,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
13,2259,916,670,2298,1254,1286,633,287,1381,1497,917,2291,1977,471,616,937,1415,1034,2421,1961,59,1858,2099,2043,1193,2403,712,1052,2051,300,1076,1392,1588,794,778,1975,1310,458,330,829,412,1332,874,2303,224,1643,581,1510,440,2385
14,1002,535,940,1653,1511,733,395,2325,939,2351,44,15,498,56,1642,842,1399,816,1340,2,2275,1886,566,51,1551,1022,30,2349,1009,2254,2347,722,1502,1233,1485,536,2355,1133,2492,1656,2189,2317,1457,1153,1962,985,1820,923,246,1981
15,2437,699,1446,1361,1720,1005,2175,517,1476,465,50,1253,111,501,1031,595,1430,802,1880,418,146,387,2390,901,1804,887,1787,1529,625,674,162,933,1738,1890,1113,2232,1839,1448,991,2140,93,1760,2482,1759,833,487,2450,2255,1302,2116
16,1916,2379,1953,262,2332,2161,1654,2151,631,54,297,2235,2269,1688,1263,2096,749,315,1127,2498,1426,1602,249,336,1900,389,965,373,29,2019,1494,2215,485,2388,1021,1780,353,18,22,1581,657,2217,1541,597,934,2239,1666,133,104,1762
17,1032,2434,649,953,651,447,328,1371,1436,362,2427,2028,2208,2334,2049,310,159,588,1739,1119,1729,847,1501,839,688,2309,947,1567,1638,546,106,1372,2163,1701,1272,811,452,1366,1266,2176,658,592,83,1922,1445,2145,1846,926,711,2277
18,1124,2120,2069,1096,1043,1866,650,655,488,1912,490,1773,1716,306,338,1111,1290,1528,2149,1735,264,344,2370,736,516,1650,2012,2345,2109,1508,1644,1915,1146,994,2086,827,975,2058,1215,1071,327,2424,272,1069,567,484,390,622,1375,1751
19,237,1028,1767,377,2160,1130,2251,275,1059,391,1393,1616,1008,730,544,2339,360,1197,1424,520,248,1779,229,2310,126,576,2294,1213,1771,325,163,1010,356,2387,1982,240,2134,2463,512,2249,2070,2233,1965,1345,2007,2460,184,2011,1896,181
20,557,1733,2199,289,1035,2207,62,789,659,2204,1598,1693,1847,2018,632,151,1585,524,2400,2135,805,720,1615,1950,348,1423,177,904,1180,1281,2374,1462,369,1685,1074,1617,2372,744,349,1741,405,1772,507,1556,2133,1444,483,575,2270,873
21,1491,1958,1770,753,2127,855,102,1951,1709,17,2169,1177,1441,1618,1687,188,680,2061,2357,895,1145,1338,1832,194,1766,441,1192,1377,1565,230,951,875,1013,91,900,2186,1262,551,340,1417,871,1647,2185,2222,1389,1645,716,1432,2465,281
22,2122,294,2319,2365,1138,2282,1799,2124,201,1066,1536,435,156,1884,40,645,216,1112,1778,449,2206,959,1088,421,1639,109,2228,1918,815,2281,1775,515,2378,609,504,1278,2017,1867,1988,1750,1014,589,112,1413,760,1899,1084,298,1079,1971
23,867,1435,837,1665,1108,764,1651,1745,2392,936,2495,358,450,721,1178,352,852,2472,732,1758,747,1185,741,2211,978,779,1552,123,1702,1765,411,1788,1202,267,569,2137,2177,31,2441,682,1334,2272,1057,791,698,1391,1422,996,1852,2456
24,739,962,2081,1942,1571,204,1768,2338,930,1723,161,2299,783,154,2306,1795,385,2078,1623,425,729,1205,1670,1487,1093,1132,434,1924,121,668,761,2106,1416,1248,1786,97,1472,1531,881,891,1784,552,562,1756,1058,2181,2230,1311,500,1672
25,944,299,1856,786,1236,844,304,564,599,2188,155,1794,509,228,2376,1882,2015,28,453,1815,701,1937,2360,1370,1512,2101,1753,350,2362,1355,1748,1849,2117,1574,1925,2071,333,1297,1369,247,1862,652,401,1550,1525,37,1319,2340,239,1394
26,2250,7,1517,203,1315,915,2440,2231,1669,130,914,396,503,1782,2002,858,2418,1287,1110,2121,1224,2059,2409,2301,1003,2016,800,61,407,718,2391,518,145,1504,2108,1156,529,605,1603,774,2435,1385,541,1170,1957,1187,1608,165,1481,197
27,467,1606,600,2323,75,2194,1562,2062,559,945,1823,1652,758,2236,402,2344,2311,1640,1816,208,1067,1105,242,2475,39,1482,463,1033,1277,309,2458,886,2113,2213,1141,1495,850,2154,694,752,178,864,1761,679,87,1346,1622,427,2172,1558
28,949,2314,1173,1557,799,2337,1396,76,1085,1188,359,241,1282,2244,1054,1993,905,1384,883,1789,1447,1091,702,2333,1166,667,127,1246,2322,1256,638,909,46,1216,1331,1172,408,1020,1777,603,768,206,1182,1209,1144,2326,2315,2312,2257,2321
29,341,803,971,2293,134,684,404,848,1176,1238,2105,843,1011,2115,1704,1932,2405,851,938,2178,1582,759,1841,831,129,2148,2111,2057,1148,1911,1025,2464,284,1308,1727,550,68,2305,168,329,1724,2462,1833,952,1881,1625,735,5,770,819
30,1626,182,143,1576,13,2241,1273,376,2021,806,2242,1327,469,705,1534,1908,2407,1573,1412,2107,1242,1229,763,1199,400,1589,1023,2496,2313,1902,1204,1321,1104,1162,492,1203,2410,1068,256,370,254,1994,1888,619,2165,897,751,1245,433,1592
31,357,2139,617,1641,2442,236,1102,1500,66,1267,2153,2041,1523,681,637,1661,2366,2449,1410,863,1296,980,2411,2045,1196,125,1713,426,454,929,931,2361,580,332,70,2358,278,845,686,946,1798,2404,533,1901,987,958,1974,1507,640,1710
32,1966,424,1120,431,308,549,60,1465,521,2076,1559,1612,2102,2369,1086,1545,961,2271,1992,742,1142,823,2273,1696,2001,683,813,12,1343,1107,927,409,1001,271,1677,1577,2100,274,2265,1995,942,1509,2054,523,548,2097,2476,859,1664,305
33,704,2471,172,33,2279,2080,198,1348,1998,277,862,436,585,1870,1063,1522,2399,384,1115,1163,1072,1892,394,2474,1742,1686,957,1694,2031,981,1042,221,1785,251,713,335,1683,1895,913,1374,2202,776,1913,2030,2484,78,345,2466,854,1283
34,2452,1431,2103,270,114,1553,1836,1318,2431,2179,493,2073,2156,245,1484,217,1400,1160,1421,119,1532,331,1599,955,1,773,2292,164,2003,781,1223,1812,88,1247,950,1610,2480,35,1164,1972,2212,1970,1743,954,2359,745,255,1016,1405,399
35,1363,1791,2074,2033,1535,1007,1736,365,2489,2036,1879,1514,1979,438,1891,2131,892,910,979,2396,489,16,347,1468,2008,2110,1240,1271,290,653,1575,545,1819,1428,153,115,1456,386,989,648,1486,918,700,1800,2224,1600,1824,354,635,540
36,2285,1349,558,459,836,14,2193,911,1395,1480,2158,1910,1359,723,1075,2029,1691,2190,1053,1803,1483,1212,1293,877,2042,2046,24,455,234,1842,775,1116,1871,849,2327,139,1783,428,1668,2402,2157,71,1676,717,323,643,928,1408,1309,956
37,662,2316,211,497,1569,1530,41,174,1605,2056,1732,85,1260,1055,1149,2384,879,1914,250,972,1749,1228,636,1737,1305,2083,19,2093,2261,624,149,190,1019,2335,1984,626,1219,1258,948,1991,1425,644,1682,1933,767,2048,1198,1996,1544,1493
38,1938,746,568,553,748,269,2478,2014,263,2174,131,192,1257,303,868,2192,379,2408,451,654,2469,460,2457,21,2447,765,2381,1699,227,1136,320,1620,67,1808,1894,2203,2341,1499,448,510,393,2225,2267,1206,2227,58,1376,1967,2142,1306
39,296,2445,1621,1869,2413,1952,757,25,382,1094,1689,1434,1635,6,1631,1080,502,1081,642,1118,1821,1909,464,1191,1726,1566,2184,1041,1607,1473,64,2416,2295,1300,1695,175,1802,856,2004,537,2077,660,2433,186,1341,671,207,1705,594,853
40,27,477,86,1411,977,697,1764,2486,1917,342,2155,1232,1470,150,1379,969,1458,2053,2138,1503,2022,1986,818,321,2055,213,2320,756,2446,1744,1593,1336,1619,1561,727,1769,1018,47,1241,1976,777,378,598,623,1280,1038,1560,2342,570,1100
41,1427,2490,1056,1579,482,2423,1158,1584,1801,560,1095,2229,273,1655,36,1083,1270,1887,841,77,869,1449,1630,1885,577,2485,1303,32,293,1949,1335,2182,714,1252,1717,1830,884,2422,1452,593,23,1351,2098,899,160,511,571,1554,1409,2090
42,780,795,63,1358,266,1973,223,1628,2459,1397,445,257,1353,2278,1477,1563,907,966,117,1368,1347,292,646,196,1190,1453,2038,821,804,1437,2129,1186,1897,708,1774,1526,2406,1853,2067,647,1969,1439,1123,2455,1845,531,322,1718,1226,1807
43,2467,495,446,543,1835,2415,1905,2141,1703,634,1313,144,2479,1174,1214,857,244,982,437,372,997,381,725,2398,2123,2276,2092,2023,1944,943,960,1407,314,166,665,2072,2013,1466,840,1294,1818,1060,2035,807,11,1519,337,1945,1927,167
44,1728,158,2171,1746,2262,222,53,1024,1048,2382,639,415,990,1184,1931,2040,94,675,199,1227,180,1183,1604,2258,1078,2095,1757,2443,2487,185,1876,319,2209,691,771,1117,817,1715,1883,261,473,371,280,2128,2395,1398,2243,1810,2119,191
45,2253,2444,1956,232,561,169,596,1822,1367,74,2039,656,1307,1154,1029,202,1390,591,422,2432,2024,2223,2412,2234,2491,42,1243,1064,69,1538,590,317,80,1755,1763,1855,410,1712,2216,2451,1513,1586,766,834,1330,1230,1646,2245,3,187
46,1520,621,1275,406,231,468,1587,73,2461,1006,1721,740,478,1255,397,1179,1941,2288,664,2350,547,2226,1814,1754,888,2481,1959,2085,1564,2068,2064,4,2088,2026,152,1350,1935,1440,351,890,243,1276,171,882,606,476,1692,1659,1859,1314
47,542,793,1698,2187,2389,282,2494,1471,301,1040,1540,1752,2289,1923,1249,420,1614,193,1667,2037,1533,2084,1292,122,2375,822,142,9,491,1386,1597,724,2393,995,1030,726,179,2170,1964,1438,2214,787,1316,226,212,113,2364,2477,1364,99
48,135,1298,968,1648,812,1317,2238,825,1518,1680,641,1872,1960,2468,963,1401,1279,430,1211,120,1590,1796,1157,782,1098,629,526,1546,1126,707,1857,1863,1539,1357,1004,1527,513,2220,820,1046,383,1478,1776,1036,2256,1714,363,1662,1492,878
49,814,808,922,2266,2112,2264,444,1985,2308,1261,903,693,1627,798,998,108,1161,785,1946,870,672,462,790,1840,2183,1222,2006,470,610,1045,2198,796,615,403,2436,1817,678,1352,2353,860,1549,728,124,2136,1159,1947,1636,1675,1356,334
