,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,533,1296,1500,863,2366,1267,2045,278,987,686,2411,1410,929,2358,236,681,1713,332,1641,2449,946,2139,2041,845,640,1901,1196,1798,580,1974,2361,70,66,426,980,1661,1507,357,958,2404,1523,637,1102,454,125,1710,2442,2153,617,931
11,1776,1590,825,120,1279,1680,782,513,2256,820,1157,1211,707,1527,1317,2468,526,1357,1648,430,1046,1298,1872,2220,1492,1036,1098,383,1539,363,1863,1004,1518,1546,1796,1401,1662,135,1714,1478,1960,963,2238,1126,629,878,812,641,968,1857
12,124,672,1985,870,1161,1261,1840,678,1159,2353,790,1946,1045,1817,2264,798,2006,403,2266,785,860,808,693,1352,1356,2136,2183,1549,615,1636,796,2436,2308,470,462,108,1675,814,1947,728,1627,998,444,610,1222,334,2112,903,922,2198
13,1541,1426,2151,2498,749,54,336,353,934,22,249,1127,2019,1780,2161,1688,965,2388,262,315,1581,2379,2235,18,104,597,1900,657,485,1666,2215,1021,631,373,1602,2096,133,1916,2239,2217,2269,1263,1654,29,389,1762,2332,297,1953,1494
14,1743,1532,1318,119,1400,2179,955,2480,2359,1164,1599,1421,781,1610,1553,245,2292,1247,270,1160,1972,1431,2073,35,1405,954,1,2212,88,255,1812,950,2431,164,331,217,1016,2452,745,1970,2156,1484,1836,2003,773,399,114,493,2103,1223
15,556,1989,1671,1980,1221,148,2144,1928,838,1239,1062,734,1044,456,137,2130,772,1061,1122,307,1051,2493,1469,618,2329,1873,1826,1152,2126,2336,2287,65,514,1868,663,690,2268,1065,2420,238,584,1304,572,999,2146,1017,1137,1092,1418,366
16,112,2206,2124,449,216,1066,421,2017,760,1988,1088,1778,2281,1278,2282,1884,2228,609,2365,1112,1750,294,435,1867,1079,1413,1639,1014,2378,1084,515,504,201,1918,959,645,298,2122,1899,589,156,40,1799,815,109,1971,1138,1536,2319,1775
17,1682,1749,174,972,879,2056,1737,1219,767,948,636,250,624,626,1530,1055,19,2335,497,1914,1991,2316,85,1258,1544,1933,1305,1425,1019,1198,190,1984,1605,2093,1228,2384,1996,662,2048,644,1260,1149,41,2261,2083,1493,1569,1732,211,149
18,1965,248,275,520,360,391,2310,2134,2007,512,229,1424,325,240,1130,730,2294,2387,377,1197,2249,1028,1616,2463,1896,1345,126,2070,356,184,1010,1982,1059,1213,1779,2339,2011,237,2460,2233,1008,544,2251,1771,576,181,2160,1393,1767,163
19,2098,869,1584,77,1270,560,1885,884,160,1452,1630,841,1949,1830,2423,1655,1303,1252,1579,1887,593,2490,2229,2422,1409,899,577,23,714,571,2182,1717,1801,32,1449,1083,1554,1427,511,1351,273,36,1158,293,2485,2090,482,1095,1056,1335
20,1761,1067,2062,208,2311,945,2475,850,87,694,242,1816,309,1495,2194,2236,463,2213,2323,1640,752,1606,1652,2154,2172,679,39,178,2113,1622,886,1141,559,1033,1105,2344,427,467,1346,864,758,402,1562,1277,1482,1558,75,1823,600,2458
21,700,489,365,2396,892,2036,1468,1456,2224,989,347,979,653,115,1007,438,1240,1428,2033,910,648,1791,1514,386,635,1800,2008,1486,1819,1824,545,153,2489,1271,16,2131,354,1363,1600,918,1979,1891,1736,290,2110,540,1535,1879,2074,1575
22,1057,747,1745,1758,852,936,2211,2177,698,2441,741,732,1765,2137,764,721,1552,267,1665,2472,682,1435,358,31,1852,791,978,1334,1202,1422,1788,569,2392,123,1185,352,996,867,1391,2272,450,1178,1651,1702,779,2456,1108,2495,837,411
23,766,2024,1822,2432,1390,74,2234,410,1330,2216,2412,422,1538,1855,169,1154,1243,1755,232,591,2451,2444,656,1712,3,834,2491,1513,80,1646,317,1763,1367,1064,2223,202,2245,2253,1230,1586,1307,1029,596,69,42,187,561,2039,1956,590
24,1380,1632,709,2240,1797,601,1143,101,295,2373,2488,1479,685,984,1000,1387,1596,1811,1284,1414,2499,1337,496,2343,128,140,920,2237,715,235,1987,1237,2417,1851,291,367,84,941,1907,2091,1572,2296,1467,578,279,630,522,2252,1939,368
25,2433,1821,25,1118,502,1094,1191,1802,1341,2004,464,642,1473,175,1952,6,2184,1300,1869,1081,537,2445,1434,856,594,186,1726,2077,2295,207,2416,1695,382,1041,1909,1080,1705,296,671,660,1635,1631,757,1607,1566,853,2413,1689,1621,64
26,280,180,1024,1227,94,2382,2258,817,2395,1883,1604,199,185,1117,222,1184,1757,691,1746,675,261,158,415,1715,2119,2128,1078,473,2209,2243,319,771,1048,2443,1183,2040,1810,1728,1398,371,990,1931,53,2487,2095,191,2262,639,2171,1876
27,1316,1533,1471,2037,1614,1040,122,179,212,1964,1292,1667,1386,726,282,1923,142,995,2187,193,1438,793,1752,2170,1364,226,2375,2214,2393,2364,724,1030,301,9,2084,420,2477,542,113,787,2289,1249,2494,491,822,99,2389,1540,1698,1597
28,2356,1082,103,183,1731,921,1135,1039,20,754,2094,1264,696,2162,2114,2087,2219,1268,1878,608,607,710,1099,258,1831,1874,687,1455,1864,1838,219,2025,1634,2302,1521,1690,1583,1134,457,96,1681,355,2454,260,1077,2082,1114,1218,313,1373
29,1888,1242,376,2107,2407,806,1199,2410,2165,256,763,1412,1902,1203,2241,705,1023,1162,1576,1573,370,182,1327,1068,433,619,400,254,1104,751,1321,492,2021,2496,1229,1908,1245,1626,897,1994,469,1534,1273,2313,1589,1592,13,2242,143,1204
30,171,547,73,2350,1941,1006,1754,1935,606,351,1814,664,2068,1350,468,1255,1959,2026,406,2288,890,621,740,1440,1859,882,888,243,2088,1692,4,152,2461,2085,2226,1179,1659,1520,476,1276,478,397,1587,1564,2481,1314,231,1721,1275,2064
31,220,832,1171,1109,2354,1516,81,1128,1244,1049,1087,432,1125,976,2201,1090,105,2394,1658,1906,1234,1990,2218,1165,896,1461,1443,375,1978,824,95,1805,1419,1524,506,2280,573,2052,132,439,1121,2005,532,1543,587,1269,2500,1475,1700,1706
32,2054,1142,1465,742,961,2076,1696,2100,548,2265,2273,1992,1107,1577,549,2369,813,271,431,2271,1995,424,1612,274,1664,523,2001,942,1001,2476,409,1677,521,12,823,1545,859,1966,2097,1509,2102,1086,60,1343,683,305,308,1559,1120,927
33,1106,1829,195,1265,846,1450,72,579,620,1208,554,1674,1459,1464,1147,2248,792,392,737,582,2060,1175,1943,967,364,1825,157,2497,1684,2197,90,285,885,2196,1073,1404,555,1828,2200,8,743,2380,2426,1169,1429,2044,2075,1595,1451,1601
34,1676,1483,911,1803,1691,1480,877,1783,323,1668,1293,1053,1842,139,14,723,24,849,459,2190,2402,1349,1910,428,1309,717,2042,2157,1871,928,1116,2327,1395,455,1212,2029,1408,2285,643,71,1359,1075,2193,234,2046,956,836,2158,558,775
35,83,1729,1371,1119,159,362,839,452,1445,1266,1501,1739,546,811,447,2334,947,1701,953,588,2176,2434,2028,1366,711,1922,688,658,2163,1846,1372,1272,1436,1567,847,310,926,1032,2145,592,2208,2049,328,1638,2309,2277,651,2427,649,106
36,401,701,564,1815,2015,2188,1370,333,1525,1369,2360,453,1355,2071,844,228,1753,1574,786,28,247,299,1794,1297,239,1550,1512,1862,2117,1319,1849,1925,599,350,1937,1882,2340,944,37,652,509,2376,304,2362,2101,1394,1236,155,1856,1748
37,1301,1711,170,1997,268,2173,49,2297,2118,2089,138,1934,2453,1329,2473,2032,703,466,528,1442,442,692,738,1181,970,339,1948,98,225,1101,1225,1708,1548,676,2027,55,416,1926,973,797,809,2348,1194,1537,286,2363,1889,2377,1877,1089
38,481,861,1402,1463,1594,894,801,1129,1488,925,283,253,762,2020,1793,414,2164,2307,830,2050,2150,1921,1968,1328,1388,627,1322,1217,695,189,614,494,214,898,2371,1861,176,1860,828,1963,908,1740,1747,1324,302,2166,461,1403,2429,2047
39,598,2022,2486,1503,1458,342,321,1018,1280,1241,818,2138,1744,1769,697,150,2320,1561,1411,2053,1976,477,1232,47,570,623,2055,777,1619,1560,1336,727,1917,756,1986,969,2342,27,1038,378,1470,1379,1764,2446,213,1100,977,2155,86,1593
40,562,729,2338,425,385,1723,1487,1472,1058,881,1670,1623,668,97,204,154,434,1248,1942,2078,891,962,2299,1531,500,1756,1093,1784,1416,2230,2106,1786,930,1924,1205,1795,1311,739,2181,552,783,2306,1768,121,1132,1672,1571,161,2081,761
41,2035,997,2141,372,244,634,2398,2013,11,840,725,437,943,2072,2415,1174,2092,166,543,982,1294,495,144,1466,1927,807,2123,1818,314,337,1407,665,1703,2023,381,857,1945,2467,1519,1060,2479,1214,1905,1944,2276,167,1835,1313,446,960
42,2185,1145,1951,895,680,17,194,1262,1389,340,1832,2357,230,2186,855,1618,1192,91,753,2061,1417,1958,1177,551,2465,2222,1766,871,1013,716,875,900,1709,1377,1338,188,1432,1491,1645,1647,1441,1687,102,1565,441,281,2127,2169,1770,951
43,2324,1790,1474,706,826,988,604,43,1722,1027,661,1611,1624,865,324,935,1865,1354,1555,147,312,1489,173,2438,1378,486,1629,2180,611,1920,1792,1854,993,2034,2330,983,110,1903,233,1285,1954,924,499,79,1167,1382,2346,2483,2063,1050
44,1913,1072,1348,1163,2399,277,2474,1683,2484,913,394,1115,981,335,2080,1870,957,251,33,384,1374,2471,436,1895,854,2030,1742,2202,1785,345,221,713,1998,1694,1892,1522,2466,704,78,776,585,1063,198,2031,1686,1283,2279,862,172,1042
45,1930,1289,2143,527,1299,2104,906,472,583,1809,565,1420,1697,1231,919,1320,1342,1210,2009,992,1570,2065,2430,1734,2401,2283,34,1580,1201,912,1637,810,613,57,380,326,835,259,205,265,563,1843,2000,2304,1673,2300,1663,755,141,1919
46,1182,1447,76,1789,905,1188,2333,408,1144,1777,702,883,1256,1172,2337,2244,127,1216,1557,1384,603,2314,241,1020,2257,1209,1166,768,46,2315,909,1331,1085,1246,1091,1993,2312,949,2326,206,1282,1054,1396,2322,667,2321,799,359,1173,638
47,2482,146,517,418,1430,465,901,1839,833,991,2390,1880,674,2232,1005,501,1787,1890,1361,802,2140,699,1253,1448,1302,1759,1804,93,1738,2450,933,1113,1476,1529,387,595,2255,2437,487,1760,111,1031,2175,625,887,2116,1720,50,1446,162
48,539,673,2448,2286,1323,1168,689,769,2247,443,2191,136,1365,986,1295,2246,902,1844,2132,1850,1678,534,346,2352,1660,200,1433,1339,1940,1026,1730,574,889,2079,602,1834,1189,480,1547,1155,311,731,2331,2439,1813,866,209,118,276,1312
49,2267,2469,2014,654,379,2174,21,2341,2227,448,2457,451,1136,2203,269,303,2381,1808,553,2408,510,746,192,1499,2142,1206,2447,393,67,1376,1620,1894,263,1699,460,2192,1967,1938,58,2225,1257,868,2478,227,765,1306,748,131,568,320
