,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
28,876,1719,2152,2066,1326,1015,116,612,1591,89,2263,2159,669,1490,964,1131,1251,1235,2010,2328,479,1139,475,1383,1150,2284,92,419,628,1898,1679,2260,2195,1725,1151,388,1649,2428,1344,48,2368,474,880,508,1140,1274,1578,505,215,1707
29,1415,471,670,1858,1961,829,2385,1510,1332,458,2291,581,224,1977,1052,2403,778,1643,874,2298,1254,1286,712,300,1381,1392,287,1975,2259,1588,2303,1497,937,330,440,2043,616,2421,1034,794,59,2099,412,916,1076,633,1310,1193,917,2051
30,1614,1923,1698,2084,2037,1438,99,2477,787,2170,1752,2364,212,2289,9,822,1030,113,1316,2187,2389,282,142,1386,301,724,1471,726,542,2393,226,1040,420,1964,1364,122,1249,1667,193,995,1533,1292,2214,793,1597,2494,179,2375,1540,491
31,2399,1870,172,1892,1163,1374,1283,2466,776,1895,436,345,2484,585,1694,1686,713,78,1913,33,2279,2080,957,981,1998,221,1348,335,704,1785,2030,277,1522,913,854,2474,1063,1115,384,251,1072,394,2202,2471,1042,198,1683,1742,862,2031
32,680,1618,1770,1338,895,1417,281,1432,1647,551,1177,716,1389,1441,1377,441,900,1645,2185,753,2127,855,1192,230,1709,875,1951,2186,1491,1013,2222,17,188,340,2465,194,1687,2357,2061,91,1145,1832,871,1958,951,102,1262,1766,2169,1565
33,502,6,1621,1909,1118,537,853,1705,660,856,1434,207,1341,1635,1041,1566,1695,671,2433,1869,2413,1952,2184,1473,382,2416,25,175,296,2295,186,1094,1080,2004,594,1191,1631,642,1081,1300,1821,464,2077,2445,64,757,1802,1726,1689,1607
34,1299,1320,141,380,527,1570,2300,835,265,1734,2430,912,583,563,57,1673,810,205,1930,2009,1663,919,1342,1697,613,1637,2143,1231,259,1201,2283,2104,326,1809,2401,906,1843,1420,992,1210,1289,565,1580,2065,1919,2000,472,34,755,2304
35,385,154,2081,1205,425,891,1672,1311,552,1531,2299,2230,1058,783,1924,1132,1786,2181,562,1942,1571,204,434,668,930,2106,2338,97,739,1416,1756,1723,1795,881,500,1487,2306,1623,2078,1248,729,1670,1784,962,761,1768,1472,1093,161,121
36,1585,2018,2199,720,2135,1741,873,575,1772,744,1693,483,2133,1847,904,1423,1074,1444,507,289,1035,2207,177,1281,659,1462,789,1617,557,369,1556,2204,151,349,2270,1950,632,2400,524,1685,805,1615,405,1733,2374,62,2372,348,1598,1180
37,852,721,837,1185,1758,682,2456,996,2272,31,358,1422,698,450,123,779,569,1391,1057,1665,1108,764,1552,1765,2392,1788,1745,2137,867,1202,791,936,352,2441,1852,2211,1178,732,2472,267,747,741,1334,1435,411,1651,2177,978,2495,1702
38,1270,1655,1056,1449,77,593,2090,1554,1351,2422,2229,571,160,273,32,2485,1717,511,2098,1579,482,2423,1303,1949,1801,2182,1584,1830,1427,714,899,560,1083,1452,1409,1885,36,841,1887,1252,869,1630,23,2490,1335,1158,884,577,1095,293
39,2407,705,143,1229,2107,370,1592,1245,1994,1068,1327,751,2165,469,2496,1589,492,897,1888,1576,13,2241,1023,1902,2021,1321,376,1203,1626,1104,619,806,1908,256,433,1199,1534,1412,1573,1162,1242,763,254,182,1204,1273,2410,400,2242,2313
40,1399,56,940,1886,2,1656,1981,923,2317,1133,15,1820,1962,498,2349,1022,1485,985,1457,1653,1511,733,30,2254,939,722,2325,536,1002,1502,1153,2351,842,2492,246,51,1642,1340,816,1233,2275,566,2189,535,2347,395,2355,1551,44,1009
41,846,2248,1451,1073,1265,2060,2044,555,8,967,1943,2197,620,743,2196,1429,285,2200,1106,737,2075,1147,792,1459,885,90,195,1464,1828,1684,1825,1450,1404,1208,364,72,2380,1674,582,392,1829,554,2497,1175,1601,2426,579,157,1595,1169
42,159,2334,649,847,1119,2176,2277,926,592,1366,2028,1846,1445,2208,1567,2309,1272,2145,83,953,651,447,947,546,1436,1372,1371,811,1032,2163,1922,362,310,1266,711,839,2049,1739,588,1701,1729,1501,658,2434,106,328,452,688,2427,1638
43,907,2278,63,292,1368,647,1807,1718,1439,1853,257,322,1845,1353,821,1453,1774,531,1123,1358,266,1973,2038,1437,2459,1186,1628,1526,780,1897,2455,1397,1563,2067,1226,196,1477,117,966,708,1347,646,1969,795,2129,223,2406,1190,445,804
44,268,2032,1877,2027,1997,442,2363,416,797,1181,738,1101,2118,809,676,286,1708,973,1301,528,1889,2473,703,2453,1548,1225,170,1329,1926,225,339,2173,55,2089,970,49,2348,1934,1442,466,1711,138,98,692,1089,1194,2297,1948,2377,1537
45,216,1884,2319,959,449,1750,1971,298,589,1867,435,1084,760,156,1918,109,504,1899,112,2365,1138,2282,2228,2281,201,515,2124,1278,2122,2378,1413,1066,645,1988,1079,421,40,1778,1112,609,2206,1088,1014,294,1775,1799,2017,1639,1536,815
46,361,974,788,2147,872,1568,82,1875,1406,107,1012,719,1893,2205,1837,1291,1207,2167,1806,52,1542,893,1936,2419,1220,1103,2470,1200,374,1070,1613,1496,1460,2168,1037,1904,677,2210,1047,1097,2383,45,429,100,1259,1781,26,417,932,1848
47,1161,798,922,462,870,860,334,1675,728,1352,693,1636,1159,1627,470,1222,2436,1947,124,2266,2112,2264,2006,1045,2308,796,1985,1817,814,615,2136,1261,108,2353,1356,1840,998,1946,785,403,672,790,1549,808,2198,444,678,2183,903,610
48,961,2369,1120,823,742,1995,305,859,1509,274,1612,2476,548,2102,12,683,1677,2097,2054,431,308,549,813,1107,521,409,1465,1577,1966,1001,523,2076,1545,2265,1664,1696,1086,1992,2271,271,1142,2273,942,424,927,60,2100,2001,1559,1343
49,94,1184,2171,1183,1227,261,191,1810,371,1715,415,2243,2395,990,2443,2095,771,1398,280,1746,2262,222,1757,185,1048,319,1024,1117,1728,2209,2128,2382,2040,1883,2119,2258,1931,199,675,691,180,1604,473,158,1876,53,817,1078,639,2487
