,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,1747,1860,414,627,1963,2150,898,1388,302,481,894,614,1403,189,2047,1921,861,2050,762,1594,2020,908,1129,2429,2164,695,1740,494,1324,2166,830,1463,461,925,1322,214,283,1861,2371,1402,1793,1968,176,2307,253,1217,1488,801,1328,828
11,102,1491,1618,2222,1647,1417,1377,2465,441,2185,17,875,2169,716,951,1958,1145,2061,230,680,2186,1441,1262,1770,1192,1013,1687,900,1565,281,753,895,2127,340,1766,1709,1832,188,1338,1951,855,1177,1432,91,2357,871,1389,194,551,1645
12,1799,2122,1884,1413,589,1750,1918,1079,109,112,1066,515,1536,1084,1775,294,2206,1112,2281,216,1278,156,2017,2319,2228,2378,40,504,815,1971,2365,449,1138,1988,1639,201,1088,645,959,2124,2282,435,298,609,1778,1014,760,421,1867,1899
13,1158,1427,1655,899,1351,774,32,1409,2485,2098,560,2182,914,571,1335,2490,869,1887,1949,1270,1830,273,884,1056,1303,714,36,1717,293,2090,1579,77,482,1452,577,1801,1630,1083,1449,1584,2423,2229,1554,1252,841,23,160,1885,2422,511
14,1836,2452,245,954,1970,1972,164,1405,773,1743,2179,1812,493,255,1223,1431,1532,1160,781,1400,1610,2156,2480,2103,2292,88,1484,950,2003,399,270,119,114,1164,1,2431,1599,217,331,1318,1553,2073,1016,1247,1421,2212,2359,955,35,745
15,1651,867,721,791,2272,682,123,1852,779,1057,936,1788,2495,1422,411,1435,747,2472,1765,852,2137,450,2177,837,1552,1202,1178,569,1702,2456,1665,1758,1108,2441,978,2392,741,352,1185,1745,764,358,996,267,732,1334,698,2211,31,1391
16,2494,542,1923,226,787,1438,9,1364,822,1316,1040,724,1540,2364,1597,793,1533,193,1386,1614,726,2289,179,1698,142,2393,1249,1030,491,99,2187,2037,2389,1964,2375,301,1292,420,2084,1471,282,1752,2477,995,1667,2214,212,122,2170,113
17,1768,739,154,1756,552,891,1924,500,1132,562,1723,2106,161,2230,761,962,729,2078,668,385,97,783,1472,2081,434,1416,2306,1786,121,1672,1942,425,1571,881,1093,930,1670,1795,1205,2338,204,2299,1311,1248,1623,1784,1058,1487,1531,2181
18,1562,467,2236,679,864,752,1033,2172,1482,1761,945,886,1823,1622,2458,1606,1067,1640,309,2311,1495,758,850,600,463,2113,402,1141,1277,1558,2323,208,75,694,39,559,242,2344,1105,2062,2194,1652,427,2213,1816,178,87,2475,2154,1346
19,596,2253,1154,834,1586,2451,1064,3,42,766,74,317,2039,1646,590,2444,2024,591,1538,1390,1855,1307,410,1956,1243,80,1029,1763,69,187,232,2432,561,2216,2491,1367,2412,202,2223,1822,169,656,2245,1755,422,1513,1330,2234,1712,1230
20,1587,1520,1255,882,1276,890,2085,1859,2481,171,1006,4,1721,1692,2064,621,547,2288,2068,1941,1350,478,1935,1275,1959,2088,397,152,1564,1314,406,2350,231,351,888,2461,1814,1179,2226,73,468,740,1659,2026,664,243,606,1754,1440,476
21,1781,374,974,1613,1406,1568,1837,1037,1291,1806,1496,1103,932,719,1259,100,2383,1047,2419,361,1200,2205,26,788,1936,1070,677,1207,1848,82,52,872,1542,2168,417,1220,45,1460,2147,2470,893,1012,1875,1097,2210,429,1893,1904,107,2167
22,2454,1134,2087,1874,96,607,2302,1831,1077,2356,921,219,1218,1838,1373,710,1082,608,696,1731,2162,1681,1039,313,2219,1864,355,2025,260,2082,1878,183,1114,754,687,1634,2094,1690,1521,103,2114,1099,1583,1268,1264,1455,20,1135,258,457
23,757,296,6,186,660,537,1041,594,1566,2433,1094,2416,1689,207,64,2445,1821,1081,1473,502,175,1635,1802,1621,2184,2295,1631,1695,1607,853,1869,1118,2413,2004,1726,382,464,1080,1909,25,1952,1434,1705,1300,642,2077,1341,1191,856,671
24,2175,2437,501,1759,1760,2140,1529,1302,887,2482,465,933,50,2450,162,699,146,802,674,1430,2232,111,1839,1446,1787,1738,1031,1113,625,2116,1361,418,1720,991,1804,1476,2390,595,387,517,1005,1253,2255,1890,1880,93,833,901,1448,487
25,62,557,2018,1556,1772,1741,904,2270,1423,507,2204,1462,1598,483,2374,1733,805,524,1281,1585,1617,1847,2372,2199,177,369,632,1074,1180,873,289,2135,1035,349,348,659,1615,151,720,789,2207,1693,575,1685,2400,405,2133,1950,744,1444
26,395,1002,56,1153,2317,1656,2349,246,1022,1457,2351,722,44,1820,2347,535,2275,816,2254,1399,536,498,2355,940,30,1502,1642,1485,1009,1981,1653,2,1511,2492,1551,939,566,842,1886,2325,733,15,923,1233,1340,2189,1962,51,1133,985
27,404,341,2115,952,2462,329,2057,770,2148,1833,1238,2464,2105,735,1025,803,1582,851,1911,2405,550,1011,68,971,2111,284,1704,1727,1148,819,2293,2178,134,168,129,1176,1841,1932,759,848,684,843,5,1308,938,1724,1881,831,2305,1625
28,1467,941,1387,140,2091,2499,1851,128,279,1380,601,1987,2252,235,368,1337,1632,1414,685,1797,984,1572,101,1939,1596,715,2296,1237,578,630,1284,2240,522,2373,920,2417,2488,367,291,709,1000,496,84,1811,1479,2237,295,1143,2343,1907
29,1273,1626,705,619,1994,370,2496,433,1589,1888,806,1321,2242,751,1204,182,1242,1573,1902,2407,1203,469,2410,143,1023,1104,1534,492,2313,1592,1576,2107,13,256,400,2021,763,1908,1229,376,2241,1327,1245,1162,1412,254,2165,1199,1068,897
30,2251,237,730,1345,2233,2249,1213,1896,576,1965,391,1010,1393,184,163,1028,248,1197,325,360,240,1008,2134,1767,2294,356,544,1982,1771,181,377,520,2160,512,126,1059,229,2339,1779,275,1130,1616,2011,2387,1424,2070,2007,2310,2463,2460
31,2000,259,1320,2283,265,1570,57,2401,1673,1930,2104,1637,755,912,1919,2065,1289,992,1697,1299,1231,563,472,141,1342,1201,1843,810,2304,2300,2009,527,1663,1809,34,613,565,326,380,2143,919,2430,835,1210,1420,1580,583,906,1734,205
32,1274,628,1719,1679,1591,1015,964,1151,1131,2010,2260,2284,215,2159,1140,508,2368,1344,1383,876,419,1490,1578,2152,475,1898,1649,1251,1707,116,2328,1326,479,1725,505,1150,474,2195,2066,92,1139,2263,612,48,2428,880,669,388,89,1235
33,1764,27,150,623,378,1976,756,570,213,598,342,1336,2155,1560,1593,477,2022,2053,1744,1458,1769,1470,1018,86,2320,1619,1379,727,2446,1100,1411,1503,977,1241,2055,1917,818,969,1986,2486,697,1232,2342,1561,2138,777,1280,321,47,1038
34,444,814,798,2136,728,860,470,1356,1222,124,1261,796,903,1636,2198,808,672,785,1045,1161,1817,1627,678,922,2006,615,998,2436,610,334,2266,870,2112,2353,2183,2308,790,108,462,1985,2264,693,1675,403,1946,1549,1159,1840,1352,1947
35,633,2259,471,2303,1332,829,1052,440,2403,874,1497,1392,917,581,1076,916,59,1034,300,1415,1975,1977,1310,670,712,1588,616,778,2051,2385,2298,1961,1254,330,1193,1381,2099,937,1858,287,1286,2291,1510,794,2421,412,224,2043,458,1643
36,572,1065,2130,1873,238,1051,1868,2329,2146,556,148,2287,1092,2336,366,2493,1989,307,1044,1221,456,584,1928,1418,772,2126,1304,65,999,1017,1122,1980,1137,1239,1826,514,1062,690,663,1671,137,1469,2268,1061,734,1152,838,2144,618,2420
37,41,662,1055,1933,644,1991,2093,1544,2083,1682,2056,190,1732,1198,149,2316,1749,1914,624,879,626,1260,1219,211,19,1019,1149,1984,2261,1493,497,972,1569,948,1305,1605,636,2384,1228,174,1530,85,1996,2335,250,1425,767,1737,1258,2048
38,2193,2285,723,717,71,2402,455,1309,2046,1676,1480,1116,2158,928,775,1349,1483,2190,1842,1691,139,1359,1783,558,24,1871,1075,2327,234,956,459,1803,836,1668,2042,1395,1293,2029,1212,911,14,1910,1408,849,1053,2157,323,877,428,643
39,538,1999,423,784,2290,1250,218,1288,666,525,2318,2386,288,530,1362,316,210,1929,1983,2221,343,1506,2125,1333,38,1360,318,2414,10,1609,1498,252,1195,750,1827,586,1454,519,1325,1633,1515,1657,398,2274,413,2397,1505,2367,1955,2425
40,198,704,1870,2030,776,1374,1694,854,1686,1913,277,221,862,345,1042,2471,1072,384,981,2399,335,585,1683,172,957,1785,1063,713,2031,1283,33,1163,2279,913,1742,1998,394,1522,1892,1348,2080,436,2466,251,1115,2202,2484,2474,1895,78
41,650,1124,306,1069,2424,1071,2345,1375,1650,272,1912,1915,490,390,1644,2120,264,1528,1508,1290,827,1716,975,2069,2012,1146,338,2086,2109,1751,1096,1735,1043,1215,516,488,2370,1111,344,655,1866,1773,622,994,2149,327,567,736,2058,484
42,2238,135,2468,1036,1478,1046,1546,1492,629,1776,1680,1863,641,363,1857,1298,1590,430,707,1279,1527,1960,513,968,526,1539,963,1004,1126,878,1648,120,812,820,1098,1518,1157,1401,1796,825,1317,1872,1662,1357,1211,383,2256,782,2220,1714
43,223,780,2278,2455,1439,647,821,1226,1453,1123,1397,1186,445,322,2129,795,1347,966,1437,907,1526,1353,2406,63,2038,1897,1477,1774,804,1807,1358,1368,266,2067,1190,2459,646,1563,292,1628,1973,257,1718,708,117,1969,1845,196,1853,531
44,53,1728,1184,2128,371,261,2443,2119,2095,280,2382,319,639,2243,1876,158,180,675,185,94,1117,990,817,2171,1757,2209,1931,771,2487,191,1746,1227,2262,1883,1078,1048,1604,2040,1183,1024,222,415,1810,691,199,473,2395,2258,1715,1398
45,328,1032,2334,1922,592,2176,1567,711,2309,83,362,1372,2427,1846,106,2434,1729,588,546,159,811,2208,452,649,947,2163,2049,1272,1638,2277,953,1119,651,1266,688,1436,1501,310,847,1371,447,2028,926,1701,1739,658,1445,839,1366,2145
46,2478,1938,303,1206,2225,510,1699,2142,765,2267,2174,1620,131,1376,320,746,2469,2408,1136,379,2203,1257,2341,568,2381,67,868,1894,227,1306,553,654,748,448,2447,263,2457,2192,460,2014,269,192,1967,1808,451,393,2227,21,1499,58
47,1102,357,681,1901,2404,946,426,640,125,533,1267,2361,2153,1974,931,2139,1296,2449,929,2366,2358,1523,278,617,1713,580,637,70,454,1710,1641,863,2442,686,1196,66,2411,1661,980,1500,236,2041,1507,332,1410,1798,987,2045,845,958
48,2331,480,2246,200,1155,1678,2079,1660,1813,539,1168,1730,118,1026,1312,534,673,1850,1365,1323,986,311,769,276,902,1940,731,574,2439,866,2132,2286,209,443,1433,889,2191,1834,602,2448,1295,346,1189,1844,136,1339,2247,689,2352,1547
49,499,1903,935,486,1285,312,2034,1378,1167,2324,988,1792,2483,1920,1050,1489,1790,147,1624,826,865,1954,43,2063,1865,611,924,1854,79,1382,1555,706,2346,1027,1629,993,661,983,2330,1474,324,173,110,1354,1611,2180,1722,604,2438,233
