,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
17,486,1854,2180,173,1722,1027,661,865,1474,935,924,2438,1167,1285,1354,1378,1489,233,147,1865,1903,2034,1629,312,1920,1790,993,1382,499,2346,79,611,2324,604,1611,983,1555,43,1050,1624,826,706,988,110,2063,2330,324,2483,1792,1954
18,1209,1331,768,241,1144,1777,702,1172,76,2244,1054,1020,667,206,1216,2257,2314,2326,1384,127,949,1246,1166,603,2315,1447,1085,2321,1396,799,2322,46,1182,2333,883,1993,1557,408,638,1256,905,1789,1188,2312,1173,1091,2337,359,909,1282
19,339,1708,98,738,2118,2089,138,1329,170,2032,2348,1181,286,797,466,970,692,973,1442,703,1926,676,1948,442,1101,1711,1548,2363,1194,1889,1537,225,1301,49,1934,55,528,2297,1089,2453,268,1997,2173,416,1877,2027,2473,2377,1225,809
20,679,1141,178,1652,87,694,242,1495,2062,2236,402,2154,1482,864,2213,2172,1606,1346,1640,463,467,1033,39,752,1622,1067,559,1558,1562,75,1277,2113,1761,2475,1816,2344,2323,850,2458,309,2311,208,945,427,600,1105,2194,1823,886,758
21,1756,1786,1784,2299,1058,881,1670,97,2338,154,2306,1531,1132,552,1248,500,962,2181,2078,434,739,1924,1093,891,2230,729,930,1672,1768,1571,121,1416,562,1487,1623,1795,1942,1472,761,668,385,425,1723,1311,2081,1205,204,161,2106,783
22,619,492,254,1327,2165,256,763,1203,376,705,1534,1068,1589,1994,1162,433,182,897,1573,1023,1626,2496,400,370,751,1242,2021,1592,1273,13,2313,1104,1888,1199,1412,1908,1576,2410,1204,1902,2407,2107,806,1245,143,1229,2241,2242,1321,469
23,2030,713,2202,436,2484,913,394,335,1348,1870,1063,1895,1686,776,251,854,2471,78,384,957,704,1694,1742,1374,345,1072,1998,1283,198,2279,2031,1785,1913,2474,1115,1522,33,1683,1042,981,2399,1163,277,2466,172,1892,2080,862,221,585
24,2128,771,473,415,2395,1883,1604,1117,1024,1184,1931,1715,2095,371,691,2119,158,1398,675,1757,1728,2443,1078,261,2243,180,1048,191,53,2262,2487,2209,280,2258,199,2040,1746,817,1876,185,94,1227,2382,1810,2171,1183,222,639,319,990
25,2222,900,871,1177,1389,340,1832,2186,1951,1618,1687,551,441,1647,91,2465,1958,1645,2061,1192,1491,1377,1766,1417,716,1145,1709,281,102,2127,1565,1013,2185,194,2357,188,753,1262,951,230,680,895,17,1432,1770,1338,855,2169,875,1441
26,2455,1774,1969,257,1845,2067,646,1526,1628,2278,1477,1853,1453,1439,708,1226,795,531,966,2038,780,821,1190,647,322,1347,2459,1807,223,266,804,1897,1123,196,117,1563,1358,2406,2129,1437,907,1368,1397,1718,63,292,1973,445,1186,1353
27,1550,1925,1862,1794,1525,1369,2360,2071,564,228,2376,1297,2101,652,1574,239,299,37,28,1753,944,350,1512,247,1319,701,599,1394,304,1236,2362,2117,401,1370,453,1882,786,333,1748,1355,2015,1815,2188,2340,1856,1937,844,155,1849,509
28,2136,2436,1549,693,1159,2353,790,1817,1985,798,998,1352,1222,728,403,1356,808,1947,785,2006,814,470,2183,860,1636,672,2308,334,444,2112,610,615,124,1840,1946,108,2266,678,2198,1045,1161,870,1261,1675,922,462,2264,903,796,1627
29,1413,504,1014,435,760,1988,1088,1278,2124,1884,40,1867,109,589,609,1079,294,1899,1112,2228,2122,1918,1639,1750,1084,2206,201,1971,1799,1138,815,2378,112,421,1778,645,2365,2017,1775,2281,216,449,1066,298,2319,959,2282,1536,515,156
30,717,2327,2157,1910,323,1668,1293,139,911,723,1075,428,2046,71,849,1309,1349,643,2190,24,2285,455,2042,2402,928,1483,1395,956,2193,836,234,1871,1676,877,1053,2029,459,1783,775,1842,1691,1803,1480,1408,558,1212,14,2158,1116,1359
31,200,574,1339,346,2247,443,2191,986,2448,2246,731,2352,1813,1155,1844,1660,534,1547,1850,902,480,2079,1433,1678,1026,673,889,866,2331,209,2439,1940,539,689,136,1834,2132,769,1312,1365,1323,2286,1168,1189,276,602,1295,118,1730,311
32,807,665,1818,144,11,840,725,2072,2141,1174,1214,1466,2276,1060,166,1927,495,1519,982,2092,2467,2023,2123,1294,337,997,1703,167,1905,1835,1944,314,2035,2398,437,857,543,2013,960,943,244,372,634,1945,446,381,2415,1313,1407,2479
33,1170,2108,2435,396,1957,1603,2409,1156,2231,1782,2002,605,2016,1385,1504,1481,7,1187,1287,800,2250,61,1003,774,1608,1224,1669,197,2440,1315,407,145,541,2301,1110,858,203,529,2391,718,2418,2121,130,165,1517,2059,915,914,518,503
34,1345,1982,2070,1616,2007,512,229,240,275,730,544,2463,576,2233,2387,1896,1028,2460,1197,2294,237,1213,126,2249,184,248,1059,181,2251,2160,1771,356,1965,2310,1424,2339,377,2134,163,325,360,520,391,2011,1767,1779,1130,1393,1010,1008
35,1901,70,1798,2041,987,686,2411,2358,1500,681,637,845,125,2404,332,640,2139,958,2449,1713,357,426,1196,946,1974,1296,66,1710,1102,2442,454,580,533,2045,1410,1661,1641,278,931,929,2366,863,1267,1507,617,980,236,2153,2361,1523
36,1800,153,1486,1514,2224,989,347,115,365,438,1891,386,2110,918,1428,635,1791,1600,910,1240,1363,1271,2008,648,1824,489,2489,540,1736,1535,290,1819,700,1468,979,2131,2033,1456,1575,653,892,2396,2036,354,2074,16,1007,1879,545,1979
37,1613,1207,429,1012,1893,2168,45,1200,2470,974,677,107,1291,1406,1097,1037,100,2167,1047,1936,374,1837,417,1568,719,2383,1220,82,1781,1542,1848,1070,1806,1904,2210,1460,52,26,1259,2419,361,872,1496,1875,788,2147,893,932,1103,2205
38,1069,2086,327,1773,567,1215,2370,827,655,306,338,2058,1650,2424,994,1375,2120,484,1528,2012,1124,2345,516,1071,390,264,488,1751,650,1043,2109,1146,272,736,2149,1111,1096,975,1644,1508,1290,1735,1912,622,2069,344,1866,490,1915,1716
39,1933,1984,1425,85,767,948,636,626,174,1055,1149,1258,2083,644,2335,1544,2316,2048,1914,19,662,2093,1305,1991,1198,1749,1605,1493,41,1569,2261,1019,1682,1737,250,2384,497,1219,149,624,879,972,2056,1996,211,1228,1530,1732,190,1260
40,2283,810,1580,2430,583,1809,565,1231,2143,1320,1843,1734,1673,265,1210,2401,2065,205,992,1342,259,57,34,1570,912,1289,613,2300,2000,1663,2304,1201,1930,906,1420,326,2009,472,1919,1697,1299,527,2104,835,141,380,919,755,1637,563
41,627,494,1217,1968,1488,925,283,2020,1402,414,1740,1328,302,1963,2307,1388,1921,828,2050,2164,1860,898,1322,2150,189,861,214,2166,1747,461,1324,695,481,801,253,1861,830,1129,2047,762,1594,1463,894,176,2429,2371,1793,1403,614,908
42,954,950,2212,2073,2359,1164,1599,1610,1318,245,1484,35,773,1970,1247,1405,1431,745,1160,2292,2452,164,1,1972,255,1532,2431,399,1836,114,2003,88,1743,955,1421,217,270,2480,1223,781,1400,119,2179,1016,2103,331,1553,493,1812,2156
43,1759,1113,93,1253,833,991,2390,2232,517,501,1031,1448,887,1760,1890,1302,699,487,802,1787,2437,1529,1804,2140,2450,146,1476,2116,2175,1720,625,1738,2482,901,1880,595,1361,1839,162,674,1430,418,465,2255,1446,387,1005,50,933,111
44,899,1717,23,2229,160,1452,1630,1830,1584,1655,36,2422,2485,1351,1252,1409,2490,511,1887,1303,1427,32,577,593,571,869,1801,2090,1158,482,293,714,2098,1885,841,1083,1579,884,1335,1949,1270,77,560,1554,1056,1449,2423,1095,2182,273
45,882,152,243,740,606,351,1814,1350,73,1255,397,1440,2481,1276,2026,1859,621,476,2288,1959,1520,2085,888,890,1692,547,2461,1314,1587,231,1564,2088,171,1754,664,1179,406,1935,2064,2068,1941,2350,1006,1659,1275,2226,468,1721,4,478
46,1036,1004,383,1872,2256,820,1157,1527,825,2468,963,2220,629,1478,1357,1492,1298,1714,430,526,135,1546,1098,1046,363,1590,1518,878,2238,812,1126,1539,1776,782,1211,1401,1648,513,1857,707,1279,120,1680,1662,968,1796,1317,641,1863,1960
47,1556,1074,405,1693,2133,349,1615,1617,789,2018,632,744,1423,1772,1685,2270,1733,1444,524,177,557,904,348,1741,483,805,659,873,62,1035,1180,369,507,1950,2400,151,289,2372,2374,1281,1585,2135,2204,575,2199,720,2207,1598,1462,1847
48,784,2414,2397,1657,1505,750,1454,343,1633,423,318,1955,666,2290,2274,1288,316,2425,1929,38,1999,218,1827,1250,530,210,586,1609,538,1195,10,1360,525,2367,413,519,1498,2125,1362,1983,2221,252,2318,398,1333,1325,1515,288,2386,1506
49,186,1695,2077,1434,1341,2004,464,175,25,6,1631,856,1566,660,1300,594,2445,671,1081,2184,296,1041,1726,537,207,1821,382,853,757,2413,1607,2295,2433,1191,642,1080,1869,1802,64,1473,502,1118,1094,1705,1621,1909,1952,1689,2416,1635
