,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
24,983,2353,4624,3914,3943,503,1990,3490,598,1253,2023,6319,1216,1295,3642,4176,1053,4467,4517,1959,2536,5961,1171,3042,24,3539,4503,872,6228,3352,3450,2593,4516,3884,2957,2496,4404,1857,1955,6311,5079,4724,1058,3533,892,3712,1944,6295,4770,5369,616,5203,1402,1534,6304,3222,4557,5849,1837,3902,164,3566,5657,3965,3445,456,2389,4813,3431,957,6087,5558,298,1720,5638,404,4570,4399,3072,3680
25,2397,2324,5930,6180,6037,5963,6276,779,2865,712,2862,4725,3532,2295,3130,1308,5607,2985,2151,4475,329,766,5668,2114,3068,5737,3247,5504,4358,1858,1954,6298,3702,1275,429,4941,1711,4210,2784,5764,1056,5509,338,3849,4069,6187,5327,5113,384,2638,1215,4967,1287,1550,3344,195,35,2035,4097,3769,2287,259,4169,6238,3030,1965,5385,1077,3675,1545,5584,1438,1046,1420,1951,295,5570,3451,4339,6102
26,4147,4989,3144,4321,2509,5500,3311,86,6167,3070,2467,5462,3003,3436,839,5606,3309,2468,2327,2894,5924,29,6222,31,2619,4962,2209,3856,3616,784,3995,5421,4474,2874,1891,5475,1956,642,4410,3058,6181,1505,5860,2334,3075,4887,559,2166,4720,2507,5663,1454,6177,640,914,2981,5379,2419,179,3814,5919,2671,871,5763,433,729,1656,2616,2579,3370,4662,812,3560,5825,2108,2170,5051,4280,3790,258
27,2424,471,4059,2962,4190,4619,6126,4219,4072,4979,1054,435,452,5647,3005,3590,221,239,4693,3957,3618,2663,6241,455,940,4398,3121,3754,242,1082,2058,4782,962,3103,1400,1872,1508,1032,3402,4236,5742,3037,3761,3136,1976,6266,2351,4346,664,5050,5604,3537,26,3989,3852,5730,3413,5003,2182,6210,5851,6361,293,4296,4478,2902,4977,4470,1687,1314,1883,2448,5306,1100,4457,2512,4312,5270,1669,2296
28,4291,2898,206,5044,450,4616,2232,1867,6068,4076,3083,3586,2168,1232,622,1274,5445,5222,2431,3772,2850,5189,5616,888,917,1521,660,5061,3777,5981,5799,1500,5770,5841,2733,474,849,4713,5488,6031,5429,4184,1509,3053,401,30,100,176,3452,311,2809,5686,5382,1552,2798,2094,3071,5165,5829,5071,2376,1310,4615,4796,1166,5784,3371,1961,2096,4906,3126,2118,2205,3645,1532,3376,3623,4202,3157,6332
29,1406,4860,1165,5716,2647,3145,5107,1677,2581,2267,4250,5260,1876,3974,321,5446,3749,4888,5095,236,50,742,733,5867,3885,756,5615,2700,2214,1635,1737,3133,5307,4073,3432,4340,1805,4187,6229,1208,6018,852,5611,3636,3639,3676,3553,2187,1716,3731,1017,4054,4166,5525,5283,5965,3602,5524,1834,781,5312,2836,5845,78,4344,4547,174,1196,6189,4970,315,5237,1296,116,2285,3245,676,2196,2393,5106
30,4819,5279,2478,821,2340,3963,3585,1922,5679,282,6261,1507,2272,887,1784,5695,472,1459,3982,2322,1827,2460,2627,5905,5680,3294,1222,3685,3945,6302,2949,5650,4058,4539,2083,4555,175,2529,2281,5238,1167,4368,5372,625,5979,3635,3498,1183,5447,6074,5853,1262,4687,1324,2316,638,92,3949,5902,431,6221,1189,5549,897,1497,3102,1008,2542,1581,4865,620,5626,3224,4727,1643,6368,4673,1358,5915,820
31,2488,3150,5252,3663,4379,920,6376,5758,751,6079,4686,2701,3502,4814,5565,5108,1517,3569,2534,3155,2112,617,377,36,5972,4356,1567,5191,1187,4238,765,1473,6179,1139,6279,783,424,4603,4151,5641,5921,5585,3114,5120,3017,1539,2116,5275,6354,3325,3364,166,1726,5796,2007,1005,2068,1209,1316,592,4574,130,6039,842,3227,5490,2309,4606,4302,2596,5246,211,3267,5968,541,3551,484,1347,2544,5094
32,4198,3720,4214,6239,3147,3307,2513,1219,4051,3044,3414,790,214,4882,5974,694,5714,4737,1335,5494,2039,4950,5336,2531,1343,5814,1547,3027,5227,4636,643,283,3273,2602,2471,3947,5780,5645,2134,1334,4015,1655,2404,4118,5218,854,2480,4477,4032,5976,869,4271,5547,4241,1387,805,4924,2464,5170,4461,272,3629,2827,3648,107,1921,3567,1538,883,2252,1039,2987,1715,4981,2049,2677,2934,5501,4690,3993
33,4822,2306,141,2175,4131,1772,2269,586,1018,32,706,4744,4386,2472,3651,5476,4972,1451,5215,3746,25,1695,6092,5899,3213,6027,5130,2924,3807,1536,2107,4546,4226,2318,539,4255,5826,6135,2750,5535,2929,2603,1745,386,2465,2559,4460,4127,2146,246,5648,5574,2109,3106,4863,5316,2880,3976,1408,365,3520,150,6175,743,5182,1627,5666,1666,2113,4284,5206,1041,3659,3669,5855,4186,3990,2365,4095,1281
34,840,4905,2615,4994,4791,1355,5017,1461,4678,4958,5847,1435,609,4525,3664,3728,5126,3290,5359,1727,4201,3302,2884,4771,2486,2371,3764,5642,761,1442,3086,5104,5049,3041,2561,485,2367,1728,3546,2764,3988,2053,875,4892,4849,136,6259,4258,1562,89,3125,3919,5212,1217,4651,6104,3129,727,2361,2693,822,5987,841,3256,2994,4520,2556,5608,4778,795,4999,4175,2029,2104,6265,721,1079,2461,3197,2475
35,3912,5675,1212,5179,3471,4264,1822,6281,5489,1934,1869,6287,4828,1016,2918,1205,3692,3398,817,489,67,2260,789,4106,5199,6016,1682,1479,2626,5707,1861,3465,4756,5451,1744,4953,2968,2091,4030,482,5896,2185,4524,5559,4437,1606,6064,4332,5656,2201,5776,43,2266,4824,249,5248,2217,5755,333,1109,2650,3090,1010,2737,1264,4205,3582,3762,825,1781,4253,2037,2908,4867,3201,4722,5066,3860,1388,1062
36,5747,4143,943,1482,1065,2979,3082,913,4702,2569,196,626,2859,1985,399,4052,5239,3765,2355,3684,4553,4442,119,3282,3081,2805,654,5693,4536,5128,5618,2442,4002,54,6328,5480,5322,5612,1478,5719,3961,1194,3697,5328,3562,522,1770,189,1313,4243,599,1279,4871,5543,4682,882,6290,2658,5176,2200,5912,6278,5725,1156,3323,5347,6098,2935,1905,439,760,499,4983,5471,1831,4416,2999,334,5966,571
37,4714,5614,3626,5087,632,177,5008,2815,2851,1975,3509,3493,3507,2681,4232,145,1182,862,932,4266,5105,1943,1226,2292,529,5138,6044,834,2026,3110,5652,5789,1015,5885,5096,5980,2749,3906,855,2368,3233,5144,4262,1765,5226,558,487,2186,215,879,3208,695,5134,1557,5314,6386,6124,4568,3096,1298,459,481,6346,6233,4769,906,1652,5089,5705,5903,3407,55,5236,5869,3146,2775,4613,4408,2428,375
38,4648,5376,524,2057,6331,2331,2642,6231,3548,6150,5603,1814,1700,4031,1948,1830,3270,5713,2171,1237,6011,5774,4444,4955,3234,1350,5407,2718,5117,3468,2719,4491,3244,5531,5670,4157,172,5278,230,70,2150,251,2195,4531,3611,1185,6138,1416,2162,2410,4629,1211,5269,6254,5352,5544,2246,5030,550,1578,3541,737,2876,5399,91,6062,2099,2123,2947,4091,843,2547,1434,963,873,1742,3561,95,4385,2724
39,6186,1441,2896,1453,4974,611,4084,4909,829,1031,415,316,1351,4170,2144,4805,274,1835,4350,1029,3534,4876,5125,1191,5192,6094,4506,2325,1354,4397,2155,3996,3596,1356,4165,4354,1697,325,4013,5583,2565,2643,627,5205,6315,5059,1803,4319,2098,602,4433,3043,1120,2557,2071,4363,1906,1393,5575,4360,5503,915,4305,4463,6227,1817,4418,1326,3298,3394,350,4456,2076,6143,5491,5074,71,5486,5820,4413
40,2439,6371,5323,120,778,4011,2607,2939,5001,3054,5124,162,1306,6369,2761,3188,2551,2588,2797,3981,1229,161,6280,863,4696,1198,2421,2500,228,2255,4465,4776,4160,2828,4102,3519,990,5746,2489,2895,3576,3927,4912,2505,1978,5388,4633,1841,502,4077,5368,4752,4915,2477,4230,1221,1938,3366,3174,4473,4071,4513,351,880,2160,6077,6242,6370,1475,4394,1804,14,3867,138,4858,4943,1088,5249,5532,1490
41,3184,2064,3797,977,1584,5667,478,1297,4726,5690,5300,4801,5031,6224,2499,4874,4006,6047,5374,928,2835,1457,3300,1118,3386,414,6065,4973,4515,2290,3942,3504,1527,1928,2221,5137,4370,313,4337,624,1246,4738,5174,5977,4948,858,3377,3554,3152,4412,1484,1114,919,4181,445,1080,3138,464,2077,5055,2474,4593,4490,6197,4268,5440,4925,1604,4715,1020,1563,3701,1236,1137,5731,757,3079,1949,6073,891
42,3806,4694,2300,2597,1555,3844,1470,4369,904,3693,1564,1741,5632,395,877,1074,3435,4159,4993,5940,3700,4392,3240,1104,3461,1829,1127,6313,5777,277,6100,4493,2861,2770,77,3984,122,2396,1021,2915,1001,380,5807,5038,6022,3637,5140,1546,755,5357,2387,310,83,6340,5075,3908,4718,1756,2740,5474,500,3821,2184,5953,5743,4141,2667,3181,675,2900,4388,3346,2137,2386,5581,5293,4567,3074,5294,3734
43,3538,1006,5542,964,6336,4034,690,3448,3859,6093,5098,4579,3855,5261,495,2192,51,5381,220,1918,3095,4677,699,6277,979,815,3412,183,48,4466,454,2950,6019,542,6029,3441,5566,6366,2228,1541,4218,2391,1426,3589,2230,349,308,3276,3093,304,2866,1064,831,4734,5297,2687,1644,2546,4795,2577,6288,5994,4043,4707,5516,2156,1764,5775,3811,4050,6103,4602,2688,6040,1651,3840,4436,4328,3255,421
44,4946,1489,4294,4592,3787,2320,4777,3060,1485,372,2863,4194,3740,3229,4431,327,4514,5448,5595,4290,2830,5390,4930,4003,2283,4235,3891,2433,1614,5754,4859,1134,2041,573,1947,4710,2451,2841,1743,5971,286,3026,4644,1373,3784,950,5597,2167,5057,5927,3104,3251,1792,5121,2138,2044,2212,4663,3805,143,5703,537,110,1642,5914,3862,5605,5911,1051,3324,771,6219,2890,371,2048,1227,2611,1390,2177,6207
45,601,1776,5472,1520,2383,5960,2600,5523,1752,3832,3161,3718,5877,1105,956,3977,2321,2105,360,1462,5320,5934,5093,4721,5428,3911,1203,566,5035,3458,1973,5401,6041,5907,4572,319,5561,2967,1522,1480,5534,3643,3713,4134,2028,5081,1067,3293,121,5687,5000,5788,1436,2891,4000,1678,6099,788,3954,2227,2535,224,16,1000,2710,3215,5861,1160,4840,1967,1514,5956,1345,1859,5004,4362,4881,1241,2969,2346
46,3527,5817,1023,3469,3175,5594,3743,978,3378,3202,2086,3971,159,703,2247,3847,1050,1366,4115,4628,6270,5219,1360,410,3019,2714,6274,2074,3583,1071,2333,1946,328,816,3530,786,1565,4890,5512,2824,3312,582,5651,6036,5172,210,1936,5317,5296,297,3929,5797,4406,4438,5015,4167,4581,5732,234,711,1920,997,3045,428,3958,3632,3389,186,5433,6030,6191,4711,6394,2887,3066,5164,1838,3999,3763,1588
47,466,3597,2583,1592,4019,1813,2126,3059,563,3472,741,437,5715,4902,4832,1069,3128,5893,3425,693,1850,641,2771,3776,1491,1730,131,1503,5457,5891,3390,2956,5251,4542,3085,5772,4990,6089,5168,1327,3899,2630,5162,3100,2982,1302,3610,3355,2412,3195,5465,407,4505,776,5221,5589,4959,4800,1591,3789,1579,792,1012,2680,5452,5621,1492,2668,5132,102,3219,6106,5073,2910,2590,5571,1257,4716,5291,2092
48,2132,4698,1788,4765,5419,3535,649,5027,581,2401,516,6297,5378,2868,5443,126,5493,1119,3186,3612,709,2018,3025,1992,1425,4094,532,1455,5273,2117,2790,3191,5541,5290,5308,5272,1942,4622,6164,1177,2206,2672,2840,4808,530,6324,133,1886,1629,2022,4119,2779,1293,1799,3426,1184,3283,4664,379,4844,4928,5888,12,2193,1667,2820,874,5710,2435,5749,969,254,6013,5409,5358,3778,4341,5735,3770,6347
49,3018,6321,2352,3824,2674,6144,560,6396,5207,3463,4512,5432,2458,561,80,3920,5402,76,2961,5417,1735,2800,2013,6128,802,149,4367,1890,3088,4018,527,2319,65,1613,3007,2906,6109,241,2189,2574,3177,1681,5325,2374,3356,5572,3401,339,3598,2802,2078,6015,975,6216,4556,6192,400,3031,5412,5644,244,4898,2495,3433,2980,996,930,4462,5392,2030,6209,5681,3542,3515,1190,6348,680,1087,2454,6012
50,4794,4620,5331,2780,4335,3484,554,1750,2019,2016,2945,1706,6176,6147,3905,1729,2040,5767,4963,3745,4587,1374,3825,1585,4504,4982,1696,2335,1036,1125,894,4212,682,3565,5982,3717,1825,5039,3362,5498,3481,2587,416,4126,226,3442,1736,5195,4327,3225,2372,2817,5302,4896,2735,4762,5528,4942,4577,4741,5985,1856,2462,27,2508,669,2307,2303,385,3650,2240,2944,1025,1446,2954,2768,576,6220,4554,5097
51,5100,5234,4261,4229,3056,4471,5609,4117,2065,5740,1325,1460,585,2755,901,3686,5993,1317,5625,134,5267,966,3620,1996,4323,1766,1809,4428,4276,1415,331,3033,5832,1263,6341,4760,5173,3322,3788,6190,4854,3540,3900,1984,6269,1620,4507,3696,2991,998,946,483,4745,3774,368,363,332,10,5878,2231,60,540,3962,5046,3523,2592,2297,5271,2236,3719,5857,2328,4654,912,1915,6373,4980,6339,233,2152
52,681,4855,674,5721,4864,1970,5563,3983,1022,2572,5007,1529,5241,1150,216,1452,5866,44,4060,1245,4311,2003,4733,62,5391,4200,6218,4267,1339,3624,4414,3419,2729,944,2845,5383,4997,531,75,1997,2317,6294,1634,4706,427,6285,3923,1619,1694,6320,441,1848,5548,5999,5304,2855,3243,3801,1004,1718,1660,1811,3858,4780,3938,2762,1577,96,4566,2504,2339,4155,3421,5904,4041,2821,6206,2978,5099,3347
53,314,4669,108,612,2758,1124,362,1331,2702,6237,5756,4179,4753,3748,3808,5103,945,4227,4643,1040,2406,5556,2651,1307,4324,5253,3341,1214,2785,1394,2743,3062,2399,6171,4087,3970,5838,5553,1596,3073,933,4933,281,4292,6307,1255,5538,4549,2055,1868,2927,5469,4685,2390,1968,4938,2378,4919,3785,2293,4988,793,335,2695,4519,1628,4630,1559,631,5939,1002,1795,3873,2436,4075,5149,1083,4809,3396,5800
54,3113,6108,4927,5733,1147,3668,4446,1367,6153,6350,3119,3529,965,5022,4017,4287,5694,312,3382,1899,1773,5285,2223,619,1312,4526,2338,3781,613,419,4024,1573,1683,4480,5613,3477,453,3122,1637,4552,2685,1284,4551,6393,188,3196,3973,2131,3815,1779,1413,3318,5598,773,2524,4400,5036,3572,508,5194,2501,6213,1712,2047,1148,2833,6268,348,4429,4133,5380,387,5163,5736,47,3334,5175,2430,3279,2405
55,2639,889,4817,846,6114,562,3683,1991,714,992,5455,1775,4185,1469,2491,1894,4135,3280,3167,6201,1294,5037,6118,6010,1261,3200,276,5635,1590,3178,4522,2652,3384,5954,3209,1103,4610,2909,2879,41,4803,3711,1206,361,5010,804,165,6072,2937,2697,2238,3422,3301,3854,752,639,3889,3960,5947,3123,2913,2073,4376,4274,6300,4986,2873,1812,819,5936,6256,5738,309,4259,3387,4784,3475,4128,2608,3682
56,886,2257,2713,2549,2806,5056,477,2560,4797,1419,3491,2814,3857,2648,6309,2000,4448,268,4614,4802,4712,1806,6174,5006,4984,33,5546,1353,4349,4995,2052,2523,5664,4851,6318,4295,19,1494,3483,3955,3423,5068,6395,3385,2834,3760,5846,3295,127,3600,5265,1717,255,4985,5091,496,6166,2407,1594,5178,836,4188,2882,510,2336,4415,3735,2233,2928,2516,2794,2181,2578,1515,2683,208,6146,535,2416,3135
57,1979,15,2751,938,1913,1739,2264,3170,23,720,4221,2263,1701,4666,6398,6263,3601,2310,4684,5822,3941,2384,799,4772,4608,1790,1099,5773,3609,987,4355,5898,1483,3112,3838,2208,787,4937,458,4521,1661,498,833,2143,5127,4781,2312,6120,2632,4692,1258,3109,6391,4269,4458,4023,4234,2245,5201,4064,2459,3308,5013,4440,2061,2870,5578,4233,5805,2027,2043,2606,4755,890,5479,2183,4272,4122,307,2738
58,40,6129,1009,6248,5552,3190,6289,1502,5760,4033,3409,1982,2358,69,4213,369,1169,4314,4532,5778,112,1873,4242,5274,3012,3207,5410,6172,4039,2661,3729,3936,275,4049,4426,5169,1518,2248,3480,1994,1186,1405,5365,5622,4829,6232,2222,5072,2314,11,1969,4008,6251,3497,4168,725,2482,2210,2659,2756,2015,2219,2125,229,5809,3091,5459,3406,3474,3089,2012,4371,2242,4215,2709,630,1599,3792,1960,1840
