,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,3528,655,5053,1931,4975,4820,3909,1382,1731,1043,2250,3522,3555,2933,1057,3016,4816,3015,687,3159,4365,2148,5438,494,2258,6161,5640,2975,3473,4533,993,3501,2380,2666,3046,2664,470,2568,5729,3880,262,3430,1904,3622,3052,2159,171,1063,5830,6357,192,2079,5366,5709,6365,705,1810,2033,2931,3926,5952,3156,2014,2456,646,3709,1447,5224,4282,4001,4330,2174,5990,3212,5363,5478,5233,3210,5802,976
11,790,3648,5780,4950,5336,1538,1334,3273,2934,4015,5974,2987,3414,4241,1655,5645,2480,4271,4032,2404,2471,5501,694,2602,5976,1039,3147,869,4214,3720,4924,4051,1387,1335,2049,4981,4461,4882,2531,3629,2134,2677,883,1715,805,4636,6239,1547,4690,5227,2252,107,3044,272,3947,5170,3307,5714,2827,214,854,3027,1921,3567,1219,5494,4737,3993,5547,283,2039,2513,4477,2464,5218,4118,4198,5814,1343,643
12,2701,842,424,617,377,4606,5641,6179,484,5921,5565,211,4686,5796,5585,4603,2116,166,6354,3114,6279,1347,5108,1139,3325,5246,4379,3364,5252,3150,2068,751,2007,2534,541,5968,592,4814,36,130,4151,3551,4302,3267,1005,4238,3663,1567,2544,1187,2596,3227,6079,4574,783,1316,920,1517,6039,3502,1539,5191,5490,2309,5758,3155,3569,5094,1726,1473,2112,6376,5275,1209,3017,5120,2488,4356,5972,765
13,5341,4701,5906,3587,6045,4381,3737,3336,659,5654,3913,1379,4632,1070,2274,381,1544,4599,1220,420,2829,3893,4409,3581,2172,5567,3544,5600,209,701,4100,1598,1796,2532,3182,4476,3101,1551,4582,6236,6291,398,5342,2781,260,4538,2438,2282,2847,5243,1042,3000,6141,2503,623,3148,2457,5403,5821,5696,5220,2268,5828,1380,1276,4580,2301,3766,2621,1692,3310,1691,5021,1540,740,1181,580,1052,5235,6066
14,5717,2778,3373,697,594,5484,6205,2990,1510,689,144,2034,1553,3241,5510,4487,4601,4914,3338,1966,4007,4441,3013,5592,5319,1763,2473,5305,1714,1935,3189,5852,4631,1880,2767,3634,3605,5530,4164,5334,5487,5620,5344,3274,3272,88,610,5967,1224,759,4626,4220,3261,2202,3379,2796,5554,1081,4047,3388,748,434,289,667,5070,552,3831,5831,847,462,1030,5435,1713,5945,142,2440,6095,4103,5881,353
15,626,1156,5322,4442,119,2935,5719,4002,2999,3961,399,499,196,5543,1194,5612,1770,1279,1313,3697,6328,334,4052,54,4243,760,1065,599,943,4143,6290,4702,4682,2355,1831,5471,2200,1985,3282,6278,1478,4416,1905,4983,882,5128,1482,654,5966,4536,439,3323,2569,5912,5480,5176,2979,5239,5725,2859,522,5693,5347,6098,913,3684,3765,571,4871,2442,4553,3082,189,2658,3562,5328,5747,2805,3081,5618
16,4154,5514,2881,5345,857,4918,5502,3506,5394,2563,4455,2986,5557,3080,5398,4699,5536,2816,2995,3263,132,3,2277,3428,4048,980,2916,4736,2020,3972,4869,985,4178,1131,114,2960,4853,22,3029,3753,1504,4485,109,5711,3660,3271,4786,1640,469,3024,2792,590,59,4530,2679,4998,5628,5748,3726,5495,3658,4303,1201,3933,3383,1055,5983,3833,3296,4949,4496,1987,807,39,5062,670,5610,305,1138,3603
17,4579,4707,5566,4677,699,5775,1541,6019,4436,4218,495,4602,5098,4734,2391,6366,308,1064,3093,1426,6029,4328,2192,542,304,6103,6336,2866,5542,1006,1644,3859,5297,220,1651,6040,2577,5261,6277,5994,2228,3840,3811,2688,2687,4466,964,3412,3255,48,4050,5516,6093,6288,3441,4795,4034,51,4043,3855,349,183,2156,1764,3448,1918,5381,421,831,2950,3095,690,3276,2546,2230,3589,3538,815,979,454
18,103,2983,1096,587,5441,3359,222,1537,4022,5424,4055,2256,1230,4954,4996,1333,303,652,4783,4423,2633,4502,4225,4081,3304,1254,98,3510,1787,4541,6154,225,4308,1580,2899,1412,4240,2119,3593,1923,3652,6204,2153,3614,853,3299,6387,3069,5150,6296,5135,3915,72,3975,4843,3040,4708,3485,543,279,4357,3710,4148,2425,4607,951,6388,2259,5753,1090,4508,2427,5801,5466,4590,1086,5623,1636,959,5437
19,1466,5276,2941,2618,5527,6080,3621,1357,1875,342,3907,6152,3437,1271,2656,135,4856,4966,2571,3351,158,3516,4748,5467,4182,6061,4090,2926,2085,2977,3368,5303,299,4807,87,569,1633,5811,4596,5404,6250,3020,42,227,4571,1609,4382,4285,3780,2877,724,1304,194,1705,4957,926,5766,1645,5596,3400,5158,6355,5393,180,1986,6203,1897,460,3820,5662,4453,156,3462,2515,526,6322,301,4089,2807,4543
20,5245,6035,1233,5660,1977,3077,3673,5460,4237,2932,4921,866,4675,4559,3228,6078,4804,182,5850,4401,1371,1583,6184,762,5034,5959,2323,4940,1329,4342,5922,1603,3291,3479,1428,5288,5083,3002,2537,3036,4647,3992,1571,3688,6271,197,1315,1349,6273,3917,3446,3841,6070,2690,322,635,68,3691,3163,4014,704,2753,4472,593,3454,1724,3173,6165,397,4336,1548,999,893,2922,1309,1884,865,1146,1842,6112
21,4725,6238,1711,766,5668,1077,5764,3702,5570,1056,3130,1438,2862,1550,5509,4210,5327,4967,384,338,429,3451,1308,1275,2638,5584,6037,1215,5930,2324,35,2865,3344,2151,1951,1420,3769,2295,2114,259,2784,295,3675,1046,195,1858,6180,3247,4339,4358,1545,3030,712,2287,4941,4097,5963,5607,4169,3532,6187,5504,1965,5385,779,4475,2985,6102,1287,6298,329,6276,5113,2035,4069,3849,2397,5737,3068,1954
22,1814,5399,172,5774,4444,2123,70,3244,3561,2150,1948,2547,5603,6254,251,5278,6138,1211,2162,2195,5670,95,1830,5531,2410,843,6331,4629,524,5376,2246,3548,5352,2171,873,963,1578,4031,4955,737,230,1742,2947,1434,5544,3468,2057,5407,4385,5117,4091,91,6150,3541,4157,550,2331,3270,2876,1700,1185,2718,6062,2099,6231,1237,5713,2724,5269,4491,6011,2642,1416,5030,3611,4531,4648,1350,3234,2719
23,1982,229,1518,1873,4242,3406,1994,275,1599,1186,4213,4371,3409,3497,1405,2248,2222,4008,2314,5365,4426,3792,369,4049,11,2012,5552,1969,1009,6129,2482,5760,4168,4532,2709,4215,2756,69,5274,2219,3480,630,3474,2242,725,2661,6248,5410,1960,4039,3089,5809,4033,2015,5169,2659,3190,1169,2125,2358,6232,6172,3091,5459,1502,5778,4314,1840,6251,3936,112,6289,5072,2210,4829,5622,40,3207,3012,3729
24,3586,4796,849,5189,5616,1961,6031,5770,3623,5429,622,2118,3083,1552,4184,4713,100,5686,3452,1509,2733,4202,1274,5841,311,3126,450,2809,206,2898,3071,6068,2798,2431,1532,3645,5071,1232,888,1310,5488,3376,2096,2205,2094,5981,5044,660,3157,3777,4906,1166,4076,2376,474,5829,4616,5445,4615,2168,30,5061,5784,3371,1867,3772,5222,6332,5382,1500,2850,2232,176,5165,401,3053,4291,1521,917,5799
25,2716,538,137,5833,713,3928,4728,5210,343,5016,4594,1927,5315,1129,5193,4510,6008,5818,3331,2539,2313,4598,6053,3424,4067,505,4895,124,4793,4761,2527,1798,4248,3357,5688,1108,5673,3531,1981,4812,1180,745,1476,382,5231,3819,5114,6253,1925,3328,3998,73,2498,809,5513,3834,7,4138,2585,2793,1474,235,1033,5264,2494,1758,5396,1528,4757,3768,2275,1102,4873,3812,1175,3250,5973,408,5373,4609
26,4801,6197,4370,1457,3300,1604,624,1527,3079,1246,2499,3701,5300,4181,4738,313,3377,1114,3152,5174,2221,1949,4874,1928,4412,1563,1584,1484,3797,2064,3138,4726,445,5374,5731,1137,5055,6224,1118,4593,4337,757,4715,1236,1080,2290,977,6065,6073,4515,1020,4268,5690,2474,5137,2077,5667,4006,4490,5031,858,4973,5440,4925,1297,928,6047,891,919,3504,2835,478,3554,464,4948,5977,3184,414,3386,3942
27,1706,27,1825,1374,3825,2303,5498,682,576,3481,3905,2944,2945,4896,2587,5039,1736,2817,4327,416,5982,6220,1729,3565,3225,2240,4335,2372,5331,4620,5528,2019,2735,4963,2954,1446,4741,6147,1585,1856,3362,2768,385,1025,4762,1125,2780,1696,4554,1036,3650,2508,2016,5985,3717,4577,3484,2040,2462,6176,3442,2335,669,2307,1750,3745,5767,5097,5302,4212,4587,554,5195,4942,226,4126,4794,4982,4504,894
28,437,2680,4990,641,2771,2668,1327,5251,1257,3899,4832,6106,741,776,2630,6089,3610,407,2412,5162,3085,4716,1069,4542,3195,3219,4019,5465,2583,3597,4959,563,5221,3425,2590,2910,3789,4902,3776,792,5168,5571,5132,5073,5589,5891,1592,131,5291,5457,102,5452,3472,1579,5772,1591,1813,3128,1012,5715,1302,1503,5621,1492,3059,693,5893,2092,4505,2956,1850,2126,3355,4800,2982,3100,466,1730,1491,3390
29,5258,4509,3773,3703,1362,2363,5482,763,5184,1740,796,2409,5995,1930,1363,5627,6157,3863,6043,4978,5255,2382,2191,5375,1049,708,1037,6240,6384,4719,163,678,1094,85,320,876,5948,5941,252,2662,4992,446,4348,2951,5848,5413,1403,3733,6125,6088,3149,1085,3894,1654,1898,1689,213,6198,5798,2101,5884,707,2696,2826,140,3466,4588,4443,38,2553,5723,5887,4642,2703,1777,5916,645,337,4068,1318
30,5387,3249,402,5102,1143,5298,1303,1575,4880,3329,2093,1734,3661,4653,3732,4641,2111,5839,2772,6193,3343,5909,898,4746,1429,418,168,2869,4329,1710,5674,2341,432,4391,2354,4108,2294,1572,1732,2955,3429,5745,3591,223,5040,3980,355,1561,358,1342,2623,3810,6046,1014,3314,5223,1414,426,6024,5702,250,5041,4318,4689,4926,4331,3105,2017,3116,5112,3901,5257,5708,1153,1409,4304,4788,2631,4850,1145
31,5260,78,1805,742,733,1196,1208,5307,676,6018,321,5237,4250,5525,852,4187,3553,4054,1716,5611,3432,2196,5446,4073,3731,315,2647,1017,1165,4860,3602,2581,5283,5095,2285,116,781,3974,5867,2836,6229,3245,6189,1296,5965,1635,5716,5615,2393,2214,4970,4344,2267,5312,4340,1834,3145,3749,5845,1876,3676,2700,4547,174,1677,236,4888,5106,4166,3133,50,5107,2187,5524,3639,3636,1406,756,3885,1737
32,1435,3256,2367,3302,2884,5608,2764,5049,1079,3988,3664,4175,5847,1217,2053,1728,6259,3919,1562,875,2561,2461,3728,3041,89,4999,4791,3125,2615,4905,3129,4678,4651,5359,6265,2104,2693,4525,4771,5987,3546,721,4778,2029,6104,1442,4994,3764,3197,761,795,2994,4958,822,485,2361,1355,5126,841,609,136,5642,4520,2556,1461,1727,3290,2475,5212,5104,4201,5017,4258,727,4849,4892,840,2371,2486,3086
33,4137,5416,3935,3246,2842,207,4163,4612,1569,409,6337,4621,607,2712,1450,2940,2706,200,5593,954,5678,2364,1767,1608,4960,4105,4380,4830,6130,4834,152,5843,2062,3896,3076,3767,2723,1038,3061,4189,6090,291,6173,2538,1449,6170,6149,111,1381,3724,6275,6335,3951,5949,430,5587,2637,1174,2905,5198,5230,2644,6325,4652,253,1901,1423,4459,2867,1218,2211,347,768,1397,3904,2575,4079,3653,1213,1285
34,1775,4274,4610,5037,6118,1812,41,3384,3475,4803,2491,5738,5455,3854,3711,2909,165,3422,2937,1206,3209,4128,1894,5954,2697,6256,6114,2238,4817,889,3889,714,752,3167,3387,4259,3123,1469,6010,2073,2879,4784,819,309,639,3178,846,276,2608,1590,5936,6300,992,2913,1103,5947,562,4135,4376,4185,804,5635,4986,2873,1991,6201,3280,3682,3301,2652,1294,3683,6072,3960,5010,361,2639,3200,1261,4522
35,1460,5046,5173,966,3620,5271,6190,5832,4980,4854,901,2328,1325,3774,3540,3322,4507,483,2991,3900,6341,6339,3686,1263,998,5857,3056,946,4261,5234,332,2065,368,5625,1915,912,2231,2755,1996,540,3788,6373,2236,4654,363,1415,4229,1809,233,4276,3719,3523,5740,60,4760,5878,4471,5993,3962,585,1620,4428,2592,2297,4117,134,1317,2152,4745,3033,5267,5609,3696,10,6269,1984,5100,1766,4323,331
36,4744,743,5826,1695,6092,1666,5535,4226,3990,2929,3651,1041,706,3106,2603,6135,4460,5574,2146,1745,539,2365,5476,2318,246,5206,4131,5648,141,2306,2880,1018,4863,5215,5855,3669,365,2472,5899,150,2750,4186,2113,3659,5316,1536,2175,5130,4095,3807,4284,5182,32,3520,4255,1408,1772,4972,6175,4386,2559,2924,1627,5666,586,3746,1451,1281,2109,4546,25,2269,4127,3976,2465,386,4822,6027,3213,2107
37,3493,6233,2749,1943,1226,5089,2368,1015,4613,3233,4232,55,3509,1557,5144,3906,487,695,215,4262,5096,4408,145,5885,879,3407,632,3208,3626,5614,6124,2851,5314,932,3146,5869,1298,2681,2292,481,855,2775,5705,5236,6386,3110,5087,6044,2428,2026,5903,4769,1975,459,5980,3096,177,1182,6346,3507,558,834,906,1652,2815,4266,862,375,5134,5789,5105,5008,2186,4568,5226,1765,4714,5138,529,5652
38,1529,4780,4997,2003,4733,96,1997,2729,6206,2317,216,4155,5007,5999,6294,531,3923,1848,1694,1634,2845,2978,1452,944,6320,2339,4864,441,674,4855,3243,1022,5304,4060,4041,5904,1718,1150,62,1811,75,2821,4566,3421,2855,3624,5721,6218,5099,1339,2504,3938,2572,1660,5383,1004,1970,5866,3858,5241,6285,4267,2762,1577,3983,1245,44,3347,5548,3419,4311,5563,1619,3801,427,4706,681,4200,5391,4414
39,1747,13,4383,927,5958,509,2678,4527,3367,2377,692,5834,1782,1336,6225,49,6379,2466,1819,988,1595,1999,6223,732,4062,490,3956,3521,2675,5591,3795,6334,5188,3268,986,1513,4196,118,4742,4922,1398,1346,3615,4361,3434,3817,2090,4082,734,2453,6245,4251,4576,4787,2147,575,5560,4373,4486,5280,4498,1998,1780,5672,6001,5946,3132,3335,5879,1431,1192,3292,2188,3672,5005,2506,2075,5361,153,1352
40,672,832,3211,493,5364,3415,665,2912,5244,6284,2598,6196,3489,1511,1059,5355,1249,2530,5351,2139,2038,2752,2441,5889,3392,5313,37,1939,5389,1369,1815,4573,4743,4172,4352,1748,5177,3783,1699,3232,3266,4578,3716,6272,5875,1291,1231,1164,1910,5926,461,4750,3872,525,2348,3316,5042,129,5792,2726,5240,4917,3513,2087,2299,683,3874,791,151,5659,4403,1865,6292,929,6086,5569,2848,4740,1924,1558
41,4932,534,5115,4650,1320,5944,2998,1072,4558,4447,2849,6007,5998,4206,3340,5858,1542,4964,772,6075,2198,475,2129,1389,2130,3153,2180,2889,3447,5464,2350,2584,5835,1375,903,1708,971,4688,848,1270,4790,3655,4396,1199,3171,1864,5146,3802,2746,5148,2251,1888,5180,336,5054,6032,3543,1820,4301,5282,4605,8,3117,146,5744,2646,1411,618,6399,2072,6400,6,5682,6246,3218,2914,2832,2783,1027,1395
42,2562,1115,5153,2142,818,2330,4351,3994,924,2115,5568,2722,2586,3063,1895,2748,4862,3127,6200,2362,1288,3055,909,6107,4419,5295,3839,3107,5918,5505,4961,4098,2273,1098,2782,2921,3654,2121,2215,5762,2555,5340,3644,1755,3092,4826,1496,2154,2942,1248,2402,4222,1159,4920,3488,1671,5473,1424,5539,1084,5309,5840,5602,673,2394,1013,3199,691,4298,715,3315,4739,3313,1647,2727,2194,3198,4968,4799,3008
43,3529,2047,453,5285,2223,348,4552,1683,5175,2685,4017,387,3119,773,1284,3122,3973,3318,3815,4551,5613,2430,4287,4480,1779,5380,1147,1413,4927,6108,5036,6153,2524,3382,47,5736,5194,5022,619,6213,1637,3334,4429,5163,4400,419,5733,2338,3279,613,4133,1148,6350,2501,3477,508,3668,5694,1712,965,3196,3781,2833,6268,1367,1899,312,2405,5598,1573,1773,4446,2131,3572,188,6393,3113,4526,1312,4024
44,3897,2423,4432,4908,648,294,405,3111,5864,1110,5880,3715,5520,910,6137,4464,2786,596,5284,722,3332,4904,1487,1641,157,5442,1440,3180,1188,3725,4540,3830,3647,4857,2754,3169,644,1957,6249,2344,1154,4422,5009,5964,4435,6051,4584,5090,21,1170,3744,3946,2521,1499,1044,3009,4597,6155,2244,4691,2128,2024,374,2715,5636,2609,1801,6342,264,4347,4109,5014,2005,1826,4375,393,5477,1704,4839,3115
45,4194,1642,2451,5390,4930,5911,5971,2041,2611,286,4431,6219,2863,5121,3026,2841,5597,3251,5057,4644,1947,1390,327,573,5927,771,3787,3104,4294,1489,2212,1485,2138,5595,2048,371,143,3229,4003,537,1743,1227,1051,2890,2044,5754,4592,3891,2177,1614,3324,5914,372,5703,4710,3805,2320,4514,110,3740,950,2433,3862,5605,3060,4290,5448,6207,1792,1134,2830,4777,2167,4663,3784,1373,4946,4235,2283,4859
46,5836,700,900,5496,2965,2122,6212,6301,702,6145,2875,6303,187,476,1418,2622,3134,5262,3470,837,3014,2447,4523,2526,5913,346,2653,154,3051,57,491,5247,3230,1234,2485,4427,2893,1321,4489,5925,3579,2554,2141,3361,2359,4640,3065,3285,4152,2286,3836,4591,1845,4393,1670,2010,1286,5463,2066,4679,2692,5425,4307,4010,3011,3584,3010,3775,754,6326,4,5943,514,6323,4270,115,2787,5870,3574,6096
47,650,5020,3374,856,2946,3411,6003,3599,6136,2161,4180,1235,3297,5077,4821,662,219,1836,2788,6071,1971,5109,5139,5197,1273,5555,345,2179,1824,1341,3557,2102,6244,3160,3570,1377,6372,2216,2613,1791,285,1625,1702,3739,1289,4025,5118,1668,3380,2100,2744,1862,5431,4101,870,5145,6058,2197,5492,5989,3687,6330,4078,4878,4065,2819,572,3694,2051,2298,2973,1512,3758,5785,935,5186,3456,218,749,4899
48,3752,717,3350,884,557,2329,1204,3467,4244,3877,5346,4884,991,5511,5986,5669,5630,287,6264,2157,4680,3124,723,3604,4452,1265,6286,4278,3142,1364,1361,3751,1844,2492,2392,595,1348,6004,2445,5517,5837,1963,4627,5204,2408,5997,636,5422,2936,5026,521,5724,2734,3578,2120,5033,730,3455,1168,5338,4681,2812,4768,3967,2036,212,5335,2243,1197,4717,2813,4121,2004,4209,770,2164,1733,1386,583,6059
49,318,6215,2907,4785,2757,3327,5225,2763,4191,5208,1945,3876,6063,1916,6185,2838,3625,3034,1445,2502,2158,5816,2730,4293,6123,3306,958,3140,2698,3278,5768,1855,465,5330,5521,5793,4374,4618,6345,1448,3237,553,4550,4425,2262,5545,2545,467,2825,3305,2655,2025,1526,6243,5499,5370,4053,2136,2432,2165,1176,579,2691,3048,6038,868,973,4056,3165,3372,696,473,443,128,605,3404,4764,2776,2089,3736
50,6319,3965,4404,5961,1171,4813,6311,4516,4570,5079,3642,5558,2023,1534,4724,1857,1944,5203,4770,1058,2957,4399,4176,3884,5369,6087,3943,616,4624,2353,4557,598,6304,4517,5638,1720,3902,1295,3042,3566,1955,404,3431,298,3222,3352,3914,4503,3072,6228,957,3445,1253,164,2496,1837,503,1053,5657,1216,3712,872,456,2389,3490,1959,4467,3680,1402,2593,2536,1990,6295,5849,892,3533,983,3539,24,3450
51,3393,3254,1800,61,3816,4705,4646,3903,5362,3284,3087,4971,1493,3850,2721,677,4326,1464,3828,5698,504,5791,3552,1797,1900,6349,3571,3878,3944,263,2224,52,1783,1719,3757,6282,1075,417,2163,2357,3573,968,2822,4153,6110,1277,6006,3564,5863,1631,5427,6317,4841,6392,5110,160,5485,864,3339,1368,1760,5873,4359,3794,5377,5155,851,4445,444,1142,4987,1615,1223,1523,1299,5804,6383,1370,1878,1771
52,5028,5088,6353,2276,3120,731,1646,2654,4667,1893,4411,448,5862,1896,3568,661,2747,2649,3809,2379,3375,3791,1471,6257,2660,4911,1328,955,3666,167,1095,2249,2311,2278,4535,5211,5720,3023,5333,4730,1950,5689,4833,4125,6397,5649,3898,3495,628,2533,2103,1769,5518,2601,3162,4560,243,280,479,1439,3353,3968,5367,3418,1974,5823,5468,994,5970,3826,5052,2360,844,4036,248,256,3575,5931,406,4868
53,5462,5763,1956,29,6222,2616,3058,4474,5051,6181,839,812,2467,640,1505,642,559,1454,4720,5860,1891,4280,5606,2874,2507,4662,2509,5663,3144,4989,5379,6167,914,2327,2108,5825,3814,3436,31,2671,4410,2170,2579,3560,2981,784,4321,2209,3790,3616,3370,433,3070,5919,5475,179,5500,3309,871,3003,4887,3856,729,1656,86,2894,2468,258,6177,5421,5924,3311,2166,2419,3075,2334,4147,4962,2619,3995
54,4116,3800,3931,4114,5,6084,845,2548,5692,4697,3997,1472,6028,1847,794,3747,3253,2060,2888,2097,4107,545,1396,2843,5727,517,2133,5522,1843,5868,3333,3486,3151,6076,5706,2731,1259,292,2347,1908,3670,1149,1060,3252,5951,436,2773,5152,125,1003,6055,808,2400,3940,1632,4026,1624,2634,3865,4484,4866,1173,2032,5942,3235,3139,4040,4665,4171,81,6057,5470,3494,3269,2760,942,5301,3882,5423,5254
55,4842,1611,3286,1495,1344,1066,3674,4656,5562,1519,4439,84,2853,2426,1200,486,1121,2302,5287,4499,2920,2417,4217,758,5456,3097,1162,1048,6234,3214,6017,3646,3798,6235,2686,3837,5157,6217,2684,3879,5025,5996,3395,6178,6367,3721,513,2510,726,2001,5360,4537,2993,1679,1178,3449,4074,5029,5506,3257,5086,637,520,2254,4320,2082,1723,3606,4683,584,4338,2705,1444,746,5136,2736,1282,1630,4561,4042
56,3718,1000,5561,5934,5093,1160,1480,6041,4881,5534,956,5956,3161,2891,3643,2967,1067,5788,121,3713,4572,1241,3977,5907,5687,1514,2383,5000,5472,1776,6099,1752,4000,360,5004,1859,2227,1105,4721,224,1522,4362,4840,1345,1678,3458,1520,1203,2969,5035,1967,2710,3832,2535,319,3954,5960,2321,16,5877,5081,566,3215,5861,5523,1462,2105,2346,1436,5401,5320,2600,3293,788,2028,4134,601,3911,5428,1973
57,5343,5384,2617,2992,615,5159,1914,1422,2570,6049,5216,5411,2728,2271,1035,2522,2673,1106,3405,1311,5969,2241,2420,5759,2948,3337,4315,184,657,2375,666,6151,5752,5450,6025,5337,5063,4004,3021,5856,104,3143,1889,3317,1690,3391,1993,3459,4420,1789,4528,4649,5078,2,668,3416,4861,1786,5892,4916,4130,801,2455,3851,3499,4325,5712,2444,1881,4889,3277,4732,4283,861,94,902,878,2415,58,4289
58,1839,6226,2605,1582,4827,3631,921,4120,1463,2517,4672,567,2308,5326,614,947,266,1854,4564,4660,1068,20,1874,370,6081,4877,4695,5481,4158,663,4110,4162,3403,5910,198,4837,1239,6199,5872,1391,3608,501,1107,4279,1533,6352,5123,939,3978,3525,961,506,3969,5286,798,3453,5699,3952,2624,357,3813,4469,5691,565,782,5962,3704,551,5955,899,2418,3916,2009,6214,6163,5634,4080,4343,5217,2988
