,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,1912,6194,2176,2135,2669,5813,1269,5526,5929,2810,3681,1621,3707,4956,3628,5734,3986,2871,827,1746,3205,6374,4704,2002,1673,3771,934,3216,6020,271,4129,5085,574,1612,1738,1011,5808,480,6351,4655,6054,710,3166,5577,3141,1556,4066,302,1754,1467,4454,936,1506,3886,155,1933,4935,3206,4763,5147,1132,3236,2694,5810,507,2925,5783,5787,774,2759,923,753,1250,5324,4488,1622,2373,6195,5414,4774
11,3811,3859,2228,699,4436,3093,4602,3255,51,4218,3589,6040,831,6336,4677,2230,1918,4707,3412,6103,2866,349,454,2688,2687,495,304,3448,3855,542,183,3276,4043,3840,4579,220,4328,5098,2546,4795,815,6019,4050,1064,308,6093,979,2577,1006,5297,3538,6029,690,4466,4034,6288,421,5775,5381,4734,3441,5516,1426,5542,1541,48,964,1644,2156,1651,2950,3095,5566,5261,6277,2391,6366,1764,2192,5994
12,4715,4726,4337,3300,3079,3152,3701,6073,4006,1246,5977,1137,919,1584,1457,4948,928,6197,6065,1563,1484,858,3942,1236,1080,2499,4412,1297,5031,1928,4973,3554,4490,757,4801,5374,1949,5300,464,2077,414,1527,1020,1114,3377,5690,3386,5055,2064,445,3184,2221,478,2290,5667,2474,891,1604,6047,4181,5137,4268,5174,3797,624,4515,977,3138,5440,5731,3504,2835,4370,6224,1118,4738,313,4925,4874,4593
13,1687,4072,3402,6241,4312,664,2448,1669,221,5742,3136,1100,26,4190,2663,1976,3957,4296,3121,1883,5604,6266,2058,5306,5730,3005,5050,4219,452,3103,3754,4346,293,2512,435,4693,5270,1054,5003,2182,4398,962,1314,3537,2351,4979,940,6210,471,3852,2424,1400,6126,1082,4619,5851,2296,4470,239,3989,1872,4478,3761,4059,4236,242,2962,3413,2902,4457,4782,3618,1508,5647,455,3037,1032,4977,3590,6361
14,1060,3486,3670,5,5692,2888,1472,125,2634,4697,942,2731,4171,2133,4114,2760,3139,3800,5152,517,5522,4866,5254,3252,5951,3997,5727,3235,4484,2843,1173,3494,3865,1149,4116,6076,545,6028,3269,4026,3882,2548,6055,2060,3253,2400,5423,1259,5868,3151,5301,4107,5470,436,1624,3940,4665,6084,4040,1847,1632,808,2097,1843,845,1003,2773,3333,2032,5706,81,6057,3931,292,2347,794,3747,5942,1396,1908
15,2113,1018,2750,6092,3990,2146,1041,4095,4972,2929,386,3669,2109,4131,1695,2465,3746,743,5130,5206,5648,2559,2107,3659,5316,3651,246,586,4386,2318,2924,4127,6175,4186,4744,5215,2365,706,3976,1408,6027,4226,4284,5574,4460,32,3213,365,2306,4863,4822,539,2269,1536,1772,3520,1281,1666,1451,3106,4255,5182,1745,141,5535,3807,2175,2880,1627,5855,4546,25,5826,2472,5899,2603,6135,5666,5476,150
16,1581,5679,2281,2627,4673,5447,5626,5915,472,1167,625,4727,4687,2340,2460,5979,2322,897,1222,620,5853,3635,2949,3224,638,1784,6074,1922,2272,4539,3685,1183,5549,6368,1507,3982,1358,6261,3949,5902,3294,4058,4865,1262,3498,282,5680,431,5279,2316,4819,2083,3585,6302,3963,6221,820,2542,1459,1324,4555,1497,5372,2478,5238,3945,821,92,3102,1643,5650,1827,175,887,5905,4368,2529,1008,5695,1189
17,3503,6131,3966,2766,5436,823,2640,5957,4901,2081,1383,5842,6343,1359,4195,3953,4263,3699,74,1818,1919,1477,4635,5018,546,1932,685,326,5684,4674,1456,4747,570,2938,1768,5978,185,2525,270,3818,2199,533,468,4810,6390,1617,237,3265,169,3303,5116,6085,4583,6306,4965,6360,1244,4299,4208,4563,2395,3563,3098,5658,3203,4378,139,4936,1338,2620,447,6356,2808,860,5318,2864,378,6262,5992,423
18,2928,4797,3483,6174,6146,127,2181,2416,4448,3423,3385,1515,255,2806,1806,2834,4802,510,5546,2794,5265,3760,2052,2578,496,6309,3600,2560,3857,4851,1353,3295,2882,208,2814,4614,535,3491,2407,1594,33,5664,2516,1717,5846,1419,4984,5178,2257,5091,886,6318,477,4995,5056,836,3135,2233,268,4985,4295,2336,6395,2713,3955,4349,2549,6166,4415,2683,2523,4712,19,2648,5006,5068,1494,3735,2000,4188
19,3591,2341,3429,1143,4880,2772,1734,358,426,3329,4304,4108,3116,168,5102,1409,4331,3249,1561,418,2869,250,1145,223,5040,2093,1429,4926,5702,4746,5041,5708,6024,5745,5387,4391,5909,3661,1153,5223,2631,1575,2623,5839,2111,6046,4850,2294,1710,432,4788,3343,5257,3980,1414,1014,2017,5298,3105,4653,3314,3810,6193,4329,1303,1342,355,5674,4318,2354,5112,3901,402,1572,1732,3732,4641,4689,898,2955
20,3675,2865,2784,5668,5570,384,1438,4339,5607,1056,3849,1420,1287,6037,766,4069,4475,6238,3247,5584,1215,6187,1954,1046,195,3130,2638,779,3532,1275,5504,5113,4169,295,4725,2151,3451,2862,2035,4097,5737,3702,1545,4967,5327,712,3068,3769,2324,3344,2397,429,6276,1858,5963,2287,6102,1077,2985,1550,4941,3030,338,5930,5764,4358,6180,35,1965,1951,6298,329,1711,2295,2114,5509,4210,5385,1308,259
21,5344,5852,5487,594,1510,3338,2034,1224,1081,689,2440,3634,847,2473,697,142,552,2778,5967,1763,5305,748,353,3274,3272,144,5319,5070,3388,5592,434,1713,4047,5620,5717,1880,4441,1553,5945,2796,4103,2990,4626,4914,4601,3261,5881,3605,1935,4631,6095,4007,5435,88,5554,2202,5831,5484,3831,3241,3379,4220,1966,1714,6205,759,610,3189,289,2767,462,1030,3373,5530,4164,5510,4487,667,3013,5334
22,385,2019,3362,3825,576,4327,2944,4554,2040,3481,4126,1446,5302,4335,1374,226,3745,27,1696,2240,2372,3442,894,1025,4762,3905,3225,1750,6176,3565,2335,5195,2462,2768,1706,4963,6220,2945,4942,4577,4982,682,3650,2817,1736,2016,4504,4741,4620,2735,4794,5982,554,1125,3484,5985,5097,2303,5767,4896,3717,2508,416,5331,5498,1036,2780,5528,669,2954,4212,4587,1825,6147,1585,2587,5039,2307,1729,1856
23,6189,2581,6229,733,676,1716,5237,2393,3749,6018,3636,116,4166,2647,742,3639,236,78,5615,315,1017,3676,1737,1296,5965,321,3731,1677,1876,4073,2700,2187,5845,3245,5260,5095,2196,4250,5524,1834,756,5307,4970,4054,3553,2267,3885,781,4860,5283,1406,3432,5107,1635,3145,5312,5106,1196,4888,5525,4340,4344,5611,1165,1208,2214,5716,3602,4547,2285,3133,50,1805,3974,5867,852,4187,174,5446,2836
24,2437,3193,3354,3057,391,952,5214,5256,2972,2229,3028,5844,3881,2124,4405,2449,2304,5043,4775,1554,1823,5229,6134,1417,5619,6002,3164,1225,4838,1292,4910,3420,6067,1240,3595,173,4088,123,1376,5739,5819,4156,2059,5348,528,3524,5161,5171,1725,1543,1330,5537,5741,2127,1600,245,2789,3185,4216,4450,967,1093,3750,3226,1989,2857,4848,2665,412,5156,4758,2476,5045,1616,5228,4637,1570,3678,684,1195
25,4429,6153,1637,2223,5175,3815,387,3279,5694,2685,6393,5736,5598,1147,5285,188,1899,2047,2338,5380,1413,3196,4024,5163,4400,4017,1779,1367,965,4480,3781,2131,1712,3334,3529,3382,2430,3119,3572,508,4526,1683,4133,3318,3973,6350,1312,5194,6108,2524,3113,5613,4446,419,3668,2501,2405,348,312,773,3477,1148,4551,4927,4552,613,5733,5036,2833,47,1573,1773,453,5022,619,1284,3122,6268,4287,6213
26,1571,1603,4647,1977,4237,5850,866,6273,3691,2932,1884,5288,397,2323,5660,1309,1724,6035,1349,5959,4940,704,6112,3688,6271,4921,5034,3454,4014,762,2753,893,3163,3992,5245,3479,1583,4675,2922,635,1146,5460,3446,182,4804,6070,1842,5083,4342,3291,865,1371,999,197,68,2690,6165,3077,3173,4559,322,3841,4401,1329,3673,3917,1315,5922,4472,1428,4336,1548,1233,3002,2537,3228,6078,593,6184,3036
27,2153,225,3652,5441,4022,4783,2256,5150,3485,5424,1086,1412,5753,98,587,4590,951,2983,3069,1254,3510,4357,5437,3614,853,4055,3304,4607,279,4081,3710,5801,543,6204,103,1580,4502,1230,5466,3040,1636,1537,5135,652,303,72,959,4240,4541,4308,5623,2633,2427,3299,4708,3975,2259,3359,6388,4954,4843,3915,4423,1787,222,6296,6387,6154,4148,2899,1090,4508,1096,2119,3593,4996,1333,2425,4225,1923
28,819,714,2879,6118,3475,2937,5738,2608,4135,4803,361,4259,3301,6114,5037,5010,6201,4274,276,6256,2238,804,4522,309,639,2491,2697,1991,4185,5954,5635,6072,4376,4784,1775,3167,4128,5455,3960,5947,3200,3384,5936,3422,165,992,1261,3123,889,752,2639,3209,3683,3178,562,2913,3682,1812,3280,3854,1103,6300,1206,4817,41,1590,846,3889,4986,3387,2652,1294,4610,1469,6010,3711,2909,2873,1894,2073
29,3478,5356,4096,2370,3248,4353,3320,1761,564,1587,1674,2952,4424,1566,2846,5685,3460,4500,2106,1535,3067,568,2883,5185,1672,5827,4754,492,2063,3866,2095,3547,597,366,4183,340,2976,5060,4497,5076,5812,373,9,4260,5329,5795,5415,1601,4061,2635,5701,4252,2008,4174,577,5183,1136,5353,90,2953,1117,5677,4658,367,5933,3443,2657,5655,4494,4468,383,3259,4249,3047,5700,4254,2963,1524,4273,1207
30,5805,23,458,799,4272,2632,2606,307,3601,1661,2143,890,6391,1913,2384,5127,5822,4440,1099,2043,1258,4781,4355,4755,4023,6398,4692,3170,1701,3112,5773,6120,5013,2183,2263,4684,4122,4221,2245,5201,1790,1483,2027,3109,2312,720,4608,4064,15,4458,1979,3838,2264,987,1739,2459,2738,4233,2310,4269,2208,2061,833,2751,4521,3609,938,4234,2870,5479,5898,3941,787,4666,4772,498,4937,5578,6263,3308
31,5263,2645,5683,3842,3845,4870,3545,1759,1516,3656,3049,2966,867,556,2145,4207,5266,6305,3258,3793,6316,2422,3221,5937,1323,4092,1045,3756,1676,1365,1597,4885,4045,2699,1332,1179,1113,2011,4085,1607,201,4709,4565,3032,6005,606,1685,6082,885,2852,908,6105,591,4845,2021,3662,6050,2996,544,916,99,3526,2854,5590,4389,1019,716,6048,2356,1322,5815,2140,4029,1902,6156,5676,4277,3890,4595,5639
32,5392,5207,2189,2013,680,3598,5681,2454,5402,3177,2374,3515,975,2674,2800,3356,5417,3433,4367,6209,2078,5572,527,3542,6192,80,2802,6396,2458,1613,1890,339,2495,6348,5432,2961,1087,4512,3031,5412,149,65,2030,6015,3401,3463,802,5644,6321,4556,3018,3007,560,4018,6144,244,6012,4462,76,6216,2906,2980,5325,2352,2574,3088,3824,400,996,1190,2319,1735,6109,561,6128,1681,241,930,3920,4898
33,883,4051,2134,5336,2934,4032,2987,4690,5714,4015,4118,4981,5547,3147,4950,5218,5494,3648,1547,1039,869,854,643,1715,805,5974,5976,1219,214,2602,3027,4477,2827,2677,790,1335,5501,3414,2464,5170,5814,3273,2252,4271,2480,3044,1343,4461,3720,1387,4198,2471,2513,4636,3307,272,3993,1538,4737,4241,3947,107,2404,4214,1334,5227,6239,4924,1921,2049,283,2039,5780,4882,2531,1655,5645,3567,694,3629
34,5009,3830,1154,648,5864,5284,3715,21,6155,1110,393,3169,264,1440,4908,4375,2609,2423,5090,5442,3180,2128,3115,5964,4435,5880,157,5636,4691,1641,2024,2005,2244,4422,3897,4857,4904,5520,1826,3009,1704,3111,3744,596,2786,2521,4839,644,3725,3647,5477,3332,5014,6051,4597,1499,6342,294,1801,910,1044,3946,722,1188,405,1170,4584,4540,374,2754,4347,4109,4432,1957,6249,6137,4464,2715,1487,2344
35,1929,2614,4364,97,3782,547,5824,523,1130,588,1301,1078,4203,6329,438,4586,2369,813,5803,5190,440,2801,1290,6133,2576,3991,278,1785,1128,6283,4275,3939,3577,6142,5573,389,671,1602,3803,3869,5643,4345,3638,4939,5483,2031,3260,4286,3723,4281,5259,352,2518,1421,4671,2069,3592,3194,1680,1907,4969,2413,6327,5268,621,3883,2923,512,3348,6230,2803,6000,5769,6364,3979,1157,1047,3649,3536,2897
36,4566,1022,75,4733,6206,1694,4155,5099,5866,2317,4706,5904,5548,4864,2003,427,1245,4780,6218,2339,441,6285,4414,3421,2855,216,6320,3983,5241,944,4267,1619,3858,2821,1529,4060,2978,5007,3801,1004,4200,2729,2504,1848,3923,2572,5391,1718,4855,5304,681,2845,5563,3624,1970,1660,3347,96,44,5999,5383,3938,1634,674,1997,1339,5721,3243,2762,4041,3419,4311,4997,1150,62,6294,531,1577,1452,1811
37,1702,2102,285,2946,6136,2788,1235,3380,2197,2161,5186,1377,2051,345,856,935,2819,5020,1668,5555,2179,3687,4899,3739,1289,4180,1273,4065,5989,5197,6330,3758,5492,1625,650,3160,5109,3297,5785,5145,218,3599,2744,1836,219,5431,749,6372,1341,6244,3456,1971,1512,4025,6058,4101,3694,3411,572,5077,870,1862,6071,1824,6003,2100,5118,3557,4078,3570,2298,2973,3374,2216,2613,4821,662,4878,5139,1791
38,5342,1598,6291,6045,659,1220,1379,2847,5403,5654,1181,4476,2621,3544,3587,740,4580,4701,2282,5567,5600,5220,6066,2781,260,3913,2172,1276,5696,3581,2268,5021,5821,398,5341,2532,3893,4632,1540,3148,1052,3336,1042,4599,1544,6141,5235,3101,701,1796,580,2829,1691,4538,2457,2503,3766,4381,2301,1070,623,3000,420,209,3737,5243,2438,4100,5828,3182,1692,3310,5906,1551,4582,2274,381,1380,4409,6236
39,4396,2584,4790,1320,4558,772,6007,2746,1820,4447,2914,1708,6399,2180,4650,3218,2646,534,3802,3153,2889,4605,1395,1199,3171,2849,2130,5744,5282,1389,8,5682,4301,3655,4932,1375,475,5998,6246,6032,2783,1072,2251,4964,1542,5180,1027,971,5464,5835,2832,2198,6,1864,3543,336,618,5944,1411,4206,5054,1888,6075,3447,2998,5148,5146,2350,3117,903,2072,6400,5115,4688,848,3340,5858,146,2129,1270
40,5132,563,5168,2771,1257,2412,6106,5291,3128,3899,3100,2910,4505,4019,641,2982,693,2680,131,3219,5465,1302,3390,5073,5589,4832,3195,3059,5715,4542,1503,3355,1012,5571,437,3425,4716,741,4800,1591,1730,5251,102,407,3610,3472,1491,3789,3597,5221,466,3085,2126,5891,1813,1579,2092,2668,5893,776,5772,5452,5162,2583,1327,5457,1592,4959,5621,2590,2956,1850,4990,4902,3776,2630,6089,1492,1069,792
41,5705,2851,855,1226,4613,215,55,2428,1182,3233,1765,5869,5134,632,1943,5226,4266,6233,6044,3407,3208,558,5652,5236,6386,4232,879,2815,3507,5885,834,2186,6346,2775,3493,932,4408,3509,4568,3096,5138,1015,5903,695,487,1975,529,1298,5614,5314,4714,5096,5008,3110,177,459,375,5089,862,1557,5980,4769,4262,3626,2368,2026,5087,6124,906,3146,5789,5105,2749,2681,2292,5144,3906,1652,145,481
42,4333,3187,2745,4197,232,1155,3594,1903,1877,1501,1952,3706,1268,267,2169,2332,3550,2484,5067,4309,411,3168,2237,101,989,2284,5540,6023,1549,6188,5439,2844,518,2818,5386,4192,2567,3895,79,6122,2837,1709,4798,3558,4402,4083,4634,3892,4451,5637,1202,392,3930,3823,5886,3640,3006,2110,1568,2446,686,5750,403,2811,1305,5935,4534,2732,1443,995,4012,3948,4482,5069,4638,5975,5400,4604,3804,5332
43,4833,2249,1950,3120,4667,3809,448,628,280,1893,256,5211,5970,1328,2276,248,5823,5088,3495,4911,955,3353,4868,4125,6397,4411,2660,1974,1439,6257,3968,844,479,5689,5028,2278,3791,5862,4036,4560,5931,2654,2103,2649,2747,5518,406,5720,167,2311,3575,3375,2360,5649,243,2601,994,731,5468,1896,3162,1769,2379,3666,1646,2533,3898,1095,5367,4535,3826,5052,6353,3023,5333,3568,661,3418,1471,4730
44,1905,4702,1478,119,2999,1313,499,5966,5239,3961,5328,5471,4871,1065,4442,3562,3684,1156,654,760,599,522,5618,4983,882,399,4243,913,2859,54,5693,189,5725,4416,626,2355,334,196,2658,5176,2805,4002,439,1279,1770,2569,3081,2200,4143,4682,5747,6328,3082,5128,2979,5912,571,2935,3765,5543,5480,3323,3697,943,5719,4536,1482,6290,5347,1831,2442,4553,5322,1985,3282,1194,5612,6098,4052,6278
45,2096,6068,5488,5616,3623,3452,2118,3157,5445,5429,3053,3645,5382,450,5189,401,3772,4796,660,3126,2809,30,5799,2205,2094,622,311,1867,2168,5841,5061,176,4615,3376,3586,2431,4202,3083,5165,5829,1521,5770,4906,5686,100,4076,917,5071,2898,2798,4291,2733,2232,5981,4616,2376,6332,1961,5222,1552,474,1166,1509,206,6031,3777,5044,3071,5784,1532,1500,2850,849,1232,888,4184,4713,3371,1274,1310
46,3298,829,4013,5125,71,2098,4456,5820,274,2565,5205,6143,1120,4974,4876,6315,1029,4463,4506,350,4433,5059,2155,2076,4363,2144,602,4909,1351,1356,2325,4319,4305,5074,316,4350,5486,415,1393,5575,6094,3596,3394,3043,1803,1031,5192,4360,1441,2071,6186,4165,4084,4397,611,5503,4413,1326,1835,2557,4354,6227,627,2896,5583,1354,1453,1906,1817,5491,3996,3534,1697,4170,1191,2643,325,4418,4805,915
47,797,4501,2452,4247,1243,6252,735,3482,3358,3238,1749,5854,3985,2901,4140,2178,4511,1650,2717,422,3001,1941,1618,1481,1909,6158,3004,6101,603,3427,5281,2543,6314,4931,300,1133,6299,2204,1340,5601,1407,3861,364,3508,1852,3921,181,1260,2519,2589,3667,4900,5900,5781,981,3556,4161,2943,2704,2860,2261,949,5101,247,4703,6310,2711,4883,3964,5794,4228,354,6312,5646,1034,3288,6140,738,3131,3730
48,3615,6334,1398,5958,3367,1819,5834,734,4373,2377,2506,1513,5879,3956,927,5005,5946,13,4082,490,3521,4498,1352,4361,3434,692,4062,6001,5280,732,1998,2188,4486,1346,1747,3268,1999,1782,3672,575,5361,4527,6245,2466,6379,4576,153,4196,5591,5188,2075,1595,3292,3817,5560,4787,3335,509,3132,1336,2147,4251,988,2675,2678,2453,2090,3795,1780,986,1431,1192,4383,118,4742,6225,49,5672,6223,4922
49,1051,1485,1743,4930,2611,5057,6219,2177,4514,286,1373,371,1792,3787,5390,3784,4290,1642,3891,771,3104,950,4859,2890,2044,4431,5927,3060,3740,573,2433,2167,110,1227,4194,5595,1390,2863,4663,3805,4235,2041,3324,3251,5597,372,2283,143,1489,2138,4946,1947,4777,5754,2320,5703,6207,5911,5448,5121,4710,5914,4644,4294,5971,1614,4592,2212,3862,2048,1134,2830,2451,3229,4003,3026,2841,5605,327,537
50,4193,548,4548,4907,1751,5790,1432,1028,3875,257,4670,810,4659,1828,3708,2434,6091,1693,4951,4146,4093,5339,5080,1458,4150,117,4139,4310,589,217,1112,1319,2225,6333,5533,5551,1664,651,4434,4773,5111,388,5991,4387,2612,881,3829,238,777,5395,3512,896,6308,413,2006,6033,6014,5579,744,1097,3714,1525,3613,4027,3417,2343,3588,3444,6148,4929,2493,2487,2741,2886,1141,4875,4893,948,5133,3078
51,5433,3378,5512,1360,1838,5296,4711,3763,1050,3312,6036,2887,4406,3175,5219,5172,4628,428,6274,6191,3929,210,2333,6394,4167,2247,297,978,159,816,2074,5317,3045,5164,3971,4115,3999,2086,5732,234,2714,328,6030,5797,1936,3202,3019,711,5817,5015,3527,3530,3743,1071,5594,1920,1588,186,1366,4438,786,3958,5651,1023,2824,3583,3469,4581,3632,3066,1946,6270,1565,703,410,582,4890,3389,3847,997
52,42,5303,6250,5527,1875,2571,6152,3780,1645,342,6322,569,3820,4090,2618,526,6203,5276,4285,6061,2926,5158,4543,227,4571,3907,4182,1986,3400,5467,6355,3462,5596,3020,1466,4807,3516,3437,2515,926,4089,1357,724,4966,4856,194,2807,1633,2977,299,301,158,156,1609,5766,1705,460,6080,1897,1271,4957,1304,3351,2085,3621,2877,4382,3368,5393,87,5662,4453,2941,5811,4596,2656,135,180,4748,5404
53,1476,1798,1180,713,343,3331,1927,1925,4138,5016,3250,1108,4757,4895,5833,1175,1758,538,6253,505,124,1474,4609,382,5231,4594,4067,2494,2793,3424,235,4873,2585,745,2716,3357,4598,5315,3812,3834,408,5210,3998,5818,6008,2498,5373,5673,4761,4248,5973,2313,1102,3819,7,809,1528,3928,5396,1129,5513,73,2539,4793,4728,3328,5114,2527,1033,5688,3768,2275,137,3531,1981,5193,4510,5264,6053,4812
54,1721,1638,6083,5718,53,1962,4417,4483,3457,1272,629,288,3137,5883,3925,4224,536,1707,3038,1980,4897,1278,4495,2218,2490,2689,3630,4657,811,4625,5311,6255,2220,1821,3345,3937,1576,1911,1486,3330,4544,4492,6127,2046,64,4021,4372,608,895,3617,2878,4823,5406,425,4265,1024,3910,5697,1964,1152,3690,4384,5024,3242,5917,5859,2483,113,2045,2582,6182,5984,3223,1657,203,5430,5151,1116,5653,4639
55,2822,52,3573,3816,5362,3828,4971,5863,864,3284,5804,6282,444,3571,61,1299,5155,3254,3564,6349,3878,1760,1771,4153,6110,3087,1900,5377,1368,1797,5873,1223,3339,968,3393,1719,5791,1493,1523,160,1370,3903,5427,1464,4326,4841,1878,1075,263,1783,6383,504,1615,1277,5485,6392,4445,4705,851,3850,5110,6317,5698,3944,4646,1631,6006,2224,4359,3757,1142,4987,1800,417,2163,2721,677,3794,3552,2357
56,631,2702,1596,2651,1083,2055,1795,3396,945,933,4292,2436,4685,2758,5556,6307,1040,2695,3341,1002,2927,1255,2743,3873,4938,3808,1868,1331,4753,6171,1214,4549,335,5149,4179,4643,4809,5756,4919,3785,5253,2399,5939,5469,5538,6237,4324,2293,4669,1968,314,4087,362,1394,1124,4988,5800,1559,4227,2390,3970,4519,281,108,3073,2785,612,2378,1628,4075,3062,2406,5838,3748,1307,4933,5553,4630,5103,793
57,4894,2707,5209,1926,2904,6115,824,4123,5582,6338,925,2739,806,6362,4611,1816,1659,5143,5508,3633,1251,4700,4945,45,2203,306,5277,4430,953,457,2552,3492,5065,1172,5588,3779,2067,5444,2213,1300,4811,2742,2429,3864,6363,5426,5405,5058,647,344,34,1849,4231,3108,1753,2280,2769,5129,5806,4113,5624,2234,1135,1605,3918,747,2831,204,5354,1574,6056,2235,2173,3039,1007,4518,3381,1653,2315,5213
58,3644,4098,2555,818,924,6200,2722,2942,1424,2115,2194,2921,4298,3839,2142,2727,1013,1115,2154,5295,3107,5309,3008,1755,3092,5568,4419,2394,1084,6107,5840,3313,5539,5340,2562,1098,3055,2586,1647,1671,4968,3994,2402,3127,4862,1159,4799,3654,5505,2273,3198,1288,4739,4826,5473,4920,691,2330,3199,3063,3488,4222,2362,5918,4351,1248,1496,4961,5602,2782,715,3315,5153,2121,2215,1895,2748,673,909,5762
