,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
24,3772,2434,1387,1140,3061,1614,3689,1672,2949,4743,3970,2265,2799,1381,1030,1651,4211,2313,464,293,3929,4384,639,2574,4331,1324,1901,4840,3012,425,1882,636,2728,2988,2950,3524,4891,2975,300,4730,1738,2924,2276,111,1494,1102,4522,1293,4779,294,2551,1626,3684,313,2943,2716,2527,4828,2474,273,4065,676,1284,3142,1616,476,3729,4476,4150,1652
25,1739,2756,3432,3920,4516,301,2483,565,3355,3936,2322,428,1920,302,26,2288,2559,3906,724,4854,4026,3419,4106,4273,986,4673,2868,973,4293,1851,441,1822,1161,761,3719,1068,1647,2596,4282,3608,106,1880,1344,3348,4857,2482,1950,1709,4575,1427,3531,1746,3708,2172,2222,1288,591,2170,166,4747,4191,671,3119,4589,1737,3486,3468,3380,522,1448
26,2969,408,1080,27,3904,4603,3795,525,413,1764,2243,1983,1618,1998,3903,4659,2446,905,353,4224,3249,2874,4782,824,3743,1469,624,194,4518,3520,4312,3002,524,651,3404,2543,4302,254,114,4079,1488,2883,712,162,3580,3787,3614,2088,4456,2591,2598,412,1114,3301,831,3767,1323,1081,2241,3454,1631,3783,4594,4237,4617,2787,4703,816,3317,2765
27,2595,3986,436,1479,2583,2006,1621,611,3102,579,3196,34,2789,2939,2185,3215,1785,1594,2844,160,2965,4067,16,1620,3939,2571,4402,499,4556,3865,532,4485,2617,3818,4348,4297,4674,2075,2537,2101,4755,3384,1174,4016,2279,742,3658,4013,2891,3825,483,1996,849,1252,3788,892,1326,2589,1563,981,1974,2503,2421,3096,2085,125,3875,3236,3085,2956
28,4093,922,1431,1430,1562,999,2131,3396,1678,3226,1959,4762,1809,1164,2147,4661,2079,4366,4810,2000,1916,1729,278,3504,3819,2219,264,4770,2398,1350,1817,4177,2341,151,3907,370,2854,4788,2900,4405,1396,4078,3703,582,4223,2454,718,2976,4267,1635,539,667,3235,4081,2191,2528,3337,4187,3537,4055,2302,418,807,3402,253,3143,2827,2797,41,574
29,1374,2871,1259,128,2320,497,576,2610,4495,1064,4756,1425,3715,4388,3312,2306,2656,3036,1267,2312,3353,1557,2642,1307,1524,2229,1298,4036,3593,423,2679,4157,1437,2189,3680,755,3995,4343,1797,3737,1700,4327,2295,3928,4547,2129,2869,1057,4595,1200,1399,2651,4228,1583,4186,4502,916,3514,2054,2888,2012,1776,2077,2022,600,631,680,1007,4492,2572
30,4714,3410,2210,3110,3774,669,1198,815,4505,3211,4311,1788,900,2994,1933,250,2552,2362,3178,4080,4279,492,1290,3834,1914,460,720,2819,3803,2672,1034,358,275,4141,670,1415,2082,4638,1370,3969,3709,3555,971,514,2426,4309,3967,956,4608,4740,853,3451,3242,1890,3108,4399,2490,3548,1406,3501,2944,1939,3256,1291,1944,3420,609,666,683,2941
31,2116,338,2117,4524,1253,2857,2622,3220,1685,3157,991,1499,3374,4357,2142,493,4245,197,3992,2136,1837,3332,3345,1617,2024,1895,4375,1972,4711,4722,2525,397,3609,1886,2157,1877,1567,1486,3359,879,2089,1023,2321,3789,1897,1757,3369,4102,2509,2839,777,2488,764,2360,3307,4754,3028,787,3219,2122,3017,3229,3158,1903,3594,3631,2499,3297,71,948
32,4061,2118,1639,2914,1052,3033,2783,4428,1971,3682,3571,1747,1492,2967,2204,2332,2653,1775,2585,2154,2376,2431,3505,661,867,1559,4059,465,1108,1896,4363,1786,1727,3993,1777,1564,4526,4778,2962,238,4049,3465,3925,2735,4070,2324,3760,2268,3526,157,4111,1716,4790,1335,3319,1269,2103,430,1407,2048,678,3984,1086,535,3791,2533,1496,1511,1921,3391
33,1386,4146,3851,1745,433,967,3214,4096,3962,4362,3553,740,1026,1889,2114,832,1046,4784,4551,856,3763,2639,3488,3058,4736,1958,4449,2223,1521,3030,2475,568,2744,3233,4201,4369,1769,1331,3635,870,997,3221,1044,1443,40,663,4325,3686,1268,1509,4156,2597,2985,3238,1169,3621,1555,1257,1433,3302,1045,2701,153,3764,2106,3362,3037,1453,1761,3031
34,2459,123,2796,1719,203,4411,4783,2145,2174,4018,4699,3931,90,4250,4780,3545,1863,1856,3948,1845,3797,1078,1695,3511,4805,3400,3139,977,4330,1144,2382,1106,863,185,175,3983,3738,1927,2959,2027,4035,543,495,774,3316,4345,184,376,4112,1092,3979,1237,2717,1429,1847,533,1573,4627,4669,1798,2351,4504,4040,1121,2097,836,783,1865,4417,2981
35,871,3775,87,4179,3670,35,1526,1883,3282,108,2990,1359,3694,4869,4850,1590,212,1316,927,2069,401,4229,1255,1498,3739,3773,1653,2098,2505,2829,109,1662,3880,2580,1208,3860,1855,3318,1595,4758,100,3730,1527,2993,1943,1468,3587,3117,3950,1965,4347,2684,1970,4373,3583,1722,3186,3352,3573,1993,3934,161,2855,2112,3173,2087,2467,2392,1476,3618
36,1168,2604,3078,4097,4301,3671,2631,1750,2287,1801,820,587,2736,217,2908,3905,136,2002,4497,3199,2388,2800,644,753,3973,3805,1671,778,4241,2443,3734,955,2196,1641,3114,1434,3953,195,1211,901,4887,3722,4489,2520,2068,1609,848,4585,2699,1518,1390,3771,3846,2603,2626,759,4205,2667,933,4738,3827,603,1816,4084,1063,4611,1954,847,4062,960
37,4066,2292,3645,2635,18,3695,1060,4200,4817,3255,1650,1391,296,4644,308,4702,3461,2687,2920,3120,939,1266,912,1021,2440,3902,2394,3901,1808,2037,2515,1216,921,2973,3882,752,2971,3294,2450,4000,4376,2609,3926,2212,1339,3674,38,1489,2470,3262,2935,3027,14,2933,4137,2922,682,2754,4534,3815,1297,2579,1049,1663,1988,3994,715,118,1462,3066
38,3539,94,387,3162,3379,2021,137,409,1420,589,3542,4283,3603,415,4588,3761,1575,4431,404,1363,2236,3457,2737,1853,380,62,2961,3128,2720,2945,749,4095,2456,4732,1508,3055,3253,3343,3977,255,645,2249,4807,303,2688,3937,3533,3202,2668,3198,4204,1233,4165,4126,2790,1070,1107,4145,4554,1926,25,1660,3897,265,3566,4004,392,1120,4496,2556
39,1917,4668,4530,952,4395,4466,3881,4527,2500,4494,3260,1608,4215,802,1579,821,2615,4378,4274,4163,3145,2370,2695,2067,1561,2314,722,4467,395,2234,1534,1578,4831,3209,2083,3966,381,3011,2203,334,3590,1015,3100,93,72,1810,3170,3627,619,2,2036,2368,4771,1385,1143,2379,1580,4300,1071,4276,3843,2152,2290,3313,3000,2205,456,2247,214,263
40,2110,4694,1097,917,979,907,4094,3968,1079,220,3876,3963,2723,4894,516,3623,4144,4803,2832,1214,2951,3263,3265,4684,398,2504,1941,854,3095,4645,4701,2665,3442,2237,2805,7,4192,2005,2227,2391,2058,2452,4296,4884,875,1981,3009,3519,3109,431,3459,3177,627,654,2681,484,653,549,98,4453,518,2248,1292,4578,4243,791,4592,1054,233,1612
41,2275,2228,545,1355,1277,2763,4616,1185,4161,311,2546,988,3598,1592,3622,2780,201,2477,1264,3982,1754,632,4239,3576,1409,3360,2479,319,4110,944,3130,1538,4050,2244,1736,3462,3721,3298,4361,1831,4371,1461,2135,4829,2730,3072,1175,2652,926,1402,2107,4322,3728,4538,4385,4017,3349,4423,2042,1455,1581,3241,3113,267,647,937,337,1790,1411,3133
42,2846,3927,4523,881,3890,2522,1230,542,3681,4812,2925,240,4020,1283,3292,1282,28,4773,2293,3949,834,3887,3074,1721,3782,279,835,4424,810,53,3768,3039,1,67,2358,1467,570,4707,2437,1047,890,402,1871,2060,606,1702,3569,3164,1571,4244,1708,4447,496,3859,4351,3093,4332,2714,4813,1059,435,4287,1976,4381,4539,2001,1875,3619,1239,4133
43,4890,4503,812,1918,1171,1155,4124,3529,790,1861,4591,177,652,4700,3595,1638,1932,3644,1792,2419,2521,3224,575,2769,3458,569,4303,4693,4696,1413,1960,1011,2200,659,1705,2669,4632,1512,2284,3650,4658,4626,2542,3839,2286,2221,97,2335,563,4509,2508,612,737,4441,3014,3692,561,851,1751,672,3698,954,1690,4248,2682,3828,963,3634,2465,462
44,4727,571,4678,471,1937,1935,2784,4593,1569,4435,2078,3575,2511,2923,1101,2111,3554,1673,3281,803,1536,3796,3427,4633,2263,796,1276,3414,1704,2518,4429,559,842,3842,4383,3390,4217,1217,262,2884,1031,2882,4118,3429,2186,4352,4233,4323,880,3044,5,1223,1599,226,1588,3602,3205,1348,2770,1873,2616,1734,3837,343,503,342,2808,4052,4184,501
45,4860,3667,4027,2909,969,4468,500,2811,4292,583,3046,3252,4573,800,2715,2887,2524,4572,272,3475,920,4422,227,2044,555,4769,4234,811,3026,2930,911,3790,2778,2781,601,1803,2620,1243,3536,1553,1403,3630,4056,3378,2814,2600,1347,3885,2208,4155,1606,1247,789,3148,434,79,2816,2848,1731,2180,1525,3206,763,3930,1714,3894,239,3830,2743,581
46,4525,852,3899,4002,2678,3752,1676,3043,2818,893,2409,3998,2989,2880,3651,2429,637,3816,439,1296,1341,4438,2326,2216,888,4370,2141,4092,268,4197,1791,3891,132,4664,2895,3022,237,1022,1773,3452,4340,4649,164,502,987,2885,729,2845,4607,3089,4630,1212,860,2625,2202,1629,658,949,3418,3406,3685,3561,3366,903,4552,2072,548,588,968,3068
47,2807,2618,1024,1142,3217,769,698,995,2558,1369,2718,367,1440,2514,3472,4710,3831,4335,3035,2148,4855,1301,940,4416,3090,3852,3746,4028,2258,1364,1304,924,1482,1105,649,2004,4372,2310,3248,2694,50,515,30,3200,3003,795,2630,1446,2893,4830,4488,3194,4088,43,4,1072,3991,321,3401,4752,3578,2947,4605,1507,4326,3546,3987,3586,236,2762
48,2043,285,3273,2775,2381,288,3155,3975,1898,451,1141,4827,837,1701,3013,4640,2692,1546,2607,4481,3417,3184,2289,945,1188,1765,1158,1870,340,3924,2842,517,1203,819,614,1220,1076,1491,701,3191,2601,1566,1725,3048,1091,4819,2372,4459,3868,314,4045,4487,4170,608,2849,3272,1012,2430,4152,4826,4153,2035,4116,2872,3305,2582,3339,2812,4490,2354
49,4458,33,4425,1225,1329,2573,1675,1826,504,463,1456,4574,1278,1328,3663,3697,3106,2628,4365,4834,4583,1585,1484,1733,2340,4284,4032,4729,116,656,4635,1636,3124,4364,4537,2213,2817,1036,4867,4337,2433,4208,2464,2297,304,1116,931,2704,1624,2383,739,249,364,4766,1192,1904,1299,2670,3808,972,3304,2983,3848,2689,126,2710,1707,694,3105,3394
50,3957,3632,1444,2197,2463,4434,75,766,2991,4307,4398,550,4600,1755,4624,3407,3978,2878,4656,599,4015,2916,31,2977,2726,876,1202,3279,3941,4871,1940,45,3562,1449,64,452,1713,260,3437,1055,1162,2365,2640,2870,4750,4148,4135,3280,2220,1373,1834,1204,2693,2806,1117,1195,635,3172,762,2410,3270,2166,3156,3239,696,486,2590,4596,2164,3879
51,1723,4218,3275,4339,1315,3513,417,2387,703,1693,1850,204,643,23,4507,4618,4254,323,3806,3141,818,130,3425,2155,1762,2350,2624,3115,4832,3433,1857,51,4182,4767,2061,4545,1919,2057,1622,3636,2576,3538,3495,2047,625,1017,2862,776,1422,1947,3050,3070,140,3985,985,4685,3405,1327,4724,4865,3047,2132,1779,507,4720,3377,897,1196,899,4147
52,347,928,3464,784,3245,1454,2460,271,4634,829,946,2023,2853,1601,1510,2886,2353,3572,1384,453,2738,657,3588,426,2612,2544,2167,1471,1744,4418,4253,4209,1841,1006,2655,3877,4437,4087,8,4809,1732,1112,3824,4404,2802,3006,1083,2940,3535,4249,3854,138,2423,4665,4315,704,618,473,4472,3781,4776,4609,3544,176,1833,2957,256,1322,4473,1915
53,2913,3872,377,3365,3268,1485,4432,1246,4806,1303,884,2230,290,4138,3657,621,738,84,4816,4704,1074,215,3403,2269,1874,2877,607,1887,4775,2972,2745,3720,1942,2529,2175,4606,481,309,2759,2375,3005,4882,1893,1376,1082,4568,3861,1596,2345,4409,3269,1041,4728,2014,2535,1235,957,1784,2225,2979,3210,373,1691,757,4019,4166,2325,4719,2912,756
54,133,4851,2911,3856,1325,3736,3551,2761,2010,1127,3923,4042,1184,3999,1194,2095,3266,2051,4185,1128,648,4230,2214,2445,421,1065,785,4318,554,4528,3942,1832,1089,4849,3295,3411,613,2881,3909,245,4500,4764,1050,750,336,2725,19,744,1541,1207,2932,1984,4272,458,2901,21,4007,4733,1113,1189,2451,4107,4262,990,2385,3652,2517,4349,4800,174
55,702,1789,1130,1487,2316,4142,873,2602,4151,2262,1859,2469,310,2407,405,3300,4461,692,1963,1576,1862,494,597,3021,3915,4333,4109,825,2404,4478,3099,2171,2183,1551,767,2963,2903,4044,1772,3735,115,3990,2788,2497,2859,1061,96,196,1718,2570,4746,1717,2041,3416,3676,3945,4510,3254,3989,1802,1815,3776,4263,2070,3626,3261,3370,2825,2028,1393
56,3616,4222,1956,3620,3137,2428,2029,1109,3101,3508,902,4737,2038,3611,708,46,1272,1549,748,3606,4843,4440,3515,2017,3647,2554,846,3356,2777,165,830,12,4804,135,1529,689,2856,2938,695,2540,1397,223,4392,2251,47,1280,58,4886,3361,2863,4194,3656,2093,4433,3716,2413,4900,2224,3216,4103,420,3841,547,4136,445,2009,566,4265,1987,4482
57,4564,1148,2239,2751,4880,709,4557,4321,1300,3373,400,3792,523,505,2232,534,598,3778,4426,1923,1066,1378,866,2473,2794,3777,3607,1099,2123,3103,3469,4866,2425,3484,727,1770,617,3208,2250,13,1577,3051,4041,2835,4359,1823,224,3540,1759,4317,1346,3832,443,806,4068,3346,3338,3195,1619,457,1630,1104,4598,2646,1899,4439,2680,3705,538,4652
58,2820,1248,292,2173,4579,3855,1222,3382,349,4515,1135,1688,143,544,287,3666,1178,68,2416,3309,519,1605,3354,3480,3754,965,1900,3444,2401,3232,4749,3126,826,1642,3213,3222,3506,3532,4653,3218,2767,3599,833,2907,1741,2207,2030,3344,396,78,3629,2462,1632,686,4246,1338,3988,4199,687,3004,1027,3243,3077,4725,3565,2773,3187,3372,2708,2875
59,4180,4380,60,4795,2059,2629,3981,2457,1062,3744,605,2447,1447,4895,1096,2217,994,2420,407,4651,1314,297,2809,3118,4410,3491,4628,2557,4025,1457,3756,4260,1151,3864,261,4792,1281,2727,3098,2707,2562,477,935,4286,2399,3633,3080,646,2371,1013,3857,1661,225,3869,1530,360,4401,3082,2786,37,2436,1811,2096,3785,4294,2309,2121,1532,530,882
60,52,3769,2153,3552,3853,1100,4565,478,4823,4295,1167,32,3974,104,3675,1459,2634,1441,3171,3045,3135,4563,3466,248,487,889,3951,2073,389,3613,4861,4236,2367,1205,919,3431,56,2645,552,1191,1166,390,3568,2840,3025,4336,2705,4021,82,2999,4054,2510,2516,3277,63,1163,3084,2984,4881,1838,3097,2952,2495,2752,1340,4033,4479,229,4314,723
61,3204,1306,1911,1490,4734,1452,1172,3154,369,1165,102,455,2246,2798,1689,3395,1646,1698,2397,509,4709,4255,2417,3836,3604,4602,1075,2995,2271,2278,3683,3489,1985,1201,3144,1193,2889,3412,2553,2486,4499,374,4210,3624,4796,2146,95,1658,2755,942,4680,553,3499,1906,4085,3733,3952,735,1273,3559,4268,4584,1263,3713,1657,222,2344,2215,2636,590
62,4883,1681,3460,2253,4548,1928,4815,2231,3956,365,910,809,3892,2795,3971,3804,4377,3125,844,192,3123,4175,2226,841,4122,4889,1056,2791,1623,2076,1696,3878,3770,616,4171,1242,804,2160,2659,4763,754,1840,146,781,3702,119,3871,4219,529,4419,1591,768,3592,2815,4576,406,1867,1682,794,1480,4247,1885,3463,719,1249,1547,3274,472,2588,4620
63,2140,1912,307,299,4498,2282,4005,1258,862,4742,4682,4549,3955,3919,4446,2281,1607,2056,3943,3765,993,3558,2830,3038,3712,1464,793,1560,4346,312,3961,4597,1783,3364,1333,1586,850,3447,1602,1215,2169,775,1715,2627,2449,1544,467,2039,2734,2296,2513,4132,1197,1332,4643,923,3847,909,623,4610,2536,419,2592,1160,3510,2179,3040,1771,3780,3152
64,1824,1839,1572,2594,705,1894,2327,1860,4690,4098,344,4389,4821,3612,845,1118,4100,4718,4196,508,3886,2613,3149,1016,54,207,4465,2432,528,1149,4083,2779,475,3041,3434,155,2657,3707,1308,1134,179,1313,4386,3793,4873,1843,2711,765,2485,4414,1349,1265,3482,474,235,4427,4687,938,1404,2750,3470,1157,2255,4529,4582,2496,2691,2184,2746,3326
65,1645,4777,3283,3784,4212,3132,437,4101,318,4660,3755,3516,4064,788,2719,1309,2587,2987,2013,3163,2997,3010,269,2336,2666,4463,4848,915,2019,2753,326,4266,3954,4189,894,15,2003,1627,4744,4010,228,3321,1999,1173,1706,741,4275,622,2334,1342,2898,2858,99,4082,536,1794,4541,3291,983,1852,675,2455,4735,485,1961,1806,4173,1358,1311,2347
66,2400,191,1497,3251,1844,2343,1275,4058,4853,1846,1908,4252,4350,3008,2675,251,4739,1787,628,2252,3293,2937,383,4394,112,73,180,773,3512,1545,11,316,2218,3701,4457,730,4824,2373,3476,4290,4716,4553,4688,4493,2193,883,4586,4531,1032,4672,2086,4134,531,1334,633,3567,1742,4288,1753,2998,348,3389,3153,4140,2733,891,208,1864,887,1503
67,92,2328,3717,3259,1760,2161,4852,2964,1866,4580,843,55,3481,1611,10,4406,4759,4712,1483,3116,1473,295,1683,2209,173,746,2892,2776,4374,3201,2300,4387,4202,975,3500,3197,2441,2411,257,2120,3574,1830,1465,4319,189,3556,4445,2713,1836,2568,3062,546,3938,2233,1238,934,3381,4285,3053,141,3577,3091,124,117,1254,736,4870,4801,3800,2192
68,872,3762,823,814,2970,3958,59,4794,4063,1582,289,448,2259,2910,199,861,2661,782,2722,2406,382,2879,3759,3798,3996,2115,4793,105,2182,1067,2742,713,4281,2480,333,4846,3910,4706,3393,1418,4825,1946,4259,1929,2162,4818,3888,3083,324,76,650,3020,4562,3912,2593,4310,169,953,4486,1692,4683,2071,2864,438,3306,512,4686,1665,3664,857
