,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,734,1221,4232,2690,941,3341,354,178,1964,716,4421,1368,3700,2658,4567,4338,2119,1711,700,2270,1365,3329,3234,2928,2954,362,714,3310,4599,3917,2305,4511,210,3147,1909,450,2523,232,4298,325,1110,89,498,2109,4731,2632,2584,1357,1310,4698,3807,2929,216,3639,3467,1424,3485,2703,4604,3185,3509,541,3913,4615,3188,2793,3042,4581,1648,2283
11,2816,4422,1243,2715,1714,763,4573,911,2930,3885,4860,1347,2180,2848,1553,3894,4292,2208,3930,1731,3630,583,434,1403,1525,969,1606,2044,800,3378,2743,2524,3790,2814,3536,2887,3046,2811,3475,601,79,2778,4234,239,500,2600,3206,4468,555,272,1247,920,4027,227,789,3026,4056,1803,2909,2781,581,3667,4155,4572,4769,3830,811,3252,2620,3148
12,1555,2639,1331,2114,2106,153,1026,2475,3030,3686,1386,4325,3302,1257,870,3362,3962,1268,3764,1433,3221,4362,1169,997,1045,433,4156,3058,1889,1443,1761,1046,568,40,3635,832,3553,4096,856,4201,3621,2744,4449,3037,3214,663,2701,967,4736,4551,2597,3763,3851,3488,2985,1521,1044,4369,1745,3233,3031,4146,1509,4784,1958,1453,2223,740,1769,3238
13,4401,297,2727,1096,4294,2096,1447,3756,1457,646,4180,3080,37,3082,2707,2309,1062,2371,3785,2786,477,3744,1530,2562,2436,2059,3857,3118,4895,4286,530,994,4260,2399,3098,2217,605,2457,4651,261,360,1151,4628,2121,3981,3633,1811,2629,4410,407,1661,1314,60,2809,225,4025,935,4792,4795,3864,882,4380,1013,2420,3491,1532,2557,2447,1281,3869
14,658,4438,1022,3651,4552,3366,2989,1791,4197,2845,4525,729,3406,949,3452,2072,2818,4607,903,3418,4649,893,2202,4340,3685,2678,4630,2216,2880,502,968,637,3891,987,1773,2429,2409,3043,1296,2895,1629,132,2141,548,1676,2885,3561,3752,888,439,1212,1341,3899,2326,860,268,164,3022,4002,4664,3068,852,3089,3816,4370,588,4092,3998,237,2625
15,1107,3457,3343,4588,3566,3897,3603,749,2945,3202,3539,3533,1926,4145,255,4004,1420,2668,265,4554,2249,589,2790,645,25,3379,4204,1853,415,303,4496,1575,4095,2688,3977,3761,3542,409,1363,1508,1070,2456,2961,392,137,3937,1660,2021,380,404,1233,2236,387,2737,4165,2720,4807,3055,3162,4732,2556,94,3198,4431,62,1120,3128,4283,3253,4126
16,2331,372,2266,1796,3503,2149,384,510,511,2159,2966,2405,2700,2946,865,1382,2538,4226,4305,4213,449,1226,751,760,2113,2468,1229,3276,3127,2133,394,274,3637,4491,230,2403,1793,4558,1674,4014,4814,4705,3228,2317,3866,681,4542,447,3019,3237,3980,281,4060,4695,4391,2563,3918,85,3610,1458,3250,1274,4403,731,1934,3342,1556,3873,4601,1147
17,3988,1605,3532,287,3565,3077,143,4749,3232,3344,2820,2030,3004,4199,3218,2773,349,396,4725,687,3599,4515,4246,2767,1027,4579,3629,3480,544,2907,2708,1178,3126,1741,4653,3666,1135,3382,3309,3213,1338,826,1900,3187,1222,2207,3243,3855,3754,2416,2462,519,292,3354,1632,2401,833,3222,2173,1642,2875,1248,78,68,965,3372,3444,1688,3506,686
18,1584,1749,4621,3678,4407,1048,1825,142,1039,3690,580,1088,4692,540,1351,697,3972,1010,4577,2760,4820,2927,3271,2330,3862,4667,218,2081,3944,2471,1951,3916,3016,1930,2561,4008,3893,3056,4390,2008,3534,1159,4269,1305,572,1183,1463,3823,947,259,4240,3180,4546,3007,1206,3473,2285,4160,2235,886,3367,231,706,209,2346,3661,91,2577,69,4176
19,957,215,309,3657,4019,1691,290,2745,2972,1596,2913,3861,2979,1784,2375,4166,4806,2345,757,2225,4882,1303,2535,3005,3210,3268,3269,2269,4138,1376,2912,738,3720,1082,2759,621,884,1246,4704,2175,1235,1942,607,2325,4432,4568,373,1485,1874,4816,1041,1074,377,3403,4728,4775,1893,4606,3365,2529,756,3872,4409,84,2877,4719,1887,2230,481,2014
20,3847,3558,3447,4446,3510,2592,3955,3961,312,2039,2140,467,4610,909,1215,2179,862,2734,1160,623,775,4742,4643,2169,2536,4498,2513,3038,3919,2627,3780,1607,4597,2449,1602,2281,4682,1258,3765,1333,923,1783,793,3040,4005,1544,419,2282,3712,3943,4132,993,307,2830,1197,4346,1715,1586,299,3364,3152,1912,2296,2056,1464,1771,1560,4549,850,1332
21,3405,130,2057,4507,4720,1779,643,1857,3433,776,1723,2862,4865,1327,3636,3377,703,1422,507,4724,3538,1693,985,2576,3047,1315,3050,2155,23,2047,899,4254,51,625,1622,4618,1850,2387,3141,2061,4685,4182,2624,897,417,1017,2132,3513,1762,3806,3070,818,3275,3425,140,4832,3495,4545,4339,4767,4147,4218,1947,323,2350,1196,3115,204,1919,3985
22,1884,2611,1337,1756,355,2211,2272,2824,989,1535,1336,3024,2671,2897,3388,4899,1827,3677,1371,241,3076,3067,2729,1598,885,2168,4785,3146,3582,2633,604,679,691,1367,83,2739,489,2566,3314,29,1667,4048,410,2709,149,1115,2731,2315,2996,1659,1637,4898,4631,4636,4506,1442,3528,3424,3376,2906,1033,2389,4057,3850,3189,4745,962,4721,3711,4760
23,916,1557,4343,3312,600,2077,3715,2679,423,1057,1374,2869,2888,3514,3737,631,4495,4595,2022,2054,4327,1064,4186,1700,2012,2320,1399,1307,4388,3928,4492,2656,4157,4547,1797,2306,4756,2610,2312,3680,4502,1437,1298,680,576,2129,1776,497,1524,1267,2651,3353,1259,2642,4228,3593,2295,755,128,2189,2572,2871,1200,3036,2229,1007,4036,1425,3995,1583
24,3381,295,2411,10,1254,124,3481,2300,3201,2713,92,4445,141,4285,2120,736,1866,1836,117,3053,1830,4580,1238,3574,3577,1760,3062,2209,1611,4319,3800,4759,4387,189,257,4406,843,2964,3116,3500,934,4202,2892,4870,4852,3556,3091,2161,173,1483,546,1473,3717,1683,3938,4374,1465,3197,3259,975,2192,2328,2568,4712,746,4801,2776,55,2441,2233
25,3084,4563,2645,3675,1340,2495,3974,4861,3613,4021,52,2705,1838,2984,1191,4033,4823,82,2752,4881,390,4295,63,1166,3097,3853,4054,248,104,2840,4314,2634,4236,3025,552,1459,1167,478,3045,919,1163,2367,3951,4479,4565,4336,2952,1100,487,3171,2510,3135,2153,3466,2516,389,3568,3431,3552,1205,723,3769,2999,1441,889,229,2073,32,56,3277
26,828,950,2134,3581,4073,2575,3169,2323,2606,906,1818,2489,1302,1438,480,4071,1466,1539,743,3015,3935,1153,221,4675,2040,244,2860,3182,4808,1423,3889,1372,970,2294,3286,640,3660,4164,3521,3560,2828,3947,1677,4540,1227,3071,1408,2550,3596,4532,3212,1139,629,4420,1505,1829,1131,2150,1849,4679,1913,3817,3810,2813,3570,1481,521,2063,3032,3193
27,3028,3332,1486,2142,3594,3158,3374,2525,4722,4102,2116,3369,2122,787,879,3631,1685,2509,1903,3219,1023,3157,3307,2089,3017,1253,777,1617,4357,3789,71,4245,397,1897,3359,493,991,3220,2136,2157,4754,3609,4375,2499,2622,1757,3229,2857,2024,3992,2488,1837,2117,3345,764,4711,2321,1877,4524,1886,948,338,2839,197,1895,3297,1972,1499,1567,2360
28,6,4858,1975,3900,3267,3289,3727,4772,1587,379,3844,913,3330,4697,2178,2541,2033,1892,1820,1728,1321,1821,3140,1902,4091,3328,1421,2534,1990,1345,183,2137,2267,4475,3884,2031,3740,2094,1969,2918,690,2025,4508,3315,3065,4117,1366,4328,1740,291,2676,2105,1805,393,1156,1035,1129,2050,2498,317,4324,1417,1053,1245,3812,4188,3794,4892,159,4715
29,4205,2800,195,2908,1063,1816,2736,3734,2443,4585,1168,848,4738,2667,901,4611,2287,2699,4084,933,3722,1801,2626,4887,3827,4301,1390,753,217,2520,4062,136,955,2068,1211,3905,820,1750,3199,3114,759,2196,1671,1954,2631,1609,603,3671,3973,4497,3771,2388,3078,644,3846,4241,4489,1434,4097,1641,960,2604,1518,2002,3805,847,778,587,3953,2603
30,4650,725,1643,1978,4227,1436,4121,2539,4443,4051,4639,1550,3323,1842,103,4181,1289,4798,3757,4863,3550,1042,2396,2102,4677,2785,551,20,898,411,4878,1260,1019,2448,4077,2834,2156,4011,2104,3428,1782,156,2698,127,610,1040,2046,361,1613,4521,3745,306,3898,3883,526,3257,3176,758,660,2108,4238,3959,1542,1800,2369,2721,4811,586,2931,2502
31,4332,3887,4707,3292,4539,1976,4020,3768,53,3164,2846,3569,1059,2714,1047,2001,3681,1571,4381,4813,402,4812,4351,890,435,3890,1708,1721,1283,2060,1239,28,3039,606,2437,1282,2925,542,3949,2358,3093,1,835,1875,1230,1702,4287,2522,3782,2293,4447,834,4523,3074,496,810,1871,1467,881,67,4133,3927,4244,4773,279,3619,4424,240,570,3859
32,1241,1312,3054,391,2706,22,707,48,1955,3181,2702,3718,527,2299,4216,1285,3094,877,4896,2919,1474,1748,3168,3706,247,3399,1703,4614,1982,2484,2586,4726,2823,792,2986,3922,728,2955,24,2850,4334,2092,4613,2130,101,3086,1098,3064,1758,427,3446,3285,1270,4258,4436,1426,2125,2836,4280,4751,2380,4430,280,1231,3662,1352,3654,4304,578,4781
33,653,3263,2005,516,4243,1292,2723,4701,4645,3519,2110,3009,4453,549,2391,791,1079,3109,4578,98,2452,220,2681,2058,518,979,3459,4684,4894,4884,233,4144,2665,875,2227,3623,3876,3968,1214,2805,484,3442,1941,4592,4094,1869,2248,907,398,2832,3177,2951,1097,3265,627,3095,4296,7,1029,2237,1612,4694,431,4803,2504,1054,854,3963,4192,654
34,4900,4440,2938,708,445,547,2038,830,165,4886,3616,58,4103,2224,2540,2009,3101,3361,4136,3216,223,3508,3716,1397,420,3137,4194,2017,3611,2251,1987,1272,12,47,695,46,902,1109,3606,1529,2413,4804,846,566,2029,1280,3841,2428,3647,748,3656,4843,1956,3515,2093,2777,4392,689,3620,135,4482,4222,2863,1549,2554,4265,3356,4737,2856,4433
35,3337,1729,4788,2147,253,807,1809,1817,1350,2976,4093,718,4055,4187,4405,3143,1678,4267,3402,3537,4078,3226,2191,1396,2302,1562,539,3504,1164,582,41,2079,4177,4223,2900,4661,1959,3396,2000,3907,2528,2341,264,2827,2131,2454,418,999,3819,4810,667,1916,1431,278,3235,2398,3703,370,1430,151,574,922,1635,4366,2219,2797,4770,4762,2854,4081
36,1299,1585,1036,3663,126,3848,1278,4635,656,2704,4458,931,972,2670,4337,2710,504,1624,2689,3808,4208,463,1192,2433,3304,1329,739,1733,1328,2297,3105,3106,1636,304,4867,3697,1456,1826,4834,4537,1904,3124,4032,1707,1675,1116,2983,2573,2340,4365,249,4583,4425,1484,364,116,2464,2213,1225,4364,3394,33,2383,2628,4284,694,4729,4574,2817,4766
37,635,2916,260,4624,696,3156,4600,1940,4871,3280,3957,4135,2410,3172,1055,486,2991,2220,3239,762,2365,4307,1117,1162,3270,2463,1834,2977,1755,2870,2164,3978,45,4750,3437,3407,4398,766,599,64,1195,3562,1202,2590,75,4148,2166,4434,2726,4656,1204,4015,1444,31,2693,3941,2640,452,2197,1449,3879,3632,1373,2878,876,4596,3279,550,1713,2806
38,3349,632,3298,3622,647,3113,3598,3130,944,2652,2275,1175,1455,4423,1831,937,4161,926,267,2042,1461,311,4385,4371,1581,1277,2107,3576,1592,4829,1411,201,1538,2730,4361,2780,2546,1185,3982,1736,4017,4050,2479,337,4616,3072,3241,2763,1409,1264,4322,1754,545,4239,3728,4110,2135,3462,1355,2244,3133,2228,1402,2477,3360,1790,319,988,3721,4538
39,3952,4255,3412,1689,1657,1263,2246,3683,2278,1658,3204,95,3559,735,2486,222,369,2755,3713,1273,374,1165,4085,4499,4268,4734,4680,3836,2798,3624,2636,1646,3489,4796,2553,3395,102,3154,509,3144,3733,1985,1075,2344,1172,2146,4584,1452,3604,2397,553,4709,1911,2417,3499,2271,4210,1193,1490,1201,590,1306,942,1698,4602,2215,2995,455,2889,1906
40,1580,2370,3011,1579,3000,2290,4215,1534,2234,3627,1917,3170,4276,4300,334,2205,2500,619,3313,1071,1015,4494,1143,3590,3843,4395,2036,2067,802,93,214,2615,1578,72,2203,821,3260,4527,4163,2083,2379,4831,722,456,3881,1810,2152,4466,1561,4274,2368,3145,4530,2695,4771,395,3100,3966,952,3209,263,4668,2,4378,2314,2247,4467,1608,381,1385
41,3333,2254,1093,3597,2526,403,3908,4753,276,3742,1828,4075,65,4862,567,3758,1664,4034,482,3723,39,1180,3523,3174,1361,1625,958,1804,2565,4400,3665,2016,4114,158,1085,2792,3387,246,908,4888,4086,2506,4125,3687,4786,1375,2599,1395,896,1170,3696,930,4856,4195,1669,1362,1095,2066,2260,2348,3322,2074,242,1531,2873,1986,4533,3230,3421,2390
42,561,3224,1512,3595,2682,1690,652,1960,1413,2335,4890,97,672,851,3650,3828,790,563,4248,1751,4626,1861,3014,4658,3698,1171,2508,2769,4700,3839,2465,1932,1011,2286,2284,1638,4591,3529,2419,1705,3692,2200,4303,963,4124,2221,954,1155,3458,1792,612,2521,812,575,737,4696,2542,2669,1918,659,462,4503,4509,3644,569,3634,4693,177,4632,4441
43,4007,4230,2881,1194,2385,4262,1184,3942,4528,744,133,19,1189,4733,245,3652,2010,1541,990,1113,4764,1127,2901,4500,2451,1325,2932,2445,3999,750,4800,3266,1832,336,3909,2095,3923,2761,1128,3295,21,1089,785,2517,3551,2725,4107,3736,421,4185,1984,648,2911,2214,4272,554,1050,3411,3856,4849,174,4851,1207,2051,1065,4349,4318,4042,613,458
44,2333,2821,3549,2547,3507,88,4844,3748,3849,3455,1150,1451,154,3527,2664,3997,1548,2363,357,2190,1187,4289,772,2080,929,2198,3933,4450,2492,2822,4221,2356,577,1377,2238,974,4358,2978,513,2549,3617,4501,3659,57,1392,1730,2364,3726,1136,998,3335,3334,1628,3829,2199,1835,786,3471,4799,206,1515,4444,4833,2206,2619,330,2654,4206,1005,1686
45,270,1774,4839,2163,3299,1938,2011,721,4822,2045,2444,3383,1428,4741,3327,959,3358,359,3247,641,366,1763,1881,797,2366,1992,1000,42,4342,3240,3940,3766,3964,4104,805,2660,3121,1858,2894,1152,726,4174,4717,3392,3284,1540,1154,4555,4029,3368,1743,1001,2280,1177,1989,266,4571,3932,596,4231,1506,1133,2852,3693,139,2741,506,4341,3518,4559
46,3205,3796,1217,1101,503,3837,2511,4429,2518,4323,4727,4233,1873,1348,2884,342,1569,880,343,2770,2882,4435,1588,1031,2616,1937,5,4633,2923,3429,4184,3554,559,2186,262,2111,2078,4593,803,4383,3602,842,1276,2808,2784,4352,1734,1935,2263,3281,1223,1536,4678,3427,1599,1704,4118,3390,471,3842,501,571,3044,1673,796,4052,3414,3575,4217,226
47,4168,2948,2890,2393,3911,2902,1262,4566,2415,1523,341,3350,3921,1137,4655,172,827,4484,3493,1028,2195,4723,4256,1513,388,1125,4666,4214,4313,3001,3375,2478,3439,1379,4513,170,3479,1419,171,2318,1472,868,1119,3714,556,4415,4368,329,2342,4076,1354,2386,3073,4316,4183,1051,1090,2749,4193,562,2319,2724,2958,200,168,3107,1388,693,3557,684
48,1867,4175,2160,3971,1249,3463,3892,1696,2076,4219,4883,3871,1480,1682,4763,1547,3956,529,719,794,1840,365,4576,754,4247,4548,1591,841,2795,781,2588,4377,3878,3702,2659,3804,910,2231,192,4171,406,3770,1056,3274,4815,119,1885,1928,4122,844,768,3123,3460,2226,3592,1623,146,1242,2253,616,4620,1681,4419,3125,4889,472,2791,809,804,2815
49,1742,2937,2373,2675,2733,3153,4350,11,1545,4531,2400,4586,2998,4288,4290,891,4853,1032,4140,1753,4553,1846,633,4716,348,1844,2086,4394,3008,4493,887,4739,316,2193,3476,251,1908,4058,2252,4457,3567,2218,180,208,1275,883,3389,2343,112,628,4134,3293,1497,383,531,3512,4688,730,3251,3701,1503,191,4672,1787,73,1864,773,4252,4824,1334
50,4261,855,2673,2298,1554,2055,1003,733,3385,305,1537,3811,3845,585,193,3731,1014,3430,2507,2442,3965,1286,4115,1317,4131,1514,584,2843,918,520,673,4270,4306,4671,4761,2461,2427,2062,4120,3960,219,2674,560,3840,3443,2493,1236,3423,4845,4619,2936,4768,2472,966,2867,188,3415,3753,1470,4320,2545,3386,77,1271,1058,4128,454,3498,1997,1493
51,2527,4384,2975,1030,1616,1284,2799,1882,425,1293,3772,4522,273,4828,4730,476,2949,4779,3142,2474,2924,4743,2943,1738,4065,3061,2551,2574,1381,111,4150,4211,636,1494,300,1651,3970,1672,293,2950,2716,2728,1901,3729,3689,1102,676,1614,4331,464,1626,3929,1387,639,3684,3012,2276,3524,1140,2988,1652,2434,294,2313,1324,4476,4840,2265,4891,313
52,1232,4393,1597,49,1710,3732,4277,4637,3087,440,1948,4355,386,2876,3672,839,3190,626,620,3288,1848,4356,469,3833,3112,80,131,2905,1957,1640,4022,3081,4874,2395,4074,3175,3448,2638,1002,1558,3063,2758,2904,346,375,4520,1228,1967,414,1244,4623,3018,2838,283,4560,4629,4046,2712,2158,1568,1528,1966,2581,1103,4791,298,3547,1383,4835,2697
53,3075,4001,2242,1084,1294,315,3497,2861,2803,1380,1004,1224,1543,992,145,3750,2696,711,3946,2422,66,1475,2686,1519,163,1924,1504,1952,2378,2291,3440,3258,1994,4382,4654,4691,4455,2649,4470,2833,2608,4657,808,4544,167,1501,2851,3724,3060,630,3347,3585,4448,1145,1931,3397,1670,925,4113,4108,2188,2501,1925,2201,4748,3371,593,4646,70,2304
54,1326,4067,2075,2185,2085,2421,2789,532,3865,4013,2595,3658,981,2589,2101,125,3102,2891,3096,1563,3384,579,3788,4755,1974,2583,483,1620,2939,4016,3085,1785,4485,2279,2537,3215,3196,611,160,4348,892,2617,4402,3875,1621,742,2503,2006,3939,2844,1996,2965,436,16,849,4556,1174,4297,1479,3818,2956,3986,3825,1594,2571,3236,499,34,4674,1252
55,3186,4229,3318,4850,3173,2855,3694,109,2829,3117,871,3587,1993,3352,4758,2087,3282,3950,2112,3573,3730,108,3583,100,3934,3670,4347,1498,4869,2993,1476,212,1662,1943,1595,1590,2990,1883,2069,1208,1722,3880,1653,2467,1526,1468,161,35,3739,927,2684,401,87,1255,1970,2505,1527,3860,4179,2580,3618,3775,1965,1316,3773,2392,2098,1359,1855,4373
56,3338,1378,3208,2232,1899,4598,523,3469,3103,3540,4564,224,457,3195,13,4439,1300,1759,2646,1619,3051,3373,4068,1577,1630,4880,1346,2473,505,2835,538,598,4866,4359,2250,534,400,4321,1923,727,3346,2425,3607,2680,4557,1823,1104,709,2794,4426,3832,1066,2239,866,443,2123,4041,1770,2751,3484,4652,1148,4317,3778,3777,3705,1099,3792,617,806
57,961,1726,187,3167,864,74,2757,4198,3453,914,211,1500,996,1218,4353,110,3779,3203,4452,1533,2621,1416,1565,4291,1979,1945,2748,668,4143,1752,3820,1977,3450,4789,2355,2151,1517,3821,3809,2053,1087,3088,3303,4012,3159,2476,4543,3477,4474,1962,252,150,4676,2804,1182,2015,2974,4360,813,895,3517,2782,859,2531,2339,4178,4006,3490,1995,1610
58,4687,2613,3707,845,4582,2255,4821,4083,1149,765,1824,2711,2750,938,1134,2496,4690,2485,4529,1404,1313,4098,235,179,3470,705,1349,1016,3612,3793,2746,4100,2779,4873,1308,1118,344,1860,508,3434,4427,475,4465,2691,2327,1843,1157,1894,54,4196,1265,3886,1572,3149,3482,528,4386,155,2594,3041,3326,1839,4414,4718,207,2184,2432,4389,2657,474
59,4510,494,4044,405,3626,4263,310,3099,4478,196,702,96,1802,3254,3735,3261,4151,1718,2070,3989,3990,2262,3676,115,1815,2316,4746,3021,2407,2497,2028,4461,2171,2859,1772,3300,1859,2602,1576,767,3945,2183,4109,3370,873,1061,3776,4142,3915,1963,1717,1862,1130,597,2041,2404,2788,2963,1487,1551,1393,1789,2570,692,4333,2825,825,2469,2903,3416
60,1922,3131,284,1634,1318,2942,2732,121,1037,4220,129,1687,3641,2512,2377,147,1812,446,1603,4587,1250,1655,17,1435,4648,655,3525,4344,479,964,2412,2018,4877,2685,4897,4037,4127,1389,1181,4030,3895,1343,4670,4454,1319,3445,2644,4129,4396,634,3669,3435,3244,2261,710,4536,459,4561,4451,4641,1008,1251,148,4893,3786,1854,3324,2177,699,592
61,169,2879,4706,199,3306,2864,2259,2742,1067,3083,872,3888,1692,953,1418,512,4063,324,438,4486,1946,1582,2593,4825,4683,2970,650,3798,2910,1929,3664,2661,713,2162,3393,861,289,4794,2406,333,4310,4281,4793,4686,59,4818,2071,3958,3996,2722,3020,382,823,3759,4562,2182,4259,4846,814,2480,857,3762,76,782,2115,1665,105,448,3910,3912
62,618,657,4087,1510,1833,3544,2853,4253,4418,2940,347,1083,3781,473,4809,2957,4634,3535,176,4472,1112,829,4315,1732,4776,3245,3854,426,1601,4404,4473,2353,4209,2802,8,2886,946,271,453,2655,704,1841,2167,256,2460,3006,4609,1454,2612,1384,138,2738,3464,3588,2423,1744,3824,3877,784,1006,1915,928,4249,3572,2544,1322,1471,2023,4437,4665
63,1323,2874,254,3903,4617,4594,1618,4312,3520,2088,2969,3614,3454,1081,4079,2787,413,4456,4237,2241,2883,1764,831,1488,1631,3904,2598,824,1998,162,3317,2446,3002,3580,114,4659,2243,525,4224,3404,3767,524,624,4703,3795,3787,3783,4603,3743,353,412,3249,1080,4782,1114,4518,712,2543,27,651,2765,408,2591,905,1469,816,194,1983,4302,3301
64,682,1266,3294,308,1988,1049,296,2515,2037,1489,4066,38,3815,2754,4000,3994,4817,2470,1663,4534,2609,3255,4137,4376,1297,18,2935,1021,4644,2212,1462,3461,1216,1339,2450,4702,1650,4200,3120,3882,2922,921,2394,715,1060,3674,2579,3695,2440,2920,3027,939,3645,912,14,1808,3926,752,2635,2973,3066,2292,3262,2687,3902,118,3901,1391,2971,2933
65,3653,3059,2774,1679,1878,1287,3600,424,3340,3474,4535,1123,1633,3487,2768,2034,1353,2968,4207,3161,4023,4099,1356,4872,2650,1414,1666,1146,1552,779,3751,36,470,2127,1111,466,3227,2049,3749,4864,2124,2065,936,1600,4169,1819,152,2194,1574,665,4879,594,1604,2301,3976,980,2274,3456,3398,3225,4460,4167,4379,416,3502,2359,3826,799,4154,1644
66,4514,363,1649,1799,3496,4765,1516,4354,4647,2245,4876,2052,4069,978,858,3104,717,1888,1615,3747,3584,1209,3438,3741,1949,1077,3522,1807,1069,2532,3649,432,2181,2277,4039,2408,1813,932,1680,1654,3023,2921,4367,2764,3331,1394,3357,3246,4299,2138,2934,1401,3579,4477,732,4172,107,3413,277,1656,3914,4841,2418,1795,120,2458,444,1910,134,1668
67,4541,3010,1627,2719,1961,4735,4064,326,2753,622,1645,4275,1852,3291,4010,1806,318,2334,485,983,3321,4660,536,228,675,4212,2898,2336,788,1173,1311,2587,4266,1706,4744,1309,3755,4101,3163,894,1794,3954,4848,4173,437,741,2455,3132,2666,2013,2858,2997,3283,269,99,2019,1999,15,3784,4189,2347,4777,1342,2987,4463,1358,915,3516,2003,4082
68,591,3419,2596,26,1737,3119,1920,441,1851,1709,1739,1950,4747,2170,3608,3486,3355,4575,4589,166,1880,3936,2222,106,4191,4516,3531,4273,302,3348,522,2559,1822,4857,4282,2288,2322,565,4854,3719,1288,1161,2868,3468,2483,2482,671,301,986,724,1746,4026,3432,4106,3708,4293,1344,1068,3920,761,1448,2756,1427,3906,4673,3380,973,428,1647,2172
