,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
14,3095,4701,1097,4296,3876,4694,2681,2248,4894,4094,2058,1941,2951,4243,518,2832,653,4144,3109,3177,2665,1292,3265,516,2391,875,4453,4803,4592,220,854,2005,3968,3442,1029,979,484,431,3459,4645,3009,398,3263,3963,3519,1612,549,2452,4578,2237,98,791,233,4884,4684,7,654,2504,2723,2110,1054,2805,627,1079,1214,3623,907,2227,1869,4192
15,1362,4753,4856,1095,3387,2074,3523,2599,2565,4786,3174,4125,930,2526,1361,1170,3333,2016,4034,3696,4114,403,4195,3597,567,158,65,1531,3687,1180,4533,1093,246,2506,2260,1625,4086,242,958,276,4075,896,2254,3230,3742,3322,4862,39,482,2348,3723,3758,3665,4400,1804,2066,2390,2873,3908,1828,1986,4888,1669,1664,908,2792,1395,1085,1375,3421
16,4330,2382,2796,495,4699,123,1847,4504,4250,4783,4035,3139,3797,2097,2351,3948,1573,1863,4112,1237,1106,4040,1695,4780,2027,3316,1798,1856,783,4018,977,1927,2145,863,1719,203,533,1092,3979,1144,184,4805,1078,3931,376,2981,4627,543,1121,185,4669,836,4417,774,3511,3983,1429,3400,90,2459,1865,175,2717,2174,1845,3545,4411,2959,4345,3738
17,2401,4749,292,833,1135,1248,4246,3243,544,1222,2767,1900,519,3565,1027,2416,3988,1178,396,2462,3126,3077,3354,287,3218,1741,3004,68,3187,4515,3444,3532,3382,826,2173,4579,1338,78,3629,3232,2030,3754,1605,1688,3344,2875,4199,3599,4725,1642,687,2773,2708,2907,3480,3222,686,965,143,2820,3372,3213,1632,349,3309,3666,3855,4653,2207,3506
18,1704,4429,4678,4118,2078,571,1588,1734,2923,2784,1031,1276,1536,503,2616,3281,3205,3554,880,1223,559,3837,3427,1101,2884,2186,1873,1673,2808,4435,3414,1217,4593,842,471,1937,3602,3044,5,2518,4233,2263,3796,3575,4323,501,1348,2882,343,3842,2770,342,4184,3429,4633,3390,226,796,2511,4727,4052,4383,1599,1569,803,2111,1935,262,4352,4217
19,4025,3756,60,935,605,4380,1530,1811,4895,3981,2562,4628,1314,4294,2436,407,4401,994,2371,1661,4260,2096,2809,1096,2707,2399,37,2420,2121,3744,2557,2727,2457,1151,4795,2059,360,1013,3857,1457,3080,4410,297,2447,646,882,3082,477,3785,3864,2786,2309,530,4286,3118,4792,3869,3491,1447,4180,1532,261,225,1062,4651,2217,2629,3098,3633,1281
20,3397,2861,4448,1670,4455,2501,2686,2851,2378,167,1519,808,3585,1294,163,630,3075,3258,711,3347,1994,315,1145,1084,145,4382,1543,2201,4544,1475,593,2242,2649,4657,4113,1924,2608,1925,1504,2803,1224,3060,4001,4646,1380,2188,992,66,3946,4108,2422,3750,3440,2291,1952,925,2304,4748,3497,1004,3371,2833,1931,2696,4470,4691,3724,4654,1501,70
21,4413,3564,4149,1138,822,2569,1991,3530,2992,4847,2308,2032,4663,122,2435,3814,838,491,2374,3478,3725,1073,1398,1261,198,2139,1330,1122,2847,4797,2165,1094,1973,2491,3441,3192,2623,1025,186,2960,1814,2357,3436,2637,3408,3287,747,3688,3601,3589,1219,2926,1522,1980,3642,2663,688,1879,2349,3563,2264,1735,4875,113,2466,2801,2337,2917,4774,2648
22,1808,2515,3645,3926,1650,2292,4137,2579,4644,1060,4376,2394,939,1988,1297,2920,682,3461,2470,3027,1216,1049,912,308,4000,1339,3815,2687,715,3255,3901,3294,4200,921,2635,18,2922,3262,2935,2037,38,2440,1266,1391,1489,3066,2754,2609,1663,2973,4534,3994,1462,2212,1021,752,2933,3902,296,4066,118,3882,14,4817,3120,4702,3695,2450,3674,2971
23,3593,2679,1259,2295,4756,2871,4186,1776,4388,576,1700,1298,3353,600,2012,1267,916,2656,4595,2651,4157,2077,2642,3312,3737,4547,2888,3036,680,1064,4036,4343,2610,1437,128,2320,4502,1200,1399,423,2869,1524,1557,1425,1057,2572,3514,4327,2022,2189,2054,631,4492,3928,1307,755,1583,2229,3715,1374,1007,3680,4228,4495,2312,2306,497,1797,2129,3995
24,1521,2475,3851,1044,3553,4146,1169,2701,1889,3214,997,4449,3763,2106,1045,4551,1555,1046,1268,2597,568,153,3488,2114,870,40,3302,4784,3037,4362,2223,1331,4096,2744,1745,433,3621,1509,4156,3030,4325,4736,2639,740,3686,3031,1257,3221,3764,3233,1433,3362,1761,1443,3058,4369,3238,1958,1026,1386,1453,4201,2985,3962,856,832,967,3635,663,1769
25,339,1781,3308,3151,385,685,1190,3409,1020,874,4190,2980,3802,1936,3422,468,2494,4836,4271,2519,2424,3668,1502,3290,2453,1405,2007,3710,3223,3207,3160,2329,1767,4868,904,3057,4308,4550,1445,182,771,488,1593,4047,984,4090,4708,1712,2641,4130,817,3034,3449,4009,770,2481,2747,4264,1240,1213,351,780,4464,1439,3863,4024,558,258,4397,1694
26,3941,1940,1444,2640,4398,3632,1117,2166,1755,75,1162,1202,4015,696,3270,4656,635,3978,2220,1204,45,3156,31,4624,1055,4750,2410,2878,2590,4307,3279,260,766,3562,2197,2463,1195,1373,1834,4871,4135,2726,2916,550,3280,3879,3172,2365,3239,1449,762,486,2164,2870,2977,452,2806,876,4600,3957,4596,64,2693,2991,599,3407,4434,3437,4148,1713
27,389,4861,2153,3568,1167,3769,63,2952,104,4565,1166,3951,3135,1340,3097,3171,3084,2634,82,2510,4236,2495,3466,3675,1191,3025,1838,1441,4479,4295,2073,2645,478,2367,3552,3853,1163,2999,4054,3613,2705,487,4563,32,4021,723,2984,390,2752,1205,4881,4033,4314,2840,248,3431,3277,889,3974,52,229,919,2516,4823,3045,1459,1100,552,4336,56
28,3473,142,4546,2285,3893,231,3271,1463,3944,572,2330,4269,3180,4407,3862,259,1584,3916,1010,4240,3016,1048,3007,3678,1351,1930,4692,209,1305,2927,91,4621,3056,1159,2235,4667,3534,706,218,1039,1088,947,1749,2577,3690,3367,540,4820,4577,886,2760,697,1951,2471,2081,4160,4176,2346,1825,580,3661,2008,1206,3972,4390,4008,3823,2561,1183,69
29,677,1009,2257,1412,537,328,2026,840,320,3801,1124,595,2128,2896,2126,2841,4158,869,1868,1186,4462,3134,3320,4681,615,2899,3691,3179,2064,801,2982,4802,1432,4159,2647,3494,4517,4105,3822,2020,4242,2643,368,234,1132,4483,322,1768,4251,2414,664,3136,1126,4859,4038,4662,3129,1477,3648,442,3311,4225,602,2143,2530,3049,202,2384,3605,4622
30,2338,982,2915,2567,4590,3896,4089,4519,2084,4757,3351,9,2099,190,335,3483,1410,3628,4512,3183,1018,4031,1720,4412,3052,2772,352,878,3492,243,4442,1400,2766,2487,3363,4625,3264,3069,2256,4570,3655,3029,44,2953,1907,3231,1043,2683,1210,205,557,2090,2614,1570,86,745,1279,1872,3679,429,3591,4043,2837,4842,3799,3150,4235,331,332,345
31,188,733,2472,3415,2427,3386,4115,1236,918,3443,1317,560,4768,1554,4131,4619,4261,4270,3430,2936,4306,2055,966,2298,193,4671,3845,1271,3840,1286,454,2673,2062,2674,1470,1514,219,77,584,3385,3811,4845,855,3498,305,2545,585,3965,2507,4320,2442,3731,673,520,2843,3753,1493,1058,1003,1537,4128,3960,2867,1014,4120,2461,3423,4761,2493,1997
32,4775,2745,377,1893,884,3872,2535,373,4138,4432,3005,607,1074,4019,3210,4816,957,738,2345,1041,3720,1691,3403,3657,2375,1082,2979,84,2325,1303,1887,309,1246,1942,3365,3268,1235,4409,3269,2972,3861,1874,215,2230,1596,756,1784,4882,757,2529,2225,4166,2912,1376,2269,4606,2014,2877,290,2913,4719,2175,4728,4806,4704,621,1485,2759,4568,481
33,4832,1857,3275,3495,1850,4218,985,2132,23,417,2576,2624,818,4720,3047,3806,3405,4254,1422,3070,51,1779,3425,4507,3636,625,4865,323,897,1693,3115,2057,2387,4182,4339,1315,4685,1947,3050,3433,2862,1762,130,204,776,4147,1327,3538,507,4767,4724,3377,899,2047,2155,4545,3985,2350,643,1723,1196,2061,140,703,3141,4618,3513,1622,1017,1919
34,4241,3734,3078,4489,820,2604,2626,603,217,2631,4887,1671,2388,1063,3827,4497,4205,136,2699,3771,955,1816,644,2908,901,2068,4738,2002,1954,1801,778,195,1750,2196,4097,4301,759,1518,1390,2443,848,3973,2800,587,4585,960,2667,3722,4084,1641,933,4611,4062,2520,753,1434,2603,3805,2736,1168,847,3114,3846,2287,3199,3905,3671,1211,1609,3953
35,1442,2824,4631,3528,489,2389,2729,2731,3582,149,1598,410,4898,355,885,1659,1884,679,3677,1637,691,2211,4636,1756,3388,1367,2671,3850,2709,3067,962,1337,2566,4048,3376,2168,1667,4057,4785,989,3024,2996,2611,4721,1535,1033,2897,3076,1371,2906,241,4899,604,2633,3146,3424,4760,3189,2272,1336,4745,29,4506,1827,3314,2739,2315,83,1115,3711
36,1051,4566,3073,1090,3479,2724,4256,4368,4313,556,1513,1119,2386,3911,388,4076,4168,2478,4484,1354,3439,2902,4316,2393,4655,1379,3921,200,3714,4723,1388,2890,1419,868,4193,1125,1472,2958,4666,2415,3350,2342,2948,693,1523,2319,1137,2195,3493,562,1028,172,3375,3001,4214,2749,684,168,1262,341,3107,2318,4183,827,171,170,329,4513,4415,3557
37,2398,1817,1431,3703,1959,922,2191,418,1164,2131,1396,264,1916,253,2302,4810,3337,2079,4267,667,4177,807,278,2147,4405,4223,4055,4366,2827,3226,4770,4788,3396,2341,1430,1562,2528,1635,539,1350,718,3819,1729,4762,2976,574,4187,4078,3402,151,3537,3143,41,582,3504,370,4081,2219,1809,4093,2797,3907,3235,1678,2000,4661,999,2900,2454,2854
38,2720,749,387,4807,3542,94,2790,1660,415,137,645,2961,2236,3566,25,404,1107,1575,2668,1233,4095,3897,2737,4588,255,2688,1926,4431,392,589,3128,3343,409,2456,3162,3379,1070,3198,4204,2945,3533,380,3457,4283,3202,2556,4145,2249,265,4732,4554,4004,4496,303,1853,3055,4126,62,3603,3539,1120,1508,4165,1420,1363,3761,2021,3977,3937,3253
39,4696,1960,812,2542,4591,4503,3014,954,4700,4124,4658,4303,2521,2682,3698,1792,561,1932,563,612,1011,1690,575,3595,3650,2286,672,3644,963,1861,4693,1512,3529,2200,1918,1171,3692,4509,2508,1413,97,3458,3224,177,2335,462,851,4626,4248,659,1751,3828,2465,3839,2769,2669,4441,569,652,4890,3634,1705,737,790,2419,1638,1155,2284,2221,4632
40,1426,48,1270,2125,728,4430,3168,1098,1982,101,3706,4613,3285,2706,247,427,1241,4726,877,3446,2823,22,4258,391,4216,792,527,1231,2130,1748,3654,3054,2955,2092,4280,3399,4334,280,1703,1955,3718,1758,1312,4304,3181,2380,2299,1474,4896,4751,2919,1285,2586,2484,4614,2836,4781,3662,707,2702,1352,2850,4436,3094,24,3922,3064,2986,3086,578
41,980,424,1604,2274,3227,4167,1356,152,1552,4169,4872,936,594,1878,2650,665,3653,36,2968,4879,470,1287,2301,1679,2768,2127,1633,416,1600,4099,3826,2774,2049,2065,3398,1414,2124,4379,1666,3340,1123,1574,3059,799,3474,4460,3487,4023,4207,3225,3161,2034,3751,779,1146,3456,1644,3502,3600,4535,2359,4864,3976,1353,3749,466,2194,1111,1819,4154
42,4518,4312,1080,712,2243,408,831,3783,1998,3795,1488,624,3249,4617,1631,353,1323,2446,4456,412,3002,4594,4782,3903,4079,3580,3454,905,4703,1764,194,254,525,524,27,3904,3767,2591,2598,3520,3614,3743,2874,1983,2088,2765,1081,2883,4237,651,2241,2787,3317,162,824,2543,3301,1469,1618,2969,816,3404,1114,413,4224,4659,4603,114,3787,4302
43,2777,830,1956,4392,902,4222,3716,3841,3611,2029,1397,846,4843,445,420,748,4900,1272,3361,3656,12,547,3515,708,2540,47,4103,1549,566,3508,3356,2938,1109,4804,3620,3137,2413,2863,4194,165,58,3647,4440,4737,4886,4482,2224,223,4136,135,3216,2009,1987,2251,2017,689,4433,2554,2038,3616,4265,1529,2093,3101,3606,46,2428,695,1280,2856
44,4374,2300,3717,1465,843,2328,1238,3091,1611,4852,3574,2892,1473,1254,3577,1483,3381,4759,1836,546,4387,124,1683,10,2120,189,141,4712,4870,4580,2776,2411,2964,4202,3259,1760,934,2568,3062,3201,4445,173,295,55,2713,2192,4285,1830,117,975,3053,736,3800,4319,2209,3197,2233,746,3481,92,4801,3500,3938,1866,3116,4406,2161,257,3556,2441
45,1424,178,216,3485,2523,541,3234,2584,4599,4731,2928,498,2929,941,2954,4698,734,4511,1711,3807,210,3341,3639,2690,4567,3147,3700,4615,2109,3329,3042,4232,232,89,4604,362,1110,3913,714,1964,1368,1310,1221,4581,716,3509,2658,1365,700,3185,2270,4338,2305,3917,3310,2703,2283,3188,354,4421,2793,325,3467,2119,4298,450,1357,1909,2632,1648
46,1035,4772,1805,1129,3740,1417,3140,1366,1990,3065,1902,4508,2105,3267,4091,291,6,2137,1892,2676,2267,3289,393,3900,2178,4475,3330,1245,3315,1821,3794,1975,2094,2025,2498,3328,690,1053,1421,1587,913,1740,4858,4892,379,4324,4697,1321,1820,317,1728,2541,183,1345,2534,2050,4715,3812,3727,3844,4188,2918,1156,2033,1969,2031,4328,3884,4117,159
47,3512,11,1497,4688,1908,191,633,3389,3008,1275,4716,180,3293,2733,348,628,1742,4739,1032,4134,316,3153,383,2675,4290,2193,2998,1787,208,1846,773,2373,4058,2218,3251,1844,3567,4672,2086,1545,4586,112,2937,4252,4531,1503,4288,4553,4140,3701,1753,891,887,4493,4394,730,1334,73,4350,2400,1864,4457,531,4853,2252,251,2343,3476,883,4824
48,2404,3099,1130,2788,1859,1789,3676,3776,2407,873,115,4109,1862,3626,1815,1963,4510,4461,1718,1717,2171,4263,597,405,3735,2859,1802,692,3370,2262,825,4044,2602,2183,1487,2316,3945,2570,4746,4478,96,3915,494,2469,196,1393,3254,3990,2070,1551,3989,3261,2028,2497,3021,2963,3416,4333,310,702,2825,767,2041,4151,1576,3300,4142,1772,1061,2903
49,2563,510,4060,3918,1793,1274,751,4542,3127,3866,760,3228,281,3503,2113,3237,2331,274,4226,3980,3637,2149,4695,1796,865,4491,2700,731,2317,1226,1556,2266,4558,4705,3610,2468,4814,4403,1229,511,2405,3019,372,3873,2159,3250,2946,449,4305,1458,4213,1382,394,2133,3276,85,1147,1934,384,2966,3342,4014,4391,2538,1674,2403,447,230,681,4601
50,2258,1304,1024,30,2718,2618,4,2947,2514,698,50,3746,4855,4326,3578,3035,3991,3831,2893,3194,924,4605,940,3472,2694,3003,4752,4335,3987,1369,4028,2310,995,1482,1142,3217,1072,4830,4488,1364,2630,3090,1301,367,1446,2762,321,515,1507,1105,3401,3546,236,3200,4416,2004,43,3852,1440,2807,3586,649,4088,2558,2148,4710,769,3248,795,4372
51,638,2677,3646,2740,1699,1234,2548,4119,564,4003,1450,490,3838,2303,798,1199,3813,2560,2826,1176,3638,2352,4612,4469,3138,3543,286,4838,1778,3166,2100,3,4278,4689,3092,181,3111,3699,3870,350,3079,2605,4329,1891,2402,1478,2771,4837,1520,399,4257,2307,1697,1953,1780,327,2361,2438,3704,1876,3874,3858,3278,1295,573,356,3296,378,3336,1766
52,4110,3130,545,2135,2546,2228,4385,3241,1592,4616,4371,2479,1754,647,1581,1264,3349,201,926,4322,1538,3113,4239,3622,1831,2730,1455,2477,337,311,319,3298,1185,4050,1355,1277,4017,1402,2107,944,1175,1409,632,988,2652,3133,4423,1461,267,2244,2042,937,1411,4829,3576,3462,4538,3360,3598,2275,1790,1736,3728,4161,3982,2780,2763,4361,3072,3721
53,268,1791,3899,164,2409,852,2202,3561,2880,1676,4340,2141,1341,4552,3685,439,658,637,4607,1212,3891,3366,2326,3651,3452,987,3406,3816,548,893,4092,1022,3043,132,4002,2678,1629,3089,4630,4197,729,888,4438,3998,2845,3068,949,4649,903,4664,3418,2072,968,502,2216,3022,2625,4370,2989,4525,588,2895,860,2818,1296,2429,3752,1773,2885,237
54,4711,2525,2117,2321,991,338,3307,3229,4357,2622,2089,4375,1837,3594,3017,3992,3028,4245,2509,2488,397,3158,3345,2142,879,1897,2122,197,2499,3157,1972,1486,3220,3609,4524,1253,4754,2839,777,4722,3369,2024,3332,1499,4102,948,787,1023,1903,1886,3219,3631,71,3789,1617,1877,2360,1895,3374,2116,3297,2157,764,1685,2136,493,2857,3359,1757,1567
55,4536,121,3244,459,4127,1251,17,2644,479,1319,1435,4670,3435,1318,4648,634,1922,2018,446,3669,4877,2942,2261,1634,2377,2685,3641,4893,4454,1655,3324,284,1389,1343,4451,655,3895,148,3525,1037,1687,4396,3131,2177,4220,1008,2512,1250,1603,4641,4587,147,2412,964,4344,4561,592,3786,2732,129,1854,4030,710,1812,1181,4037,4129,4897,3445,699
56,2271,3683,1911,4210,102,1306,4085,4584,2798,1172,4499,1075,4709,1657,4268,2397,3952,1646,2755,553,3489,1263,2417,1689,2486,4796,3559,1698,2344,1165,2995,3412,3154,1985,1490,4734,3733,942,4680,2278,95,3604,4255,455,1658,590,735,374,3713,1201,1273,222,2636,3624,3836,1193,1906,4602,2246,3204,2215,3144,3499,369,509,3395,1452,2553,2146,2889
57,4629,4637,2838,4046,3448,1966,469,1228,1957,375,3833,2904,3018,1710,3112,1244,1232,3081,626,4623,4874,3732,283,49,3672,2395,386,1103,346,4356,3547,1597,2638,2758,2158,80,3063,2581,131,3087,4355,414,4393,1383,440,1528,2876,1848,620,1568,3288,839,4022,1640,2905,2712,2697,4791,4277,1948,298,1558,4560,3190,1002,3175,1967,4074,4520,4835
58,528,4083,1572,4386,344,1839,235,1157,3612,2327,179,4465,3886,4582,3470,4196,4687,4100,2485,1265,2779,2255,3149,845,1134,4873,2750,4718,2691,4098,2432,3707,1860,475,2594,705,4427,4414,1349,1149,2711,54,2613,4389,765,3326,938,1313,4529,3041,1404,2496,2746,3793,1016,155,474,207,4821,1824,2184,3434,3482,4690,508,1118,1894,1308,1843,2657
59,1623,1696,3460,146,910,1681,4576,1885,2795,4815,754,1056,3123,1249,4247,844,1867,4377,529,768,3878,3463,2226,3971,4763,3702,1480,3125,3274,365,2791,2160,2231,3770,2253,4548,406,4419,1591,2076,3871,4122,4175,809,4219,4620,1682,1840,719,616,794,1547,2588,781,841,1242,2815,4889,3892,4883,472,4171,3592,3956,192,3804,1928,2659,119,804
60,810,3768,4523,1871,2925,3927,4351,4287,1283,1230,890,835,834,4539,435,2293,4332,28,1571,4447,3039,1976,3074,3292,1047,606,1059,4773,1875,4812,4424,4707,542,1,881,3890,3093,4244,1708,53,3569,3782,3887,240,3164,4133,2714,402,4381,67,4813,2001,1239,2060,1721,1467,3859,279,4020,2846,3619,2358,496,3681,3949,1282,2522,2437,1702,570
61,340,2842,3273,1725,1141,285,2849,2035,1701,3155,2601,1158,3417,3305,4153,2607,1012,2692,3868,4487,517,4116,2289,3013,3191,1091,4826,1546,3339,451,1870,1491,3975,1203,2775,2381,3272,314,4045,3924,2372,1188,3184,4827,4459,2354,2430,1566,2872,819,4152,2582,4490,3048,945,1220,608,1765,837,2043,2812,614,4170,1898,4481,4640,288,701,4819,1076
62,2505,109,87,1527,2990,3775,3583,161,4869,1526,100,1653,401,3173,3934,927,3186,212,3950,2684,1662,2855,1255,4850,4758,1943,1993,1316,2467,108,2098,3318,1883,3880,4179,3670,1722,1965,4347,2829,3587,3739,4229,1359,3117,3618,3352,3730,2112,2580,3573,2087,1476,2993,1498,3860,4373,3773,3694,871,2392,1208,1970,3282,2069,1590,35,1595,1468,1855
63,4172,4354,3579,107,1813,4841,3438,3357,1069,3331,3741,4367,1401,3496,1949,2138,4514,432,1888,2934,2181,4765,4477,1799,858,2277,4069,1795,2764,1209,444,1649,932,2921,277,1077,3023,2418,3522,4647,2052,4299,363,1910,2245,3914,978,3584,1615,1656,3747,3104,3649,2532,1807,3413,1668,120,1516,4876,2458,1654,732,717,1680,2408,3246,4039,1394,134
64,116,4635,4425,2464,1456,33,1192,2983,1328,1675,2433,4032,4583,126,3304,4365,1299,3106,1624,249,1636,3848,1484,3663,4337,304,972,2628,1707,463,4729,1036,1826,3124,1225,1329,1904,2383,739,656,931,2340,1585,4574,2704,3394,2670,4208,2689,4364,3808,2710,3105,2297,1733,2213,4766,4284,1278,4458,694,4537,364,504,4834,3697,2573,4867,1116,2817
65,1835,3748,1628,786,4358,4444,772,2364,2492,1392,2080,3659,3334,3507,929,998,2333,2356,2363,3335,577,88,3829,2547,2664,1377,154,2206,57,4289,2654,3549,2978,4501,4799,2198,3617,4833,3933,3849,1451,1136,2821,4206,3455,1515,3527,1187,357,206,2190,3997,4221,2822,4450,3471,1686,2619,4844,1150,330,2549,2199,1548,513,974,3726,2238,1730,1005
66,3257,2539,3898,3176,2156,3959,2396,2046,898,610,2102,2698,306,4227,4677,4521,4650,1260,4798,3745,1019,1436,3883,1978,103,2448,3323,1800,127,1042,4811,1643,4011,156,660,2785,1782,1542,551,4443,1550,1613,725,586,4051,4238,1842,3550,3757,2108,4863,4181,4878,411,20,758,2502,2369,4121,4639,2721,3428,526,1289,2104,2834,361,4077,1040,2931
67,4556,532,436,1174,3196,3986,3788,2503,2939,1621,4755,4402,2965,2085,1974,2844,1326,1785,2891,1996,4485,2421,16,2185,2101,2279,981,1594,3875,579,499,2075,611,2617,1479,2583,892,3825,483,3865,3658,3939,4067,34,4013,2956,2589,3384,3096,3818,1563,125,3085,4016,1620,4297,1252,2571,2789,2595,3236,4348,849,3102,160,3215,2006,2537,742,4674
68,3012,1882,1387,2276,3970,2434,2943,676,1381,3689,1738,1901,3929,1616,4065,464,2527,4211,4779,1626,636,1284,639,1030,4730,1494,273,2313,3729,4743,4840,2975,1672,2728,1140,3061,2716,294,2551,425,4522,4331,4384,2265,1293,1652,4828,2924,3142,2988,2474,476,4150,111,2574,3524,313,1324,2799,3772,4476,2950,3684,2949,293,1651,1614,300,1102,4891
