,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,142,5740,265,3128,6335,2464,1361,4715,4897,5553,1579,2120,5048,3668,2084,2041,3953,3145,655,1670,2573,4631,3295,2710,4193,313,2656,4431,5635,6059,5186,5987,4725,5605,755,2768,3031,2080,6198,2007,1242,3241,4177,3541,2817,1614,5575,6183,2671,5238,2354,1385,704,5514,790,5680,1337,4266,5748,1624,1160,1050,225,1625,4874,4799,5146,1686,2183,4721,2459,3228,174,1147,5583,2061,2378,1558,4010,4871
11,3069,3369,5796,4527,4942,5420,3622,1663,1336,866,845,6307,4377,1865,2247,1092,630,505,4236,2744,2090,1794,3355,3610,4854,5782,2942,1329,3482,3064,3957,5483,1504,5992,902,4849,872,1339,3524,64,2613,2826,1702,547,4902,4667,5188,5606,5393,3724,602,5354,2616,5082,44,2601,2808,5087,4445,1648,926,838,4008,6380,3715,4320,2845,2992,869,5286,5017,5843,2139,3580,4252,5980,509,4299,1105,3436
12,6021,6259,5222,5751,4333,821,3009,2519,239,2783,1860,667,3350,4811,6213,1193,4355,5167,6042,5856,1157,2873,788,1752,5682,3611,2335,3049,234,5841,23,1498,4386,4275,3463,3670,4703,952,3411,5476,4869,991,46,6350,1582,3213,2977,4538,2162,293,4159,925,4414,5929,767,3858,4539,104,819,4563,1167,3998,5025,2789,766,5425,1062,3094,1214,5962,5461,1481,5711,2098,3006,2958,1341,1628,3181,5925
13,498,21,3392,1479,1323,2758,637,4453,1698,4061,4832,4202,2991,6034,281,1668,184,4182,720,3570,6122,1560,4641,6290,999,1853,299,2534,6218,4042,1113,2179,3025,768,578,6279,4801,876,3158,2023,4331,5038,6270,3732,520,582,5764,6146,3076,695,5587,4221,5381,2402,3506,3623,1605,4980,5685,1523,3301,4065,3977,4775,5745,5934,4878,5703,2883,5898,1348,3949,2657,949,1556,4509,2528,4940,3053,383
14,4312,5749,557,3434,5177,5852,5651,5198,6220,2784,5475,5031,2082,1676,1204,217,3414,5693,4599,4158,3933,1108,5323,5024,2032,2076,912,4685,120,1915,4028,2235,3075,2008,396,1512,3361,992,1748,4406,4097,3802,694,5746,417,3893,1552,5646,5090,5897,1082,1376,4931,1272,3758,128,5295,1000,6075,3885,558,28,1978,3424,5134,2185,3847,6388,725,6337,51,5334,5371,2043,2379,5034,131,5773,2340,1972
15,2785,5805,5942,936,2976,496,435,2108,6083,4926,1103,462,3705,6237,6367,4451,4018,953,1811,5387,2222,5622,6081,1863,554,5327,4490,4882,2211,6030,2486,2049,585,1570,3619,60,5917,2200,5821,4454,2962,1453,2093,5760,2413,4138,1064,2912,1162,4011,3981,5481,159,5697,5690,4173,256,5115,5957,493,593,2669,1937,5846,6038,2117,2494,689,5398,508,1207,6013,1553,654,4768,153,3950,2014,4400,3040
16,905,55,4006,5338,4447,5161,2509,3859,1372,3770,4752,5756,2891,2395,5000,5278,1758,6253,5181,6109,3472,1739,4761,1324,4156,1261,5672,6088,1596,4483,899,1986,4600,4135,1229,307,3432,3778,5792,3878,2701,1661,612,4456,308,101,389,3553,1882,4608,4253,4621,4862,3194,959,6269,2603,237,2138,3389,5071,2264,4809,5314,4115,3884,2866,5057,114,119,4851,3671,4015,3439,1485,2906,641,1957,4113,1170
17,764,5179,2943,3600,4645,947,4311,6387,2596,5671,1916,658,1777,1618,6394,3984,1503,6217,1196,3335,739,6258,2260,5309,4109,3775,3782,6079,486,4256,1814,5652,645,4032,5551,5819,5698,3037,2471,5258,2327,5581,5750,1284,4306,4607,298,870,692,5143,1782,6010,2617,3460,3386,5377,6178,4141,4286,93,985,3918,1454,4081,3820,560,5085,350,1138,193,1902,715,102,1943,2515,2097,940,6017,1682,5684
18,1074,701,3112,1710,1381,4764,1751,2140,6170,2092,2621,2112,4592,5003,1511,2064,1997,5572,4762,5080,5330,4358,3676,4675,1988,3470,2711,2457,1600,3862,5568,3481,3813,4657,3755,4184,4038,4960,2127,1610,895,1176,864,5283,4048,3465,4562,4873,3798,2702,3824,5019,3941,1979,226,8,4647,5616,2256,1689,5159,5664,1137,907,3026,3007,3103,4656,5427,647,4004,1179,4036,2953,1023,5372,2437,1159,5416,2328
19,943,5799,273,3082,272,336,6225,1591,3045,5339,2297,797,1530,1409,3773,5705,6044,3400,4356,2040,4002,5463,1357,4852,3810,763,2641,1143,5228,1934,4803,499,3793,5014,5823,600,941,5909,4359,878,215,5367,4364,3549,5871,4110,3995,4300,576,2948,4517,34,1761,1726,6345,4410,2907,2903,6320,2597,5612,6022,3234,5165,465,549,1779,5890,1296,5095,4201,1590,284,1426,5027,5687,5418,2244,2574,1599
20,1631,2341,5859,4215,2034,2100,6048,4646,3646,6260,863,5855,494,5094,6266,3559,855,1333,3640,3766,5999,1629,5221,1292,85,6066,961,1538,4744,6328,1647,2631,4813,70,1470,6265,1665,572,5826,6072,4052,597,2071,957,6273,2627,3946,4288,550,65,3253,1869,5139,1013,2380,502,5411,919,6186,2837,3324,3751,2304,340,3609,517,3121,3505,5301,5248,3061,2298,800,6173,6086,1367,6301,3101,2242,3257
21,2317,1212,1087,2453,6383,1291,3811,3165,5199,723,5316,1866,6067,2490,2171,5916,2724,4309,4043,2057,1224,253,3036,274,439,3136,1187,2830,3979,3812,6076,3809,5342,2955,5552,6212,1109,1554,4466,5613,5734,833,994,3800,1460,988,1583,4812,5456,35,1115,6148,5256,6087,5710,5053,5593,3130,3062,4674,3478,2672,1451,4276,4457,4035,80,3684,2370,3879,1859,2990,297,3791,3363,1499,3781,1490,2243,5364
22,657,4713,4966,4191,6166,5603,2175,1537,3699,4260,5809,1216,2514,26,2033,1085,5020,379,144,5496,4387,5363,3978,1282,2198,211,2726,1111,5797,5523,137,2986,471,5050,3087,4814,264,4982,4047,2755,2760,2868,675,4195,754,158,6011,57,4972,1909,4817,5390,3890,5254,3827,3509,2970,5607,5232,4360,1200,43,2220,2019,5300,4084,3408,2070,5829,3548,2850,1630,1462,6209,2444,5055,1956,6058,5930,652
23,2195,5154,4319,4001,2668,1276,4412,5108,3760,2638,2442,980,583,2762,2831,3831,4827,5994,3645,3002,1464,3018,4821,769,6037,495,2525,2312,463,1271,1121,5235,6356,6391,3349,2929,5599,4501,5558,1306,628,1327,1781,5806,1785,1722,2480,3909,2374,5402,5531,5848,5842,1829,6118,4755,235,650,4168,7,4531,4325,2381,3757,813,4281,306,5396,622,1914,908,1119,4792,1086,3098,3916,5111,5389,2477,5673
24,1130,4543,5675,2733,4831,4427,2044,6305,2350,4611,480,3860,344,4630,5886,1717,2068,4505,3195,1531,5077,3804,3057,5096,4618,5075,2377,3958,6132,3406,2338,4961,255,227,3578,761,4950,3380,4444,2598,3664,2840,1944,2281,4257,5533,4526,1273,2454,478,4198,3011,437,532,805,4504,3898,2152,2013,1102,6224,3838,3583,4753,6219,3624,5226,420,36,1780,3212,1387,4834,3480,3749,6100,776,3707,401,3832
25,479,1707,1246,3642,6133,4660,1116,1277,2716,5424,1015,1358,2005,4271,1096,3496,2074,453,4133,5151,4196,4929,5026,4935,6135,1662,4285,2920,3982,5145,1846,3413,4825,3711,1736,4203,4064,5591,5089,3908,2357,6336,5638,99,5626,4613,875,2547,2500,1205,230,5728,3761,4605,12,4420,6180,4301,4886,1390,2283,2188,6284,2169,5618,5449,1502,1965,3673,1825,3844,6210,1617,1493,836,203,1077,3917,421,1104
26,5560,6314,4516,1953,1754,67,75,5931,6254,1320,1380,345,3117,375,1094,5319,2208,229,2012,5924,1068,3990,4166,2052,3584,5259,3217,341,6131,2863,1424,3033,1948,5056,4884,3346,4595,6365,4416,3255,3360,2563,4981,1658,5225,216,2257,4978,4586,4763,1569,4601,1267,5686,3938,1041,3167,906,1770,2030,4428,708,3285,2166,5830,5158,315,672,5968,5643,3202,3963,4395,1772,1429,3999,4754,1580,3602,5869
27,2923,2428,4709,2588,1519,361,3248,5522,1680,4086,777,4791,6137,5579,5148,5218,1606,2409,3641,1954,3710,3606,4783,332,4493,2918,3405,828,1539,2843,5948,3692,2118,663,4688,4332,782,5726,5721,2876,5231,156,2017,981,335,5912,1188,2429,1843,1312,584,958,362,6115,3974,2069,2898,5515,2149,6096,4614,719,1857,5310,6200,942,3155,5625,2935,3474,4234,2625,5663,467,5375,4495,2775,6197,4541,1386
28,1009,4269,5076,3318,1123,2708,1742,898,3149,5086,4455,801,5654,1836,2296,962,3772,4726,5382,5097,2181,607,5849,3410,295,6340,1420,4896,3222,5479,4765,1098,724,4899,4207,1166,4690,4701,4211,2307,2567,4750,3495,5046,2904,4651,3157,948,5166,2104,6351,4848,1449,662,1088,5629,347,3368,2618,3552,531,1165,3952,2838,5883,3621,1338,850,4626,4745,5156,2290,594,1368,3759,2187,4633,5789,5984,205
29,3398,5246,3035,5182,2358,2887,6196,485,6051,5204,1749,931,2882,1765,2356,5041,3826,1851,5440,990,291,385,5380,5715,2270,4951,6288,5,6327,5825,4606,5471,3799,387,1037,852,4937,1660,762,252,825,4908,4585,1870,3530,1218,1365,3300,4653,3697,5189,591,2757,4515,518,528,3111,6145,616,4496,472,4210,5784,3066,6384,934,5079,1175,1107,6053,746,5650,4370,4810,4402,4863,516,5933,348,3648
30,6143,5326,4895,1845,2478,3304,1008,2899,3555,4919,2608,1805,5113,1904,4142,5168,6111,2037,4365,2666,4596,6358,1529,3339,882,454,1211,3458,4295,3120,440,386,2630,6280,834,844,3485,2965,430,4336,1075,5941,1209,86,5395,1510,4816,3597,4574,5574,1981,1434,5361,1963,6108,638,3147,4698,4080,2275,4241,5866,5455,1884,3034,614,2271,4012,5619,2544,4037,2325,5647,1374,5460,1223,3657,933,4223,1996
31,1603,5714,721,58,975,1827,2989,514,4149,2285,2226,705,1171,1496,146,1198,527,3851,2763,596,1907,4372,956,3357,2417,1946,3522,5642,2330,1513,3163,3636,6027,3725,588,4389,5758,2659,5074,87,4098,4733,4990,3395,5913,5104,1704,4729,6091,2637,5436,842,2472,5786,5509,5969,5433,1494,4945,4131,2854,2552,4030,4898,3585,5634,714,3985,4610,1831,6371,4622,6285,6026,3374,4164,1923,3473,1024,92
32,5780,3440,4680,3313,737,5876,5273,1362,262,4095,1847,3333,811,5976,3260,17,5578,1163,1795,33,1639,3637,1066,4858,1789,722,2997,483,967,2101,4860,3965,4167,2201,551,3638,3489,5947,1945,5759,627,1258,2900,5831,2765,6190,1598,6003,1078,1076,5679,3734,6032,4970,2393,1251,5410,5908,390,4694,3819,839,4468,4996,2190,4155,3188,5738,3762,2265,2791,3010,138,4959,2742,5768,5289,4773,4226,1725
33,624,2047,4291,1699,1194,4786,1263,4034,6181,2087,1664,4314,2153,3267,1042,4632,5061,3337,3906,574,3960,3469,1930,4644,3921,1222,5215,4413,1465,1891,3520,4603,115,1817,1912,5540,410,1797,5260,3225,5122,139,3073,2862,2262,2465,6274,1974,6094,6127,2314,3669,5446,3193,66,4968,3656,5853,4924,927,6381,2575,369,4991,3865,4565,2373,4578,5995,4544,3940,3412,3594,1360,9,771,2877,513,4206,5229
34,703,2524,5452,1594,507,3042,1667,5205,1793,4589,4469,2901,2889,425,656,5498,4294,5049,4214,351,4448,5979,4009,2253,2456,2602,3254,1559,292,2835,3176,4074,3765,5081,4676,1792,4344,6187,3072,2196,3332,2148,2543,3700,5923,2790,649,575,674,3227,5037,856,4944,3786,2240,2110,4435,3013,2324,2650,2197,5340,964,4094,6366,4958,1036,1879,1613,5263,1543,283,6348,4558,4334,3239,6295,5974,781,6147
35,3972,835,4537,5488,2684,4369,15,4936,604,2233,4441,1392,5530,3737,4892,4063,1933,2015,476,2928,5044,4836,6389,3182,5795,2125,5644,6375,6326,686,4743,660,2150,5888,3383,3544,1729,1861,2174,5937,1690,1578,1315,3989,4535,1286,4867,1878,2359,533,56,4856,4019,3955,3021,6036,1140,3393,3876,6302,4758,288,3449,1164,1035,2259,1968,529,4668,2227,3631,3727,3109,126,5468,4903,3538,2728,2916,3314
36,2853,2993,3652,1310,4039,2443,3740,5358,4570,2652,1724,5274,1100,4662,4439,2155,4091,4636,3003,5140,3171,3942,154,2818,2516,4913,1644,1274,827,2493,3545,482,4438,3969,1977,2814,6151,4663,4124,2577,2834,706,3704,2867,6025,2495,6064,4303,2460,2874,4,282,4975,4708,3402,997,5595,3537,3074,3959,5217,6372,143,5013,3277,1962,3690,4362,3160,1671,5781,444,1011,3084,5362,3043,1602,2390,103,5162
37,1955,1757,5565,1810,5464,5537,5569,860,3433,4352,3437,3613,5701,279,4778,2405,4887,3184,5850,2094,2091,1245,129,2642,3143,5592,643,224,450,4751,150,3343,4686,198,3141,4947,261,5172,5727,548,1283,2360,5775,2939,2474,3501,4220,414,3338,4180,5656,818,530,2060,4890,1241,5506,4847,3915,123,2086,4197,1089,5124,2130,1122,6023,669,6045,2848,3808,6012,699,6276,3975,6334,4232,945,5954,4789
38,5594,3359,4442,5803,5131,5990,2475,3895,2673,3154,4062,1400,4793,5832,433,2825,2611,4999,5322,222,1120,1402,3931,1431,455,5010,1058,2774,4174,2815,6199,1020,3868,220,4488,5894,2156,595,5270,4165,1391,449,6192,3179,577,1399,4550,2973,809,3706,6028,1161,4885,884,3114,325,1760,2300,5882,3614,4989,2009,6154,148,497,2145,519,2119,3572,1045,4853,3776,5525,5895,6376,5091,772,2051,6007,4259
39,5754,3327,3262,4216,606,5359,488,2578,1950,287,1987,1039,3462,1515,6374,685,2075,3643,3107,6002,5032,2346,4824,6201,738,2764,3654,5459,1032,100,1641,2164,1678,4710,4169,4424,886,4704,3296,5863,5454,2455,5296,2414,2202,3714,4103,944,5484,5543,1422,5485,4340,3376,3680,4170,806,4581,3877,487,1446,3164,4491,6357,2191,5349,6397,4741,853,451,3468,1005,2489,6261,418,41,2289,6061,810,4524
40,6157,3307,3801,484,4310,3880,73,504,4522,1673,4481,2291,2827,380,4901,4304,5240,3855,5370,3794,5193,1304,3032,1443,3443,6158,2415,1,2483,3273,4093,4748,277,524,3988,149,5854,4437,5068,4922,5964,1939,2820,2182,5216,4361,2665,1862,3475,5602,1532,399,2692,3546,4104,3373,1786,1684,4126,270,4559,5351,2461,167,4461,4007,1249,10,4003,6321,4883,1626,510,1651,5977,4540,6315,5422,681,3289
41,1841,4597,3320,3310,5532,334,3543,3833,522,3230,6236,5195,1061,2124,5257,5227,1359,1373,2576,1679,1142,4478,4194,2021,4143,6282,1875,4798,1458,3123,179,3256,3185,5585,2931,3067,5562,1848,1040,32,6390,4634,1106,1545,6243,1525,3129,653,879,3342,2236,1854,5042,2540,2054,1049,2411,4267,1611,6161,5967,3616,2624,3829,2078,2322,5291,2491,2984,2732,3635,6222,42,4284,3086,4571,6156,1899,5103,6089
42,6363,248,5469,4804,5350,3723,1534,3058,1369,1280,4051,6262,116,2961,1099,2058,3438,3720,808,2412,3484,2105,2695,4190,3494,3492,4920,363,1316,6204,2857,2676,3665,4185,5939,2499,5545,2614,1926,5955,4508,3644,773,5877,2634,5867,3883,3823,1685,2952,1352,3569,3467,3046,2326,2646,5021,1565,5164,4918,3554,1063,2343,566,3030,1469,218,4542,4712,3575,2518,1713,2709,6054,3270,3502,4072,3551,2717,1895
43,53,3539,3605,3675,3601,6163,3922,5674,698,2545,5564,1069,885,3681,1762,4235,2398,5598,1303,2822,4742,1335,824,6241,4870,1734,815,2801,3896,4719,4580,403,63,5844,4302,5713,2102,5900,2585,3508,4465,2446,5101,1397,124,4458,4056,5982,3416,2144,2026,552,2535,2022,1356,3745,500,5493,2793,5614,3291,147,4020,971,745,6005,172,6123,2674,2682,2934,3197,4547,6354,5778,6369,711,6015,2016,1295
44,979,3573,4136,4952,2122,2521,5546,1183,4250,5719,3134,1326,1190,365,1867,5623,2466,1971,1031,4046,1720,4520,2667,2135,2855,5112,1079,3674,1881,2959,3818,5058,6228,1938,4670,678,151,1812,3666,5788,6060,2781,4290,1675,2036,5645,1790,2626,4891,4997,2538,4808,2431,1573,3792,5325,468,3451,5538,1819,4243,4967,2599,2351,5834,4118,266,4079,84,4323,2418,4049,4467,5236,3888,573,3803,2623,1696,5480
45,6071,3063,2526,4262,320,6126,1776,2972,3308,4393,5417,5875,4349,6341,4485,76,3839,804,4910,3265,3319,1474,2766,4914,2513,2383,209,3017,5993,3901,5940,6267,3151,3579,4766,2170,6065,4404,4973,6359,1363,6056,2639,3238,168,40,2759,1727,2586,3108,892,3556,419,3287,3866,3048,6344,3173,25,6393,1542,2653,4875,1259,5016,1459,2737,3261,2974,3795,183,727,3453,1784,3604,603,212,1080,5239,2556
46,4212,2537,1344,4027,4186,4615,5800,3708,5959,1307,408,1388,4268,1588,4819,5117,4881,6203,1350,924,4655,49,3822,6275,4995,4938,5264,3133,4384,1516,5910,4071,4233,6149,2397,1048,6120,592,911,397,378,2353,2572,5132,140,5911,540,3178,3459,3973,1620,2059,989,4695,1438,3736,3367,2142,312,3041,4616,423,5431,5737,5744,6160,3208,2587,2562,1958,5970,3929,2644,127,1118,310,108,5415,5547,1911
47,5708,4904,4794,3302,1364,5865,3582,4187,599,2432,798,3105,1540,3500,452,22,422,2549,515,1097,3051,3926,4561,2844,6174,1173,5197,2331,1706,2126,5840,2303,2532,6398,5135,3510,5284,5376,441,4658,3976,481,6264,2751,134,4845,1649,4108,360,6033,4318,4723,6050,621,1823,3407,4160,5641,4443,3246,1771,1818,5011,5064,735,3712,1418,1838,618,98,4911,3679,6014,896,4850,4510,4154,4392,4492,1723
48,5450,1756,2964,4797,6339,5771,4085,2261,3525,5243,3836,3653,2173,2319,251,1737,1202,1835,5838,5936,2462,5317,580,903,1563,5458,4328,5798,3071,1721,4238,2292,1083,5147,5772,1401,47,1922,241,1150,4460,1395,1393,1065,4545,2936,3294,4000,4800,4228,3647,2137,4058,366,2046,5171,2400,4014,2088,2387,3595,2956,2248,1345,1411,206,1989,5973,4933,5439,2736,6249,5981,4774,579,820,3529,5213,5490,4679
49,5192,1608,182,5971,5735,3488,4650,960,1820,1961,2594,5889,2824,3093,4073,2367,1450,5328,684,5665,3125,4176,4183,3658,6352,460,5403,998,318,1908,4602,1506,6230,3788,1601,5451,4321,1505,881,611,4994,1482,244,1463,2158,1883,5173,3269,3456,2433,213,2704,1007,4087,2645,1257,5006,4979,4060,1186,3001,5978,3499,1918,4434,5331,4121,2168,6349,1526,2813,3850,5160,5129,4218,2628,2648,3322,2467,5170
50,4769,2860,5473,4707,1936,4746,3683,3629,3904,301,3425,3299,2584,185,4411,4549,4050,4044,2685,5419,3353,5268,187,3872,1375,965,2503,3244,4665,267,3236,3391,5899,1852,6052,4337,5399,2809,1873,5098,1231,4985,1300,3561,4157,2001,4731,1308,3214,3650,3441,5670,2517,1317,434,2647,1228,1562,2802,3421,5392,5491,5477,2129,6251,538,6291,1595,4696,666,1331,1240,6159,5203,644,4105,201,3150,1311,2689
51,6106,918,1199,5033,3096,4494,636,2003,223,2739,2311,3390,2485,1248,5885,4351,2533,2349,774,97,6018,4382,4706,6313,1029,82,5083,5293,2536,1778,734,1619,376,3992,3452,4934,2846,5839,1740,4598,459,696,4346,4484,4313,702,1929,1815,4785,5747,4894,2066,427,5767,3581,6322,677,5736,891,6211,1407,2786,4347,164,3588,4909,6063,5005,3841,938,897,2861,2864,2643,4178,6331,4151,5242,4327,4430
52,79,428,2595,2590,5891,2580,5790,5741,3168,5965,5723,2738,5441,5501,4199,3423,4092,2579,2107,717,111,3334,5251,978,817,5190,795,5163,1398,3247,1003,2947,5676,1905,359,2223,373,4739,5707,1053,785,6235,2933,1984,843,5813,3534,1497,1744,1132,6277,3701,4787,6252,5828,873,2011,5492,5324,45,3591,5302,3375,2610,3891,6194,6287,3464,2553,4213,932,623,3080,5494,742,5211,1319,986,1151,4316
53,3716,3099,135,136,5938,3875,4140,492,3132,2165,6247,2520,6129,2371,2559,1894,1821,3741,6069,3817,5814,5648,4025,2741,110,141,3275,1634,5409,1297,1998,1970,2582,5128,5121,1158,5801,4016,3312,5893,1903,1557,2238,1743,4230,2502,6168,1289,1802,2723,1148,4354,1440,5305,4147,799,1370,2620,296,5266,2770,3203,4208,4040,2209,3626,2194,4120,3207,1457,3980,3805,4866,4568,4579,4059,5429,54,4604,5093
54,2946,871,1230,5816,5313,4041,1536,3780,749,157,2941,6000,646,106,4654,173,770,605,2189,954,1791,1254,2315,3852,5996,3962,4857,5815,5753,2915,2703,4375,3100,1439,5702,3454,4322,3783,4324,5896,3038,1275,1313,5116,4659,1518,6256,5320,5457,5285,5884,4906,2073,904,5255,3127,1153,840,2963,680,1309,5467,3571,364,3954,5755,3527,1730,5384,803,5253,4240,3054,367,1561,3242,535,6117,5508,4192
55,6112,3085,3205,1654,52,2232,598,4450,5818,963,2571,4573,617,1219,3175,2982,1301,1156,4423,3305,4470,1405,4462,1920,398,6153,5267,6202,2273,1021,4523,4624,2323,2055,2932,1816,74,2828,2819,436,3348,1942,6296,3688,6188,5630,3542,4760,5276,1980,3777,5559,5802,3172,5036,1501,6378,1033,3351,3945,2501,6078,6221,2399,2753,78,5600,4067,6172,4090,590,2081,4249,1735,1941,394,4738,2811,3476,370
56,1718,2849,1990,415,2115,4343,3079,5688,3731,4348,4625,3259,5054,5329,1293,4957,3231,2241,3937,1659,1564,867,2719,6292,5234,4915,3444,2217,3743,4507,2045,752,338,2113,2313,2406,4554,3220,1666,4691,3081,5465,5282,921,377,2782,1887,4278,2375,3944,6289,2690,382,3065,5704,939,3097,381,1355,2686,2892,323,5447,2376,191,2720,6124,5639,4341,4422,2996,5153,3235,5776,6361,4876,1177,2658,697,6195
57,2897,1527,3867,2445,4128,987,2385,240,1693,5928,5012,2508,1572,1925,2024,4583,974,5661,4117,3210,337,3767,5443,2280,5812,6244,2288,1383,4407,1697,5073,5640,3747,750,3639,4426,1155,732,3535,1951,5307,4476,3577,1719,4684,6165,5084,5536,1947,5906,2099,3787,3900,4076,133,2908,1787,2294,1635,5290,6167,3418,2268,1416,3442,1043,3250,2924,5430,4720,970,405,3381,5887,4734,887,3864,1592,4700,1243
58,6029,1656,6304,2,2691,5152,4664,1753,2492,2028,2361,2420,4697,457,4955,3135,619,4077,3785,1803,4640,6208,4776,2981,4998,1566,4826,3126,5109,1299,4376,1547,3162,4054,1208,2663,1006,4114,2447,5137,6242,2365,2207,1018,1090,3015,4367,3515,72,1575,4255,3078,4590,1233,3730,2777,1353,1382,683,2089,2842,6139,2740,4122,3237,4987,635,6316,4440,3428,1389,4227,4339,4737,1298,3169,5950,3422,1607,6057
