,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,1866,5226,4873,5421,5166,3843,4999,254,414,4264,3153,1535,4989,5187,3364,3441,3916,75,1409,5385,5985,3482,4750,592,2150,1689,555,4984,5574,1205,1527,6101,2878,2964,6251,5306,553,5430,2469,5599,4038,4200,1572,5117,1829,5415,2298,533,239,2536,1249,1755,3657,1492,2933,5224,6105,3646,4090,4370,3405,1750,67,507,2155,1657,3481,4961,1090,5981,4410,3321,5028,3692,19,755,6044,4218,1667,710
11,5083,4046,4598,2988,490,1913,4468,1194,1065,5393,4922,3015,5403,5030,2901,3583,4319,4902,4245,111,2605,817,1440,5381,5604,2438,5744,3661,203,6050,750,3838,1736,5367,5139,3983,4944,1839,5989,803,2955,1951,1128,2782,2327,3890,3226,3901,6022,894,1277,5541,952,4640,2112,3968,607,1648,1981,759,1760,1016,2235,6276,5668,4672,2754,2395,4822,4012,832,5262,1881,1529,5760,3207,5120,2847,3362,69
12,3513,71,2562,3108,6338,3337,6388,540,5624,3052,4182,2253,2578,588,1359,2814,3018,6065,2904,6055,4541,1005,6074,2559,2176,4694,2603,2468,1263,1500,1425,4260,2271,2108,2188,5907,2839,3535,3343,3450,6290,2572,4633,4465,6023,6394,1525,4168,3936,820,4487,3621,5756,4289,4990,2223,4296,1534,3160,1746,1665,3415,3823,617,1109,1965,5790,4536,579,3,2326,334,537,5664,2935,6246,4244,2480,4133,153
13,611,1987,5949,6030,4890,6334,5778,88,5300,2164,5685,3349,1954,585,3780,137,455,4333,302,3479,743,2656,5902,1518,3192,1569,861,4076,2385,5640,2484,2841,4240,1401,4180,1668,3687,4247,4262,4082,3586,4968,914,3302,3080,3699,646,8,4259,5451,2060,3934,5670,3921,1787,2167,1365,4896,6399,4843,1177,4926,3032,5656,4024,2985,3836,1117,5937,4715,3196,2693,751,4177,3073,4286,1509,398,3317,3456
14,5448,2315,1822,1640,4092,4605,6183,701,6181,5194,2117,1670,3137,2005,4424,5169,2225,1805,936,4337,5,4276,2540,3896,3759,5843,222,931,5942,844,4427,4509,564,3593,3084,4091,191,5647,285,5576,5906,5094,3240,3524,2599,3048,1332,515,4162,6254,5988,6277,2842,5316,4056,906,6368,5758,1136,2549,3077,447,1107,3269,5777,3326,1119,2590,1229,2475,889,3392,5982,1629,2297,399,1851,5873,1703,4508
15,4697,99,4210,1556,2545,4224,2902,336,2531,3677,1143,5930,3726,5459,3298,5199,3372,1719,3281,550,3862,994,2787,961,5022,5487,220,6112,5799,3941,3082,3966,2027,5080,165,2576,379,5239,318,1631,3784,1480,3054,3413,4103,3969,976,4332,1543,5328,2929,1017,3897,384,4869,6295,3436,4745,4187,1370,4110,510,6361,3001,1785,12,4252,1682,4983,5890,2772,3770,6078,3280,4044,3730,6256,4748,3197,366
16,5987,1222,2272,1292,1245,429,922,1331,4349,5255,6209,3042,643,4832,903,5910,4666,5503,5225,2081,337,5279,5729,1604,4591,4688,2457,1681,2667,1010,61,355,4596,4571,3342,2774,2500,5998,5210,3377,1651,2166,5502,2245,658,2478,4287,1417,3062,2723,3584,3961,1453,3011,2217,4540,2165,1265,3683,2653,6155,6367,4431,778,1939,5957,3701,4595,4932,1706,4586,1153,5136,1087,4434,5925,911,1150,4198,6033
17,826,6400,235,2214,2141,757,2777,464,3075,821,467,5977,6304,4497,2618,5045,4321,5277,5864,4507,1239,2544,596,4194,5325,3786,193,2915,3792,795,3570,5537,328,1974,4899,3867,3439,3520,3831,5983,156,984,5252,3599,5324,5244,2186,326,324,4445,1772,2152,5626,5138,4717,2351,1054,3895,4439,5862,1148,4500,2440,1156,2817,4942,1142,3550,5768,6382,5905,4716,5913,945,854,2413,148,782,4834,3925
18,3740,729,3603,5387,1972,3995,1854,5485,3587,6028,1803,2630,4300,3530,1152,2815,2003,5380,3454,144,5660,2303,4807,6374,163,5481,5618,6134,420,1426,5975,582,1725,4476,1752,1238,4377,998,5332,1661,1701,5919,1969,4347,5177,2136,4416,256,4116,5207,1278,2400,498,1389,6122,205,368,4987,855,1853,4943,865,5407,4950,3735,1726,5001,2301,5736,2396,819,6084,38,1454,1635,5011,4535,6358,4114,3640
19,2648,3124,5861,3709,1740,3257,4634,5521,4048,1078,4609,1626,5270,3366,3940,5932,4342,3754,10,4112,4725,1636,1673,5823,5483,4070,1040,3090,2785,1566,4994,766,4032,159,780,5078,4820,2887,6163,479,5051,3680,2796,2522,1418,654,2084,1093,573,1774,54,114,4755,1948,4522,5672,1959,6111,4188,5812,6265,4364,3678,1908,1419,3532,5763,3341,524,3741,1674,5831,289,760,3202,359,4875,5303,4744,3058
20,6152,101,3628,4442,926,2352,2593,4401,3332,6224,2189,28,4590,4585,3365,1707,135,1384,6335,6178,276,2212,4117,4039,4931,4584,3776,5762,2414,5562,3177,5779,6006,1938,378,5104,1516,5845,20,4882,2655,2747,5158,2353,4908,3847,5131,2595,4233,1250,4222,4015,513,5994,323,872,5679,2512,5578,4528,2867,2779,5523,495,979,6270,5646,932,1517,532,649,3277,1545,3804,2294,3328,1182,878,460,5005
21,3272,2058,2913,3567,3266,2526,944,4236,6336,5124,5555,3803,1811,518,3261,3468,4559,341,1111,4529,3188,4372,554,2737,3114,5452,5687,662,3401,397,4390,1579,908,6223,4120,647,3130,5215,3981,706,272,1522,5269,2202,2441,1270,2416,4208,4985,3203,6217,125,3912,1690,5460,6107,5218,81,3287,3686,1904,4852,79,4391,2356,1344,6283,5222,1593,1934,4603,385,1984,4105,4804,4191,6262,2318,5041,5157
22,714,4207,3038,2651,5400,2538,2498,5832,1132,4126,2036,5519,4181,1882,2055,2039,2040,2463,3873,4047,6190,2505,3037,2677,4305,1387,3363,6347,4311,3951,1924,2383,2418,4545,3938,2381,1335,694,231,4502,5016,1056,3371,287,5066,1784,2232,1018,2875,3606,4683,4648,2729,4631,5310,621,2328,133,5444,5500,2612,1105,393,6319,3957,4978,938,3975,5132,3156,4781,2712,590,4437,3063,2507,3746,3978,5099,5529
23,5188,5822,1047,3813,1615,2472,1495,2417,2952,5700,6234,1699,1130,5813,1051,3461,3224,92,3529,4885,30,2965,5522,3327,4654,2816,837,5644,192,5615,2582,1195,187,3248,279,4549,4132,3259,6327,303,3562,5844,930,6100,2096,1046,4776,5741,3284,333,2364,1100,4220,3834,344,3141,2363,151,391,5478,5733,4025,5808,2330,5195,3950,4467,3227,387,1942,2448,1920,4813,2032,6185,718,4380,6219,5614,6247
24,734,4917,360,1728,2528,3993,2471,5017,3234,586,2247,1562,5372,1233,1352,5093,983,6315,2992,5602,2858,868,4955,2742,4921,3555,5811,46,2786,3521,4821,5292,3989,3303,5159,3866,4949,943,4563,4737,428,3243,3212,5401,661,3807,2871,2256,3379,4186,763,1586,3644,3772,1007,3662,1313,5546,3808,5877,2077,4886,3509,5433,5108,665,5204,849,2289,3620,626,2365,5857,132,5689,3534,4615,822,1273,5061
25,307,2076,1949,2389,164,5143,838,6106,2031,5280,5137,3911,4986,4891,4992,3669,3358,1765,3164,121,1295,2975,516,1407,3579,380,4878,1498,5067,4482,605,4513,4007,2890,2486,5974,5163,1473,2000,2427,840,5829,1843,2527,116,232,1319,4817,16,1035,5211,3355,4601,5259,3500,4466,5111,4119,891,4766,4909,5591,4018,2736,1630,3399,2229,5110,4566,5709,4263,4279,4447,5655,3667,4123,958,2914,3144,2948
26,897,4453,6083,4411,4726,1369,663,815,2613,3395,1650,5076,1411,5793,5263,2181,1276,2532,5025,2601,1394,987,3347,790,3430,995,3946,6339,595,2208,4492,933,2879,5499,2874,1833,3498,3930,2594,4685,5267,2621,5168,3604,1582,1432,5254,2501,4708,83,4394,2950,264,3919,989,3824,3922,5935,3849,732,5704,4551,1325,5409,2726,6288,2158,5517,4763,3315,5684,5588,4898,1880,1748,262,2343,5796,3394,212
27,3400,5119,3308,5130,1795,973,3249,3679,1084,5249,6308,4760,473,3879,5172,4628,1023,2102,5336,209,6186,1747,3552,5033,173,3974,3647,221,5850,1262,2056,775,1264,3140,862,1307,6242,949,4149,5156,5084,4190,5775,1588,2258,2049,1950,5980,1723,1486,5795,5598,5859,2082,423,1470,4858,6000,6324,2404,3948,3276,3554,5073,2580,6175,1730,1910,1680,6310,3111,1564,3904,1217,1597,2509,1649,3215,2078,1643
28,1598,5797,5237,1660,2451,6151,3675,5887,1796,1279,5682,11,1001,2299,638,4847,3258,3217,4555,2057,4988,6103,477,2657,1438,2547,2226,4839,3078,1129,3528,5007,1059,2129,1231,2163,2171,3390,3696,5963,5356,552,415,3899,4157,5842,5947,4000,2130,1469,6268,2506,6088,3404,3857,6077,4560,184,3311,4249,1106,5273,2584,1807,6169,3559,2334,3979,5404,747,3252,2674,1955,4480,4973,597,1716,4189,215,1841
29,3353,1085,5608,1236,4469,1646,1115,4974,4762,1603,5787,2110,1502,4828,993,107,4275,3174,1020,4069,3293,375,5965,6115,3720,6145,4108,1905,2853,39,5174,5333,6086,5613,4913,1068,1832,4101,3655,3263,5803,274,3932,4242,472,4363,1550,3210,1836,2717,2250,6340,229,2725,4356,3613,3547,4204,1976,2951,1102,219,4131,618,4221,127,1894,4358,4754,3681,5996,2361,2961,4366,2252,311,6202,2941,3614,6069
30,5209,904,3107,3893,3319,2987,5122,620,3963,1255,367,5090,1759,5420,996,5884,5479,1583,1808,538,353,686,1149,5650,5339,5247,3656,1221,2780,674,4905,4857,5692,1436,1584,1641,6126,2074,3549,2818,6350,4326,6240,2715,3952,4020,6230,1973,5354,5295,2819,4403,1675,240,406,5059,4343,2898,3045,798,3422,6146,6243,1627,4626,5622,5282,1116,1121,6286,5512,3590,2201,106,2851,1146,1899,130,3793,440
31,3432,3538,2504,3162,4036,3689,808,3451,280,3625,499,5275,1619,4959,4963,3558,2931,2783,2885,4062,4440,4393,2776,424,1404,1089,3049,4256,5245,5469,1494,2013,5569,4146,1599,1448,2542,5297,225,5999,1079,3827,4067,3564,5764,2797,6220,574,2415,6389,4646,2460,4652,2161,652,3350,502,3126,2661,4599,4443,4937,6253,1341,2516,3737,3086,2316,2388,4746,390,4967,5015,1377,4960,2837,1610,4164,1537,2979
32,4148,4043,3299,1940,3135,5734,2370,3288,2278,3853,2615,5888,625,5969,5309,3783,5953,6157,388,1172,6131,389,2156,6071,2666,293,4511,3474,1317,4399,2410,3565,6312,670,660,4050,4920,2169,5530,2185,202,2974,3161,4128,3406,2673,6273,1219,842,3307,5319,691,3241,5637,4592,693,4825,3437,1720,183,1421,2771,3749,2574,3764,2517,4086,2230,1456,2508,1861,140,3710,3676,2087,5413,6297,5338,2135,3959
33,4040,3376,2174,3109,6207,885,4165,4028,4239,2122,956,5515,1154,3101,2449,1015,503,5567,1606,4158,6316,87,2641,6274,2609,1763,3221,5450,4483,1375,5268,1491,793,386,3820,3486,3425,4452,4306,5044,4797,5866,90,4107,4291,722,3815,859,4485,4322,3055,1968,768,2971,6391,5698,857,1709,1722,4422,412,3131,3271,1858,5241,6153,5627,5441,1676,317,2823,2626,5173,3010,3115,2880,5632,2403,4206,1071
34,2010,3781,2981,1561,4954,5754,2744,2625,5934,461,1410,242,2086,4906,2892,3802,2243,6149,3805,161,5052,4094,4386,5118,4951,1678,2333,2660,5958,4673,2023,6009,6142,1945,4352,4981,2978,735,5050,1391,2219,4593,1717,877,5301,1487,3512,2405,1794,4269,13,5331,1364,4998,2631,3668,6263,2827,2192,1632,4335,6102,2821,89,6284,3017,319,1099,1457,2257,5606,2652,301,5794,2735,1323,1165,1220,5480,5881
35,2387,5352,1098,5558,4371,6132,547,4952,113,3407,3434,2619,673,1000,3380,141,4706,3457,3165,4693,2021,4034,1315,3747,5582,271,6039,2563,1385,5184,4969,115,3533,2408,4369,1412,1618,1837,3449,5246,1045,1171,6097,1698,4517,2259,2843,4792,4691,6354,5801,5856,2149,2296,2825,1031,4183,1773,4759,629,2496,5170,6213,3200,3568,3953,2499,17,5376,426,697,3465,4167,1692,3178,1845,4772,5772,5815,2668
36,6345,4026,542,3225,2420,924,5205,1798,3557,2098,5742,3076,3525,1241,491,1756,2963,181,3016,2022,624,5288,5780,5186,4436,2809,799,5765,105,4523,656,805,1655,5192,2390,4686,3138,5841,5060,6281,5437,909,3927,3712,1964,452,5858,851,980,4703,2835,5612,3531,4130,3322,5556,4972,4268,4641,6306,2520,1504,178,2397,196,1475,118,3771,1596,5432,3860,3800,828,6120,1309,2889,4484,6351,5895,2179
37,2490,5552,5550,466,4923,2713,2240,5233,3470,5767,3034,1034,471,329,5179,948,2756,5634,2645,2435,863,3242,2160,2524,1064,5114,484,2588,5897,3880,6395,5034,2834,6180,5135,1885,6058,23,1120,1282,4211,5809,1041,1200,4722,2566,4473,1818,5740,2218,436,3636,609,3027,3179,5945,3112,1223,2832,4425,425,1620,6177,1662,4098,1461,5445,4433,5821,1585,3588,4496,2698,5952,283,3835,2064,5191,3503,2850
38,679,5915,4701,630,4727,3830,6385,4223,4078,5589,4783,6352,3653,5633,3767,2922,4143,2071,4547,3223,3703,3850,2502,1013,172,2105,3965,4099,4879,1199,1697,2991,871,5043,3183,767,2168,6072,870,5392,771,1092,5071,4991,6269,535,5774,721,5449,827,2026,2113,959,5785,4910,811,692,4614,5570,1151,4193,331,2943,3894,3575,1168,6119,2759,4154,2916,6203,3264,1127,4353,2227,1363,797,1237,3718,1176
39,1781,3612,1488,1786,6372,4784,1209,5397,186,2762,5526,3103,66,6363,2926,4506,3418,1633,1567,5563,4575,4918,3310,5701,22,5824,1433,3702,2380,4681,2309,521,5580,3290,1780,2313,1399,4141,143,3170,1160,1688,6066,3134,4520,95,2319,4765,5298,5899,5446,4785,3433,3150,4569,5746,1761,2442,4682,456,394,4195,3316,4678,483,4,874,3980,2061,5986,5362,2267,4977,2238,3798,1310,6266,1762,636,4799
40,5009,1766,1232,4027,162,505,3935,5123,4228,5240,3732,1710,4421,3544,1215,4704,6305,2209,4441,5691,5128,2682,3987,3585,5807,6150,4295,1867,678,3608,2722,94,1026,401,3605,93,5585,6309,6380,1008,4957,4297,1608,4203,1998,4865,417,5082,742,2038,6206,1874,3157,3972,1039,968,3033,556,2465,5257,2972,4341,211,6070,3279,2196,5804,4019,5759,864,2194,3167,716,4365,5019,129,1611,3211,5272,1898
41,1892,1305,3233,928,5739,4659,900,2760,4292,44,1864,3351,6098,5892,1767,3139,3129,919,3632,4934,3069,534,1303,62,1943,642,4400,5175,4953,1994,5931,4491,1975,4035,1985,5770,4373,2430,305,946,4661,392,3409,3645,5853,342,4805,4136,5134,2685,3466,3074,5361,4526,1878,5643,3297,2198,2120,4624,5087,3020,4842,5063,1672,5840,2311,2423,733,1076,1211,6272,4862,3839,5511,439,3852,5068,3942,935
42,6233,5193,2269,1932,2899,4006,5990,4747,3473,4152,1887,4941,2270,3273,5467,2550,4381,4833,6376,327,2157,5447,5227,2635,3253,4129,3491,410,2567,4841,1809,3169,158,1520,6038,4512,631,4042,724,2170,3452,27,5266,55,52,4374,1734,2052,6337,1552,160,925,1248,6012,3320,5176,1909,3489,6239,6130,2450,2807,6143,4826,3176,898,434,2210,5265,2503,4460,5299,4137,5697,3998,741,1298,653,73,3334
43,3113,5680,74,520,2205,494,957,2564,3237,2923,4250,527,6381,4732,6249,5635,4122,1062,6148,6353,4089,1897,6165,1240,6005,4138,2342,4385,1705,1362,1521,5657,544,2854,641,5217,4499,4674,5688,1979,4867,3021,5228,1267,699,3649,1145,5516,1769,6250,1844,2097,5305,3522,5918,4013,5971,1800,813,4461,363,1459,1888,1507,3739,244,1088,3477,2939,5100,152,238,5751,1208,3232,5737,2180,6282,5735,738
44,2244,5315,2030,6081,2676,2428,2344,5620,3087,2260,681,3064,407,1289,365,3331,2555,5311,4577,4317,1306,3594,5462,1514,3270,6064,4298,5351,4124,5869,3596,4172,4637,2804,6133,558,4350,545,3797,4581,3714,5876,2459,3421,2581,3132,1819,5648,155,3884,3478,1311,1330,6089,338,3907,3417,4017,4806,2014,5427,1474,381,2104,2006,814,1072,1124,1591,4548,458,5581,5600,3023,497,2571,3829,5238,3000,6299
45,5477,3066,2607,6386,5232,2700,1066,3806,1478,666,1198,4542,4304,25,5649,5081,6228,845,5145,2665,3937,2525,2242,599,5798,2479,1928,5365,345,3779,2290,4662,682,696,4761,2308,2513,1859,1038,1164,3623,2586,3641,3206,2083,1345,5743,5162,6359,5340,237,5307,3947,2799,2622,5886,2357,3104,5645,4712,504,5455,3291,3665,6171,3313,1941,3651,6294,2628,4800,2976,1348,3580,282,3185,3881,309,1664,2262
46,5302,2220,1512,3658,764,4610,2741,1775,1329,2535,1327,120,4618,2634,3763,2873,3041,2728,5236,3526,748,4711,2888,577,5748,4150,2940,4408,4702,3908,2710,2292,4758,4278,1860,4226,3872,179,683,2349,4859,2101,2073,3909,5003,4812,1227,4367,2090,3423,3118,1654,2749,2680,2375,5553,4140,791,1161,5026,4612,5375,3485,1729,3990,5865,3756,5941,4787,5836,2706,2752,5651,3638,2213,2938,1463,4173,2755,965
47,4231,581,2683,4205,4802,1824,5658,2679,4254,1823,5491,4397,4729,3028,3887,3030,3089,2731,468,4684,6128,4567,1246,4463,5274,15,3960,362,3152,745,1718,5389,5391,297,1962,3354,4325,3373,2910,357,4816,3997,4948,5167,292,3610,26,4216,6017,4273,4023,6166,3724,2770,2034,2909,3391,5730,2903,650,569,3791,1757,1210,3119,3864,383,1896,4495,2994,3795,3435,4237,451,1727,5872,4554,3597,749,4621
48,3335,1571,951,5677,1912,5396,110,68,4225,2897,2598,2265,5854,2402,4774,4700,4031,3128,3088,1971,5077,4209,3393,5617,2697,5755,4796,1125,4412,2872,5322,2175,2467,2497,2989,5382,64,2346,1112,444,3370,409,1388,3274,866,3624,2826,2920,4848,4632,4362,3292,6129,1334,3265,2266,5379,675,255,2145,5554,5106,4892,1770,1173,2681,562,5410,896,2688,2146,4914,2829,2748,3863,6313,6059,3186,5943,4344
49,4756,5629,802,5507,5079,3133,3024,5183,3582,6384,6245,5584,5260,1625,2350,2918,2254,700,4911,335,2372,3782,3560,3346,3556,4243,2882,1226,3733,5849,3324,315,2753,3674,2233,671,4144,5961,5979,416,4844,308,2288,418,190,84,3736,2561,6141,5911,6037,5289,1144,5695,3868,644,1663,3819,3496,2966,1086,4897,4929,2452,5642,2054,481,3728,350,3574,2543,1587,3357,4330,2107,1523,3977,139,5231,1671
50,1029,1190,3571,4420,5058,3790,3219,6093,3704,2773,5694,6204,5371,659,1764,4315,3013,1080,6259,4543,2482,1070,248,3643,3053,1242,5402,4058,847,465,942,4546,1510,3914,1694,5488,2511,736,4464,3123,5388,6087,270,4940,2466,4037,6158,3469,4045,419,1179,610,6117,1879,3102,752,2069,4650,2255,2986,3180,1825,4656,1884,991,5497,1304,6116,1218,4965,284,2644,6248,1995,5909,4283,1261,5966,4448,3301
51,2982,1308,2831,5583,4660,3939,5091,3044,1042,1554,4975,2268,3812,4904,3445,1788,2800,1922,2089,2636,5457,5196,4556,6355,5605,6139,1346,5652,4739,396,5294,1957,3493,2775,1848,3397,2822,1169,5665,4705,76,3374,5638,2095,2070,698,5250,2197,1036,4608,645,4854,2020,2977,1336,1075,1714,549,1300,2065,4930,3378,4360,2639,6124,1911,1403,5727,4709,1679,1186,5717,954,4184,4933,2769,2354,4265,913,5089
52,4021,677,5641,3388,1032,3154,1925,5069,3505,1735,3125,1167,4912,2523,1204,1485,3928,1684,4831,4432,777,4663,138,277,985,941,4558,422,6048,3375,5666,3761,5894,1396,1505,1299,4788,2894,2911,6008,322,5286,2675,5621,6021,5208,1542,3043,2091,3198,2596,4004,6001,4125,3762,2883,3100,3143,1030,5870,4667,4338,2314,4281,2997,249,2137,3766,6184,330,4288,5921,3171,4071,2810,5946,1558,5103,171,2473
53,3841,5587,5472,4665,3083,5721,695,4490,668,5276,2495,3569,3184,6370,2002,5395,4302,5722,2126,2477,4671,5852,1557,2461,122,3905,3181,5636,917,1272,53,312,4676,4151,2608,1479,1244,1135,4928,5532,1768,4230,1704,3536,1563,5348,3725,400,5493,253,2492,2093,2568,3312,2936,6329,4793,2203,2261,273,3464,348,1050,2565,1544,3719,3871,5814,1499,493,5891,2891,5834,6019,5750,2589,3778,2399,575,5835
54,1256,2044,6320,3861,5791,1134,4635,3244,4014,3323,6032,3480,1831,4472,41,2041,3920,128,1424,1574,5463,4823,6026,3309,1247,24,1326,3875,442,1771,3443,1230,2624,123,4379,2788,6392,5021,3885,2908,2280,1286,1113,5133,1777,3711,1472,6027,5107,6377,1481,2306,4976,3182,5229,2142,884,5960,5527,4791,5086,2866,1902,6187,6214,3516,4855,2178,606,5631,4993,4889,4030,1214,880,2515,785,726,546,3996
55,1371,5057,1634,528,960,1003,2806,5334,4840,4588,1721,5630,3159,1301,727,5732,6303,6275,1609,257,5560,2433,103,1374,557,6094,208,4398,3833,4627,6292,4088,485,1285,1575,1455,296,2419,4971,265,1402,4720,5144,1451,2669,6328,4735,4777,6125,6031,5944,1549,1508,2455,2845,3229,5938,3190,1638,3099,4232,893,2970,4778,299,4505,5874,5592,3403,454,881,1178,1532,4537,6003,4680,3036,4111,5792,3360
56,5539,5153,1083,1185,6121,4730,5542,1921,3973,5675,1312,487,3642,3548,1745,2592,1207,2876,4175,4644,194,4872,4387,1642,6140,2820,1857,1536,4642,4413,3110,448,4104,4081,860,2980,1883,3499,5326,2287,4481,5337,4118,50,6211,2703,3014,488,5875,1991,3448,1069,5964,1875,5018,1871,2007,6221,583,3411,6161,3514,5929,825,57,4334,672,4354,1188,411,4312,3892,4657,3592,1834,3389,4597,5039,1133,2184
57,2079,5713,5889,1460,940,2862,1914,6289,1713,4516,3706,4670,1497,5766,1715,5473,5833,568,300,204,2998,756,6075,2996,850,2251,4669,5439,3008,1213,4301,6113,6016,3697,5830,1826,1647,1043,4518,3467,725,5171,4835,5377,601,927,1907,2024,565,3199,4008,3410,2029,612,3098,886,2017,3333,2011,234,2279,3488,2426,4770,5545,6109,5557,634,1623,2092,5141,5654,1992,5031,2539,5428,6278,263,5940,4462
58,687,2557,4215,4884,489,4251,4285,5623,1804,6311,6261,4871,6225,5926,3886,853,2794,3970,2855,5805,3913,3220,6062,1812,5036,1446,4550,2366,2066,4061,5212,3218,310,1617,895,2085,2488,6244,3758,3356,5202,4775,2377,3688,1367,2148,1700,201,3769,347,2946,5776,2263,2708,2340,5148,5102,2959,4414,1547,1856,1471,3663,2554,3903,207,3660,6229,185,5914,1366,1484,1483,5681,3009,6061,1390,188,1139,1553
