,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,4142,4924,1604,3599,2616,5251,1303,3039,5618,4372,4719,5156,4378,2813,5172,6166,1878,4511,437,2161,1357,5062,5460,6002,5847,4053,4545,2378,1581,576,3255,5902,3357,912,4082,1123,961,4903,2916,3043,2478,4833,5291,4245,621,396,4200,4271,2313,2722,2028,3320,4291,911,2743,1270,132,3464,4590,628,4325,3366,4326,93,2301,2826,5498,4508,3997,1821,3178,238,3695,3048,3570,5765,234,857,3347,3126
11,1940,3867,6151,1834,1442,6249,977,2116,4131,3846,2823,6364,5253,3026,5638,5254,1093,1422,1895,5743,1290,3816,4098,309,3606,2278,504,1618,4609,4450,1686,415,4494,4705,1723,1976,869,3714,5043,1729,1612,2906,2869,720,2670,1186,3802,1934,5716,3404,5749,1414,26,2361,5317,1627,3935,4092,302,5850,885,5851,5598,5837,3703,4071,6389,554,5243,3989,2977,4901,3049,25,6270,160,3295,340,5671,5744
12,5703,5694,1703,5419,6251,1721,6056,4083,4105,4395,2615,2968,6155,274,2592,3741,5414,6018,173,150,4422,6372,3913,624,247,569,2895,1848,345,4981,3715,3925,5208,5969,3957,4867,5154,4659,5588,832,2219,2599,6071,2786,2157,646,86,3423,3648,425,3972,4095,2495,2859,4433,4520,1822,811,91,1861,4118,5862,306,2194,6388,2635,1605,3429,1989,2053,4026,655,2958,1548,4651,5106,6368,1040,2717,53
13,3940,3006,3994,3278,4974,1361,2879,6111,5073,278,6292,4505,3077,3490,4739,3653,1257,5330,481,1378,5805,5966,43,1420,1920,321,2540,5835,1854,1396,2666,375,1024,6076,4559,2217,3915,2465,6379,1897,793,360,2835,4373,5264,4240,5194,4631,740,3723,2252,2725,5289,3996,1969,3042,4757,5224,3256,1853,5204,1052,1698,270,2983,2284,3552,5506,5499,1204,5422,2822,48,3877,2149,6250,3519,2016,5692,708
14,4943,3172,5350,450,6061,3224,420,6308,2612,1029,1230,5092,45,1073,5642,6301,1109,3830,394,6028,513,2980,100,609,1791,971,669,4079,3148,2305,4834,4718,5800,5426,4643,4700,2847,5,3586,6007,262,2741,3921,1713,1523,6014,3687,3318,2990,2446,4117,2942,980,2234,6055,5643,3237,2427,4364,5373,4825,5766,5959,1871,946,5791,800,5287,786,6126,1082,2197,618,750,1494,5393,3413,4936,5167,2802
15,8,6306,333,4400,1259,4786,2788,1497,3221,6232,3598,5456,1263,4708,1325,1297,1322,1506,2521,3934,3851,872,3927,913,684,2647,4289,2629,4170,6384,524,5189,3744,20,1166,4877,3502,5696,5941,5657,4873,2809,2086,4090,1042,374,2505,3447,4995,2524,3101,4521,5384,985,2961,1935,1447,5458,5195,830,4597,1041,5817,2482,3211,30,1499,6165,4449,3060,4828,4857,724,2114,1262,2566,6355,4899,5160,5920
16,3679,495,986,4516,728,1239,460,2110,2845,1242,5734,6385,4321,2133,1913,2072,5275,2658,3757,4327,4198,2410,3158,95,4048,4169,3200,3316,3774,545,4637,4177,4036,1692,649,5782,3442,3181,2952,1652,5770,501,2377,6369,3263,3583,2317,5025,2454,678,3658,2029,6253,5388,1119,5471,5943,2256,606,597,3094,2077,6226,3784,3307,5794,407,324,3153,6084,841,5830,6323,2947,6187,670,4438,4835,1358,4716
17,1982,5309,1819,1808,622,3138,3829,3124,5452,1237,2147,4066,544,6195,3274,4080,727,1617,3984,3735,1083,6094,3674,3133,1572,4962,656,4096,2314,5807,2888,5778,2024,6255,5634,2031,1682,1814,4179,1331,4129,1880,4977,2656,4913,694,1164,6283,2089,6075,4922,5138,2558,1252,4423,2411,1488,4515,2971,4975,424,3755,5096,3993,4219,3425,4182,3752,889,6322,3727,2340,1882,1892,1680,5614,5898,898,429,414
18,5547,2226,4319,2646,5045,4102,4677,2441,4109,4148,87,1300,4166,4111,6202,705,3451,5344,716,4529,2221,5141,438,3901,581,2228,478,1243,625,5497,1747,228,66,163,1554,2141,1366,4213,5517,6295,3498,4231,3253,2819,2324,5861,2078,1316,2609,6264,5781,4266,1118,6390,3223,5872,4634,1526,3432,2689,496,101,1143,3910,2306,5467,4074,1620,1591,3769,4265,5667,2132,6112,6267,6312,6243,1329,540,3998
19,2490,6252,2746,1802,453,6052,1049,137,3558,4612,6239,2052,1632,4935,1278,170,5286,5982,1435,6170,5361,5613,1710,1582,932,3678,3243,4302,1071,3430,5441,1180,3511,4242,6090,6150,4461,1649,2578,5873,547,5881,1288,382,3855,5282,601,4605,5882,5218,521,6257,32,2095,1267,795,2232,4234,967,3395,418,6159,1530,4369,3569,6221,3720,539,2062,5078,4465,5249,3252,162,1631,188,5450,3005,4042,3168
20,2536,5739,813,5908,2220,2362,269,2390,4069,6321,981,2367,6149,5530,1956,2830,2810,80,6334,2526,311,338,744,2748,957,3911,2663,1176,3515,5408,5031,3666,482,5740,6169,3014,6244,377,248,6208,1801,3368,589,4967,5368,5115,4264,3059,4822,2036,5349,4993,4681,5827,223,4305,2935,4697,2405,1596,3821,3865,3869,1517,776,1033,556,5190,3617,431,6099,1235,5976,1946,886,3891,3165,4671,5763,2193
21,638,4196,1505,1525,4360,1206,1909,3767,3533,4907,6288,5955,5451,6399,2602,2097,3046,5164,3763,4277,2860,1251,2020,515,5610,4094,1431,4307,2621,845,3765,2269,1272,2428,4132,6378,4055,5003,1995,5575,792,1846,4917,5697,3783,4572,715,4249,5773,4911,3826,3571,1096,457,2530,2130,2205,1125,3736,244,4437,688,3254,5027,5942,2759,2412,6013,1078,3614,2472,5192,2210,1001,704,5640,700,1749,3118,4841
22,3551,4376,5747,3692,404,512,4152,702,179,1689,3631,1279,1669,6178,2825,4846,5905,1957,3383,4754,1866,1727,293,2956,3328,4539,1704,5032,6188,4639,1408,5926,4777,1409,1106,2651,741,3793,6175,1503,2318,4663,1894,3791,4363,4837,1175,1551,5992,5118,529,1249,4658,5581,2708,4201,1569,4211,4923,2522,1820,4606,5859,5255,6066,5583,1911,2388,61,1679,2553,2920,623,4403,1644,4187,2682,3081,2160,5514
23,243,3854,5977,2754,2659,55,4192,3238,1696,563,4547,4767,3825,3056,1916,5866,5345,851,1774,2122,4007,1292,1019,2409,3759,4608,3657,3641,595,2154,4561,1459,5276,975,266,2628,2057,4528,67,3343,5511,6227,1266,5624,3285,692,4698,96,5443,5064,5715,538,698,984,578,4008,1195,3431,5453,2976,5457,3946,4385,1833,6284,4882,5923,4710,2924,4730,3652,1641,4115,5585,5601,1993,4518,1169,2637,4972
24,1383,2493,5400,4992,2467,775,3065,4050,4776,4690,5429,283,5543,2325,1167,2349,842,1777,676,2585,3545,5899,4473,4753,1915,2742,89,530,3749,3384,2550,5338,5010,914,1630,4339,2414,5206,1067,3367,5033,3127,3976,2923,4172,145,1524,5590,3176,4368,859,4416,2793,6358,3853,1781,1365,5896,3151,3396,5466,4441,1490,2298,2339,4427,4254,290,2981,1550,4915,3905,1253,4348,982,6173,3516,5390,5960,2179
25,818,3399,2785,1719,2719,4457,3729,2038,3539,337,5207,2517,712,3375,5487,2696,4415,3257,3037,3509,2547,4604,5381,4648,76,2964,6345,5617,263,5997,3234,4344,6217,69,1767,4665,878,4397,3269,3469,760,3893,4043,4586,5792,1760,4887,1476,2350,836,2556,422,5379,5038,2583,378,6180,593,4843,3362,5056,1775,5525,2215,1697,5645,3601,4756,761,3610,4906,6,2782,1997,5147,973,4919,3771,3960,718
26,4130,1398,3953,3025,2882,4484,4554,461,1500,6108,4205,1574,6176,1219,5339,1255,2358,5187,1244,798,5718,572,3098,6199,4038,2636,4573,376,657,2575,5042,4352,5387,1411,3673,5353,5537,5957,2046,1829,4270,249,4661,1407,3677,2135,5508,5721,2514,1858,4556,4500,1932,3831,4492,2605,2201,3670,6300,714,4856,820,1573,4747,613,1958,1012,3654,4359,1434,5844,2216,1587,2260,1600,4688,5012,1485,4859,1783
27,1799,3702,3842,2516,4127,6304,2075,4862,4591,6008,3950,5039,19,1228,4960,3040,3215,6035,2108,1022,1981,2066,1613,1905,4458,4440,213,6087,1460,6396,2854,1773,5369,951,28,5308,796,910,5418,4824,4768,6210,6080,2711,5461,88,318,1234,3287,3092,4619,828,4272,5681,2496,5236,5570,2697,3806,3797,3493,1213,5562,1665,3286,565,1156,5135,78,442,4522,785,5804,5909,3512,3961,665,928,2034,3782
28,4584,4496,3411,4580,1756,3582,6177,6048,464,5035,124,3437,2177,6215,260,1092,6085,3840,2212,690,6269,2515,2709,6365,3398,6004,2789,2071,2919,4908,2840,1832,5256,3415,5252,1852,1787,3568,2448,1914,2584,2444,769,3745,1469,6043,5757,2380,668,930,3479,3497,612,370,923,1992,2512,1216,4587,3345,5299,1651,3707,5097,2703,5626,654,4061,2373,3622,4798,6233,3369,1473,2603,210,5305,6120,1068,4370
29,5994,664,1269,4650,4472,395,2827,3106,3813,6136,1778,1753,6234,1806,2415,493,5932,4175,4986,794,799,5319,5627,2445,4989,6102,1433,3815,2502,2750,1438,1341,1045,4770,566,5956,3526,1986,1,5654,4937,3105,1758,933,6343,5650,2660,6236,3009,531,2509,699,1338,477,6299,3053,4654,1139,4830,2718,4134,2829,131,6356,5528,2752,2167,164,5061,5919,190,3377,4579,4955,68,3959,3630,4874,5768,965
30,1741,1699,5023,346,6346,2706,5652,6303,5311,5557,693,2277,3140,1511,6337,4238,2632,1010,3576,241,289,991,6082,3938,4548,824,5777,1527,1111,4322,4401,3385,4772,4246,936,5630,6258,2056,5048,921,3290,873,4269,449,1740,2254,4713,3664,258,5702,3134,5103,4839,882,2912,5772,500,5504,2385,5622,4276,4692,4806,3388,4723,3194,4987,473,5090,1371,4039,4736,2630,2003,417,969,790,1196,4610,384
31,6181,1282,5278,2606,3476,2010,2282,192,860,146,5036,964,5343,2425,5220,111,863,4576,6281,3956,6118,3242,5484,4077,4896,5402,4596,3920,3389,2165,3001,829,4311,6223,1570,6214,5999,1044,506,1639,1034,4804,672,2936,5385,561,580,254,3864,4358,726,5720,3639,5858,5301,4509,3331,5430,3685,1077,1579,1298,1124,2466,4292,3146,6104,812,6115,1857,3689,2302,4592,2676,1190,3131,3817,1743,342,6328
32,3261,3284,1968,2555,4784,887,901,2229,881,1828,1948,5620,3111,62,2885,5799,2326,2812,5433,3410,5793,6005,4405,3962,1568,6326,4792,3201,6393,1891,184,2268,3555,6015,390,5842,6109,2817,1074,84,2669,5250,3740,3073,1362,2985,6086,2227,1608,4125,1664,3589,1793,5993,5007,2120,1463,948,2087,1577,4235,5002,4150,709,5356,3849,673,6293,5841,2406,2499,4949,579,1147,3866,1884,3355,4964,3096,3163
33,3074,2853,816,1281,4072,3604,3291,1552,3149,4222,2946,5265,4514,4480,4482,3503,2963,633,587,1229,2307,1693,1961,127,4695,949,5689,6211,1519,1996,5877,5019,516,4331,2477,3007,2700,4691,3313,4759,2187,5887,4193,6010,4510,2170,383,1937,3955,4829,3697,1925,4970,5544,2511,1647,354,447,777,570,605,3281,4483,3822,6238,371,5980,2401,4780,5579,6387,1199,2113,4853,5502,629,5063,1430,4431,6037
34,3236,2571,1346,5972,286,5803,182,3776,3344,1342,57,5126,2012,33,2162,5475,256,1927,1684,4031,2061,2214,6096,4724,2366,2907,4135,5417,1662,5774,3220,526,3365,4226,5447,259,3909,5198,4329,6105,4565,1380,3370,3412,4442,4782,1384,996,4361,2115,4301,4091,4517,2626,5967,4961,5410,877,3987,4033,1994,3553,1112,1017,2886,3875,3682,3216,4664,1547,3833,6272,2309,2452,1763,1417,2543,4168,2274,5325
35,225,2276,5389,3489,5848,287,5377,1085,128,867,4703,5754,1640,571,5034,3643,1191,3019,2751,3947,5107,4684,3868,4227,484,5661,5304,4413,4996,4809,5836,941,285,5857,2099,2902,2934,3917,6016,1674,3409,4141,2404,5480,586,1233,1334,641,5219,5479,4060,2620,837,5829,4746,5779,2379,3585,158,1843,3625,1962,3990,6370,3419,2698,4641,3772,2408,5374,1902,65,1759,4110,157,5764,1256,3187,2322,2259
36,2355,3577,405,2598,1947,2850,4900,5069,5724,2627,1364,4162,5934,198,284,3206,6231,2433,3135,2,126,5948,452,4224,2601,218,2047,3964,1921,197,915,3527,2171,588,2291,443,4355,5396,2640,6310,5746,5329,5731,5637,4892,4273,5085,6260,5084,4871,1737,5153,5591,1501,2168,1154,4030,5722,546,5257,2900,6224,2123,1512,1491,3306,6311,5904,5341,4207,71,1633,4313,2590,103,3268,2117,685,3491,3348
37,5631,2128,1898,3117,3924,1210,21,4552,3454,2275,380,1050,4350,3487,1271,4704,944,3459,2745,5651,6070,2065,4032,5342,6348,6256,4391,4741,2008,4823,4005,5947,1776,448,3906,5049,4783,3700,3983,6031,3208,660,3465,5199,2184,3518,3130,2354,5684,3790,1103,172,608,935,455,6185,3159,332,4680,3507,553,4059,2917,1610,892,1502,4067,349,574,6019,272,6069,1963,5114,267,4004,4542,6335,3480,5169
38,5041,2069,1148,122,1746,4027,1254,1036,399,5202,4113,2733,6290,2218,3712,359,3762,6050,5936,4477,736,2728,4261,4742,2345,5412,2897,109,3378,2806,1677,1850,5727,4956,2237,2715,1084,1464,4929,2740,3062,202,5413,6268,5985,5906,3800,1901,5677,1026,6000,3848,1931,5174,2156,1856,2691,3386,573,3613,4120,6263,2792,5789,3441,527,5362,1130,2688,1959,2202,5491,1314,3021,4569,108,1955,5987,5888,479
39,989,3250,3602,4316,4188,3405,2655,15,803,888,945,4881,713,3018,4468,5738,2311,1567,3374,3038,1072,3204,4696,166,3481,4848,5669,849,4621,4029,1495,4655,5300,791,1127,2148,5217,3190,433,1864,1571,3004,2953,2667,2633,988,5732,4620,3420,6374,5464,3434,463,1991,6324,519,6350,1705,6225,4600,326,4345,3032,797,3778,2787,1450,6266,4308,2290,6207,2664,5700,3899,2699,2671,5022,5925,2224,5594
40,5477,4627,4640,2236,3711,1241,2714,592,6095,1415,4000,2862,107,6245,2403,441,4093,604,6145,4894,2798,3097,5961,2871,3401,3108,385,3548,3288,1919,3265,5166,398,3812,3845,4884,381,4850,174,3484,1142,5648,4855,4485,6297,4342,1011,5953,3079,5741,4954,3110,4497,640,5664,683,2797,2864,23,1043,4549,2801,815,1784,4971,2763,1146,3669,3632,3394,2909,4706,3119,5798,4054,4868,459,2576,3722,300
41,1399,3294,6039,5944,4771,875,4100,5603,1625,2456,358,6027,753,389,3167,1393,4139,148,4347,2248,6395,4375,2978,6162,6400,240,4807,4387,4051,4813,6192,3859,6386,200,3863,217,4374,5907,1211,3443,6248,5978,56,5322,3020,97,2631,136,3633,2552,3882,5145,3958,3645,1268,4425,440,5136,1002,4535,1021,3708,2247,279,362,3276,1761,2848,3857,5363,5093,462,2131,1236,6141,1136,2323,2889,2481,4982
42,3698,3100,3440,2250,352,5901,2641,6168,282,1178,5239,4159,5326,428,5028,2063,4683,5230,3045,5165,5539,3496,3808,4711,1690,2996,5163,1540,5912,298,99,631,456,1691,2842,6235,5567,6273,3544,3456,502,3171,1375,11,2328,3823,5391,6394,3346,4941,6134,1978,1520,2535,4103,4068,5052,5261,347,2143,2146,1056,2283,598,3439,6246,2790,2005,2136,787,4889,523,5270,5494,3561,4763,3233,1715,2778,582
43,2951,203,2011,3072,931,1222,826,4114,3716,6098,6332,185,3649,5392,2486,5783,1187,5719,5733,2134,4206,2880,6044,1353,344,4001,4595,2088,6309,5086,1504,2731,770,5958,6383,2538,2249,3713,5894,3240,2607,4016,2386,1174,229,2032,1615,3941,1786,1726,4108,4898,5886,3302,5150,745,4817,1672,2394,2995,3870,1922,2634,3991,5602,5047,2950,1543,1480,3535,3574,2834,2049,1998,2169,3805,3510,3979,1173,5266
44,5546,4274,3742,4762,1454,4377,4173,4983,5706,1265,4930,305,3017,5710,3837,1075,4642,5838,607,1542,2021,4645,2710,3170,3270,497,2308,1274,2766,1879,4013,3035,4145,2105,6125,2315,1389,5348,3417,4126,5152,1614,596,1584,855,4156,4024,288,4940,1645,3860,3521,6198,2209,755,2150,139,2186,2421,5470,3336,4614,5945,6123,3392,1261,5818,4755,2347,1508,1482,4951,5893,419,4452,196,5965,1928,2054,3495
45,3520,1486,5752,3327,5609,3379,206,922,731,6319,1944,4735,1402,255,2944,5081,5876,1904,3207,3086,6172,5098,3580,3397,2420,1964,1661,470,5074,2510,4386,230,2407,6063,5015,3930,5875,1225,2101,6064,3565,3292,3536,2851,6059,1849,2262,1051,5538,2625,937,1646,1609,5438,4136,6068,6103,6078,1395,3183,2310,4638,2231,4625,178,1966,194,6296,5855,686,2501,3650,1487,5420,5235,1439,927,2082,2112,1660
46,5197,6034,3041,821,5983,4247,5328,2243,3916,4197,4381,34,1657,1264,2796,1702,280,2836,6113,687,2074,5044,1343,2993,4470,2265,1220,3563,3468,6092,3985,24,2856,5416,3550,2861,1122,3620,1053,1423,4149,3562,548,1917,4052,635,6197,6189,2460,4221,367,2093,5771,1616,90,29,4765,6331,5922,5951,4312,3804,1714,4040,1999,1059,4721,4613,5004,2744,5501,4446,533,6282,1926,1006,5280,454,2967,5571
47,3731,4801,835,4351,5203,6038,5146,4186,600,1988,3733,939,6320,2376,2769,735,5834,2335,1379,189,3827,3699,5801,4557,3970,4945,5563,5533,393,6360,2775,5921,4851,5840,1194,1273,488,5088,356,4594,1744,1451,2768,2749,2085,2399,1638,1062,491,3968,2608,3522,1484,6220,2320,6371,5527,1670,4865,175,5404,143,3483,1101,1203,1851,3651,2597,3560,5641,6279,1258,1984,6030,2799,304,4232,3453,2207,3227
48,3433,5606,2808,4436,926,4456,5337,1315,2196,1883,3676,3275,5134,3847,1685,891,4816,2497,4181,674,1086,551,4419,2525,2573,3747,4863,1333,6213,4895,1967,1305,2815,4464,2928,2832,3330,2565,4479,2174,4731,4340,1171,3556,2898,4104,5584,51,5245,4076,3353,1028,2955,2303,125,4778,764,2413,1673,5238,6020,275,1635,1748,4049,4585,295,3691,3471,1058,2372,5663,5531,5576,5670,3871,4155,3611,5662,2580
49,2701,5440,5037,893,3839,2877,6367,4088,4317,2624,2050,2244,3219,3931,2191,1349,1580,5856,1283,3748,5298,3642,4383,1564,3724,4138,4255,1656,1205,827,2618,3977,5952,2675,1170,1717,2982,5168,3156,1623,5109,334,503,5693,154,4682,3047,4795,4495,5911,4821,6397,4968,2469,3458,5071,5795,2419,1466,2190,4523,591,2816,3786,5889,2371,1516,4402,50,245,2604,4997,1936,2070,3856,3626,1413,5399,79,2730
50,1899,2611,2563,1862,5355,4462,291,637,5029,5615,2883,31,397,6353,4540,4366,4787,2686,5449,1337,2560,1192,3321,1583,6339,1870,4764,5659,5318,1622,1140,4314,3273,1458,6291,3559,4773,2757,5852,2457,1910,2529,6200,5736,3952,4064,2271,2384,4966,5357,110,4947,6179,4439,2484,1418,585,1678,6313,3795,5193,3738,2129,2017,1429,3364,1592,4230,1594,1877,968,2365,2596,2106,1060,6216,3114,3896,1390,594
51,3435,2272,2316,1483,3191,1332,3121,5767,4578,5211,4826,3862,2080,4602,2694,3312,730,5572,4306,5776,1069,140,4195,3482,4791,2286,4891,411,4163,4057,5496,632,403,3754,3688,6124,3675,3486,3203,4532,5680,233,2357,1724,919,5954,1538,5709,3607,520,4749,1070,4760,195,5386,1985,4328,5845,1950,3732,2760,2784,742,3462,3373,3123,4720,1200,434,3155,4872,4412,1642,3737,909,2431,1474,3662,5707,4256
52,3051,1153,4879,1302,3218,135,2083,5095,552,1716,3125,5587,4944,3334,1250,2828,1427,2440,6029,2166,3332,4248,6351,2479,3099,1299,6057,1309,5653,2334,1344,12,5644,5726,3029,6081,689,5577,1061,4290,4984,4010,1311,4112,1363,5813,514,1391,2374,3036,5913,3387,4,2127,2208,13,4918,2213,3246,810,2921,1138,6212,6274,4507,3542,4920,5973,4699,3680,1294,2841,1764,5582,5227,3638,3834,2473,757,5089
53,2975,2081,1663,4689,2126,2736,4958,1970,152,1772,4818,3514,3904,6033,3084,6097,5946,4752,5823,5476,1953,5553,2261,421,1510,2044,518,2858,6294,2938,3894,5009,1562,4796,1013,648,1432,1804,3349,123,4018,1025,6398,4794,4555,2577,3075,3445,6276,6376,3449,1081,5158,789,1471,6110,6230,2884,5940,701,2014,1317,261,2863,1634,3189,2639,3182,485,400,4233,2257,6045,2567,6101,4616,3876,4635,643,2182
54,1157,3603,368,4758,5806,2548,6186,903,2018,4448,1351,953,427,4285,3506,3902,3279,1224,5221,2668,4530,1121,3467,3587,1557,3116,4583,6285,5175,1227,1064,215,4106,1444,3888,303,5762,410,6067,6218,5335,2721,391,1782,846,880,3137,746,4890,3575,3579,1602,2312,1810,2874,1796,3788,5924,3085,5283,1015,3933,5178,2574,4745,3122,896,6259,3359,2332,5058,4362,6153,5699,5914,4693,373,4973,5600,710
55,3356,4551,5248,3690,5490,5769,3668,6036,2253,4410,5448,3792,5170,868,2539,2843,4078,3466,36,4502,1161,41,743,2417,4124,1930,5340,658,905,4408,5649,2872,5586,1162,3066,204,3339,339,2223,59,510,3880,1179,778,5131,4467,5483,4991,1815,2704,1973,335,1385,5222,5067,4847,5561,2979,1141,3380,1135,181,5176,5364,5815,6122,2673,3616,1885,895,5705,5274,5796,10,4864,4820,902,4420,120,5000
56,5704,3145,2041,3031,3725,6107,3623,4298,5263,1223,5554,2932,3012,719,1742,1938,6381,2172,4044,4744,1472,1896,63,2180,2240,4332,4904,2239,4217,697,870,5405,2821,3113,537,1307,1443,807,3672,264,5897,3597,4668,5228,4199,3640,5549,2344,2720,1057,3463,1065,5427,5864,2188,3944,2091,2685,1114,5802,1752,2198,6344,5140,72,5210,2211,5485,5076,3897,2443,662,805,584,6137,1983,4866,6128,6026,602
57,3139,4673,5883,5151,5057,858,4893,1126,4085,58,5186,329,1428,2878,3010,3581,3810,4263,423,2870,636,822,81,5751,1855,3028,682,3975,3717,4897,6191,2437,4994,2422,4014,444,4367,3730,1063,1293,5223,2111,5668,1789,916,6129,5310,4180,4058,1008,6116,2998,5495,4183,2487,216,1489,5568,3196,2137,307,4939,366,2643,1352,4278,4489,1310,1359,5465,3796,5101,5180,3297,4336,4875,4216,583,2868,5903
58,2494,4674,767,814,2890,6182,246,5459,4075,5759,5998,4389,2022,1456,5784,207,2557,1095,4379,3818,5472,4019,4788,5545,2139,3578,2534,9,763,476,4481,5712,4802,2295,4842,3421,3988,430,3646,6254,3739,6117,4123,4453,5026,4299,651,2779,1372,511,364,1688,2035,3259,4927,5445,1492,1659,3647,5247,1708,4709,4810,2375,3494,5382,3799,861,2152,5183,998,5492,4537,3282,372,5234,1386,677,999,1498
