,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
22,883,122,179,1399,152,733,1460,1303,928,324,321,768,715,19,739,851,1245,607,1377,648,622,1230,323,485,726,204,1524,1383,1217,1429,1367,58,39,1223,297,1033,1020,1049,1060,958
23,145,987,689,1417,301,562,41,1464,1152,1384,150,414,1533,803,962,1006,895,1337,878,7,431,1537,442,1297,1199,543,1268,594,57,819,580,489,118,137,1374,372,994,1497,1578,567
24,650,556,699,1282,322,306,499,665,1522,63,1115,1184,477,362,1516,503,1105,681,1095,905,697,347,1495,1320,584,355,1493,1543,1568,1070,384,120,1239,258,1584,112,461,621,287,975
25,49,863,252,1593,1143,1371,1084,631,70,360,835,1132,466,1484,1246,1255,433,375,957,824,419,418,610,662,1128,517,282,537,1210,1029,1418,1430,420,1189,1221,501,416,378,259,1553
26,887,1237,9,827,215,1203,527,1548,901,1176,1073,974,985,176,25,920,1445,1387,1094,1560,890,1346,983,1093,114,220,647,427,869,566,758,1014,27,1579,470,303,982,1335,134,94
27,474,164,1514,143,599,520,636,640,595,465,373,842,1002,1018,256,1388,727,1527,518,1304,1468,188,885,357,1488,1308,672,1228,718,79,535,903,1253,1447,1173,394,711,439,504,1565
28,852,836,1327,932,897,910,749,724,249,626,989,502,1393,205,1263,317,866,1190,1462,1227,232,772,132,743,1586,415,1107,349,1359,508,540,612,1332,124,692,1110,437,1458,944,52
29,358,30,1231,51,369,888,1039,286,388,1449,305,1307,1171,1003,984,1247,1412,98,440,429,1080,1234,967,1058,1549,693,82,719,1148,1133,2,924,26,1067,1273,782,561,1506,1435,296
30,279,432,81,1551,1051,879,707,911,1013,586,1305,1065,581,108,554,480,472,368,354,1340,1225,1137,239,1598,31,460,1423,506,1570,1311,130,15,1185,1364,271,1368,1539,604,530,1397
31,1281,290,1,12,935,55,1287,992,1294,1096,383,1169,190,227,1077,1489,1200,1025,781,615,1528,635,1355,936,1443,386,417,658,1405,184,978,1235,1072,998,110,1214,575,289,129,1074
32,860,244,591,939,773,1284,930,392,281,1353,980,78,1146,1513,1165,1328,995,262,1422,161,676,224,708,1555,937,22,1498,1339,318,340,494,1370,254,669,50,313,1350,1394,266,1546
33,821,1207,1208,250,1406,172,674,1396,1583,1407,424,438,637,1432,729,127,374,97,767,1512,616,481,1519,74,663,778,1269,240,102,542,1567,861,1111,574,889,881,678,671,505,1338
34,350,1573,864,834,1219,909,942,642,380,757,956,484,117,539,212,1531,24,284,29,1256,1212,446,1413,1439,1477,1112,906,471,206,294,704,1415,507,356,747,1574,406,606,1298,1529
35,986,686,765,60,1145,436,1083,926,366,1541,811,327,596,818,964,199,1182,825,1211,423,677,1556,299,483,1090,1451,585,1532,210,1595,158,71,1420,103,996,514,830,563,1236,1301
36,1334,182,1086,668,764,422,915,165,169,528,202,1564,144,93,1479,1317,1599,1286,1324,351,1187,91,1167,646,1007,900,1467,695,780,523,793,428,295,28,138,925,1433,1023,1572,1330
37,544,633,38,198,241,1478,923,43,624,968,367,1010,532,1410,1558,856,1178,670,611,11,737,454,868,1538,1035,48,1585,862,1114,1069,1373,304,1360,1059,1563,722,1299,565,329,243
38,837,522,690,1040,116,1159,731,1004,1499,1042,1050,133,1562,720,1482,469,1244,791,170,1102,784,679,1494,398,796,1438,552,359,590,53,1283,1052,660,405,119,10,1588,682,839,876
39,194,341,1177,1139,448,35,630,763,201,608,1015,1502,618,1503,200,61,450,445,550,653,657,1222,1258,1352,1270,1559,746,1523,1414,971,1162,716,1480,434,307,186,558,592,999,1081
