,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
14,919,1547,1310,1201,1445,379,1002,741,558,1472,815,1316,1541,1584,703,212,229,311,1366,1435,38,1416,986,975,21,1106,612,1088,507,219,392,638,933,77,325,672,248,39,916,726
15,158,1370,412,1512,116,893,487,11,1540,445,281,732,1395,1309,813,842,512,838,343,1080,1390,562,1291,65,1480,1146,1287,501,19,131,680,409,1135,197,1303,1506,1000,970,804,1055
16,274,1151,1367,753,1087,1270,478,1198,773,691,177,97,386,766,1041,1255,1150,1204,1527,561,180,1215,1137,944,467,1073,497,204,25,173,1406,809,1495,1112,791,1164,577,422,884,239
17,63,581,7,626,1003,98,1375,896,483,1526,956,13,328,952,1136,1424,1431,266,879,1325,846,897,1356,137,170,1026,1371,1558,375,1027,241,1172,700,1543,68,1207,79,795,898,1186
18,1486,894,1492,494,885,527,136,20,917,966,1267,1195,1449,233,396,292,942,960,5,927,677,1378,1111,939,66,622,601,867,568,362,245,1582,870,950,103,1017,814,658,1507,1600
19,1542,151,243,1415,144,1579,500,36,869,1379,953,1063,373,725,533,1479,1352,460,47,1460,1082,175,1528,522,64,235,1005,1147,1274,829,51,785,130,388,1466,227,1452,1464,1340,553
20,165,1180,419,484,1597,710,1141,1348,821,504,313,866,643,482,1171,416,580,1067,1500,1461,708,257,609,1571,451,350,472,1344,1263,476,1183,1450,181,510,1446,981,793,616,70,421
21,1244,179,701,1426,523,123,115,187,780,1206,1015,1292,772,254,1187,341,794,1056,365,237,559,676,1193,463,1199,760,631,858,196,1595,883,1129,909,1383,1377,665,1211,624,1347,565
22,371,58,1514,963,80,661,160,423,1391,488,461,1301,1578,234,308,331,1118,384,1149,1049,1253,1427,225,1436,1252,1537,1165,855,1223,302,941,822,332,696,663,972,1380,138,595,784
23,1108,1474,1197,569,344,1144,1133,1166,486,1007,1417,189,201,1158,635,1089,1145,457,1489,361,246,704,176,81,143,1331,918,1339,954,892,168,1499,921,113,1071,46,1510,1012,297,830
24,593,1496,1066,406,1058,202,208,381,774,304,931,686,1524,579,1101,669,495,1113,426,129,702,1561,1208,224,1004,890,1040,528,1258,1175,1469,544,466,1077,1337,249,1353,200,491,1103
25,639,1115,468,997,605,215,75,353,1425,755,865,1430,1596,275,1162,383,449,603,967,634,108,1142,345,1096,1210,1411,324,810,779,1567,1093,286,695,1099,1196,327,1413,516,90,1502
26,723,1583,1092,40,1276,99,319,1399,8,479,1191,989,1016,1369,1070,295,1160,1090,589,1315,314,414,1300,549,1228,148,982,26,591,1336,1072,816,1153,529,737,1289,938,980,389,127
27,1531,1573,1308,1259,526,378,1109,1035,653,542,1237,190,828,611,645,1313,957,651,440,333,1334,1213,563,61,955,1021,711,428,1548,303,1402,1365,380,465,111,242,95,880,1254,570
28,52,261,929,573,1394,1143,517,339,83,132,1265,1572,1525,548,101,1159,509,475,1283,62,961,29,153,1104,1219,978,650,1170,940,1497,782,1404,1032,1389,139,1593,1282,1038,469,269
29,775,391,546,293,943,407,873,1324,567,988,1285,824,1139,85,571,646,977,1127,1318,778,1271,744,926,657,1518,607,1148,805,1327,951,1566,801,398,250,470,157,390,450,1052,675
30,1560,511,191,273,299,1036,1317,1251,1381,1275,453,1234,82,334,1057,1562,990,1471,831,454,430,1009,619,836,536,1028,1293,155,999,315,664,722,271,112,429,1064,259,1551,860,1306
31,1362,872,524,807,706,1059,268,1335,133,140,1455,1031,399,608,206,834,538,1592,244,1257,1222,797,594,874,993,979,1006,811,1128,1039,156,1154,1294,614,674,630,1437,1,660,587
32,104,1421,1535,459,825,146,374,730,1372,578,833,1328,124,1521,789,1463,620,252,697,1481,1473,682,44,33,560,1233,306,1168,1227,69,945,949,519,1373,1580,480,73,1034,852,768
33,1119,720,114,184,600,1453,1447,1264,404,1409,693,377,230,888,280,279,1060,1532,914,54,1250,969,1102,347,1240,520,857,1020,438,1042,937,777,923,276,1202,826,709,368,1272,924
34,652,401,1361,673,1544,435,788,431,207,395,300,904,590,1405,14,1220,835,1549,584,1523,599,659,705,1441,1568,1326,35,576,195,936,1392,733,1177,1484,515,126,385,305,1203,849
35,717,1546,493,1364,183,216,908,301,1297,382,714,506,1299,1555,1565,1384,1076,1085,1396,94,596,307,283,1533,1556,1260,320,72,360,552,1182,1098,1368,31,24,53,2,575,1238,1529
36,318,474,868,357,473,604,370,1061,150,859,265,1247,891,1043,1483,489,959,1346,792,364,1444,1217,991,586,597,284,588,1189,1075,1397,948,387,882,796,481,771,856,1557,349,1212
37,618,690,337,1385,555,198,1398,1515,707,877,1266,1078,1478,742,1125,521,1008,363,1511,1314,10,107,731,1243,358,683,1048,356,1167,43,1414,1360,194,288,1190,410,102,1014,606,1010
38,642,203,913,1585,1443,1130,525,1268,1553,623,418,394,442,264,738,698,930,420,922,1239,543,1157,1477,1126,1037,221,556,1321,1501,1590,59,41,715,336,329,436,692,906,1350,277
39,372,260,1519,417,309,681,1246,1216,433,117,446,878,263,539,1305,1001,783,1482,602,1083,655,1575,285,1169,1422,537,1068,1302,490,499,351,93,1097,145,1261,761,920,876,1161,1401
