,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
14,1160,1110,1452,609,1447,614,1102,80,951,1138,937,183,442,1103,354,1205,1033,250,285,384,1311,467,1151,519,1236,272,1253,842,238,604,310,75,1086,1562,1529,221,469,122,1333,1581
15,812,1431,800,180,1520,1356,1147,12,757,801,600,1372,1486,119,398,1315,550,1242,535,666,634,1184,288,472,699,304,410,752,878,969,402,1065,1188,511,924,1112,207,1212,1183,527
16,20,1544,1597,1501,942,274,392,1366,785,1125,447,494,896,493,617,1388,849,152,1006,867,655,1056,821,582,1193,83,1206,3,144,103,1163,950,400,1296,556,1267,1592,7,958,1230
17,807,451,1390,1048,956,1488,297,1600,69,1418,419,1516,893,664,251,612,610,345,1569,846,375,290,1554,1321,182,921,93,1100,548,504,156,976,622,679,1254,118,833,1556,706,983
18,480,228,302,1297,397,347,350,1365,641,68,1304,1123,829,1594,549,1523,41,653,1442,166,782,802,967,82,1532,711,438,616,1551,148,703,1223,1435,657,738,1115,684,1572,670,895
19,1499,783,184,751,652,358,741,999,1470,1518,533,1531,1368,417,240,64,1398,754,259,201,466,46,880,966,441,1330,1542,105,1222,361,770,1046,788,1389,208,206,541,1580,989,1424
20,235,978,422,192,659,1419,1454,917,691,1375,146,890,536,317,792,576,891,1577,1342,45,981,426,1105,162,1262,136,133,932,1175,281,1328,86,1251,961,1437,1077,787,1440,523,1083
21,1288,1327,1381,172,1174,1412,608,1349,456,1416,353,522,87,316,1239,577,592,720,10,1359,142,1031,431,1208,624,815,746,450,1406,308,559,552,516,1089,793,424,713,1316,1200,1339
22,1172,645,1465,125,379,412,579,1149,197,584,1379,446,804,72,944,918,1547,513,1098,1493,546,78,1171,1292,1137,366,899,654,1526,843,1598,572,580,61,1497,887,283,175,1347,587
23,313,106,1521,1397,36,1010,1289,1369,697,1231,210,42,428,145,1300,1586,993,406,113,266,1329,277,688,435,721,1018,1244,1538,734,928,992,611,959,286,309,1350,1210,1273,530,1130
24,1213,327,813,1140,1559,868,857,1428,224,1471,861,2,764,1221,1404,1481,232,1179,1393,150,365,65,564,512,131,1373,518,409,336,740,1411,1508,888,534,1191,514,391,735,489,759
25,140,1059,440,1225,170,658,252,884,539,346,1122,777,491,273,1314,798,1382,1466,570,1170,52,1400,851,853,323,1485,26,589,506,1489,1492,1233,1353,1457,1596,129,630,167,56,1257
26,1528,137,885,158,596,1438,1325,214,532,1279,941,1540,1573,508,1571,1063,37,902,120,1284,395,89,744,1474,1509,926,968,1383,245,991,130,413,1455,1096,126,1180,894,18,107,246
27,1218,585,237,865,1599,40,1012,90,828,471,1243,110,1413,1050,1153,927,215,866,187,1548,372,718,1203,311,1323,1228,340,331,1460,1067,436,1324,374,503,1484,1512,731,439,112,1095
28,227,987,537,1458,870,840,707,370,1543,437,673,1513,143,985,839,306,81,261,6,1241,1522,1415,925,595,60,910,33,1061,1176,618,1238,1269,1108,778,139,425,1441,984,903,1396
29,855,1535,860,554,31,909,633,185,1162,1255,1357,631,1034,1409,453,663,94,260,24,1047,1344,1443,882,1169,254,415,973,911,202,1414,952,14,377,1545,1335,1026,772,760,1121,160
30,850,386,599,980,875,1579,17,265,457,319,1434,602,575,695,1491,1037,481,722,461,1166,196,727,547,1003,603,1192,1268,1533,1215,264,1348,640,1340,211,213,1116,1143,796,638,1036
31,1514,1275,124,15,1472,1113,416,1583,681,781,1355,920,1060,30,1483,318,270,1133,1185,831,818,271,294,814,1308,1104,877,483,179,524,1506,282,830,644,99,922,1145,823,1075,463
32,367,701,938,111,263,51,845,1285,1363,429,1091,916,1085,621,1386,423,827,876,432,1058,1134,1524,401,123,742,1219,869,1555,359,590,54,1392,528,943,1044,1453,1299,445,763,515
33,892,643,1278,834,498,387,1159,1040,1367,1051,1173,578,1560,838,373,715,765,749,348,76,1201,501,1066,88,470,1377,1515,151,1152,389,1294,233,660,571,733,1072,478,817,376,1552
34,1144,949,1214,485,531,586,1216,223,115,543,545,168,128,1197,1553,986,953,13,1361,1490,1271,404,396,591,1165,566,1259,854,975,620,1073,856,574,1276,694,905,977,1199,824,141
35,1281,380,462,538,242,486,626,832,342,479,1038,67,810,1525,874,1444,335,1008,1358,5,837,1131,767,1588,63,1094,268,1582,475,95,1024,797,1343,750,1394,1248,1436,642,708,646
36,1270,561,606,1114,1519,930,193,484,756,92,1566,1282,27,955,390,205,1078,1432,1464,886,583,1004,203,1590,786,1057,371,625,189,1263,594,702,1132,1097,322,444,1352,1473,127,296
37,558,719,520,619,300,490,1410,1090,1156,1017,487,1027,77,758,553,1265,1446,497,998,773,79,1074,1217,1487,820,712,269,563,408,1539,236,1322,562,492,190,1158,505,540,1570,1517
38,1161,948,43,231,171,249,557,1564,1360,725,280,344,863,1433,8,321,1068,255,1150,1561,1028,1039,667,1456,1136,676,940,1198,97,341,181,1338,605,1128,871,1565,1507,835,1054,66
39,1082,1045,1439,1135,753,1463,1154,35,363,275,775,1124,650,789,632,59,488,1378,1079,662,1563,1477,1035,689,449,381,291,452,293,1511,4,1146,247,473,1187,913,649,164,1240,1476
