,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,7401,5597,41,7017,5331,4446,4363,4549,8008,2984,6170,4215,2175,1887,5502,216,6555,1041,6246,2364,1745,5132,405,7087,60,7394,4913,1011,1864,5005,6197,3967,6889,989,572,891,5167,6493,2369,7599,7953,4414,3856,156,3400,7898,735,659,5749,7620,2439,4636,4220,6303,7084,7264,2742,1964,1444,1691,6937,2086,7509,3076,2340,5431,171,173,2622,696,5861,6081,7220,2886,3594,8021,2635,6533,4011,8057,7858,3372,293,4775,1816,5378,3758,3015,3098,1158
11,3907,6503,7511,4701,2847,1505,1883,6518,4836,4497,4923,4398,3179,3394,233,7304,689,404,6899,7697,5480,6585,5417,8081,7488,1079,6361,4063,6072,3335,2736,3159,94,5430,2588,3418,4736,7411,3759,1634,350,4951,4612,313,4990,2621,1494,5295,562,4679,5002,3107,453,6840,2880,1995,6027,6652,8073,1553,5679,540,506,7467,3099,1569,3285,5052,4102,5830,4536,7668,2682,4916,115,1935,5926,1672,3821,6492,1263,4864,6215,5610,5840,3690,332,5654,6530,2452
12,5671,3813,4440,7830,3196,791,4671,4309,8014,1936,6806,6282,639,6478,4597,364,6145,6067,754,3788,1895,3448,4962,921,1482,4107,7437,1927,6248,5151,4981,6092,8001,6369,6576,5658,3033,725,4790,6913,4027,3458,6083,2947,1868,2995,7945,1571,3246,429,1669,4217,3942,2631,2645,2342,720,5244,4016,7853,5455,2596,4165,986,4550,7790,5902,3248,1967,1528,4445,1515,3688,2885,2778,1923,5144,6111,3481,6356,721,2304,8022,6227,7964,727,2332,3406,6839,2335
13,4970,3267,4429,7324,2108,6846,4596,3119,1797,53,5711,1303,5118,492,4699,2957,3346,520,238,1552,807,3337,1380,135,3621,5109,2791,5525,7686,2515,7837,7004,6172,4928,145,6439,1734,1574,2858,5720,6739,7260,6850,5148,755,2628,3706,5135,7960,4370,2193,2026,7189,3172,3451,6370,6958,7550,3522,1623,3876,667,4346,6688,3265,142,5574,5838,963,1654,5345,2341,6780,5945,1880,5214,1911,4381,5690,7813,882,6578,4578,7956,3262,7462,5793,6284,1693,3377
14,655,5724,4342,2359,4806,4656,3862,7606,4088,515,7104,6837,1322,6028,4808,6713,664,4158,2870,1199,7290,4206,2734,2370,2617,1123,6885,6294,2993,3831,7729,1757,3667,4856,2251,968,996,6583,3495,2240,6943,6415,2614,2674,5984,1169,2032,5842,7483,4108,6880,3410,4555,2389,4351,1002,1726,4032,8027,4623,779,244,4095,788,85,2946,1449,3298,1762,1879,4609,3628,6940,7140,7446,4137,7323,7914,3173,5822,4406,3122,1426,6743,1866,3774,7066,7872,4482,6871
15,6856,7506,760,7355,1567,6714,1484,4522,7303,1770,2302,7373,8069,7118,4483,7746,2837,6941,4067,5399,3692,1796,8045,7040,2159,1680,7530,1250,4417,8013,215,6630,4616,246,4270,6640,1414,2746,1729,3988,2379,4337,927,6230,3483,2583,3595,3023,3615,4851,4138,3548,34,1019,5939,2772,4259,1025,4280,97,1662,5506,7194,5069,6911,7687,4741,1892,5514,2889,3157,1589,3808,6149,88,2894,7476,51,12,7681,3437,2330,8095,427,618,1913,5684,2138,7878,7633
16,7097,80,2043,5956,2996,65,7817,5314,7425,4498,676,691,1136,3754,6405,6012,6299,6487,4942,7043,7623,4910,6675,2258,4343,2322,7651,77,5742,2898,2315,6122,2636,7436,1086,4620,749,8018,3238,5540,2217,2014,3216,3314,5093,3646,1970,3498,1992,10,5392,3181,3848,366,4160,6108,6602,164,7779,1518,7805,6336,7477,5461,1565,5969,4969,1526,368,1151,3966,5340,6441,4423,7423,4399,432,4712,4707,4871,4670,6143,7995,1828,4296,4449,2881,3110,731,18
17,334,4328,7751,266,883,2657,7780,709,497,4026,6157,5411,7268,3509,2640,1665,5213,5454,6176,6353,662,6059,168,6629,674,2049,6561,4572,7937,2493,170,5337,505,3853,2445,7191,4866,254,6961,5517,3800,1003,5853,762,1941,3453,3569,1811,5537,4650,5334,2691,7149,5462,3576,5872,2639,7893,6414,5572,6559,7574,99,1163,4286,3340,224,1365,3207,7767,4573,6368,1203,4635,7052,1078,6923,7099,8068,3259,1881,4130,7431,1191,4448,4396,2754,3531,3028,6952
18,6717,3367,6328,3349,6852,1246,4698,7498,8020,7086,1350,129,7403,6588,6421,507,7993,5976,5897,6235,5878,57,1633,4116,5466,5594,6346,6079,3573,7111,6744,923,7318,5413,4413,6731,4943,584,3815,5210,2717,1043,4553,2882,2311,1092,1980,7210,4661,6312,3053,1095,1055,2011,7577,6350,4534,6064,4997,2623,7613,1609,2344,5323,280,1533,7038,221,1555,7648,4078,1632,189,2019,2521,536,7781,5626,2467,382,3689,5283,3583,5556,1922,806,3080,1207,6552,745
19,4278,48,3676,2300,2538,3455,6676,736,3557,6709,3085,6162,7990,2790,7662,1683,6276,6962,1570,6670,5866,2167,2873,3598,7113,7919,5824,5859,47,6881,2386,1687,1425,1247,3506,1716,1527,4758,1323,4450,2428,1018,6406,4400,5289,4863,297,1410,5750,914,355,6463,6521,7174,2421,7819,4859,4374,5644,1134,5000,5436,3417,1806,2015,4588,2567,7796,3037,6456,6967,978,6643,3281,2576,1955,5545,2360,6515,7397,5107,5929,1951,594,1790,7660,3834,7934,1228,5649
20,2571,935,8035,2256,2206,6096,3139,3945,4117,6592,7673,7005,3421,4030,1855,2599,5327,3518,7959,1886,3138,4407,1709,2875,308,5203,1411,5643,114,6474,5238,3042,675,2265,3312,853,5950,5584,5241,1358,4378,7447,2194,4038,5696,543,769,6451,5818,4456,6242,4350,5719,3657,3956,4002,5713,7101,2329,2039,4640,495,3097,5445,4998,4940,1440,3035,7865,4159,7245,7346,672,4624,6278,3278,841,4844,5663,5494,3873,6029,3888,487,7218,1284,4606,6342,3155,4401
21,3604,2248,7905,5354,270,3922,4754,5733,4739,3315,1147,3333,1481,5831,2900,6601,2277,3934,3674,1226,4580,7711,2398,259,1198,5163,6102,4725,6262,1701,2022,62,230,7560,1629,7021,2708,415,6168,7543,7148,3356,30,2913,6041,3003,4253,6022,6252,6554,6107,7000,7202,1432,5156,954,4936,5287,5797,6865,737,3644,2140,5070,8009,1798,1401,6692,7368,4330,3669,6727,2465,6005,474,2968,3102,6396,4430,5769,6104,214,4392,1579,4989,3022,6283,1860,2901,3994
22,6320,3212,2744,1782,4069,1285,3940,5802,3928,2927,1166,1638,7382,3838,1587,5531,617,1532,111,5637,5694,6152,6925,1908,4530,5942,717,5388,7510,7864,2243,3128,6761,7709,6428,4734,3460,5394,4821,1070,7691,28,5180,1823,4813,4577,1873,7520,3269,7230,4087,4999,3243,753,69,4386,6009,3090,8052,5985,2723,3277,6945,1498,3935,6799,793,3299,7362,136,588,223,304,5197,7300,1407,1803,3382,5627,1009,3980,2523,6916,7533,2136,7879,6735,5079,4240,5814
23,1119,4382,3127,3536,1818,3825,2514,3371,2815,3976,7848,1934,3303,581,7545,4564,2189,2839,7820,1657,4854,5697,2510,511,7439,1115,640,1332,6921,1772,1159,1179,4283,3046,6044,2211,6605,1744,7112,6655,4358,5799,523,6046,4568,7481,620,2284,513,2983,6417,4722,1175,4551,416,6998,8075,340,7001,6666,7183,6264,527,412,848,738,547,3233,2845,5247,4348,5747,7973,5566,3352,5790,7142,5233,7141,7237,7704,7854,7053,6584,4190,1300,3762,4955,1273,7369
24,3038,4710,7821,4235,4693,661,5389,4121,6057,981,5565,6854,6836,1030,7923,924,4118,3971,4239,2059,6437,3640,3396,3176,3993,3686,7388,1037,6314,2127,7629,2102,149,1966,6898,2396,5723,5901,4600,6935,4833,3329,2372,193,2710,6901,7249,6624,357,5253,6349,5158,5266,2044,3949,3620,5896,105,3698,4481,1093,3501,3208,1108,3105,3665,2249,7495,1738,4925,1905,4755,966,5888,6715,5449,992,1298,5721,1049,8090,5424,7371,1075,6787,1901,7137,4477,1334,3019
25,4565,5913,4524,1647,5673,7340,4727,1130,4152,6181,4233,2253,1713,6825,888,6136,1001,3614,2896,3879,3288,4034,6527,1863,2417,3639,5032,5893,2399,7121,4795,1937,2438,7616,8007,6263,6577,2250,5232,1422,2518,1418,967,3528,2700,401,2667,472,7473,1910,3324,7305,5934,7295,3148,5084,2222,1976,6695,5613,1200,6531,70,3869,8029,7310,6708,1534,5046,1932,6301,1704,1366,328,5911,732,2964,4772,7175,6999,3149,7634,7706,6142,3010,4184,4496,1947,2936,2170
26,6699,187,2094,7571,4976,3280,1940,3969,7398,4552,3284,7132,476,957,6212,3987,2620,7365,351,2361,458,3043,3636,5877,5946,1524,3380,3959,481,197,6094,2593,7593,4766,1360,4521,7730,2375,2308,895,7226,7947,5114,5187,108,3586,309,4051,363,3512,2796,6581,7749,6900,5524,1088,3120,1168,7026,4079,1423,7583,4915,1469,1830,5670,7209,6651,6387,6759,7309,644,5555,7130,4753,2733,6037,5701,1201,4794,455,300,4576,1771,6694,4036,5352,2097,6412,7518
27,4979,5521,7286,5131,5543,3701,4013,2961,5478,5310,24,6632,2146,2712,180,6508,71,3272,4830,5612,2760,2001,1047,3992,4510,2601,6109,4613,6062,389,1650,5991,4594,3432,1424,7961,3737,7287,7155,211,4633,2004,6363,7057,6436,885,1740,5137,7975,998,2090,6861,4249,3516,1611,6529,3493,7029,1696,1354,7882,6818,3241,6644,6639,2262,8043,1165,2543,6512,2659,5562,2185,2584,154,4646,7775,2871,1614,5074,2270,614,2911,5940,6982,1145,4628,6748,3231,2111
28,886,2552,2204,2561,6266,5227,6637,1511,3415,2647,5193,7708,2455,7463,6484,2064,5037,4972,2958,2057,4724,917,6138,3093,3661,4719,3113,3210,4318,2334,1195,2405,6623,3581,2767,1428,2604,5224,678,5397,4081,393,5832,2231,5727,4420,1061,2925,657,3619,4959,4225,3363,1369,6902,2785,4876,7103,6549,2151,5191,5065,1015,7430,2317,7010,4700,3855,5172,6519,611,2999,2934,7816,7783,5211,343,1724,1463,5691,5682,4452,2038,5850,4289,5820,7528,7487,5557,7339
29,7197,6565,2268,3990,1487,7496,7674,6507,6444,5931,7741,1751,4262,6710,6684,2075,6859,971,965,2220,1834,7280,5600,767,5398,4787,3752,2005,6099,29,2774,161,5785,525,3334,6678,3900,3218,1983,4310,3467,8004,4519,851,5472,6829,3843,5365,5680,2323,2491,7505,1626,7557,1361,1420,6156,2637,32,810,3727,4645,2795,2977,7552,4518,635,1072,2664,5190,2607,645,2100,3974,7759,4300,4209,1063,5885,1978,6050,4631,4567,2062,6609,7123,864,7262,6826,4292
30,2660,292,7275,240,1438,1217,5212,5096,3911,3675,1089,268,5318,1733,1699,243,1171,4058,3429,1116,5362,1441,8077,5846,711,5181,673,7032,1854,2809,3114,5278,713,6452,4469,6729,6547,2035,3981,4231,7561,2225,8030,3032,7834,6800,7619,8064,6734,6616,2828,3391,7384,2862,6424,2867,612,4963,5616,785,2307,406,7337,5333,4704,6372,1251,2350,7236,4210,2468,6354,7939,1374,3816,2972,5293,3318,7169,2431,3271,5784,2509,7500,2766,3348,4961,7031,687,6126
31,3618,615,6907,6765,4820,4546,7332,5492,3883,2163,656,1059,2891,3637,2202,1152,3673,858,7428,5836,4207,4425,6543,2298,7192,4615,6781,6622,4470,6245,3846,3544,3768,1959,3445,827,1981,2751,3129,196,5196,5259,4508,1554,5873,6571,787,491,1057,7345,5497,4187,4605,6887,1329,7573,5958,7184,3822,6483,7804,1777,2784,163,448,3402,3627,4728,1684,3719,5548,6217,5117,1234,2196,4858,2286,2918,2821,2524,5709,7792,7921,3066,1110,3596,6964,6399,1735,7855
32,7133,1961,3588,6,2392,131,686,5759,3004,512,6090,6860,5222,1988,5471,5732,899,5433,418,5,4122,82,4247,3782,3579,786,7348,2765,3323,7679,4957,4926,4441,5245,7328,290,6470,6004,5860,5504,3296,7770,976,1129,6204,7170,4838,3597,6773,347,1363,6606,5349,5966,5826,6258,5629,6183,3861,3571,3174,1173,3492,7433,7413,43,7033,7105,4461,4904,125,3799,7677,1097,6158,342,1706,3237,5987,2502,7456,4558,1544,5772,89,7801,344,2771,5864,4745
33,1289,826,261,7070,1430,3364,6556,5726,7338,2756,7615,4145,2137,3405,7598,6516,6758,1397,7856,7494,7193,877,6988,4777,6877,723,701,3095,5921,2831,4985,704,4320,3190,120,7922,1599,3077,4638,5553,5973,874,4711,3401,3021,5839,501,2980,5249,4886,7970,3917,1270,6671,7828,621,6767,2273,1292,5133,545,5177,2120,1656,1846,610,1508,6721,2551,4367,6863,4675,3056,6056,6728,6117,6926,3374,130,5260,1431,3745,5744,4273,3695,86,6720,4369,7448,1943
34,150,7181,5195,316,5856,356,1516,2501,3738,1804,2105,6147,5621,2285,6918,5300,2976,1012,5094,7823,3558,1800,1843,5734,813,204,301,6950,8087,3724,8002,7330,3470,3137,5178,7153,1395,3903,3326,4260,4071,6522,2877,2418,253,493,1490,1106,4199,2634,2991,4154,7160,2153,5303,4888,2824,7387,6541,6977,4019,3895,8053,2859,5552,5234,3202,6956,6398,410,1902,3785,7738,6324,8010,6289,5581,6071,4678,1600,307,3590,596,1243,4189,5550,7129,6315,739,5828
35,3381,7243,3944,6682,2834,782,2121,5740,1355,5835,153,7601,7833,1256,7862,6182,2750,1575,6460,4266,4487,7811,4326,7640,1682,7445,2027,1084,4839,5355,3000,5095,750,5161,2135,650,3229,1385,5634,5609,690,761,1640,4571,6884,1473,6287,7611,6646,3801,7396,2195,4426,2508,3680,3520,6112,6927,6608,6687,2156,2168,3186,7556,4746,7405,4832,1949,3466,1844,2902,1636,1503,6873,1258,3378,2275,4663,6972,942,2603,7753,4906,5176,2592,2783,6774,589,3699,338
36,256,5892,4083,3886,4089,4988,5533,4274,2353,5631,4132,3011,5693,4967,6502,5261,7698,2653,8058,4591,7126,6148,5067,1223,4312,3317,5957,3409,6991,6195,7080,2337,6196,5435,3036,908,5415,5918,1135,3829,3357,5882,5028,5622,6833,1499,1681,5698,6213,6971,6732,4982,946,2409,1676,1044,4290,1540,345,1597,3018,1510,2402,1460,5056,2694,4810,2155,5522,7227,7689,865,39,4714,4583,6018,5173,1917,3116,6178,1890,5776,333,890,5647,5105,2740,539,4436,2113
37,6285,6391,49,3936,4735,2245,631,4818,2698,2519,792,6280,4093,4685,6355,6161,3538,3109,4163,7761,6388,6024,6031,6777,529,1443,6392,3385,6737,3844,6144,5050,3872,5297,4831,360,7393,241,3197,4385,2661,5458,2668,7682,3859,7535,521,1204,6035,7335,1836,7316,2569,5905,1268,7849,5959,291,6560,3461,258,3740,2264,2144,4825,7762,4178,5993,1319,3388,4176,969,1022,7958,3320,5312,4074,879,4050,1675,4560,7886,5395,6650,3131,4641,2272,182,388,2598
38,4339,7082,151,4125,7768,260,3795,7442,4762,4236,7678,814,3525,1296,4653,5045,1085,5434,831,5628,1960,867,1906,5977,4006,2115,3906,2192,2535,603,4241,3835,3228,2988,3009,7928,3519,5058,2244,6683,3896,5618,5100,8061,3456,6013,1293,7391,6001,7344,1869,1945,7978,4896,5488,5756,3343,2263,7672,1266,1896,6665,2672,6187,7406,822,2722,7353,8042,4336,1077,6722,5255,6134,2864,339,2618,3145,2291,5446,6386,955,958,6160,2649,6912,287,5928,1820,3100
39,3926,2459,4416,4666,2763,1193,5678,514,5874,1627,5263,6857,7450,445,4499,7416,6318,3529,6232,7788,6166,361,6776,4462,7246,7977,2752,3748,2554,2914,2485,3154,6589,4162,1091,5558,6586,5047,5614,3845,3863,5535,846,3309,582,5825,6048,7410,1283,1497,2051,7747,1938,530,7917,2114,252,5575,2072,5160,4563,6619,278,335,5834,8023,3705,1670,6367,3206,4412,424,3260,4172,6254,79,5607,6351,7670,1036,6298,6273,741,679,271,3162,6454,5961,2706,2581
40,1642,6473,1340,1708,5757,3947,3301,169,7776,6054,3223,1467,3065,2276,2426,3365,1100,5019,6214,5006,6517,4183,1214,6243,2462,5369,724,1849,4211,7727,2242,6908,4244,5656,6469,7972,6604,4353,3584,7724,7850,3533,3258,1409,2033,3767,6423,4680,6930,4781,7466,3761,1387,5833,3247,6667,1232,1219,6449,4188,1686,7806,1035,7521,6175,6769,1631,6123,2688,121,3488,2132,5527,936,205,7572,3679,6431,7979,1953,1671,3005,6963,6075,4218,602,384,2129,3765,580
41,1024,5338,991,6378,5309,6981,4514,27,1584,2336,5941,3857,7470,7358,6633,1183,2701,5906,2437,7889,7725,4022,1562,2259,7913,2310,3307,5714,2488,548,2951,2978,7213,5736,3789,4973,5018,6876,970,128,910,6461,4474,641,1568,4607,2296,6819,6545,889,7460,994,5954,7108,5577,4085,6690,3013,550,6459,1765,2732,4980,5891,2905,1101,5738,4930,6039,5683,2549,5602,6397,3397,6151,7016,4049,141,2333,2627,3649,4860,2726,126,4922,1775,6006,5511,3071,2436
42,7312,900,4805,1794,4018,2068,4908,3245,1604,3549,6504,7774,6401,7389,1808,7041,4652,4366,143,6477,643,122,5402,6053,3081,7222,5925,7705,2616,4878,4532,185,6975,3115,1853,2413,7490,1502,1692,3747,7983,800,4889,7546,7238,3450,5223,2082,413,1697,768,3274,1050,5209,5617,3221,649,7534,2020,7276,4182,6345,7385,3141,5603,2516,7825,6332,3386,257,5072,7019,7903,4113,902,6495,6065,7815,4148,1512,2499,2362,1758,1919,146,2401,947,5370,296,6983
43,1447,7955,7272,7012,5722,4786,3823,5667,1291,5440,475,2956,3213,2856,6718,279,627,5029,5089,4769,898,1962,2371,3250,4084,1408,5317,7050,7216,652,8039,7424,7908,973,1056,2395,7229,2817,1695,1140,4595,234,7883,6179,229,3469,802,6536,4119,6120,2025,3342,2444,394,3833,3685,6938,3118,1773,7793,714,6130,4611,4365,4485,7929,282,411,6191,4422,1793,7588,5611,7475,3305,2755,1069,3527,485,6778,2352,6337,5894,7997,4885,6557,6706,7092,438,3540
44,847,1254,3925,2781,2805,4037,7549,3412,941,2447,4751,1954,5909,6407,2788,7469,4782,6488,7277,7361,7502,6824,3198,4415,3881,1239,1320,3894,2656,7525,5375,2632,5601,7835,5583,3436,6680,7279,3771,1039,2294,6058,5943,1436,7119,4622,1538,4899,2564,3428,4875,2619,730,6669,4151,3524,4994,765,55,264,2829,5951,1117,6177,1643,3642,7479,4421,805,7489,7920,2382,3134,2597,2218,1060,5284,5570,6422,2230,1556,7058,3165,5529,757,3603,6445,3864,2373,4409
45,5751,7480,91,7089,5986,3478,5971,2479,4393,7493,1229,3807,7868,734,358,7124,5912,7492,2368,2130,5881,4166,6141,174,5979,2568,5908,2997,198,435,7643,5920,6870,5585,3818,3731,3832,5489,4055,1822,3570,3270,532,93,4031,3051,2349,7857,1014,4202,7877,804,6360,3670,1461,13,354,3169,1102,7789,670,3629,4460,6323,7658,3955,1157,7233,2813,2713,2178,4996,2377,3355,5320,4023,1817,374,5843,6199,7454,6788,6471,1326,6132,5904,875,3092,6701,7696
46,4155,2489,5470,5361,1065,6274,3462,2282,6085,2692,2979,2613,5635,2260,3826,5405,7846,3702,1812,5505,8091,3951,5515,2794,616,7887,5080,2960,3235,558,3058,7390,3803,7206,1944,2928,2101,7845,6394,1220,1448,3555,896,5632,6942,2343,821,4404,5996,2520,3142,6625,4556,7352,2838,1126,1507,5280,4291,8049,5718,52,426,127,3730,1342,8097,5003,7329,2416,5967,3913,4059,2690,1739,3368,1918,2844,6663,6896,1133,4569,8037,5408,6275,6302,564,8059,829,4255
47,2606,1172,1311,6305,3887,6801,6139,3133,699,6809,5042,4862,6782,7024,6553,5829,1559,7748,3672,2006,3376,5104,5692,990,4614,1661,4281,4345,4528,6313,3530,3290,6327,3806,3106,4771,2557,7162,7426,1509,2012,5138,112,5662,2067,336,7378,3786,2932,2070,790,2879,5599,3805,7860,4744,4194,6486,6686,395,2553,7999,7049,3146,2768,6979,7315,4608,918,799,3327,3638,6051,2654,6648,3297,5685,554,7314,4965,73,1272,940,7626,100,6848,3924,1832,1517,2888
48,5883,1295,6580,4872,6891,7263,5773,68,7555,6674,4276,6095,2184,2841,7468,4789,2128,3790,5382,7221,4065,4554,3796,2061,3783,6450,4492,7880,3779,4643,1373,318,3331,2915,4715,719,4537,4730,1389,7039,2671,5279,866,7380,4658,2920,5716,3608,1732,7728,2582,3438,764,2673,6409,2749,7649,1719,2555,5854,206,4938,2853,7239,3910,2608,5229,471,4248,2860,4718,4297,5598,4738,5589,3279,5033,2460,4090,2441,3700,5587,658,201,4221,4993,1730,1888,4590,5625
49,4846,7225,6082,3068,7719,4308,726,7630,1722,6631,3325,450,1073,7907,7745,7071,2830,3182,4094,6219,3014,962,5136,468,2481,2482,4443,3914,7186,4984,3968,6707,892,3559,6425,7926,4911,6804,1754,4800,155,4688,2076,245,945,7618,7042,1155,2186,3422,19,4179,857,4251,6642,593,6919,3236,7773,4082,1641,6525,6673,396,7952,1316,1127,5319,6959,4570,6308,7539,431,1612,2587,552,708,2764,4779,2704,1839,5982,7347,3946,7375,2305,7818,876,4760,5083
50,3002,7278,8078,449,3341,6914,1005,2289,7942,5857,6348,5485,7007,2971,1594,486,2054,6216,7612,740,4598,1974,3361,5108,3847,555,756,1076,6309,3811,931,2182,5916,477,6597,7737,469,289,4840,3086,3070,2761,7499,1712,3860,5301,5767,1875,2314,1339,4823,4355,5064,7224,647,2512,4177,7869,7576,1561,4379,3465,1916,7409,2789,3567,1933,7374,5576,5038,1051,5659,5870,7030,7987,5741,2861,3416,4133,2929,7938,83,613,2527,4822,3720,6319,6086,4764,5657
51,6188,759,4234,5815,5302,5124,5010,4706,4453,6753,7580,2318,5221,2142,5326,7642,5149,3264,7372,1180,1280,4749,5795,2331,6442,6689,2227,1859,6883,3112,6121,2125,2391,3739,6330,1187,6080,1779,2693,1421,87,5779,1531,7911,1209,1290,5157,1347,7944,4929,6792,5778,4098,622,2357,5518,1870,2088,5963,3286,3209,460,1867,7235,5225,5201,2031,2532,4120,6110,5090,8089,6032,2394,132,4056,3511,8094,2868,4394,5728,6089,5990,7940,1912,571,467,5092,697,1082
