,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,1969,592,1549,4657,7892,5026,6575,4673,849,2351,7838,8019,1062,386,3384,6321,6133,2687,3854,1894,6693,7248,2940,5202,433,6948,4222,1068,7512,1177,1248,2254,3658,6875,6805,4853,5396,2986,4907,331,1479,4040,162,1547,6393,6742,7595,3321,3703,7298,1402,5549,5677,928,4479,5057,2579,4757,2157,1737,4092,5226,1264,1829,7755,2526,5123,3034,549,5915,6931,907,5821,2221,3217,6949,4010,3746,828,3446,5652,5377,7356,321,7054,2602,7585,6154,6233,3753
11,7205,1630,6194,1778,3164,2799,6980,5271,6223,3060,893,5498,5367,1336,7665,6656,5579,5796,5646,1459,5638,76,6002,3084,7694,3439,6968,4562,6510,7159,6376,5560,1488,4327,7182,5442,2278,1465,6052,5620,2216,6240,7946,4212,9,6542,6167,4242,6251,23,2562,948,2969,1795,4035,5513,6849,3986,4077,3780,2320,6069,4131,7542,1182,1476,2457,7916,3067,1625,574,812,1120,2106,4747,7357,285,2374,1920,6511,7377,4000,2872,2738,2651,1591,999,399,7683,1161
12,5135,807,1552,5214,5525,6780,1574,2628,1654,4578,142,2341,5574,3451,145,3706,4970,3119,5148,1623,7004,2026,3876,6439,3377,5711,5838,4429,3262,7462,6578,6958,5690,6370,667,2108,135,3522,6846,963,2957,6739,755,3621,7960,5109,6172,4346,5720,4381,7189,6284,5945,3265,4596,7686,1380,882,1797,6850,5118,3267,4928,1303,7813,2791,4699,7956,3346,2193,1911,1880,492,7550,6688,53,5793,1734,2515,5345,1693,238,7837,3172,520,7260,4370,3337,7324,2858
13,771,504,518,7301,1819,5059,7056,6749,3652,949,5482,4451,6847,7690,6858,8046,3255,4601,3741,6472,2525,5503,6649,5217,7609,7136,1948,4480,465,6501,1603,5567,3515,1616,2810,3885,4048,634,1189,1946,1702,2029,6066,5060,75,3473,1677,1496,693,1275,3647,979,4964,6210,3477,6279,4918,7204,1206,7718,4061,7894,4743,2498,5459,3025,2747,7267,3729,3635,2545,3814,3121,4686,7980,434,3189,4338,8063,6163,7069,2324,1029,4783,166,7685,1810,4975,8062,436
14,5695,7722,7139,3941,5017,4538,1031,5290,5308,6432,319,5450,5332,7297,2470,3733,4893,3052,6548,2190,330,3537,6416,1094,3755,1789,457,5528,1929,408,576,887,2432,5507,1530,148,5364,8032,5371,451,7900,5315,834,7941,6820,5204,3760,3103,6036,6395,4344,3517,56,5291,763,1160,5385,4884,4256,5168,3802,4861,4142,2174,6113,1045,3487,3135,3958,1464,8000,6934,4007,5848,6382,2003,3310,2782,7540,6603,1253,629,587,7075,5299,5933,7859,3490,6435,1325
15,2053,4919,6978,5624,5972,3230,1928,984,4852,1522,7948,6238,7008,6636,1500,6333,5343,7270,3497,6582,707,6208,7200,1478,5128,6757,2685,944,6205,1663,4837,1412,160,3408,3850,5648,5968,3718,2802,3931,7128,1950,2420,2777,2769,2000,4434,4768,4668,628,7579,3030,6016,1452,2203,1939,6371,2975,4773,4692,251,795,2191,7252,4039,7684,1218,4208,2854,5166,6310,2728,6426,3749,3020,852,1825,1523,7176,2495,5257,5845,6020,4387,6261,2683,2118,3778,2719,8017
16,5365,1834,2220,4300,2005,2100,3218,6829,5190,4567,4518,645,635,1361,3334,3843,7197,6507,851,810,161,7505,3727,6678,4292,7741,1072,2268,6609,7123,4631,6156,5885,1420,4645,1487,767,32,7496,2664,2075,3467,5472,5398,5680,4787,5785,2795,4310,1063,1626,7262,3974,7552,7674,6099,5600,6050,6444,4519,4262,6565,525,1751,1978,3752,6684,2062,6859,2491,4209,7759,6710,2637,2977,5931,864,3900,29,2607,6826,965,2774,7557,971,8004,2323,7280,3990,1983
17,3597,4122,5,342,2765,7677,6004,7170,4904,1544,43,3799,7033,5826,7328,4838,7133,5759,1129,3571,4926,6606,3174,290,4745,6090,7105,3588,89,7801,4558,5629,5987,6258,1173,2392,3782,3861,131,4461,5732,3296,6204,3579,6773,786,4441,3492,5504,3237,5349,2771,1097,7413,686,3323,4247,7456,3004,976,5222,1961,5245,6860,2502,7348,5471,5772,899,1363,1706,6158,1988,6183,7433,512,344,6470,7679,125,5864,418,4957,5966,5433,7770,347,82,6,5860
18,1788,4682,5774,943,247,3671,4729,3062,3508,4632,6862,2219,3938,2147,5164,3194,3585,5351,104,3089,6922,4983,8055,2415,3050,1848,919,2,2160,1269,715,5281,1900,4574,4531,202,5341,5346,6234,5237,930,7971,1504,3582,2030,5366,3708,1477,7435,7843,4974,7163,3889,2228,4316,4585,913,6878,6211,5448,4956,3927,7432,324,4664,5097,3161,5823,7244,7861,6882,7671,3345,3539,5703,439,1118,1262,5880,8033,2874,38,6600,6379,7631,2055,7281,2397,3985,2820
19,4205,31,1131,1475,4258,50,1914,3683,7963,430,7933,6855,904,5143,500,7636,1271,3449,3983,2119,3234,3514,2326,5186,5922,7760,3360,6338,925,7551,609,4621,5712,5438,5771,7265,2161,1593,5900,7234,1215,5339,6822,3852,5432,2775,5043,2002,2818,3725,6026,4275,1673,5276,4473,6610,2842,2575,4097,6364,1257,1016,8067,4582,5636,6910,1208,5085,6124,4527,2096,6402,7451,4224,7986,1188,2990,6997,1468,236,5127,239,1747,5890,6538,7326,3711,5306,119,2505
20,1410,5866,6670,1955,5859,6643,4758,4863,6456,1951,4588,978,2567,2421,3506,297,4278,736,4400,1134,1687,6463,5000,1716,5649,3085,7796,3676,1790,7660,5929,4859,6515,7819,5436,2538,3598,5644,3455,3037,1683,2428,5289,7113,5750,7919,1425,3417,4450,2360,6521,7934,3281,2015,6676,47,2873,5107,3557,6406,7990,48,1247,6162,7397,5824,7662,594,6276,355,5545,2576,2790,4374,1806,6709,3834,1527,6881,6967,1228,1570,2386,7174,6962,1018,914,2167,2300,1323
21,3608,4065,7221,3279,7880,5598,4730,2920,2860,658,2608,4297,5229,6409,4715,5716,5883,68,7380,5854,318,3438,206,719,5625,4276,471,6580,4221,4993,5587,7649,4090,2749,4938,6891,2061,2555,7263,4248,4789,2671,4658,3783,1732,6450,3331,2853,7039,2460,764,1888,4738,3910,5773,3779,3796,3700,7555,866,2184,1295,2915,6095,2441,4492,7468,201,2128,2582,5033,5589,2841,1719,7239,6674,1730,4537,4643,4718,4590,5382,1373,2673,3790,5279,7728,4554,4872,1389
22,472,3288,3879,732,5893,1366,2250,401,1932,7706,7310,1704,6708,3148,8007,2667,4565,1130,3528,5613,1937,7305,1200,6263,2170,4233,1534,4524,3010,4184,7634,2222,7175,5084,6531,5673,1863,6695,7340,5046,6136,2518,2700,2417,7473,3639,2438,70,1422,4772,5934,1947,328,8029,4727,2399,6527,3149,4152,967,1713,5913,7616,2253,6999,5032,888,6142,1001,3324,2964,5911,6825,1976,3869,6181,4496,6577,7121,6301,2936,2896,4795,7295,3614,1418,1910,4034,1647,5232
23,6022,4580,1226,2968,4725,2465,415,3003,4330,4392,1798,6727,1401,5156,1629,4253,3604,5733,2913,6865,62,7000,737,7021,3994,1147,6692,7905,4989,3022,214,4936,4430,954,3644,270,259,5797,3922,7368,6601,7148,6041,1198,6252,5163,230,2140,7543,6396,7202,1860,6005,8009,4754,6262,2398,6104,4739,30,1481,2248,7560,3333,5769,6102,2900,1579,2277,6107,3102,474,5831,5287,5070,3315,6283,2708,1701,3669,2901,3674,2022,1432,3934,3356,6554,7711,5354,6168
24,1155,3014,6219,552,3914,431,6804,7618,4570,7347,1316,7539,1127,6642,6425,7042,4846,7630,245,4082,6707,4179,1641,7926,5083,3325,5319,6082,7375,2305,5982,6919,4779,593,6525,7719,468,7773,4308,6959,7071,155,945,2481,2186,2482,892,6673,4800,2764,857,876,1612,7952,726,7186,5136,1839,1722,2076,1073,7225,3559,450,2704,4443,7745,3946,2830,19,708,2587,7907,3236,396,6631,7818,4911,4984,6308,4760,4094,3968,4251,3182,4688,3422,962,3068,1754
25,1347,1280,1180,4056,1859,6032,1779,1290,6110,5990,5201,8089,2031,2357,6330,5157,6188,4706,7911,3286,2125,5778,3209,1187,1082,7580,2532,4234,1912,571,6089,1870,2868,5518,460,5302,2331,5963,5124,4120,7642,87,1209,6442,7944,6689,2391,1867,1421,8094,4098,5092,2394,5225,5010,6883,5795,5728,4453,1531,5221,759,3739,2318,4394,2227,5326,7940,5149,6792,3511,132,2142,2088,7235,6753,467,6080,3112,5090,697,7372,6121,622,3264,5779,4929,4749,5815,2693
26,712,4826,3403,6664,7617,1486,5960,6413,7256,2271,2301,7839,6657,7608,5569,1493,6574,5571,250,868,6340,4659,6534,568,642,1550,2133,2458,6169,4767,2007,1006,7726,8015,5844,2454,3316,7109,7503,4219,1877,6712,402,5447,6539,152,2179,6084,7178,7739,2165,3607,531,1274,4403,4849,3694,6897,2366,5055,7568,7449,816,694,2080,3682,3079,1377,7203,3507,1838,5140,4143,6520,688,953,337,2540,7320,5169,6595,2792,5970,869,1451,3419,2787,7513,5372,167
27,2284,4854,1657,5790,1332,7973,1744,7481,5247,7053,738,5747,547,416,6044,620,1119,3371,6046,6666,1179,4722,7183,2211,7369,7848,3233,3127,4190,1300,7854,8075,7141,6998,6264,1818,511,7001,3825,2845,4564,4358,4568,7439,513,1115,4283,527,6655,5233,1175,4955,5566,848,2514,6921,2510,7704,2815,523,3303,4382,3046,1934,7237,640,7545,6584,2189,6417,7142,3352,581,340,412,3976,3762,6605,1772,4348,1273,7820,1159,4551,2839,5799,2983,5697,3536,7112
28,4899,7502,7361,1060,3894,3134,7279,4622,7489,3165,3642,2382,7479,4151,5583,1538,847,3412,1436,264,2632,2619,2829,3436,4409,4751,4421,3925,757,3603,7058,4994,6422,3524,5951,2805,4415,55,4037,805,7469,2294,7119,3881,2564,1239,5601,1117,1039,5570,730,3864,2597,1643,7549,2656,3198,1556,941,5943,5909,1254,7835,1954,2230,1320,2788,5529,4782,4875,5284,2218,6407,765,6177,2447,6445,6680,7525,7920,2373,7277,5375,6669,6488,6058,3428,6824,2781,3771
29,4581,1871,4892,7003,546,4213,2985,509,7458,6290,4216,1023,3502,3045,2887,1205,6830,3648,4945,3978,3560,1294,4306,417,517,3840,3295,4424,4804,7899,3734,5416,1381,6281,2419,5189,3338,5475,1994,4752,4384,4111,7018,4796,7438,4702,2261,1495,2469,5923,3395,2793,2702,1000,4329,232,4347,7064,1137,5380,7891,4634,1004,4284,5981,862,3578,7715,6236,7207,2473,5099,7296,4517,5009,7199,7563,2883,6970,283,7485,274,3054,6741,1141,5608,299,3407,3930,6984
30,3239,7269,4228,2762,1446,8028,6061,5376,7622,5439,6125,5242,1566,2069,2770,3633,7327,3605,5660,6821,5386,1233,2919,3592,1348,1519,2678,2714,2037,952,2924,6812,3898,489,1564,4774,6611,1968,2423,3836,6506,2574,5730,7349,6797,8005,522,5495,5699,7063,3624,2205,2680,3031,5983,2234,528,2328,4924,4903,265,1586,1277,5426,5819,2962,5852,3547,1081,428,7214,2103,2021,4250,40,7161,4748,6362,3697,3215,3491,6060,7897,6816,1211,2093,6490,6524,4001,6763
31,269,3263,6976,6989,2290,2063,7787,437,8092,5407,7566,1124,3865,4431,6165,4052,5605,752,263,6091,1861,414,2327,5879,4295,5139,4433,306,5974,8026,5490,5194,4785,1700,2965,5021,1281,378,5206,1728,4149,2387,6842,3521,5729,5039,4390,3214,4847,5347,7700,7472,5061,400,4193,3175,5078,5228,710,2299,5907,2578,6562,2207,5623,3039,2851,2773,7158,1831,1821,281,7581,6614,4761,5269,6750,2385,6770,7842,1761,1653,5048,2287,3041,2757,894,3943,2410,7478
32,6624,6437,2059,5449,1037,966,5901,6901,4925,7371,3665,4755,2249,3949,6898,7249,3038,4121,193,4481,2102,5158,1093,2396,3019,5565,7495,7821,6787,1901,5424,5896,5721,3620,3501,4693,3176,3698,661,1738,924,4833,2710,3993,357,3686,149,3208,6935,1298,5266,4477,5888,3105,5389,6314,3396,8090,6057,2372,6836,4710,1966,6854,1049,7388,7923,1075,4118,6349,992,6715,1030,105,1108,981,7137,5723,2127,1905,1334,4239,7629,2044,3971,3329,5253,3640,4235,4600
33,1811,662,6353,1078,4572,1203,254,3453,7767,7431,3340,6368,224,3576,2445,3569,334,709,762,5572,5337,2691,6559,7191,6952,6157,1365,7751,4448,4396,4130,2639,8068,5872,7574,883,6629,6414,2657,3207,1665,3800,1941,674,5537,2049,505,99,5517,7099,7149,3531,4635,4286,7780,7937,168,1881,497,5853,7268,4328,3853,5411,3259,6561,2640,1191,5213,5334,6923,7052,3509,7893,1163,4026,2754,4866,2493,4573,3028,6176,170,5462,5454,1003,4650,6059,266,6961
34,8064,5362,1116,2972,7032,7939,2035,6800,4210,2509,6372,6354,1251,6424,4469,7619,2660,5096,3032,785,5278,3391,2307,6729,6126,1089,2350,7275,2766,3348,5784,612,7169,2867,406,1438,5846,5616,1217,7236,243,7561,7834,711,6734,5181,713,7337,4231,3318,7384,7031,1374,4704,5212,1854,8077,3271,3911,8030,5318,292,6452,268,2431,673,1699,7500,1171,2828,5293,3816,1733,4963,5333,3675,4961,6547,2809,2468,687,3429,3114,2862,4058,2225,6616,1441,240,3981
35,5842,7290,1199,4137,6294,6940,6583,1169,1879,1426,2946,3628,1449,4351,2251,2032,655,7606,2674,4623,1757,3410,779,968,6871,7104,3298,4342,1866,3774,3122,1726,3173,1002,244,4806,2370,8027,4656,1762,6713,6943,5984,2617,7483,1123,3667,4095,2240,7914,4555,7872,7140,85,3862,2993,2734,4406,4088,2614,1322,5724,4856,6837,5822,6885,4808,6743,664,6880,7323,7446,6028,4032,788,515,7066,996,3831,4609,4482,2870,7729,2389,4158,6415,4108,4206,2359,3495
36,7391,1960,5628,339,2192,5255,5058,6013,4336,958,822,6722,2722,5488,3009,1293,4339,7442,8061,1266,3835,1945,1896,7928,3100,7678,7353,151,2649,6912,955,3343,2291,5756,6665,7768,5977,7672,260,8042,5045,3896,3456,4006,6001,2115,3228,2672,6683,3145,7978,5928,6134,7406,3795,2535,1906,6386,4762,5100,3525,7082,2988,814,5446,3906,4653,6160,1085,1869,2618,2864,1296,2263,6187,4236,287,3519,603,1077,1820,831,4241,4896,5434,5618,7344,867,4125,2244
37,1146,1034,3183,5725,5198,7644,823,3480,815,1573,7809,5596,2504,3953,6738,5811,7847,1984,179,5410,6716,2758,3433,7414,4269,7059,7219,4471,3824,6751,3950,2869,2084,5044,5325,2981,5547,3878,1548,2658,6128,977,6127,2642,2213,3901,2675,5898,4391,3442,4288,7516,7107,6672,2233,7400,1827,6851,3726,5704,277,4109,2187,5023,995,905,7085,5994,4912,929,7171,383,4511,3078,7950,1194,6137,207,3177,2650,1705,4005,6098,177,510,4192,6771,5456,4816,1973
38,4404,8091,5505,3368,2960,4059,7845,2343,2416,8037,1342,3913,8097,2838,1944,821,4155,2282,5632,8049,7390,6625,5718,2928,4255,2979,5003,5470,6275,6302,4569,1507,6663,1126,52,1065,2794,4291,6274,7329,5405,1448,6942,616,5996,7887,3803,426,1220,2844,4556,8059,2690,3730,3462,3235,5515,1133,6085,896,5635,2489,7206,2613,6896,5080,3826,5408,7846,3142,1918,1739,2260,5280,127,2692,564,2101,558,5967,829,1812,3058,7352,3702,3555,2520,3951,5361,6394
39,4680,6517,5006,7572,1849,5527,4353,3767,121,6963,6769,2132,1631,3247,6469,6423,1642,169,1409,4188,6908,3761,1686,7972,580,3223,6123,1340,4218,602,3005,1232,7979,6667,7806,5757,6243,6449,3947,2688,3365,7850,2033,2462,6930,5369,4244,1035,7724,6431,1387,2129,936,6175,3301,4211,1214,1671,7776,3258,3065,6473,5656,1467,1953,724,2426,6075,1100,7466,3679,205,2276,1219,7521,6054,384,6604,7727,3488,3765,6214,2242,5833,5019,3533,4781,4183,1708,3584
40,6536,898,4769,2755,7050,5611,2817,3469,4422,5894,7929,7588,282,3833,1056,802,1447,5667,6179,7793,7424,3342,714,2395,3540,475,411,7272,4885,6557,6337,6938,485,3685,6130,5722,3250,1773,4786,6191,279,4595,229,4084,4119,1408,7908,4611,1140,3527,2444,7092,7475,4485,3823,7216,2371,2352,1291,7883,3213,7955,973,2956,6778,5317,6718,7997,627,2025,1069,3305,2856,3118,4365,5440,6706,7229,652,1793,438,5089,8039,394,5029,234,6120,1962,7012,1695
41,7857,5881,2130,4023,2997,2377,5489,3051,2713,6471,3955,4996,1157,1461,3818,2349,5751,2479,93,7789,5920,804,670,3731,7696,1229,7233,91,6132,5904,6788,354,5843,13,3629,5986,174,1102,3478,2813,7124,3570,4031,5979,1014,2568,6870,4460,1822,374,6360,3092,3355,7658,5971,198,6141,7454,4393,532,7868,7480,5585,3807,6199,5908,358,1326,5912,7877,1817,5320,734,3169,6323,7493,875,3832,435,2178,6701,2368,7643,3670,7492,3270,4202,4166,7089,4055
42,6451,3138,1886,3278,5643,672,5584,543,4159,3888,4940,7346,1440,3956,3312,769,2571,3945,4038,2039,3042,4350,4640,853,4401,7673,3035,8035,7218,1284,6029,5713,5663,4002,495,2206,2875,2329,6096,7865,2599,4378,5696,308,5818,5203,675,3097,1358,4844,5719,6342,4624,4998,3139,114,1709,3873,4117,2194,3421,935,2265,7005,5494,1411,1855,487,5327,6242,841,6278,4030,7101,5445,6592,4606,5950,6474,7245,3155,7959,5238,3657,3518,7447,4456,4407,2256,5241
43,2826,2212,7536,7090,7654,5675,798,7443,4960,3147,4135,7321,5791,5040,7657,6866,7198,3472,6703,1033,4432,1121,1535,2112,1982,4667,6965,4717,7154,1427,6526,2669,1596,7135,2684,7196,4880,4696,5250,3225,4868,7088,2281,4014,6677,7558,2172,2529,484,2356,1105,5735,2145,3302,3463,2563,2528,2077,1998,4523,3220,92,1543,4575,191,5655,579,5777,2558,1826,553,4174,7984,4948,8024,8,5258,1392,3440,2139,6766,7359,698,7331,3977,2434,6509,2779,1576,5188
44,7611,4487,4266,3378,1084,1503,1385,1473,1844,4906,7405,1636,4832,3680,2135,6287,3381,5740,4571,6687,5095,2195,2156,650,338,153,1949,3944,2592,2783,7753,6112,6972,3520,2168,2834,7640,6608,782,3466,6182,690,6884,1682,6646,7445,750,3186,5609,4663,4426,589,6873,4746,2121,4839,4326,2603,1355,1640,7833,7243,5161,7601,942,2027,7862,5176,2750,7396,2275,1258,1256,6927,7556,5835,6774,3229,5355,2902,3699,6460,3000,2508,1575,761,3801,7811,6682,5634
45,7210,5878,6235,536,6079,189,584,1092,7648,3583,1533,1632,7038,7577,4413,1980,6717,7498,2882,2623,923,1095,7613,6731,745,1350,221,6328,1922,806,5283,4534,2467,6350,1609,6852,4116,4997,1246,1555,507,2717,2311,5466,4661,5594,7318,2344,5210,5626,1055,1207,2019,280,4698,3573,1633,3689,8020,4553,7403,3367,5413,129,382,6346,6421,5556,7993,3053,7781,2521,6588,6064,5323,7086,3080,4943,7111,4078,6552,5897,6744,2011,5976,1043,6312,57,3349,3815
46,1875,4598,740,5741,1076,5870,289,5301,5038,613,3567,5659,1933,647,6597,5767,3002,2289,1712,1561,2182,4355,4379,7737,5657,6348,7374,8078,4822,3720,83,4177,4133,2512,3465,3341,5108,7576,6914,5576,486,3070,3860,3847,2314,555,5916,1916,3086,3416,5064,6086,7030,2789,1005,6309,3361,7938,7942,7499,7007,7278,477,5485,2929,756,1594,2527,2054,4823,2861,7987,2971,7869,7409,5857,6319,469,3811,1051,4764,7612,931,7224,6216,2761,1339,1974,449,4840
47,7531,2548,422,5270,4651,1909,2461,677,1878,1027,3954,5286,5536,5493,7452,8070,7098,6043,1850,534,4070,2199,5604,982,8012,7341,5469,4799,1345,6482,1930,4720,2973,1010,1639,1501,2933,7799,3017,4691,5363,912,6953,175,4373,2676,5321,5645,4677,4101,6917,3622,1312,5063,3057,1456,6241,1310,5427,6186,7794,6634,1344,2131,7659,7692,6786,2345,3868,5307,2267,5185,5134,1216,839,1265,6551,2018,249,7434,3319,5871,7766,7822,5770,2269,443,1753,4024,2797
48,3498,7623,7043,4399,77,6441,8018,3646,1151,7995,5969,5340,4969,4160,1086,1970,7097,5314,3314,1518,6122,3181,7805,4620,18,676,1526,2043,4296,4449,6143,6602,4707,6108,6336,2996,2258,7779,65,368,6012,2217,5093,4343,1992,2322,2636,7477,5540,4712,3848,3110,4423,1565,7817,5742,6675,4670,7425,3216,1136,80,7436,691,4871,7651,6405,1828,6299,5392,432,7423,3754,164,5461,4498,2881,749,2898,3966,731,4942,2315,366,6487,2014,10,4910,5956,3238
49,2124,5170,7091,5200,6807,6579,3232,2718,6591,1990,1545,5098,3063,4150,4850,7627,1433,4287,14,2293,3651,3742,6946,6494,2065,2412,3999,6343,3358,1717,4672,25,3775,6295,972,3666,4272,6106,3504,6446,2042,7554,2363,4869,5414,1678,6817,878,3359,5288,2425,4185,11,3091,1238,5588,1613,6915,2232,7693,7758,6220,937,1607,6867,463,1718,2309,325,6827,6924,3664,5938,3828,2388,2892,5754,4238,7247,5591,5400,3743,6164,1645,4170,1249,4076,6725,4315,5988
50,2925,4724,2057,5211,3210,2934,5224,4420,6519,2038,7010,2999,4700,6902,2767,1061,886,1511,2231,2151,2405,4225,5191,1428,7339,5193,3855,2204,4289,5820,4452,4876,1463,2785,5065,6266,3093,6549,5227,5172,2064,4081,5727,3661,657,4719,6623,1015,5397,1724,3363,7487,7816,2317,6637,4318,6138,5682,3415,5832,2455,2552,3581,7708,5691,3113,6484,5850,5037,4959,343,7783,7463,7103,7430,2647,7528,2604,2334,611,5557,2958,1195,1369,4972,393,3619,917,2561,678
51,5295,5480,7697,1935,4063,2682,7411,2621,5830,6215,1569,7668,3285,2880,2588,1494,3907,6518,313,1553,3159,3107,5679,3418,2452,4923,5052,7511,5840,3690,4864,6027,3821,1995,540,2847,8081,8073,1505,4102,7304,350,4990,7488,562,1079,94,506,1634,1672,453,5654,4916,3099,1883,6072,5417,1263,4836,4612,3179,6503,5430,4398,6492,6361,233,5610,689,5002,5926,115,3394,6652,7467,4497,332,4736,3335,4536,6530,6899,2736,6840,404,4951,4679,6585,4701,3759
