,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
12,6604,3223,1631,6769,6930,6423,5656,6123,3365,5019,6667,3767,169,6431,5527,6175,4188,7466,7850,1214,2276,4211,1100,121,205,7979,5833,3301,5006,1340,2688,2132,3533,1849,6517,7776,2242,724,7727,602,3584,6449,4183,3679,6473,2426,1953,4244,6469,1467,1409,3765,1219,6054,3761,3065,1232,6243,5757,7521,936,4353,7724,3947,1708,2129,7806,7972,7572,6214,3488,1387,3258,1686,4781,4218,580,4680,6075,5369,1035,2462,3005,2033,3247,6963,1642,384,6908,1671
13,4540,6247,6815,5523,3486,2060,1649,5681,636,3625,1429,3574,2959,1457,4515,6704,2696,7427,4488,3475,4153,7604,3261,1376,6990,1104,2748,5165,314,3717,1763,6888,4197,5171,456,2056,605,6869,165,192,7713,2126,3728,2471,2450,5541,7157,2921,5091,2832,7100,4529,5342,7143,7888,2852,7257,7036,638,2325,7884,7906,3830,2472,1628,4898,2017,5322,843,2703,2406,1471,2224,7419,563,7647,1752,1541,4106,7951,6269,7504,7967,370,3556,7772,4933,1225,5763,4683
14,2208,7164,5031,200,1288,3369,5344,2709,3379,5066,8034,6691,2446,4542,7544,409,6764,985,5917,5715,3587,295,7211,5781,5129,6951,1007,669,2546,1382,1416,420,7852,5561,7578,7306,7586,5633,7289,1356,3160,5311,7034,3192,1020,3565,6014,5401,7217,6403,6440,682,5858,7457,7699,5855,5053,1610,2646,5551,2811,519,5563,26,3435,1840,6566,4303,4282,7138,1750,1707,2938,5764,1321,5219,7797,2143,3482,1383,3776,2511,2878,5159,2180,1304,2611,964,3687,960
15,1414,2302,4741,7687,3615,3595,246,1892,7746,6941,2772,2583,4522,51,3808,6911,97,4138,2379,8045,7118,4417,2837,2889,88,12,1019,1484,5399,760,5514,1589,4337,1250,3692,7303,215,7530,8013,1913,1729,4280,1796,7476,7506,4483,7681,4616,4270,7373,6230,7878,1025,1770,3548,8069,4259,7040,1567,5069,6149,2746,3988,6714,7355,2138,5506,6640,2894,4067,3157,34,927,1662,4851,618,7633,3023,427,1680,7194,2159,2330,3483,5939,8095,6856,5684,6630,3437
16,4866,6157,224,3340,5537,3569,3853,1365,1665,5454,5872,3453,709,7099,1203,4286,5572,5334,3800,168,3509,7937,5213,7767,7052,8068,5462,7780,6353,7751,3207,6368,1003,4572,662,497,170,6561,2493,4396,6961,6414,6059,6923,4328,2640,3259,505,2445,5411,762,3028,7893,4026,2691,7268,2639,6629,883,1163,4635,254,5517,2657,266,3531,7574,7191,1078,6176,4573,7149,5853,6559,4650,4448,6952,1811,1191,2049,99,674,4130,1941,3576,7431,334,2754,5337,1881
17,2238,5175,6074,5849,2931,4246,2048,7152,5359,5406,3007,7048,6253,4243,748,2600,6973,6429,7060,2547,7701,5868,7732,780,1921,7418,3542,6906,7918,2480,2716,4428,3626,3696,6480,397,6427,2354,3589,2024,3546,5152,4335,1370,4900,1017,2884,4902,906,3678,1419,651,2422,4046,5423,2823,2486,4395,1470,1635,2036,6419,6838,3153,6868,4028,3390,3188,2169,2753,5989,2274,5468,3839,6641,3798,3059,1364,3124,5899,4075,7778,137,5910,2906,5798,2110,5544,1889,5252
18,3716,5997,1083,3375,1337,2492,294,6207,6385,262,7366,3704,920,3336,6300,5335,317,1651,2840,3044,7661,1333,7714,1186,2316,1685,1260,2475,3545,7966,1862,113,3256,4380,4313,3224,4361,5254,783,6620,3254,6853,5122,1520,4465,5668,860,2803,3668,8076,7334,5113,1768,7294,1052,4004,6498,4321,5526,7002,6874,7208,1585,1391,2451,7045,5707,5313,4066,311,7912,2384,6433,1368,4642,5374,5115,7127,2071,6380,6334,58,6500,5036,7808,2338,6537,3513,2825,3370
19,6540,78,5817,987,2591,5965,595,6021,5509,7072,6015,5903,3972,4520,3819,1801,911,1390,5801,5487,5174,2966,2711,1349,1963,7802,1648,5739,2078,6894,2705,4977,5841,4586,5559,4029,1107,8044,3810,1542,6893,4765,3929,5510,6150,586,4334,6702,4939,5248,6286,2819,1150,6455,1986,833,7602,2648,7765,391,7491,1755,1372,604,3723,4331,538,2297,598,4134,7720,4625,2478,577,4229,6000,4157,4191,4828,3185,7115,2173,2580,5803,1231,3199,2994,8025,7527,6756
20,749,676,4969,5969,1992,1970,7436,1526,6012,6487,6108,3646,5314,4712,6441,1565,1518,5392,2217,6675,3754,5742,6299,1151,7423,4707,366,7817,7043,2043,368,5340,2014,77,7623,7425,2315,7651,2898,4449,3238,7779,4910,432,80,6405,4871,2636,1086,691,3314,731,164,4498,3181,1136,6602,2258,2996,5461,4423,8018,5540,65,5956,3110,6336,4620,4399,4942,3966,3848,3216,7805,10,4296,18,3498,1828,2322,7477,4343,6143,5093,4160,7995,7097,2881,6122,4670
21,5167,6170,171,5431,5749,735,989,173,216,1041,7264,7898,4549,6533,7220,2340,1691,2439,7953,405,1887,1864,6555,696,3594,4011,6303,4363,2364,41,2622,6081,4414,1011,1745,8008,6197,4913,5005,5378,2369,1444,5132,2635,5597,5502,8057,6889,572,4215,156,3098,1964,2984,4636,2175,2742,7087,5331,3076,2886,6493,7599,4446,7017,3015,2086,891,8021,6246,5861,4220,3856,6937,7620,1816,1158,659,4775,7394,7509,60,3372,3400,7084,293,7401,3758,3967,7858
22,7730,3284,7209,5670,363,309,4766,6651,3987,7365,1088,3586,3969,5701,5555,1830,4079,2796,7226,3636,957,481,2620,6759,4753,1201,6900,1940,2361,2094,6387,644,7947,3959,458,7398,6094,3380,197,4036,2308,7026,3043,6037,187,6212,4794,7593,1360,7132,5187,6412,1168,4552,6581,476,3120,5877,4976,1469,7130,2375,895,3280,7571,2097,7583,4521,2733,351,7309,7749,5114,1423,3512,6694,7518,4051,1771,1524,4915,5946,300,108,5524,4576,6699,5352,2593,455
23,8096,209,7666,2806,772,2381,4045,6730,2380,2727,2729,6374,7134,5806,1592,3616,6003,5804,2573,6564,5218,7145,6192,5298,551,7051,4141,110,5304,3282,6834,4368,2556,4756,1309,482,6974,4043,1230,2625,3973,3275,5246,109,4042,1040,3933,6823,4526,4489,5465,5141,4557,4986,825,3195,5998,835,1132,6222,1352,6088,1096,2247,6635,4200,5705,3184,1965,502,7594,6025,1725,5086,2164,6594,4835,7769,1655,7308,7931,2283,6453,542,1583,5182,17,7517,6272,1748
24,4644,7254,2266,2008,2848,3551,1835,6698,3398,5379,2776,462,8082,6114,7562,3777,6093,1357,3634,3709,6661,3655,7641,3489,2615,452,1210,1307,7784,5393,4694,3339,2016,4112,4987,139,7831,2566,7258,6668,7179,1308,7461,8083,680,3373,2407,5746,7584,6221,6317,6785,226,3526,1506,3681,496,1314,5403,6155,4128,4857,398,6932,6760,3580,801,6228,1852,1703,4513,938,2074,6879,850,499,2699,6304,305,4127,7444,7702,1066,1899,5895,4068,2099,4301,8006,2923
25,469,6348,1933,3567,2314,5767,477,7374,486,6216,2512,5301,2289,3416,5870,2789,1561,4823,3070,3361,2971,6309,2054,5038,7987,4133,7224,1005,740,8078,5576,5659,2761,1076,4598,7942,931,756,3811,3720,4840,7576,1974,2861,7278,1594,2929,5916,6597,5485,1712,4764,7869,5857,4355,7007,4177,5108,3341,7409,7030,289,3086,6914,449,6086,3465,7737,5741,7612,1051,5064,7499,4379,1339,4822,5657,1875,2527,555,1916,3847,83,3860,647,613,3002,6319,2182,7938
26,490,4877,4147,7721,781,4057,7988,4463,956,1787,2517,2448,3425,2930,3561,3602,5350,6365,1435,861,7474,2279,4824,6297,4352,1741,4104,6497,5051,6373,909,1605,6174,5184,3219,3156,2989,2890,3641,758,2835,2201,6119,1400,3132,3191,4834,2496,7223,4232,4894,4626,3500,5274,2079,597,746,4843,5256,1621,2857,6479,5792,7600,8084,7639,4867,4548,6957,3424,2833,6499,6546,6447,3283,1245,7871,1731,1142,7508,4454,4662,2926,7482,479,5669,2148,7965,4887,144
27,7232,4044,5760,3443,3464,6966,5155,2822,3643,158,2863,21,1646,3240,2577,7420,5578,7471,2229,3766,7068,7873,6256,4181,3087,1783,2239,5619,7251,7989,837,286,3083,6443,3055,2408,2477,5937,5630,1125,7569,2223,1606,809,2572,2935,1474,3923,3905,7553,1942,3792,7522,4592,8093,897,2807,5650,4503,2215,1139,6987,7716,8047,1114,5554,4629,103,2209,6465,4467,3444,2910,6726,5024,6225,3201,4954,5081,2963,6070,242,222,6890,5001,6659,3204,915,5491,186
28,6605,7848,547,738,513,620,3046,3233,4564,2839,6998,7481,3371,5233,7973,848,6666,6417,4358,2510,581,6921,2189,5247,3352,7141,4551,2514,1657,3127,2845,5747,5799,1332,4854,2815,1159,640,1772,1300,7112,7001,5697,7142,4382,7545,7237,4283,6044,1934,6046,1273,340,3976,4722,3303,8075,511,1818,412,5566,1744,6655,3825,3536,4955,6264,2211,5790,7820,4348,1175,523,7183,2983,4190,7369,2284,6584,1115,527,7439,7854,4568,416,7053,1119,3762,1179,7704
29,6586,5263,3705,8023,1283,6048,4162,1670,7416,3529,2114,5825,514,6351,3260,5834,5160,2051,3863,6776,445,2554,6318,3206,6254,7670,530,5678,7788,4416,6367,424,5535,3748,6166,5874,2485,2752,2914,3162,5614,2072,361,5607,2459,4499,1036,6589,1091,6857,3309,2706,5575,1627,7747,7450,252,4462,2763,335,4172,5047,3845,1193,4666,5961,6619,5558,79,6232,4412,1938,846,4563,1497,271,2581,7410,679,7977,278,7246,6273,582,7917,741,3926,6454,3154,6298
30,7943,1371,3392,2912,4681,6116,2303,5568,2907,6544,3006,1776,6038,5421,7925,5071,7736,700,3904,1167,4021,6567,302,7740,6808,1952,3892,2347,2257,1780,6347,2948,4397,4815,2798,195,4931,4627,4103,6438,2433,4802,5805,3203,3543,6265,3631,2724,6994,6339,5782,1434,5077,7564,1437,777,101,4690,7710,2843,2312,4732,4723,666,950,932,4697,4439,2052,2730,4230,4226,2378,7559,8080,7350,3797,4294,2092,6736,2804,6754,7167,2490,3344,3016,3794,231,6462,608
31,1904,7756,5516,3663,2226,2246,488,4812,157,4848,4713,619,210,4803,6448,5116,1415,836,4349,4356,838,3,6326,2383,646,6627,3479,1637,6892,2404,1769,178,4509,4950,5267,7102,4855,4468,494,6352,459,1109,2893,3630,7590,6129,6755,2677,7757,147,2594,6996,219,7441,8048,5292,5208,8041,997,4100,6203,3389,7653,4325,7795,5146,3997,7455,6505,5501,2149,5390,6400,4705,6180,4372,1791,2967,1330,2424,5328,5936,3937,5914,2365,90,7250,1143,6705,4458
32,3832,1229,1157,3955,1014,2349,5585,7233,7124,7492,13,3051,2479,374,2377,7658,7789,7877,3570,6141,734,198,5912,2713,5320,5843,3670,5971,2130,91,2813,4996,3270,2997,5881,4393,7643,5908,435,5904,4055,1102,4166,1817,7480,358,6199,6870,3818,3807,93,6701,3169,7493,804,7868,354,174,5986,6323,3355,5489,1822,3478,7089,3092,3629,3731,4023,2368,2178,6360,532,670,4202,6132,7696,7857,1326,2568,4460,5979,6788,4031,1461,6471,5751,875,5920,7454
33,3033,6806,5902,7790,3246,7945,6369,3248,364,6067,2342,2995,4309,6111,3688,4550,7853,1669,4027,4962,6478,6248,6145,1528,2778,3481,2631,4671,3788,4440,1967,1515,3458,1927,1895,8014,4981,7437,5151,727,4790,4016,3448,5144,3813,4597,6356,8001,6576,6282,2947,6839,5244,1936,4217,639,720,921,3196,986,2885,725,6913,791,7830,3406,2596,5658,1923,754,4445,3942,6083,5455,429,7964,2335,1571,6227,4107,4165,1482,2304,1868,2645,8022,5671,2332,6092,721
34,4736,4923,3285,1569,562,1494,5430,5052,7304,404,1995,2621,6518,1672,2682,3099,1553,5002,350,5417,3394,6072,689,5830,115,3821,6840,1883,7697,7511,4102,7668,4951,4063,5480,4836,2736,6361,3335,3690,3759,8073,6585,5926,6503,233,6492,94,2588,4398,313,6530,6652,4497,3107,3179,6027,8081,2847,7467,4916,7411,1634,1505,4701,5654,540,3418,1935,6899,4536,453,4612,5679,4679,5840,2452,5295,5610,1079,506,7488,4864,4990,2880,6215,3907,332,3159,1263
35,6547,1089,1251,6372,6734,7619,6452,2350,243,4058,2867,6800,5096,3318,7939,4704,785,2828,7561,8077,1733,1854,1171,4210,3816,7169,2862,5212,1116,7275,7236,6354,2225,7032,5362,3911,3114,673,2809,3348,3981,5616,1441,5293,292,1699,2431,713,4469,268,3032,687,4963,3675,3391,5318,612,5846,1438,5333,1374,2035,4231,1217,240,7031,406,6729,2972,3429,2468,7384,8030,2307,6616,2766,6126,8064,7500,5181,7337,711,5784,7834,6424,2509,2660,4961,5278,3271
36,6470,6090,7033,43,6773,4838,5245,7105,5732,5433,6258,7170,5759,3237,7677,7413,3571,1363,3296,4247,1988,3323,899,4904,6158,5987,5966,686,5,3588,4461,3799,7770,2765,4122,3004,4957,7348,7679,7801,5860,3861,82,1706,1961,5471,2502,4441,7328,6860,1129,5864,6183,512,6606,5222,5629,3782,2392,7433,1097,6004,5504,131,6,2771,1173,290,342,418,125,5349,976,3174,347,89,4745,3597,5772,786,3492,3579,4558,6204,5826,1544,7133,344,4926,7456
37,2945,3736,6430,3088,5592,2695,1242,830,3535,4971,4359,2198,5661,5473,5481,1513,5011,1153,599,3027,632,4204,2346,5641,7969,7283,3921,2393,773,5486,7904,7523,5150,1536,7866,7723,3781,7537,5743,6377,1874,2117,4091,188,7020,585,654,2590,7646,4167,7663,5586,1026,4332,7292,4080,7006,1624,541,3484,3715,1196,4124,7422,1192,3632,4340,392,6097,4689,2663,5236,8016,625,6476,1455,6257,1313,2181,6814,5216,7985,4105,3827,1128,5027,7932,2483,2355,1759
38,2474,407,703,1833,2589,3793,454,5192,6645,4333,7395,4491,3610,3601,3623,5453,4814,362,820,7785,5953,1396,811,3300,4466,5041,2177,4791,6268,7351,4156,7827,5387,988,59,6184,2010,6466,5305,4759,3101,1856,2939,7322,3773,5110,6209,3575,423,2780,3532,4654,1492,3787,5285,5004,3452,4603,5383,2087,7867,2252,3617,4354,7832,4941,1008,7284,4203,6049,6993,6532,3939,4763,6904,5422,2630,3117,5593,4978,3205,637,3757,6408,3750,348,3227,2605,3712,5179
39,1392,4667,5791,4135,6677,6866,1543,6965,4868,3977,7135,7443,3472,2356,5675,3302,1033,1826,7088,2528,7984,2563,2558,4960,4174,1596,7331,3463,7536,4717,3225,7321,2434,7654,2212,1998,698,5655,3440,1427,5188,4696,2779,553,92,579,191,2172,7657,4575,6703,6766,4948,8,1121,3220,2669,4880,7196,8024,2145,798,484,5250,1576,5735,2684,2112,7090,7359,2139,1105,4523,1535,6509,7154,1982,2826,5777,7558,2529,4014,6526,2281,5040,3147,7198,5258,4432,2077
40,1527,3085,2567,4588,5750,297,1247,7796,1683,6962,7819,4863,736,2360,6643,2015,1134,355,2428,2873,2790,47,6276,6456,2576,6515,7174,6676,6670,3676,3037,978,1018,5859,5866,3557,2386,5824,6881,7660,1323,5644,2167,5545,48,7662,7397,1425,3506,6162,4400,1228,4374,6709,6463,7990,4859,3598,2538,1806,3281,4758,4450,3455,2300,7934,5436,1716,1955,1570,6967,6521,6406,5000,914,1790,5649,1410,594,7919,3417,7113,5929,5289,2421,1951,4278,3834,1687,5107
41,7695,440,5810,5702,5606,789,5008,4921,3163,7261,3870,5582,1615,1893,5443,2689,503,218,6920,1598,6250,1324,5273,2849,5014,3411,7116,4064,6886,5264,7253,1749,7333,5484,3770,5483,4874,3126,7242,2533,6864,4660,3915,1563,7,124,6828,1837,3552,1305,4169,6936,7968,4357,8036,5329,184,7936,2679,5464,2638,4944,4,3187,203,5875,4383,61,4784,5457,4168,3920,1602,2487,5687,7605,7895,854,1346,379,3902,4264,8072,4937,1664,733,5534,7515,1525,2183
42,3460,1166,793,6799,3269,1873,7709,3299,5531,1532,4386,4577,5802,3382,304,3935,5985,4087,7691,6925,3838,7510,617,136,7300,5627,753,3940,5637,2744,7362,223,28,5388,5694,3928,2243,717,7864,7879,4821,8052,6152,1803,3212,1587,1009,6761,6428,1638,1823,4240,3090,2927,4999,7382,6009,1908,4069,1498,5197,5394,1070,1285,1782,5079,3277,4734,1407,111,588,3243,5180,2723,7230,2136,5814,7520,7533,5942,6945,4530,2523,4813,69,6916,6320,6735,3128,3980
43,4475,1237,5120,3693,567,7652,5762,1367,6033,4776,36,7168,5919,5962,2321,5112,6528,561,4245,2541,1306,4388,633,1710,3899,4263,7935,6905,623,1074,6802,2908,5889,3964,2367,1038,372,872,751,6231,6173,4841,1977,4419,6791,7014,6146,3454,2411,5952,718,7022,381,7910,3168,6042,1865,7750,5995,3399,5125,6077,46,6331,4845,4801,6570,1841,6023,3001,3383,1252,926,1985,3867,4995,7610,5262,466,6293,3965,5142,3328,3812,3991,5862,3180,7591,4115,4427
44,2876,2339,4285,183,7062,5642,5330,3909,1898,2066,6723,3916,4504,1445,7274,3957,2987,4455,7386,7896,975,1618,743,102,7402,7404,903,4618,403,84,7429,2737,116,3167,1485,473,4047,7567,6322,4186,5082,1013,6798,7028,1170,390,3722,5653,3963,5162,2348,7025,2390,1521,7791,6375,5964,4731,123,6653,4341,1144,4110,4072,5275,3073,6794,7083,2542,6131,3654,8040,3150,5360,4196,922,1723,7764,6063,4579,5748,7363,7383,4447,190,5356,3494,212,3268,4252
45,2374,3439,5367,893,9,6656,4131,6968,2216,2651,4327,5271,5796,23,2799,1795,1459,1625,6240,6849,1120,5513,3067,6223,812,1488,2738,4035,6194,4562,5620,5498,1591,3164,1630,4077,2872,1476,1920,7159,1161,1465,399,574,6069,2457,1182,6167,7665,7542,5646,7377,2106,7357,76,2320,5560,2278,5442,4747,2969,6980,6251,6052,7683,948,7182,3084,1778,4000,6511,2562,3780,6002,999,6510,7694,7205,7916,6542,4242,4212,6376,7946,1336,3060,5579,285,5638,3986
46,1981,656,3627,3402,1057,787,1959,4728,1152,858,7573,6571,5492,2918,5117,448,6483,5497,5196,6543,3637,4470,3673,3719,2196,2821,6887,7332,5836,6907,1684,6217,5259,6622,4207,3883,3846,6781,6245,3596,3129,3822,4425,2286,615,2202,2524,3768,3445,1059,1554,1735,7184,2163,4187,2891,5958,2298,4820,163,1234,2751,196,4546,6765,6399,1777,827,4858,7428,5548,4605,4508,7804,7345,1110,7855,491,3066,4615,2784,7192,7792,5873,1329,7921,3618,6964,3544,5709
47,2101,2979,8097,1342,5996,821,7206,5003,5405,3702,1126,2343,2282,2844,4059,3730,8049,3142,1448,5515,2260,3235,7846,2416,1739,6663,7352,3462,5505,5470,7329,3913,3555,2960,8091,6085,3058,5080,558,6302,6394,4291,3951,1918,2489,3826,6896,3803,1944,2613,5632,829,5280,2692,6625,5635,1507,2794,1065,127,2690,7845,1220,6274,5361,8059,52,2928,3368,1812,5967,4556,896,5718,2520,6275,4255,4404,5408,7887,426,616,4569,6942,2838,8037,4155,564,7390,1133
48,685,1413,2560,3459,1212,5153,4873,118,6810,648,2992,3211,5419,1067,7771,6662,7927,7023,2550,1064,6569,1972,7669,4897,2943,5787,106,7150,1529,3918,5230,5780,194,4304,1028,4695,4669,2534,3257,6762,6832,3413,7733,7131,573,5022,2429,2866,7079,5296,5869,1805,444,7195,3677,4647,5418,5384,4587,7996,3347,4060,3952,6733,1053,2500,353,4708,4879,5665,1327,2949,5231,7763,7667,7342,16,4360,4214,880,6249,7188,6872,3613,7074,1581,939,1546,1404,74
49,1734,5711,5574,142,7960,3706,4928,5838,2957,520,6370,2628,3119,4381,6780,3265,1623,2193,6739,1380,492,7686,3346,1654,1880,5690,3172,4596,1552,4429,963,2341,7260,5525,807,1797,7837,2791,2515,7462,2858,3522,3337,1911,3267,4699,7813,6172,145,1303,5148,1693,7550,53,2026,5118,6958,135,2108,6688,5945,1574,5720,6846,7324,6284,667,6439,5214,238,5345,7189,6850,3876,4370,3262,3377,5135,7956,5109,4346,3621,6578,755,3451,4578,4970,5793,7004,882
50,2708,1147,1401,1798,6252,4253,7560,6692,6601,3934,954,3003,5733,6396,2465,8009,6865,6107,7148,2398,5831,6262,2277,4330,474,4430,1432,4754,1226,7905,7368,6727,3356,4725,4580,4739,2022,6102,1701,3022,6168,5797,7711,3102,2248,2900,5769,230,1629,3333,2913,2901,5287,3315,7000,1481,4936,259,270,5070,6005,415,7543,3922,5354,1860,3644,7021,2968,3674,3669,7202,30,737,6554,4989,3994,6022,1579,5163,2140,1198,214,6041,5156,4392,3604,6283,62,6104
51,207,7059,2504,7809,2213,5811,2187,7219,6128,510,5044,3480,1984,3442,7644,6672,5410,929,977,1827,4511,7400,4912,815,383,2084,177,2233,3183,4471,2658,5596,4192,5198,1034,3726,6098,905,3177,6751,1973,3878,5456,7171,4109,7085,995,2675,6738,5023,179,1705,3078,1194,2758,277,2869,5547,2981,7950,7107,823,4391,1548,4816,7516,5325,7414,5725,4005,2650,4288,5704,3433,6771,3824,4269,1146,5994,3901,5898,2642,3950,6127,3953,1573,7847,6137,6716,6851
