,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,1242,6430,7969,599,7932,830,2393,1128,2198,3484,1759,7663,2483,3827,7020,392,541,4124,5661,2346,1874,4204,5743,3535,2663,2695,4167,2590,625,1455,5481,654,5592,3921,5150,3781,3027,3736,2355,5236,4332,7537,2117,6257,5641,7422,1026,773,7006,1624,7283,5486,632,1536,3088,4359,2181,6814,4105,5011,5216,7723,4080,4091,585,188,1153,6476,7646,6377,7985,7866,1513,4689,1192,3632,7292,6097,1196,5586,4340,2945,5473,1313,4971,7904,8016,3715,5027,7523
11,4856,1449,7446,6943,655,3298,3862,4351,1169,788,4406,2674,7066,5984,5724,968,4806,2240,7606,664,3495,2993,3831,6713,4609,2032,6837,3667,779,1866,6940,5822,7483,2389,6415,7729,2734,7104,1757,4555,515,6885,8027,6871,1879,4656,4032,1199,1726,2370,3173,4342,6028,6294,2946,1002,6743,1123,3122,4623,4095,4088,1322,4206,4808,7323,6880,4108,2251,3774,2617,7290,85,2870,2359,7872,3410,4137,6583,4482,244,996,7914,5842,4158,1762,2614,7140,1426,3628
12,5428,6288,7844,3891,7836,3040,7173,7810,5049,6389,3541,7501,4676,2009,1652,778,3069,6587,6390,6796,3125,1786,4257,6307,1842,6434,373,2319,2665,4062,310,4293,3353,2295,4870,2942,3837,6311,7529,5786,1580,4123,7954,8051,4364,1453,2158,96,516,4589,3714,2154,45,4279,5429,7165,7077,2466,774,3144,5147,6903,380,6795,681,3756,5088,5034,3609,1276,22,570,3474,7875,4545,303,683,6218,1483,7364,8060,3553,959,3554,1560,8011,1743,7417,7240,1668
13,3046,547,3352,4358,1119,3233,2514,416,7481,412,7704,6046,3762,4568,4382,2211,1818,6655,3371,2189,7112,6921,1772,4564,4348,620,1934,4283,7183,4190,7973,7237,513,4551,5799,1159,2510,7848,1179,1175,3976,640,7001,7369,5247,3825,340,1657,8075,511,7141,3127,581,1332,738,6998,6584,1115,7854,6666,527,2815,3303,5697,7545,7142,6417,2983,6044,1300,7439,4854,848,7820,3536,4955,4722,5790,1744,1273,6264,6605,5233,2284,2839,2845,523,5566,7053,5747
14,6369,5902,2778,4027,5671,3248,4671,2645,2995,986,721,2947,2332,1868,3813,5658,3196,6913,4309,6145,4790,6248,5151,364,4445,7945,6282,8001,5455,7964,3688,6356,3246,2631,3458,4981,4962,6806,6092,3942,1936,7437,4016,2335,1528,791,5244,3788,720,921,3481,4440,6478,1927,7790,2342,6227,4107,2304,7853,4165,8014,639,3448,4597,5144,1669,429,6576,727,1482,1895,4550,754,7830,3406,4217,1923,725,6839,2596,3033,6111,1571,6067,1967,6083,2885,8022,1515
15,1543,5791,4174,7088,7198,6965,3463,5040,7443,8024,2077,6703,5258,2281,92,2112,7196,484,3472,2558,5188,2563,3440,4868,2139,6866,4575,2172,1535,7154,5675,191,6677,7331,2434,698,2528,4667,4432,1105,8,5655,4696,1982,4960,5250,4948,7536,2669,4880,1596,4717,7984,7654,4135,7135,5777,7558,6526,1033,2529,1998,3220,2779,579,553,1826,6509,7657,1427,4014,2212,3302,7359,1576,5735,1121,7090,798,6766,2684,1392,2356,2826,3977,3225,4523,2145,3147,7321
16,477,1933,7987,3070,3002,7374,1005,647,5301,7409,7938,1712,6319,3860,7278,7737,3341,3086,2289,2054,4840,6309,3811,486,1051,5767,5485,5916,4379,4822,5870,2929,2314,7224,2761,931,3361,6348,2182,5064,5857,756,7576,5657,5038,6914,7869,740,4177,5108,4133,8078,2971,1076,3567,2512,2527,555,83,1561,1916,7942,7007,1974,1594,2861,4823,1339,6597,3720,3847,4598,2789,7612,449,6086,4355,5741,289,4764,3465,469,3416,1875,6216,5576,7499,7030,613,5659
17,7988,4147,4352,1435,2148,4463,6497,479,2448,1621,144,4894,7965,7482,3132,4548,5256,5792,3425,4824,2835,2279,3641,956,2833,4057,4232,2496,6447,1245,3561,4834,781,4104,6174,2989,861,4877,4887,6499,5274,2890,2201,7871,6297,7600,3500,5051,746,4843,1741,6373,7474,5184,7721,2517,1142,7508,2926,5350,4454,3156,597,6119,3191,1400,6365,3283,7223,758,4662,3219,3602,3424,8084,7639,2079,6957,6479,4626,4867,490,2930,1731,1787,909,6546,2857,5669,1605
18,937,3063,3664,7554,1433,3999,1238,4150,2718,2388,6915,14,5754,2363,6220,6494,3666,3359,4287,325,5988,5588,7247,2042,5591,7627,1607,6817,6946,3358,6579,6867,5414,1645,1249,6164,1613,2412,3651,2425,2892,463,6106,2065,6591,3504,3828,7091,25,4272,3775,6343,5938,6807,1545,6295,2309,1678,4672,2293,878,2232,7758,6725,1718,6924,6827,4076,4850,1717,4869,5170,3091,3743,4315,4185,3742,5200,3232,5400,972,4238,5288,2124,4170,6446,7693,11,1990,5098
19,2536,1174,7311,845,3684,4490,5130,2134,7273,728,1903,7147,6746,6335,5595,4405,7367,881,7046,4268,2522,5220,2681,2850,1202,1113,6153,3292,419,8099,1882,3140,4807,208,7541,2464,7526,3979,6171,5847,20,1227,2808,4500,5753,7786,7293,934,6969,3430,387,4935,4173,1720,276,3851,7061,794,2955,3962,6638,6030,590,2953,6700,5508,5887,4261,1111,5126,4952,4012,5119,7752,983,824,2236,6011,2453,4947,7596,2855,7949,7807,4543,1714,7656,601,3123,1660
20,1344,5536,5185,912,7098,5469,3057,5493,677,839,1310,1850,6551,6953,6634,982,1501,4677,6043,3868,2797,1456,249,5363,7434,8070,2131,5321,5604,1345,1909,7659,4373,7822,2269,7766,6241,7341,4070,6917,1265,7692,7799,8012,1878,3017,1216,422,4720,2933,2973,4799,5134,4651,3954,1010,2345,2676,1930,534,5645,5427,7794,1753,6786,2267,5307,443,7452,6482,175,2548,5063,5871,4024,3622,2199,5270,2461,3319,1639,2018,4101,7531,5770,4691,6186,1312,1027,5286
21,5413,7038,2521,2717,6717,221,4698,7577,1092,5323,3689,2882,3080,2311,3367,6731,6852,5210,7498,7993,3815,3573,7111,507,4078,1980,129,7318,7613,1922,189,382,4661,2011,1043,6744,1633,1350,923,1055,7086,6346,4997,745,7648,1246,6064,6235,4534,4116,2467,6328,6588,6079,1533,6350,5556,5594,5283,2623,2344,8020,7403,57,6421,7781,3053,6312,4413,806,5466,5878,280,5897,3349,1207,1095,536,584,6552,1609,4943,5626,7210,5976,1555,4553,2019,3583,1632
22,1959,3627,2196,5196,3618,4728,7332,1329,6571,163,5709,1554,6964,5873,615,827,4820,196,5492,3673,3129,4470,6245,1152,5548,787,1059,3768,7804,1110,5117,2524,1057,6887,5259,3846,6543,656,3544,4605,2163,6781,3822,7855,3719,4546,7184,5836,5958,2298,2821,6907,3637,6622,3402,7573,3066,4615,7792,6483,2784,3883,2891,4425,2202,2286,5497,7345,3445,3596,7192,4207,448,7428,6765,6399,4187,4858,2751,1735,1777,1981,2918,491,858,1684,4508,1234,7921,6217
23,1162,4493,7201,4324,228,5068,2686,6523,6329,6475,5639,7464,2403,692,7376,5199,3660,3763,3289,4418,6598,4198,2707,5358,1021,4927,4254,7180,5496,5025,1756,1999,6779,3308,6745,6467,4457,6316,4486,3772,5324,1359,1302,5054,6679,7065,7255,2662,4958,2539,4535,565,376,6201,1617,4020,6535,5519,2430,4472,776,1341,3710,5706,3572,1572,859,5886,5336,3485,566,6017,7885,2816,478,871,4599,5948,4953,607,6468,6596,442,8098,3072,3322,199,630,4086,2941
24,7547,4829,4484,5353,4909,4464,72,4175,863,6008,5573,4684,3804,5145,7841,7484,6101,4096,5808,346,3193,4502,5243,624,6485,4389,3919,4033,5409,1185,2288,172,7688,668,1979,5812,4891,7412,3735,560,6189,1241,2715,2443,5121,3791,2836,3293,3550,6844,1442,5758,3897,901,2612,2442,4742,705,6105,7166,1331,6383,2235,1858,7299,5391,6135,526,2506,5412,4025,7638,2570,2313,2759,3721,7408,1727,4559,6572,37,2903,4780,7814,4323,6045,2028,684,5924,6073
25,3190,1508,6728,5973,1289,6721,6556,7828,5839,1656,1431,3401,6720,3021,826,7922,1430,5553,5726,6758,4638,5921,2831,6516,6863,501,4145,4320,545,3695,3056,5260,5249,6671,874,4985,6988,7615,704,1270,2756,701,1292,1943,4367,3364,2273,7494,6767,4777,130,261,3405,3095,610,621,4273,723,3745,5133,2120,7338,2137,877,7598,6926,7970,4886,120,86,6877,7193,1846,7856,7070,4369,3917,6117,3077,7448,5177,1599,3374,2980,1397,2551,4711,6056,5744,4675
26,4743,6847,3814,2029,3255,1948,3477,7690,6749,7980,7204,3741,3189,6066,7894,5217,3885,693,4601,3729,436,6279,8063,1702,6163,8046,2498,1677,6649,465,5059,5459,75,4783,7685,1029,4918,7136,2525,3647,434,3025,634,7609,3652,1189,4686,518,5567,4048,3515,4480,3121,1819,5482,1616,7267,3473,1603,6472,1496,1206,4061,4975,2747,2545,3635,1810,6858,6501,5060,504,6210,2324,8062,979,5503,7301,7056,7069,2810,4338,1275,771,166,1946,7718,4964,949,4451
27,1004,3502,5099,4111,6830,3295,4329,3045,509,5009,7064,4945,7563,7018,4634,417,5189,2469,3648,6236,6984,232,6970,4384,283,1205,4284,2261,4306,4804,4213,5981,7438,6741,5608,3054,4347,3840,3560,3395,7199,862,5475,517,7458,1994,4517,4892,5416,3338,1381,4424,7296,546,4216,6281,7715,4702,3734,3978,1495,1137,7891,3407,3578,2473,7207,299,2887,7899,4796,1871,1000,274,3930,2793,1294,7003,2985,7485,2419,2883,5923,4581,1141,4752,5380,2702,6290,1023
28,5297,4178,3320,2661,6285,5993,631,1268,7535,2144,4560,7682,2272,3859,6391,360,4735,4385,4818,3538,3197,6737,3844,6161,4176,521,6280,3872,258,3131,1022,1675,6035,5905,5458,6144,6031,792,5050,2569,2519,6392,6560,2598,3388,2245,291,7761,5959,6777,4050,49,4685,3385,7762,7849,6650,1443,7886,3461,2264,2698,4093,6024,6355,4074,1836,7335,4831,4641,529,6388,4825,4163,3936,182,7316,5312,241,388,3740,7393,879,1204,3109,1319,2668,7958,5395,969
29,3432,8043,154,4633,4979,1165,4013,1611,885,6644,2270,7057,4628,6436,5521,7961,5543,211,2961,71,7155,6062,389,6508,2659,1740,6632,4594,7882,6982,2185,5074,7975,3516,2004,1650,1047,24,5991,4249,5310,6109,1696,2111,6512,3701,7029,5612,3493,3992,1614,7286,2712,4613,2262,6529,5940,2601,614,1354,3241,5478,2146,2001,180,7775,2090,998,1424,1145,4510,2760,6639,4830,5131,6748,6861,4646,7287,3231,6818,3737,2871,5137,3272,2543,6363,2584,2911,5562
30,294,1083,2316,2840,6537,6207,2475,7808,3704,7002,3370,7334,3513,5036,4465,5313,5526,1585,920,7714,3254,1333,783,6385,7912,2492,8076,2803,1368,5374,6300,860,1337,1260,3256,4361,3044,5997,2825,2384,7294,5254,6853,5115,1186,1391,1768,3545,6498,4321,1685,7966,7661,4380,3375,7366,2071,6380,6500,317,6334,3224,4004,5122,5668,1520,1651,4642,3668,6620,58,4313,5335,311,2451,7045,1052,4066,7208,5113,5707,3716,3336,7127,262,1862,6433,6874,2338,113
31,7709,793,7300,7691,6320,3299,3940,69,4577,1498,3980,1823,6735,4813,3212,4734,4069,1070,5802,617,4821,7510,7864,5531,588,1873,1638,6761,2723,2136,304,1009,3269,753,28,2243,6925,1166,3128,3243,2927,717,8052,5814,136,1285,3090,5637,6009,1908,5627,2744,3838,5388,6799,4386,7533,5942,2523,5985,6945,3928,7382,6152,1587,1803,4087,7230,6428,7879,4530,5694,3935,111,1782,5079,4999,1407,5394,4240,3277,3460,3382,7520,1532,7362,5180,5197,6916,223
32,5430,3285,115,350,3907,5052,1883,2880,2621,7467,1263,313,332,4990,6503,3418,2847,1634,6518,689,3759,6072,3335,7304,4536,1494,4398,94,5679,5840,2682,6492,562,6840,4951,2736,5417,4923,3159,453,4497,6361,8073,2452,5830,1505,6652,7697,6027,8081,3821,7511,3394,4063,1569,1995,5610,1079,4864,1553,506,4836,3179,6585,233,5926,5002,4679,2588,3690,7488,5480,3099,6899,4701,5654,3107,1935,7411,6530,540,4736,1672,5295,404,4102,4612,4916,6215,7668
33,5689,6514,4914,3820,3222,67,784,5955,7317,3691,1784,3996,6055,5205,2974,7840,35,2916,349,5425,5075,842,1335,4602,4237,6613,2150,2435,4017,54,5755,1595,1222,7635,6226,4126,3562,7998,3075,3332,4619,1674,6341,273,5277,1054,2292,5932,6813,5103,1688,1915,3577,3130,7742,3496,134,3311,4655,6752,2982,8071,7930,537,4054,7156,6267,803,2937,7325,140,288,8079,1286,7507,2720,6271,7037,1240,6206,369,5030,7974,107,5944,4505,5476,6647,2666,6775
34,4544,4610,5062,4307,2644,5111,2624,5708,7826,213,6793,117,3932,267,5444,284,7319,4541,7982,4934,7707,1845,5183,3468,6711,559,2846,5368,133,4992,4008,3866,8065,7863,5087,2739,3877,933,3457,1813,744,4476,1378,2463,3291,7628,3082,524,3960,6010,3476,7381,4842,5441,1154,4687,4201,6118,600,2670,4932,1767,3354,4905,7782,5373,6068,5404,1872,3523,6841,5240,3420,3226,2735,7991,4362,4271,4437,7902,5357,626,3858,993,1857,856,3505,6843,3171,3166
35,3853,224,7052,3800,334,1365,7780,3576,3453,1163,1881,762,2754,1941,4328,7191,883,5517,709,5213,6961,7937,2493,1665,4573,3569,5411,505,6559,4448,1203,3259,5537,5462,1003,170,168,6157,5337,7149,4026,6561,6414,6952,7767,2657,7893,6353,2639,6629,8068,7751,3509,4572,3340,5872,1191,2049,4130,5572,99,497,7268,6059,2640,6923,5334,4650,2445,4396,674,662,4286,6176,266,3531,2691,1078,254,3028,7574,4866,7099,1811,5454,3207,5853,4635,7431,6368
36,1966,2249,6715,4833,3038,7495,5389,3949,6901,1108,8090,193,7137,2710,4710,2396,4693,6935,4121,4118,4600,6314,2127,924,1905,7249,6854,149,1093,6787,966,1049,357,2044,3329,7629,3396,5565,2102,5266,981,7388,3698,3019,4925,661,105,2059,5896,3176,5721,7821,1030,1037,3665,3620,1075,3686,5424,4481,3208,6057,6836,3640,7923,992,6349,5253,6898,1901,3993,6437,3105,4239,4235,4477,5158,5449,5901,1334,3501,5723,1298,6624,3971,1738,2372,5888,7371,4755
37,5435,4810,4583,3357,256,2155,5533,1676,1499,1460,1890,5622,2740,6833,5892,908,4089,3829,4274,7698,1135,6991,6195,5261,7689,1681,3011,6196,3018,5647,39,6178,6213,2409,5882,7080,5067,4132,2337,946,5631,5957,345,2113,7227,4988,1540,4591,4290,1223,3116,4083,4967,3409,2694,1044,890,3317,5776,1597,2402,2353,5693,6148,6502,5173,6732,6971,3036,5105,4312,7126,5056,8058,3886,539,4982,6018,5918,4436,1510,5415,1917,5698,2653,5522,5028,4714,333,865
38,7432,3938,7671,7971,3585,919,4316,2147,3062,5703,6878,104,1118,1504,3927,2415,202,7435,5351,7244,2820,4585,5880,930,8033,3194,324,3708,8055,2160,3671,4664,2030,6379,2055,6600,913,1848,6922,4974,439,5097,5346,3050,3508,6234,3539,5774,5281,5341,1900,2,3345,247,6862,4574,5823,5366,715,3089,1477,6211,4956,2397,3161,6882,7861,7281,5164,1269,3582,4682,2228,38,3985,7163,4983,943,4729,2874,4531,1262,7843,1788,7631,5237,5448,3889,4632,2219
39,488,5516,646,4349,7250,4812,1637,2365,619,4100,4458,2594,1143,5914,7590,7455,997,7653,210,6326,459,3,494,157,2149,2246,147,2677,4705,4372,6448,6755,2226,3479,4509,4855,4356,7756,6705,5390,7441,4468,1109,1791,2383,4325,219,6892,5208,8041,6627,2404,838,4950,3663,4713,1330,2424,3937,1415,5328,7102,5292,2893,6129,3630,836,6180,7757,6352,5936,5267,5116,5501,7795,5146,8048,6505,3389,6996,3997,1904,4803,2967,4848,1769,6400,6203,90,178
40,6562,3865,281,2387,5605,4433,4193,4431,437,4761,5228,263,6750,6842,2578,5879,5021,4847,752,7158,7478,3175,6770,4149,7842,4052,2207,4390,2327,5974,2063,5623,5729,2287,2757,5048,5078,5139,1861,7700,5269,3039,378,4295,8092,5206,6614,6976,5194,1281,4785,306,7581,2290,7566,1700,2773,5039,5490,6091,3214,710,5907,3943,2851,1821,1831,894,6165,8026,3521,3263,400,1653,2410,7472,414,6989,7787,1761,2965,2385,5347,269,3041,1728,2299,5061,5407,1124
41,3581,4700,7783,4081,886,3855,6637,6902,4420,7430,5682,2231,7528,5727,2552,1428,6266,5397,1511,5037,678,4318,2334,2064,611,1061,7708,6623,5191,4289,2934,5691,657,1369,393,1195,6138,5193,2405,3363,2647,3113,6549,7339,6519,5227,7103,2057,4876,3093,1463,2204,7463,3210,7010,2785,5850,4719,4452,2151,1015,3415,2455,917,6484,343,4959,3619,2767,5820,3661,4724,2317,2958,2561,7487,4225,5211,5224,5557,5065,2604,1724,2925,4972,5172,5832,7816,2038,2999
42,5762,5120,3899,4245,3180,1367,6905,3991,7168,3399,4427,718,7591,3812,6791,1841,5995,46,5919,633,6173,4388,751,6033,3383,7652,5952,3454,1985,4995,2321,6146,567,7935,5889,372,2541,1237,4115,1252,7910,872,4841,7610,1710,6331,381,623,1865,7750,4263,1074,1306,3964,3693,36,466,6293,3328,6528,3965,1038,6042,1977,7014,4419,561,3867,2411,6231,5142,2367,5112,3001,4845,4801,3168,6023,6077,7022,6570,4475,5962,5262,4776,6802,926,5125,5862,2908
43,6681,6366,6783,5865,7703,7027,3645,1466,6381,5876,7094,7632,4637,7465,2023,6100,1213,5688,217,7731,7078,5460,2050,2741,3008,5761,7407,5710,2376,1393,5672,5590,535,8031,729,1514,6357,6270,2484,5851,2045,3842,2585,1317,6260,4778,7957,3094,7106,2950,6087,237,1659,159,2109,7151,2166,4533,1164,840,7313,1417,5012,1098,508,4408,6458,1667,557,4459,855,5816,2047,4737,441,5073,832,5451,2895,1577,3431,6955,1353,7282,4895,4305,1318,5420,5272,44
44,6296,2800,2865,5499,1847,3880,7146,1658,275,1301,7190,6696,7870,3200,8074,1190,5775,2970,4946,1278,1897,4099,5737,7215,4009,7291,4593,575,7570,7712,3599,1338,2241,6790,2626,716,6568,1924,1282,6202,470,2476,4171,6895,1315,4797,3178,7122,1299,1379,1792,7259,4073,6292,5752,766,7110,425,464,3510,7680,1537,4733,7093,5765,7044,6599,4512,3273,3252,2176,5542,808,63,7829,3351,2745,4494,1996,1689,4136,7994,6410,1261,4674,1907,7924,1394,4164,5215
45,246,4741,88,2379,6856,1892,1484,5939,2583,5069,3437,6230,5684,3483,7506,6640,1567,3988,4522,2837,1729,4417,8013,7746,3157,3595,7373,4616,1662,618,3808,7681,3615,1019,4337,215,8045,2302,6630,34,1770,7530,4280,7633,2889,6714,1025,5399,4259,7040,12,760,7118,1250,7687,2772,427,1680,2330,97,7194,7303,8069,1796,4483,7476,4138,4851,4270,1913,2159,3692,6911,4067,7355,2138,3548,2894,2746,7878,5506,1414,51,3023,6941,5514,927,6149,8095,1589
46,2187,2504,383,977,7847,7219,2233,3953,3480,7950,6851,179,6137,6127,4109,7414,2981,4391,1984,4912,1973,7400,3177,6128,2650,5811,5023,2675,3433,3824,7644,995,2213,177,4192,6098,1827,7059,6716,4288,1194,905,3878,4269,815,1548,3078,3183,2869,5547,2084,4471,4511,5198,7809,5044,5994,3901,3950,5410,5898,3726,277,5456,7085,7171,929,6771,6738,6751,2642,1034,6672,4005,4816,7516,2758,5725,823,1705,5325,207,3442,1146,510,2658,5704,7107,1573,5596
47,5585,1157,5320,3570,5751,7233,5971,1461,3051,6323,7454,93,875,4031,7480,3731,5986,1822,2479,5912,4055,198,435,7124,2178,2349,3807,6870,670,6132,2377,6199,1014,3670,3270,7643,6141,1229,5920,6360,7493,5908,1102,7696,2713,3478,3169,2130,354,174,5843,91,734,2997,3955,13,1326,2568,6788,7789,4460,4393,7868,4166,358,1817,7877,4202,3818,5904,5979,5881,7658,2368,7089,3092,804,4023,5489,6701,3629,3832,374,7857,7492,2813,532,3355,6471,4996
48,973,282,3305,4595,1447,411,3823,3833,3469,4365,2352,6179,6706,229,7955,2395,5722,1140,5667,627,1695,7216,652,279,1793,802,2956,7908,714,4885,5611,6778,4119,394,234,8039,2371,475,7424,2444,5440,5317,1773,3540,4422,4786,3118,4769,6938,3250,485,7272,2856,7050,7929,3685,7997,1408,6337,7793,4611,1291,3213,1962,6718,1069,2025,6120,1056,6557,4084,898,4485,5089,7012,7092,3342,2755,2817,438,6130,7229,3527,6536,5029,6191,7883,7475,5894,7588
49,5330,4285,7402,7386,3494,3909,4618,190,3916,6653,4252,2348,212,4447,1170,7083,123,4110,4504,743,5082,1618,6322,1898,3654,5642,5162,5653,5360,922,7274,3722,7062,903,116,4047,7896,2339,3268,8040,1521,7567,1013,1723,102,4072,2390,403,5964,4731,7404,84,975,3167,183,6723,6063,4579,7383,2987,5748,473,6375,6798,390,7028,4455,4196,3963,4186,7363,1485,3957,6131,5275,3073,7791,2542,1144,7025,6794,2876,1445,7764,2066,7429,3150,4341,5356,2737
50,7616,6708,5911,2518,4565,1534,4727,3148,401,3869,3149,3528,4496,2700,5913,6263,5673,1422,1130,1001,5232,2399,7121,6136,6301,2667,2253,2438,1200,3010,1366,6999,7473,7295,1418,4795,6527,4233,1937,5934,6181,5032,6695,2170,1932,7340,1976,3879,2222,1863,7175,4524,6825,5893,7310,5084,6142,3639,7634,5613,70,4152,1713,4034,888,2964,3324,1910,8007,4184,2417,3288,8029,2896,1647,1947,7305,732,2250,2936,6531,6577,4772,472,3614,5046,967,328,7706,1704
51,4162,3705,6254,3863,3926,1670,5678,7917,5825,335,6298,3309,6454,582,2459,5558,2763,3845,514,6318,5614,2554,2914,7416,4412,6048,6857,6589,4563,271,3260,1036,1283,530,5535,2485,6776,5263,3154,1938,1627,2752,2072,2581,3206,1193,5575,7788,252,4462,7670,4416,445,3748,8023,2114,679,7977,6273,5160,278,5874,7450,361,4499,5607,2051,1497,1091,3162,7246,6166,5834,6232,4666,5961,7747,79,5047,2706,6619,6586,6351,7410,3529,6367,846,4172,741,424
