,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,3787,1717,1037,3665,3933,71,3959,1050,365,1598,240,3633,3761,4550,4427,3806,2852,402,3443,2993,3728,3537,2372,3194,2375,2749,1781,3616,1953,449,2078,2903,1910,3751,297,4414,4111,387,4530,3877,3397,3694,1038,400,1350,2203,337,1316,4551,1729,2988,3845,1510,3627,1482,2750,3670,700,4151,2680,342,2402,4194,3115,1826,1270,1261,2131,2273,2
11,3566,3810,1904,1515,1165,2052,3718,1268,4033,3259,1721,2473,1900,3446,635,709,1389,4791,4629,917,1854,1411,3828,2335,1304,921,4785,1171,1960,1697,3488,2665,2599,4078,713,3602,2183,255,3280,2794,973,424,2917,4862,688,3354,327,2061,4412,1031,667,4495,3922,2605,1685,1320,3767,2645,1728,2495,2059,4483,2062,4700,521,1090,4769,3095,4235,2320
12,1334,4498,1808,211,2721,513,3452,1214,4517,1317,408,3140,1860,2380,2557,1838,4795,4598,1658,1086,4079,1647,388,1898,2696,2080,109,2049,142,4096,1983,4893,662,3299,2498,2562,3969,3636,1916,2249,3224,816,3242,2043,3596,3824,3541,903,4743,1534,3144,1962,2069,1554,2384,374,2924,2029,3656,1397,1442,1935,2725,4232,4749,4822,4320,1985,957,2653
13,4680,2040,836,3247,1242,2676,2588,1107,4563,587,3890,760,2943,2968,4846,3347,162,1002,493,4175,2604,2952,1184,2748,3469,4748,1705,670,2901,664,890,4821,4314,566,3098,1434,680,2104,4178,4398,3197,3626,2057,3512,1849,2849,2161,4271,3323,4325,164,3640,394,1371,2444,3992,3135,43,2066,2277,3677,1840,569,290,1745,1200,215,4683,3580,4760
14,3968,753,2286,2811,1357,2242,3504,483,3457,4461,133,728,2925,1030,3184,2963,990,2598,3884,3236,4502,2465,2791,4767,3839,3672,2805,860,3273,4770,771,1351,2371,1664,348,326,2942,1065,3784,1421,3219,3835,1188,4075,1758,585,552,1633,865,2594,4102,1875,4207,3555,4842,845,368,4372,1375,3833,2806,904,2331,4472,2072,1542,1295,2912,2251,4492
15,908,2217,775,1817,324,605,4861,2932,1174,3540,1488,4559,1209,1234,3536,4809,705,1469,3714,704,4688,1622,205,82,3092,2500,3880,4425,4636,1416,253,737,933,2506,996,2724,706,4299,1610,4484,3423,1965,2769,2073,3742,3841,4594,2056,3547,1820,2936,3646,2330,744,4812,2899,4599,1716,1485,3057,2162,1540,1059,2434,3970,754,4017,4391,2398,2382
16,458,1675,2443,2093,2197,266,1835,3792,26,4277,2094,2410,2432,3243,2189,3151,2224,3182,1154,3309,2541,1694,1655,4203,3584,1120,3085,3401,4728,2122,3344,435,1127,4051,3016,3471,765,1273,2271,2613,418,1516,1586,614,3875,4608,654,3409,2615,3205,4223,12,438,3134,4474,4284,2129,4540,2472,4798,3260,3041,2872,2521,872,2921,422,2711,2285,2677
17,716,1833,2723,1267,4731,3306,2007,3348,4142,2612,1909,2351,359,925,2314,3054,2462,4742,2958,2584,1762,2720,175,2563,4105,2780,4072,3804,2927,2482,4215,3419,130,1386,3322,2815,294,3639,3866,3238,3691,3619,1868,30,1486,715,1211,3603,3237,2047,18,1596,954,1272,4762,2831,3212,3241,1074,1303,3590,4000,1210,1772,2900,4603,2310,1565,275,3483
18,1968,1974,1796,4713,1780,4500,2736,4851,3644,603,1358,3190,1405,1027,581,2517,1461,1062,2233,4321,3004,1975,4854,2050,3380,4043,487,2934,856,4035,1739,1222,4637,2489,1004,967,2152,3096,822,3327,2483,1227,4352,1285,4150,1831,4294,2611,1053,4396,3496,4127,1474,3456,3372,1102,1119,929,92,879,1066,3564,371,4020,2419,2797,4658,4630,2609,880
19,692,1539,1607,522,1623,4297,1911,2732,1388,4153,3254,1373,4617,193,3396,4227,285,2986,3263,3860,251,3170,3188,4536,4281,1795,3,4513,1208,191,4698,160,4446,2882,1070,1927,1714,104,2783,3749,3668,1921,460,2413,3043,4120,791,2300,4226,2707,4729,3082,2544,1979,461,309,2628,821,4856,1829,303,608,3448,4471,4360,2916,4691,3152,2559,1553
20,1326,4830,4804,1680,1241,1336,1400,2600,4574,4011,203,3669,3408,2661,182,2119,1368,2188,3101,4674,1282,202,3777,773,985,4402,2471,1687,528,141,1824,1216,2820,3952,4097,1417,2531,3748,4473,4087,1520,1945,4237,2011,224,4030,4781,3791,1203,3850,341,111,1858,1114,271,4040,3793,4873,4012,3223,1995,1281,2447,3143,1051,995,1286,4546,1897,3878
21,3410,3075,2236,3821,2666,4048,2542,2305,106,1557,4444,4889,1145,68,305,3384,2814,4676,1173,1752,2157,504,971,1959,4266,1370,1362,1323,4715,2646,4288,1423,4018,1498,17,2243,470,4723,4616,2685,1749,1574,4257,1524,2376,2048,229,4179,409,4620,148,2494,4295,1636,1797,2195,1135,3770,4488,4077,2824,3594,4117,1638,962,4408,4732,828,1718,44
22,4420,4476,4189,1863,2810,2876,2153,1502,833,3735,1005,752,847,1606,2092,1692,3928,747,1364,2321,2185,2395,4076,4209,3164,4562,3868,2556,2020,3206,4242,2552,1025,372,2790,3036,2543,2416,1315,3304,186,762,4535,2753,1861,2149,381,562,2526,1525,844,1715,4879,1809,2287,4393,3620,4065,2303,695,2164,3905,3973,1377,433,1812,2795,1465,4029,4685
23,4269,4426,1665,3061,1394,3252,4467,2415,1424,2341,8,799,4056,2446,2115,4,2855,798,91,2334,3937,4058,1396,2044,3986,2545,228,2239,3524,4644,4463,666,682,656,4296,2674,2148,2323,3104,2987,380,4549,2377,621,4672,1645,4224,2064,2095,3047,1816,4195,1144,1982,2332,2772,2712,1243,1839,2480,3812,537,4239,1851,1798,3945,3179,2731,632,3802
24,2808,494,2839,795,3972,1733,907,2648,859,1783,3705,1450,1430,2255,1359,3758,375,398,1427,689,254,2966,61,2649,3563,1507,3142,4234,2520,3363,2898,2485,4362,4335,3118,3359,322,4874,1278,453,2387,3825,1885,3645,4651,3215,1138,2393,4233,2353,3023,3856,2430,3747,2315,396,2620,1017,2337,1811,4645,3387,4220,4442,2274,1110,740,2205,3921,3887
25,4888,1552,2246,1084,439,3925,3431,1601,1254,1412,1162,3913,2213,2127,2683,4206,4747,2461,1588,3320,4595,4652,4015,128,4735,1058,1814,3313,3904,1262,4844,864,2652,3896,2890,312,1460,4123,3097,589,3976,1228,1712,4260,2058,3137,4775,679,1581,501,4366,4435,2418,3138,818,1818,445,927,2083,1347,2424,2807,4315,558,854,1938,637,1506,3272,3067
26,3552,4768,529,107,1071,4817,3287,3523,1382,545,4707,3962,2819,4222,3848,4621,1196,3964,678,3551,4668,1612,577,1882,2218,2235,949,2957,1028,3070,1603,3201,1836,6,4771,3867,2827,920,4181,3655,144,3149,4679,3788,2282,2737,3612,4656,1307,881,2642,1393,2591,1333,876,333,645,2727,2306,694,4840,1274,3827,4134,3724,1284,1116,14,3076,259
27,2084,3693,4810,2170,2008,1616,2373,3339,4587,4010,2944,597,3148,3006,3915,1528,3300,2537,2352,2782,2816,1821,1878,2368,2847,1859,2116,857,2866,1477,2046,1407,1476,3938,3586,4521,190,1770,3653,2378,653,3018,4128,2033,1293,1957,2009,1923,2493,334,980,1595,2975,3679,1919,2930,906,1667,465,3739,209,199,4745,264,4168,2453,4572,4441,3293,3826
28,1562,936,580,4119,2813,1385,1549,1701,1886,2667,2179,3688,4877,1105,3312,2143,2258,3651,2041,2954,81,4044,1804,157,1018,1428,4774,4712,3607,3185,479,1492,1294,4440,4481,2617,2643,346,527,2621,4126,1949,3026,544,1181,2997,151,3432,1748,3034,336,1399,3799,2074,4323,3702,1644,970,4782,1010,3829,4852,3239,2222,3912,4318,1726,780,4649,2625
29,2733,3654,4757,4036,311,3334,2250,3658,3461,4410,1258,1366,55,1126,1441,2499,4243,3055,3614,2530,4611,2896,3093,1429,1047,3209,1381,1240,1952,53,2034,1097,896,2111,3634,2536,3780,554,1392,3891,3478,3800,192,758,3491,2913,2079,4094,246,2262,4004,4156,4533,3565,66,1052,1518,3199,4501,4009,4494,3414,3947,1590,73,3583,548,173,1420,1750
30,1813,916,4359,3279,4604,298,3389,4371,257,1077,466,1942,2296,2516,2132,2579,3053,485,2992,3809,3157,2097,3538,3451,1023,834,3391,4143,2298,3894,261,4091,1769,3033,748,3468,3876,72,1777,2301,4104,691,3145,3390,848,4073,2003,1720,743,265,1690,2985,4185,4660,3939,2597,2622,2070,2477,2365,269,3266,3560,1172,3515,1178,3025,2406,3892,2825
31,4282,3124,3635,480,2828,389,717,2297,505,4541,3377,507,3015,85,2777,4374,403,1133,3427,3037,4249,3356,4522,140,2647,2248,491,4797,784,4869,840,2105,1328,2327,4317,2914,3439,707,2268,2964,3288,2005,1020,4605,696,69,2469,4050,4054,4273,4560,3481,809,3191,4228,2010,1640,1494,1948,3966,2142,1846,592,2596,3315,188,1123,4510,367,4755
32,2475,599,1012,1224,1691,4653,3290,98,3673,3883,697,1806,993,1566,2252,2744,4640,3342,1056,3870,2977,2360,497,4221,4148,3382,2761,4053,4438,622,1349,3355,238,2710,1256,2288,4837,108,1433,3608,183,3328,1061,1892,3709,4465,1573,858,1404,2640,2633,4740,2523,2177,1992,4588,4196,3909,1100,4583,948,1954,4279,2199,1223,3763,4248,100,11,3051
33,1871,248,4744,4531,582,3988,2974,3778,2700,1527,4027,1707,1682,4542,3416,3168,2264,812,2848,2435,4093,3854,2394,1740,3911,3725,964,3160,1139,3589,2433,3513,853,4049,3127,24,2452,154,3499,386,4733,3089,1754,110,262,2096,1040,579,659,2555,1587,3112,4108,2423,2202,2344,1625,1961,937,3624,4894,3154,4167,354,4118,2694,2850,2150,310,3141
34,2051,1787,115,1253,576,838,443,2564,1452,1929,2346,819,4870,1774,150,987,4439,4490,4197,1448,617,3775,4815,2184,503,3942,4897,2090,2636,4794,455,746,3902,2726,3813,3869,2106,3175,2101,1352,2193,2817,3479,2534,366,4037,2592,826,3743,2091,123,382,1153,2295,842,4754,4405,3960,3919,797,2283,2478,4764,3486,3180,2492,4149,2947,1015,4407
35,3291,2546,2672,4265,3262,1168,2257,120,2247,4139,1624,1799,165,2572,353,329,2038,4034,3713,2657,4303,4329,1299,726,1591,4115,1155,3521,2427,1532,1751,2364,3370,1873,1148,4214,3056,4306,4655,2290,4895,1934,3781,4061,1166,4369,912,885,1977,4379,4865,3392,3805,593,2682,3285,1987,4367,2232,1556,1360,187,584,3998,1128,3730,1099,176,404,2470
36,124,2962,7,4803,315,3120,1822,3601,3257,3376,1662,37,650,2389,4161,2747,2075,2333,4302,2569,3044,3507,976,4512,258,4714,1988,4470,4290,227,3261,3729,1083,3629,1790,2001,67,245,2837,4394,3395,4657,230,3250,4350,3929,972,4370,975,1205,639,2123,1186,4554,1289,766,4188,4387,1063,4169,2445,484,385,4085,4638,486,3956,2228,3264,533
37,735,2451,4626,3707,4355,4454,4309,4625,196,1415,3989,3508,1627,2422,3153,2279,2787,2978,1481,1978,263,4496,2767,3463,4552,2267,300,3950,2973,3358,2481,4507,4084,1029,3346,2706,3078,1147,307,723,1164,663,725,1343,2578,1989,2456,950,1408,3631,2343,1505,4814,383,660,1292,2765,2877,1219,911,4704,2175,4466,3931,1432,2664,511,2421,291,4392
38,3849,1791,4697,1426,492,1589,886,564,3248,3204,3736,3864,2276,136,3760,3871,2878,363,625,3830,1014,2589,2098,3562,1003,3269,2775,121,3337,1156,2289,4876,1472,184,1039,3642,4659,3133,450,3316,1372,604,4602,1830,3797,4561,3568,2110,1764,2845,1298,3020,3106,4132,3398,1912,2173,1410,2858,2209,2654,3425,4099,4101,588,103,39,3130,3660,4098
39,3005,1832,2990,213,2519,652,895,3652,1134,1887,3080,683,3817,3510,591,4800,4726,1346,801,1161,2585,1569,3600,1513,1180,3715,4580,1157,3944,3772,2778,4064,1723,4664,4274,2946,2770,2581,3295,105,3017,3746,33,1150,3895,2012,3296,4519,1738,1096,3378,640,1124,3119,4183,3161,1939,60,4829,4373,429,4386,118,1933,281,2467,918,4219,2766,2601
40,672,1125,2538,89,2345,1847,738,4276,2879,2786,1709,3681,23,4508,2728,2468,2634,243,3550,2875,3910,4789,4848,4380,4381,1626,3689,4823,4252,1617,4739,868,34,734,3181,2000,3978,1248,2140,3706,789,1112,1969,2857,2945,3099,1618,4753,1579,1759,3695,2991,1447,3889,1129,3474,1462,4241,1026,4122,4581,1561,991,2505,675,2261,99,3169,1075,5
41,2278,472,3335,4364,1103,3920,2125,2763,690,2204,939,4802,4818,3226,161,1703,3587,4716,41,3732,59,1300,4525,1361,3716,4596,4449,620,226,1501,2181,532,3961,2856,2560,2190,4164,4843,3762,250,1823,3977,3447,1239,1976,905,2984,4601,1964,4718,2861,1564,676,1079,3588,4784,3667,1425,3897,711,2253,3081,509,530,1310,981,2216,2972,1158,4008
42,2311,421,724,1390,3852,3123,143,3424,3571,2458,542,1650,3710,283,2379,361,4722,1438,3318,3464,3595,3982,2759,3847,4417,2238,3032,401,4558,2656,3582,2675,3685,1318,655,2088,441,2641,4088,101,1643,2174,1301,3282,378,1577,1384,3927,720,3445,2692,4460,2650,3768,4721,2138,4847,2275,4397,2348,3754,1558,2574,1260,955,651,1529,1926,3394,3764
43,1024,815,1872,4622,1742,719,3638,4267,4423,952,1422,3198,2854,1917,3517,928,633,4577,4351,4357,4418,4342,630,3202,960,1046,4032,31,1753,4524,761,820,4841,214,3317,169,4590,4210,2717,642,3918,1306,3487,4737,2347,1000,317,977,4719,1743,3779,3771,4255,2566,1768,2704,1335,2304,677,3102,4615,122,94,2871,2950,3881,1894,1686,1931,1632
44,4166,2504,4447,1582,1218,4741,45,4016,1132,3990,4289,3539,467,994,2695,1035,3176,3417,2015,3189,156,331,4727,811,2002,2158,446,3297,3542,4477,4121,4570,4031,4448,4792,1087,1523,2575,296,2734,260,1170,1856,476,469,681,4900,3840,4348,2329,701,2357,745,2835,4046,1747,376,4665,3863,2616,2859,4482,974,370,1365,883,1828,4613,751,4349
45,3058,1914,2426,4459,4155,1773,1264,3527,1651,1563,2895,924,4157,416,3954,3808,1290,25,1496,1490,2623,2989,2948,2355,3121,1277,76,4564,1095,3311,2528,474,1521,2842,2171,3404,1078,3253,984,1893,1072,4250,1081,2441,2561,4527,3664,2006,634,3708,2979,2488,2042,3129,2390,3752,3731,468,1380,1782,35,4783,3955,2037,4116,3692,4773,3329,1946,2032
46,114,3687,2436,3009,4014,2412,79,4432,4434,4217,4597,3196,4453,2894,4107,2524,769,2128,2270,4689,1963,4114,1245,2843,447,2135,979,3407,958,397,3400,684,4806,392,1970,1313,4850,3842,2693,2201,2632,57,966,3298,2773,3606,998,2085,1608,236,4504,2147,1504,1011,2949,4069,2709,4586,2014,2618,242,4682,1594,1744,3150,557,168,2867,914,4147
47,800,1711,3559,3349,2568,1908,3613,2476,644,1704,2838,3882,4776,3453,1091,3352,1611,3511,4711,2774,1033,4059,1843,898,2911,3090,561,3567,4811,1788,2023,3276,1555,318,793,4236,4468,2146,4734,2226,1395,2484,3712,4736,2910,4433,2658,1879,454,2145,2230,1719,4831,2741,1391,4377,1805,1803,3648,321,4751,891,1906,272,27,2626,1233,153,1344,1993
48,2169,629,526,524,3597,3924,432,4780,674,3173,602,3663,2340,2771,961,1419,555,1445,1187,623,3436,3903,3908,3916,1693,624,2463,2571,1291,4864,1924,3604,4493,4041,2953,3940,3375,4545,2319,4887,1340,4529,1663,4650,3011,1495,2308,1695,2757,178,3831,4585,3338,1922,20,1837,137,687,3271,3544,756,609,1130,3974,4475,3733,3340,1275,3064,1637
49,2284,4836,2703,2454,1971,1551,2168,4788,1457,112,267,519,3917,4458,3545,2881,618,3641,731,3193,2358,319,3441,1204,3671,2383,2593,1533,1545,4095,1367,3785,3971,220,1526,661,2067,52,4081,2117,2880,2955,3231,4338,2960,1259,2967,3578,4192,4880,3535,4173,2655,2793,64,1825,1265,1283,870,1615,965,4358,2804,3721,523,3994,4365,4614,1252,538
50,2549,4575,78,3014,3899,3577,2553,482,1793,3021,2651,4759,4600,4787,1722,944,992,2800,2448,1491,4230,736,198,3174,1972,316,4212,4579,3717,1941,3888,2603,1329,249,2241,4285,2219,1918,1877,1629,4330,3314,1369,75,969,2708,90,2627,1984,2408,1576,2887,598,1648,4684,4272,1325,3906,2920,1614,4875,3031,4383,390,3440,437,951,1212,3103,4361
51,3324,3232,1827,4013,2401,4702,1943,356,4001,1784,1257,405,649,1688,2265,1853,2087,2922,4548,2133,702,413,369,3460,2324,3345,3561,710,1443,2060,2479,4623,2788,4007,3682,2829,1845,3116,646,323,464,4479,2701,3381,4270,978,1786,419,2764,3245,1263,4039,2660,4401,802,4395,2211,2207,1661,2803,3740,832,3229,4218,3963,4216,785,1057,3256,3195
52,2200,3759,1807,2629,4201,3207,2126,218,2237,3946,2570,1225,4424,295,3110,4052,1453,473,2582,863,923,1458,4708,3726,3013,1630,3704,1746,2919,2624,1543,892,3957,4569,2359,3336,4428,2902,2862,1266,1108,4082,3258,4567,3007,1190,2263,779,289,3518,1546,3477,3575,875,4509,4090,1708,2388,278,2178,1068,1560,732,459,3766,3838,102,997,4763,3623
53,200,2045,2690,3321,343,931,4816,3049,3965,2019,2428,3901,1950,1314,884,4898,3622,790,3727,3114,499,1176,1356,1734,1193,2021,4092,2583,2608,4110,658,3745,2698,252,4291,956,3406,3373,1403,3213,4430,4450,1517,1207,3326,185,3495,2159,4808,3570,274,3465,1319,478,3319,1696,4669,1681,412,1042,556,3753,1435,1580,2659,837,3886,4245,4863,4845
54,244,3411,2644,3776,3325,208,3505,3079,1850,2139,4074,1487,2518,768,3554,4544,3475,1508,3649,2906,2136,1080,4633,167,1538,2186,4675,1088,2742,4182,4055,1226,1702,4724,829,1698,4556,4067,65,540,4631,4308,1674,1246,3332,4247,1280,2497,2259,62,2868,535,547,1767,1048,13,578,4671,4003,4835,86,4176,4124,3163,1848,2317,4141,2438,1852,436
55,3278,3683,1736,1073,3798,241,1342,4162,4799,1008,3926,299,1345,4553,1151,851,170,3222,2299,129,2821,3807,3573,2507,2918,4298,1152,1592,84,379,4706,3132,1302,807,1936,4834,113,2100,2865,2716,3003,4455,4443,1531,4231,373,3062,4805,3008,350,4205,887,4345,4413,1043,708,1115,2054,4566,1634,4635,1509,231,1677,4520,2781,3980,2180,2745,2339
56,3220,4180,1213,2874,3100,2515,2826,2191,517,3470,757,1737,2266,1725,3843,2108,2016,759,2514,3365,1537,4646,1322,3435,2176,913,1604,58,1932,3696,4336,4038,3268,1471,4593,1641,4326,1250,1958,3415,4307,3405,284,4341,926,10,2959,787,2381,3744,50,2663,1146,3368,2501,3930,2309,2053,1775,823,1175,2893,3072,1776,4445,4681,3367,2834,2513,2206
57,1379,4042,1355,4750,4777,3599,2905,125,3074,3501,3428,155,1236,699,1217,4639,4238,1330,2165,1683,2400,3756,1652,2965,2565,806,2349,4568,1855,2754,3301,2688,1666,2313,810,147,4340,3737,417,1844,2999,2503,1925,338,4813,423,1191,2798,3497,1387,1449,3351,4047,2071,2823,2172,4324,360,3388,234,1741,1990,4287,4882,4678,1067,3364,1568,3165,1470
58,1920,3162,3208,2669,1049,2540,2718,3686,4456,406,3873,4860,3823,2338,3795,1230,4293,3002,899,610,3531,594,1710,22,777,172,222,4259,138,3750,1599,4807,1550,938,4793,2614,516,2227,922,1131,2182,4853,1195,3217,668,2144,3975,2602,2137,2743,4565,194,132,968,4591,4103,1994,3166,4202,2681,3233,910,29,4539,4478,3615,4881,239,4819,1671
59,1235,3981,1706,733,3000,3413,4868,1609,4113,1141,2970,2231,4376,4421,2399,3621,2587,279,778,3434,2160,586,3459,440,3720,4346,3790,1548,2961,221,2535,4254,796,2114,2103,2322,49,3230,1183,714,4666,1363,4146,3466,3225,2567,4136,2673,3700,1089,2511,1996,1406,1660,783,3769,2362,4431,764,827,1201,4738,1437,831,1354,3581,4628,3862,2510,427
60,4313,893,2429,3579,2869,2799,3330,808,256,2063,3701,3796,3948,2851,2086,685,1480,572,3662,4334,628,1189,1620,152,4464,982,219,901,846,2639,3593,4328,3066,781,2522,210,502,613,3572,4606,3757,1143,4100,2342,4400,4416,1231,1676,2155,3993,1570,2885,4883,4627,3433,959,4261,4174,4503,4264,3393,4057,201,1535,48,2822,1036,543,2411,2830
61,3105,47,3794,3834,4262,3159,1232,1997,553,3045,3900,2220,127,1572,302,1899,2981,2994,2635,301,2336,729,2512,3719,2684,1567,3489,2739,2326,2417,4695,550,4244,88,2762,1602,1459,4699,750,4310,2907,3386,2525,919,3422,3052,1414,1121,3874,4086,4229,531,2853,4190,2325,512,3131,4193,518,1883,3371,1113,3525,3650,3450,1801,2760,902,4389,1867
62,4171,2215,3755,703,1401,2889,3984,3289,1169,500,2928,2844,1874,4839,340,3235,42,2969,843,2013,4857,1247,3234,4213,2370,4045,63,1656,536,2631,2670,2055,1511,1597,4390,4532,2392,2254,4283,3126,855,2437,247,4692,514,2260,4571,116,1177,3519,3723,2460,288,4871,3999,3125,4824,615,4505,3522,452,428,2637,1055,947,3128,1841,3935,4026,1101
63,3068,3113,3914,4246,1149,1398,1413,4165,2687,292,3907,946,313,3177,2756,3091,4491,873,2886,2980,177,2192,95,1999,314,1731,1584,1276,498,2923,508,813,2026,4801,357,3492,3284,3374,3803,56,4701,276,4356,983,4251,2154,3136,2580,4225,2619,1142,510,3024,4557,2933,2024,1279,395,2529,4667,4332,3643,3741,4419,3879,3063,1865,3569,3995,520
64,2983,3576,546,2234,841,2715,4382,3426,3514,2577,1483,1559,3077,3532,4480,1484,3094,2212,636,481,2214,4779,3617,3171,2702,2022,3661,4899,2017,1,2937,1756,1621,3046,1249,1016,3341,1670,4198,4286,1635,2187,471,2897,1446,4612,3402,3331,3294,2396,2832,3530,763,4654,862,1684,4406,1109,345,3857,420,2076,77,1489,803,3442,4240,1312,3657,1271
65,3529,2729,2532,1981,4071,3837,1455,32,2167,573,4278,1766,15,2269,866,1998,1585,4457,3610,878,330,2356,355,2833,3722,3244,1955,457,2404,2586,4710,1466,4526,4758,2077,1497,3482,3403,2118,4746,792,2449,4023,3936,1881,163,3221,2130,3609,1789,456,560,3308,601,1755,335,3087,1668,1202,774,3200,4301,2809,2425,4855,3050,3490,4163,3853,3997
66,4619,3987,4858,665,4694,4647,686,1106,3019,4256,207,2068,1800,595,3438,1522,2210,888,3822,4347,1700,282,2391,3967,1464,3574,280,2385,1986,3628,1659,1937,3979,3697,3108,867,4112,607,2671,626,3858,1657,2156,3084,3493,3035,4204,1467,2004,4385,96,1160,953,814,1137,4253,3611,4687,1060,1082,1013,97,2134,4725,2405,1928,1163,3953,2740,4827
67,749,2931,4833,755,4437,212,4826,1541,2554,3178,565,4063,4145,4838,3366,328,16,4528,4772,619,4130,4080,425,2502,4693,2558,1085,4849,2302,643,3786,718,1578,2031,332,2229,4648,3484,1802,3265,3310,1888,2573,1500,1444,3861,4499,4884,384,3549,4184,1653,1409,1094,1044,3605,2065,46,3783,2779,4268,767,1639,2812,1468,869,4133,448,606,575
68,3227,3598,2496,945,4886,1493,549,3379,1206,4820,4832,4125,4028,2403,2455,235,495,4872,80,4497,3385,3292,434,1402,4866,871,4686,3534,1473,349,1669,181,852,915,4331,3485,442,3872,2846,159,2487,1021,3214,158,3249,1321,1288,4024,4415,989,850,1842,3680,2027,3429,1454,4485,2141,3274,4409,942,4523,3498,1956,772,590,1140,3690,4280,2722
