,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
18,2666,4163,2721,3382,973,3321,4214,3463,2288,2732,2856,4726,3383,3901,1205,4695,1804,2115,1522,4074,2948,622,1180,864,4496,4708,2712,4768,4817,2264,4833,3309,3002,1595,3764,1959,1735,529,2482,1082,318,267,97,1575,2951,3475,1519,2602,2186,2528,1169,1819,726,3655,3807,2811,2530,4440,2878,3820,820,1641,2027,63,2842,848,1153,508,1107,1480
19,3551,2269,4009,3375,1249,3124,116,160,213,2016,851,708,3115,1248,587,483,1250,3497,2850,2778,2664,2889,628,2435,1721,3943,4466,2714,4889,2177,2543,221,4590,4368,155,4343,881,4531,4501,2229,2953,398,4491,2102,4366,4633,4621,39,942,3392,4284,4409,3924,176,510,3470,2656,629,798,3277,3615,2748,1409,3093,3732,2490,2447,3241,903,1450
20,565,4233,3772,2323,2398,4319,4304,3585,858,4797,1138,2613,2587,4103,425,2789,1464,924,2980,1932,4232,3964,2531,2204,2761,3477,2429,3356,23,1681,1587,3699,2875,1015,4293,3694,1466,2424,4130,692,2523,1809,1782,1051,64,3708,4024,316,4358,2821,4632,2056,1841,665,4733,1705,2341,3891,4655,1263,4143,1240,2118,666,1915,750,120,906,3442,1355
21,771,399,2231,1918,2462,1799,2243,3202,4871,3675,596,3459,1950,3374,4462,1524,521,786,3748,4554,2275,4529,350,2550,815,2153,4242,811,1629,4806,166,2005,1081,1542,2479,2595,3371,4360,482,4672,2426,4115,1622,1494,4739,2867,2058,247,4550,3637,1697,4583,3587,964,2790,3157,1102,1460,3354,1319,1845,2328,4197,999,4408,4250,1117,1851,260,3054
22,1952,1772,3920,4683,981,3985,2698,2753,1492,3744,4654,3537,1660,729,1550,327,132,3816,3032,4893,1085,460,490,3173,1775,926,4545,1135,2220,1261,967,3488,4530,2414,4269,1865,3960,1281,1920,1991,4834,1693,3193,1676,1858,2191,679,1892,3641,4628,1134,2711,647,3280,610,4743,2935,3015,3829,1332,713,985,164,2132,3352,3588,4829,1770,4196,3220
23,1703,552,2978,2263,3845,834,3396,2984,1707,1337,4294,1092,3295,2179,2070,4846,915,4783,2077,803,2585,654,1132,397,3664,3178,1345,3011,1446,3345,1882,3656,3948,1748,2457,123,3828,1599,537,4364,4137,3119,2200,1689,1339,2000,4167,4597,1731,4647,584,1768,4200,1144,4477,4671,375,281,1206,4407,4386,3337,4800,1136,3527,3391,1208,2880,1129,150
24,199,3742,2628,4066,2993,4286,2539,3805,362,2119,416,1780,2787,4402,3674,3601,4711,4230,121,165,4097,604,4187,4174,1213,572,2729,3376,369,1933,1830,1445,3230,831,1876,4574,886,728,1683,1054,530,3542,36,4205,325,4085,3536,2330,2572,4668,4031,2241,3346,2667,3104,747,558,305,4456,933,1053,3654,3534,4638,1866,1759,3324,796,4658,4019
25,4181,2649,4234,3006,1588,932,1818,972,3471,2991,396,4229,3293,1395,4056,21,1346,1989,1242,4677,3373,471,646,3513,1848,3387,1680,1265,1944,1941,1630,1399,4758,1050,3722,4480,1977,4879,2024,3269,3752,3134,1980,2379,3385,1097,3528,192,4664,3529,3137,309,1296,1074,2944,2122,3659,1421,1868,4465,1618,3756,2456,1774,2492,3735,2026,715,3122,2164
26,2574,2304,1514,62,4420,4040,801,3144,2634,2202,4773,2983,3892,2749,955,1756,4502,1479,3822,2793,2197,3341,3870,2971,4601,1231,4060,1139,2325,2919,3083,3228,4640,3017,4128,1373,2825,4389,2041,3114,2023,2759,3888,1197,20,4455,3464,3690,2244,586,904,2932,254,1645,2519,2801,2883,2900,114,1372,3247,1511,2553,2203,88,206,1411,1814,581,1380
27,4340,3636,1386,3359,344,3726,288,1827,3325,2217,1755,2874,2372,3289,1218,1810,249,4423,3198,1036,4682,4152,1899,4030,2348,2470,1254,4236,407,3961,576,620,2823,4315,2298,2374,3512,1678,1557,2233,3880,1806,2927,2392,1962,1627,1483,4068,4303,1857,2525,2388,3859,1987,2747,1837,1817,3380,3679,686,1093,3432,4599,3595,2548,1198,2257,1824,522,1160
28,1448,1529,2436,3027,3450,1358,907,1013,1988,283,2443,4002,2418,307,878,4883,1374,2911,4784,3734,434,1223,2718,642,4630,3887,3388,4042,659,781,2972,806,2427,4005,3875,1620,319,1376,4785,1940,357,4841,2270,4533,4312,4516,3433,1427,606,3186,4789,4753,4764,4698,2632,1612,4900,3522,322,1913,2420,60,3135,3219,2410,440,2112,1692,594,365
29,4134,4337,722,2084,4067,373,703,3687,2498,2335,2998,2580,1778,4195,3428,4882,3978,1638,217,3133,197,385,4576,1696,2276,1493,1154,2357,3986,657,944,3957,701,1312,3302,3579,1467,4644,2605,2716,248,3360,308,4361,2987,1170,128,2130,1443,2336,2952,3814,154,84,4222,2434,4811,2452,4536,4791,3616,1384,2022,3075,1185,125,2807,2187,4845,3797
30,1610,3416,1547,877,4393,2412,1685,3454,4145,323,4766,1666,3571,1279,4623,4860,2499,2665,3876,3436,2648,229,1706,1020,245,2578,2380,3904,1017,2296,1847,2441,4730,4507,2696,3149,1309,3548,1571,2770,3879,153,1057,3163,4151,3766,1535,480,408,940,1530,2292,943,2088,699,2700,2174,2961,3784,4322,3492,2089,507,4037,58,2039,2521,3417,3313,3343
31,4686,3692,3189,186,1704,1651,4367,2163,3713,1451,1673,4062,2277,1636,3233,1832,1793,1432,1158,3491,1828,4744,1212,3494,2059,1130,83,1290,1833,3802,1663,1455,4300,3211,4432,3630,2598,835,4105,349,1190,109,4287,2982,329,4148,32,264,1012,3586,2108,1901,4617,4541,4600,3918,2403,3696,2031,2888,3214,3518,2636,1738,579,193,3132,677,4295,3469
32,74,2781,2654,1615,2124,1812,682,1864,246,4721,470,3034,4727,2286,76,2871,3413,1965,2534,2957,2101,4168,4299,1783,235,75,4161,4391,4778,733,3618,2564,1764,3504,1691,140,1350,3227,2415,2635,3472,1993,1904,867,913,2682,1178,2773,2608,2756,4717,1644,2444,3160,4169,4588,976,4421,4706,3867,1400,272,445,4610,3778,2136,4709,3600,774,1435
33,2126,2937,49,502,3747,3369,3982,776,4213,3987,4385,667,1816,807,1000,2142,1701,1948,4881,4598,4544,2810,1811,1164,4255,658,2745,13,3,1985,3651,2029,1028,35,389,3328,454,287,3021,1694,1221,3519,1163,4281,546,2863,1640,4352,2707,1329,3681,4543,3237,2236,1742,4508,693,4735,4133,2501,2376,3243,4680,4454,1682,656,4347,3598,452,4880
34,4091,3097,4095,2964,2364,1324,2822,3953,3194,1643,1717,4447,1327,3981,1505,2383,1507,3864,859,3283,1284,4586,1647,3077,2839,2334,94,4678,1979,571,624,4339,2346,3113,4381,4081,3465,292,1037,1749,2555,93,721,2359,3201,2511,467,3468,2533,2641,1328,101,4899,4720,3184,383,455,519,4150,14,1280,4348,3824,513,4795,4844,4235,1490,1333,1635
35,208,2643,122,1849,810,3847,4538,4868,1124,2590,938,754,81,4858,1018,1147,1590,4585,923,240,4034,1342,2467,3155,4396,3835,2569,605,3363,320,2283,4877,1855,4679,1923,4412,1576,4804,689,233,2113,1509,986,335,4823,2795,4258,3955,4620,4264,3456,134,3848,2291,4712,54,2258,2547,178,2906,4418,681,4189,107,2227,3776,2686,4012,4697,550
36,1998,2162,2488,585,2658,800,3357,936,4613,2625,2387,1418,2384,3604,1364,3291,3498,2800,3511,3273,4648,1463,1939,640,2568,909,1360,3246,3572,2684,3606,1886,2221,1825,931,69,2538,1646,928,1474,883,3653,4271,4483,3153,1042,3161,2717,4179,551,2594,3181,3786,974,2806,2624,3552,3966,3922,4178,2156,3140,1983,1362,4558,3058,300,1030,3292,1075
37,3872,1145,3449,2551,780,4488,420,2774,1267,2950,1334,3353,3938,2522,2536,4335,1718,993,4584,4867,706,269,812,2484,4765,2782,3990,3996,762,2111,4830,3008,2299,1008,3775,2406,184,263,4327,4053,1777,2155,2767,876,1262,3720,4824,966,3531,3762,102,3493,459,1577,4302,2603,826,243,2051,4353,1159,759,4495,3361,4333,1122,3685,3386,92,788
38,3541,575,4865,2143,1684,4839,3640,361,3810,226,41,4028,4745,3716,2699,4142,1032,3329,4796,1414,1495,2559,3136,414,1052,4675,631,1323,4011,3854,4400,2633,3663,1232,1217,2074,4110,3285,1534,2725,4055,3844,3686,2884,3307,148,2581,3777,298,1088,3023,2440,1912,4827,2020,1815,1662,827,869,1401,1743,409,3780,2382,545,1656,3547,4874,37,449
39,2589,466,4534,438,3044,2621,2290,1558,1366,902,3117,3331,3915,2724,3330,2365,2768,3667,2809,541,3311,1322,4018,3086,3850,4856,2797,599,326,256,2216,3540,3886,3509,3787,456,3254,1805,4380,1836,3908,1956,2239,843,4665,1077,1874,2887,4033,1525,46,2385,1658,632,2161,2157,2963,2535,79,4345,977,4035,983,2744,4581,3090,538,3065,4540,1549
40,1078,3116,1317,2561,2487,4010,4108,832,1083,660,3402,1004,345,4627,4559,2662,4290,1354,3427,988,2193,805,3689,2622,2419,3234,919,2639,4157,4661,2750,860,783,4459,3524,253,137,3885,1021,3533,4008,25,2067,641,3460,1541,4790,1253,2195,1391,2368,3662,4591,4437,1884,2776,321,2458,4650,4427,2134,2583,1137,4580,19,4094,100,3061,188,4241
41,2399,2206,1544,3397,1579,2017,3039,4887,1497,4853,3225,4481,2260,4382,2405,4127,1040,3707,4560,82,1287,2626,1961,3335,2727,2211,1781,317,617,3974,3530,1060,730,1603,1652,2989,2502,3617,4809,935,4761,3452,2192,4615,1009,2205,3843,2540,4191,4223,1166,242,1410,2841,1984,1440,124,290,861,3913,2812,3179,2848,2604,1713,212,3347,901,1429,3238
42,760,366,661,2140,3170,822,1650,442,1014,2955,1668,354,3623,1861,4225,1305,4164,2840,518,4463,2554,4722,3890,1626,3473,3936,766,557,1023,3508,4263,4324,3698,2969,469,2962,2565,3215,1478,583,3156,139,3647,1377,4248,285,3274,2910,4752,562,1297,4192,3861,4209,3818,563,4162,204,4061,4243,1589,1723,3123,609,2391,2672,2560,4592,1763,3971
43,3095,3168,3896,1771,4793,1424,1010,3040,3408,3310,3050,3743,1196,2788,183,2740,4212,2057,3445,1335,4835,2004,1633,2159,1484,1127,4611,313,4383,489,3422,377,866,2783,4160,262,921,2279,1664,1289,4577,4003,4211,2924,4864,1947,4609,1513,468,3281,1860,179,2123,590,34,4575,669,1648,3364,3952,2222,1614,2219,2897,291,3998,2956,119,4278,4825
44,2476,351,3109,3110,2402,2180,3596,334,211,2695,2486,96,2278,423,998,3126,4851,3724,3657,3591,910,1846,3997,2091,3332,2570,564,73,4836,3139,1228,1826,2285,162,1521,4767,4514,4245,4815,1917,1854,1570,2899,4083,893,516,1245,1720,3882,4032,2301,2308,4701,3963,1109,4296,873,2465,2896,3758,2843,3079,3553,3515,3717,2178,328,3317,304,1005
45,2772,427,991,828,2931,2968,1953,1406,3693,2814,2266,1745,3757,3028,2046,3111,2224,2697,491,4684,1062,4443,1431,2439,582,2945,3917,3706,664,3138,645,4314,4311,4563,895,1929,3639,276,4273,2638,548,2704,95,1616,678,3085,3066,695,2019,3102,2785,44,2507,2332,3499,2813,4670,1488,2032,3457,1055,4112,3898,533,4546,2618,4772,856,2891,4377
46,195,1914,2505,4419,4043,4240,4886,4101,296,3314,77,1143,1098,688,3322,2226,1895,1079,499,4700,3312,4325,4001,3906,4063,3063,3581,2491,2677,3550,2030,4122,2068,1566,274,3425,4434,1972,739,91,4185,4641,2246,67,4696,905,696,1677,3076,3154,3496,2974,1457,3174,194,2171,1202,3038,1367,4807,210,24,1259,4631,2600,1667,2107,2661,1104,3719
47,3229,1568,2240,3055,4625,3678,3969,4426,1251,3071,3209,426,4832,203,1368,2282,1924,1592,475,1751,2314,4555,3506,2170,4198,995,3183,888,3800,3047,638,1260,1551,4855,603,2087,1266,633,3702,4111,3441,4751,842,1403,1029,4394,2685,674,2804,169,4781,2099,1453,4093,2339,3420,3218,4762,144,2215,2893,415,934,105,2657,1369,1883,4070,4642,3315
48,3740,2245,1063,3621,2819,1502,2849,4415,2015,428,569,2050,3665,3634,3610,1298,2322,2310,1239,1340,738,4180,809,1426,4512,161,3016,2683,1306,948,3526,1288,588,3819,4298,3014,1608,1528,1423,4165,1862,3012,1803,38,3175,3423,3911,3972,1151,3826,3019,390,3929,990,1447,3401,2934,4848,2691,2928,4715,3796,1192,2640,755,4852,2280,2802,1165,2818
49,2421,3262,2751,2329,429,2489,1177,2611,1957,4602,1171,3510,2459,4086,4430,339,4051,163,2799,3956,2645,1437,371,523,1162,2100,332,2210,648,3560,3629,2069,234,4595,4403,2892,3789,1113,3970,89,3031,4390,2755,4065,4417,1834,1870,4351,1523,4282,341,3865,2758,997,496,424,4153,4124,2757,2010,4884,651,4639,1976,1141,2529,2642,3431,110,2326
50,2771,2719,2532,511,443,465,1173,2653,4579,1744,2844,2546,816,2430,3489,601,3642,2135,663,232,4725,4511,1619,4239,3834,4332,1625,2256,1856,444,787,2728,4861,3258,4388,3609,4372,2881,1739,2936,889,1905,3081,3944,899,4663,2979,2416,4139,2526,1675,3087,244,2090,1150,959,555,376,4497,3478,1597,2141,488,4375,4283,4231,3795,3792,573,720
51,4116,4736,4438,4025,2469,1960,3268,2273,1674,3476,2908,2997,4526,937,3962,2586,1750,2307,3118,241,1504,78,574,3733,616,952,3045,3107,1820,2185,3192,503,2847,2655,758,451,3516,1269,4049,3625,4493,2852,239,2034,1931,99,794,4237,1779,2794,1211,1758,4346,4532,3703,2431,4769,1452,2324,3799,724,1613,4331,1564,989,3688,1183,711,3673,3236
52,4267,2183,3940,4079,3535,3684,2293,4349,744,1439,310,202,3774,484,975,2044,3403,3954,3206,402,3746,4498,3783,1561,3018,3868,2428,1795,3949,613,3319,175,2207,51,1404,3368,1255,1233,1910,3448,4607,4257,1393,3222,1089,2967,3121,2281,1293,1016,3440,570,205,65,4330,4156,3482,3131,1033,1527,3562,671,2150,2013,3704,2817,2356,3539,2337,4305
53,700,3406,2063,5,929,4371,2827,146,1304,4549,4676,2679,1110,4897,1301,4782,2494,1352,4341,1112,4847,1563,2235,2460,4159,3804,1155,2894,2970,3632,961,3342,3245,1512,3599,1419,1108,4704,156,4561,1839,2311,1361,1392,3251,2869,2916,1175,778,1808,1487,2909,3791,3082,4470,2228,2047,3024,1220,1594,159,4082,1671,2073,3253,1969,372,2349,1823,4862
54,1554,4629,4703,506,2681,2733,1011,1193,784,4023,259,3942,1730,3318,1133,1807,3575,1417,86,4596,2114,3836,3754,2917,1986,2085,3419,3968,4306,2805,2381,3619,3112,4338,770,2422,421,3248,1348,3483,2864,2338,4280,2407,1073,853,4006,3947,4535,1766,4356,773,2513,1556,1044,1320,2853,3355,1291,1209,4313,4064,714,1114,734,2471,3030,1486,3203,55
55,3584,293,3200,3989,4652,911,2575,1397,3105,2079,3000,1893,4556,311,4201,2584,3965,3503,1992,3377,1536,1222,1925,4506,167,1545,3164,1106,3490,3557,435,1670,3577,1642,2352,3645,1653,939,1371,900,4141,4805,2318,417,1454,3204,4131,473,1609,2870,3266,4285,3059,147,992,4449,2395,2138,2320,2926,196,126,1188,3779,1434,3930,4504,868,4637,3905
56,543,1968,181,4256,727,1285,45,4799,3856,180,4370,684,3098,592,2309,9,2095,3046,3589,4707,497,3831,1520,2287,763,4453,2076,3555,2597,3837,2988,2763,799,112,1773,2976,4564,4659,2208,3147,2043,3005,3559,2824,4357,3899,189,4155,418,846,4471,4509,3146,2081,2557,854,3721,3668,4045,520,3062,2048,236,4092,3091,33,2371,2705,3158,2128
57,4603,1546,500,142,4760,804,3583,430,2798,3580,4690,4193,4321,4818,1087,3823,742,1473,3563,3100,3573,3418,4515,2912,2485,1897,1187,1729,1838,621,3288,836,448,2078,4759,3070,2680,363,3487,2623,2510,1019,4318,4099,359,2879,1273,1430,338,337,4821,2886,4013,3858,3935,141,1604,2302,1318,198,2775,1274,2885,3907,2137,4542,841,3399,1103,2671
58,1776,4098,3661,2579,2651,1538,4571,301,4100,3727,3480,1035,476,3821,1506,2474,4309,4259,690,3782,2317,791,4849,920,1172,2780,59,691,3862,4194,1210,1433,1928,2644,3607,930,4260,1219,4622,2838,2710,838,4118,1728,1039,4102,4052,1967,4254,43,1500,1307,214,4350,3736,72,1516,650,4486,2715,3250,2493,2754,2929,4206,3207,222,922,2868,2127
59,3462,3921,1761,1438,3729,2232,2036,4184,2106,410,3840,3484,151,2777,3265,4210,3569,2829,1567,3486,129,3308,218,1271,1611,306,4820,4484,765,808,3395,1278,1225,802,2541,1916,1569,2954,1700,3128,3546,2086,1068,1796,3677,2413,3212,4689,2593,3916,1872,2295,1436,2815,29,3975,3881,4270,1942,2262,3256,2184,2011,2576,4510,2627,1586,1997,4073,257
60,4059,2566,2872,668,1909,1496,2172,534,201,251,1888,10,1031,1880,3934,2442,4840,3984,3404,996,918,3759,3259,2676,1181,4252,698,2315,817,1458,761,3812,1639,1214,265,965,4457,3296,4822,2914,2018,3300,2861,3394,1204,3700,1428,3001,2518,3255,673,1881,1396,2873,3381,4080,3695,4140,2394,2097,4261,4724,4755,2347,4562,894,2835,3893,266,3094
61,3931,3561,1174,3649,2668,2417,4154,1069,4444,1257,3348,1061,3613,4120,639,1420,1934,3903,1456,1740,3195,2272,1179,512,4527,676,4728,4362,3568,1357,2040,3761,1199,547,1390,4813,17,1182,504,2933,1,3078,4410,2342,1624,3299,403,3049,4077,1945,2862,539,779,1602,2242,3479,4494,1503,286,818,4891,3723,4748,3159,2845,4247,1201,3142,411,4016
62,4635,1714,536,4551,42,892,2723,4776,3239,2433,3349,446,2990,3272,3141,1359,374,2571,2002,2860,1672,1491,1863,2652,3088,4138,278,1822,1065,3910,4693,3148,4770,593,53,1794,3004,4873,623,4699,916,4384,3106,1408,3741,4328,1412,4149,852,1843,3405,2834,4718,3798,526,3501,1840,2098,3275,524,4216,4301,478,1736,1911,2466,237,2319,1237,1842
63,268,4363,845,2249,2743,4636,3297,4017,1891,3257,1090,1105,1311,857,4428,2688,3919,4107,2350,1194,2903,982,2497,1058,880,3914,4291,1938,2506,1123,3035,1617,380,3323,4129,1070,1724,749,4520,1951,1118,4792,3451,4578,844,4794,4190,559,2393,969,1973,1687,2247,2567,1787,355,3007,2544,3925,3108,3611,4204,898,4771,814,1757,2851,1413,3165,1958
64,3412,2925,3633,4429,3712,479,1444,52,2305,3485,896,1184,4710,764,3565,1869,1038,356,3424,3305,3648,2453,2517,2478,649,3379,2766,172,4405,2830,3466,4539,1247,2786,1402,3252,4646,498,1046,2131,4441,561,1294,2995,4424,3781,2423,2271,2609,4619,185,2408,2213,3670,577,4265,2188,2006,515,3384,4316,340,3365,3162,1679,4136,1149,789,1970,2503
65,4369,3574,3398,3838,2915,946,3514,4503,3731,2149,1715,2109,1331,346,4750,3768,2920,1101,1699,591,509,4433,3980,850,1283,3003,4487,1746,4828,1887,4374,3751,1224,1326,1405,4780,1515,2268,4078,554,103,2297,3439,958,829,111,752,4547,1186,2542,1363,4801,3072,3866,1769,837,2103,3660,3213,1449,1517,3902,330,4875,3554,215,3894,270,3151,1382
66,2996,2999,1241,2386,2858,4076,2930,2397,4694,2344,4594,3873,3336,1282,2464,224,3594,4746,450,2496,2828,3567,3863,2254,1654,719,4224,4461,4307,3080,2182,2692,1056,4004,970,627,2509,225,177,3874,1903,130,2921,3276,1227,230,1785,1801,3421,4274,331,2454,2940,3390,4054,2396,104,1236,634,1308,3400,118,378,3287,487,2253,3711,4268,4087,4478
67,1937,2947,4422,4896,3260,1356,3208,252,956,2616,22,2477,493,2367,2167,2230,2038,2631,1716,4000,2190,2121,3839,825,2986,1871,819,50,3994,1975,4489,3602,1152,3967,1303,1508,1896,4798,2958,1216,4557,4826,4379,882,1607,2145,2742,3443,1315,1091,607,2500,1902,4166,3926,61,2670,1026,2938,1027,3435,3101,3959,2901,1621,768,4812,4057,3370,2151
68,1719,275,2321,2515,3495,2333,4565,3749,2147,1565,4814,2973,4788,2726,3939,927,3362,1314,1789,401,2687,3037,875,3507,874,1041,705,3481,2169,4448,2709,1573,4850,1821,3249,1722,2306,3869,3084,619,3614,2779,4691,333,1043,1584,797,2516,209,3523,1889,2390,3825,2468,4567,3753,3566,4208,580,2764,439,3043,1365,1852,2160,3697,1600,531,3205,2201
