,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
17,444,235,1972,1225,3241,2805,2435,405,2841,4364,526,4807,2931,402,1397,3033,2469,1176,3630,2773,1751,4158,3444,3775,1657,3195,4091,4480,3189,4536,4714,518,687,649,2332,1958,740,2311,2922,4446,499,793,4682,1889,1377,3622,2720,1093,4555,3831,1345,2843,3567,4662,3790,4177,698,1868,2444,2513,530,580,211,2649,4850,1261,2655,1365,1017,4785
18,1132,4735,2202,3294,621,3468,2181,2848,4524,1925,2867,1674,73,4389,732,1260,1427,1283,4818,4422,2125,3524,1150,2090,2826,31,2045,1628,3875,1498,2844,3050,1276,3670,1778,141,3025,1108,317,527,3145,156,452,3985,805,1230,2615,3339,3003,4244,1487,2007,4417,4378,4435,1065,4042,2693,2621,4839,4303,4160,2254,962,2091,3551,3709,4172,2199,773
19,4194,2930,3312,3322,1193,4535,1469,78,2335,4238,3147,1333,1426,3282,4738,3316,3474,4040,4445,787,2483,1917,4008,1858,4828,130,3770,2920,4022,1591,3732,1403,4618,4554,3353,208,4590,3832,2176,3685,1296,1619,2800,262,4463,923,1687,4398,3574,3682,1189,1817,3800,656,254,2495,387,1495,218,1683,1764,2763,703,3777,2891,273,2572,59,472,291
20,3227,1851,2228,2864,3836,364,4586,3032,2460,411,2787,3864,176,4317,886,3987,3684,484,2319,4132,4641,1703,2664,4849,4003,867,2445,2117,4403,2000,4185,739,1521,62,4461,3615,3889,314,4546,3671,799,2446,2963,879,2674,2552,3216,4625,171,385,37,64,285,4307,731,1528,2903,3063,2698,2766,936,2030,3298,4067,4888,559,3501,4580,144,250
21,289,3874,4432,2057,854,161,1746,4254,4712,3795,2564,2994,241,1682,3779,648,1507,3636,4604,21,2527,2900,1359,972,131,819,4795,4702,2116,430,4142,269,3722,3085,4527,2997,2668,1391,1880,4218,3449,260,3981,3604,1020,1830,4370,3292,1543,3930,595,4474,3240,1723,2636,4704,1250,4804,2102,1508,2573,1264,3535,1587,196,2382,3976,1550,734,1923
22,3167,1384,4659,3273,3338,654,2568,4842,3170,4288,1862,2194,1399,705,4768,4711,4096,4439,550,3256,2033,1709,87,1450,1911,2385,3232,47,926,610,1456,4222,1841,4760,3186,1738,170,3188,3079,1557,3165,2260,1594,1118,4485,4347,611,3906,3008,2326,4781,811,4147,1523,4502,2925,1669,1191,4851,1297,4324,3679,1542,523,82,3509,422,1899,1262,866
23,3723,181,487,4383,2811,1459,4681,359,752,3745,3701,3526,2119,3157,2097,3144,3264,900,1974,4694,379,1407,3412,725,1336,2336,2522,1776,2040,3585,416,3215,2131,2764,1517,3383,1616,2405,618,632,477,4534,586,3252,3645,3369,3998,187,2710,2362,630,4635,2441,4239,4843,3932,887,2349,3528,2345,1853,2217,4897,4822,3897,2965,2421,72,3143,927
24,3575,227,2106,2738,1663,1078,1743,781,2156,357,3224,977,2837,1906,2020,2263,4678,1995,2935,1484,4772,3244,914,765,4126,4215,4466,4891,132,4470,4388,3975,1984,3093,245,3438,1872,4831,4753,2371,2616,2924,3711,2391,2905,3329,3253,1802,3878,1740,1,429,2285,3039,475,2133,3413,1569,66,2793,757,4887,2846,1842,1710,259,3044,2596,4220,934
25,1125,1238,2025,3521,4251,2253,341,2042,980,4653,699,2967,145,4854,1284,3888,1870,3625,1227,829,4498,2501,2722,4577,4146,2463,2703,3948,897,954,3055,1697,1409,401,3579,3368,2480,2789,2592,3228,1685,455,4528,445,2749,840,634,682,3491,3214,4159,4746,4766,4168,626,4758,2039,2942,1699,3323,1058,2143,1953,44,704,4224,4149,2791,2044,2652
26,389,2140,4612,798,4895,4578,247,1465,2239,2860,2978,4460,2593,2242,2419,2418,442,3624,747,2289,4819,2971,4187,1080,3910,3602,2355,709,3043,1891,3755,1766,3237,86,1680,971,4792,4283,1267,4468,940,4481,276,4407,575,337,1289,4749,1145,844,3642,4284,3395,397,2180,790,3563,3991,3891,1447,2507,891,1112,3578,3054,620,2280,3997,3378,188
27,1218,4105,4830,492,2416,1457,2363,4690,3331,1845,2828,4352,650,3153,676,1614,3656,1185,4341,4619,4332,1097,2185,330,1831,4316,4267,4011,3980,2457,1241,583,4821,1240,3801,2684,1034,841,4052,4213,2120,4256,3317,1354,2717,727,558,1499,377,2104,1807,2392,1741,1781,3421,1512,1301,642,466,358,4826,4089,1139,3076,4721,4153,1601,1898,4005,440
28,1927,165,2585,2587,1306,4825,3531,2526,1613,946,1023,39,2845,3150,4409,767,885,95,2754,1105,3797,1522,779,4349,930,4489,4516,2110,4424,4508,2497,1404,1584,673,1713,1340,4164,2504,4741,81,3183,2771,904,791,919,3825,888,1735,1334,4228,4876,5,3114,2989,3931,4285,3206,3131,1431,2921,4796,2406,4296,4605,4122,1110,1428,186,4212,2699
29,1381,1061,3310,4302,2565,4150,146,849,2026,2191,304,481,3727,4355,2667,4112,4236,1761,1491,3207,2016,2823,393,3094,1694,1199,4757,4182,3635,1793,2370,3614,2775,53,838,2487,4483,454,2333,2310,4688,3640,4133,4587,2880,128,1357,4661,3819,471,3686,3824,2680,1641,1057,1645,3402,4835,592,1554,3141,1477,2941,2,750,2293,3591,2517,1654,2264
30,2276,3576,1952,2852,1653,1464,2631,3883,4014,2512,2072,3318,4365,4320,3124,3603,1221,1704,147,3726,3510,396,825,3742,1729,4291,286,3514,1954,2015,4756,1800,2034,1752,728,1987,80,3461,877,3511,184,4614,957,2709,412,258,3650,2679,1577,4553,3894,111,1493,1978,4583,388,3455,4687,1673,769,1160,33,4526,2904,3532,4090,1633,3666,3466,4240
31,1268,2453,3627,1968,1019,1168,4742,1664,2548,1949,4673,4351,1133,625,4082,3029,2159,3175,2388,4379,1373,1840,2705,1206,3212,528,1089,4269,1568,823,3558,748,4664,911,2301,2950,715,2910,2830,3437,3107,3520,399,494,2973,947,279,1277,4343,4607,1115,1856,3375,1489,4452,1620,4367,3802,148,2432,4197,3881,2553,4293,680,1708,2048,3070,2506,3960
32,847,1437,531,4486,609,4323,4314,1824,2603,2251,3411,3046,2702,4582,1392,1386,3017,4762,3756,3278,2736,4552,627,1526,178,729,514,1084,1944,46,850,2833,1560,428,2132,3900,4562,1576,4599,67,2308,3429,1873,3343,4584,1040,374,4551,4034,2105,504,1153,4787,997,1890,3052,2437,4776,1226,3061,3201,4134,1665,4864,1796,2036,4078,4440,597,2200
33,3060,57,3126,3117,538,640,2635,4868,1198,4725,1600,3077,1720,4392,720,3760,493,3277,3590,3846,2728,4532,1565,3433,2100,2519,4453,1454,4443,4827,1771,1696,369,1586,1234,3830,1981,2914,2475,1222,158,4230,333,3806,3037,557,4542,4860,1350,1214,3746,2006,1366,2958,921,4234,3845,3752,305,1203,3759,77,2748,1044,1643,4556,3774,833,38,3069
34,3336,3489,2503,762,339,3580,1885,4557,3869,1113,730,1224,3324,2794,932,4790,4361,3761,2726,2233,4141,4892,998,1467,1079,249,1529,1278,3448,4070,256,2257,4899,4547,817,3504,3435,1001,1318,2671,1945,1535,660,3422,1492,3086,2154,2719,2268,3373,3168,65,4342,2107,945,69,1784,2947,2570,4115,3190,226,2302,1745,4733,3815,3673,2318,3090,1513
35,1940,4698,2357,830,2127,4642,4478,655,1197,2354,164,989,3747,2400,2746,3499,3349,1666,270,1869,3793,903,2998,4107,4335,2816,853,2309,1599,836,117,3276,3792,3337,4621,1074,3984,2586,3248,3632,3315,50,1360,3028,685,755,2518,76,1177,4771,4885,2052,1768,3311,2835,4731,1010,2607,4377,1265,2559,2498,1064,1871,2434,438,4001,3616,4566,1719
36,4626,19,1201,3472,2449,3649,3420,1702,2431,1308,3031,4549,3959,2646,3672,1179,142,4715,3416,2055,3715,4294,2488,2569,1536,4773,370,951,1126,229,2584,4523,994,2723,3599,3654,754,345,297,3307,776,2915,1075,2337,209,3262,2623,3728,4727,624,1538,2086,1531,2862,448,3925,4802,4540,2676,4522,2801,394,1174,2147,2626,4359,1288,534,3287,3247
37,233,4728,743,2871,3724,4628,3786,2847,3161,1742,4617,2225,4253,1304,3128,1780,3419,2968,283,2209,1050,1992,1433,4496,4069,1546,2954,4430,1769,1463,4073,1963,1678,4006,3905,288,2633,4573,3096,1932,4297,217,2429,248,3297,3204,261,2620,2733,3246,3721,4877,1233,419,2629,612,2554,2582,2751,1382,3890,3367,2247,2270,426,2134,1088,605,871,1327
38,1896,701,179,1186,4227,2737,2465,447,4433,3974,1812,3082,1244,3885,629,363,2351,737,3217,768,2981,1047,2877,90,2938,3428,1756,4101,4520,127,889,4645,2243,3169,1646,1258,1325,1516,3861,3586,3519,1602,2993,354,4473,3102,4874,524,4657,1425,1855,4462,2001,708,4193,4328,4514,2550,4699,614,4861,1806,1770,3550,3725,807,2609,2420,3103,1101
39,4334,979,3162,533,392,4783,479,2894,4515,1298,753,1660,2934,1579,2476,1173,2395,4732,1466,658,3462,3120,4431,4637,851,4120,10,3400,898,2266,3730,2004,3112,2282,3664,1031,1073,287,2628,797,4565,4875,2735,1417,2381,4658,2198,1726,336,2890,4631,2022,4104,1658,1816,91,3518,185,2339,4729,3108,1730,677,3922,3275,3992,4201,1773,3939,1046
40,3347,4710,138,2911,3600,4475,3006,1421,690,645,828,3092,2820,2799,1593,3148,3083,2678,2772,4401,2481,371,1846,3218,2063,4881,2297,30,4593,1961,1027,3799,920,2951,97,4730,551,4156,366,2660,4095,1502,4581,2520,4761,2734,302,2659,1092,4013,1597,125,1143,1136,4247,1432,2101,893,915,478,2926,1727,4072,2111,2937,3623,4803,4045,3807,2003
41,4139,2583,2610,4075,4391,3669,718,2183,83,2210,4026,529,2014,1985,8,3487,1936,1316,572,3476,4517,4720,3250,792,3089,1982,4274,2510,3058,4108,3497,343,3351,2873,2158,4010,1255,1184,1999,2945,2545,2797,541,3993,3013,2494,274,4479,1514,2402,3166,3040,761,74,4056,910,225,4814,1915,3556,3659,4805,2186,166,3986,1216,1274,2046,1175,2528
42,3059,2521,864,1120,803,4163,2136,4793,4165,2115,2075,2149,4311,3778,2250,1257,2291,268,1721,4130,2085,1791,1994,1877,842,1039,1785,2682,4007,4394,2581,3953,112,4862,2373,2854,4491,1578,1138,2889,3024,329,1346,4004,1728,153,1025,2219,2334,1351,2975,4706,3332,1941,4750,3130,3768,378,4451,2798,906,2109,168,2824,2783,3,3286,4672,1401,4345
43,1099,4739,3160,1448,231,865,3434,360,3362,306,14,3261,2359,264,4696,3647,2343,200,4030,3565,315,167,3446,3508,3285,4615,3868,4035,4300,2482,2957,2129,2348,1924,571,2730,696,4339,996,1700,2422,1311,2650,4061,4467,3914,1788,2017,1049,300,3785,3609,1335,3762,1779,2670,1015,4611,1943,35,1451,3012,413,4235,2838,4390,3146,760,4280,4693
44,3254,4154,3809,700,4376,2393,2448,1037,1813,4800,2984,1043,4855,4798,2062,3860,193,1795,1190,1991,2625,4085,2665,3385,684,2347,3018,3692,2083,3304,608,970,4036,1228,3899,667,433,4817,194,1707,2426,3299,3158,981,1367,4195,320,3389,3193,1623,3022,1839,2825,4393,149,2489,4020,351,483,2912,2802,2701,4884,922,2566,2546,959,2080,3842,1797
45,1765,3617,1572,3376,3841,3249,2898,3401,1405,4512,4567,3570,4373,1158,3431,3589,3950,3390,1358,1826,1081,2398,4063,4266,735,784,2148,663,1582,2745,602,606,122,2995,2443,1091,2403,2786,177,4205,3427,223,3295,3697,2874,577,3629,3118,2164,1867,4062,3909,3803,1116,1711,2224,3458,3787,1182,1827,206,1161,4606,2387,2050,2384,860,4313,1016,1859
46,3928,4077,3132,139,3663,1172,41,813,3049,3740,3010,160,2743,1461,3440,3171,928,4574,1511,2675,941,1630,2248,2706,4196,63,1910,1617,689,3525,2875,1395,4204,4497,547,3023,4525,4437,1069,2486,1672,2098,4270,666,956,3698,2423,2312,1032,2777,4336,4764,4033,890,55,968,3099,2320,3962,2175,2410,3870,1996,2982,2012,3272,2376,3731,588,3782
47,2750,3946,505,3886,1815,4210,1833,2769,296,45,4459,1714,4299,1183,3879,1024,2524,3648,4421,862,408,4395,3828,3116,520,2163,2532,173,2141,3566,2092,2547,1460,3481,3638,918,2479,2037,4416,234,2613,470,741,1387,458,4084,1799,3839,1734,3303,2167,4080,4441,4211,3306,636,1208,4434,3780,540,4852,4111,1760,104,3569,3798,1540,1979,1571,2808
48,2704,537,2966,3923,1762,2204,109,2316,4751,1725,2468,1879,4219,3381,163,2330,3011,3942,3194,601,1618,513,1361,2027,4140,1355,2648,1744,4315,1990,4692,2084,1757,4360,3611,3048,794,4018,1520,150,501,4039,4125,2885,4186,1171,4109,1082,3704,1933,4775,4669,1810,2404,953,3075,2099,1018,311,4561,42,1486,3041,2066,3515,3847,98,1737,4386,1977
49,3598,3321,4242,2287,2261,1235,118,4559,52,3544,683,882,1178,1634,3776,4426,633,2274,4872,3540,4414,2206,1790,1496,2562,3610,4329,944,213,3626,3036,4192,872,3608,3439,589,4691,2641,3271,2580,382,2061,421,4145,3876,3179,1732,3562,4846,1747,207,2768,473,1919,3308,3717,2470,135,948,348,3140,3192,2067,3184,3394,3964,2632,965,3289,240
50,2859,2458,2459,3968,307,432,1667,584,3493,562,2252,3035,566,244,3042,2725,3451,679,4423,4214,4221,502,3539,4241,1957,2221,764,4598,441,1418,3884,4263,2103,1804,3584,3568,2307,4786,4848,4585,3002,1413,1011,4589,18,1434,3597,1605,2188,1640,1324,1054,243,4838,1712,3920,2525,1829,4038,2211,203,3767,2886,4264,2690,3361,180,593,2329,4017
51,4788,2944,4724,3783,1935,1835,4726,3469,2267,2608,3490,2155,2304,1196,1135,766,282,909,1129,15,2917,3235,2172,1100,4563,1736,3643,3808,1828,2893,2590,1155,2901,2203,1539,3913,855,353,2897,2192,4900,3720,952,1692,1379,775,4053,4548,674,3668,368,1472,644,3743,4273,3293,2809,4752,4083,3267,2774,806,4575,2053,671,3655,237,1470,1525,3751
52,4286,4492,4131,1071,4331,924,2762,3517,686,3502,691,4464,4413,469,3843,4243,1690,1314,3236,56,3763,973,1012,1096,3734,4162,1928,4487,332,322,1567,3527,2412,4330,3507,3418,4207,3078,2341,4834,2991,1549,1372,1211,1266,4050,1452,437,2081,404,2068,2876,1444,1921,1504,3403,2078,3748,772,2059,2757,2428,3940,1506,410,2776,4531,1363,335,3652
53,2943,2324,3660,4833,4623,4858,3716,4736,3918,2827,1051,1045,2654,3658,2909,3475,2237,3260,780,3139,215,3309,4683,4723,3415,1339,4396,1251,4049,1114,1286,221,2765,4137,1188,525,598,4048,2321,818,2812,3088,561,2928,1095,4259,242,1106,2179,2288,36,316,290,1783,4530,2599,4472,1210,4060,491,480,7,3151,1794,4118,925,4782,3538,2265,1083
54,3882,449,3848,1518,4318,3919,517,2895,1843,1622,3185,1897,2051,2948,3849,2863,4465,4356,3270,3856,2544,4290,3675,1706,1462,1907,94,931,2836,3995,2013,3694,4340,1242,3977,637,1866,3735,960,275,1801,4896,3901,3460,2029,3945,3506,3445,1715,763,3174,1930,1319,4188,350,3333,2054,723,2397,4477,1748,1300,1035,1060,822,1003,361,2741,1951,2378
55,1610,3149,1068,1686,4113,365,827,152,1383,2123,3314,990,1443,3619,3534,3156,2358,3095,4811,232,1731,119,1559,292,3405,4354,3892,2744,3789,3973,1676,688,4076,2306,1269,3471,2602,4500,266,4404,2692,191,299,3577,3074,1860,3056,1595,3198,2491,1566,2018,174,4867,20,1809,4847,2024,2396,2919,4184,4734,4660,2760,1847,431,2234,2606,4890,4372
56,198,1483,3072,4209,2589,4655,2360,89,1169,933,4744,3601,717,1362,212,4823,783,1422,569,2916,1819,1181,3105,3988,2201,3409,986,3951,4494,1322,4066,641,468,1468,1294,2645,1724,3087,802,390,219,4509,758,2622,3225,3915,4093,2955,668,2598,2292,3764,4579,3196,3850,3823,239,724,596,4322,4279,4759,1440,3391,1902,4087,1976,4178,2952,4677
57,3231,3605,2281,929,116,1938,205,831,913,2190,2681,1127,3966,3754,4449,3826,3484,2902,4199,2195,3388,2113,4701,1850,1223,4533,3441,2879,2399,3111,2913,999,639,1637,1750,2992,3833,467,4319,2128,1722,1270,3983,3456,3982,3706,3607,1501,710,1415,1207,1128,3695,3392,1926,4,3859,346,3326,4499,1993,4707,4676,2630,638,2642,3001,271,169,1937
58,4560,3857,34,1874,2462,3080,278,1245,1998,695,905,2259,4366,4558,2669,3705,3805,746,846,1287,1022,4402,4295,1803,2796,1675,1142,3893,4592,4249,2795,4649,1157,303,978,4282,4252,4298,4596,96,3245,4883,3588,907,2313,1964,1204,1533,3432,4175,3382,3811,2946,1904,2907,1986,2721,1624,1688,2533,1621,804,325,3268,824,3817,1555,3034,281,756
59,4429,1215,2182,2173,542,2008,2638,4647,3363,1767,1272,1134,4325,4737,398,1635,3211,1041,2455,1541,2677,464,400,1561,2591,714,2212,878,2279,4510,107,3665,2138,3191,3197,1625,2189,2220,1914,4882,3994,4801,2438,2637,834,4627,3357,4415,2575,3530,4866,151,3123,2070,2753,1558,3122,2386,2560,61,2529,4537,1194,1973,2829,3738,2878,2056,2169,1647
60,3062,4784,2433,3766,3068,2142,4170,512,60,1281,2366,70,3358,4079,3702,2303,1140,3554,1876,3057,1650,162,568,3386,1446,4173,2126,3943,3372,3205,2151,2011,995,1865,124,1209,788,3933,2408,3758,2988,976,3483,2390,1705,3384,4081,2530,4155,2229,2485,2778,950,3769,795,2338,1908,2456,3398,1997,3771,3106,3547,1151,105,2695,4519,1131,4065,2594
61,2732,3816,1825,2767,2627,2578,4646,28,1439,3820,4594,3969,4123,2436,6,3180,3606,1248,1838,1292,2235,1753,1385,298,2639,4009,1424,238,507,697,3773,1429,1583,3223,3904,3593,3999,376,2350,3127,2832,4157,4616,3813,3872,3937,1291,845,4152,4304,1167,631,967,2640,4308,175,1887,1534,1317,2782,4000,1698,2323,3921,3100,1969,983,1644,1246,4312
62,199,3560,3829,2505,3255,1488,183,4476,1955,1875,4176,742,2095,2784,2888,4287,619,573,1563,3862,4650,2579,3091,3199,3700,120,2597,1293,966,201,3296,917,2715,2707,1544,548,2856,1474,1950,3450,3689,498,594,4344,789,1717,1237,3281,1475,4442,1718,3364,4128,2790,2019,3788,4092,4368,2918,4812,418,3396,380,2959,3855,294,3637,2756,4471,2539
63,2413,3379,2118,1014,2108,1755,3266,1503,1691,2673,2049,2472,693,4632,3480,2985,3693,372,4829,4482,1320,4863,2352,4588,2536,3365,3291,1749,4427,114,1028,3710,2262,581,2424,839,519,1497,1290,2696,1353,113,4216,1656,4438,2634,3274,1929,2849,236,2956,3213,665,22,1626,2315,3699,446,2567,3137,1677,2817,3587,2389,1988,4513,1786,3961,4870,3545
64,2999,2244,474,220,1344,711,4602,1056,1854,1570,3866,3494,3791,88,3887,1390,2658,4248,17,71,3071,4654,1449,2858,4779,154,4898,1388,1066,3344,2574,3350,423,880,1481,3936,1659,896,2661,4853,4116,982,1837,3917,2394,3772,4357,579,4179,2231,837,3109,1909,4743,613,3851,937,3104,3387,4353,265,3265,3020,1836,1102,4121,892,3571,3269,4029
65,2842,1662,987,4591,4326,532,808,2139,3229,3352,564,2208,1989,2976,1490,1271,1585,403,4456,356,1564,4237,1013,2683,2043,3263,3865,251,1123,2611,2079,3838,3707,4639,2299,1036,4755,1975,1814,4770,331,2515,16,1931,4189,1149,3178,4644,857,3406,4705,1473,2417,2986,3426,3644,796,1775,4780,3963,4171,1356,459,224,2882,1861,4624,2271,1310,4865
66,2047,1364,3187,2093,616,1376,3687,2691,4521,4384,4844,3880,2284,1642,295,1408,3978,3634,1946,2555,870,395,4686,2009,771,367,1170,293,2685,4102,2130,4774,420,1580,3505,4845,1792,461,2509,319,2258,3004,4689,103,2227,4539,1556,4412,2295,2269,3464,2464,1808,1903,2714,3495,1338,2834,409,1305,3377,2121,4501,3330,4648,2601,2032,4545,2038,1141
67,3796,678,195,991,313,1615,4202,482,1104,2372,574,2367,1342,4836,2010,129,1146,1253,3827,2540,1213,2866,662,214,1370,2077,3703,1331,733,3290,874,4387,2686,2478,4869,4791,4680,664,4745,3030,2005,3125,3424,4255,2409,3473,1631,4051,4232,1070,456,3935,309,3744,4129,552,4348,3452,4190,1588,2114,3736,3066,3810,4893,2294,110,1217,3486,3996
68,1341,4716,436,1652,3154,4799,2647,681,4167,2122,1202,3559,2442,1219,1774,3934,2499,2747,3327,3546,4719,3911,939,516,4002,2411,68,2727,600,1438,4857,4747,4454,3073,1590,1787,1701,308,4667,812,570,1763,4428,2969,2162,955,1893,4633,3543,669,4484,2002,2643,1852,3134,2377,861,4820,2082,2523,43,1575,2152,1263,1435,2839,4151,2165,3834,424
