,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
21,2285,346,3358,970,1935,1956,170,3391,581,1490,2233,86,878,787,318,2766,3255,1565,1703,1723,1208,1898,503,1171,513,1558,3081,2693,858,3562,1220,2239,1339,3448,660,495,2656,2255,402,1597,1478,2894,3241,2116,3591,3011,2852,1501,45,2493,3402,2066,1460,335,3083,1364,2668,2058,1599,1621
22,2769,2034,2023,3583,1788,2635,1524,1125,1444,261,2209,27,295,912,2542,3297,2089,2210,1582,1448,1577,1120,2891,813,2175,289,3058,271,2599,424,2445,2040,3500,3320,1334,2088,1734,838,267,3495,1939,2994,142,1637,235,601,928,3338,2881,199,2714,580,3190,2115,1477,1521,2211,1271,3063,2919
23,304,3428,1485,3482,2942,1335,917,3147,2604,3238,290,1617,2912,2150,2862,3119,310,815,843,1971,2486,2094,2323,1408,237,2538,2510,881,1355,338,1418,2949,2853,165,2616,1371,2393,2974,214,180,3133,2400,2546,2900,2479,3144,2648,467,1146,626,196,1009,1401,677,1048,2173,3039,3166,575,183
24,251,3389,809,2835,1340,1984,1731,1314,386,3062,2933,2021,1790,1765,2304,1852,1912,3139,2799,2528,516,2422,15,3371,2297,2639,2259,316,2366,329,1381,3065,1927,429,1963,1302,2106,1520,2934,3379,980,1318,2222,1060,1298,2249,2745,292,344,459,1722,3485,3507,300,160,808,1527,3461,2016,1397
25,319,3267,369,2087,3108,2872,583,1822,1627,1684,332,1715,1829,851,750,3090,3413,3337,3473,2460,2243,1249,2294,3114,447,118,3005,1155,1909,3368,1247,3414,826,2736,1433,3311,283,586,618,2387,49,1459,3288,254,2943,1140,2396,1076,2870,3167,1777,3056,1254,641,1689,887,1091,120,756,3386
26,869,1585,3403,130,2279,2456,3334,3191,1714,2786,3540,2374,2246,3481,1804,1659,2242,555,1432,674,1589,739,1468,2752,2305,2559,144,578,2873,2591,1133,322,2398,3024,1766,1336,868,345,2617,2637,2969,1263,3577,1416,58,1761,1428,639,1719,2306,771,213,695,2952,1934,416,379,2154,3201,2381
27,1716,3302,2770,1034,2998,2329,3072,1417,1079,910,3354,2524,984,891,315,1697,1615,1437,561,382,2256,1289,1884,863,3459,483,3316,676,882,742,1830,701,3438,798,343,3299,3597,1523,1696,2503,974,1895,1278,1174,510,2237,1342,2663,2744,1721,3567,2070,1506,308,1964,644,2308,3003,3100,3057
28,1578,2217,1695,1873,1265,2761,2298,1093,3249,1943,1834,440,1776,9,694,3106,1889,1286,415,2851,2607,1567,2488,1438,268,1272,1778,3574,367,3235,998,2059,3285,534,3101,2151,1328,132,2302,2101,2584,333,1449,1973,2966,2550,1564,1232,3044,2240,3580,3088,3131,252,323,1923,121,1729,2425,666
29,3346,522,1241,3260,1882,2481,3363,1095,3093,2494,950,1661,2342,1710,3162,2657,1056,3326,1423,157,1281,2269,384,3269,16,1188,1541,1407,922,1234,2067,762,1209,3560,21,1122,800,2801,450,1863,2202,2224,2025,2326,1262,2368,1159,1793,2743,2388,391,3079,2119,523,3450,1399,768,2734,1190,2500
30,691,3186,1991,2533,453,2815,239,2859,3295,186,782,2283,3321,2760,426,1969,895,1162,1672,2669,1338,2548,1284,2405,2273,3546,2838,148,514,2095,2194,2133,1258,2335,3524,1999,738,1337,1792,2433,334,1798,2937,1900,994,689,1366,2575,373,3578,968,53,1841,1017,356,1313,1440,3466,2824,3289
31,711,3129,2447,2001,3211,3319,1411,5,1191,1553,131,2615,1915,1512,1799,412,3185,480,1452,3496,2523,596,405,996,81,1206,1718,899,2689,2783,1177,651,2536,2602,940,448,3433,2608,1217,1835,2925,476,1213,2989,2403,3453,220,2927,3399,2348,1343,2462,266,657,957,2905,2140,3018,1341,3270
32,3169,1044,60,365,388,351,2945,2825,80,1827,609,781,3069,2733,3472,3400,2654,1779,2814,1961,3048,1121,967,1638,2009,2823,2461,1770,2848,3366,73,3420,1090,1554,1276,2215,2944,3475,88,91,104,1038,2047,1116,1947,3308,205,3259,1306,2138,3373,1055,2478,3410,181,1683,722,2180,1576,301
33,2802,1047,34,147,3010,1156,2578,673,2705,83,3548,3462,995,2920,298,779,2762,856,1551,3561,2809,593,362,66,3357,2078,2137,1639,860,1922,2583,223,741,1219,1921,2472,2961,2105,558,1032,3350,1280,2516,2953,1228,1197,3545,2691,1160,3493,2748,2679,2621,1233,1363,1451,293,978,3505,1141
34,1579,2320,1398,2558,1931,595,3099,973,191,3135,113,2407,2586,3521,769,1483,2397,2887,2857,111,1859,357,2271,2606,1480,2622,3055,3318,2868,2589,3349,2888,2671,1494,43,11,976,621,920,3470,278,3180,1429,1422,173,2236,2011,2957,2127,638,2061,1023,1089,1725,2178,1557,951,1648,786,2183
35,2563,465,2708,2497,136,127,6,1463,1052,1887,2177,1505,2592,1110,2345,1261,2568,2967,3112,2662,54,2836,2005,835,2450,1970,2415,1816,1656,3233,3224,987,1724,39,3168,2080,1511,2429,2418,2865,2571,3307,3388,1495,2673,1800,105,1086,1057,2854,607,428,3477,682,1745,380,1235,135,3050,1037
36,3330,2529,730,3323,2763,477,3525,3284,1574,1360,1404,1109,2924,524,2485,708,1374,1666,844,221,2108,557,1929,636,799,2526,90,2200,2277,1951,1598,2807,1976,2917,680,2803,556,2963,2382,2406,780,192,1926,1230,1518,2632,1469,3325,874,729,3570,2866,2895,103,2073,28,3275,686,2572,2972
37,1685,600,2490,2941,2385,842,1243,2489,1221,2706,631,840,1713,2361,731,2426,195,98,590,2541,63,2627,2339,3294,1728,2818,1251,1649,354,1446,2033,3095,3213,740,1972,3230,585,2484,1601,3595,900,2404,2054,406,3110,1905,41,2229,3393,244,2837,3293,1395,3078,2722,1750,1504,1391,178,2351
38,3556,737,898,2383,305,3538,2692,2310,602,568,3512,1441,2171,2158,3143,2134,659,683,1467,1533,754,1657,2730,3253,1749,1529,805,1794,3526,792,948,1259,1609,2792,19,3426,2457,525,3301,1100,2827,766,1875,1326,2120,1061,3227,777,241,603,3569,817,3539,775,3286,2554,570,2378,1290,1914
39,2314,3245,325,2565,658,1531,2318,562,1997,2223,1111,3271,1854,3300,1303,281,1561,988,1862,1415,797,1066,3369,2981,2135,1712,2511,407,1752,1635,449,1952,2390,1497,3529,1464,814,909,1482,2980,2317,1717,958,2197,2751,2018,3419,886,2359,3425,1571,2738,753,1985,929,2336,145,732,1479,2800
40,635,1307,1308,1981,821,1370,1836,2431,348,463,1184,692,700,810,2257,3206,3021,2659,3085,1238,263,2514,378,2893,309,893,977,2908,2725,1077,1192,492,1266,2566,3038,3497,3329,1673,2939,1201,1828,265,2768,687,2959,3335,1595,2772,3137,461,340,1848,2613,2124,143,2399,3173,3589,2984,1528
41,1989,291,2750,1007,802,24,3248,804,748,1067,1070,282,2985,672,2286,2401,945,2190,2347,2064,1526,3070,2694,2826,1764,2292,2420,2251,1619,1738,1387,52,547,1537,1194,1094,955,3229,2454,508,2153,854,709,1819,3427,493,2611,2988,932,3019,3587,2451,939,413,3502,3486,3182,520,3115,2701
42,1299,2715,1204,1439,1747,588,2518,2531,3027,3415,2926,3156,606,2126,1913,65,3189,2741,1624,1309,1667,761,2932,3198,2774,2896,2646,1102,2782,2962,642,396,1630,678,44,2515,1386,3175,880,339,3465,656,1647,2022,883,2002,3251,699,253,2697,519,1811,228,1227,2280,2696,614,250,3527,1760
43,2458,822,3268,1775,3066,3149,1394,1222,342,3212,491,1789,783,218,3331,515,2513,2922,99,2203,3585,727,2909,1877,509,2029,1260,2007,210,2816,3216,2128,2313,1805,2992,1475,1163,1392,1456,1148,2053,3195,2480,2731,848,364,2560,106,1757,1075,2753,436,1560,3257,2530,209,3469,219,924,2915
44,3370,1,2392,3313,2278,2609,95,1791,3174,2855,3588,77,2517,1855,419,796,1157,3405,1180,1196,918,1377,675,189,1550,1917,2434,2525,1559,2049,2791,1215,1772,1413,3360,1021,245,589,2449,3404,572,1516,2685,2291,1650,1691,3515,1189,3456,1065,875,2712,1119,2982,1013,1906,264,1744,2409,1856
45,850,1042,1570,3034,79,1414,3152,3514,1907,3310,3116,1751,2474,2019,927,671,2309,1590,735,2321,862,1327,1000,3573,1675,2573,23,2048,2728,2394,1458,847,3442,3396,1950,435,1881,208,3452,149,2435,1988,274,1948,1004,3565,1784,720,1390,1041,1748,320,175,2875,2275,2674,2274,2156,2432,1746
46,1548,1821,2667,1769,902,2879,2680,931,1727,1353,3586,1676,952,1193,1949,2352,668,234,2476,2234,2377,2928,1629,3263,230,1809,1613,3365,1628,1002,1486,169,3049,2574,129,2319,1893,123,2230,1602,494,3460,2553,1955,828,474,3377,203,2363,392,747,2640,2633,2103,2110,1960,2477,3023,861,2362
47,1084,1405,3303,1701,571,1045,2147,1186,947,710,2658,2090,1849,2192,2965,2767,896,2264,2655,3406,486,650,3327,697,1740,3203,3382,807,2231,303,85,1874,1356,3205,2316,2349,46,2439,455,718,3122,925,1700,1124,2307,273,3151,2498,1942,2552,2143,2650,3312,915,1367,2074,2724,2867,158,716
48,1623,3513,1255,866,2567,216,270,2756,2146,997,2569,2012,1287,1680,1294,1876,3364,1344,1470,619,2191,1317,2746,3511,1049,2010,871,685,3557,1946,1902,249,3237,1080,2219,3051,954,3226,1785,193,1813,3178,903,458,2758,475,1216,2828,3009,615,901,1142,2781,3483,1424,706,3290,2015,1896,1636
49,1073,2079,1427,2970,1331,1240,93,3523,2993,681,3463,172,3160,401,2844,852,3261,2161,2947,2899,1803,3194,1149,1911,3424,3519,1389,2764,2384,1954,2889,1297,554,2265,1487,582,3258,97,1018,55,573,3356,133,233,1944,1321,286,960,425,2709,1845,1115,3510,841,3102,1300,1035,1996,2141,2642
50,3281,2901,2864,2590,3480,3127,3125,1674,933,2666,752,2492,2504,409,3547,20,2913,1419,2946,2056,1817,3121,272,3600,971,560,100,156,1014,1169,1545,2469,1203,1690,2684,1883,257,652,2024,76,2918,2169,2263,2771,3146,546,3345,1562,17,2649,2444,1502,645,2711,1036,112,126,2897,2069,140
51,2682,2104,3582,670,956,2914,2581,2360,1168,2991,2020,1573,2997,2185,2710,152,31,1709,542,67,1373,3176,2340,1886,176,791,1454,197,1773,1176,1182,3071,1651,3123,89,383,2075,1223,370,935,2704,3033,302,3067,1144,2623,2850,2759,3417,2661,3581,1029,1074,2833,211,2201,3280,1611,648,2564
52,1202,217,1129,625,2162,2535,1400,64,2334,1420,2556,1214,2471,2916,442,1625,3221,1098,592,3028,3599,2099,736,3304,1040,551,1436,3120,2414,2330,1011,2594,1678,1510,2785,1831,2299,884,3522,473,1544,2931,1708,1693,2713,942,1246,3012,3236,328,1586,992,2892,184,1096,1275,1324,1904,3059,2898
53,2174,3181,1982,260,3537,389,414,2874,2804,3528,3273,2978,2181,427,366,2775,1113,1608,359,439,390,2438,1183,2440,2717,248,3416,549,2142,3096,1908,3036,2468,2936,3516,1771,2938,669,1758,1707,258,1430,2467,2858,82,1547,1127,1380,597,141,3283,3501,1465,166,2973,358,2443,667,35,3264
54,1986,541,1580,1292,913,2877,1959,991,2091,2295,1072,3342,1572,1320,3328,1069,1936,2842,2260,3282,1774,3385,3494,653,1006,1323,628,3423,198,3014,2940,1239,1810,3467,2626,2344,1962,1781,2130,1641,1357,803,819,757,1379,1016,1087,496,1104,2729,1282,1019,1462,2794,2337,1832,2372,3214,745,40
55,1891,2720,3447,1277,2907,2028,3454,215,2032,1273,393,1473,306,719,1662,2212,3375,1665,1644,3563,470,827,2252,643,2787,867,640,1097,704,1618,466,1918,433,1499,3020,989,2630,3394,2424,1403,500,587,1305,2555,1812,1802,1015,3026,2427,3455,2672,1614,3089,1924,2532,1920,616,1965,2678,2199
56,824,1059,2812,92,2225,3196,1081,3367,2051,3564,101,2624,1362,865,2112,2327,3001,464,1796,2325,1064,1632,763,1658,536,3154,277,2465,1930,146,608,3571,3140,164,187,3097,2688,655,3306,2686,2660,2620,2072,1682,3596,1620,1730,504,1692,911,1980,2737,944,3464,2004,1928,3305,1068,387,151
57,2629,3046,1588,330,1288,3092,381,533,3132,3013,3440,1753,2577,3381,3239,361,916,1445,1291,2408,637,3074,2168,885,1894,1655,853,1112,565,2652,3029,622,1857,207,307,1012,2890,3490,2057,2453,1316,70,538,1851,1612,1808,1248,2832,934,1880,1975,544,2164,1172,3210,2008,2507,3188,375,3536
58,926,32,2014,3086,1312,2281,497,2976,2026,1361,574,1170,2380,2030,1488,1870,1350,485,2983,1024,3104,3075,1293,3437,610,1741,646,1864,71,2125,576,2557,3,1555,3164,2683,3336,938,1513,1869,2537,855,137,2512,2817,1030,1916,240,2883,3372,2954,3503,1200,2333,1431,3535,1253,2182,959,2356
59,2114,3124,1838,3136,832,2328,3517,2196,3397,1421,1105,3324,161,758,564,2670,723,1026,3457,2296,3163,3247,1154,811,3436,983,3008,3278,478,894,3220,705,3172,2964,50,1826,1092,139,2754,479,2300,1022,1737,1885,399,1566,3441,490,1563,1646,1033,1983,1166,349,3084,2625,2797,693,185,1226
