,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
16,3256,3177,36,776,2221,294,724,48,1396,2060,331,1783,2332,3041,3359,2732,2665,1332,1354,1992,2287,979,1198,2551,1410,3291,1782,2641,2071,2165,2810,2189,2779,47,2726,1484,238,2077,1139,1046,2882,1842,3444,530,1123,1173,3487,62,2045,2675,2247,801,2270,134,2473,1311,2986,818,2043,1865
17,2268,1134,3343,857,1763,2987,1082,579,2036,953,2545,2595,743,1762,2118,2921,2187,1594,888,1322,764,1425,3006,2386,1471,1653,1759,1099,1509,2846,2910,2495,1161,2136,243,1556,1210,159,2423,2795,174,3109,2412,3332,3518,624,2086,431,1349,3077,3126,749,2241,395,3542,1409,1616,627,849,2681
18,63,2722,2837,2706,3078,2229,3294,3230,2490,1728,740,3095,900,1601,98,2054,1221,41,406,2361,2385,585,1972,1649,1446,731,590,2489,1391,3393,2484,2627,2404,3293,2339,1905,1504,1251,1685,2541,2033,2818,840,1243,600,178,244,842,3213,631,195,1395,2941,2426,354,2351,3595,3110,1750,1713
19,2437,188,3351,1450,630,3193,2179,1402,505,1937,2863,3315,2716,3401,1945,2000,664,3266,1218,1028,1199,2379,3421,3243,377,1539,3061,1117,1244,3138,552,1995,3576,1457,2044,3491,566,1435,1742,2324,1150,1406,337,397,451,725,1606,1083,13,56,2139,2798,2062,1310,1824,1702,3344,1442,3390,1207
20,918,1013,875,2855,2982,1189,189,1021,2392,1550,1413,1215,572,2449,3405,2685,3174,3515,2291,1855,2278,245,3360,2525,2049,419,1180,1791,1744,3456,589,1377,1516,2712,675,1691,264,2434,3370,1196,2791,1917,77,95,1,2409,1065,2609,1772,3588,1157,1119,3313,796,1559,1856,3404,1650,1906,2517
21,1373,211,3581,2991,2833,2759,1886,383,3582,176,3123,3071,2704,370,1709,302,1168,2850,3067,2185,956,2075,89,197,1176,2710,542,2360,1611,3417,1223,3176,3033,1029,2340,2623,3280,1454,2682,67,1182,791,1573,2581,2104,648,2661,2914,1651,2020,31,1074,670,152,1773,2564,935,1144,2201,2997
22,2607,323,3580,1943,252,1232,1438,2151,1695,268,534,2059,2584,2302,1286,1449,3249,1564,1973,9,1265,1328,3101,3574,3235,694,415,1093,1729,3044,132,1567,333,3088,2488,2550,121,1778,1578,2851,998,1272,440,2298,2217,2425,2240,2761,3285,1834,1889,3131,1873,3106,367,666,2101,2966,1923,1776
23,876,1733,1025,3554,3378,1933,548,3148,2885,501,839,2651,441,2322,2677,3277,1304,1426,3376,2288,2144,703,3030,2739,3276,1118,2482,179,2358,965,2266,326,1347,1498,119,2421,2402,1466,2971,2610,2562,1285,1325,1165,125,1967,2950,1351,816,553,499,1368,2596,2065,3105,1668,200,232,2331,3265
24,2809,1363,2748,83,1233,2691,66,2472,34,3357,1219,223,3350,558,856,2516,2705,3545,2953,2920,3010,2961,1921,1639,1922,298,1551,673,978,1160,2105,593,1280,2679,362,1197,293,2137,2802,3561,2583,2078,3462,2578,1047,3505,3493,1156,741,3548,2762,2621,147,779,860,1141,1032,1228,1451,995
25,2441,2789,1130,1507,2884,3432,726,2796,873,2647,2227,1001,702,721,661,2830,457,2603,2878,877,51,68,2935,355,904,2808,1977,2017,543,2098,2491,171,3322,2703,3408,2847,3184,225,845,421,2131,3187,1158,3161,2790,3060,341,790,2977,3047,943,2645,2035,3171,774,521,445,2811,1569,919
26,470,2532,2672,1273,1924,3026,643,989,3447,2787,1499,1918,500,2424,1665,1305,2032,1015,2555,719,2907,2630,3020,1097,1618,1662,1644,215,1965,2427,3394,827,587,1614,2252,1802,616,640,1891,3563,466,867,1473,3454,2720,2678,3455,2028,433,393,3375,3089,1277,2212,704,2199,1403,1812,1920,306
27,3032,605,443,128,3398,1447,3017,3409,2355,1211,3458,2520,2534,633,2841,1532,2343,785,259,620,1453,1966,2037,3262,755,3287,3118,408,2508,3508,1743,1508,3153,1671,1054,3007,3219,1132,1958,1607,3552,3592,3387,434,3107,2076,966,96,1694,1994,117,124,567,488,1932,481,194,1010,2501,794
28,516,160,1722,3062,300,292,3371,1302,809,2297,429,3065,980,2934,3139,2222,386,2745,1060,1765,1340,2106,1963,316,329,2304,2799,1314,3461,344,1520,2422,1318,3485,15,2249,1527,2259,251,2528,1381,2639,2021,1731,3389,2016,459,1984,1927,2933,1912,3507,2835,1852,2366,1397,3379,1298,808,1790
29,754,3286,3569,568,775,777,3253,3426,898,1749,2792,1259,2827,3301,683,1875,602,3227,1326,2158,305,2457,19,1794,792,3143,1467,2310,2378,241,525,1657,766,817,2730,1061,570,805,3556,1533,948,1529,1441,2692,737,1290,603,3538,1609,3512,659,3539,2383,2134,3526,1914,1100,2120,2554,2171
30,3104,1431,2954,1361,2333,240,3437,2683,2014,610,1555,2557,2537,1513,485,137,2026,1916,2512,2030,1312,3336,3164,1864,2125,1488,2983,2976,2182,2883,938,3075,855,3503,1293,1030,1253,646,926,1024,576,1741,1170,497,32,959,3372,2281,3,574,1350,1200,3086,1870,71,2356,1869,2817,3535,2380
31,3585,2530,2753,3212,3257,106,1877,1475,3268,509,1805,2128,2053,1456,2922,2480,342,2560,2731,218,3066,1163,2992,2007,2816,3331,99,1222,219,1757,1392,727,3195,436,2909,364,3469,1260,2458,2203,3216,2029,1789,1394,822,924,1075,3149,2313,491,2513,1560,1775,515,210,2915,1148,848,209,783
32,1815,3384,1522,2290,2262,511,1540,846,1107,3045,3341,2031,2216,2129,2193,1726,2871,2220,2159,2757,3443,372,1078,3550,1167,1252,2206,18,59,1137,972,2148,837,3202,29,1514,1631,3113,1031,2448,2170,535,3374,327,1542,1890,2050,2540,324,1837,759,3449,937,2312,760,3217,714,1626,3165,1330
33,2486,1048,196,3238,677,467,1408,1371,1485,237,165,2949,3133,214,815,2546,2604,2648,2900,2150,2942,2393,2616,881,338,2862,843,3147,3166,1146,2974,2094,2400,1009,2323,3144,3039,2510,304,1971,1418,2538,1617,917,3428,575,626,1335,2853,290,310,1401,3482,3119,1355,183,180,2479,2173,2912
34,2840,2184,3053,1780,550,1455,398,1732,2226,3429,1181,37,2121,2410,532,163,2149,2092,2096,3225,1755,3544,4,2869,437,116,1412,2561,288,1706,3492,1957,350,2509,3298,2780,2784,2593,1283,347,3412,892,3004,2346,1535,162,3200,2254,2301,2395,2849,1686,269,963,1979,255,2109,688,1003,2990
35,2243,1689,1777,1684,641,1076,3114,3311,369,447,2736,3414,49,618,3337,3288,1627,2396,254,851,3108,283,1433,1155,3368,750,3473,1822,120,2870,586,1249,1459,3056,2294,1140,1091,3005,319,2460,1247,118,1715,583,3267,756,3167,2872,826,332,3413,1254,2087,3090,1909,3386,2387,2943,887,1829
36,3599,1096,1586,1420,184,3012,3304,1831,1129,1040,1510,2594,1544,3522,1098,1708,2334,1246,1693,2916,2162,2299,2785,3120,2330,442,592,64,1904,3236,884,2099,2931,992,736,942,1324,1436,1202,3028,1011,551,1214,1400,217,3059,328,2535,1678,2556,3221,2892,625,1625,2414,2898,473,2713,1275,2471
37,1281,3450,391,2494,523,1793,3269,1122,1241,16,3560,762,2202,450,3326,2025,3093,1159,2326,1710,1882,800,21,1407,1234,3162,1423,1095,2734,2743,2801,2269,2224,3079,384,2368,768,1541,3346,157,2067,1188,1661,3363,522,1190,2388,2481,1209,950,1056,2119,3260,2657,922,2500,1863,1262,1399,2342
38,908,690,472,1242,2038,3234,2880,1108,3509,3451,1940,3572,1063,404,3333,527,1489,107,733,3208,2923,2539,3479,108,1053,2253,1901,961,2876,529,1352,1345,2055,202,2813,1179,2081,3339,452,2735,2979,1978,3279,222,1164,3141,336,2829,1704,2248,224,2367,1101,2956,2929,72,1212,201,2634,2371
39,1064,2004,1980,3564,3464,504,1658,3097,2812,536,164,3571,2660,3306,464,2072,2051,1730,1682,865,2225,2688,187,2465,146,2112,1796,3367,1068,1692,655,1632,2620,2737,763,1620,3305,277,824,2325,608,3154,2624,1081,1059,387,911,3196,3140,101,3001,944,92,2327,1930,151,2686,3596,1928,1362
40,3361,154,2903,1476,312,2906,1346,3533,540,2643,1867,765,168,3317,3252,2354,177,38,3073,3392,311,1847,613,2776,420,2145,1264,3197,3439,1274,1754,604,26,1768,3043,115,1604,3223,2911,1153,3179,879,2499,3584,2631,438,647,1376,1846,1807,1145,78,793,1853,1175,3215,3145,3498,2549,629
41,1205,2373,231,1534,2587,2093,679,1301,2619,2521,654,941,1051,3000,1472,2721,1605,3103,2723,297,1679,471,3254,1699,982,469,1634,3471,1552,446,2955,1670,2261,3534,2293,2430,12,1517,2948,612,962,2442,376,2084,539,3590,2282,1910,890,1384,2232,2463,1767,2702,2519,1269,1806,3431,2773,10
42,1817,1036,2444,2666,2711,1562,3600,1883,2864,971,1690,2469,2918,2024,1419,2263,933,3345,2771,409,3480,257,2684,156,1169,3547,2946,1674,2897,17,652,3121,2169,1502,272,546,126,100,3281,2056,1545,560,2492,3125,2901,2069,2649,3127,1203,752,2913,645,2590,20,1014,140,76,3146,112,2504
43,54,1745,607,1887,682,1086,835,2080,2708,2450,39,987,2571,2418,2967,3388,1052,105,1495,1110,136,1511,3168,1816,3233,2345,3112,1463,135,1057,2429,2836,3307,428,2005,1800,1235,2415,2563,2662,3224,1970,1505,6,465,3050,2854,127,1724,2177,2568,3477,2497,1261,1656,1037,2865,2673,380,2592
44,862,2275,1748,3310,2875,720,3573,435,1570,1675,3396,847,2435,3452,1590,274,1907,1784,1948,2019,79,1881,1950,2048,2394,927,735,3514,2156,1390,208,1327,1988,320,1000,3565,2274,23,850,2321,1458,2573,1751,3152,1042,2432,1041,1414,3442,3116,2309,175,3034,671,2728,1746,149,1004,2674,2474
45,263,143,340,463,2124,2772,2893,3497,1308,309,2566,492,1828,2939,2659,2768,348,1595,687,810,821,3329,3038,2908,1077,2257,3085,2431,3589,3137,1673,2514,265,1848,378,3335,3173,977,635,1238,1192,893,692,1836,1307,2984,461,1370,1266,1184,3021,2613,1981,3206,2725,1528,1201,2959,2399,700
46,823,1720,1593,2272,2506,3383,3411,1687,2100,1756,1583,2198,3531,1152,3292,1027,1295,3091,806,969,1643,2960,1128,2822,3598,150,923,3064,418,3446,3594,2749,1008,2821,2522,1043,746,594,1872,1279,517,3434,2052,1358,422,2188,321,2585,114,1085,2544,1868,506,2083,569,3117,2132,545,1663,352
47,2805,663,789,2547,1245,484,859,1365,1536,3468,2860,167,2719,57,1005,1549,2205,314,2902,3435,1645,2315,1393,2,2238,3240,3553,1587,649,3430,598,1584,1903,468,313,2364,3348,889,2107,2446,2085,2487,1461,2244,2228,2389,744,2452,1786,2157,489,1705,2612,2707,577,2687,1237,1739,3558,1640
48,1803,3102,1845,681,841,960,1911,582,1427,3424,2265,1297,573,1018,2161,133,2993,286,233,401,1331,3258,1487,2764,1954,2844,2947,3523,1996,425,97,3194,3356,1115,1149,1321,1035,1389,1073,2899,2889,3519,172,93,2079,2141,2709,1240,554,3463,3261,3510,2970,852,2384,2642,55,1944,1300,3160
49,1667,2280,519,3415,1227,699,3198,2515,1204,2774,678,396,3465,880,2741,1647,3027,3251,2022,2126,1747,1386,44,1102,2962,1913,1624,2531,250,253,3175,761,656,1811,2932,2002,614,2646,1299,1309,642,2896,3156,2518,2715,3527,2697,588,1630,2926,3189,228,1439,65,2782,1760,339,883,2696,606
50,3541,3082,498,138,3068,1369,1138,897,632,665,212,2258,3170,246,275,512,262,1474,1348,3087,1669,1610,563,1938,2123,1860,986,2727,1519,1677,3157,3478,3250,770,3484,2698,1575,2793,795,285,2155,1187,2160,3488,1319,2417,990,1058,2097,2213,1434,1850,2570,3568,3476,1114,2834,3134,870,1267
51,3048,181,3373,1827,3410,3259,1638,2215,60,2009,1554,3420,104,88,1779,2047,80,205,1116,2733,388,2944,1276,1770,3366,3472,2814,2825,2180,1306,3475,1121,1038,1055,967,3308,722,2461,3169,1961,73,2823,781,2945,1044,1576,2138,351,1090,609,2654,2478,365,3400,2848,301,91,1947,1683,3069
52,227,1568,190,3025,3183,1814,1388,2470,394,2042,14,2046,2831,1385,1711,3418,3246,423,430,1858,2276,2975,707,1136,526,1530,296,3052,2464,2289,2428,1383,3242,1256,1062,2163,3192,2218,2357,778,1143,715,1236,1257,1296,1268,2284,2598,2618,1878,2856,2204,1500,599,949,905,3445,2886,3575,1825
53,3551,1899,2502,1481,1333,829,584,2636,2235,2369,713,2006,25,3474,2311,2930,507,2013,1941,3380,2951,2416,444,1591,2644,914,3037,2303,712,2861,3559,1250,2375,3054,1968,830,2267,1088,3130,784,1178,1039,287,788,611,3555,1897,559,2999,1126,1151,2195,1840,617,3015,906,3159,1493,462,256
54,1147,1839,1375,2806,1787,2459,1229,206,1622,1103,2341,2419,2376,3549,728,75,2614,1050,3094,2483,2788,3340,2638,3098,2082,2588,1888,411,2117,204,42,1315,836,946,1698,2690,1818,110,1382,3232,122,284,2208,2413,2391,1871,3207,3204,1919,2214,2068,623,1492,3244,1735,360,2579,2819,1378,374
55,1208,3083,3402,1490,335,1501,1171,495,3358,513,3448,2239,1478,402,1565,3241,581,2852,2116,787,1935,2656,660,2693,3562,318,1703,3391,2058,45,2255,1898,2894,2066,503,3011,2668,3081,2285,1723,1220,1558,86,170,346,1599,2493,1956,1339,2233,3255,1460,970,2766,858,1621,1597,3591,1364,878
56,1589,1934,771,2786,2952,639,2752,1336,3403,2305,3024,322,2969,2617,555,3577,1714,1428,1416,3481,2279,868,1766,578,2591,1804,1432,3191,2154,1719,345,739,1263,213,1468,1761,379,144,869,674,1133,2559,2374,3334,1585,3201,2306,2456,2398,3540,2242,695,130,1659,2873,2381,2637,58,416,2246
57,1859,2178,2061,3135,1725,2957,2606,11,1398,1480,1494,2888,278,920,2887,1429,191,2011,1422,3521,1931,976,43,3318,2589,769,2857,973,1648,2127,621,357,3180,1023,2271,2236,951,3055,1579,111,3349,2622,2407,3099,2320,786,638,595,2671,113,2397,1089,2558,1483,2868,2183,3470,173,1557,2586
58,3142,2718,1546,1359,1879,1329,153,3395,812,3520,518,2063,981,1801,2777,482,2747,2527,2601,1797,662,94,3362,2605,1020,734,2695,7,698,242,2968,1135,2582,3155,2152,2172,1503,1681,833,930,3499,3506,1224,1660,2597,2436,1231,1633,537,1603,1844,2245,2700,3040,84,417,2996,3031,634,1736
59,390,2973,3283,3528,166,1380,2440,1771,1982,2717,2936,3036,258,1758,1608,2467,2804,1127,2858,427,3537,2938,3516,549,3096,366,359,2874,667,597,669,2438,1430,3501,1183,1547,2443,3416,2174,439,1908,248,2978,414,3181,35,141,389,2468,3273,1113,1465,260,2775,2142,3264,1707,82,358,2181
