,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,1384,539,2521,1301,2293,2773,3254,941,2093,446,1806,1679,1051,1552,679,2619,3431,2463,2948,1699,2702,3471,2373,376,2232,2587,12,1767,2723,1605,654,3103,2261,890,3534,471,1534,469,962,3000,2519,10,612,2430,2282,3590,1472,1269,231,1517,1670,1910,1205,297,2442,2955,1634,2084,2721,982
11,3354,3302,3459,3299,1884,644,343,701,2663,2744,2503,2998,974,3003,863,2770,510,1506,1716,676,1697,1417,1964,2524,1615,308,2308,1034,1174,1079,798,1342,1895,3438,2070,3597,910,315,1830,1696,882,984,382,2237,1721,3100,1437,3057,3567,3316,1289,2329,2256,891,483,1523,561,3072,1278,742
12,3440,3046,1894,1012,2168,2008,307,622,2832,934,2453,1288,1316,3188,885,1588,1612,2164,2629,1112,361,533,3210,1753,916,1172,2724,330,1851,3132,207,1248,70,1857,544,2890,3013,3239,3029,2057,565,2577,2408,1808,1880,158,1445,3536,1975,853,3074,3092,637,3381,1655,3490,1291,381,538,2652
13,3116,1042,1675,435,1000,2674,1950,847,720,1390,149,79,2435,2156,3573,1570,1004,175,850,2048,671,3514,2275,1751,2309,2875,2274,3034,1948,1907,3396,1784,1988,3442,320,1881,3310,927,1458,3452,2728,2474,2321,3565,1041,2432,1590,1746,1748,23,1327,1414,862,2019,2573,208,735,3152,274,2394
14,609,1044,2009,2215,967,1683,1276,3420,3259,1306,91,388,104,2180,1638,60,1947,2478,3169,1770,3400,2825,181,781,2654,3410,722,365,1116,80,1554,205,1038,1090,1055,2944,1827,3472,73,88,2848,3069,1961,3308,2138,1576,1779,301,3373,2461,1121,351,3048,2733,2823,3475,2814,2945,2047,3366
15,2213,1319,665,897,3484,870,563,2258,1369,1677,2834,1669,3170,1519,1138,632,3134,1850,795,1938,3568,2727,3082,2160,1434,3068,1575,2570,1348,262,212,1474,3250,2097,770,1610,138,1860,2155,246,3476,1267,285,2698,990,2417,275,1114,498,2793,3478,1058,3541,3087,1187,3157,986,3488,512,2123
16,752,2901,971,1883,272,112,2684,2469,1562,17,76,3480,2918,2897,3600,2864,3146,645,3281,156,20,1674,1036,2492,2913,2711,126,2590,2771,933,1690,3345,2169,1203,1502,257,2666,3547,1545,2024,1014,2504,2056,546,2649,2069,1419,140,2444,100,3121,3127,1817,409,560,652,2946,3125,2263,1169
17,1443,1600,3080,2167,2027,3407,2041,2676,1861,8,3530,3296,279,3274,1131,30,432,1596,236,410,353,3199,2365,74,907,3314,1795,825,1925,3035,371,400,3566,2843,1892,3353,2207,2755,3002,2653,2166,2505,2102,280,2370,2003,1525,2628,276,1998,2580,1592,155,1538,102,2820,936,975,993,3128
18,1837,1542,3045,846,29,3165,1078,2031,511,1137,714,3443,2216,59,1540,1107,1626,3449,1031,3550,2312,18,3384,3374,759,2262,1631,937,2159,2871,3341,2220,837,324,3202,372,2290,1252,2170,2129,760,1330,2448,1514,2050,1890,2193,3217,1522,3113,2148,2540,1815,2757,535,972,2206,327,1726,1167
19,2157,2228,3468,1365,313,3558,1393,167,484,3430,1237,1645,2719,649,859,1536,1739,1705,2107,2,2707,1587,663,1461,489,1245,3348,2612,2902,2205,2860,314,1903,1786,468,2315,2547,3240,2085,57,577,1640,2446,2364,744,2389,1005,2687,789,889,1584,2452,2805,3435,2487,598,3553,2244,1549,2238
20,1807,2631,2643,3533,3043,2549,613,765,2906,1274,3145,311,168,3439,1346,540,3498,78,2911,2776,1853,3197,154,2499,1145,312,1604,793,3073,177,1867,38,26,1846,1768,1847,1476,2145,3179,3317,1175,629,1153,115,647,438,3252,3215,2903,3223,604,1376,3361,3392,879,1754,1264,3584,2354,420
21,56,451,1937,1402,2044,3390,3421,3315,3193,3138,3344,1199,2716,1244,2179,505,1442,2798,1742,3243,1310,1117,188,337,2139,630,566,2062,1218,664,2863,3266,3576,13,1457,2379,1450,1539,1150,3401,1824,1207,2324,3491,1606,725,1945,1702,3351,1435,1995,1083,2437,1028,1406,552,3061,397,2000,377
22,3077,3518,953,579,243,849,3006,2595,2987,2846,1616,764,743,1509,1082,2036,627,749,2423,2386,395,1099,1134,2412,3126,1763,1210,2241,888,2187,2545,1594,1161,1349,2136,1425,857,1653,174,1762,3542,2681,2795,1556,2086,624,2118,1409,3343,159,2495,431,2268,1322,3109,2910,1759,3332,2921,1471
23,574,32,610,2683,1293,3535,3164,2557,240,2883,1869,1312,2537,2182,3437,2014,2817,1200,926,1864,1870,2976,1431,1170,1350,2333,1253,3086,2512,2026,1555,1916,855,3,3503,3336,1361,1488,576,1513,71,2380,1024,1030,3372,959,485,2356,2954,646,3075,2281,3104,2030,1741,938,2983,497,137,2125
24,2926,2715,2774,2515,2932,2696,44,396,699,253,339,1747,3465,250,3198,1204,883,228,1299,1102,65,2531,2280,3156,3189,1227,614,1439,2022,3027,678,3251,656,1630,1811,1386,3415,1913,642,880,2782,606,1309,2002,2697,3527,2741,1760,519,2646,761,588,1667,2126,2896,3175,1624,2518,1647,2962
25,1994,3107,1211,3409,1054,2501,2037,2520,1447,3508,194,1453,2534,2508,3017,2355,1010,124,1958,3262,488,408,605,3387,117,3398,3219,567,259,2343,3458,785,3153,1694,1671,1966,128,3287,3552,633,1932,794,1607,3007,966,2076,2841,481,443,1132,1508,96,3032,620,3592,1743,3118,434,1532,755
26,332,3267,447,3311,2294,887,1433,3414,1076,2870,2387,3108,49,120,3114,369,2943,1254,319,1155,3090,1822,1689,1715,3413,641,1091,2087,254,1627,2736,2396,1459,826,3056,283,1684,750,1247,618,1909,1829,2460,1140,3167,756,3337,3386,1777,3005,1249,2872,2243,851,118,586,3473,583,3288,3368
27,553,125,501,3148,119,2331,3030,2651,1933,965,200,2144,441,2358,548,2885,232,1368,2971,2739,2065,179,1733,1325,499,3378,2402,2596,3376,1304,839,1426,1347,816,1498,703,3554,1118,2562,2322,3105,3265,2610,2421,2950,1967,2677,1668,1025,1466,326,1351,876,2288,1285,2266,2482,1165,3277,3276
28,1834,2217,268,2151,2488,1923,3101,2059,1232,3044,2101,1265,2584,1729,1438,1695,2966,3131,1578,3574,3106,1093,323,440,1889,252,121,1873,1973,3249,534,1564,333,3285,3088,1328,1943,694,998,2302,367,1776,2851,2550,2240,2425,1286,666,3580,1778,1567,2761,2607,9,1272,132,415,2298,1449,3235
29,1878,1296,2042,2470,1062,3575,707,2046,1814,2289,3445,2276,2831,2464,1388,394,2886,2204,2357,1136,599,3052,1568,1236,2856,3183,3192,1500,430,3246,14,423,3242,2618,1256,2975,3025,1530,1143,1385,949,1825,778,2163,2284,1268,1711,905,190,2218,1383,2598,227,1858,715,2428,296,1257,3418,526
30,2933,3389,2297,1302,15,808,1963,3065,292,344,3379,1340,980,3461,3371,809,1298,3507,251,316,1852,1314,160,2021,1912,300,1527,2835,1060,386,429,2745,1318,1927,3485,2106,3062,2304,1381,2934,2366,1790,2528,2249,459,2016,3139,1397,1722,2259,2422,1984,516,1765,2639,1520,2799,1731,2222,329
31,2233,346,513,495,503,1364,660,2239,1501,45,1597,1935,1478,2058,1171,3358,3591,1460,2285,2693,2766,3391,3083,86,3255,335,2668,970,2116,581,3448,2852,2894,1339,2066,2656,1490,318,1220,402,858,878,1723,3011,2493,1599,1565,1621,3402,3081,1898,1956,1208,787,1558,2255,1703,170,3241,3562
32,3512,737,1749,3426,2730,2554,19,1259,777,241,1100,305,2827,2378,3253,898,2120,3539,3556,1794,2134,2310,3286,1441,659,775,570,2383,1326,602,2792,3227,766,1609,817,2457,568,3143,948,3301,3526,2171,1533,1061,603,1290,683,1914,3569,805,1657,3538,754,2158,1529,525,1467,2692,1875,792
33,3548,1047,3357,2472,362,1451,1921,223,2691,1160,1032,3010,3350,978,66,34,1228,2621,2802,1639,779,673,1363,3462,2762,1233,293,147,2953,2705,1219,3545,1280,741,2679,2961,83,298,2583,558,860,995,3561,1197,3493,3505,856,1141,2748,2137,593,1156,2809,2920,2078,2105,1551,2578,2516,1922
34,1072,541,1006,2344,3494,1832,2626,1239,496,1104,1641,913,1357,3214,653,1580,1379,1462,1986,3423,1069,991,2337,3342,1936,2794,2372,1292,757,2091,3467,1087,803,1810,1019,1962,2295,3328,2940,2130,198,1572,3282,1016,2729,745,2842,40,1282,628,3385,2877,1774,1320,1323,1781,2260,1959,819,3014
35,1126,611,2369,2636,1968,462,444,2006,829,2861,3159,2951,25,712,584,2235,1493,2195,3130,1591,617,2303,1899,287,1151,1333,2267,1840,1941,507,713,2013,2375,2999,3054,2416,1481,914,1178,3474,3015,256,784,830,1897,3555,2311,906,2502,1088,1250,559,3551,3380,1039,3559,3037,788,2930,2644
36,491,822,509,1475,2909,209,2992,2128,106,1757,1148,3066,2053,219,1877,3268,848,1560,2458,2007,515,1222,2530,1789,2513,3257,3469,1775,2731,342,1805,2560,3195,2313,436,1163,3212,3331,3216,1456,210,783,2203,364,1075,924,2922,2915,2753,1260,727,3149,3585,218,2029,1392,99,1394,2480,2816
37,1111,3245,2135,1464,3369,2336,3529,1952,886,2359,2980,658,2317,732,2981,325,2751,753,2314,407,281,562,929,3271,1561,1985,145,2565,2197,1997,1497,3419,1717,2390,2738,814,2223,1303,449,1482,1752,1854,1415,2018,3425,1479,988,2800,1571,2511,1066,1531,797,3300,1712,909,1862,2318,958,1635
38,2556,217,1040,1831,736,1275,2785,2594,3012,3236,473,2162,1544,1904,3304,1129,2713,2892,1202,3120,1625,64,1096,1214,3221,184,1324,625,1693,2334,1510,1246,2931,1678,992,2299,1420,442,1011,3522,2414,2471,3028,942,328,3059,1098,2898,1586,1436,2099,2535,3599,2916,551,884,592,1400,1708,2330
39,502,1652,2111,456,2543,3347,2742,2699,1195,109,87,1543,3504,1823,864,2740,772,1225,3309,767,2839,717,229,2576,1993,3422,921,1071,773,1974,1820,2455,22,226,460,182,247,2778,1372,2039,3218,3532,1642,1843,1866,591,2765,3111,487,3579,3150,1581,3016,3158,1654,985,1496,2411,2350,3489
40,2020,2104,176,383,2340,2201,89,3071,2759,3417,935,956,2704,1611,1886,3582,1144,1074,2682,197,152,2360,211,1573,31,2833,3280,670,3067,1168,3123,2850,3033,1651,1029,2075,2991,2710,1182,370,1773,2997,67,2623,2661,648,1709,2564,3581,1454,3176,2914,1373,2185,791,1223,542,2581,302,1176
41,2675,1123,2060,48,2726,2043,1198,1783,294,2165,2986,2287,2332,2071,724,1396,818,801,1139,2551,134,2641,3177,3444,2247,2221,238,2270,1354,2665,331,1332,2779,2045,47,979,776,3291,2882,3041,2473,1865,1046,1484,3487,1173,3359,1311,36,2077,2189,62,3256,1992,1842,2810,1782,530,2732,1410
42,950,522,16,1122,384,1399,21,762,1793,2743,1863,1882,2202,2734,3269,1241,1262,2119,3346,1407,2657,1095,3450,1661,1056,523,768,3260,2326,3093,3560,1159,2224,1209,3079,800,2494,3162,2067,450,922,2342,157,2368,2388,1190,3326,2500,391,1541,2269,2481,1281,1710,1188,2801,1423,3363,2025,1234
43,131,3129,81,448,405,2905,940,651,2927,3399,1835,3211,2925,3018,996,2447,2403,266,711,899,412,5,957,2615,3185,657,2140,2001,2989,1191,2602,220,476,2536,2462,3433,1553,1799,1177,1217,2689,1915,3496,3453,2348,1341,480,3270,1343,1718,596,3319,2523,1512,1206,2608,1452,1411,1213,2783
44,1085,422,1756,1687,2522,1663,1128,2198,3383,3446,2132,1643,3531,418,3411,2100,545,1868,1872,2822,2083,3064,1720,2052,2544,2506,746,506,806,1295,1583,3091,1008,114,2821,2960,2272,150,517,1152,569,352,1279,1043,321,2188,3292,3117,1593,594,2749,2585,823,969,3434,3594,923,1358,1027,3598
45,3273,3181,2717,1771,1183,358,3516,3036,1380,597,1707,3537,258,667,2440,1982,82,1465,2174,549,2775,2874,2973,2978,1113,166,2443,260,2858,2804,2936,1127,1430,2468,3501,2938,3528,366,1908,1758,2142,2181,439,1547,141,35,1608,3264,3283,3416,2438,389,390,427,248,669,359,414,2467,3096
46,2214,2391,1103,206,1698,1378,2638,2419,2459,204,2579,2788,2376,2117,1229,1622,2819,623,1382,3098,3244,411,1839,2208,2068,1787,1818,1492,3094,2614,2341,1050,836,1919,946,3340,2806,2588,122,3549,1735,374,3232,2690,3207,1871,728,360,1375,110,1315,3204,1147,2483,284,42,1888,2413,75,2082
47,3588,1,1550,1021,675,1906,3360,1215,1189,3456,3404,2278,572,1744,189,2392,1650,1119,3370,2525,796,1791,1013,77,1157,2982,264,3313,2291,3174,1413,3515,1516,1772,2712,245,2855,419,2791,2449,1559,2517,1196,1691,1065,2409,3405,1856,875,2434,1377,2609,918,1855,1917,589,1180,95,2685,2049
48,113,2320,1480,11,2271,1557,43,2888,2957,2127,3470,1931,278,1648,2606,1398,173,1089,1579,3318,1483,973,2178,2407,2397,1725,951,2558,1422,191,1494,2011,3180,2671,1023,976,3135,769,3349,920,2868,2586,111,2236,638,786,2887,2183,2061,3055,357,595,1859,3521,2622,621,2857,3099,1429,2589
49,782,3186,2273,1999,1284,1313,3524,2133,2575,373,2433,453,334,3466,2405,1991,994,1841,691,148,1969,2859,356,2283,895,1017,1440,2533,1900,3295,2335,1366,1798,1258,53,738,186,426,2194,1792,514,3321,2669,689,3578,2824,1162,3289,968,2838,2548,2815,1338,2760,3546,1337,1672,239,2937,2095
50,2658,1405,1740,2349,3327,2074,2316,1874,2498,1942,718,571,3122,2867,697,3303,2307,3312,1084,807,2767,1186,1367,2090,896,915,2507,1701,1124,947,3205,3151,925,1356,2650,46,710,2965,85,455,2231,1849,3406,273,2552,375,2264,716,2143,3382,650,1045,486,2192,3203,2439,2655,2147,1700,303
51,2395,1535,3429,1732,3298,1003,4,37,1455,1706,2109,1755,2121,288,398,2226,688,1686,1283,2869,963,2561,2184,3004,2849,550,2784,269,2096,2149,1181,2092,350,2301,2509,3544,1780,116,3412,2410,1979,2990,347,2780,3200,162,532,255,3053,2593,1957,2254,2840,3225,892,3492,1412,2346,163,437
52,290,3428,237,1371,2323,2173,2616,2949,467,1146,180,2942,3133,3166,1408,1485,2479,1401,304,881,3119,3147,1048,1617,310,677,3039,3482,2900,2604,165,2648,2400,2853,1009,2393,3238,2862,1418,214,1355,2912,1971,3144,626,575,815,183,196,2510,2094,1335,2486,2150,2538,2974,843,917,2546,338
53,2248,1164,3451,1108,2813,2634,3479,3572,3234,529,1212,2923,1063,2876,2880,3509,201,2367,452,108,2956,961,690,3279,224,2038,2081,1101,733,1489,1940,107,2055,1704,202,2539,1242,2253,2979,404,2929,2371,2735,1179,336,3141,3333,72,472,3339,1345,2829,908,3208,1978,1352,1901,222,527,1053
54,1184,1307,309,3497,378,2399,3038,492,2772,3137,1201,821,1828,3589,2893,1308,2959,2613,635,2908,3206,2431,143,692,3021,2124,3173,1981,687,348,2566,1595,265,1266,1848,3329,463,2257,1192,2939,2725,700,1238,3335,461,2984,2659,1528,340,977,2514,1370,263,810,893,1673,3085,1836,2768,1077
55,1404,2529,799,2803,1929,28,680,2807,3325,874,2406,2763,780,686,636,730,1518,2895,3330,2200,708,3284,2073,1109,1374,103,3275,3323,1230,1574,2917,1469,192,1976,2866,556,1360,2485,1598,2382,2277,2924,221,2632,729,2572,1666,2972,3570,90,557,477,2108,524,2526,2963,844,3525,1926,1951
56,393,2720,2787,989,2252,1920,3020,1918,3026,2427,1403,2907,500,1965,643,3447,1812,3089,1891,1097,2212,215,2532,1473,3375,1924,616,1277,2555,2032,1499,1015,587,433,1614,2630,1273,1662,466,2424,704,306,3563,1802,3455,2678,1665,2199,2672,640,827,2028,470,719,867,3394,1644,3454,1305,1618
57,2209,2034,2175,2088,2891,1521,1334,2040,3338,2881,3495,1788,1939,1271,813,2023,235,3190,2769,271,3297,1125,1477,27,2089,2115,2211,3583,1637,1444,3320,928,2994,3500,580,1734,261,2542,2445,267,2599,295,1448,601,199,3063,2210,2919,2714,3058,1120,2635,1577,912,289,838,1582,1524,142,424
58,3047,2790,2647,2796,3408,1569,2935,1001,3432,2098,445,51,702,543,726,873,2811,2645,845,355,3171,2017,2789,1158,943,2884,3184,2035,2878,457,2227,2603,3322,2977,2703,68,1507,2808,2131,721,774,919,421,2847,341,3060,661,521,1130,225,171,790,2441,877,3187,2491,1977,3161,2830,904
59,2177,465,2450,2080,2005,380,3168,987,1086,1057,2865,136,2571,135,835,2708,2673,3477,2563,1816,1261,1463,1745,1505,2568,682,1235,2497,1495,1052,39,105,3307,1724,428,1511,1887,2345,3224,2418,1656,2592,2662,1800,2854,3050,2967,1037,607,2415,2836,127,54,1110,1970,2429,3112,6,3388,3233
