,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
30,1052,3168,682,2836,2418,835,1887,1816,2854,2345,1037,2708,105,2415,2571,54,39,465,136,607,1656,135,1970,1511,3388,987,3477,3112,380,428,2662,2865,1057,1086,2080,3233,1800,1110,1235,3224,2450,1745,2563,2967,2497,6,2592,127,1495,1463,1724,2005,3307,2568,1505,2673,3050,1261,2429,2177
31,3246,707,3183,1383,1385,1388,3025,1136,2284,1530,905,394,423,2218,2831,227,14,1296,2276,190,949,2464,715,2975,3418,2046,2204,296,3575,1256,778,3445,2289,1814,2470,526,2163,1858,3192,1143,2042,1568,2357,1711,1500,1257,1825,2598,430,3052,2618,1062,3242,2856,1236,2886,1268,599,2428,1878
32,1997,3529,1985,1066,1482,2981,2223,407,3425,1303,2800,325,3419,2511,2317,797,1497,3245,658,1571,1752,732,1712,814,958,1952,753,1862,2336,2738,1415,2980,2359,886,1464,1635,2018,3300,145,449,2135,929,2314,988,2565,2318,1854,1531,2197,562,2390,3369,1717,1561,3271,2751,1479,281,909,1111
33,3093,21,523,2269,450,3269,2494,1407,2388,3162,2500,1241,1159,1541,2202,1281,3560,522,1882,391,922,2734,1188,800,2025,762,2119,1423,1399,3079,157,1863,2743,1793,1122,1234,2368,1710,768,2067,16,3450,3346,3326,3260,3363,2342,2481,2326,1095,1209,384,2224,1056,1661,1262,1190,2657,2801,950
34,2614,2638,1787,1315,3549,1229,2806,3098,3207,2588,360,1622,1050,110,2376,1147,2341,2391,2788,1375,1735,2117,284,3340,75,2419,623,1888,1378,946,3232,2579,204,2459,206,2082,2690,2483,1818,122,1103,1839,1382,728,1492,2413,374,3204,3094,411,1919,1698,836,2068,2208,2819,1871,3244,42,2214
35,1574,680,103,557,2382,636,1360,2200,729,2485,2972,730,1469,90,780,2108,2917,2529,2763,3570,2277,686,2526,556,1926,2807,2895,844,28,2866,221,2406,874,3325,2803,1951,2632,524,3275,1598,799,2073,3330,1666,3323,3525,2924,477,1230,3284,1976,1929,192,1374,1109,1518,2572,708,2963,1404
36,2205,1393,1245,1584,57,859,2547,2,744,3240,2687,1536,314,889,2719,2805,2860,2228,1645,789,577,649,2487,2315,1549,167,1705,3553,3558,468,2446,1237,3430,484,1365,2238,2364,3435,3348,2085,3468,663,2107,1005,2612,2244,1640,2452,2902,1587,1786,313,1903,489,1461,1739,2389,2707,598,2157
37,348,3038,2124,2514,2939,2893,463,2908,461,2257,1528,1308,1595,977,1828,263,2566,1307,821,340,2725,3589,893,3329,2768,492,2613,3085,2399,1848,1238,1201,3137,2772,3497,1077,3335,810,3173,1192,309,143,635,2659,1981,1836,700,1370,687,2431,1266,378,265,3021,692,2959,2984,3206,1673,1184
38,1168,89,2833,3176,370,1886,2991,197,2661,2710,2564,3582,2850,1454,2704,1373,3123,2104,956,3581,1773,1611,791,2075,302,3071,1074,542,2201,1029,67,935,3417,2759,383,1176,2623,2185,3280,1182,176,211,2682,1709,670,2581,2997,2914,3067,2360,1651,2340,3033,31,1573,1144,648,152,1223,2020
39,1191,940,657,596,1217,996,1553,899,2348,1799,3270,2447,220,1718,2925,2523,2602,3129,3211,1343,2689,3018,1206,3433,1213,651,266,1452,2905,2462,3496,1835,3399,2927,448,2783,3453,1512,2140,1177,81,957,711,480,2001,1411,1915,3319,2989,5,2536,405,476,3185,2615,2403,1341,412,2608,131
40,2032,3020,1924,827,2424,643,1273,1097,3455,1662,2199,3447,1015,640,500,470,1499,2720,2907,2672,704,1965,867,2630,1305,1918,3089,1644,1920,1614,3563,1403,2427,3026,989,1618,1802,719,616,466,2787,2532,1891,1665,1277,3454,306,2028,2555,215,433,2252,587,3375,1473,1812,2678,2212,3394,393
41,386,1963,300,2422,2934,3371,3062,316,459,2304,1397,809,2745,2259,980,516,429,3389,1340,1722,2366,3461,2639,2106,2222,3065,3507,2799,808,3485,2528,3379,344,292,1302,329,2249,1765,1527,1381,2297,160,251,3139,2835,1731,1790,1984,1060,1314,1927,15,1318,1912,2021,1298,2016,1852,1520,2933
42,3035,2041,3314,2580,2653,1131,2207,410,2370,2755,2628,30,400,1998,279,155,371,1600,3296,276,2166,3274,102,3353,993,2676,1596,936,3407,1892,2102,3530,8,1861,2167,3128,280,1538,1795,3002,3080,2365,236,1525,825,975,2505,1592,1925,3199,2843,2027,3566,907,74,432,2003,353,2820,1443
43,1907,1950,2875,1327,3452,3573,3310,2048,1041,927,1746,1570,1784,23,2435,862,3396,1042,79,1748,2728,2156,2573,1881,274,847,175,735,2674,320,2321,149,1390,720,435,2394,3565,2019,2274,1458,1675,2275,850,1590,3034,3152,2474,1414,1948,3514,3442,1000,1988,2309,1751,1004,2432,671,208,3116
44,191,43,1725,357,920,2606,3135,3318,638,769,2183,1398,2011,3055,278,1859,1494,2320,1931,2061,2868,1648,2622,976,1429,2888,1089,2857,1557,1023,111,3470,2127,2957,11,2589,2236,3521,951,3349,1480,2178,1579,2887,2558,3099,2586,595,1422,973,2671,2271,3180,2397,2407,173,786,1483,621,113
45,3397,50,349,3247,2754,811,1421,3278,1646,564,1226,1838,3441,3008,2300,3163,2964,3124,832,1033,478,693,983,1092,1737,705,1166,3457,2625,1983,2296,479,1563,490,1826,894,1566,758,2797,3220,3436,3084,2114,1026,3136,3517,161,2328,1885,2196,3172,1154,1022,723,3324,399,185,2670,139,1105
46,1221,1972,3078,2627,1601,3294,2706,1649,244,731,2351,2490,41,1251,900,63,740,600,2385,2837,354,1391,2818,585,2054,3095,1395,590,1750,3293,2541,3595,3393,2229,3230,1446,1905,2361,1504,2033,1728,2722,1685,98,2941,1243,1713,842,406,2489,3213,2339,2404,195,840,3110,178,2426,2484,631
47,2343,2037,3398,1508,633,3017,128,3262,966,3287,481,2355,785,1132,2534,3032,3458,3107,1453,443,1932,2508,3592,1966,1532,2520,124,3118,2501,1671,1607,194,3508,1447,3409,755,3007,620,3219,3552,1211,605,1958,2841,567,434,794,96,259,408,1694,1054,3153,117,3387,1010,2076,488,1743,1994
48,2026,3164,2333,3075,1513,3437,1361,1864,3372,1488,2356,2014,1916,646,2537,3104,1555,32,1312,2954,71,2182,1741,3336,137,2557,1200,2983,3535,3503,1024,1869,2883,240,2683,2125,1030,2030,1253,576,610,1431,926,485,3086,497,2380,2281,2512,2976,3,1293,855,1350,1170,2817,959,1870,938,574
49,1605,3254,2587,1670,3000,679,1534,1699,2282,469,1269,2619,3103,1517,1051,1205,654,539,1679,231,2519,1552,2442,471,2721,941,2463,1634,2773,3534,612,1806,446,2093,1301,982,2430,297,12,962,2521,2373,2948,1472,1767,2084,10,1910,2723,3471,890,2293,2261,2232,376,3431,3590,2702,2955,1384
50,2091,2626,2794,3385,2130,653,2295,3423,2729,3328,40,1580,1087,628,1357,1774,3467,541,913,1282,198,3214,1323,1962,819,1239,1462,2260,1832,1019,3282,1641,1104,496,2344,3014,1016,1320,2372,2940,1006,2337,1986,2842,1292,1959,1572,2877,757,991,1810,3494,803,1936,3342,1379,745,1069,1781,1072
51,602,19,775,1657,3301,3253,568,1794,603,3143,1914,898,3227,805,2827,754,2792,737,305,3569,3526,2378,1529,2457,1875,1259,3539,1467,2554,817,1533,1100,241,777,3426,792,1061,2158,570,948,1749,3286,3556,683,2383,2692,2171,3538,1326,2310,1609,2730,766,659,1441,2120,1290,2134,525,3512
52,2665,1198,2221,2189,3041,724,776,2551,3487,3291,1311,1396,1332,2077,2332,3256,331,1123,2287,36,2473,2071,1842,979,2732,1783,801,1782,2043,47,1046,2986,2165,294,48,1410,1484,1992,238,2882,2060,3177,1139,3359,2270,530,1865,62,1354,2641,2045,2726,2779,2247,3444,818,1173,134,2810,2675
53,342,2992,3257,727,1456,1877,3212,2007,1075,3331,2915,3268,2560,1260,2053,3585,1805,822,3066,2753,210,219,2029,1163,2480,2128,1560,99,209,436,2203,1148,1757,106,1475,2816,364,218,3469,3216,509,2530,2458,2922,1775,1394,783,3149,2731,1222,2313,2909,3195,2513,1789,848,924,515,1392,491
54,1627,1433,641,1249,618,3114,1684,1155,3167,750,3386,369,2396,3005,49,2243,2736,3267,3108,1777,1909,120,118,283,3288,3414,1254,3473,887,3056,2460,2387,2870,1076,3311,3368,1140,851,1091,1247,447,1689,319,3337,2087,583,1829,2872,254,1822,826,2294,1459,3413,1715,2943,756,3090,586,332
55,947,2316,915,650,455,697,710,807,2552,2965,716,3303,3151,3382,3122,486,3205,1405,571,2143,2231,2867,3203,46,1700,1874,3312,2655,2074,2650,3406,718,1942,2498,2349,303,273,2192,2724,85,1740,1367,1084,2264,1701,2147,1849,1045,1124,1186,1356,3327,925,896,2090,2307,158,2767,2439,2658
56,3222,1491,3352,454,299,1990,363,3209,2122,385,61,1664,696,3355,3231,999,1515,3076,2995,2250,3042,1833,1987,2475,2600,820,403,684,33,872,2113,3272,3593,2845,69,834,1270,1688,3022,2904,3543,2958,831,751,2496,964,2466,1185,2664,317,368,2186,528,531,2338,3228,2353,1953,2176,1106
57,3249,3101,252,1567,2302,1438,1943,3574,2240,694,666,1695,1564,1778,2584,2607,534,2217,1265,3580,367,1729,1272,1328,1449,2059,3131,415,1923,3088,2851,2101,3044,1232,2151,3235,2550,9,121,998,268,323,1578,1286,1873,2298,1776,2761,1973,1093,3285,2488,333,1889,440,2966,2425,3106,132,1834
58,177,613,312,604,3317,1346,1476,2776,647,2145,3215,540,38,3223,168,3361,1867,2631,311,2903,1175,3439,879,1847,2354,765,78,1264,2549,1768,1153,3145,1274,2906,3533,420,115,3392,1604,3179,2643,154,2911,3252,793,3584,629,1376,3073,3197,1846,3043,26,1145,2499,3498,438,1853,1754,1807
59,1304,3030,3378,326,2322,548,3554,2739,2950,1118,1668,2885,1426,1466,441,876,839,125,2144,1025,3105,2358,1285,703,3277,2651,1368,2482,2331,1498,2610,200,965,1933,3148,3276,2421,2288,2402,2562,501,1733,2971,2677,2596,1165,3265,1351,3376,179,816,119,1347,499,1325,232,1967,2065,2266,553
