,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,764,1762,3126,1425,1161,2036,1471,627,243,888,1759,579,2187,2846,3077,2086,3006,395,2118,2595,624,2268,1322,3343,3542,849,2136,1082,2921,2795,743,2910,3518,2241,1594,1099,1134,1616,2681,1210,431,1409,1653,159,3332,1763,857,749,2545,1349,2412,3109,2386,174,1556,953,2987,2495,1509,2423
11,1931,920,2397,976,3180,1398,2589,173,2271,1422,2857,11,191,2127,113,638,43,1483,2887,2888,786,1859,3521,2061,2868,1557,1023,2606,1429,111,278,621,2320,2558,2011,973,2178,3470,2586,951,595,2183,769,3055,3099,1725,3135,1089,1494,2671,2407,2622,3318,3349,2236,1480,2957,357,1648,1579
12,3443,2129,759,372,837,1107,1167,1626,29,2159,2206,846,2871,1137,1837,2050,1078,2312,2193,2031,1890,1815,2757,1522,760,3165,3202,1540,1726,2448,2216,972,1542,937,2220,18,3384,714,1330,1631,2540,3217,1252,3113,327,2262,2290,3449,3341,324,3374,535,3550,2170,1514,3045,511,2148,59,1031
13,2144,2322,499,703,1347,2885,3276,232,119,3376,2482,3148,1304,965,553,2950,3030,2065,2677,2651,1967,876,2288,1025,3105,2331,1498,548,3277,2610,441,2266,125,2596,1426,179,1733,200,3265,2402,1351,1668,1118,1466,1165,3378,3554,1368,839,816,1325,1285,2739,2562,2421,501,1933,326,2358,2971
14,1543,2039,1993,182,22,2740,3489,772,2543,773,1496,456,1974,109,502,1866,2742,2839,2765,2699,591,3016,3158,487,3218,3347,460,864,2350,1642,3504,985,1652,1071,2455,717,229,87,3532,921,1581,3111,2778,3579,2411,3422,247,1225,1820,226,2576,1654,767,1372,1843,2111,1195,3150,1823,3309
15,956,370,31,2075,3033,3582,1176,1144,2340,3067,542,383,1168,3417,2020,2661,89,152,1709,3071,648,1373,2185,3581,1773,2201,1029,1886,302,67,2704,1223,2104,670,2850,2360,211,935,2997,3280,2914,2564,2710,1454,2581,2833,2991,1074,3123,1651,1573,791,197,1182,2623,176,2759,3176,1611,2682
16,2998,1696,1615,3597,1895,2770,742,510,1884,1174,561,3299,1079,2744,3354,1721,343,1697,1437,701,3100,2256,891,3567,882,644,2070,863,1278,382,974,1523,3302,1034,1342,1417,1964,2503,984,2308,2329,3057,315,3316,3072,308,910,1506,798,3438,2524,483,676,1830,2237,3459,2663,1289,3003,1716
17,2385,1601,195,585,2404,2490,1446,3110,2339,406,590,3230,1221,3393,631,244,1972,2426,98,3095,178,63,2361,2837,354,1750,3293,3294,2054,2541,900,2484,600,2941,41,2489,2722,3595,1713,1504,842,2351,731,1251,1243,3078,2706,1395,740,3213,840,2818,1649,2033,1905,1728,2229,2627,1391,1685
18,902,2230,668,1893,3460,2667,1002,828,1629,1955,2476,2319,1727,2363,3586,392,129,2352,234,169,861,2377,1193,747,1628,1960,2640,3263,2553,2234,494,123,1821,1769,3377,931,2110,1602,952,2477,2879,2362,1949,1613,2680,2103,1353,2633,2574,3049,1676,1809,3365,1486,474,230,203,2928,3023,1548
19,1788,267,2089,1734,2994,2023,424,235,2891,1637,1582,2088,1444,2881,2209,199,1334,3297,2210,2040,3063,1577,912,2714,2599,1521,580,813,142,1448,1939,838,2034,3583,928,1125,1477,3495,295,2211,2635,2919,2542,3058,1524,2115,261,3190,3320,3500,27,289,271,2445,601,2175,3338,1120,1271,2769
20,2951,3474,1151,2416,2375,2235,2644,1493,1968,1941,3037,2636,507,2861,1126,1897,444,617,2311,2006,3555,3551,3380,2502,3015,462,3054,584,2930,784,25,3559,611,1840,2013,2303,1899,3159,256,2267,559,906,914,1088,788,1333,1481,2195,713,2999,287,1039,1591,1178,830,2369,829,1250,712,3130
21,2923,404,224,2539,2055,3509,1053,201,2813,733,1901,1108,1489,529,2248,336,3479,2956,3333,3572,3141,908,3208,472,2929,2634,202,2880,527,2735,1063,1352,1164,1101,107,961,690,1212,2371,2081,2829,72,2253,3339,222,2038,1242,2367,1940,1704,3279,1978,108,2979,1179,3451,3234,1345,2876,452
22,1643,1152,2544,2960,1008,2100,3598,545,2522,806,923,1687,1295,3446,1085,321,1128,2083,3292,2198,2188,823,969,1593,569,1663,2821,3411,1027,1279,3531,3594,422,506,3091,3064,1720,2132,352,746,2585,3117,150,594,1358,2506,2272,1868,1583,114,2052,3434,2822,517,1043,1756,3383,2749,418,1872
23,913,2130,1936,1962,803,1580,3014,1379,3494,757,2260,2344,2091,1104,1072,2729,2626,1069,2842,1239,745,1774,1320,1282,198,1832,1019,653,819,3282,1357,1781,541,1292,1087,991,2337,1641,1572,2372,2877,40,3328,628,1959,2794,2295,1462,3467,1810,3342,1323,3423,2940,1016,1006,496,3385,3214,1986
24,2162,3522,3221,2299,2931,1129,2330,2713,736,1693,592,1831,2334,3236,2556,328,2785,1625,1098,2594,3059,3599,2916,1586,2414,1275,992,3304,1708,3028,1544,884,217,625,1246,64,1096,473,2471,1324,2535,2898,442,1436,1400,184,1420,2892,1510,1678,1214,551,3120,1011,942,1040,3012,2099,1904,1202
25,3537,1758,1113,2938,1430,1982,3096,82,1183,2858,359,1771,2804,597,3273,141,3516,2775,1608,3036,35,390,427,3283,2142,358,3501,2440,2467,439,258,669,3181,260,1127,2874,2973,1707,2181,2443,389,3264,366,3416,414,166,3528,1465,2936,2468,2978,248,549,1908,1547,2717,1380,2438,667,2174
26,1453,633,117,1966,3153,2355,755,1010,1054,259,3118,3409,2343,3508,1994,966,2037,488,2841,2520,2076,3032,620,443,1932,2501,1671,3017,1532,1607,2534,1743,3107,567,785,408,605,194,794,3219,96,481,3287,1132,434,3398,128,124,3458,1694,3387,3592,3262,3552,3007,1211,1447,1508,2508,1958
27,802,2454,945,955,854,2750,1738,3427,2694,1819,2347,1094,748,932,1070,3019,1194,2401,2190,52,3115,1526,672,3587,1619,3486,2451,2826,709,2064,2153,3229,291,1007,2611,804,3502,508,2985,3182,24,2701,2286,2420,3248,413,1067,939,1537,547,282,2292,2251,1387,493,1764,2988,3070,520,1989
28,311,3317,1145,1847,26,540,420,3498,3043,3073,1264,3533,177,1274,1807,647,613,1853,3252,765,438,3361,3392,2903,1175,2549,1768,1346,2354,1153,168,1754,2631,793,38,3197,154,3145,629,1604,1376,3215,2145,3223,3584,312,1476,78,1867,1846,2499,879,2776,3179,115,2643,2906,604,3439,2911
29,658,1482,1561,814,1717,325,1635,2751,3369,2197,1862,1464,1997,2359,1111,3425,3529,281,988,1952,1479,797,3300,1571,1752,2336,2738,2981,958,1415,2317,909,3245,2565,3419,562,929,2980,1854,145,1531,2800,1303,2511,2318,1985,2223,753,1497,2390,3271,1712,407,449,2018,2135,886,1066,732,2314
30,2279,2617,2242,868,1263,3403,2591,58,1468,1416,1432,1336,1714,1719,3540,2306,1766,1659,555,322,3201,1589,3481,771,2873,416,213,2752,3577,674,2969,345,1585,130,1428,3191,1934,2637,2246,379,2456,2381,1804,144,3334,2952,2786,695,3024,2398,2374,2559,578,1133,1761,2305,639,739,2154,869
31,1935,402,3255,2656,2894,3358,3562,3591,503,2116,1703,495,581,45,2233,2493,660,2766,1565,2239,1599,1208,787,3402,858,1364,2066,1171,3241,1723,1478,2255,346,970,2852,3391,3083,1597,878,2668,1956,1621,318,3081,170,335,1490,1460,3448,1339,86,1558,2693,1220,3011,513,1501,1898,2058,2285
32,662,1801,1844,94,2582,812,1020,3031,2152,2601,2695,3395,2747,242,1603,1231,3362,3040,2777,2063,2436,3142,1797,1546,84,634,3155,153,482,930,981,2968,2597,2700,2527,7,2718,2996,1736,1503,1633,417,734,1681,1660,1879,1359,2245,518,537,1224,3506,2605,3499,2172,3520,1329,1135,698,833
33,832,2754,723,1092,1022,1838,894,399,1154,1885,3457,1826,3397,1563,1105,1646,50,2670,1026,705,185,3163,758,1033,478,2625,1983,811,1737,2296,2300,139,3124,3136,3441,2196,3084,479,161,2797,2328,1226,564,3008,3517,349,1421,1166,2964,3172,3324,983,3278,3220,1566,3436,490,3247,693,2114
34,1882,450,1056,800,2224,1241,1234,1262,384,2326,1423,1122,3093,2743,950,2388,21,2657,3326,762,1190,1281,1710,391,922,1399,3079,3269,2025,157,2202,2801,522,3260,1159,1095,3450,1863,2342,768,2481,2500,3162,1541,3363,523,2494,2119,3560,1209,1661,1188,1407,2067,2368,16,1793,2269,2734,3346
35,1199,3401,2139,2379,3576,505,377,1442,2044,1218,3061,1402,664,3138,56,1606,3421,1310,1945,3315,725,2437,1028,3351,1824,3390,1457,2179,2000,2324,2716,552,451,2062,3266,1117,188,3344,1207,566,1083,1702,1539,1435,397,630,1450,2798,2863,13,337,1406,3243,1150,3491,1937,3193,1995,1244,1742
36,3296,2653,907,3353,3566,30,3128,432,2027,1925,936,2167,3035,8,1443,2370,2041,353,1525,2676,2003,155,1538,276,2166,3407,1892,1131,993,2102,279,2820,1600,825,400,3199,2365,3530,2505,1795,1592,2628,2755,1998,975,3314,2207,1596,371,2843,74,102,410,3002,280,3080,1861,2580,3274,236
37,2278,2449,1157,245,1516,2392,2049,1650,675,2291,1180,1021,3174,3456,3588,1065,3360,796,3405,1215,2409,918,1855,875,1559,1906,2712,189,2685,1196,572,589,1,3313,3515,1791,1013,3404,2517,264,2609,1856,419,2434,95,2982,2855,1119,1413,1772,77,1917,2525,2791,1691,1550,1189,1377,1744,3370
38,2567,1785,3364,954,3178,1255,1946,2758,2746,458,1470,3051,2146,3009,2569,615,2219,1876,1344,249,1896,2191,1680,901,3557,706,1142,3511,903,619,1813,3226,3513,866,1216,2756,1424,193,1287,3290,216,1636,1294,871,270,3483,997,2781,1080,3237,2012,2010,685,1902,475,1049,2828,1317,2015,1623
39,2763,2382,1374,556,192,730,1951,1518,1929,1230,844,2803,1574,874,1404,729,680,708,1666,2807,2572,2108,524,3570,2277,28,2866,636,1926,221,780,2963,2529,3323,1469,3284,2073,2406,2924,3275,477,2972,2485,90,3525,103,1360,2895,2917,1976,1109,2526,2200,1598,2632,799,3325,557,686,3330
40,1679,3000,2232,471,2261,2619,982,3431,2293,2723,1634,1301,1605,446,1384,2282,3254,2702,1472,941,3590,1205,297,231,2519,2773,3534,679,2721,612,1051,2955,539,1767,3103,3471,2373,1806,10,12,1910,1269,469,1517,2084,2587,1534,2463,654,890,376,2442,1699,962,2430,2521,2093,1670,1552,2948
41,2287,3041,2247,979,2779,1396,1410,818,2726,1354,1782,48,2665,2165,2675,3487,1198,134,3359,1783,1173,3256,1992,36,2473,2043,47,724,2732,1046,2332,2810,1123,2270,1332,2641,3177,2986,1865,238,62,1311,3291,2077,530,2221,776,801,331,2045,3444,1842,2551,2882,1484,2060,294,2189,2071,1139
42,1288,2057,916,2890,70,1588,2652,1612,2168,1851,1291,1012,3132,934,3440,1880,307,361,1445,622,375,637,3381,1975,565,2008,544,885,538,2408,1316,3490,3046,330,1248,533,3210,2453,2577,2507,3092,3536,3239,853,381,1172,3013,2164,207,1857,1753,1655,1112,3029,1808,1894,2832,3074,3188,2629
43,3480,2024,2913,257,2169,2864,1169,3146,272,2771,2946,1883,933,17,752,2649,2684,20,1419,2469,2069,1817,409,2444,1014,112,1502,3600,2263,2056,2918,652,2901,2590,3345,1674,1036,76,2504,126,3127,140,3547,100,3125,2711,2666,645,1690,1203,2492,560,156,1545,546,971,1562,3121,2897,3281
44,2995,299,531,2475,528,1664,834,3228,2186,2664,684,69,3222,3593,1106,2122,1491,1953,751,820,2353,999,1688,2250,3042,33,872,1990,2600,2113,3231,2176,3076,2496,696,317,2958,3272,2466,3022,1185,61,385,3355,964,3352,363,403,1515,368,2338,1987,3209,2904,1270,3543,2845,454,1833,831
45,2225,3306,3001,2688,2620,2812,146,3596,763,1682,1796,3097,2051,1692,101,911,187,2327,464,3571,387,1064,865,1980,1930,1928,2737,1658,2072,2325,2660,655,1059,92,1730,3367,2004,2686,1362,3305,3196,151,2112,277,1081,3464,3564,944,164,3140,2624,3154,2465,608,1620,536,504,1632,1068,824
46,3010,558,2762,2961,1280,34,1922,1228,362,2953,1551,2472,2705,1160,3548,3493,1921,779,856,223,3505,2809,2920,2748,860,1451,2679,66,2516,3561,3350,2105,1047,147,3545,673,1363,1032,995,293,1156,1141,298,2137,2578,1233,83,2621,1219,741,3462,2078,1639,2583,1197,3357,2691,593,978,2802
47,1312,1513,1350,3336,855,2014,2125,2817,1293,2512,2983,2683,2026,2883,574,3372,3164,1870,485,2557,959,3104,2030,2954,71,3535,3503,3437,137,1024,2537,938,32,3086,1916,2976,1431,1869,2380,1253,2281,2356,1488,646,497,2333,1361,1200,1555,3,1170,1741,1864,576,1030,610,240,3075,2182,926
48,1669,246,1434,1610,3250,632,2123,3134,3484,1348,986,897,262,1677,2213,990,563,3568,275,2258,2417,3541,3087,498,3476,870,770,1138,512,285,3170,3157,1319,2570,1474,2727,3082,2834,1267,1575,1058,1114,1860,2793,3488,3068,138,1850,212,2097,2160,1187,1938,2155,2698,665,1369,3478,1519,795
49,1747,880,3189,1386,656,1204,2962,883,2932,2022,1624,2515,3027,253,2926,2697,44,65,2741,396,3527,1667,2126,519,2782,2696,1811,3198,1647,1309,3465,3175,2720,1439,3251,2531,2280,339,606,614,588,1760,1913,2646,2518,1227,3415,228,678,1630,3156,2896,1097,642,2002,2774,699,761,250,1299
50,1755,2410,2849,3544,350,2226,437,688,3298,2096,1412,1732,2149,1706,2395,3200,4,963,532,37,162,2840,3225,3053,1979,1003,2509,398,163,347,2121,3492,1535,269,2092,2561,2184,2109,2990,2784,2254,255,116,2593,2346,550,1780,1686,1181,2301,3004,892,2869,3412,2780,3429,1455,1957,288,1283
51,2942,214,310,2393,2400,1485,338,2479,2323,2900,843,1371,2604,1146,290,626,2616,3119,815,2949,575,2486,2150,196,1355,2173,1009,1408,2546,1971,3133,2974,3428,3482,2648,3147,1048,180,2912,3039,1335,183,2862,2510,917,677,3238,1401,165,2853,1617,2538,881,1418,3144,237,467,2094,3166,304
52,1265,2302,1889,1328,333,1695,3235,2966,2488,1973,415,2151,3249,3044,1834,2240,3101,3106,1286,2059,2425,2607,9,3580,367,1923,3088,1438,1449,2851,2584,132,2217,1873,1564,1093,323,2101,1776,121,2761,666,694,1778,2298,252,1943,3131,534,3285,440,1272,3574,998,2550,268,1232,1567,1729,1578
53,2907,2424,3375,2630,587,3447,1618,1812,2252,2555,1644,989,2032,2427,393,3455,3020,2212,1665,1918,2678,470,719,2672,704,1920,1614,643,1305,3563,500,3394,2715,1277,1015,215,2532,1403,306,616,2028,2199,1662,640,3454,1924,1273,3089,1499,433,1473,867,1102,466,1802,2787,3026,827,1965,1891
54,3066,1456,2513,1163,3195,3268,2816,848,2909,2731,99,1475,342,1757,491,1075,2992,515,2922,2128,924,3585,218,2753,210,209,436,1877,2480,2203,2053,1392,822,1775,2560,1222,2530,1148,783,3469,3149,2915,3331,1260,1394,3257,3212,1560,1805,2313,1789,2029,2007,3216,364,509,106,727,219,2458
55,1331,1018,3261,3258,3356,1427,1954,1944,1149,233,2947,582,2993,425,3463,2709,1487,852,2161,1297,2141,1803,401,1845,2384,1300,1115,1911,133,2899,573,97,2079,2970,286,3523,3102,55,3160,1035,1240,2642,2844,1389,93,841,681,3510,2265,554,172,3519,2764,2889,1321,3424,960,3194,1996,1073
56,571,455,896,46,925,3303,303,2307,3327,1124,2655,2349,947,1942,2658,2552,2316,2767,2264,1874,158,486,2192,2143,2231,2074,2650,697,1700,3406,3122,2439,1405,1701,3151,1186,1367,718,1849,2724,1045,716,2965,3382,2147,915,710,3312,3205,1356,2090,3203,807,85,273,1740,2498,650,2867,1084
57,388,88,2654,2944,1038,60,3366,1947,967,1116,2814,2215,80,1306,609,2138,1276,3400,1779,3420,1576,3048,2733,3373,2848,1683,1055,1638,2047,1961,104,3475,1044,365,205,2825,181,91,3069,722,351,301,3472,2461,2945,3410,1827,2478,1554,1090,781,2823,1770,73,3308,2009,3259,1121,2180,3169
58,453,1792,895,738,1798,1991,2095,994,1284,1900,1672,1999,3295,373,782,3578,3524,1969,1162,2133,2824,1338,2760,968,514,1313,53,2405,2937,2669,334,1337,3186,2533,1366,2859,356,2433,3321,1440,2815,3289,426,2838,239,1017,186,1841,2335,1258,2283,3546,148,2194,689,2273,2575,2548,3466,691
59,1340,2934,1912,2106,1318,809,329,1298,15,1060,2799,1302,386,344,2933,459,1963,1852,3139,3065,2016,516,1765,1722,2366,808,3485,3371,2222,2528,980,1520,3389,2835,2745,1314,160,3379,1790,1527,1984,1397,2304,2259,1731,300,3062,3507,429,1927,2021,2639,316,1381,2249,2297,292,2422,3461,251
