,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
26,2488,7752,8054,6567,2673,2609,7377,1045,6257,7406,552,5882,4320,7844,2634,4776,4530,8056,6970,3720,6209,3551,3088,6983,2872,7553,5173,1594,491,6167,1386,7614,3081,1423,4370,5659,192,84,6912,3656,5895,3480,7135,584,4884,2322,3169,223,4783,6147,2141,1583,2027,451,1357,6675,1737,96,2377,7227,5115,1071,3713,6452,7534,2105,1770,125,7153,2520,2387,3076,1076,197,183,3723,3565,3547,7823,5827,6276,3248,5496,7714,6361,906,6563,7973,1015,6168
27,1337,7880,6554,968,2248,6746,1426,7496,589,4901,6268,3174,3756,4384,2841,2525,7115,7222,6628,139,6618,5860,4166,7698,6881,2948,7978,2814,5099,732,2345,7128,4240,1471,1330,7798,2737,1009,5912,5091,4800,1096,4452,1431,106,3486,60,585,4082,2107,4721,7426,6414,601,7599,363,2292,27,5599,3152,4306,6220,7175,5453,4802,2170,7693,7853,3171,6040,484,6844,2404,2326,1420,3741,4534,4292,4980,4841,2618,6552,1427,3749,2840,4573,2004,7397,1873,6312
28,7388,675,1713,2854,7283,4601,5662,6454,1058,228,6752,1083,5978,6854,1573,6635,7559,2228,7419,4412,4855,1227,5666,6484,4501,6706,232,1156,5140,5421,6937,3408,3695,1361,8069,1188,4307,6622,7303,7925,2498,2734,6945,4795,1297,3268,4391,1429,6924,1182,1537,5400,2279,705,6685,7532,5385,6403,619,105,5202,4206,6605,3280,3363,4827,5175,822,509,3903,802,1964,4432,5081,7813,511,3676,7730,1272,1691,7417,7230,136,4817,7986,2672,6678,558,570,892
29,7517,691,1736,7842,2700,5125,2217,6394,7052,4975,1870,1715,4636,7931,7109,7780,2183,4179,2690,7098,3001,5224,2464,7370,1444,1004,7130,7572,614,3139,2663,4464,3217,2149,6216,391,6360,2205,3882,6811,3249,2707,5540,7440,5082,4472,5369,6259,1150,7869,2467,2859,2439,2373,5217,1255,3559,5528,3764,555,4678,860,537,390,6071,878,4962,5426,6644,4230,8,4532,1287,4322,5738,6982,6156,3213,4345,1415,5341,7760,4804,3516,2956,4161,166,3482,4591,5181
30,4617,4797,5338,5707,7375,2741,3426,5209,2097,6481,5585,5546,7909,1512,3471,5233,1942,3474,4290,1592,18,7442,521,5770,5853,3783,5905,5326,1398,1952,2145,3286,1411,7747,3588,1575,7410,330,707,3047,150,6443,2249,1769,3371,474,7212,3791,1950,4704,2516,3241,6218,5034,8010,4176,5620,5481,702,7070,3671,155,6683,4228,5517,341,1138,5931,2803,8061,862,5418,7443,6214,8100,3428,6380,5505,1578,2422,7038,100,8024,7398,399,7733,1201,616,8089,332
31,6732,3432,193,6647,1068,2099,6089,7972,7849,5234,6421,1972,2706,7520,4113,4773,7676,7933,6940,2010,7217,6668,4745,6141,2466,2054,4723,688,3405,869,706,3126,3708,5531,527,2856,2421,996,7412,1382,7889,6436,3209,5122,4437,803,5980,5593,6965,7360,429,227,6311,1563,5133,6559,5586,3208,3340,6047,7413,2556,1787,6178,448,6465,4751,2182,5387,2575,6556,6513,3501,1040,7692,4181,1647,5168,3120,2884,1292,2820,3790,1993,7107,417,991,62,5,4807
32,2529,3029,5193,4409,6716,1846,4018,6632,3599,4517,2052,5926,4204,6067,5071,799,7010,3944,2496,6472,1340,6279,6607,7836,7772,6820,6859,5590,3747,3826,6077,4448,5526,7630,2551,83,4388,4295,4190,5785,4255,4324,1954,5347,5831,486,5911,4905,5276,632,2499,3906,2654,1897,445,5930,2586,7542,1668,7114,1370,766,4914,3896,3362,1608,2708,5704,2837,4052,5890,1908,2913,4057,148,2796,3258,7401,1377,3368,4427,5305,138,153,3613,3596,7827,78,5948,5787
33,3915,7347,5464,2222,6626,6846,7713,5898,6548,4572,3730,4167,4600,4982,673,4598,2685,1893,1742,3619,4143,383,4445,2926,498,350,1123,7913,1344,2308,5299,4280,790,5323,3205,4153,5271,3770,1587,3467,6427,7241,3455,3018,1408,3441,2058,5767,6219,5555,5187,7266,7485,6333,4536,4403,7190,48,1620,5415,6988,1195,574,2177,2916,5268,6440,2627,7434,1947,7513,261,5371,1577,5699,4115,3753,3891,8099,2241,1208,7096,4593,7055,2753,7598,1784,792,967,4123
34,5066,5435,3007,2767,858,288,1425,5764,681,5521,35,4065,2126,3276,248,1117,6616,1402,7510,4244,5726,4702,2351,5543,2033,2928,4462,5020,4006,3982,755,1632,7001,7166,5090,4531,3684,5402,7444,1754,2887,1774,6138,3965,7407,6761,6429,7587,6806,7021,1440,4316,177,1865,6758,5280,7999,1024,4514,1984,4851,2990,7346,5178,4067,506,5990,4887,7308,42,896,2363,6349,5104,913,1213,946,1738,6266,561,6082,5966,8040,7899,2594,1840,6177,7939,3949,5750
35,3228,1921,2548,3412,7706,538,7318,5969,5248,2346,2196,7026,6048,5813,5983,1023,2438,4694,346,2026,4184,4158,7777,216,6467,3302,7740,863,374,7091,1988,7199,7099,1560,4093,455,7429,5373,853,512,3774,6470,4640,3985,1612,7337,814,5376,6981,1995,77,4819,1678,3899,4619,5012,4333,7482,6332,2294,2428,4049,2078,4308,5093,5490,4337,5065,4025,6903,4850,7350,2969,5977,4792,7453,4365,2156,7039,622,987,6199,6050,1526,5732,393,7345,1133,717,3025
36,625,4140,1752,3059,646,4575,3952,3937,2258,4036,1119,4045,6948,3080,3499,2194,1837,5664,4741,6804,4075,3448,2110,1458,4362,3091,1642,3289,7365,6069,6029,8006,8037,6764,6491,2402,5007,6813,421,5186,6428,5949,4252,5098,7863,3946,3686,6976,1422,1211,65,4124,3137,5316,4256,3855,2576,1185,7751,5239,3662,7704,3376,118,3485,3902,856,6793,4348,2075,6599,372,3240,5046,5525,2509,605,5621,2077,2409,2807,553,6192,5085,7353,5899,6753,6523,3691,4056
37,34,3123,157,6682,2675,7728,2638,2257,7200,6818,3630,4313,5307,2482,3023,6797,4430,2095,4556,6738,6943,1250,7238,3563,6795,1559,2963,347,1445,4390,2282,1920,503,3044,1014,2001,871,7883,20,5608,3204,3591,6923,6887,4908,1056,3314,3186,743,6412,7754,5950,7855,1638,2843,218,2568,6519,5405,3075,7163,6718,7868,5003,4170,7643,4582,5304,5411,5208,536,3,3527,3995,7208,5021,3771,5031,5242,4463,124,2144,3394,3127,7690,6929,5120,1877,4358,3544
38,3780,7661,5592,6991,921,3365,6756,1762,1562,6597,674,2437,7279,3710,3366,672,3688,2783,1309,1579,5361,7020,4541,2530,447,562,1572,2878,6909,5638,2559,1652,2848,6310,5991,5975,6356,4642,1876,657,3466,5536,8078,1977,4040,3265,3261,4436,219,4046,7062,783,7951,850,5214,7789,1586,4029,7088,4508,2573,6179,4883,6242,4626,285,4428,110,3674,2323,8079,6546,1525,4735,4424,5353,7882,7478,4399,7396,4719,2197,4599,5651,3846,676,653,5579,4131,5362
39,2762,7590,756,6026,249,4360,3766,6904,1203,464,1590,6249,1088,2176,1225,40,2714,7134,1300,4050,2490,1602,5282,7240,1511,3823,7447,3742,4134,2701,3002,1731,1041,5063,7047,502,7239,2253,1359,4198,7480,6081,7196,4551,7801,7056,3970,2070,7151,41,7082,4109,3100,2131,7536,760,1998,6541,4275,7435,4772,1216,7742,1690,3463,6328,5844,1199,1488,5306,3564,3439,4821,6261,6880,6680,8083,3128,1721,7477,2240,3067,159,3729,6773,7934,1247,5359,6248,3270
40,6280,4471,4297,359,7409,1063,268,4603,7666,4291,2381,1607,3434,7169,6044,3522,1970,8074,2630,7543,2889,4742,2234,1036,7084,6313,2547,5708,3183,3189,4126,775,1310,5001,973,7547,4656,4631,5119,3947,7877,5442,7280,1792,5410,2151,6968,1761,7213,1992,4488,2444,4058,6827,3554,4944,7050,1814,3781,7997,5570,2102,6629,3593,637,1089,836,3404,6260,1651,3251,7171,1532,4481,3977,1273,2432,305,2730,4231,3253,7366,6115,5141,1498,6173,7404,941,1278,5288
41,3327,4763,4837,938,2459,7911,321,7771,3112,3462,4871,1131,8059,1810,4839,6256,5719,4739,7537,4744,433,2048,4023,6322,3692,279,4182,5818,5889,2603,119,5842,5921,1448,4813,303,1136,868,812,6080,5216,3433,1259,2209,729,23,7414,3788,3817,734,592,6231,7898,539,4394,4938,7782,2384,1872,5237,5679,5703,7591,4722,2572,117,1385,4211,2760,1959,7327,7159,6126,7078,1173,2977,7319,5850,7422,1399,2621,6225,7890,7576,6785,6337,4832,472,3700,5852
42,2506,4466,7251,3746,4279,789,1943,6098,1804,267,7807,6534,6849,1500,4521,4380,7727,4122,1552,6254,4495,4676,1038,531,4987,1181,3263,6049,3430,230,6625,5753,3637,1983,2477,6978,1380,1838,1705,7369,236,3231,635,6245,5724,1456,3859,8068,3324,7929,3096,6015,4748,6569,2300,4597,7659,7063,3013,4510,6078,5718,6776,4039,7518,5675,3897,3468,1839,1288,620,7805,4461,1299,4895,3868,2915,6566,3804,3643,2981,1971,6163,2045,3986,4304,5482,4983,1180,981
43,830,175,7938,914,5903,4132,3936,7197,13,6106,4276,1258,4200,7724,944,2233,728,1237,1989,4621,7652,4372,1294,3668,4831,898,5324,4873,1900,7424,6883,3104,3011,4903,7456,2914,2631,5944,1248,3500,7944,3191,2152,1975,5710,215,3377,5134,457,6749,5932,5086,1589,6100,394,1603,7726,4221,6930,2567,4186,3144,3964,7687,4338,4336,2769,3150,2957,4361,5443,7595,3639,617,5864,5727,6093,3508,752,5303,7648,5444,5694,3456,2720,3290,5455,4697,7636,3836
44,7605,336,4141,7785,1135,6950,6864,2046,6258,1042,2237,5109,3048,2799,1710,1935,7328,683,6646,2395,2005,7977,1548,360,7824,1640,3935,2688,3647,2528,3105,6072,7054,4810,327,3106,316,319,4468,3948,3052,7068,7258,6039,4920,7022,2524,4096,565,2677,2261,1475,2667,1091,39,1485,5262,7876,6451,2752,5440,5597,1766,2614,4816,7484,2307,3395,7040,4853,5807,8070,7955,3751,380,2210,4695,6672,2164,1070,3812,6025,4266,7140,6910,3358,7989,6105,6884,1661
45,6992,2386,7338,5783,7545,3895,7867,1215,2888,7214,4504,6314,1688,2987,2115,3530,1430,4396,7526,7211,4443,837,1037,3079,7579,7668,2330,663,7152,573,5763,7702,4793,667,6615,2778,5960,5342,2130,406,7235,3942,3491,1012,8055,3776,2285,2198,5135,1886,5283,6463,6959,2857,583,3978,120,5028,4826,5971,1141,1193,529,867,168,2396,7949,4611,1540,4398,621,1821,6014,4594,2862,1161,6621,4571,5535,3369,2201,7198,7187,2359,2287,6892,6798,7393,5916,929
46,3910,3014,5375,7494,7689,1394,1051,198,4274,990,3657,7427,1099,7735,3608,7509,6796,4622,2133,2441,4525,7458,2231,2030,7674,7601,7983,200,579,7309,2992,1871,2571,5819,7953,5558,1085,983,4540,5630,612,7816,3574,5589,5010,7950,2781,1521,560,1944,7156,3159,5258,6112,2291,1110,4963,3980,6422,3288,5987,2087,1067,5865,5646,2908,7218,5632,626,930,6500,5296,6835,2143,5958,4329,1464,2822,2849,456,7665,2448,1275,767,3351,3190,4715,5574,7474,1364
47,256,3816,6150,5424,195,7830,7557,2492,2616,2628,5333,7603,6533,4949,2670,7069,297,7776,1765,54,8019,7602,301,4916,881,3237,3021,2940,2866,3862,5073,6419,6860,2704,6888,7245,8084,1981,6740,3373,3095,6377,4984,6775,823,6438,3415,900,5595,2476,1938,6562,6850,7074,133,4259,4346,1606,2924,1128,2112,2457,3887,2371,710,3927,211,4876,5837,3406,6207,3509,2503,4163,7018,4684,1368,1457,7333,1046,3540,6384,3179,7264,6063,1903,2454,2682,6342,1929
48,1719,2079,655,1441,1543,371,6480,2103,4177,6768,4062,4012,917,2687,5265,3877,7703,1811,7065,2500,6122,252,1016,2929,1295,5512,3085,312,7237,7711,5348,8066,4076,6529,5252,5328,6233,3510,4069,2113,8052,6277,7744,1162,618,6433,1858,2293,1081,67,5449,2461,460,4818,7122,3109,2617,322,2098,6578,1424,7339,1700,5629,5622,8049,4771,4940,7980,947,5781,7872,5929,3762,8064,222,494,1704,6432,6169,1931,5698,6278,1438,4909,4977,6502,2244,6663,5226
49,4507,5439,1987,5061,1842,3843,71,4335,3934,3122,4301,3958,1032,6805,4947,7301,950,1581,5344,5126,3884,2278,7043,7691,3687,6232,4653,1228,3690,1304,2128,3998,3438,4286,7046,3750,345,7790,441,4232,2239,6136,4325,5754,3317,3129,5366,4263,6927,5810,4000,7462,3385,7273,7067,349,939,6535,6828,7947,3820,6843,1582,4729,6075,3193,1145,3617,3987,7893,679,6633,2893,851,1034,2379,6250,3470,2360,6372,2570,5486,2864,1166,7508,1121,1025,1826,4638,6855
50,2936,137,633,6262,1282,1230,4791,1416,3651,59,7523,1664,7971,19,5290,1851,1805,885,6288,7382,4865,5429,7101,4720,7719,6786,2809,6058,7910,7791,3860,2983,1750,6315,1776,4074,2378,3974,2389,6127,173,5657,8071,6684,951,2830,544,6777,5080,4328,5354,7436,5631,4999,2111,4615,5997,1631,3413,591,1283,5319,3250,651,6613,6914,3628,7269,3219,1671,4334,6139,5228,7737,6926,5255,543,4413,8058,4487,771,4444,94,5412,4609,134,2252,7228,2481,1421
51,5691,1857,4421,3299,3287,4669,4223,1369,2751,7762,3337,816,2486,7965,5452,7231,7968,3909,3736,15,4331,4254,6593,1100,8039,772,3236,6269,4098,2491,7586,52,4209,1401,2743,3507,3489,6906,3616,7715,7311,993,505,1506,3536,2032,4770,1982,5566,5110,4890,6689,2316,3718,1137,3883,4893,2731,4775,6379,765,4543,7984,6573,6204,2885,7118,4950,425,5549,5291,3300,3519,2805,3246,7384,893,7329,6478,1480,568,3809,3709,1047,3478,3642,6877,264,7083,5974
