,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,3487,4431,5916,502,1029,3873,1616,1003,1635,858,2950,748,6826,3929,4584,3641,4298,6711,3830,7646,3417,6947,3532,7929,5625,3821,934,7267,3697,738,2720,4663,5774,3484,1887,5827,3946,4509,1691,3509,7382,1309,6442,5681,4104,2629,3610,3355,5768,288,77,6940,7825,5080,2878,5969,1856,7368,2285,5680,1709,6006,2365,1562,1863,7783,5730,7300,3102,1203,861,7060,3411,2874,5971,1631,5978,6230,162,7874,4638,2609,4675,5583,5745,6783,6916,1773,1342,5850
11,1900,3010,226,1508,1552,7110,806,5276,5479,1877,5545,4378,7319,352,5893,2965,1429,1108,3609,6075,5025,4566,7867,1835,3568,2377,7496,4466,5446,7122,1865,2011,277,3902,4828,3354,2202,6542,2586,974,6217,6440,6270,5226,7935,3280,1740,3883,1682,5502,5483,2633,3363,8017,5263,499,2218,1580,6913,7334,2043,2235,2152,3992,1287,8091,6530,5534,3096,6679,2556,4352,445,5321,7512,7277,4015,950,2872,7133,4376,2510,4746,1745,6215,6223,5195,4848,4713,2698
12,7594,4980,3736,6091,3559,5702,5738,3262,714,7000,5740,4872,3511,2430,3598,6602,1070,140,8028,1149,3769,2042,4148,7200,3983,1328,2118,5420,3399,2945,1256,1604,5896,926,7236,3066,6376,1670,6979,3379,4526,2114,3046,695,8071,6761,5378,4367,4862,4777,7788,7885,2516,8011,7235,7696,2403,4983,7416,7923,56,670,2446,2794,95,3084,1711,4391,1290,1778,942,7058,7889,281,4499,4542,3291,6652,7436,1615,1531,1633,5661,805,6549,4220,5094,3199,1132,3492
13,4968,6578,6027,1788,4057,777,1613,1634,1136,6587,726,800,1087,2544,7621,1107,1168,1838,1565,3475,1069,6788,1352,713,3480,6381,1321,5059,7411,4162,3974,4707,7707,6777,7882,3692,7839,4327,2275,5792,3254,5818,3181,3240,6238,5134,2940,6989,6912,6796,6505,2270,3432,1004,1680,315,6910,7145,14,2409,6504,4028,5795,5340,7244,4794,1506,463,7878,6351,2542,7450,661,3250,2126,1530,3549,6415,914,6848,1566,6403,2674,7728,2951,4396,2175,7392,5856,6226
14,6119,4292,1103,6943,4922,5706,1939,1213,2282,5876,3068,6104,7824,5871,804,2020,5127,4201,3825,2397,3987,4867,5183,3430,4046,4126,6171,1049,4933,4099,1223,1688,1205,7215,5721,7048,3413,3308,5733,5546,3202,7394,4494,7132,2497,3103,6540,2568,6983,5692,719,2286,1234,929,3435,6,2115,262,746,2055,6806,5244,5457,2619,6388,4786,5458,8089,6227,29,2593,3614,6571,3192,371,5410,1323,1484,5220,5581,5260,6258,7936,4282,7107,71,6617,3775,3710,4048
15,5422,6056,423,7759,5096,4065,4738,2357,5481,3685,1871,7509,6047,2844,5110,3650,8079,2080,5903,1346,5747,6569,79,560,3449,1572,6289,4432,4932,3592,7057,5099,3120,3378,6131,5115,1636,2953,3045,7737,6671,5001,6322,7383,4492,440,2570,6247,4877,1662,3266,1780,928,4861,1675,464,951,93,6692,7546,4917,4514,4564,4257,2151,698,2505,5012,6909,2360,6622,6911,1832,6409,7988,86,7989,142,4197,6103,1712,7268,2811,2416,324,2819,3136,3536,4802,3621
16,7211,3077,4346,5855,557,3808,5759,7551,5247,4314,4183,5092,2931,1109,2025,4237,3894,2224,5079,2954,3009,5471,3956,2437,4010,5802,4348,7973,603,7695,3082,439,7313,6833,7564,5926,2839,5464,7650,4524,4437,85,3346,1151,6291,5051,4594,565,2581,3005,358,5487,5883,4113,5794,3168,7141,3256,7937,2517,7206,4657,3788,5284,7269,4616,6915,5401,1529,985,4961,441,2907,1971,5593,2019,1369,4024,2718,5605,250,5844,1268,4403,2771,3299,677,2812,7830,982
17,1620,1697,6968,7789,6222,1998,6900,5627,6498,1884,6086,991,5852,4018,798,6331,7843,4731,5351,827,3467,2659,2691,2143,1450,4221,4053,5498,2483,5256,1278,1118,7220,2930,5352,5214,7081,5037,3167,7679,2371,4399,4665,311,1066,7372,5933,6902,1060,2892,2515,1910,4111,8019,300,7346,2699,1713,5934,4033,1101,3734,2419,4022,4953,5137,5584,723,5957,4940,6202,7345,1129,2555,5253,1895,3995,3605,3088,1651,2002,4016,7250,6606,2343,4250,3978,5964,3161,4108
18,2153,1325,3561,1757,3217,1381,1265,2935,7913,8042,507,3418,7865,6432,7807,7309,87,7956,6654,7299,6724,1115,2453,4214,1777,5922,1364,656,855,3107,7677,4720,5179,2442,4159,7237,4706,2496,7553,5473,4137,489,1062,7831,1435,1255,4898,4909,5580,6799,7554,6138,2381,1822,496,224,6253,6822,2774,1043,2683,3332,1504,2824,2333,2249,6810,4515,4050,3835,2991,7724,6613,4339,2707,6614,3648,5462,1746,7287,4193,2366,533,1683,5205,6462,3773,8060,1250,5140
19,4583,6433,6630,7478,1324,2827,4365,5708,2237,7583,6429,6500,1657,7378,6117,8010,1009,1686,2971,7976,5053,2177,6066,5274,5921,4757,1914,1460,1617,5108,2130,7272,1958,3678,3762,192,54,6568,1201,7485,5968,416,6737,1064,5486,1374,6872,6372,2056,7682,1942,2652,4027,6970,6929,1724,7943,5041,1192,1827,1428,1985,6927,4507,5261,1962,5370,1095,2702,3434,5334,5531,6354,6106,5948,6241,725,157,7116,139,564,2482,5919,5241,1850,6693,2441,749,1439,2023
20,3976,4173,1621,3385,5066,7209,1801,4703,515,2062,1931,3194,5838,2320,6040,3694,1752,2295,5669,1357,6430,1587,2835,7704,6039,8074,7792,1281,2599,5762,7232,965,5879,4714,3249,1720,8039,1235,5570,2245,2191,4486,4001,5097,6706,1182,2110,6745,6709,5870,4800,7561,7894,5687,2412,1311,4843,691,801,3662,6477,3529,3176,7210,2210,3843,647,3543,1142,7699,92,406,2798,7414,2060,6962,2425,1498,4739,3631,2492,765,6339,7510,7752,6624,4038,2597,4880,5736
21,3571,4,8098,4936,4185,182,2187,605,7234,4184,6759,2938,2097,6473,7761,4654,2529,5533,7634,6736,3965,3328,6815,1627,6024,4511,1642,1045,40,7046,5124,7764,3569,4681,7921,3372,4131,2925,5269,4990,524,3315,2772,7811,5847,5239,3816,5459,2217,230,5703,5040,2804,7620,5367,4091,4196,5618,3970,4342,6349,7954,2853,5505,751,2499,2208,787,2474,2162,259,1947,1725,3238,382,3915,6281,8058,6449,7434,276,6621,7263,628,1411,322,3503,6046,4597,578
22,2626,1067,3198,1632,2100,1361,6722,4484,6508,2427,6216,3957,5514,5018,917,5104,7798,5824,700,1230,2391,2992,4636,6389,1220,5688,1385,5854,4751,3398,4766,3985,5946,7065,585,7351,1486,4503,26,4470,1493,5860,2352,1408,1834,4430,3931,2598,7907,3477,6310,462,2642,7167,7829,5049,4256,1513,4236,5510,1605,1401,6406,6265,7173,1890,2113,1949,4379,1178,6779,5938,768,4363,1336,3920,7689,5191,5350,6064,5960,1988,6868,3778,3335,3024,6751,7924,7049,2557
23,3523,12,3847,7314,2923,5268,1462,7964,10,2608,930,2551,5780,2802,7194,3101,2128,7348,3708,3934,218,4563,4622,4247,1426,2851,7163,3960,3627,1864,7271,7606,5160,4234,4092,5592,6319,1432,5396,2647,6250,6278,553,1978,4548,1943,1932,3519,6516,2072,6025,399,6451,896,835,6486,5433,3677,1035,6156,1126,2667,2156,3064,636,7686,5067,148,7393,5671,5676,1244,7612,4388,7513,4667,2004,1085,1494,296,7873,4230,7974,6484,7078,7765,3367,6510,4715,5277
24,6883,5525,2929,4324,2640,7805,4763,8078,5657,5997,4698,392,3193,4166,772,6922,1976,4075,3709,3872,1396,6677,2873,2111,5496,2195,3087,6399,1795,5574,4691,4244,6565,4296,205,2687,1106,6084,6225,3616,3833,3855,4627,460,3707,6213,3259,516,7773,5138,458,5911,5526,5262,4821,2293,1243,1805,975,7573,2166,1339,5732,2822,5129,4824,6520,348,7427,7454,6460,2524,7505,125,1015,2793,6102,4856,4290,5809,2325,3927,5894,156,7069,6481,3322,2106,6725,354
25,3919,3300,2291,3611,4003,707,2104,5064,2407,3342,834,6285,575,922,793,6031,1471,3502,5595,3058,7103,6008,5980,2616,6684,4276,1394,2966,7286,127,2867,5050,5431,6453,4540,986,7289,6845,511,7120,4340,117,4878,1666,5309,1948,7615,5297,3815,6837,6328,809,3233,4682,4642,5685,1929,6572,6585,6856,4326,3867,4407,5674,2571,4789,2154,7131,7732,6553,3439,2368,5386,2977,7827,2564,5022,401,3180,8015,2590,973,446,4458,412,6009,7745,2254,4545,4241
26,5979,6012,7529,3652,5520,6770,4912,3612,3474,1858,2015,6882,4926,1517,7384,1258,4575,2970,1907,7377,1187,641,5301,7823,6507,7688,1638,505,3810,4413,3574,6936,6342,4978,6136,3869,249,7658,7665,3170,2984,1785,4587,4300,3782,361,5087,6312,2988,3693,430,1708,1927,5672,8087,4726,27,2697,852,4307,1701,4521,6930,7714,2864,214,3128,867,7940,5089,1282,927,1094,7354,7171,2364,7225,7927,952,2261,5799,2281,668,3305,7444,366,4106,261,7465,6794
27,216,4451,2440,4406,6586,6340,1079,6255,6948,5336,2356,1005,7676,518,1288,7373,2881,7353,6920,3119,4315,5203,3791,7559,906,7821,1878,6153,7632,377,2098,6511,2009,7446,2037,770,6680,2539,2127,508,4977,318,1648,7852,5068,7848,5889,3573,2389,7217,172,1289,5362,551,2479,6327,2183,3390,895,3352,4536,1161,1763,109,3288,5033,6873,7530,5955,7052,1333,1362,4603,5308,4551,6163,1739,566,7629,3787,2227,5913,4496,7638,2174,6999,7948,6452,2309,2363
28,3856,1922,2012,5142,1582,7849,7422,2806,6513,75,6016,2504,6188,3271,6894,2265,6054,6175,2712,4414,5851,3012,5753,4500,5363,2635,5443,6434,5432,4287,2315,7135,3447,4791,1973,7396,2846,6495,5575,1463,5900,6858,760,6704,4504,1353,7571,2355,2322,1903,6579,7257,5772,2913,1420,7255,5782,604,2136,3689,4805,648,6803,4853,5793,2484,4716,811,2660,2123,6254,5029,2041,3052,3213,2670,2324,4568,5949,592,4997,920,3404,555,5765,6338,3327,1017,4844,535
29,380,7537,8022,6444,1351,7731,4930,7822,2221,280,302,3530,4040,536,4023,1574,7290,3142,4281,2472,6431,5967,5228,7302,2847,6294,3556,7402,5028,5400,4989,630,1866,597,297,4711,6529,114,5302,3752,5300,274,7492,7597,436,268,3226,5887,7536,2463,3525,7494,6158,5797,7038,3175,3317,6458,5494,1350,3357,4737,3179,2916,4329,1527,797,1833,2069,3090,7242,2124,6491,971,4320,712,6330,7183,1802,907,3415,6981,1359,5653,3717,6069,5246,5731,3278,4745
30,4101,3620,1722,3396,4900,2919,1796,2521,2746,921,3743,7648,5485,7042,2685,6193,5285,4124,7581,6814,4595,7691,4179,2071,1853,1442,6007,710,8008,3767,3073,7076,3029,1146,165,662,1231,4054,2534,3579,633,3747,42,337,5289,6427,3112,5915,154,5085,6787,160,6964,2278,6165,3751,7949,2876,3106,4573,5204,3060,7128,7243,5549,2399,7623,3463,7851,6662,4728,525,1236,1277,3419,6966,3409,1660,1567,3777,5929,7920,6423,4262,5337,4908,1272,5619,4528,6137
31,1128,6688,3040,426,6043,4249,1332,5196,3840,3589,359,6620,149,5217,5109,1386,5223,1671,4999,7459,1039,3813,5521,1516,7592,6825,7585,6534,1830,7090,1499,3911,2359,790,1575,3801,5785,947,6420,1775,3443,5186,6866,4767,4387,7502,5775,1535,7113,3008,2192,5008,5257,4611,4501,2990,7901,587,5821,432,7320,2231,4012,6018,7572,4190,2088,7050,3150,5983,6686,420,3891,7754,390,6058,1169,341,3514,1137,7457,2103,6456,4383,3436,679,1589,5515,7952,3189
32,5819,395,1313,949,4831,3216,199,5561,429,5548,568,7743,7475,6896,4887,7568,1444,3882,6352,2792,6559,185,2754,932,2905,424,4885,5587,2199,6145,4377,7684,3547,4984,6244,4070,3748,783,3501,2081,5814,3625,4709,4771,393,4017,2810,5233,6971,8053,5840,7412,1986,5788,4192,2899,689,3132,7971,7528,3754,6110,1058,7706,4948,99,1607,1826,1590,6231,7039,5480,2486,2225,4561,5614,6960,4695,5478,4687,307,3033,3837,4258,3204,4631,6146,4529,1116,4036
33,2972,4818,2921,2405,5836,4567,3937,4920,1135,222,34,7998,2594,3859,2656,2039,4021,4694,7863,893,3901,2818,547,2612,3155,992,2912,5445,2969,1481,495,7883,5781,1875,4993,3683,4216,6657,871,7112,968,5176,7328,3513,6191,530,7938,5333,4596,3069,4231,7950,4093,3392,3234,1541,6334,6422,8013,1418,2267,1391,606,7951,5002,4986,4203,1694,6850,5434,5628,2150,1222,1047,7020,5564,3719,1760,5348,4798,3849,6311,411,7452,7779,680,6710,7674,5970,7017
34,2234,1152,5701,2906,7850,383,1181,7109,1305,913,935,2669,2948,1654,5908,3006,103,3587,6120,5689,2274,4297,3704,3171,4914,4962,4242,5727,2077,6665,7740,7024,7526,5972,7397,3954,215,6045,522,4202,2280,7047,878,6667,4389,4615,4045,6517,4684,7545,3820,7556,1072,1464,144,2316,6906,2493,3586,5500,5872,4267,5602,884,3304,6446,5225,4175,2680,5145,3632,6108,2845,7819,1295,2563,6308,5200,2311,3909,2481,7445,1139,1993,7784,3864,7222,4386,1728,1406
35,1852,1283,7419,158,3227,2024,6828,1034,7705,5163,4134,7428,5143,3823,5769,2367,1307,5789,6809,6489,2974,2079,2379,4651,4870,271,3797,475,5918,159,3936,78,8067,7837,4987,2769,3429,2085,3634,2358,4229,826,7026,1797,7087,7261,4735,5318,1404,7733,5532,7423,6739,4062,4381,1275,5667,4558,6448,2089,7729,3110,5998,4235,4806,2799,2494,7297,6512,2716,5177,5304,6011,789,4955,2163,6386,1809,7727,1090,3312,270,650,4333,36,7975,1024,3722,2736,3286
36,2266,5752,3982,5943,6985,1083,1674,2001,1762,6154,2449,1821,7418,6249,7252,1794,8090,6716,629,251,4554,2922,239,3851,6676,4357,2617,5319,4847,1751,6972,6547,4165,7818,7888,5387,4289,9,3253,2933,3056,6279,4194,4899,4790,1614,570,1502,2897,4199,873,2979,1054,3414,3401,4605,1022,4246,6953,868,7493,2347,1331,6649,645,4337,6700,7068,5107,5571,4733,3753,3214,7294,2422,2664,1803,7389,3643,6195,5452,4859,4068,4889,7586,3203,590,6573,2038,4849
37,7187,7532,7984,7932,1783,6961,1479,2035,6277,2372,5091,2131,6466,1716,1120,8020,1148,4549,977,7775,7673,7730,4182,7343,7506,5165,5316,6532,5114,5353,2170,6735,143,2651,1189,5495,184,885,1065,211,2963,3899,892,1521,5030,5791,385,3842,5465,4361,3560,5677,428,3566,2354,6675,317,2415,8054,7160,3789,3134,4560,1097,4456,4145,4884,7053,6646,4562,3361,135,2896,7832,4180,716,3908,4118,4366,5470,621,6367,848,938,2545,3795,6951,6830,316,6494
38,3318,5366,3553,1167,4424,1982,2786,5962,107,1180,3979,2684,1679,3933,1554,5763,5607,5322,7578,5148,3209,4699,1649,4081,627,752,4440,2161,6875,6965,4592,7471,3076,7690,4450,5010,523,7015,5190,6408,178,3980,3672,7001,443,7897,5034,3121,6855,3730,4897,3628,8069,2788,5917,6206,3383,3455,1601,4495,2308,1145,953,601,3295,5369,2424,4765,6967,6457,4270,6028,3220,6041,2918,1799,7911,5737,152,6925,7835,3638,2525,1647,3944,6261,287,7034,1813,3951
39,2871,6160,122,4924,5154,2193,220,4474,5437,1940,2980,579,7338,1077,1578,6424,7420,4834,456,4964,901,2475,6162,7946,705,7902,7227,5397,1784,5054,4467,6030,4513,1013,6049,3085,1561,7265,7618,3042,191,3428,1470,7533,3141,3727,5405,1974,141,7374,7569,1163,940,506,5636,6461,7280,465,5354,5414,3640,1096,7439,5609,1672,6653,2344,4883,400,7701,8035,2634,3047,4758,1588,4743,8046,581,5867,2801,7785,3838,7179,65,47,6089,4272,594,6666,7960
40,7544,128,6731,7041,264,1933,1343,7715,2457,4718,6333,3196,602,3117,7295,2908,4477,6384,5052,2070,7371,501,6762,2694,5527,3512,4954,1211,2779,6262,6203,5673,2470,3776,8073,2968,6533,8083,419,3303,614,3817,6192,2998,4280,3990,5566,6219,4934,3032,2783,4717,5442,610,1593,6898,241,4083,880,2102,7448,788,4304,3924,5329,4334,708,784,683,7643,1897,3039,2615,3836,2374,4129,2108,1731,6173,7548,4286,6306,7247,1810,7999,4438,3451,5519,7972,2749
41,2909,6897,3188,933,4814,7139,5474,6526,15,4392,3955,6515,7159,5643,5590,2858,7064,1595,6527,1599,4530,5307,5423,2179,48,6371,331,5982,7245,510,6905,7350,5601,2313,8085,919,3391,1930,622,7468,3086,4433,3381,7777,2882,1416,6405,626,1452,6435,1754,583,682,3241,7008,6357,5586,2553,7524,1363,5267,2638,6842,6095,7856,7018,195,8045,3896,943,3343,3526,23,546,2297,1915,4478,3932,5249,4122,1781,7570,1119,4347,113,5074,962,6282,3600,7625
42,5164,5341,6687,3651,6299,4919,5808,3670,877,1468,1842,4646,3255,3123,1888,4905,703,582,6509,1960,3584,2952,4439,2087,1294,4084,6802,6774,3160,6956,4472,1050,3663,6170,3888,6804,5820,5760,20,7507,6443,3425,6941,4531,5758,2273,5491,49,6005,1741,4454,1021,2410,3350,5380,1298,5928,1952,6167,6113,3599,7293,3153,6629,2614,7955,7030,7327,980,2438,3881,1183,116,6732,2046,2501,2523,699,3340,1263,7094,4729,6683,5158,1586,6841,7281,3407,3928,3223
43,267,544,6567,6637,5675,1872,8057,2478,4354,6147,5499,5415,3017,8034,5707,3235,4459,1130,3593,7407,3658,6000,1598,6786,4943,488,849,3219,2518,4927,7633,634,4702,7877,3973,5658,5365,2753,3667,5620,196,2445,327,3371,351,4632,5407,4476,3771,1312,7687,1704,2306,941,8026,7884,7725,796,5841,5523,774,6050,4138,5596,1610,3644,7301,6305,404,3232,2583,5113,7337,6823,3359,4127,2552,3498,2147,7712,4284,7136,823,882,539,6998,2341,3497,2982,3075
44,45,2649,6853,2531,3028,1400,7177,5036,4004,4683,2204,3118,1473,6256,3930,5162,4668,6907,5272,5656,55,2030,1264,6976,2396,899,6074,2083,4555,3144,4701,2142,6691,2053,3122,3301,824,7519,6878,2628,5421,7535,7125,3036,6044,7600,7462,6590,7749,4817,7577,856,17,5833,3880,3298,126,2520,30,1550,4725,3636,4891,5043,2073,3465,5172,4721,6402,5801,1743,1238,2834,4612,3726,898,5878,573,7809,6721,4453,6726,7872,4678,5726,1734,3603,2582,769,3988
45,2342,1221,1678,2212,4172,7694,7887,2198,7655,4362,1894,7875,5088,2066,6475,3790,4680,6992,6373,2887,6984,2700,7443,1153,4343,1518,8050,514,2241,7426,1051,308,176,1340,1410,1431,3099,6604,3283,5718,7753,870,6521,766,2022,295,7771,6702,46,3731,7359,6669,5640,5831,5384,138,6441,4480,4972,3740,1245,7628,417,2548,7305,7639,4095,6169,5125,6757,763,540,1876,260,2331,7395,1732,5954,5382,6243,7387,2029,4489,5409,345,7093,1808,4810,6060,247
46,6130,4676,67,70,5312,175,5537,5716,6295,6893,3481,6974,7499,2500,5439,289,6575,2378,1692,5173,1082,3483,2627,5906,5835,4025,6480,5849,2169,1951,3802,8049,3071,2843,5817,4505,697,3544,1316,2406,6275,6519,104,3596,2547,3089,6124,209,1624,3063,6890,3996,7997,7204,7944,407,6524,7667,4860,7640,1409,5644,7381,80,2639,7453,1583,4139,2257,1577,799,2602,4121,1546,3306,6562,1944,5492,3186,5996,5547,872,6343,6425,2294,6001,609,1553,4490,8088
47,301,6300,663,2289,5694,3852,4120,4679,5003,3676,3059,4518,2838,5236,7340,3239,881,3330,461,3700,4761,4463,2067,245,1880,1831,1702,2942,4128,7473,5252,291,948,2120,3733,1239,4570,7910,3092,5056,4842,3772,960,674,2714,7738,6538,7575,1073,2329,4938,4807,4652,7866,5522,4655,7666,6865,8048,310,2856,4991,6323,6625,3889,4696,1828,4569,1737,562,5419,2791,6958,2527,7717,3162,1227,8075,7801,7538,2603,3469,4224,7802,3143,5606,6186,1495,1424,6876
48,5787,2778,4825,7601,4174,4488,6753,3329,1941,6502,6421,5764,5057,6790,2172,3947,903,6661,822,3545,1533,2000,6631,3095,1387,7249,7278,5100,1330,6344,4580,6772,1540,5497,450,3656,7487,134,74,5608,4052,2132,5450,6438,1992,1080,2465,1014,2064,6283,1497,3969,7879,5435,2890,4918,843,2171,7308,2238,5305,625,7221,2031,4265,3796,6143,4295,6185,1455,527,5530,5604,7157,7362,7023,3182,5325,2762,653,5682,6284,1556,6619,4019,2326,5476,734,910,4370
49,4156,7758,330,6727,2915,4947,613,7631,7228,607,6366,4650,4311,6859,5846,4163,24,7967,6650,7143,3151,246,1225,5171,232,1774,3420,8093,3244,2941,4039,6292,150,7531,5159,817,3844,3792,3051,1859,3345,5710,1274,3292,757,1417,1693,2180,7987,7953,7847,5493,3125,1437,1451,1091,43,7403,1025,7440,7862,2949,6236,4556,1696,7708,4446,4671,4278,3950,7318,5157,6132,5404,5188,4778,333,816,6469,5539,2158,2096,4261,1185,1285,2057,6318,6942,5117,2755
50,635,6854,7238,4874,7138,298,6782,7186,4497,4945,5842,2390,4741,2678,124,3065,1355,6135,4553,742,857,5517,4973,1689,5754,1154,4838,4177,4483,3770,2543,7671,1040,8092,1659,1964,5438,7763,5381,256,5197,6418,7786,6419,1217,1491,1219,4302,2447,7045,4557,2567,7511,6141,373,7316,7748,7697,6563,2703,2508,7928,1199,4029,3890,5770,1563,3459,5147,3140,233,4293,6808,2870,3938,681,7793,5408,844,320,5942,3555,2676,1423,6747,1953,5623,996,217,5784
51,2764,2314,7332,3248,3906,7664,5174,1345,5169,32,4591,4590,7869,6555,7059,1569,5144,2781,6272,2650,5984,1112,3702,2112,2058,3471,119,2592,5966,5988,7009,874,3165,3365,3806,5014,3347,1407,969,4598,5330,6978,5372,2780,6821,3917,6811,6784,4206,6316,2095,678,2233,3333,5804,6789,5529,7624,155,6251,4112,2300,6063,1300,5981,4823,4412,3637,2312,3961,4308,6539,4006,2140,332,3952,2730,2033,5881,1768,6891,595,6944,8040,4055,1032,1916,2190,5798,4002
