,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,104,917,2074,366,312,343,2135,1297,804,1088,2288,83,367,1891,1032,696,546,2106,1561,315,2220,1378,227,1816,948,1358,1721,1328,1013,1586,1191,2397,2347,2095,2200,725,1052,1441,1943,1406,2496,910,165,44,446,259,2193,2471,772,2052
11,534,1488,2390,2246,571,2082,1719,419,507,274,908,2249,774,1552,953,1811,2332,685,278,2449,396,2013,945,2272,378,624,1040,70,2478,975,77,1061,979,184,2309,475,197,1508,1655,493,1590,1237,2448,713,1806,611,2218,1752,2007,1793
12,1502,1099,338,465,2183,2344,1201,2099,321,1936,598,271,1803,1335,85,234,2420,308,1720,2359,844,951,282,503,562,2090,1226,125,1868,2411,1818,803,2462,617,1490,1754,647,1661,777,860,2485,17,1170,1097,1234,1207,2273,2327,149,2194
13,55,2129,386,1161,957,1066,1202,2089,2371,1289,310,1395,684,1820,533,1221,442,755,87,1265,1743,1836,837,1133,2166,1268,1560,1307,1257,1101,2292,758,346,1189,2444,333,2422,1912,2060,472,1235,924,1451,1179,2125,468,1842,159,2373,1116
14,471,2382,267,1291,426,792,1096,1236,1944,1282,524,1376,45,2043,1647,452,13,932,1723,418,1970,2169,1320,2285,797,1447,556,1675,2430,2126,1950,2407,1693,30,1577,182,747,646,487,1629,1254,1557,286,1211,2230,186,1758,622,2500,2438
15,2104,2206,2294,2187,1917,652,741,1138,387,1410,2375,836,1777,1256,1192,1317,2238,2268,1024,6,1445,2358,212,949,2078,385,255,453,2399,421,2085,855,972,2086,1280,786,1185,1044,1158,1948,982,1985,67,498,40,1260,885,1132,870,1127
16,2036,2278,1137,42,1089,1319,306,1712,2210,663,2031,117,1199,430,2446,163,783,2290,1771,1785,805,1491,1737,1925,2329,270,680,1053,1633,1090,470,1649,1935,923,983,2124,955,1776,314,516,535,2105,823,1108,1019,365,826,2204,846,2229
17,818,1487,1618,276,2469,2263,1765,937,1241,2386,372,1414,906,662,1368,2476,528,1603,403,1220,1055,39,2338,581,902,2191,444,768,115,1584,631,65,1124,54,1697,1905,2130,1141,2370,1941,1830,1472,1288,344,2245,2000,748,610,1397,1304
18,1324,388,2217,56,2215,2211,207,330,91,619,166,593,1757,1904,1382,519,317,1883,2216,1856,1654,749,1897,2276,2050,1417,883,2450,80,1051,742,2481,892,986,601,1819,1762,1092,2477,411,1456,787,1573,1105,381,1407,1903,1783,116,1993
19,2376,1049,2283,966,1419,1338,1428,176,2116,1306,1692,1475,1773,2127,925,794,918,1112,29,1143,342,817,2171,1550,114,780,134,2353,2235,248,1386,2037,72,1634,1225,858,157,2351,1662,2365,1667,1910,716,936,2120,2257,183,1485,206,109
20,796,820,154,1516,686,1534,628,517,244,1408,1998,252,1480,1849,214,262,584,882,615,807,672,2071,1038,90,27,1759,1817,1767,1276,2378,1977,2346,2033,724,2467,2464,2101,1509,2319,1421,2093,1015,2439,2087,1299,648,126,834,1999,483
21,347,1177,2389,1664,240,1859,392,349,1928,239,1007,553,2313,495,504,2039,570,800,2393,690,675,2213,973,258,1682,921,1892,1937,872,669,216,1802,2289,1148,1120,1331,778,1497,1602,812,301,785,2181,1744,1546,1500,2362,1823,1493,2155
22,1772,585,1321,238,899,108,1632,907,1558,700,1313,573,1012,1160,2221,728,1722,1460,1333,635,2431,1923,2233,941,373,2145,220,1850,1949,279,50,695,633,2189,1360,2159,1566,1449,1735,627,1789,2301,1699,1005,1606,665,300,1698,1902,876
23,816,2196,877,324,1103,2201,1658,1004,1264,2441,2062,1933,2460,2054,922,1077,2024,1862,319,1922,2428,313,253,1008,1093,2262,1967,1858,1152,687,2282,230,661,1064,540,1702,1931,66,175,1838,329,532,152,2066,1450,435,401,1674,145,1312
24,1393,1030,2040,2315,1726,181,2080,1025,129,1914,147,903,101,1651,2333,1617,942,1071,2491,170,583,112,1466,2311,1150,1775,1165,2447,720,2392,398,350,2114,1,1059,1465,499,1249,916,73,1576,2356,2199,1365,1975,2409,1455,1314,92,280
25,1683,734,2492,1843,1809,1541,298,2342,1543,2307,2255,2168,427,1992,1242,1981,1580,261,2237,204,1277,712,1427,1978,1980,467,851,743,1681,549,2228,405,1717,1102,84,1354,62,1363,873,277,2429,555,935,997,326,850,708,1679,1952,25
26,1646,1839,2029,351,1293,506,2225,1283,2180,107,857,1336,704,1134,2154,1492,2027,1474,1117,32,976,1855,1888,508,1258,1709,2026,302,2498,1384,884,761,1129,2170,1063,500,19,1315,275,1876,311,1506,608,179,1636,2222,944,1987,1732,1218
27,1056,1956,1795,1635,203,552,968,1623,2461,590,2306,9,63,293,2179,1047,977,2035,1330,2092,100,81,1774,2223,429,1464,1496,1684,138,656,38,1668,1728,1323,697,1832,2413,694,2136,2484,1203,2102,1565,1848,913,1657,473,24,1852,660
28,1554,290,2186,572,1484,2025,1374,1734,1130,739,1750,1252,1612,1329,1996,1135,1969,1815,1653,1332,1598,545,1169,492,852,2020,336,1555,2242,526,132,1267,2234,292,95,180,2190,2046,60,638,1483,2048,1779,1453,1281,790,1054,1791,249,1197
29,1389,394,123,2366,2202,1298,763,1942,178,1439,580,1677,1498,991,374,1589,1301,1798,1730,1879,404,1671,1223,815,1385,1973,1479,2474,1057,839,1964,74,880,57,2069,565,335,1361,2042,1989,2475,309,1863,843,219,52,840,1991,1834,1932
30,461,482,1476,1847,1844,130,281,859,2160,2002,1436,2452,31,1432,2270,334,666,1017,1800,2063,201,1784,1396,458,283,1971,1626,2354,2088,2077,78,1676,621,2317,89,1021,588,784,2014,2488,1042,678,530,1353,1716,1377,376,1231,1311,1954
31,1275,693,776,1309,295,2323,2385,223,2432,34,1196,1085,781,626,971,952,1413,1178,1637,1394,375,2494,2140,328,2141,322,990,1691,122,1014,1062,2100,1029,2256,1270,1642,273,1399,291,2081,1028,316,2147,1706,1400,1563,1423,1965,2049,930
32,875,1805,1402,2405,1195,745,2445,1434,2057,1854,676,2326,124,2079,604,1840,390,1303,1700,2454,1643,323,634,1426,1503,994,164,12,397,1625,915,1183,26,358,2266,1295,416,1742,862,703,1251,1748,1037,1118,246,2497,2117,2421,723,1167
33,4,1078,2436,1404,974,1206,1532,605,23,1780,701,345,2367,705,2098,2167,304,1665,436,420,2483,43,268,1761,1648,1347,2260,1894,16,795,1095,824,1444,550,1243,1372,1362,2109,2426,133,53,297,2463,2418,1369,1841,1579,2402,1745,1035
34,1638,866,383,187,1567,98,22,1835,914,898,1337,1212,2227,2314,2318,2425,1829,497,1845,938,318,2195,505,509,494,1442,1966,1076,1086,965,1327,1686,1778,1285,1163,339,1366,1248,434,1787,1751,1908,1011,1232,2383,1501,566,1023,2408,423
35,943,1359,229,76,1624,814,1538,2142,257,849,2016,1548,2381,379,2110,1601,831,327,2336,775,1695,2489,2298,1824,960,1411,1446,789,2239,1627,93,1043,746,110,263,537,2108,1898,1373,1176,1269,2412,736,2295,1125,139,265,224,1812,1988
36,827,1881,433,167,2023,1081,1416,2097,162,1517,2417,1926,1984,337,288,1957,1087,2322,437,1669,2352,1521,830,235,1666,1599,384,895,7,2465,2337,2232,682,738,1707,1200,1663,1945,1033,260,1860,47,2456,967,653,148,637,1990,360,1628
37,1214,2499,688,1556,51,2252,1547,173,904,1198,121,569,901,838,706,2451,1343,296,1398,878,2335,732,1190,1213,881,988,2345,144,640,2480,1409,2119,195,868,2231,1392,1318,1401,1947,1609,735,813,1822,1188,1149,2302,1958,998,2018,522
38,171,2148,1976,2139,1713,2396,1512,481,1457,1107,1048,625,1569,564,305,225,2244,1006,1390,254,389,75,671,2247,2076,2055,2162,68,1272,1610,2364,155,1355,1467,160,999,226,612,692,1826,1001,2361,963,1564,2034,1425,1660,2064,439,2203
39,1670,118,168,740,2107,211,1875,61,1194,142,256,750,406,2350,2056,2138,1652,1877,1302,2178,1325,2275,1438,1837,2084,620,1930,189,1801,2011,2207,2493,808,2001,215,567,2284,169,340,1639,538,1240,1114,833,466,2355,2274,71,1770,380
40,2156,141,1531,1247,1539,510,1435,1572,1224,2324,153,1920,811,1870,200,284,1222,146,1271,412,2466,563,1760,1159,978,354,1630,854,737,415,2473,1478,947,1688,1738,218,1616,1715,2253,2267,2205,891,361,1605,2094,2487,1673,356,554,1022
41,2434,2248,2310,1901,1525,269,1528,2236,1756,1459,21,1641,196,1520,2163,369,399,1604,2291,2214,1880,1741,596,1300,2423,559,177,2131,33,853,1714,707,568,1979,597,1171,1156,131,1972,422,462,1144,1592,1239,558,2472,940,561,632,731
42,689,2458,699,1507,488,865,2008,1147,1851,733,1344,1174,645,1286,1678,1545,958,691,425,681,1570,2437,64,2264,607,527,595,1571,1065,2058,2158,192,2369,2051,1263,193,659,2198,643,759,1027,1367,832,2325,1470,1615,1588,232,1696,2258
43,766,1060,1082,1540,1656,1799,809,1131,491,158,888,2401,2047,1620,779,821,501,995,644,1356,618,1383,1710,654,819,2433,1753,782,1020,1266,1253,2427,18,402,1962,1596,1893,2111,2265,1916,243,1608,1140,1874,1473,1322,1527,1504,28,981
44,2415,424,325,1180,1228,1526,2271,1208,1041,1828,1613,547,2192,1166,266,655,79,2070,128,2133,331,2005,1553,1857,1113,1175,1804,1003,1250,525,37,841,1982,2312,825,1346,2377,241,414,1216,1797,2277,1685,673,1219,172,1595,1357,1364,1884
45,1294,2022,8,2212,2122,718,478,788,2286,1755,1869,1193,1559,1210,1510,919,1217,828,352,1911,1308,460,677,1597,2161,2259,1882,950,667,408,791,198,1430,2305,702,1680,769,136,1109,445,1262,1946,1110,641,2316,2304,1505,591,1046,1619
46,2091,119,1440,1034,1126,2012,1094,2410,1230,551,1489,58,577,1154,1906,2112,1591,515,209,2379,1607,727,1415,1782,1073,391,2123,485,1530,2384,1861,1128,1927,150,2486,2032,370,1274,474,864,683,221,2017,721,1769,756,1788,2374,127,889
47,2334,3,1458,1581,185,536,1814,1215,1909,1746,1574,1831,2243,2059,613,1907,2308,264,1974,2019,332,5,2073,1422,2443,1593,2279,341,1535,847,103,479,909,1890,962,1740,1229,407,400,1494,431,2459,348,931,1151,480,1098,609,1529,1433
48,1997,1123,1813,285,513,1733,205,529,1585,1387,213,1739,1157,2406,523,432,1106,2251,576,722,657,1736,802,1050,542,1340,752,2045,2455,2028,1481,2394,1244,2470,2176,2457,1477,845,2226,455,894,1513,1345,658,679,1694,711,587,1155,362
49,939,512,719,1968,630,911,272,1895,1934,355,1292,2149,2321,1482,753,464,2068,1469,649,2153,1522,299,1342,642,1889,303,443,2121,586,2137,2175,1350,242,2400,1443,1687,1827,1036,1846,1790,210,893,2398,1708,2003,88,199,395,520,2096
