,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,660,99,580,443,1532,1835,1094,1533,980,1727,879,1155,294,2428,1690,2493,1803,149,1034,2421,1096,247,1893,282,1003,2461,2168,2184,2082,814,1706,1257,861,1771,321,189,337,2409,2416,1558,983,2400,90,147,1309,2063,422,1428,726,1073
11,2329,2275,2492,239,67,622,1456,1047,2467,2483,211,1628,1589,1384,2341,2322,450,1823,233,2433,2146,903,1281,836,955,480,212,1596,1254,1731,42,1993,583,766,1912,856,750,41,591,2444,678,1642,1156,1831,1459,1012,12,2154,1297,21
12,676,858,43,1933,1864,2335,2091,1341,1684,745,648,1813,2357,82,537,1693,1699,1397,431,2039,1545,1889,116,2208,1077,196,1075,1017,2193,666,592,330,734,2214,88,1493,657,1314,1638,1042,301,1568,2165,1670,1712,2030,1656,1229,506,1338
13,2,1074,939,1848,1551,1222,602,1148,1062,87,250,115,2093,1025,2287,1738,1865,873,1595,1019,1293,742,1378,1114,1681,89,293,618,236,2244,1600,2439,414,1814,1011,1204,2347,2414,1085,1774,2245,2451,757,1135,1754,1020,1244,659,1561,1514
14,7,1200,944,2003,1678,1840,1987,1496,187,997,627,2284,1535,92,1403,299,1743,603,2162,238,649,598,2201,1053,2118,2113,432,1839,1541,404,954,1319,871,108,2004,1611,2247,1406,2173,986,885,120,441,2235,510,1664,1213,1579,2267,1659
15,2278,872,817,1159,397,1205,298,578,846,1951,962,1072,1474,1787,1198,971,2174,1195,1139,297,1032,712,689,1109,2019,1268,223,135,1310,551,808,2397,1485,1854,1717,271,1112,1648,1635,2407,2210,162,1978,390,985,1482,2279,1412,2486,2089
16,1594,1369,519,2181,1407,234,1567,2370,2020,1413,1283,2096,859,1855,1016,1544,63,1750,291,2308,1411,685,1534,8,2176,1994,2090,787,693,1969,2134,638,1826,1193,168,816,575,550,359,1762,478,286,2354,117,2209,1732,1395,857,1517,473
17,202,2047,2471,1160,318,381,785,280,1237,2100,1417,1239,1294,556,2169,1783,204,1269,1248,2027,654,1033,109,1093,1623,2413,518,892,640,2498,794,1247,1049,1097,213,1604,878,1492,968,2325,138,1983,2383,1230,2170,2229,1571,144,1243,2107
18,2037,2286,426,1350,549,1400,687,2058,105,2462,582,1886,1591,2009,153,586,1255,710,1718,774,2319,300,833,1899,241,661,1543,325,192,881,2309,1804,2136,901,736,1782,655,1361,1554,2040,1423,1220,645,1741,1934,2491,1685,1499,372,419
19,1921,850,630,644,1122,1984,2386,2297,124,1799,1512,2112,1325,914,908,1373,2438,860,1110,1253,818,288,1080,1880,1090,1563,946,1945,1446,388,1273,1836,1270,2066,1691,1837,165,331,1330,142,1928,731,748,1388,2296,46,231,1352,896,1962
20,1790,61,1013,374,607,1715,1516,842,1585,2249,1296,991,1231,1609,1999,1584,1729,2148,476,1390,252,1818,1362,604,2355,2064,180,496,703,1641,186,2430,364,2263,1582,77,631,312,2211,1923,2059,1137,1881,2450,2002,425,219,1917,452,324
21,2022,277,229,1107,1312,1973,2476,2482,1488,93,1891,1133,1083,1739,106,1807,1142,508,1756,2429,567,1615,172,461,1792,1102,2222,272,66,57,929,448,2048,2079,1536,2171,1795,995,822,722,601,754,623,1572,1979,832,2481,2067,1887,805
22,633,542,2179,936,1722,1303,688,1950,1445,1627,1925,2344,1174,1,799,927,107,2038,565,2088,201,1442,1669,1522,491,143,1622,79,2023,2290,1957,739,937,744,2316,317,876,1087,2185,1970,1478,1359,1105,1212,1525,1900,967,1147,1166,1063
23,1565,1724,1816,1067,2447,907,1603,1125,1054,548,792,713,1672,75,417,2011,877,1798,259,686,1529,1490,2228,1740,1040,1901,338,990,1977,951,667,264,935,2348,2291,2382,1960,2367,1277,1440,2424,600,224,1458,639,535,624,587,1686,477
24,5,525,1009,205,1943,1625,1500,1280,154,1216,221,1918,398,845,2422,482,1976,405,1306,521,44,1723,2318,2001,1530,1620,1519,1875,2402,1942,1385,402,2182,2070,1101,704,2094,339,1747,103,811,1894,1630,122,904,2121,1285,1763,1562,1376
25,763,2473,253,1486,1513,328,1859,1964,1374,1967,976,1564,1602,1777,1667,367,258,326,1284,989,875,424,76,1735,933,965,546,1680,1580,643,2055,1068,1975,2032,1575,13,410,1318,1399,1626,1926,2425,2175,327,1326,1587,663,2480,616,1282
26,400,1614,2186,2307,1508,1175,320,2072,915,2478,182,2217,323,1661,719,1150,484,2374,1491,898,2206,2144,1027,749,475,1387,1055,751,1425,527,2159,1927,2338,159,2331,2333,737,1358,784,1184,517,130,95,386,427,1509,1883,1834,500,1714
27,2128,2220,2373,1207,1223,1356,893,58,1935,194,1367,353,1203,2411,481,513,790,314,1788,1355,717,1636,2123,1521,73,672,728,2177,2236,1980,1030,1992,499,1874,173,679,1695,2049,528,910,1424,1547,701,366,1780,373,1703,1315,2412,1450
28,411,988,2368,235,1857,2014,2007,2363,1240,880,1327,1716,1108,1833,329,1914,1801,1278,2294,531,1007,1228,2051,1644,1405,1853,2163,770,237,1404,2463,1489,220,820,2069,2313,791,72,612,15,123,29,2295,1692,730,70,191,1176,972,2127
29,1298,169,1776,1392,1767,597,2436,94,401,152,1772,1526,2311,1342,900,526,2157,1647,112,2111,2272,534,1538,1252,6,2223,2474,1113,2046,1130,699,919,1249,418,940,2353,355,1769,2241,1447,1694,570,2077,867,413,1086,1001,883,1418,1052
30,1301,923,2270,336,98,651,2496,1539,1658,1809,1559,31,2281,1897,788,2129,615,126,215,1902,1360,1619,1431,2470,1574,1573,1793,629,38,319,1822,160,2221,961,1051,815,1328,895,1289,2006,680,917,2326,753,1811,1613,994,1502,572,1379
31,773,230,1904,489,69,943,1060,32,1169,1182,1908,1948,569,581,1815,617,369,698,183,1163,1805,2350,2232,1267,2385,1497,1768,1850,683,2036,1466,83,2122,469,1527,451,705,2200,574,732,1907,1487,695,2432,2264,1251,2484,1498,228,2375
32,304,2149,465,741,2233,2401,733,801,803,166,2178,438,49,2057,768,1274,2387,1617,1982,1745,706,746,2468,932,931,1043,2205,2268,179,1410,1518,1024,2372,1103,720,1368,2078,1702,1862,1321,810,826,442,33,125,1586,1348,918,2469,721
33,2034,952,254,1069,2410,1679,1444,1010,365,1262,806,1434,464,776,853,434,2426,1430,911,2106,1048,848,1206,1991,270,1588,1475,267,1381,1504,552,303,2441,36,340,2105,1959,2404,380,1215,1569,1981,1224,1663,1829,2282,454,1674,1104,1313
34,511,2485,309,1825,409,594,2187,1039,1178,148,1866,129,1066,2466,2271,2124,780,1461,762,825,74,1916,1357,902,1601,505,2005,1947,1132,1429,887,2435,1666,71,882,1414,2298,1194,855,2359,2021,190,2280,1335,26,1337,783,2135,25,1029
35,1349,1812,216,1910,150,1336,1612,174,2242,370,1495,2065,1633,652,2147,1468,351,1236,1467,2419,1295,1939,1347,1225,265,155,1059,114,2487,874,2352,1436,279,928,1409,1932,1177,979,2489,691,145,1343,1021,584,1654,1196,1528,1655,436,2427
36,2283,579,2260,1698,1292,977,97,23,472,664,19,2303,296,1784,1915,1441,2098,1221,2376,406,884,1300,2097,1258,2321,2074,383,1226,778,1540,1324,2076,416,1749,1506,637,2499,177,284,1909,512,2237,959,1524,647,2301,167,1705,1632,199
37,1511,81,16,559,354,2320,767,1995,2266,964,1470,1391,2102,1158,1036,2028,17,1852,2285,412,1779,334,743,1869,1372,1451,1677,1199,886,795,838,684,1275,1304,2108,641,934,1868,1408,1031,488,862,251,1938,494,1871,1725,2202,1553,2361
38,429,356,1689,2423,984,2336,273,841,1439,605,2346,620,50,456,2207,755,843,599,596,1078,1986,2317,1448,1879,206,439,2362,2339,975,2240,396,2062,1191,1161,561,1260,1071,1608,62,1924,39,2167,1810,536,1961,1861,1936,37,1640,2126
39,2035,2191,2234,1345,2440,485,1246,2061,1646,2145,2274,611,924,662,139,837,1422,1786,2195,1189,813,999,840,261,1234,916,1180,1305,839,590,377,399,403,2262,634,240,1682,779,1494,912,982,1419,1696,1765,1590,2345,1308,2142,1188,64
40,697,2384,1728,316,1841,824,834,1637,1472,1241,1144,361,573,1299,2026,2060,1990,2239,764,800,889,385,1211,2151,1665,888,1520,969,1266,2334,2431,1340,447,812,998,2125,2092,1041,1202,435,260,1302,960,589,344,1351,341,1396,2212,1339
41,2252,170,136,1985,1974,198,4,1476,2131,1770,1261,1484,1878,823,1827,1759,1037,498,1455,1079,449,2442,2459,1380,642,1214,1365,714,2054,1242,84,2327,673,249,1956,34,925,1606,555,2293,2365,1746,1515,1452,262,208,2052,539,1162,1364
42,1952,1124,2043,1070,1187,1095,2389,2138,1311,1576,2243,3,1949,1167,906,727,1185,669,2099,266,1375,1896,769,1847,2464,378,158,1989,1146,1118,1890,798,1773,987,268,2358,2000,1197,134,758,2340,807,759,621,1398,1026,2199,761,55,157
43,1099,110,1593,2203,2068,2392,771,1264,350,1911,2415,311,1138,2158,2371,1088,181,509,756,677,1876,1462,256,1781,263,1607,2087,1322,2405,1968,2377,1190,493,2216,1218,707,2218,585,1660,864,1634,27,1134,2369,218,227,1860,20,1005,111
44,2015,1038,571,1056,1171,1045,391,921,445,547,670,40,1845,502,1955,345,1898,1416,1510,1819,1940,1344,1958,520,2445,1201,156,2056,781,102,765,2356,2456,1291,1931,2081,348,1701,1505,533,1946,2156,2189,2045,45,740,1179,2017,1473,65
45,446,137,455,1250,1856,1963,1463,428,2238,1720,1578,2314,1181,346,1552,1453,671,1465,2403,2029,332,1820,146,226,1726,392,2479,444,2288,920,2443,1966,394,503,1235,909,487,905,2391,255,2351,1271,723,275,1366,1996,379,1245,1944,1766
46,1570,981,1437,1713,1227,1354,47,942,1276,922,711,1650,1111,2188,163,2398,819,996,2452,2458,747,1791,1687,941,2254,735,738,690,1004,1286,1913,28,613,2120,543,347,1709,775,1050,709,1323,2312,1128,1752,1210,625,1479,724,1906,1971
47,945,1265,1668,1022,2323,619,1888,2114,1076,14,2364,1064,248,1965,708,609,1653,1828,978,1922,1597,2095,2477,789,777,1843,1415,2453,560,2305,203,133,184,674,78,1744,343,700,1173,2315,913,1435,1263,1872,1217,553,2153,2226,635,127
48,1481,1583,2042,1120,474,1542,2198,1116,1760,307,54,2457,1721,1098,185,1382,2449,2119,2248,131,1238,524,460,718,1334,802,847,2342,797,2388,2418,966,632,1566,1272,2071,514,1873,200,610,1477,1761,852,1643,782,497,1503,358,458,2155
49,897,349,595,1346,30,151,467,274,804,2012,656,2025,1550,214,2332,2251,471,2073,1858,1151,1737,869,1657,2250,387,119,1757,2379,2475,376,576,2194,1733,1671,1895,290,1483,1131,675,504,2255,2140,1332,1844,395,844,626,1851,1457,2117
