,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
17,2234,1947,1622,1352,1202,816,24,15,1512,313,2289,1917,1737,942,1086,1685,262,2166,583,1721,2023,1171,2144,402,417,154,148,2292,1233,1199,334,51,398,1397,2079,1010,2356,2206,2355,2155,2226,56,2033,1021,2034,787,704,319,1056,1340
18,943,393,1440,282,772,1779,762,2371,1301,1183,1892,727,143,2102,330,1953,911,1466,2122,2061,963,2470,1122,2369,1141,668,964,548,1320,2329,593,922,1113,793,1596,354,2488,1362,1064,264,1278,1841,947,627,1160,978,184,1982,2230,1922
19,1594,35,1132,1360,504,355,494,2161,658,2114,242,1461,949,1396,1963,586,1114,1817,1993,421,1799,1456,1962,2126,623,1928,925,509,691,1331,722,1675,2163,1599,1425,1872,1355,1834,2405,551,582,405,2013,1032,1121,738,1457,1956,95,1826
20,1065,2321,246,2444,1373,1180,1575,1281,1463,807,638,2219,840,2074,2283,126,1959,560,244,2409,2202,261,1076,2298,1848,1909,767,1821,487,590,959,1072,260,1868,741,27,87,585,1748,1097,1574,569,1402,1407,2353,2121,1108,1970,516,695
21,636,1839,737,573,972,1404,359,696,2284,2232,394,974,2347,2280,1609,1489,530,1448,2246,153,892,2453,158,1468,2138,1353,1660,1827,2309,1678,2215,265,1357,1623,1805,387,118,1048,1651,1401,332,847,953,913,164,1987,1529,1306,854,632
22,2172,2140,1181,171,1673,610,2477,2191,614,1082,2311,1383,2101,1920,1789,1777,1439,1523,1200,1592,434,173,11,413,1810,1117,1758,409,18,819,2131,821,591,1191,284,223,2279,843,2307,1400,628,245,1453,1240,2176,233,2272,1380,1244,1276
23,646,1266,376,1450,562,1376,1854,674,681,1549,1078,53,1977,1017,430,1816,335,754,1263,2464,2024,1593,420,13,1211,1291,2316,2052,918,622,1224,110,1932,1045,713,945,2391,1782,749,1853,1348,2248,77,2305,2363,1312,1759,1535,928,1825
24,1562,1949,1462,1088,2016,321,257,62,1433,45,2328,1937,1765,736,1604,1647,1079,895,594,1221,818,1412,1154,2213,325,830,1326,1123,1095,1926,1068,2040,2392,1680,2266,273,1835,119,720,1153,2403,1563,1986,403,462,2065,2442,502,723,207
25,612,2075,22,1824,44,1345,1490,221,962,2384,326,208,2406,65,2236,2261,199,2270,744,848,1976,1997,175,275,479,1336,1786,2204,2109,1118,1507,1139,1838,2086,2286,63,982,667,1341,1031,1062,1125,1195,1726,2366,2278,1166,1754,190,726
26,2095,1427,1883,2485,528,1192,1173,2082,1614,1186,1218,600,1055,444,1111,981,785,565,2110,2398,630,1886,584,653,683,506,2244,1746,2017,1170,306,1585,1828,2465,810,743,2429,1955,1952,1046,1201,1280,1486,689,486,1044,73,746,817,533
27,1881,141,1720,1618,1899,1629,1268,162,1254,1951,924,23,2500,2395,90,227,192,1325,645,1570,999,125,1908,786,1921,2133,441,1783,1554,272,539,651,1105,1888,178,1858,2200,2092,1387,1500,320,388,1508,571,1812,2096,1971,961,2482,1682
28,671,1104,1950,7,2066,1000,2076,1578,1847,845,2364,411,17,1907,515,1346,2159,2006,1319,202,498,109,2319,1785,1099,1965,281,568,1518,72,1502,356,1338,1415,2318,397,2281,102,114,1149,2372,2473,1598,2419,1424,1544,1793,997,210,1119
29,1637,268,255,574,2008,174,1996,2436,640,1547,969,858,1638,823,716,1314,863,1935,163,391,146,1791,2326,1506,2451,1350,1515,1365,578,1934,1843,1751,764,994,677,2373,1075,739,2390,870,774,857,803,1978,625,1814,1787,270,2423,1551
30,218,2472,731,147,241,315,1931,2018,756,876,2093,2084,101,2175,237,2454,581,1372,1185,2410,1322,987,2331,771,1652,1844,1583,280,512,995,2299,1116,1690,794,431,1792,1865,806,247,1382,1625,407,1770,759,730,2476,1846,2225,155,1436
31,2408,750,1292,458,844,503,883,1610,1190,852,254,278,2255,2044,670,597,1148,250,1015,1768,1342,1677,2345,317,989,1189,782,983,19,2089,1579,2411,1536,1409,1943,211,1487,1803,1980,1230,1330,1175,1220,410,1586,901,1833,2208,1869,1603
32,1169,2491,538,2343,1216,2173,1900,684,2050,2094,76,603,131,1545,1315,2297,1318,501,225,1505,657,828,310,1831,1354,489,2492,1556,480,867,1047,712,676,1460,832,2249,2051,2214,358,2424,1014,1449,308,477,2157,853,1532,1432,1084,1158
33,497,1384,1299,1860,1600,1464,372,2493,97,1030,936,1174,1607,50,1741,209,2015,827,2452,1196,456,1273,1092,2181,84,921,2267,532,2224,851,875,1334,1214,988,12,2170,1157,1939,709,133,1167,2041,698,2118,2003,1251,950,1282,2083,2217
34,228,177,2085,1193,647,1738,905,2197,1960,312,1269,1681,904,1,1985,577,2483,58,1197,780,2014,933,2179,2306,1663,699,834,1205,1762,596,1145,2394,1924,2256,2291,1458,14,761,161,390,2386,296,425,483,694,2277,1363,1496,1525,2218
35,1611,946,2112,132,2142,2296,1890,2495,1875,1957,1991,2312,373,1101,152,1133,1627,1066,187,229,1081,725,898,240,549,2009,166,2282,2252,365,700,1262,2367,1008,316,1666,294,2207,293,2430,436,2055,292,838,897,835,2139,267,1667,2362
36,1128,189,1324,552,1694,2124,1969,753,121,2077,200,1203,518,2336,958,2400,814,2264,232,378,2287,226,1656,525,811,1772,476,2098,331,1476,1845,129,1316,825,2233,508,1090,52,290,2463,1705,2164,437,2285,2091,1867,2069,1210,1571,1483
37,1703,524,907,2171,1005,1580,2160,1135,1080,1612,1995,1974,2443,1344,879,1734,1657,78,1451,1542,2158,438,2187,117,3,1719,1013,768,1085,908,2081,1152,719,1822,1297,465,180,467,2153,1096,1006,2438,1455,606,526,1309,499,1870,1410,604
38,702,1059,1147,2088,1704,511,2062,1795,1459,2471,1836,2125,2357,33,196,1471,801,167,2361,2058,1151,543,2310,1124,2383,1416,2352,2047,1367,1595,2455,1295,607,1035,396,915,735,341,1163,868,799,496,1143,682,104,1310,34,872,1343,1241
39,424,1584,2268,485,1749,59,1238,1794,1588,917,1473,1209,1004,1573,2323,2288,1454,1649,266,557,1107,1229,1378,2375,448,2183,1898,1653,1236,1375,520,470,377,1120,861,579,775,1902,927,324,493,1561,916,2231,481,2496,1389,347,2461,1511
40,1964,2203,899,1722,642,649,1007,1878,859,1811,2413,449,181,336,522,2260,2156,2303,1880,1646,860,837,139,534,1226,2137,47,127,1539,2240,85,307,672,986,1689,1862,361,2448,1020,1679,2130,1419,422,1443,1287,488,1212,971,2174,2404
41,288,165,842,1830,1806,2459,523,1773,1728,48,1929,1242,322,1100,1788,1246,380,966,1756,1904,660,2276,2235,1664,2271,269,1941,1882,216,1414,1492,435,991,1519,1742,96,1616,1361,352,2499,2259,1127,882,2026,42,2450,733,349,318,1313
42,1452,1842,2494,1876,2030,70,661,439,2396,850,599,1745,1434,1040,710,1590,1543,2468,1300,1706,2274,440,170,1260,912,301,419,1257,1386,2315,238,2313,833,1708,2027,305,809,2193,277,1702,1115,370,998,1732,1478,1818,1435,8,2087,100
43,559,1029,701,2037,865,1832,1632,429,1602,521,564,1687,1052,2106,1555,1739,934,2135,2377,789,474,1140,57,2229,1359,1429,1819,932,1430,1569,75,418,1608,1165,1356,984,1643,563,368,1954,60,2148,1130,1480,537,1972,491,2440,1743,1807
44,1016,363,2273,1905,1194,558,443,977,188,2073,1388,340,979,144,61,611,2379,345,2407,300,1903,1781,94,721,1522,2497,364,2056,1304,1587,1628,204,1142,1840,1087,2339,2048,1813,40,1938,2332,1060,1288,2475,545,478,2188,1445,1481,1381
45,513,1018,2011,107,249,382,662,120,724,137,1069,1823,2211,2350,686,2314,2145,453,1164,2043,1333,2184,2000,776,1873,381,2420,1533,1724,2177,1498,447,168,98,1162,2441,1446,1641,2243,2116,514,1520,952,948,1250,896,587,2119,626,1271
46,615,673,1856,2269,2263,2180,1067,773,1752,472,1234,243,2115,796,64,384,1070,219,941,2123,900,1248,2262,666,1815,529,669,490,1565,880,1560,841,203,1640,1406,1037,937,1820,1744,2334,468,412,1859,637,2078,826,2090,2002,2431,2067
47,2467,1923,1051,1802,763,457,112,1670,193,639,4,1317,1718,1144,2338,618,1156,1023,1837,2294,1168,2462,1696,1912,1467,728,1494,1998,1043,822,592,1661,1011,2127,1256,655,1298,156,1442,2220,140,2103,252,820,1829,1245,633,302,2341,1126
48,1967,1568,32,1036,777,287,1516,1479,1049,1557,426,2449,1615,849,973,1874,82,1253,2025,617,2388,2032,797,91,2358,1697,1003,680,2474,25,239,2382,1767,1992,1942,401,790,1237,1901,1217,2447,1634,1094,1025,454,81,452,2227,2247,20
49,1351,1176,919,2302,965,2293,400,375,1009,570,136,2245,423,2010,536,271,650,1428,769,304,2194,878,1893,1674,1897,1850,236,339,929,1808,1472,2397,2380,108,893,2393,2416,1155,601,705,500,1676,2222,1729,2320,1968,1566,1371,182,641
