,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
23,1072,1444,450,1678,1994,919,1743,1912,1425,2485,2259,1664,2247,1041,564,1264,22,193,764,654,2331,1419,1095,1065,1443,857,1752,317,539,680,264,826,1206,1154,2400,365,1847,2044,77,695,1599,1332,2133,1893,582,1082,1528,2283,307,1616
24,1029,2054,1345,2424,1558,92,1265,91,385,404,322,577,1469,1330,1080,988,509,2021,943,2447,2001,2261,1682,1317,288,2070,2192,2394,1529,1192,1778,1578,1498,2398,2033,1019,837,415,1240,2208,508,2063,431,663,143,1331,2349,417,278,79
25,2433,917,2304,2193,1609,556,1786,21,1993,2053,931,2347,696,1718,1248,421,972,1618,560,2229,231,1961,2449,362,287,1797,126,810,869,1722,1218,320,459,16,2265,182,1904,1121,2333,2069,864,754,2124,1690,667,634,1662,746,52,2226
26,503,938,1902,221,1245,3,2166,1113,1866,1589,2342,2184,84,1932,712,1624,121,28,1629,1959,1991,444,648,1619,1614,2496,335,1953,1107,858,2339,832,745,388,2234,1503,2332,1576,970,290,763,2105,743,75,922,479,1010,2427,1488,2078
27,27,2022,204,63,1208,521,801,67,489,1012,2373,895,1536,1692,939,1947,2090,2407,1988,1817,2209,2378,901,2009,855,1527,2440,1024,1613,144,1519,2471,528,383,2153,1865,1975,2470,877,584,1278,815,1185,638,23,228,51,1555,1753,976
28,1168,107,1430,2026,1378,395,1646,474,1109,1729,611,238,222,1843,1189,2338,1560,1055,1771,1594,952,1293,1000,136,2118,558,2268,1288,2086,1048,920,2436,1900,1179,1415,94,128,1714,1093,975,608,591,1372,783,2491,778,1872,2397,974,2175
29,419,576,2300,464,74,861,1133,1416,1172,941,1848,1087,1505,729,1059,2385,199,2094,2165,179,1138,1212,2056,2405,2363,2045,1915,881,225,2132,571,1660,1879,34,612,2035,1569,412,29,1361,2423,2163,1670,1862,1314,531,993,1119,796,514
30,1456,1145,252,1463,2112,839,1277,1691,1474,2468,127,953,258,1117,950,1237,1508,2293,1563,1925,312,39,1159,860,1929,2047,1413,1832,305,1202,982,1606,1412,2343,303,1600,2077,265,2238,1089,1611,1458,396,1303,478,1500,2228,1402,112,916
31,767,2057,1595,30,1796,1948,568,994,1671,923,1497,2453,1131,113,1387,929,1290,587,575,2395,340,1144,2071,1020,625,618,2443,1272,82,2066,2251,1798,1078,2245,501,1225,1730,986,946,1842,2432,469,669,492,2031,1051,1283,58,1214,1837
32,1602,326,668,1684,2121,2198,660,2362,1043,1337,1344,2131,1858,965,316,1982,733,903,451,1776,1825,863,962,59,594,1213,1604,268,597,1061,1276,1343,93,934,1833,2384,1974,607,2059,1697,169,294,775,1800,498,1291,1977,2140,2129,1746
33,1908,724,979,1271,410,944,811,1772,831,1831,2392,2266,487,2351,2290,212,885,932,1668,1840,1828,332,897,1099,1636,2072,1173,1124,1203,422,350,150,2040,137,799,1658,2055,601,726,1042,1155,947,1494,2096,2030,2206,1829,1917,549,154
34,1766,1063,1603,948,1689,2460,2046,1381,853,530,1,632,2388,1476,1076,461,76,2288,1888,2488,985,664,1070,1092,243,2116,1299,619,2183,336,1620,331,1438,872,488,2308,602,1897,104,2274,1427,553,908,2068,800,1520,347,2146,2256,846
35,38,1538,585,639,2080,65,1176,1403,1728,2452,870,705,1957,1892,1810,1219,1647,2269,1325,155,2073,1336,1270,354,1827,1924,175,1236,1249,924,359,722,1266,1410,1004,325,1568,1053,1060,716,942,1846,1269,2278,1384,1223,2152,1591,1399,1037
36,555,17,1385,1881,2019,2168,2409,437,1809,381,1705,2457,423,1639,1972,2006,1716,428,2500,927,1733,1156,628,883,1335,1487,2495,1226,2459,1011,1944,1339,735,1920,1882,267,847,1341,47,1091,43,380,1013,297,2018,657,935,96,1280,1146
37,1834,333,2434,1559,1905,829,711,1868,614,240,2156,609,2139,573,834,2270,1567,283,728,519,2020,1217,220,692,875,1946,1216,2264,48,589,2486,967,2024,244,2062,1943,1676,725,424,2205,1471,1838,792,2128,1315,819,366,698,1963,1287
38,627,1084,1355,1308,524,189,2374,2240,1758,523,148,1641,892,595,1411,1406,1186,1853,2379,641,545,806,2189,176,2490,2113,476,980,1257,457,88,2197,1026,2032,1174,2243,646,1570,1864,2413,1665,1050,672,1382,2403,1066,670,1377,1320,44
39,807,2135,1531,1979,216,1437,557,1365,723,1073,1918,617,1374,1405,1086,1869,56,812,257,1460,363,2456,1201,752,2406,1352,5,1451,1376,721,2359,1244,100,2489,1435,2472,739,125,561,504,1732,2430,823,1896,2014,536,239,1720,2299,2048
40,1577,387,141,1951,2083,624,1368,408,95,2437,1656,1549,971,1767,2291,1114,235,1737,1526,998,1824,2011,1554,2145,214,1097,1773,987,1575,773,1791,2173,435,1338,1400,686,2150,808,580,101,2241,1175,704,251,865,2076,1540,999,1562,782
41,636,2365,1615,358,367,2310,2084,891,420,2414,1699,249,1426,1397,318,983,2101,2174,309,1262,1574,2237,1572,275,400,1506,776,1149,1761,1648,1585,202,2235,2176,218,472,1962,2313,1194,407,615,640,1100,180,914,1723,2060,2368,1001,884
42,1439,1169,845,2301,1316,843,114,351,1799,1788,613,399,2134,2109,649,2439,949,393,273,816,2444,1386,1739,1685,1178,1965,1493,2357,1922,1166,2186,502,1675,2474,1353,35,1014,2195,1094,2164,262,984,1867,1447,756,271,629,945,279,319
43,315,1950,687,292,2000,2147,1347,1573,2481,734,1079,344,378,386,866,2382,2399,1744,2144,1479,642,961,471,709,1514,1393,1196,2422,1645,1850,708,1688,2441,355,1081,1499,599,1507,2255,736,1414,1058,1243,1711,491,133,1021,1581,565,909
44,219,1151,511,2323,1120,2065,19,1153,1818,873,1548,552,1210,940,620,2170,758,766,131,2050,1992,2180,341,1285,2476,1516,1996,72,1954,562,2461,2314,384,1644,1815,2227,769,1040,1596,966,139,1215,1052,134,581,1886,850,1360,1246,2475
45,513,2097,374,1466,1814,1077,2178,867,1067,1740,900,598,997,888,1871,310,2285,438,85,2114,152,1371,2075,1955,779,1375,2171,493,1423,1304,426,370,2387,496,574,517,254,1880,1812,849,631,1785,2082,2110,433,1934,2202,2337,1987,682
46,314,755,1297,851,463,1849,1813,1229,762,118,977,1491,2087,1674,2412,425,2093,409,522,1128,2371,1171,2435,1960,165,1535,777,1510,1422,1071,280,2411,1484,647,1305,1650,1485,443,1976,678,477,1163,2348,1542,2196,1876,454,2254,394,376
47,1667,66,820,7,50,2141,1696,357,1162,544,2064,2138,1260,484,1807,1105,718,2262,747,956,1132,2203,390,1913,2148,1468,1038,1820,78,1715,1856,1328,706,1710,1939,2281,117,453,1349,1363,129,1462,1227,2273,2004,1008,1183,1587,1190,1404
48,676,149,915,364,1537,2370,282,2393,2104,1346,1544,757,817,1906,308,731,2287,991,1680,1725,442,230,563,2100,2230,1199,1706,1553,1608,1150,1396,650,2327,188,1333,296,4,1141,1292,485,1724,1964,1702,1556,2098,679,1135,337,2211,2344
49,713,1677,1123,1564,170,741,2200,1181,2315,554,578,497,1637,241,2451,160,1431,1708,2467,123,349,237,1635,1204,441,2415,583,506,2252,1661,1284,749,1193,2448,53,1429,516,2246,2463,1735,2161,339,1200,261,1911,579,2353,2253,2335,203
