,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
13,904,1211,9981,3126,7318,9599,8906,2857,8089,8046,7034,3391,8584,4661,4620,601,8352,6520,6540,9510,3007,5006,9091,5969,2087,771,8331,9891,6111,5127,439,6631,2253,207,8704,3801,54,659,4697,2237,8881,5916,1459,3626,897,1240,8095,7644,5656,7027,7031,3205,2778,2088,1767,8398,4074,4362,6470,2890,9304,304,4698,8792,754,1209,6008,5993,5420,2681,6317,8384,9729,7049,7483,1282,3888,9568,5485,645,3945,4531,430,2881,2599,9493,5653,1837,2191,300,8119,7059,8304,9578,715,7813,2173,8742,8875,1392
14,7433,5797,6028,6719,6802,5601,8357,1179,6000,7827,4690,3954,9186,7185,4998,5230,5906,6853,7397,6572,4964,2429,1473,8957,6911,7163,4228,3398,2289,7574,4586,1467,2971,584,793,2003,8709,9607,6395,3547,5671,6913,1454,4396,9849,518,4273,5469,2634,4233,3784,2947,7612,4528,6481,3905,2995,2933,6166,1433,8941,3507,1883,8840,9032,244,8511,6147,2960,5954,558,6525,6645,4268,5341,7020,9141,5705,1762,3854,4274,3419,2719,4734,2737,6627,9252,5757,8573,527,1064,4639,1375,6460,553,2759,6568,7902,2503,8814
15,5717,6299,35,3073,6405,17,8588,2388,865,4560,4269,8515,7174,9095,9675,79,3980,4360,7848,2980,3043,4169,5394,188,4948,7474,405,6228,3443,3203,167,7505,8382,1613,9130,3018,1708,6760,4042,8378,5388,9485,2727,8112,316,8848,4234,2702,3048,1058,7399,6214,7195,7747,8966,1687,4425,2531,2835,2489,1792,5825,3530,8759,8714,2660,5686,7413,9638,2812,9284,8176,3816,6431,4585,7442,3226,8082,1561,8603,6353,1393,9082,5804,9962,2936,3760,835,1517,2839,4961,9787,8773,8575,7884,1265,4213,1974,6055,1521
16,599,9362,2424,3656,9957,7124,1602,6978,2116,4166,8397,4148,296,9456,7782,8758,927,3909,2818,5299,6259,566,7025,7809,5738,9438,1801,93,187,3857,492,9338,8271,1560,3676,9719,9779,6478,8130,3793,301,237,2713,6006,8487,4963,3460,138,2192,2527,8477,8794,4854,3009,4599,3937,4088,4404,6288,9043,1587,489,9387,306,1082,3345,2897,420,6399,7968,9214,2183,8473,8433,2921,4012,2945,3388,8790,4860,8006,9410,9581,7481,8636,2993,3469,4667,8181,9730,6266,5273,6423,338,9445,5612,1087,2680,1570,7803
17,8110,4539,3777,8911,9306,803,2539,6251,7576,9327,1439,1862,1341,5437,9939,1967,9001,8162,6690,62,7539,862,5358,3699,7558,5887,8994,1699,9462,8111,3062,5913,6640,8500,1139,8262,6068,874,440,2277,1062,318,1994,9742,7019,3155,5353,8779,5323,6020,2197,8778,4119,2832,4943,6601,8084,4262,3334,9739,1633,5354,1757,8739,251,2674,9798,2243,262,8820,1739,4277,6768,2201,997,1939,7727,5150,1547,5310,9244,2862,4309,6595,5381,9068,7662,7666,739,5894,3892,5662,7314,9616,2815,3702,2762,1511,7647,3486
18,1969,2806,5320,5785,8960,3369,5554,7847,5267,5187,7212,2231,8310,3878,2872,8629,3790,7392,8937,634,7527,5555,8665,1947,6858,1435,8802,743,4173,6064,6964,2417,4391,2474,1141,2497,6051,3658,4003,6352,1280,5186,8969,732,8367,8099,5542,6208,4182,1640,6128,7871,8279,2957,3087,2735,3200,2747,8967,6024,266,1937,3068,3896,1124,2336,9652,7712,2997,5327,3518,836,5716,2134,4695,2127,3620,5867,8165,4634,5001,5193,4295,7204,7540,3264,4222,8793,9543,5494,4971,1931,5048,9408,8347,9385,2825,7008,2427,8658
19,7829,3583,2601,9858,2915,6828,8801,8030,1296,791,8638,953,8059,9650,1198,8663,4436,8546,1666,3484,4922,8254,4602,8781,588,4962,6731,616,2728,1748,1034,2518,9056,1756,3795,5155,264,9009,4956,8954,2432,6619,6920,7738,6954,7450,6716,2896,8313,488,4722,594,7181,5902,5783,5380,4510,9432,7424,6089,956,2195,7200,578,7846,3737,4730,9319,7425,2731,7555,3642,3903,1411,9741,1055,1834,46,3874,4540,4164,2266,5025,5212,9517,7080,408,7982,1214,4336,8815,7109,5665,1441,9382,6087,4898,6123,4046,3165
20,1166,2745,1284,1894,7753,842,1527,9373,6766,2345,5028,4054,5498,6256,3406,7256,7012,9641,6291,4625,5922,7745,3578,5109,7814,5745,6145,2392,3696,4095,5611,5551,4992,1256,6752,1656,1747,74,9922,1079,9754,5917,7723,9254,4296,4332,8499,8885,3319,7699,4388,4383,6046,8883,9345,3746,1997,5342,4514,9514,5627,8345,674,2178,5850,382,4559,2657,7175,2615,2856,7725,6856,9622,1672,341,3283,903,1945,6600,5260,1377,252,8696,5037,8314,2209,7320,4223,2241,5456,7345,8945,7024,2371,9007,8148,395,3066,8020
21,4172,5241,4035,80,6332,3080,8029,151,4408,1827,8916,9723,9822,8721,6340,1558,2853,8372,5023,5250,1248,839,3088,119,5086,5050,2972,5173,1515,345,2157,9055,3759,9469,6060,3325,1359,6121,8712,9775,2464,2653,9782,9649,5235,7811,4925,7116,614,6609,3162,2386,2381,5947,4659,9260,9114,9743,7340,47,4254,1679,6428,7449,5462,9333,7720,4080,4450,1482,9264,5996,810,7708,1261,5844,1073,4199,465,9376,7786,7521,1650,5194,5254,193,3179,8349,4630,7299,9302,9187,1494,5372,5578,282,3413,6653,6570,2754
22,4018,7243,4322,1334,1502,3312,4316,6620,5790,5018,24,6177,5421,8580,7322,9640,90,1421,1510,7042,3986,1040,2639,3320,1721,4340,3246,8895,4081,9476,3453,6755,633,7833,8109,7742,9753,6378,8587,3744,7645,8710,3817,4377,8495,381,9570,4868,1774,8910,4906,8763,2535,1250,7273,3361,1847,4414,379,8215,293,4706,2720,6142,4921,1568,8093,1022,8622,7741,4920,6537,776,8917,132,6592,7927,7508,2350,6270,2210,7306,1462,3342,9702,9295,1029,6413,2098,8799,2508,7180,1381,8137,6310,3278,6839,7959,213,8909
23,5440,8158,7890,9,3089,4138,7203,5978,4878,4993,7777,4342,8842,4492,9308,451,4504,6792,1992,2953,1595,3051,8775,2718,5576,4150,9492,6539,8298,2451,3739,1891,2786,1051,53,9893,637,5651,4282,911,1826,3887,5355,3891,6628,3100,5238,150,8440,3684,5073,6859,7950,2750,4797,9651,4506,2746,2076,8250,6094,2942,9676,6039,1797,7913,6723,950,5451,3926,5203,523,3356,7028,7217,1500,6132,9251,441,6205,828,4550,9999,9372,8880,6569,6647,4807,3740,2222,8668,6833,5835,3355,4824,8750,9125,2749,3244,7061
24,3622,5619,1449,3999,7565,6673,3480,73,2562,3354,3983,9028,1528,3556,1221,7781,7469,8097,1129,5900,5895,5096,1873,9602,6273,7528,1770,353,1878,6761,6683,905,5264,9292,5447,5552,2703,5374,5791,1352,3042,2984,8015,5622,7714,4883,3328,6549,2647,9473,5726,9276,2073,6566,5170,758,761,6677,6356,5526,9565,6031,2177,6787,2526,6073,1942,3791,5386,5473,4613,8504,5428,5562,3604,7041,1231,6921,8888,2328,2479,7354,1979,8928,8402,9062,6745,8246,7073,4655,1702,2798,6696,6602,5769,2036,2031,5870,3382,7744
25,5304,1566,1095,7328,8308,202,6599,8305,4417,8688,4464,9447,4310,7229,2211,2282,2668,120,305,3287,6932,1285,2470,7463,1036,1990,8681,8878,9109,5225,9953,5509,7050,1803,9236,4136,6153,8541,5997,5931,3965,8002,5095,3657,6119,4864,8127,8595,9627,2696,3199,4990,3525,696,2524,2056,7478,2802,7074,3678,1434,585,5142,5474,3141,7075,5944,7365,7614,4775,8136,4371,3394,6988,3529,3810,402,8567,9138,7648,5798,6185,5732,9416,3767,7333,1853,5167,497,5209,6287,6965,819,6494,1763,153,1840,1322,5234,9402
26,5975,9321,2050,8612,3219,1830,7568,9421,4747,676,9711,8490,6762,5703,4545,3711,3423,3754,7462,8135,2181,5724,4472,286,1690,9465,7110,7418,5828,5340,5543,3670,5253,9983,1318,944,1398,6741,107,8172,7667,9168,8744,7767,4960,2511,9060,9700,1782,3321,7391,2943,104,5771,4535,7635,111,958,6852,3195,4890,6621,2404,3826,1212,7746,5746,4601,2711,7822,3677,3033,2640,1870,8513,3082,358,5132,8493,9484,3579,2779,6613,9047,3174,7235,1927,5766,1015,2807,2652,7707,9290,2805,6076,6942,3671,6329,3911,931
27,6439,2901,4120,7231,5286,7962,1196,4720,6889,7022,446,9213,6056,639,3139,6272,5774,768,2550,7785,3704,7512,9329,8517,7633,9026,1039,6449,2578,6032,7979,2958,9839,6862,1788,4132,6331,6976,220,7629,1294,6379,8839,2015,5325,6477,1120,5466,2505,3092,7562,1195,4760,7967,3181,7536,9958,7548,9439,7702,5720,5467,939,1339,3239,3981,2743,7194,2069,969,3346,6962,6168,4933,3755,3438,5987,1849,6584,2963,1469,8951,6843,3939,7383,342,967,981,4529,3353,7496,8639,7739,5711,8370,6110,1210,7743,4112,2217
28,6887,681,6512,3357,7432,7219,8454,1400,2979,1576,5885,7643,4272,1490,9299,8381,7475,3304,72,1920,9499,7313,7145,4439,7303,8366,9099,5336,2994,8459,9335,3447,1347,6025,1033,9014,1336,2724,9380,6674,6383,2575,9608,2356,766,4530,720,8672,511,6769,954,624,5460,7793,33,873,3581,9637,5269,9924,3526,8624,3944,9866,7722,1316,5657,8618,3232,1745,9933,8889,2946,7957,5294,6457,3787,867,1181,4387,6435,1962,9561,8107,7697,2442,902,4745,9935,6510,613,199,2294,5557,3946,4889,5930,1938,4606,2290
29,7252,2851,9699,7561,5423,7511,3785,1027,4333,8014,2172,2108,4440,9203,4750,2859,2059,9426,8120,9852,693,908,290,8923,5433,5123,1680,7268,3211,3764,7138,4253,126,8562,8067,3274,222,2396,8334,2330,5295,1486,3055,9220,6864,4580,8686,9639,8173,3368,5592,7559,2257,403,2140,3444,7997,4372,2739,1865,5443,3562,8569,3693,5693,6275,8600,9419,1406,4291,4442,2708,110,8277,490,2841,528,7168,8968,498,7975,2690,9545,7440,9993,3570,4098,9508,1258,1644,8065,4662,4975,8273,7101,4951,2797,4553,4368,6429
30,1498,8355,3309,2079,5221,9811,8646,7865,7379,7147,322,7602,7522,6279,9609,3910,3281,3841,3349,2829,9120,2608,5174,7258,6660,6823,4522,4503,522,9322,3412,3433,5160,3796,3268,2186,6679,3322,4345,2058,6059,3282,8122,6181,2922,7563,2067,129,2722,6442,9378,4703,5536,1122,1922,2164,3135,9479,667,2295,4680,9679,9544,7588,8950,9139,2675,4053,9670,8474,2223,2776,3432,4299,8362,2415,2122,411,8698,4914,3254,2765,9359,5679,5130,1357,9997,7922,8970,2199,8479,1176,679,8722,2658,7159,6277,122,3848,279
31,9644,1949,556,9411,1725,4614,8956,8605,2742,971,9217,7227,845,7891,5156,4711,5846,3396,2198,724,9505,831,5861,1408,2874,4985,8480,8204,9908,804,3845,3932,9156,4536,6274,3906,2397,9451,3697,4649,3095,2590,8766,8156,6811,1356,6826,5519,87,9537,5185,4365,3619,7331,1693,445,3843,6736,7429,8986,9170,2870,678,7169,6320,1727,4459,3180,9237,6759,7676,9693,2037,3156,9232,2274,2293,4045,9845,7634,1845,2603,1784,8508,4075,8216,756,9645,5039,8094,5387,4445,2135,6605,3842,7435,2202,1606,2756,156
32,5511,5563,2672,2729,5614,2267,2679,1004,755,653,4376,8103,3802,272,5667,4763,5740,8261,4031,3454,2885,7560,6869,418,4707,2182,6404,9885,7344,8329,7716,6701,4444,3275,6485,6129,5414,6905,7461,568,7549,9070,456,6202,9202,3664,564,4581,3006,2272,6227,5833,8528,6708,5272,3104,1612,1420,9239,1109,2567,8068,6005,8423,529,549,4686,9808,6176,1403,5832,1572,9598,6436,4714,7571,3595,3487,1255,1960,7137,7438,4682,8831,892,9271,6944,2061,2114,8590,7864,2329,7740,7797,6239,5620,6178,3533,9929,5412
33,7713,9867,8343,11,721,8237,3114,7011,9377,6369,7292,2332,1933,663,7518,319,8004,288,6803,5390,6998,9812,348,2380,765,1629,1622,7961,916,5121,1131,7497,3430,6710,2259,1418,7985,1562,2583,2523,3383,6598,2964,7285,3971,6616,4452,7400,1518,2398,8523,4713,3414,5883,2600,3799,8893,7778,4068,6011,9629,7281,6382,1167,380,4474,4174,9566,4429,7251,9829,6675,861,8039,4179,9262,3096,5914,6880,925,8940,9995,597,3815,1536,8751,4040,9590,6448,9342,5071,5911,4705,1611,7601,3883,1793,3450,5031,9325
34,417,4915,894,5836,3421,2597,9291,6360,7926,4446,5356,6380,9164,6,8907,365,3819,5920,7082,1399,9326,579,3333,7993,8833,930,2930,4857,5216,8044,2086,1237,493,4232,2569,8236,9127,9019,2024,7881,9129,5802,1115,8824,2752,3612,384,7171,4819,1038,3424,1627,9038,2337,3996,7090,7587,9710,4000,8752,1436,2389,5289,4364,1187,5224,455,5983,5099,4778,6430,8019,4862,7269,8924,1876,5803,7466,7978,5934,2987,3233,21,9864,628,6246,8976,2772,9111,6045,7915,8497,6155,81,4972,7199,3928,8519,1860,4623
35,9757,2075,8730,968,9113,9247,3171,2305,4047,4832,5122,8661,649,5244,7434,6245,7240,8853,5758,2374,392,9535,4037,671,3296,6608,7892,23,1151,2614,2227,2789,7172,9174,2370,3864,3261,5201,1750,1791,8170,5350,99,369,4562,7259,7566,9691,5808,1919,5698,4526,2273,7467,9150,2803,4932,2094,1487,983,9201,7410,5674,5279,3191,8811,1559,1133,5617,3402,7035,9042,8679,2689,7066,4584,2952,1438,8979,6146,8468,6744,7599,9470,6524,7983,3806,2,6071,1088,910,4834,5670,6003,4938,6863,8902,6182,4033,4224
36,383,36,6384,8706,508,9441,9900,8425,7951,5908,2697,7455,2538,6644,5527,2014,1525,9192,3393,7237,4030,5845,598,8856,1910,7665,9318,2430,248,7321,8106,7613,1106,9157,1591,64,879,1431,6971,8206,9653,9589,785,2967,8659,622,3576,1553,9902,3616,4795,1402,4398,3204,4067,8088,3401,2418,3674,6793,7703,1226,7640,3824,2902,8692,2234,2573,5003,1594,869,2716,2248,3654,5426,5506,7906,7690,7869,9553,4495,4401,694,9871,5984,3392,9895,5410,4507,8125,6175,1946,9824,7585,502,3717,4733,6183,4950,8462
37,421,7804,5104,6009,5877,9374,2480,926,9491,6892,8784,5961,3225,2130,7632,1333,8003,6306,6502,4175,8434,4924,3036,3243,1668,7792,2468,6268,3144,2918,4668,3467,5589,6247,3982,5392,889,189,8333,6010,8868,883,3136,4237,8189,1548,2168,9522,5360,432,2165,7533,1114,5468,1533,8340,205,5933,8328,1965,7278,6868,4301,8933,9624,9897,4512,9181,3380,9253,3882,8300,8897,3639,6445,8733,1178,2733,9076,868,6946,1691,6454,3733,2622,668,5566,1567,8266,3329,1590,5068,1155,933,268,6786,10000,5624,9197,7592
38,1191,9516,3372,1829,1616,4157,4468,5690,3271,5366,1603,9195,2912,3216,6372,105,9172,3149,8771,6842,8226,8972,1848,1877,809,3248,2519,4349,2320,6758,3831,2051,6358,426,7603,1091,777,1905,5169,6542,5508,4162,276,3172,1806,3395,3812,2494,885,7114,9110,5054,8208,9658,6220,1718,4283,4247,8674,8577,4931,4858,2760,9911,7628,6791,9585,9384,2439,7787,3475,2153,8934,7189,9988,7825,9266,2004,4629,3399,9588,7184,7680,5283,1301,7253,7079,4829,179,6984,794,1554,5629,5871,7874,6617,8012,5417,6258,2863
39,1142,5677,9992,7909,7099,1703,1111,6002,1497,5435,8363,7860,2801,9353,3635,507,7976,7351,8198,8614,9756,3496,2394,1854,4109,5158,1695,7953,4363,1404,590,8306,9662,3565,5763,4520,5010,4097,812,3184,2643,5756,4463,50,1812,9098,9703,2891,550,1380,7956,8445,7437,1955,5510,8582,8599,2126,1620,3636,5873,3128,800,8058,6662,1485,799,8808,4652,8566,1158,9764,3753,8990,491,8151,9437,8218,3871,8845,4084,2411,5591,2992,485,6138,6451,2207,3337,2761,4587,4403,7653,4266,8051,4874,2284,7173,8447,6218
40,2962,6385,8803,3485,1425,470,2793,5461,2341,690,8224,7408,3316,8670,5145,6048,1607,9684,8620,840,9344,8284,741,4069,9474,6038,5111,6963,2938,7339,7583,8332,1714,6401,6443,6629,9697,1636,3532,5841,5977,7373,2419,3585,632,6901,5669,6959,2712,841,1678,7398,8655,8534,8410,9230,5115,7551,4091,5903,1208,4400,1130,6914,5616,5691,4032,5245,2978,6188,1824,2552,1251,5168,5454,9529,6763,2032,3435,4216,9263,60,8171,6872,1268,1066,5812,298,4935,6632,484,5066,2876,9706,8069,6748,978,9901,1412,2688
41,6925,4608,2030,3542,9078,3591,1565,3381,8757,8375,972,5243,6926,2340,8533,5002,2357,9209,822,9453,5135,6562,7336,3255,3858,4099,1914,7216,4356,1275,7162,6579,8572,4926,8302,4866,3851,7234,763,9020,5848,710,5020,536,3695,3028,6648,2360,422,3985,5038,4153,1043,4801,8806,5015,4792,593,2757,7104,9366,2968,519,8000,8027,552,5,8826,6112,4949,1908,4192,9850,5731,9250,5367,9364,7480,9084,5444,5029,9955,3863,7298,2667,8199,1061,3472,2020,1926,5409,3549,9396,1809,22,3625,5236,8379,9268,5529
42,4079,4,6124,7839,6416,6943,7834,9735,8993,2557,5242,1369,2262,707,5036,4151,7062,8537,8608,3797,5021,5531,7732,8903,5064,8196,5189,5263,1724,3877,9027,6489,3970,3237,3956,3650,1137,6137,2453,9502,2783,8983,8064,1047,9072,762,2351,7619,482,6058,4337,1419,4441,2638,3846,7464,8531,6400,1121,450,4279,8164,8221,9877,2974,2162,2220,6747,1632,3464,2738,5615,3249,9646,2435,4689,8337,1103,737,9521,8243,7053,1585,7472,2889,4837,8256,9656,3188,2809,1277,3387,4537,3924,818,2373,7597,8450,8351,4317
43,8521,5967,3404,2794,6203,302,3478,6642,9221,9167,5849,5706,2238,8527,6816,860,5727,2935,6014,9429,735,1577,6578,8676,4785,6013,2281,5131,3117,5488,1959,6987,7525,7567,1024,577,9073,837,7148,1492,5321,43,6238,7670,5207,3046,5558,2089,4946,3624,4845,6624,3575,5597,6030,3121,6553,435,5464,8564,1312,9766,526,5582,2022,1794,9383,9916,2366,224,3749,4036,1832,4513,4621,4977,4422,6065,4555,5171,7224,8186,8647,5777,6067,8697,1798,4648,7977,2395,4276,8731,8360,256,5266,2819,3370,9300,9777,6727
44,481,2582,946,790,9131,4131,8407,6260,5918,8828,3653,9967,2816,7226,6446,4934,9371,3974,2358,9665,7545,787,2845,7232,559,2409,1105,7698,505,1374,5874,3758,6001,9341,6052,3492,2736,7532,4415,5439,6709,4637,141,3698,7407,9151,6325,2093,6610,5319,6295,7589,8653,1508,124,918,9464,7718,934,4460,7005,4802,9946,554,8526,8936,3280,4094,6304,364,5418,1872,2229,3761,4818,2909,7715,7353,2416,9012,7296,8101,4930,2062,4178,2027,9442,704,8042,8964,6172,8631,6797,3086,3792,1169,4288,7097,1544,6078
45,5471,5764,2540,9420,343,3358,4130,299,9671,496,4544,1012,4071,8471,226,1671,7115,3250,130,5330,1930,8859,7158,5540,7872,9212,6191,7598,947,3330,2071,9330,3428,7879,6092,2390,8530,7754,3362,8057,7895,3752,7451,3288,7856,3687,9412,1291,9886,7040,5220,4872,5689,6871,1850,4330,8958,6261,8667,2005,2532,9071,9207,71,9059,6294,6338,9904,4424,1327,5796,3476,2506,2400,8677,2694,4135,4193,5507,774,4369,4632,8827,8565,651,4186,6427,3569,1409,3894,4351,1898,8671,6729,1247,330,6773,747,6196,7071
