,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
16,1199,772,1383,1990,2727,3377,580,2445,2329,806,3241,24,1296,2148,3102,3443,2572,2249,1916,1167,3,530,2529,1543,2278,2476,1988,3092,2062,1068,2940,2113,2307,51,10,3322,258,1945,356,3208,60,318,1975,3564,709,288,1863,617,2188,2675,662,647,2287,607,2753,2326,3266,2573,2908,2899
17,2885,1805,1712,279,49,95,1577,970,1999,2385,2178,921,3591,273,1760,103,2422,1511,1345,1716,508,2438,3436,480,1843,448,1958,493,176,3236,2835,2985,2633,2403,739,2347,3454,1950,1287,981,1644,3029,989,2455,2316,210,582,2475,3224,3599,3204,801,925,2578,3243,2525,1703,2055,699,3568
18,113,1279,1773,2109,3234,972,2389,1838,1078,1337,3113,375,2913,2359,2594,2121,2202,3499,596,1437,3453,2614,696,2787,3110,1845,3349,3263,2255,815,1566,3493,3555,884,385,2120,1985,2361,1394,2905,33,1828,3584,2160,239,573,712,887,271,497,414,365,2235,1021,1932,2137,2076,2777,1459,664
19,100,635,810,1399,3419,1367,2555,3090,2769,2963,979,1182,442,150,302,2035,490,3098,3572,23,3067,3297,3144,3421,1201,1131,3142,1072,387,3237,1861,3014,2519,3101,397,749,2038,1220,1872,2857,2130,3581,347,881,228,2626,2104,461,1289,1821,1978,3500,1377,850,140,2830,2658,2584,1678,860
20,2741,1057,2536,2053,1336,1954,3272,1787,389,555,220,3008,1232,764,2538,2758,674,1332,407,2599,2478,1409,3100,3547,2125,1161,437,2177,2254,2491,471,1742,3240,208,821,2714,1540,2323,2919,502,2914,115,2921,741,2689,3509,3126,2036,2817,1395,2809,1851,818,1900,584,603,163,3348,2335,485
21,219,2991,459,177,2570,22,1179,3230,2337,1375,182,141,2634,283,2415,2355,1141,1755,2460,3189,3533,2583,409,1774,3178,2653,2482,2273,3087,579,1812,339,3405,3464,2956,1083,2144,513,600,1509,3406,428,988,2934,3174,66,2101,36,2971,2514,2586,2106,2457,424,1501,2672,1364,1822,1408,1582
22,1058,126,2543,2009,872,2941,890,234,2545,3457,2630,1401,1721,2731,1416,1280,3445,1447,3130,3463,298,1625,1425,644,606,3515,17,520,515,2798,3089,3505,3526,3069,688,3251,623,1318,1813,2560,1801,2722,1687,1724,3362,1439,232,134,505,1176,2176,458,1376,3578,1126,2394,2880,3114,1270,132
23,3425,2853,19,857,108,335,936,2697,809,3580,1329,357,621,1031,2794,3084,265,2311,2405,395,1025,2097,2618,2580,1234,2232,1919,393,3517,993,3085,2182,3356,3134,2797,2720,1656,216,2041,2814,1671,1433,2771,2579,2643,999,3489,2877,3021,995,2370,538,462,2017,901,1254,2799,725,1510,156
24,1593,2452,1696,1645,2494,638,894,1949,3467,2957,183,8,64,3456,3296,956,3141,1815,983,2718,2215,1480,3171,3192,680,1904,99,1876,2740,311,2895,551,982,1109,3437,3473,690,297,2216,1706,90,2083,1140,775,1173,3184,2388,1912,1223,586,1952,3199,3194,1894,3071,2170,1193,2745,1238,1391
25,3468,1794,2472,3586,50,2950,222,646,3242,1572,2002,1312,2937,1309,1116,2015,1282,2045,2369,2551,1499,2322,967,2470,82,2376,443,902,2049,1688,787,1243,2772,1351,1559,757,3575,595,997,903,224,2906,992,2102,3149,2959,1714,2508,2975,2649,1914,1759,53,1105,1482,3146,1612,1535,2800,2169
26,1589,3574,1046,2429,1778,3107,1707,2779,628,2328,2131,863,3333,733,2679,610,2557,2021,876,3093,911,853,2698,3145,998,734,3135,547,973,1571,2166,2874,1635,2320,1922,1315,1484,2999,2291,460,2813,1864,828,1368,87,2221,1181,1758,105,2938,2256,3120,706,588,807,96,3510,2325,2750,1817
27,1230,394,3594,593,1465,1468,2707,717,618,3259,381,3009,2592,3198,2849,2660,1017,1653,1865,3503,1965,2752,1573,1974,2641,2302,1055,1849,213,1256,2007,392,1735,944,1158,147,2839,1638,453,1895,3582,938,559,3012,2823,1819,2866,1228,2061,1897,1658,1044,1385,2652,2693,1169,138,3573,1910,1463
28,1426,2900,814,2864,2677,1925,3516,1968,2511,2924,3392,1441,329,77,557,1415,3335,1066,991,1224,1764,1998,811,1134,1708,1937,1214,2357,1295,1042,2133,3399,215,1406,315,1342,693,3106,3332,3398,3205,2368,1966,3117,3261,1305,1250,3045,1802,629,1858,3380,831,285,1618,246,1020,1062,1436,2395
29,2622,2210,897,2224,1249,632,1940,330,3316,511,1655,2479,2040,1885,795,544,1680,2365,753,960,3213,2865,3091,2522,3108,826,768,2474,1233,2662,3232,542,331,474,2770,1621,2591,2297,3430,669,3441,1400,1561,2562,2710,91,3314,3402,2926,1731,1413,1362,3003,666,947,98,2270,1286,1051,990
30,1277,1244,1219,3253,3162,3025,1836,3010,67,1825,1793,3484,450,1725,3111,885,685,3376,2616,2128,2289,519,3357,583,1846,1770,1187,2725,3278,435,570,1560,1870,1074,3277,3219,1303,2824,2948,1032,841,763,774,1346,1328,3118,750,32,1272,2889,1837,2822,104,1734,3315,1000,985,72,1980,3231
31,1334,3138,18,2803,2694,306,1029,1727,2245,2285,1729,2239,2503,1166,2071,652,1789,2189,1507,2308,199,3370,1390,3153,1513,2702,2430,1951,3190,3569,2894,2871,2493,499,563,449,2156,3039,114,27,2114,752,2550,1144,2605,2995,3321,1660,1013,1222,873,1438,2375,2497,383,2312,1268,1106,209,1889
32,3148,2832,2433,3260,3486,296,3571,2299,3030,267,1899,2060,1640,2425,656,1132,305,2681,240,2686,937,2432,1739,56,1777,722,2275,3576,304,639,3342,2147,363,2669,334,1290,1930,914,2196,1236,1381,489,2668,3284,648,362,5,856,3407,1663,2773,3506,3064,2012,1088,2314,3410,2288,1442,146
33,782,1892,3461,2487,1979,2423,601,3223,2598,594,2158,1808,3567,2195,729,3450,2179,154,3154,2072,262,943,322,1886,2629,567,3026,55,1700,168,107,2882,439,145,2976,1545,2401,3447,328,3197,587,1738,986,3462,2417,2407,3167,3570,1422,927,2434,491,2016,719,3502,405,2483,1314,58,3394
34,3227,129,128,81,2673,3379,3588,2756,762,1022,1186,781,1060,3155,2575,2795,3233,2379,1659,117,2807,2962,1006,206,2348,3267,3325,2577,367,3439,2226,125,1259,1982,2020,2485,611,2473,1387,1834,1893,926,3372,3341,1124,2904,423,1225,1077,2136,2576,1392,479,355,2099,1495,487,742,3492,1101
35,275,1677,3551,2204,3115,1726,2726,1014,1095,1683,225,3557,3339,1551,784,649,1221,1119,2424,858,2274,1929,164,1718,2116,581,2313,650,2309,3175,2855,869,30,1987,2140,3088,2808,3036,1795,2167,2174,3186,1884,2796,380,3494,907,1502,3435,1877,813,466,2667,1005,3152,598,522,2161,180,2034
36,2655,2911,1111,819,3292,2353,526,1797,378,2110,870,2467,3125,3355,3554,1382,950,1530,525,1609,3124,276,2632,1283,2153,1693,1196,718,2833,701,1137,3165,1798,1751,889,1365,2663,1610,2665,1359,3364,266,2496,261,2518,1086,3482,71,377,1740,1745,3306,1532,3270,165,160,3353,2465,1697,2346
37,2078,1767,368,2933,746,735,2276,1403,1421,2624,2378,2056,249,2495,1217,2886,1942,1291,1449,38,1662,2191,1255,744,1715,2925,2372,231,1831,1210,877,1713,2498,88,2380,3541,517,2334,2333,804,2775,1669,830,1378,2043,2490,2096,2736,2201,2373,1880,2826,2897,2504,295,1428,2085,3334,1634,2983
38,1304,3328,429,566,2119,1762,682,3363,654,1918,2639,468,86,1443,142,759,3422,626,608,3283,1839,434,1008,2100,1531,3181,260,3522,1496,2416,1816,2687,935,2656,1160,185,482,2554,2582,633,3563,1553,3579,3279,197,3196,1806,923,2602,2013,790,3442,3280,3351,2295,1313,2068,730,2439,2533
39,2219,2000,918,3514,1097,2461,1489,2610,3268,839,1040,2955,882,1490,660,713,3520,2510,683,1473,321,148,776,3313,3346,2343,1398,1103,2315,1024,470,2692,2642,1977,2242,2437,3478,1542,131,910,2157,1842,1779,2108,2384,1379,904,1565,1240,2171,3276,1155,2481,1183,2806,1628,1681,2507,732,2103
40,411,293,2891,1820,3344,1460,1118,2367,1603,3215,2112,1023,1089,1355,3269,68,2907,2821,319,1547,3163,123,571,15,1461,1493,364,1587,1454,2998,2858,1248,3094,1723,3595,1581,3320,745,2257,3311,1063,2981,1907,343,1529,2867,430,2929,658,2082,1811,1341,789,2763,2089,2466,1578,2448,2682,1281
41,2721,1555,1317,174,711,2054,2464,2001,351,2635,2521,2785,44,2341,575,2760,1514,2949,2593,895,726,255,1743,2987,2193,3004,2030,287,1859,241,1015,3369,1997,2281,118,1698,820,630,793,1558,760,2190,3597,1953,527,1099,3209,2488,2843,3058,2250,3038,3203,2087,955,41,765,3596,2220,3587
42,236,3477,1070,2435,1307,3465,1150,3403,2946,26,299,501,3159,3352,1921,3150,523,2678,84,2954,1320,3375,3122,242,1781,2450,2997,1631,43,2165,2077,3523,2746,1373,3438,3063,2198,705,3528,1264,85,2790,2958,40,3521,348,342,1129,374,1585,207,198,1082,1410,2075,1043,2088,2765,2735,78
43,1967,1288,3123,170,488,457,1358,3097,65,2967,3291,3393,3024,3550,3191,3485,3354,1823,634,751,816,1664,532,46,2744,2898,1852,949,761,1481,1765,3062,130,1857,278,42,1527,3319,2984,286,1902,1100,2047,1586,796,1257,740,2784,2859,1487,599,1537,2888,2500,2972,1749,3350,135,2619,2654
44,1890,1855,1418,3027,2608,20,2208,14,1246,2244,1673,1245,2484,2931,83,1092,478,823,3285,158,2261,166,3076,3479,2272,3452,1456,1212,1652,2869,1896,268,2501,1964,3195,408,1260,3211,812,2540,1927,1189,2661,253,122,1324,1299,2063,2863,3318,3358,2768,2979,37,2996,1769,2264,2596,202,1310
45,624,2234,2271,404,1466,668,2548,2067,1790,2837,1110,1750,3532,167,3560,2804,533,211,2027,1898,2850,1470,269,657,2974,3511,2398,2084,2646,1112,2205,1562,25,3170,3281,2657,1643,1516,893,256,3273,1356,3459,2620,866,514,703,2892,312,2810,203,2884,238,1579,1085,2284,1871,1404,2468,3529
46,808,651,3264,778,2266,898,390,3103,2173,2411,2203,2350,1478,859,1034,1218,561,1826,3066,3143,1575,3006,1168,959,2118,284,1505,2696,1599,2336,984,112,2122,2258,415,93,2742,766,653,2595,1650,1467,1369,3168,1854,1608,2856,3434,2805,2400,844,560,120,3552,3212,3169,2604,1294,2541,3057
47,1646,1018,2670,1841,1226,1730,1026,2240,3501,3050,1728,1901,3246,2366,152,1947,2301,2024,1115,3408,1753,1001,386,2953,2542,48,350,3317,1993,2965,433,31,846,3455,1247,1590,3553,1175,957,3052,1036,1084,1153,2700,1973,1784,738,2387,1330,2719,908,1028,3016,886,2685,1984,3247,576,2340,673
48,3221,1613,3476,1037,191,3112,2834,280,2876,1049,3449,187,1911,1096,1992,2342,977,2547,2459,3096,3173,327,3200,2228,2565,615,251,723,2393,1308,1335,218,836,3543,1709,847,3032,3075,2881,1340,116,2960,3466,1512,317,2838,1138,79,3382,264,715,838,589,924,3131,3507,987,2184,1804,1935
49,2247,431,767,2163,3536,2371,3109,1835,2446,933,1934,2397,498,2231,1419,1002,3431,2860,524,2820,403,727,3389,2526,2194,445,1908,1102,3310,1549,1462,3035,3047,1600,837,1397,942,1130,2065,73,1065,2391,3386,1326,1297,710,1194,483,1450,546,3366,3556,3585,3512,2349,912,272,2048,572,1915
50,1824,472,2069,1159,2008,2005,3166,3239,1098,1654,2690,2282,352,1273,3132,133,2200,2792,2267,3274,11,769,3207,1188,2018,1776,731,1517,3252,1360,1597,1440,1686,2304,1736,636,2691,2374,1431,61,2356,2505,1170,1994,1477,1338,1156,1602,2636,2070,39,3082,3048,962,2699,1556,452,940,3002,3072
51,3229,2146,324,1271,1878,2737,2896,1127,3412,919,2206,69,2381,441,3282,1216,2789,909,2064,1961,1879,2539,281,2447,1862,1796,3326,565,2092,2419,1386,354,1302,1191,3475,21,418,366,2492,1792,697,605,2324,3330,1629,3549,2748,3429,1524,2932,631,3005,2588,2927,681,190,1923,1615,2229,214
52,1832,2317,3044,3183,413,2597,3400,1178,2408,1710,2713,2079,2305,1583,1596,161,333,2819,446,3161,2310,3262,788,1485,1292,1814,1920,109,3336,504,149,2332,1010,2754,3583,2058,1471,1293,3418,1434,708,388,1133,76,888,2601,3360,1128,2716,548,101,1881,1388,313,1931,3368,3548,1148,3337,1869
53,963,1019,2306,913,1147,3059,169,2723,805,3031,934,2107,1741,971,1523,2782,2947,2638,2098,294,2581,1847,3546,1027,1528,171,173,1472,2761,401,2827,1452,3305,578,282,2268,3015,3411,2436,3033,371,975,2552,1867,3329,2418,2499,879,3414,2915,3309,1380,1567,427,1627,550,1744,506,3222,195
54,931,1701,2265,1172,686,1539,2127,3095,2600,121,1061,2263,1623,3079,3041,1944,175,3140,655,2757,602,3498,3448,247,3508,359,2708,2414,799,1420,1564,2553,2709,192,3238,1258,1135,737,3218,2978,3061,1705,2644,755,301,303,2277,54,144,1601,3331,1624,1598,3446,2321,748,1548,2628,2513,868
55,777,3385,3387,3176,1145,320,1722,1868,1917,1746,1136,3545,3416,862,840,2426,1476,747,1149,484,2936,1616,2831,2262,707,3086,341,3185,3562,1035,3011,2225,1251,2878,785,2825,201,2155,1393,2286,1639,1957,416,2883,1011,2462,1432,307,2392,1213,1361,1748,1107,1195,336,2846,80,2621,3225,1704
56,3373,1906,2774,1319,1229,3060,323,57,2647,28,1791,3391,217,3458,2559,1384,52,928,671,3371,2609,1475,3304,797,2352,2217,3258,1617,412,2042,3151,226,2351,106,3104,3298,2211,2420,2532,1263,1504,3544,184,178,3518,1370,137,3323,552,1591,994,1786,2815,2458,124,916,1595,2441,1636,2081
57,3294,592,1719,372,2319,2344,325,1772,2073,2185,476,2293,2175,3470,3128,2944,1676,3054,3565,1301,2943,2688,274,3423,756,1538,436,9,878,2818,2715,2141,2162,1344,1939,451,3308,1526,1363,3147,308,1506,3235,1891,1642,874,3538,1989,188,2093,1157,791,3073,2615,1464,2025,996,139,370,1200
58,2683,2051,2749,609,2879,1203,3293,700,3020,896,1534,695,500,2502,574,3013,2566,2524,2454,684,1052,2780,2558,1606,1143,361,340,3409,2612,1343,62,74,3537,440,2701,3566,189,3481,1936,1996,3249,1981,1162,396,536,2469,1630,2318,906,2640,1071,672,2922,2585,3347,822,432,2480,1333,2764
59,2711,1614,119,951,34,1933,941,2192,492,1810,3023,3598,1874,2168,3487,1174,2199,613,2617,346,1242,143,2912,205,720,2142,2091,2847,2535,3359,3401,2132,1262,3210,1209,3540,1076,1350,1407,2066,398,661,1866,554,1261,3301,3307,540,1969,369,2786,1690,1986,1702,2095,3420,2003,292,1785,3300
