,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
16,1600,1760,1146,2181,2414,2262,3442,2231,1867,2144,2526,889,637,1405,2779,398,410,233,3292,2913,2251,11,2895,982,3498,771,848,3110,2965,635,177,1956,1912,2121,1357,2798,2797,3089,3247,2000,1890,607,825,1756,1279,877,964,2293,1335,2625,204,1875,1282,1070,1470,2824,2223,2374,2160,2148
17,1554,571,1219,725,1854,3187,1354,323,3466,2,377,815,941,216,2200,621,2615,317,1288,2947,2562,2498,1312,3168,2115,3552,3221,1610,3337,1307,3090,1532,355,2550,610,2211,971,2016,3585,3188,1139,1572,228,447,3333,3076,2491,394,2127,2385,3431,316,3594,83,3257,3367,2652,732,863,1161
18,3542,3390,1413,2989,1745,712,2356,1467,2137,3306,3363,2338,1193,384,180,2089,1877,495,603,422,2837,38,1065,2605,131,1986,467,2658,2146,2772,2718,517,1725,2753,1763,3565,1369,1656,2339,2721,774,1314,3046,2794,2991,908,869,1174,1340,918,2001,2730,442,2859,702,2734,602,3126,2436,438
19,2690,940,1513,3042,1481,1979,1189,336,3293,274,685,694,2413,2747,983,6,2810,574,2853,3248,3271,2791,271,195,1839,264,2014,285,1371,2719,557,1391,214,2703,2549,3063,93,1050,294,3062,2911,2871,880,2596,2765,2916,1941,2434,201,3109,2962,1969,3197,2563,2230,2892,1537,813,3241,256
20,1084,3482,2996,993,2117,784,301,2702,2036,2333,1226,3532,2410,1670,1342,2191,3355,1163,2345,1082,2590,102,3563,1704,643,807,3475,2302,2835,2453,3414,2173,29,3474,2711,1048,3273,2648,421,729,1409,758,3091,546,1379,912,249,232,341,1558,1110,2473,1698,1426,2021,2967,572,1091,2070,2589
21,3211,3506,440,3258,608,2240,296,3588,1299,3176,1637,1514,1437,1567,2456,879,791,3321,1909,3213,1629,2699,3562,3533,461,3143,1102,598,305,234,2878,840,1327,1374,3185,1628,1192,2844,939,537,1295,1705,2599,1997,2432,1326,783,1013,3536,1183,344,71,1027,1521,1509,1512,2972,1216,3190,2443
22,3263,2931,2833,3283,257,3054,961,2368,1893,3020,2224,3217,3430,3200,1126,995,1338,3278,3160,2215,27,1407,1586,575,3260,2847,1766,2935,2369,804,1568,2645,113,1346,632,3236,674,2272,806,275,2764,3339,208,1617,1691,474,846,1147,2172,1991,1828,781,3,552,1236,279,3196,929,319,3469
23,407,3420,2202,1782,3172,2447,2025,1080,898,1564,795,334,3265,1768,2548,1332,2782,891,2568,700,1296,2342,2971,3570,2210,531,705,567,481,2616,3357,975,2241,2048,864,2640,2603,3015,2403,3252,538,290,1120,3115,2756,3401,1324,1938,3405,2539,895,2020,108,3100,67,306,1403,854,1759,425
24,1053,2277,2666,1988,1924,1108,3233,3592,408,3335,3440,2987,3346,1269,1546,236,2452,934,3318,2417,2139,190,1228,1963,2187,2670,1014,2635,2188,860,2505,146,1999,62,1606,3279,2748,434,1221,532,135,110,595,1611,2439,611,401,740,307,3393,2409,2770,3227,3448,2754,2660,385,282,2018,2600
25,2226,413,2322,2961,3473,432,2022,2758,2245,1375,3077,2716,1171,3123,2606,1181,628,2613,743,188,1339,2925,885,2361,1942,3129,2238,3178,1366,1129,1266,2123,856,1746,3341,1062,1962,525,516,3242,2389,2316,2460,3444,1534,312,1155,2964,2199,101,1164,1940,2686,1922,3098,875,526,493,905,143
26,202,715,884,1591,1341,2257,269,1863,786,527,870,2622,203,1304,231,1702,551,1182,1749,187,1627,3345,2804,2858,764,3206,1424,2329,227,3576,769,2266,3511,2649,2936,2314,3127,2503,2090,533,3040,2482,730,745,1086,1668,3406,3073,1462,1386,2130,1960,3433,2891,3082,310,2705,3049,817,2681
27,3083,159,2481,2715,2076,2100,1753,728,3302,3373,308,1016,170,844,1620,1495,1785,1717,1488,3153,2951,2003,2282,2827,600,820,554,174,3249,1317,1538,669,3514,1350,1002,372,853,3340,3052,1187,2557,2888,3311,217,2283,2582,1343,1254,3326,1234,2731,345,1389,3382,277,2547,105,1779,3274,2186
28,191,3167,2279,153,2814,2552,2774,1305,953,1468,2008,1073,2004,2106,120,1658,1247,3584,1212,2392,168,1473,2815,2176,2075,1123,1377,2823,1748,2528,1113,1900,2427,1633,1176,1096,3092,709,3085,947,1593,1453,2477,3525,147,452,1079,2213,1908,1842,2166,1561,2846,1911,2259,2530,90,2977,1406,3051
29,2874,2889,327,2082,2124,1289,2380,3270,1597,1287,2220,150,360,906,716,446,359,2981,2284,2523,3423,3354,396,3151,2337,1484,2632,2237,3078,3439,295,922,1666,3289,2802,2566,3351,2778,690,2909,913,43,2171,88,2102,1063,3163,24,373,1028,838,1316,2206,2845,2110,219,1436,2429,2492,1308
30,2907,1235,89,1736,1064,2527,374,1774,32,3481,115,2848,1043,2536,3459,1871,759,2639,2261,53,1545,1525,3055,3017,2618,3235,2921,1170,1153,2463,1075,3225,404,3591,2303,1068,2179,2285,1707,60,1239,938,2607,2839,2720,1173,2602,988,1292,1302,2159,3156,2157,1852,814,878,3209,1284,151,1268
31,3569,1817,3081,1742,3133,1632,2343,1657,3174,1816,3256,2010,2406,3587,1223,230,3158,787,720,182,2876,797,654,1142,92,1679,601,1682,2940,3332,1278,1197,1647,346,1427,1383,2725,731,1848,2856,2190,189,86,2287,165,2760,901,2235,3004,392,1395,192,1573,2676,2759,3365,2609,883,2584,3029
32,2799,1831,792,2324,2700,1246,381,1103,1661,354,2005,1921,1883,609,3331,3583,1920,1925,3170,803,703,3103,773,2111,2109,3572,734,594,3580,2118,138,2677,3070,1286,145,212,2311,3071,2499,540,1663,2203,3008,1208,2086,724,5,1601,1917,2586,1700,2294,809,1824,2066,624,2842,980,3516,2687
33,3410,1584,1622,1687,2232,2393,1430,2467,3477,361,278,2180,2113,134,2212,3419,121,3314,2101,613,1958,651,137,2852,1275,684,2655,3244,954,497,2724,2819,1672,2684,459,1081,778,18,1,2739,1333,3238,3485,2152,333,2351,1885,1455,1648,2348,2995,2820,843,1523,1104,3024,1067,2976,1465,2955
34,2685,1318,3421,1321,3483,2741,3435,514,348,35,2189,2551,1384,678,2712,2037,34,2388,3544,3427,1331,622,144,2680,1240,1780,3564,1642,708,2979,1827,3589,1787,1607,1344,935,1399,390,2485,1160,1137,1681,1141,1005,968,2291,2217,3500,641,1390,2359,2204,1984,1298,687,1417,1623,1929,1771,3329
35,638,2495,1285,2425,1089,2039,2813,3058,118,857,106,3104,925,1844,775,2560,1051,1549,417,1543,1727,426,2688,352,1138,2278,3495,2722,171,335,3317,2709,3370,2564,1943,2571,300,2510,3330,1741,127,2767,2059,2096,662,1891,1439,1802,630,7,3454,2975,1864,948,2614,1910,1477,2928,2881,3121
36,507,2375,78,2489,42,3043,970,550,1004,3294,429,3030,1539,1544,391,1604,3507,3436,2352,64,2301,943,2809,3573,3415,2593,3276,1503,1257,677,1845,818,3166,1937,3512,1757,3349,2598,828,431,1230,2862,520,646,3550,1583,1676,2242,320,510,2511,1664,1814,1582,112,1926,1965,2997,2896,588
37,2506,1301,779,989,3237,2306,2383,1754,1402,932,1031,3009,582,96,2433,1352,2919,842,2656,1456,2806,851,2372,2155,1595,207,1071,1744,3281,81,1621,707,2893,1857,1363,2838,2555,324,1721,1810,3216,1196,1718,2395,2843,2068,2376,1708,3045,1881,14,2761,403,2454,406,2451,1555,2832,2594,2297
38,850,1135,3541,2478,1449,2545,2570,3297,623,133,2671,2034,3528,418,1826,3255,2366,1724,399,225,2628,2254,3028,2861,2058,1323,881,2091,1055,656,714,698,2424,2937,1154,679,1190,524,1054,2073,1934,152,2273,1471,657,2803,987,2532,3287,2446,3399,1459,3416,3195,640,4,2271,2156,1556,2043
39,3472,491,449,1414,568,3548,2944,1944,998,837,1840,3204,1652,3079,1355,2163,1750,321,1128,3171,87,1978,3305,3323,3169,2945,1220,751,2023,979,1168,3590,1552,456,967,1618,736,1253,318,2331,210,3518,1440,950,2326,116,2373,3395,3366,2729,2334,902,620,1085,2292,2150,1651,3492,762,2222
40,3253,1281,1029,2062,634,148,2934,3075,2870,1447,3212,2644,3545,872,1380,849,2033,2418,1211,2041,3449,2318,2317,521,2641,213,555,2381,2108,2800,1927,1144,2132,1577,3246,3033,2905,272,933,2444,479,871,2296,793,3461,1203,752,805,469,2141,104,3557,1469,1036,2576,3203,291,1134,1382,2154
41,3139,672,3111,36,896,287,2135,1952,2515,1645,1496,12,2057,155,3429,220,1522,1684,2289,378,2310,1596,1529,15,3521,2513,1076,2168,3479,3530,1106,2521,1519,451,2634,1111,1994,1897,1791,3496,2281,2174,1770,77,1983,1433,1575,2728,3239,1976,2387,2869,2930,2569,2561,1265,248,2340,1385,353
42,166,589,1594,1238,1678,1052,1557,2553,697,2840,2572,661,2695,1692,696,488,1166,383,1493,2504,468,1077,691,448,2781,1689,1959,2674,573,2982,2455,2323,3013,2923,625,1127,465,3182,1345,26,1381,2924,3487,3567,1939,926,3135,1904,1919,3520,2524,3298,2126,3067,3372,1585,1015,2743,1023,1435
43,241,3199,3088,766,887,1290,2056,2534,2497,2063,3460,2533,3119,2577,2638,3384,3232,1743,455,3575,2071,3411,3180,2667,735,3094,3490,265,2829,302,2095,39,1034,1122,937,117,21,668,3093,2541,1207,441,1210,1017,1376,2980,1060,1613,76,1157,2588,2581,503,1140,3503,2657,211,810,645,2207
44,1815,1475,1732,1365,2382,606,1310,25,1790,816,999,3457,659,930,2773,3593,3032,2344,3240,2604,3087,782,3426,692,129,1502,508,1773,3222,1370,3446,1040,2081,665,2956,1001,3202,1009,2270,2694,1553,142,428,3147,741,2264,3288,1880,1130,1807,927,3229,1124,3154,103,565,3322,3034,462,1928
45,2875,704,2483,1520,3181,2412,951,297,3581,3307,420,2093,1359,726,2661,349,2362,1953,627,1121,721,1624,1069,3003,2920,1263,1605,3137,49,3397,832,3308,387,3556,181,370,974,1428,1946,1020,1796,251,2435,2879,3259,2755,3586,1570,3097,1337,1834,2145,2029,486,167,3456,1686,1098,2929,1463
46,254,1209,3554,3369,1923,2122,3148,2583,194,1655,200,909,2227,3266,3095,3019,82,2786,2399,322,1448,2116,2185,2475,3432,2697,2047,2408,1258,2633,1829,1640,3377,2771,1659,1931,338,541,20,3086,2899,3450,1260,1094,539,84,2053,347,3175,2885,1466,1444,1349,162,163,2335,270,293,1061,3494
47,991,2031,874,1515,3327,332,2493,1808,123,777,592,3223,3344,3060,1528,1041,178,3353,2028,1256,2377,2757,1894,636,3493,505,2256,1985,472,577,2098,518,369,1695,1533,910,482,1425,2024,2347,1024,2984,3508,2128,2529,1792,3102,547,2597,2789,1255,1136,3422,253,3059,1973,2825,2973,2926,981
48,2654,2415,2792,357,2060,960,2147,2169,1224,706,2988,2518,3275,966,821,862,2543,528,1714,2367,2125,1855,1372,2304,1152,1494,711,1731,1866,1237,2948,98,40,1805,1504,1367,1947,3455,1639,2542,2046,3437,757,2898,2689,1914,923,343,3183,1730,3291,1951,2355,647,3101,1764,1788,2727,128,1100
49,737,350,1412,2288,9,273,3201,1088,1072,2575,566,3064,1025,1823,58,522,3068,1047,79,1954,1489,1614,2386,2573,2192,1021,3179,2469,835,1667,3524,3489,2500,2042,1360,3303,3198,1936,2502,1641,965,3018,1531,2114,3113,1078,1803,673,2793,3504,2260,2194,626,267,2009,3048,2486,2131,946,340
50,55,1862,70,2535,564,2864,3368,1274,3374,985,2243,1849,1563,920,1322,3438,2420,1713,2360,2901,1418,2501,2642,492,126,3451,1789,959,1822,3264,1650,1560,1673,2470,689,2184,3392,1765,2624,3146,3186,1099,197,1872,1114,2430,1087,3515,2912,1280,2013,379,2992,45,642,1117,584,639,3505,125
51,713,1215,1716,1195,1767,368,3560,2647,3388,1461,3106,822,2855,3531,3194,2959,1259,1206,1901,3014,2170,733,382,3128,2897,173,1293,2693,3447,586,2509,1747,2894,1066,1703,80,1250,2496,1739,1303,3254,2012,1715,1264,2312,1421,1860,958,136,107,648,423,1143,3595,1118,3418,3510,723,894,1353
52,2265,2608,3006,1777,2411,2149,1630,649,2854,1315,75,411,2085,2315,2402,1837,1565,1869,1116,1188,1846,458,617,644,1032,3207,1680,1132,1722,1579,2221,1535,2836,498,16,356,160,2520,798,1046,3577,1626,3267,1432,2519,2627,427,3138,2346,3501,3001,2105,3547,1762,3099,2419,250,2476,1191,2290
53,2201,823,1751,618,1325,2873,746,1781,3463,3096,3391,1838,3381,2490,97,1536,596,1306,2458,1559,1454,66,2466,545,50,614,1772,1006,3290,1201,1045,570,2208,2851,3578,886,3404,1297,2426,3191,430,2246,3597,1542,1580,2295,1486,2736,3379,371,701,2818,1516,1861,1653,1393,755,2249,1039,3134
54,3417,2672,2626,833,252,1977,892,2744,3041,3513,1441,2214,51,1636,2664,1786,919,2857,1320,1510,433,3005,1429,3558,1450,2768,1981,1499,2055,1995,246,3471,868,1906,749,3356,477,1378,1631,619,2336,215,2706,1518,631,899,2193,1886,2391,2785,1373,156,556,3582,3277,1151,888,1800,921,3527
55,1671,767,1115,756,364,2472,1328,1443,3226,1608,2488,1457,924,1887,1038,1649,2556,2620,1109,3364,1093,2546,2474,259,1446,1616,2480,2808,3108,2061,8,1401,2726,973,1966,1159,1202,3044,3386,2309,3069,1483,2850,2998,496,2083,2580,2286,1755,536,1634,963,1964,175,949,865,2300,3443,1273,2421
56,599,2860,1972,2239,1185,330,801,515,3555,183,1451,2750,2255,861,1241,3007,1996,1217,3072,2863,523,1795,218,1635,2701,1665,1112,1825,1356,281,907,1262,416,1101,2623,2040,2233,3122,1907,2487,2970,2946,1813,3348,2325,3057,1445,3184,2313,543,2558,3296,3488,245,1870,2766,1199,235,1524,744
57,2464,3347,2161,1738,2263,3230,3016,578,1811,1638,2908,414,873,3579,1508,2437,298,1571,2225,443,2708,2267,499,47,534,37,1935,2038,412,3286,3375,1895,2428,1000,509,3150,3526,2069,1277,2177,1242,3385,819,464,2449,3452,1364,2738,3280,1806,454,2332,478,2407,2691,326,1551,1177,224,1720
58,504,3596,1701,1685,3027,3408,3117,1933,3310,986,671,1547,56,3210,1540,3037,2630,2595,2749,2007,1056,992,917,658,561,2044,1709,3546,1329,663,268,2751,1097,1793,3476,1251,936,2537,337,2949,186,1011,3124,1505,380,2704,266,1044,444,1971,2250,1249,2932,2328,3540,487,3453,2783,1010,1184
59,3424,3543,2933,3407,652,2745,158,3107,1361,1669,1497,1270,583,548,2777,261,1975,1507,1728,1799,3056,3361,2494,1683,1485,1387,794,530,1267,1804,247,450,616,424,3295,911,2567,1186,3398,1654,2459,1410,3598,1578,1229,2882,2448,3359,3319,984,3155,31,221,1902,473,1879,2591,1859,2350,750
