,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,1129,2683,617,1963,642,352,3498,2887,1137,942,3481,1353,2653,1809,520,2287,1632,1575,1938,812,659,1252,2833,2633,435,1661,284,946,1280,1509,2843,1358,3572,3590,1364,3304,3438,84,2839,1175,233,1876,206,3420,742,514,3480,2164,360,1083,2537,3400,3568,2190,825,1843,3296,2570,2072,682
11,2293,131,1385,3163,2973,2756,532,312,1349,3514,802,990,798,29,674,3142,1704,1219,775,461,1895,2896,473,2440,2506,1801,2237,592,147,3376,1701,2998,3266,2986,12,2038,2881,19,869,2328,3089,129,2805,1921,3059,2675,2746,651,2993,2649,120,3151,3544,2757,696,318,2785,1618,3414,447
12,310,1273,851,2364,389,212,650,1885,1719,1501,2271,2095,392,1737,705,373,2544,2399,451,380,1723,2593,2720,2547,270,2957,3100,1401,1454,712,1564,271,647,2604,3477,871,2832,3267,1135,3551,2055,1305,3173,56,1877,2347,285,2798,2265,1392,1387,2980,817,2830,2964,2893,2924,3291,3382,2812
13,1976,264,2076,934,856,2697,1094,539,1247,238,1214,3384,3334,3152,2738,799,1658,3434,108,1995,824,1211,1860,280,2116,3060,3585,2070,1264,1562,53,1787,1424,3112,2102,283,2841,2990,2959,2553,2692,2212,2901,3136,316,2291,357,3367,1150,2557,2920,1676,497,710,1607,1228,2131,1873,74,2662
14,2641,2435,185,653,1286,2752,1206,3345,1696,943,967,2528,1864,2583,142,736,3388,319,1771,2751,909,1007,2365,2850,933,3378,272,2004,3313,1663,1791,779,1937,2183,586,1268,8,2466,1699,2008,2946,3072,3482,1370,2024,2894,2852,2457,961,2374,3040,731,830,3543,1465,1584,781,2661,184,1169
15,158,3281,387,1624,1044,2966,1634,1540,1389,1875,556,569,606,2449,2066,3001,725,921,130,1061,256,3077,2178,2643,1523,3026,2029,1925,859,1981,3020,38,807,883,3179,3218,3301,2997,1281,3439,3562,1680,2925,2087,2081,1128,91,1954,1012,489,2634,3328,931,1471,2888,1406,2477,2930,2542,772
16,2622,1043,1412,86,1712,2932,2822,25,693,3358,554,2728,1535,517,2363,2384,3336,2567,672,3255,2294,2062,358,980,1447,240,2247,3421,3364,1997,1951,3533,2492,465,2788,1530,3211,1644,1181,2595,2486,852,231,729,2422,1161,2441,1339,2127,2009,2107,1152,1232,708,3184,255,2695,605,1836,2043
17,2269,3131,2281,3047,3066,2569,914,396,3354,716,2844,1453,3065,932,2286,1950,3373,1991,511,3153,2967,1489,1391,111,427,399,1602,3411,1810,1109,714,3453,1524,1332,2370,1558,1519,1311,295,1517,2582,3088,492,104,2246,1271,3275,1797,768,1308,1006,217,2987,2806,1851,1610,1001,2897,2524,590
18,3154,2036,2437,1822,1341,2320,1943,2919,2021,575,854,1826,3457,3532,1649,1583,444,1706,3528,1785,100,3462,1552,847,1798,948,2151,1665,2981,1808,2480,564,232,210,783,188,519,3316,2659,365,417,2931,1621,949,2734,3143,915,3194,1902,1296,3537,22,2571,3449,1569,2153,102,2222,1811,1932
19,2711,2396,1557,1491,2779,1146,1931,3318,2475,951,2520,1154,1869,3280,3069,190,1080,2049,2588,1183,964,386,1334,2576,2585,1846,1742,1881,2976,1470,1425,1056,2266,2142,2180,2080,868,3095,400,2300,2276,1790,48,2409,20,307,3285,563,3288,3139,621,1142,1960,479,1671,2476,793,1806,2687,1961
20,3108,611,204,301,421,846,1096,442,1761,1258,886,3191,3009,366,2330,2011,1243,991,2058,2940,3182,328,2517,3431,2028,265,2147,1342,1595,2197,3490,2329,1751,2748,236,1909,1929,3584,3391,1282,2482,1899,3145,2310,3159,1227,259,1130,588,36,3219,2257,3467,1054,2814,2502,1422,1708,2169,429
21,2445,2333,1355,2305,1202,2057,3276,2679,2942,470,1000,2404,550,1775,3501,293,681,2379,633,253,2082,2393,2979,3135,33,193,1588,3091,3487,1554,2426,1239,884,2809,1262,2688,808,1136,3090,1799,580,944,1409,1004,3103,1104,2256,1284,3010,138,433,1884,813,2851,1833,3241,1911,3417,1753,1853
22,2579,1170,2299,2962,335,3500,3222,1646,3321,2658,13,567,835,296,2447,2984,2097,3522,1410,3327,1589,134,2283,3257,52,2423,112,3006,562,2213,1839,1796,1982,1415,2499,1435,1105,2452,2359,3588,763,251,2495,1828,2664,1511,697,1092,299,3050,1081,2130,2253,466,1673,2581,1821,276,2377,1431
23,2618,14,1916,198,864,2947,787,1398,2061,1340,2136,1201,3225,1106,1779,1740,542,1167,3505,863,3149,3269,1375,822,842,3440,2126,2509,2497,2768,1127,2176,1118,1783,1613,2663,2389,666,234,3464,116,416,494,2703,2611,2928,1894,2510,3028,1525,1628,877,2129,2644,1098,2694,724,1608,3101,1865
24,1194,876,1715,2584,2048,2516,3315,1563,306,2128,2315,2915,890,2913,3507,1482,2427,1014,726,1088,968,3395,777,2172,1071,908,875,1256,1744,1045,1996,1855,2462,986,2111,2092,3486,2185,2144,3526,683,83,881,3593,1538,1945,3155,94,2656,620,1616,2842,166,2454,2575,95,1507,2331,1418,3202
25,3348,1867,3365,1669,305,2304,215,1164,2254,3362,27,2433,1438,1820,1344,1585,126,2681,616,718,722,1414,1795,1717,853,1199,45,2718,146,1968,1316,834,2904,3335,1774,2666,896,3185,2615,372,3175,2442,1794,361,1752,655,1901,3563,2736,3082,3092,1536,3594,1119,1502,581,3252,1741,2360,2677
26,440,675,2795,2614,906,1817,3007,1155,3356,3574,1505,1376,1500,1677,1336,1614,652,2458,235,3168,2892,1666,2787,765,3329,1011,162,2654,1156,3140,831,579,3039,441,1710,1067,292,2630,2297,2337,2796,3157,1675,2800,3258,1359,196,643,3499,1973,844,3263,3571,1892,1362,735,1086,397,243,2636
27,327,1439,3205,2296,2400,1623,3476,1419,1956,369,2989,913,1631,2866,3085,1874,1051,422,1221,3412,2623,2599,471,2568,297,1947,92,1952,1029,1369,3596,597,2479,2974,410,1173,2682,35,2322,28,2934,1920,3491,3459,3307,1031,3554,1815,1072,965,673,3383,2543,288,1550,1576,738,2106,2273,135
28,3397,1906,2948,2123,639,752,364,2639,154,3110,175,1599,2685,3235,2198,619,1479,163,546,2777,1046,1586,2760,2899,2025,123,3049,268,1733,503,1597,3268,3319,2323,3443,267,3442,3013,899,1274,1481,1390,2747,1638,1547,2612,3396,2075,1965,893,258,2,2429,49,971,2769,1178,1643,3133,3509
29,18,3450,2303,2068,1048,719,1467,3186,434,368,2327,1736,801,3458,1292,254,1574,3119,2358,404,2879,61,925,3283,3177,1664,2943,107,2258,1458,2729,2719,1674,2889,2632,3433,1468,340,2245,595,207,3093,3372,1903,2872,929,475,1635,1871,1035,2705,105,711,2143,1934,1989,2613,2762,3451,362
30,2587,411,2170,644,178,1441,936,2382,2902,1933,1346,1411,2124,3581,3212,3435,1290,2165,3279,2882,3070,593,1593,2725,692,249,1195,1177,3368,363,2059,1603,531,594,1729,2326,2160,1162,3259,3428,1949,1367,3361,2096,610,425,3052,2534,2179,3472,1612,200,3137,1662,538,618,1754,1303,1019,957
31,1189,71,2232,3035,2199,669,1793,992,629,3220,2005,1462,703,1789,3138,1473,585,3350,2280,685,1021,2188,661,1373,1093,3120,170,458,534,3485,2434,2109,2209,867,2626,2616,785,2206,3223,1338,2086,2230,2671,3178,2371,1020,2869,472,910,2099,3536,2635,173,3256,1868,1124,2356,1498,325,3338
32,814,861,1918,2436,2855,3359,3448,758,1236,815,998,2885,2699,3415,728,495,3552,2660,1294,1745,459,858,57,225,1002,1149,3134,2564,903,2951,1690,2417,668,3022,290,2064,1847,821,1218,2780,1233,1985,2508,67,1230,1531,1102,3166,1679,1187,3466,2939,2244,1469,952,2821,2193,1432,2608,3128
33,97,3129,565,1914,2828,460,448,3107,860,1898,3215,1571,3174,1025,3200,3076,2551,631,407,487,2418,2764,294,2783,3289,3146,330,237,1978,1544,3004,3207,1739,3122,302,882,87,3003,2645,1919,77,1078,3032,977,2797,2084,632,2104,1372,2388,2825,214,2735,3452,3310,2186,349,1350,837,895
34,1702,3564,353,385,3055,159,3023,578,2285,2629,2471,3161,540,665,1413,1773,526,3201,602,2941,1777,6,1890,326,156,3290,2813,3399,3473,2526,1804,3566,55,3038,786,2168,2786,1131,1192,183,1620,412,391,1188,2415,584,2992,275,3282,2686,878,242,2416,3422,583,1448,3226,3547,2362,2670
35,1516,3423,481,1759,3125,282,1200,3232,2965,2414,3587,3199,1075,1388,1345,419,2621,1405,2878,66,2750,1240,3297,1326,1657,678,3209,2019,1249,623,1905,2640,516,1016,1363,3456,805,2829,1060,750,3198,1878,195,3018,641,2410,1437,966,1408,1764,1807,78,336,1556,3024,398,3461,3510,2307,1870
36,2051,3097,1270,920,1215,662,2505,1803,1714,3046,2030,150,89,344,44,811,880,23,1110,3210,30,3524,1770,1295,3021,3098,2200,1993,2600,1730,2355,384,1371,3036,1365,313,59,2324,1356,3371,3366,2203,2033,3,2627,1036,320,2933,3148,3340,2723,2827,1845,2313,2820,1689,3540,3398,1591,106
37,2089,2501,3595,3531,2428,1117,2117,1073,2849,1030,2914,343,278,245,3575,2860,323,3005,873,1132,2549,1718,1849,3183,1037,334,766,2923,548,547,1300,1008,589,1269,3270,381,2945,704,2412,2439,2239,2874,2366,2546,371,3454,2278,557,1351,2969,709,1115,2968,375,2741,2498,2716,1488,277,2489
38,2601,179,2012,110,3430,436,3374,3598,918,247,3239,9,1830,2205,3233,1039,2574,1832,587,2883,1260,3569,2154,753,3330,2977,1692,1343,732,649,1854,911,3502,3081,2149,561,2996,115,1108,2196,1123,3292,688,3165,1091,1825,1681,601,2846,250,2231,1755,1203,3549,1379,1907,3339,379,1831,627
39,3471,1368,1724,474,3488,701,426,1572,1966,1241,2392,730,2898,1213,382,2177,2845,1577,488,1111,3251,849,3019,3407,2650,3520,1166,490,1172,1248,2211,2335,2242,96,2669,3224,1324,454,3393,1366,1184,2759,1402,79,1160,2831,1204,140,3298,670,2093,3525,2918,2823,309,3238,937,1917,2272,941
40,1275,912,2137,2572,3465,3565,2369,157,2174,1645,3121,3416,613,2120,314,3333,3083,638,2672,501,970,2073,2963,122,1207,755,3558,2262,424,1652,1145,1472,2474,3217,838,3208,897,522,241,1298,2790,2438,484,1090,1057,2870,2292,1197,707,2425,1542,2536,1242,1325,2727,1767,502,2067,2493,3099
41,2667,3043,1148,1254,1165,1463,529,2578,2991,3114,1257,2858,2911,947,103,2970,2402,464,3124,1579,2214,1772,2638,2481,3147,246,3042,1756,3570,377,515,137,1691,1042,1859,2338,1395,3236,2079,1068,480,3489,1079,2678,2491,720,2114,2909,930,1399,1626,2015,747,536,3387,664,338,887,2731,1640
42,3342,2848,257,2906,3326,1694,1323,148,2886,2166,624,2802,1259,1309,791,177,1521,555,1229,504,445,1944,2690,566,3113,1121,3054,1113,3323,922,572,938,1377,3360,2319,1888,321,317,1112,3244,1466,2210,3118,955,1760,1307,1125,3583,3343,1103,2730,2597,749,3492,2134,3181,1655,2007,1082,3027
43,2405,919,2684,3347,528,2859,329,559,1685,182,702,2063,2465,2456,3325,544,1656,2157,1700,2027,2182,1788,1549,2772,2386,1553,145,2710,3556,202,757,114,727,457,3284,3034,582,2236,3337,1417,347,800,958,2704,3312,3141,467,3377,1475,1889,609,2580,3058,1625,3567,508,1728,2345,3404,756
44,686,2937,3228,2503,1176,2403,73,2047,3516,1896,2241,15,3474,1180,2138,3353,2535,959,1477,3580,2794,1541,1636,950,1504,1095,1639,1049,2876,2689,3192,2801,168,468,2651,927,239,2282,3246,139,2152,3041,505,2905,1734,311,3271,1601,1208,3111,119,1648,37,409,40,634,2722,1834,3274,2171
45,680,1361,695,1383,2665,2240,1506,3075,2765,3196,31,46,1464,69,161,3300,315,1374,2609,1705,870,2226,2302,939,118,2702,850,1617,3074,2862,2376,1393,3031,2854,1999,3167,879,3512,2448,3380,98,3479,1515,2922,1812,2380,2745,1474,533,3231,3299,1778,640,723,286,900,2740,1231,1800,1205
46,1297,983,541,2014,2550,2861,2250,560,1566,2529,2220,47,194,3349,1992,1443,26,3494,1863,2467,229,2742,603,2090,2525,218,3249,1654,1962,2926,2835,1186,1527,2040,2853,2046,789,848,2173,1034,1185,1143,2856,54,3109,1222,378,3144,11,3117,2074,2929,1153,3363,1987,3560,291,3597,530,2552
47,1107,829,1147,796,1182,2533,778,1942,2215,2031,2778,1900,2201,274,1033,3444,1285,141,3030,345,2514,2771,1940,2372,1605,743,3436,771,1426,405,99,1533,213,744,2763,3561,2646,482,2184,1151,3127,70,1659,2122,395,3599,2361,2334,3591,3193,3441,1856,2261,3413,5,2018,1887,3278,160,2910
48,2565,113,1967,795,2275,1915,1590,2354,2146,907,1009,3369,2631,2700,2162,2808,3529,940,3389,1750,3250,388,1904,1027,3406,3332,2135,3016,889,2002,2013,2521,2518,3048,3158,761,3079,1337,570,1430,332,1716,1939,39,1283,1087,1695,2112,2219,2819,2607,734,684,337,1445,782,1331,608,794,769
49,2264,2732,2148,2610,1212,2192,1548,2420,857,1972,839,1805,2100,2312,2228,181,1216,3064,2500,2847,1459,1983,1857,1085,1174,1651,3429,1578,2105,2342,1360,3221,2450,767,1529,1330,432,1397,2167,1720,604,1407,1848,3545,1897,525,2803,1866,1077,1416,1561,717,3576,2353,2864,324,2034,1423,90,2017
50,1327,3394,2712,3130,1581,993,2041,1974,3056,836,855,1958,573,2453,3346,2698,2395,3302,1913,1198,1126,2875,3495,2343,2921,3123,2767,423,62,3014,1138,2647,224,4,1893,1038,1757,171,3051,1058,2515,279,963,2628,476,453,2408,2811,2596,1483,996,1565,2052,591,3497,339,2288,304,1059,1862
51,446,2961,2145,2541,2958,2159,1935,1837,3375,486,978,3513,2891,1861,1302,248,3419,2397,2194,1352,1957,3305,402,1682,1687,1568,1642,3160,2884,2935,2332,2713,713,491,1534,406,2375,3187,985,462,3503,1394,1433,88,2737,1823,1768,700,1287,954,85,1609,2512,660,770,2577,3385,1055,2108,164
52,1984,355,788,2218,1653,1032,221,3057,2378,2648,2233,2221,2224,2284,741,3261,2411,348,3390,1289,571,820,2877,1492,2113,2446,2865,438,746,1266,2485,2709,3068,2368,1133,2141,1781,828,1551,3053,1074,1040,1378,1440,645,3308,469,2125,3086,979,1499,2401,3294,201,2657,1277,1526,3508,263,2373
53,2158,1683,1279,167,819,2316,1421,281,872,2602,2696,1988,1225,408,2744,1611,2098,3331,1315,1782,689,553,1063,2424,3260,1747,840,2642,3264,3171,1024,1883,1964,2115,3190,699,3553,2277,3229,1267,1930,2483,1319,2755,2523,499,1141,1622,2834,2637,2982,1427,691,995,1265,658,2385,1570,2010,654
54,3425,2954,2560,2691,3094,3386,1460,2311,935,3437,2413,191,1615,2455,2473,1076,3073,1543,2673,2826,2972,551,1097,209,3096,1235,2460,430,477,1446,153,1959,2952,1251,2754,826,3214,216,1528,1420,2815,3309,3303,2701,149,1872,676,509,3586,630,969,1841,1253,973,2110,2140,346,136,1688,187
55,176,1139,3206,1582,715,1261,3012,2708,833,687,1732,1842,2032,1969,2605,989,902,2507,1546,1476,2225,1314,2069,1545,2916,1320,549,874,1069,997,1159,888,3011,1606,2421,1023,2308,1858,3240,3084,3025,2617,865,2202,1496,3542,3045,10,2857,635,1226,2243,607,2540,904,3530,3470,260,3105,1456
56,1444,1819,1196,2091,3426,197,3534,2590,354,3213,599,1738,2189,2591,3463,1840,2317,3506,3370,2314,2715,2161,2776,72,418,1404,376,2118,2674,2531,128,512,1970,843,463,637,663,2545,41,3216,3379,227,3408,797,2668,1306,75,1678,452,3262,1986,596,1486,3341,818,3535,754,667,2045,3496
57,845,2470,1936,3592,2598,2464,3424,2259,1157,2999,2227,1922,390,1122,403,3478,1818,1101,774,552,3080,2903,3176,762,367,1403,3272,420,694,1510,1518,3322,1238,1005,1971,3475,3243,2960,82,3000,1179,975,2083,1484,1250,2056,898,205,51,3579,543,2983,2339,1604,431,3432,3063,1555,1047,341
58,1827,1503,456,359,1928,2774,2749,3357,2053,3170,657,636,2840,2217,1882,2016,199,2367,2975,3017,1573,2077,230,1495,2071,2101,2561,3445,2766,63,2836,1927,1312,1191,144,2459,1010,2132,1490,3132,1850,2890,322,574,1684,625,3237,3402,2511,393,1100,186,152,1022,1224,1880,3455,2121,1434,2971
59,2895,3541,1994,2238,2318,498,1725,1246,1598,60,3248,3061,2693,3180,780,2207,1449,2035,1114,1003,1980,1400,2955,1910,953,1953,1171,34,1766,174,2994,2758,2927,1630,1487,1070,2156,698,923,333,1381,3162,3126,1234,125,2020,3519,228,443,2573,2504,614,117,3557,3546,3189,300,1348,3293,1596
