,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,2308,3097,1716,3470,467,1627,1252,2699,30,567,2944,1253,731,3491,2036,2800,3520,3556,2845,972,2426,2771,1911,3146,535,2621,3542,520,793,617,300,1068,1535,1242,3041,756,402,1220,2952,279,37,1127,328,745,1296,3443,593,3534,3169,2568,897,2395,1110,2116,2085,1666,1098,1318,3143,2304
11,721,625,2894,2694,2778,1333,1893,2496,444,1703,995,131,1626,1885,242,3519,174,1952,3289,2874,1713,1444,2253,1657,1025,654,1044,867,3226,704,1348,2112,3213,1558,1442,1998,3013,3277,1546,310,2066,154,1942,691,742,2950,3378,2300,3116,3327,3399,1999,3016,2381,1272,78,2257,2899,792,599
12,3087,1084,1353,1922,3362,3537,62,3125,1731,3122,1792,1652,3586,3524,1723,1959,1027,1550,2563,735,1531,3596,1729,3442,1410,1030,509,2318,1607,3304,842,338,582,1741,2357,2101,948,730,1681,427,487,95,1819,1076,3204,3447,72,1306,2802,1757,3012,967,438,3179,2666,2264,1142,620,1315,1643
13,909,2070,39,1566,2274,1249,2960,134,1852,634,1300,1925,3536,437,2329,1334,3308,2891,1034,185,3052,1107,3281,3154,3580,718,3177,374,1710,494,3287,2,2379,3331,2367,2812,250,3095,3508,2282,3271,2442,1246,258,3352,1069,111,1667,1077,834,2482,2937,27,2515,2846,970,2804,329,1178,689
14,1591,1335,247,2018,3114,408,2892,1126,622,2503,2240,3531,1900,3466,2758,232,126,3201,144,1172,1974,1224,1597,629,1363,1433,855,3042,1067,3535,2868,2427,806,514,3400,1237,2256,1118,2057,3260,3249,3163,3035,1803,1771,3069,1031,2125,3108,1145,435,1507,1548,1061,1146,1776,1423,2276,58,2013
15,978,1085,1972,1905,546,2721,1281,3585,1087,150,2659,684,2325,260,2830,3137,1828,1512,916,1815,3496,1122,558,3410,614,3130,957,2981,289,2172,2785,3058,809,1029,856,3348,3460,1954,585,3139,2119,2896,231,1056,3109,2669,172,3342,2251,2348,2331,945,946,657,485,723,1916,2656,2855,1295
16,2242,1892,3497,3258,314,1744,1930,989,2490,935,420,2602,1173,479,854,2638,2417,1215,99,2370,3403,2174,13,222,3388,3056,1305,925,3214,1854,770,3409,2536,2825,1236,1059,1511,3255,2704,2570,1325,2765,2940,380,875,2603,1483,3164,2543,249,3024,580,2323,2126,1316,257,295,1658,511,2626
17,2908,2200,2089,197,3248,355,2705,1504,697,1807,2639,769,3414,3034,1063,1857,1187,2651,2588,2494,1675,961,3334,454,3208,534,2005,3573,934,3527,3517,592,2267,2492,2048,2083,931,960,203,605,2025,1026,3263,3318,774,2366,1174,590,1162,3530,1262,138,3440,1139,1071,947,1510,1877,1113,996
18,3337,2734,2712,1661,3476,1007,712,2513,1232,3280,3589,1382,348,2248,1786,2411,1456,1768,683,127,1438,3103,2739,488,3582,2895,3215,1950,2474,473,3344,2361,277,2509,3310,2756,237,2635,813,748,893,2883,503,658,1874,519,864,3461,1188,973,2619,1866,3159,965,3219,613,499,110,1072,283
19,3110,3312,1878,159,1581,3341,114,2469,1074,2004,1543,3265,2168,1254,2011,33,1167,179,3140,1189,476,96,3186,2289,2046,3225,90,1155,3022,359,1823,1404,591,1884,829,2769,1747,2245,3222,1592,771,140,2049,3498,3590,486,3436,1527,331,3330,3303,2884,524,1899,3244,1183,319,2921,3467,87
20,1837,3292,833,61,1523,3070,3111,1257,2695,513,1721,2976,1135,3261,738,2225,688,2000,2527,1858,3107,1605,987,1115,228,3513,2180,595,274,81,637,2365,3227,3254,3236,1373,892,1867,3375,3129,2550,1356,1313,1775,3347,984,1140,2340,2470,2951,3211,392,77,1,1696,1332,786,2207,1947,1794
21,2301,2706,2657,3017,268,2545,1971,551,1746,808,206,2600,2724,877,382,1038,949,538,441,2844,215,2917,2881,2573,497,2941,2445,2209,432,3091,1439,262,480,2150,3096,1275,910,3433,353,2044,1233,2297,2315,564,2454,3425,2368,1506,1909,1052,3500,456,2394,3528,2303,1590,1539,1725,1505,3555
22,2086,263,1644,2722,2673,2902,2286,1865,3431,3173,1194,630,1288,89,2342,284,2653,3371,357,2302,542,838,1104,2571,2658,341,3487,1797,1993,1584,2986,70,1917,1128,2531,2923,3355,2055,2587,2429,2815,937,1880,477,1094,453,1693,1080,2501,422,1520,1065,191,3338,3568,1134,2053,523,3220,1615
23,2097,340,1408,3427,2052,457,2486,1920,849,3561,2226,303,690,3504,3457,1704,1513,2544,3349,701,3264,1529,1524,12,1369,2857,2935,1441,1958,2184,1677,1897,2456,817,458,464,2803,1060,869,2622,1629,1185,2831,2823,2037,1338,2655,2585,521,1944,1848,659,1955,3090,565,2567,41,2901,876,1196
24,646,1849,1872,1156,2930,2707,3127,2819,529,3060,2247,404,3502,1484,915,3270,2038,2926,3595,1217,726,1660,1817,1926,3600,2409,1123,57,3503,941,2737,2074,860,1291,1200,823,3532,385,1913,3036,573,994,912,2577,1370,455,267,1841,460,239,1416,3112,3438,3030,1158,3273,1576,216,2541,676
25,857,2556,2616,3492,883,147,1062,3300,2939,1082,714,3379,2912,468,3361,1621,1475,3128,522,2646,2661,235,594,2360,1791,6,3206,648,1390,3385,584,236,448,2516,1935,1461,2443,2748,1739,3418,2557,2529,3387,746,2792,1000,1522,700,2461,832,189,3417,192,1482,1415,826,2772,2995,2382,870
26,2344,2827,2081,181,1201,2708,3094,1343,318,3185,2992,898,1322,508,2667,644,1347,2614,2336,1106,1054,1756,3262,2137,1336,2164,360,243,2414,1420,1016,2188,2547,2524,2964,2617,3207,2532,3257,751,3484,1267,2645,2495,2761,1136,1883,386,702,1425,1041,103,1458,219,1630,2351,2838,1978,1083,1680
27,951,2447,2880,117,1620,2609,1020,325,825,2269,1221,2612,2520,2275,34,2155,1359,2859,1780,2839,3078,434,2472,560,2497,256,1481,2387,2920,1618,3426,2625,1419,2024,3138,2096,1719,379,3435,1501,3003,1796,1195,489,3454,2861,2385,182,2677,976,1105,1773,1923,1541,1457,363,2322,628,1687,2031
28,3583,32,217,1705,129,3444,2436,3464,3166,1326,1436,1686,2489,3370,31,2176,2114,708,10,2710,3212,3490,2118,1097,1469,2008,2266,667,587,2789,2193,1019,2073,3509,2362,1967,2973,1694,2349,2480,306,3381,207,3336,403,2377,415,2869,220,2870,2546,229,2510,3251,322,1459,204,123,23,2425
29,743,999,3240,29,202,2744,3382,3176,871,1659,431,1339,673,2776,1619,1565,2521,349,1996,1309,1695,1197,1485,2098,252,2234,1418,2575,2369,7,971,2404,2897,176,635,2440,1101,3505,2326,2047,2936,2380,2784,3420,3160,186,2273,3322,461,2079,1042,2146,803,3346,3463,1120,2583,962,3295,814
30,895,2864,1374,985,46,3076,407,3588,3245,1759,265,2229,2194,304,1310,178,2727,1895,744,1407,940,2808,1102,3340,3080,1906,2703,2693,2837,3293,155,2446,1608,1715,2998,2316,1287,2777,3456,291,3230,399,983,1569,148,2762,3511,1684,330,2753,963,1697,3489,1292,3158,880,307,716,533,2383
31,2396,2196,3569,3156,2980,2898,1035,309,449,1177,1767,1799,194,1514,167,2100,1114,1340,1064,621,2558,1873,1691,502,874,2847,3028,1090,655,2674,1231,2954,1284,1559,2332,2110,752,1889,2072,285,1856,3462,3512,574,3061,709,92,3533,2190,3499,1428,400,1479,2263,1832,3546,2460,715,2618,2696
32,3175,160,1130,2953,393,1362,1152,2433,942,2262,2690,2384,1588,425,858,1163,161,2507,3305,3092,1734,416,3578,2913,510,2421,3428,1264,3297,1099,2793,3551,1157,2905,2728,3153,2115,887,739,1251,1463,2782,143,1327,975,1556,3393,100,201,2077,208,2848,3088,1467,88,2860,611,2208,1953,2608
33,390,1250,568,459,1824,608,2900,3093,2371,831,2611,2943,3252,1646,133,2270,2551,1045,1460,2479,2755,1445,2610,2715,2963,475,2523,2862,899,2477,2178,517,2643,2133,2277,2129,469,1634,3350,1910,1582,645,3151,2996,1112,36,705,1503,246,1816,1265,2607,1324,3296,2250,914,694,3526,423,2291
34,395,3288,3232,820,2111,991,234,2356,2914,1846,1211,1388,1804,1870,2539,1368,2774,828,2403,2075,2478,679,1212,3068,977,1186,2991,2324,2067,2153,579,326,2647,1617,1277,677,1750,142,633,344,2768,1117,2255,1921,2020,101,3123,3086,3376,398,73,1079,1924,1613,3473,3279,2982,3073,2197,2598
35,3441,2035,3136,3278,3147,556,1594,336,2750,1192,490,2355,3392,3445,2415,753,346,296,1977,3321,177,2109,2850,1169,616,354,1141,2215,2021,3141,1962,2151,3449,1498,1050,1508,1827,2158,2157,901,2090,2032,2729,1779,5,1397,2341,660,84,2363,749,2725,1351,3329,810,450,2525,1093,2989,1820
36,881,1863,1580,1717,930,1875,2606,65,3200,224,1708,2128,1526,663,2853,463,539,1561,2437,851,2412,3479,1669,2493,713,2293,1938,2483,531,776,1689,2854,2735,980,3157,1673,2816,9,2364,2471,512,445,3592,1751,1166,1981,515,609,3193,804,3307,2484,1790,3190,692,3571,3357,1743,2512,1611
37,1043,2166,1606,2664,3229,577,1006,581,1290,2533,3579,2407,612,52,50,1361,686,83,2684,2211,2422,1989,288,3135,3313,45,465,3282,3328,3351,1384,2820,3471,1241,3563,410,1763,878,2199,3011,1403,1985,1225,638,672,1057,3038,66,2969,3325,293,3246,1690,2305,2741,2947,2065,840,350,2397
38,781,2485,93,2629,3101,1901,841,3413,1311,1674,2413,141,879,2319,1088,2630,1949,1859,872,2882,2488,2246,566,3493,152,1199,1448,2388,618,3391,1850,1928,2852,707,3029,1366,375,3,3027,1789,69,1814,562,3373,1476,2903,3026,2537,727,3332,1470,2528,1150,2391,2794,153,966,2410,1421,2752
39,859,347,827,2766,287,1528,575,1449,2290,2751,2296,1184,787,259,974,2105,1312,273,1154,2091,1685,2424,1422,2698,2938,2746,238,598,3396,1091,183,2314,1190,1515,2958,1587,2162,3557,2214,2972,3217,3369,2017,3210,3566,1853,3538,938,1354,1394,2317,334,3275,269,1919,896,1641,3290,1670,1961
40,2278,1521,2337,1341,993,681,1563,2060,2228,1331,1760,1047,500,2473,119,1519,2481,64,35,1432,886,244,2654,1785,1579,2652,3320,1975,2232,2604,2132,2949,2962,1918,1800,388,2747,2095,466,2632,780,3171,104,3001,2252,79,1834,3032,507,643,2974,2595,2170,1474,3283,2491,1649,2885,2505,2818
41,2041,282,1533,695,2665,2833,2432,3522,1350,1024,800,1298,3051,3552,2888,2051,2648,762,3577,3507,1960,54,48,2022,2450,3465,1851,3576,1542,1932,74,2672,750,2202,2465,1907,199,3272,668,921,2374,1037,861,3599,1839,2468,2999,145,2790,1631,1214,209,270,271,337,3199,1009,1636,3439,162
42,3089,384,2321,1648,2555,927,2593,2040,3113,3187,3448,3333,706,1970,2435,2026,2985,3205,1051,1168,1585,1147,929,905,924,173,2946,3581,1862,1380,1500,3115,1391,3450,699,421,596,493,401,1399,149,3007,2933,2122,711,3031,472,1801,734,2840,3562,545,979,2220,1213,2925,1401,80,1894,2330
43,3472,3284,2235,2566,2700,2136,532,2191,884,795,2586,164,1623,3105,370,1754,3317,317,2014,2244,1013,1121,1650,3404,2877,1364,1378,1480,396,1651,2631,764,3100,1931,2345,1728,3002,2795,1450,3064,3077,51,44,2121,281,366,969,2968,557,2564,698,2028,2444,2272,200,1124,2393,175,3548,2717
44,1844,2261,2148,525,2716,506,76,1965,3477,729,765,2718,2511,2177,3162,1191,671,990,1243,992,2099,2805,758,1774,2104,368,3045,2106,1417,796,1001,428,2565,2295,495,812,639,2956,1956,1635,3196,2910,3525,2475,2205,1266,1005,2596,112,1452,2476,2726,2922,982,3356,419,1701,3475,1453,3057
45,2061,1829,2441,3106,3406,1706,903,2876,1712,3518,626,1904,3104,218,888,115,1699,447,1568,3315,1982,1810,187,1346,1466,345,2002,2416,240,311,2206,124,3195,3172,549,2063,2010,2034,2979,541,736,939,2313,22,2679,2865,802,1487,943,1637,2306,1176,3218,1223,3358,2835,3049,3237,3286,1499
46,1205,1170,783,3047,1387,230,3253,2641,922,1778,1707,2059,693,674,3006,2334,2062,3335,55,836,2681,651,2594,647,3567,2687,2961,588,1379,1995,2241,21,47,2287,649,2498,606,1727,2807,722,3459,2889,589,1571,2195,3364,1749,2463,3194,3298,1293,816,1638,1302,1109,2709,821,2927,1612,2500
47,1530,3446,2154,1724,3553,1887,3037,2406,2928,3149,2078,210,2071,2584,3309,2879,1490,2373,362,102,3168,2633,1946,2788,3074,768,602,1755,3383,1392,3005,2233,732,1497,25,1676,491,642,1365,2239,248,373,1936,2423,3584,2890,1058,1488,777,1427,352,2811,1049,1274,610,913,1720,2015,1180,1216
48,2634,3188,1464,1017,332,1492,1517,2237,1793,1129,1788,3285,137,1234,3155,2165,3529,1036,2809,1653,3564,1244,3316,1516,2887,2281,597,2955,837,1095,16,313,169,2354,1766,2117,1838,1446,1138,471,14,3326,2569,85,572,1602,1323,3516,1622,2791,1402,3494,2668,1692,1360,2448,372,2280,3121,2259
49,2223,2142,2736,1376,2773,241,1564,998,1337,157,583,2993,1991,1593,2082,3407,3365,1914,2591,3050,1969,2430,3234,772,569,1665,1575,1736,1700,2849,128,1945,3197,737,365,2231,2378,1818,71,3541,1574,1908,665,1472,664,1377,2873,2346,1738,253,561,2909,1273,2810,2685,2338,1808,3040,1409,301
50,446,2311,3131,1285,1159,1730,3072,1286,586,1198,223,504,2019,3099,2542,1496,3010,3434,3256,725,17,214,1777,1473,440,1454,682,3593,2806,1896,298,1525,959,2875,1578,3247,2462,1990,950,3501,1282,316,3066,1888,1256,3202,2749,3117,2299,1081,1303,2149,1053,481,1103,2702,2842,3221,1639,1032
51,3572,3033,1821,2001,720,1600,1477,2171,412,1980,1389,2924,2466,1012,3549,335,1227,3354,1557,1509,2123,3398,789,120,2350,1927,3429,2599,1280,2003,1151,94,2671,3015,3046,2092,3483,3412,1344,2829,3216,2265,1813,601,652,1802,2719,981,2692,20,669,1181,728,105,675,917,2045,2872,794,19
52,848,1847,685,2678,2828,1247,554,1656,2686,1748,3550,933,653,278,356,2971,1435,3506,1545,3124,1604,3152,2904,196,2948,1133,1411,2508,1836,2796,805,1349,1964,139,755,305,1881,135,1534,1039,3008,2506,1153,3023,843,741,3134,2554,2140,1268,1426,2182,2160,3294,2458,1048,3161,1160,2957,2292
53,2754,1317,2662,2434,894,426,1255,478,2813,2420,233,2131,2294,3148,1462,2984,1092,2589,1478,302,394,3432,2431,251,3486,3021,2039,624,1429,2670,1840,1320,631,38,847,2389,1283,158,1570,759,1983,919,767,2320,2222,165,1552,1022,3377,2219,2713,3374,3397,405,3067,3142,3380,2514,900,2814
54,845,3411,369,733,1226,2347,2518,1682,2682,2689,1973,3458,818,1805,3276,1075,15,1278,2467,1245,2504,1711,2740,442,2834,3480,3452,865,2189,3267,59,2797,1193,1222,1040,1610,3367,2650,1722,2977,1405,492,2994,2757,3004,773,1934,1903,1308,2519,2120,2642,853,1096,226,3075,376,320,82,118
55,443,2080,3198,1758,1732,632,3386,822,548,3574,710,1912,3170,2552,1551,1842,863,2540,1555,2640,505,1830,2064,3238,1014,928,1424,1518,3274,1011,1307,1451,1269,433,245,1218,1601,1491,43,3570,3065,3353,2779,1066,882,1573,911,2029,2613,1486,2548,2502,2268,56,1119,3395,3405,1202,1647,3189
56,2579,180,498,2201,3231,2945,1210,3180,3424,953,2288,1070,312,2284,784,3482,1279,1742,2243,2156,168,2918,1299,2107,1108,1393,299,1489,2054,60,2817,2680,2824,1833,1148,544,1737,1966,3184,2339,640,2886,2227,1131,907,889,3343,2822,1835,537,3481,908,873,212,2069,1358,2553,1979,3366,2006
57,890,227,2310,3183,563,1143,2238,113,2103,1806,2683,1968,1628,1414,3268,24,1976,351,2167,815,2597,2285,2711,3063,418,3558,8,414,1171,324,2733,1997,3422,885,543,1702,151,2183,3311,868,1431,3587,266,952,3043,2453,3408,936,3071,1455,2562,1263,3423,2627,63,2058,3324,3209,604,3081
58,391,902,2213,292,1603,2942,2175,968,1206,2841,1753,462,2582,2578,2965,1100,1355,2084,3266,2398,650,40,1772,3059,3062,411,2487,2218,2328,2929,2858,2352,1018,2056,195,1943,1915,2799,785,1871,1003,1688,1259,1443,779,2499,1230,2094,2187,3545,1811,42,918,2401,1986,2697,740,2353,3302,1229
59,1471,1342,397,171,2249,552,261,1963,2780,67,1733,904,1783,2088,3421,2359,1860,603,3474,1662,2580,2141,1116,75,1297,1319,1046,2723,1781,3469,1357,2763,1714,3451,2572,107,3597,2386,2221,1812,2720,3301,2451,2959,106,3575,844,955,3242,2138,86,2821,3250,760,536,661,1544,2179,1567,1668
