,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,3451,785,2463,769,2234,2927,2468,2980,2032,1156,76,2068,125,2506,985,3033,808,474,3584,706,2892,3510,743,1971,2382,126,351,1602,2460,1339,3309,648,2422,2678,2776,431,1571,11,283,1515,1445,907,131,2759,2645,722,1810,2127,2208,2275,1796,2301,3011,3004,1687,3346,489,2634,577,3506
11,75,1790,3080,2711,1940,2500,1494,1080,436,2644,2565,143,3317,1596,2330,3026,1497,3528,1789,2532,1663,2474,1240,2438,1132,2994,2041,3310,3477,2799,3101,130,1307,619,969,2159,1851,3109,542,1330,2724,507,1166,607,1588,3391,786,1910,1603,1304,1750,749,1256,1627,1576,48,1892,3148,816,824
12,2321,691,804,3578,102,1982,262,2521,2708,1734,2608,2022,409,2221,114,3180,2081,2790,3003,2938,551,924,1928,1637,460,741,1941,54,1314,2481,2325,2426,2092,414,3297,3321,1873,1913,1301,3103,624,484,747,1385,2970,697,2659,2827,598,3465,3213,2343,2000,462,1762,2205,3501,859,2033,1031
13,2039,179,73,2816,175,157,2727,2734,2414,40,445,3424,3574,2968,1561,2642,557,2368,932,866,1413,3274,1816,1682,144,2164,2821,2934,3211,456,2160,1052,1154,3475,390,549,1167,3278,3241,1565,79,2165,2966,3382,3366,3594,2286,646,45,26,3370,1776,1547,3249,723,116,3535,3433,594,495
14,1377,41,829,1916,3599,2040,797,1009,1069,1638,1527,1893,580,2501,2808,2945,1738,3172,2104,2880,2207,756,550,1753,575,2795,3017,2584,1282,2224,1610,2552,1723,2059,2440,884,593,1086,1943,3175,2367,3397,2310,300,2170,115,1430,2072,2807,2337,3096,1053,958,387,1089,3328,2299,499,1441,2304
15,1819,1470,1505,1491,1611,639,2595,1180,2925,987,2628,272,2774,2238,2065,1277,914,568,748,3282,2262,108,812,3029,3163,3149,172,3246,776,519,2991,1600,2937,1157,763,3056,1472,1012,2561,2956,3412,206,3120,1601,1134,3327,2352,314,1485,1334,396,1872,205,320,3418,3595,1972,2549,1194,3495
16,3427,3063,644,3015,1226,1823,2401,1902,2578,2514,2451,2150,368,1067,101,295,2455,3416,3013,2691,330,1048,219,656,370,1726,2770,1057,1642,2725,1077,1199,1999,282,2229,413,839,3467,2250,17,1208,3517,3170,2640,1833,649,922,1735,1587,164,3225,1898,3479,3563,1842,65,2417,2467,2016,2718
17,2921,1522,1854,1146,1867,2391,3165,3325,2835,1245,1689,2450,1150,995,3549,2781,3129,516,1050,1884,3468,473,343,2300,1976,562,2797,1852,1266,2241,223,2618,1092,822,2329,1481,2978,2910,2043,1764,693,2999,1207,3123,392,2936,264,350,1308,2620,2843,313,546,440,1106,2972,3002,3339,190,385
18,304,237,3107,3378,2291,200,657,2891,1983,3582,1930,2870,1575,1959,2527,1788,2981,1153,207,739,1620,197,3313,3000,3255,2969,2314,1710,3041,2930,524,2568,1286,142,3117,2107,481,912,2974,203,1206,3119,1088,2061,2534,352,2531,1966,803,867,2192,857,34,3403,1886,1546,3125,1442,1030,966
19,137,1260,1860,450,14,22,2093,740,1760,3259,1978,1582,854,3253,2355,140,383,2502,1903,502,3470,2679,2475,248,3139,3260,1370,989,975,1316,1367,2380,3456,2186,2958,486,3421,1380,2660,3575,1961,3457,239,2215,1297,3553,2011,1466,2213,2381,61,2897,620,3134,306,379,512,3192,2349,2950
20,1866,1848,858,3286,3263,615,2567,3010,3040,3238,1699,903,1769,2616,1001,1548,2822,1361,347,3201,2435,1957,1488,2261,111,944,1335,1420,1763,3478,2486,2350,608,1022,1564,1410,319,3340,1792,184,1213,3048,1121,2860,2062,1653,439,1839,141,3516,2541,895,1599,3489,674,2037,1973,1585,833,1387
21,894,3497,1580,386,1656,780,240,2839,725,3219,2397,2638,3585,2402,1594,2155,655,596,1265,3335,872,2179,2427,998,1252,2199,2737,1519,428,3022,982,1407,663,3365,3053,2902,526,123,3038,1005,1228,1544,837,3589,1783,1741,877,3218,1648,1927,90,3232,1950,520,1262,2792,235,3377,1914,3131
22,1341,1718,263,683,3373,3409,19,2371,1936,871,3127,3215,2783,359,338,136,1255,1804,3458,1250,2319,198,1144,3334,940,2676,2707,1535,3199,1396,1246,2898,364,1224,2520,893,1533,2865,2433,616,3143,2621,2425,719,2546,2466,2864,578,718,3557,1520,1408,3411,758,736,1178,1516,1471,3209,1437
23,328,2173,618,530,1204,1755,1123,504,819,2342,1513,2353,1969,1201,2585,1462,3178,324,2297,2715,2411,1275,2239,1372,2804,2882,1524,1827,1984,2951,1185,442,307,3290,3294,3464,2888,991,3250,2375,216,2201,1081,1414,3234,950,694,3361,2878,791,2706,2940,2126,2290,906,1363,106,1421,3035,569
24,1332,1293,2784,1625,71,3376,2423,2079,2899,3256,2184,20,2722,939,477,1231,1962,1744,265,153,2818,341,1164,1383,3426,2911,2419,2876,600,2193,1937,2363,2693,3150,2356,2683,937,2669,1128,2017,2895,938,3298,2924,1054,3034,1536,2780,315,536,2687,1078,104,584,3324,1705,242,777,2007,1313
25,2825,2148,1303,2013,737,1165,942,162,3187,1835,2387,2714,411,2263,3580,166,856,1203,2131,887,3171,574,1244,984,935,274,841,2222,1465,3257,1400,192,2988,3069,3009,3577,3292,2410,2633,480,2281,1027,2012,2901,241,1175,3487,2542,1392,2617,1102,2103,1285,1897,3393,3037,95,751,623,3137
26,2365,293,2646,1777,36,3504,1075,3381,432,1703,3198,1655,1469,1272,2114,2006,2769,1991,1567,3085,1135,3064,193,1261,340,1287,1609,1869,2857,1590,3275,25,1623,3383,978,246,2738,2828,369,1506,3472,840,284,1298,2338,3314,3155,380,3358,2106,2547,2859,695,2855,3216,1349,62,29,3181,178
27,308,1722,3509,531,3304,2791,1525,1572,3100,2064,148,2240,3146,465,930,1159,1098,2537,1045,1917,1889,1379,2326,2078,1619,2545,1690,323,1074,1675,2441,2923,1651,93,2908,1573,3182,254,699,3284,916,1108,508,681,997,28,3097,3245,2907,3492,2388,1693,3429,492,3032,1300,2163,1926,1386,2525
28,919,1677,2682,1906,3316,483,1953,677,1423,1198,1692,3269,3264,1680,2372,2129,689,1109,993,590,653,1120,3461,2976,2625,572,2596,463,1628,1212,610,2681,1436,1409,682,3051,2471,1539,3401,2430,2874,3130,3092,1934,268,2641,3493,806,1767,2124,298,1458,2056,539,701,3191,2351,688,1817,1765
29,957,1020,211,3399,513,1459,3536,3166,1418,133,84,3174,1296,2846,2084,566,1289,2900,1219,2390,2665,1362,2110,2931,540,1323,1981,1443,139,961,1463,1754,2704,2211,3388,3239,2593,255,2788,2053,1294,2749,394,3431,3307,2194,2820,1955,2889,389,979,3525,2333,3189,1200,660,832,629,633,1065
30,3273,2203,218,1483,3176,1728,1311,2172,2918,1949,2339,1352,1378,1756,3422,161,1111,2096,3036,31,1868,1654,170,511,401,3337,1243,3094,889,679,2487,3542,810,169,1574,576,3531,3001,3372,8,1095,461,3356,1099,2143,1662,151,1541,1696,690,1900,3151,3156,3168,1887,2668,2849,3329,220,1779
31,3142,2469,418,458,1258,805,2288,564,1353,1486,1060,1429,3459,1518,2407,2498,1478,1211,1563,1714,99,2789,2594,3560,2493,2280,625,1184,1249,711,1397,2558,1939,1905,217,1216,2260,3140,3291,2245,2431,83,1225,2105,2772,2854,700,430,2489,2941,3364,470,417,1446,3305,2519,755,3303,2277,1814
32,1342,2075,3530,1399,1406,570,208,2058,730,3081,2139,1993,13,2405,1552,3447,1826,2308,687,2510,1402,2709,2652,1994,204,3460,3482,1944,553,2332,1583,288,168,3570,333,1492,1876,1921,1116,1591,1457,3031,210,2248,253,2572,420,3319,2008,3147,2793,2421,1808,33,2449,1117,3591,2516,2600,88
33,2408,3207,2653,1388,897,1803,2566,949,1242,738,885,2181,2395,1929,1683,2328,1899,686,1761,2448,1706,2042,3301,1028,2615,1025,2986,2957,3514,3558,2377,1537,1555,1840,1828,1538,404,1412,1531,2289,2862,1357,1008,1040,1579,3188,2515,2313,388,1557,675,2454,1508,2385,1550,1114,917,1351,783,397
34,2366,2697,1514,1354,3021,1920,3086,1438,3154,2470,834,3453,1832,680,2146,1253,2614,1720,3057,2607,3579,408,3455,3566,2494,626,134,1113,3212,147,3018,2675,2296,2210,121,180,1841,506,1635,1464,1010,2492,2054,35,2735,604,335,1634,1645,2121,1046,1987,2574,3405,3572,82,792,339,635,1037
35,448,1068,1196,232,2965,1589,708,2993,281,3587,630,2145,986,3223,213,3471,256,1,2453,1076,631,2303,2651,2985,3437,2284,1467,2716,2746,2979,1801,2292,128,1717,3248,716,974,1607,1861,685,1085,2632,1584,1773,3136,868,1434,163,1581,3583,376,3169,3113,1825,1875,3434,345,1299,2479,3527
36,2442,2472,514,1559,910,215,2244,2386,1952,692,2533,1881,1269,3204,3511,3090,2503,354,3363,2413,1343,444,250,1540,2144,2171,353,3408,3028,346,3308,3368,1613,2038,1856,956,1674,638,1019,1510,3390,3483,2529,597,2673,271,2273,1254,1965,1495,3020,1283,1071,3230,1315,331,132,3233,1650,321
37,1473,2153,3462,3600,842,2158,2831,38,299,56,2080,849,1403,2095,1668,3300,167,3083,3515,2581,647,1013,2112,652,1577,312,2732,2723,2029,301,196,3538,2729,1748,665,63,3588,3030,3158,2298,2987,1273,2137,1073,478,2491,1173,2806,107,2511,2216,1274,1685,2884,2293,1815,3395,1181,165,1322
38,2204,1996,3296,2220,2348,27,2885,2444,501,879,70,1863,1503,2218,2786,464,2948,1774,3407,1345,1847,3336,1846,2967,1474,2913,2819,3442,3266,1858,1640,3410,1954,1586,1626,1715,89,3114,236,2698,1829,1140,3508,2482,6,7,1186,1182,1312,39,1176,782,2116,1317,2055,2191,1958,820,1103,807
39,2404,1799,1822,3476,1190,847,1390,1141,1404,2635,2604,228,3562,3228,1143,3544,2836,1232,1813,2230,2361,2740,3049,2733,1730,921,2914,732,316,2111,2123,933,2051,1221,494,2912,2026,2279,920,449,926,640,1161,1062,3481,1041,2630,880,1549,3265,831,3315,965,55,2045,946,2256,244,1844,3351
40,434,3197,641,2744,1381,2362,2046,1259,2826,3386,928,2237,2960,2756,3108,2327,1785,3058,602,1992,412,124,3217,1729,3200,302,3091,1096,760,1946,3415,778,1148,2115,505,1551,2544,2305,402,2183,3331,2162,68,1891,154,1880,2331,2443,853,455,728,1448,2252,726,870,947,3568,844,3066,3161
41,2369,1521,2829,1938,934,3060,358,1247,522,1523,18,1489,1318,410,2102,487,3526,1091,1215,3406,3177,2175,1172,2766,673,2138,3419,2875,1684,845,802,1509,2373,1857,1401,2570,1543,325,2465,1179,3469,2023,2257,817,801,1018,2721,3288,3124,538,1118,703,1217,1805,1707,2119,2627,3062,2866,2439
42,2647,1284,2662,3128,2767,2457,406,2964,3159,1702,3540,1616,491,1373,176,1809,3534,1460,3446,155,2771,972,670,545,332,3,2909,515,3343,3289,3354,634,2416,2896,16,3556,601,2490,2246,1908,3025,127,403,3099,2757,1998,24,1649,1107,2504,3281,245,1131,2142,835,64,158,2626,2932,1681
43,2655,2027,1368,2251,3122,2097,1878,2696,767,1935,2258,1904,453,294,183,2311,3541,1909,30,1719,3262,541,2680,1426,3359,902,1771,1461,348,86,798,1484,1676,3593,1855,2562,3374,2320,173,377,1452,3311,2035,286,2014,2485,1350,1558,2004,2943,1371,1778,399,1933,1672,2961,1456,3524,3543,509
44,1324,3367,421,279,2118,2920,3396,1901,1795,451,2109,1360,1709,1758,2316,1087,622,724,2052,191,3287,2182,2476,3065,91,2141,2868,3285,2773,2302,1612,356,433,1011,3353,459,3043,1358,1545,1398,3420,1336,2637,2340,588,3076,883,3440,9,752,556,2268,764,3413,3152,2149,1395,1064,589,3261
45,1701,517,1468,2694,3498,2894,909,261,3205,1309,1411,528,3195,548,1794,1279,3194,1115,4,664,269,2591,2837,2550,1657,1781,913,2610,908,3333,759,1843,1836,2560,1222,2057,2285,936,80,1119,2904,1864,2983,1812,2009,1977,1295,547,1325,2063,3157,2269,2852,3338,3283,1923,96,1890,1700,2409
46,1791,2613,2447,1604,1306,66,1310,2815,746,3499,2954,900,3105,1268,2236,77,227,2001,2354,1152,527,2317,2152,3400,318,2374,322,1775,3432,1882,715,1419,2539,1264,735,3184,1979,2959,1007,1405,585,3507,2871,2844,2522,2021,1743,821,2648,1393,1061,2318,1431,869,1267,2076,554,2858,3554,911
47,1542,1432,2720,586,1679,1606,149,2672,3039,229,1347,258,1476,1713,3054,2358,43,3355,1526,654,990,713,1885,425,3398,2044,1004,855,2575,69,988,2283,2984,2996,3277,1646,2428,1292,3271,194,469,3385,796,2700,113,1895,2535,1066,2717,2136,2728,2459,2713,2477,552,3349,2928,2887,177,3193
48,1389,2242,2018,846,2077,1512,2071,238,2576,1129,750,2592,310,518,3088,72,103,1912,2666,2856,1666,2497,2217,1355,2605,2019,57,2926,2418,2952,1742,273,1202,2580,591,1629,2689,1865,2090,2462,2249,2278,1044,2765,1807,672,2214,1094,3532,49,2396,1055,2087,32,2745,3555,2853,2133,2101,2569
49,3221,2231,2543,2579,97,3074,225,1125,2832,1122,1915,2168,1127,873,3384,2933,3379,3443,1871,1346,3564,2779,2360,980,809,2690,12,2484,349,2169,81,1907,3185,3242,2030,704,447,1490,1834,943,135,3133,2813,50,667,1641,1605,2378,2166,1493,1665,3237,3050,311,712,5,959,3466,927,2070
50,901,771,3518,2787,603,2005,10,3473,2060,3144,2861,1017,479,2067,955,152,1931,2726,2178,971,1951,2461,375,3480,2015,770,813,890,3348,1643,2997,3567,768,355,2685,3345,1888,1782,119,2555,1530,2049,3044,1896,3227,2879,954,3073,466,1725,1630,3254,280,497,122,766,2658,266,3070,2228
51,1948,795,1384,3279,251,3047,3224,252,1686,1504,565,2294,2523,1271,2120,775,2100,2872,129,1056,1578,2002,2622,3045,720,1560,3306,1093,292,2176,3347,1338,3270,1770,1337,637,3548,811,393,2710,3463,189,2883,1168,2919,2167,2554,46,3024,970,1716,1003,1688,2346,3046,327,2705,185,1428,3573
52,2563,1837,3190,2597,1608,2157,621,729,1000,2730,1391,1673,3220,828,1532,994,1751,605,896,904,2336,1251,2742,1329,2750,827,3208,3293,1138,3533,1155,476,441,1870,2840,2643,317,23,668,905,1331,3430,2573,373,2903,3389,1223,2135,2282,2174,1733,698,3111,2848,3435,632,613,773,3295,2508
53,1960,1632,53,2684,2034,117,3375,2703,3115,257,2823,2125,595,2128,2528,2048,1830,2989,1197,617,2556,2253,1058,3392,2688,1356,1737,94,3350,3341,707,2548,2656,787,2518,1511,2686,814,2130,2947,498,886,326,2406,1415,2530,3344,1658,1988,2764,1746,571,1853,1874,2364,277,876,671,742,1302
54,457,1475,2091,676,2270,1105,3247,2601,3362,669,2946,1695,337,1963,2674,3102,800,1704,2778,1995,614,931,1130,1126,2877,1862,2671,362,2995,790,2190,1364,2998,371,2834,3014,1752,2624,2156,3071,202,427,2069,2188,452,1967,1797,3523,2429,606,2306,1394,1417,2403,862,3019,37,472,2586,2195
55,753,3016,1382,1100,952,3007,2699,1205,1097,2132,2942,3206,3067,416,171,2147,1084,52,1667,3312,2814,2603,1163,1233,2753,1598,85,1636,702,2922,628,1498,1528,98,1487,2198,3449,437,1169,2702,3093,156,3235,1321,496,1974,733,1784,419,1997,2359,1647,2073,2335,3272,3027,2267,3005,2098,2629
56,2905,510,1021,1189,1447,2478,661,1455,818,948,3448,2763,1082,1070,2505,222,1986,2295,3441,1766,534,2483,44,762,561,1727,2394,2817,1554,1824,3598,1477,3576,2650,3505,599,962,650,3145,2606,1248,100,2526,3494,3077,146,2695,684,1210,1592,2758,2762,3484,1137,1104,1711,2557,888,2752,627
57,1820,2824,2800,710,2847,532,1239,1359,490,1644,3075,2755,1772,3581,145,2583,423,3552,1562,3342,960,3571,3251,230,3485,2307,2345,1507,1593,1444,1276,1171,2085,309,2748,2357,838,305,15,3474,2761,3590,488,1450,1831,1894,662,2777,2982,992,2571,181,1319,721,918,2235,1229,1633,2094,1376
58,2209,3280,422,1911,779,2082,2796,1236,2066,2271,2370,2233,3162,199,2893,964,2264,2225,2977,2254,2782,3202,247,2219,112,1989,329,523,3592,2099,3332,3240,2582,2113,212,2154,1569,3006,1305,2151,581,475,3299,209,1029,1139,182,1850,865,3258,336,1925,1568,233,231,1970,2415,3561,2654,899
59,3445,446,843,3436,1241,3179,1191,765,2869,2636,1079,1136,3110,2801,2589,3546,1422,1956,2760,391,2400,3052,881,861,1453,120,2187,967,2719,1980,892,2393,2667,1747,2243,999,643,1263,2955,3439,567,2577,2953,1745,357,963,772,860,2540,2692,221,467,2747,1615,836,977,559,2944,2538,2398
