,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
19,1434,1162,864,1797,1352,1792,862,534,1818,2273,2764,91,521,3442,3215,2126,321,1816,133,1505,2275,1095,2944,2477,373,1510,2421,1930,617,1653,2674,1453,3210,222,3200,3589,2317,1040,183,47,3281,1466,2390,2570,1396,2550,2270,1464,3192,2547,2673,3386,1419,1395,2614,1599,2778,606,2981,401
20,650,324,1473,703,468,1824,2596,2070,1925,1812,1479,3481,2823,2740,3460,122,1857,952,1856,1558,27,441,2370,2019,454,698,991,3484,2726,341,1878,3059,1948,1928,3426,398,3172,2885,1879,199,312,788,2440,1028,2817,1449,932,405,3542,717,2518,2196,2323,1685,3280,2811,2343,3540,2296,2112
21,2047,3446,1743,436,1714,3220,1083,1951,21,143,549,1249,2916,107,347,2821,760,3307,2048,2670,2294,3252,2197,1315,1212,1899,2409,2264,2290,135,1292,2613,1725,3194,2781,1338,1271,3297,1594,2031,1160,2014,1627,1168,1094,2121,900,3262,331,3077,2500,1760,1157,3581,56,2706,2333,2912,771,519
22,2372,511,3487,2135,1128,1107,2862,3109,957,2033,1026,571,747,2499,2482,2457,736,1552,904,380,744,1744,2747,2861,554,3343,960,3285,966,2289,2396,3176,456,407,3272,817,482,2816,3204,992,161,1916,118,1242,3462,3383,669,1774,2066,2414,3293,2922,2108,2300,2628,2692,1343,276,1383,1314
23,2985,3577,2700,589,3049,2656,302,3330,2149,2439,1684,2526,319,2010,551,810,110,3382,68,1228,427,2288,1773,1508,859,2065,2101,1241,3398,3505,1783,3253,2348,660,791,1910,2972,1200,3155,1740,3268,694,3476,2517,1322,2857,2022,2247,132,518,2881,850,3475,2473,529,45,863,455,923,1042
24,892,3360,157,2809,2078,2814,3022,1650,2524,1515,2762,294,3371,2929,2720,1259,2839,2073,2534,3340,1618,897,425,2199,1737,289,3136,3076,970,1301,1456,3516,184,1672,2655,1940,2982,2514,92,2559,26,463,227,1452,415,3598,1027,198,764,1341,1612,2708,3391,2551,1333,878,1861,2562,689,774
25,730,1759,3523,2005,2638,2159,1902,101,3193,889,1761,417,1754,516,144,2612,2758,758,984,1959,2699,2572,1211,2605,815,919,3270,134,165,1996,50,1543,3129,2258,3151,1446,2641,2384,1417,3067,1002,1886,126,2350,3019,1092,3068,1056,314,3373,479,2959,3514,515,1656,1033,1907,3341,3497,1809
26,3323,972,2386,1254,1977,1310,2127,684,3224,3005,3242,1306,2490,1551,325,982,3138,2749,2083,1979,2279,1297,350,1574,303,1096,2565,1764,420,291,3541,594,1371,433,1890,2200,793,1055,2319,3105,3507,2797,2805,1142,490,1934,1276,1455,2806,494,2255,1962,3518,1619,182,2460,2591,1489,3061,840
27,3264,915,2773,1340,3362,797,3043,219,727,1840,1368,123,1673,1134,1225,2271,2684,2451,905,1104,2504,1430,1099,233,3212,2545,3491,2937,3096,160,552,3417,1427,1356,779,1542,2443,1263,1381,2533,3265,177,3463,1480,2714,1274,2792,2380,3275,3102,1981,284,353,2445,44,215,2553,113,2379,3123
28,18,1115,3524,2886,2731,2527,3175,2042,2689,1334,1402,1361,2117,1485,3119,1799,1675,238,1559,1651,615,251,761,305,2918,2765,2074,749,2729,485,1266,1665,5,2955,2224,941,1885,2446,2180,1397,809,2744,2820,1100,2522,3502,3206,1961,3358,35,2848,620,4,2710,2476,3177,688,3184,225,978
29,3086,989,1837,179,3071,2586,247,2807,2315,437,765,3355,3509,2739,131,1011,816,1919,1091,3356,3073,781,748,412,3415,342,3350,3104,31,3235,2897,1220,484,925,2382,128,3161,3437,732,929,2977,1711,2665,1771,1880,322,3320,2018,343,3074,2462,2515,1448,1312,498,1747,1888,2170,1546,1331
30,1849,2208,2371,2227,2935,1573,2076,211,656,191,1826,927,2702,1567,1524,2492,1538,2980,1046,895,1556,3209,1323,2723,2953,2002,51,1804,87,3134,704,845,856,3282,2858,777,275,2358,867,231,1283,3117,1232,2013,2187,3411,2607,1428,2930,408,3503,2458,106,3478,3424,1683,2186,95,2146,2646
31,1679,1641,2436,2110,1858,2487,3111,997,1317,805,1494,3529,661,1077,1374,2780,2461,2171,3236,1261,697,2252,2859,1191,120,659,3219,1935,2879,651,1893,596,1896,2222,3261,1192,1530,1652,707,3573,602,2025,2709,3538,2145,572,2156,74,546,514,1817,1853,1839,2455,272,1669,2924,223,3496,3132
32,600,1106,2884,2325,246,1151,1517,2667,3012,1393,987,567,2302,1501,3381,1496,2030,444,1344,2249,2032,3595,2470,2973,3449,804,1834,3063,2378,40,2352,568,2794,696,965,1105,121,3380,2898,66,3198,1351,1433,2169,1947,3548,1239,1527,1926,506,2391,1745,1422,524,2594,2601,2185,2769,2136,34
33,883,3527,332,388,267,1336,2217,2920,1442,3103,3397,1493,41,13,573,402,1808,3479,1788,1952,3243,3256,2843,877,2314,1216,1467,69,3130,2486,2633,2059,3370,2685,629,3140,634,315,2876,2784,3388,1498,1988,1829,3197,731,3205,9,28,633,1407,3435,1601,326,2599,1171,1865,285,3092,2356
34,3486,1766,390,2450,346,2544,260,3065,672,3078,1313,1262,3042,360,2763,3070,2404,898,2849,2932,587,1148,2263,1375,3318,3141,1376,2359,78,1628,3512,172,1884,1347,3018,1690,85,3016,1866,3231,229,1124,1680,981,2219,2919,2574,1513,38,1144,2997,2969,1585,733,2327,266,136,149,2825,3578
35,3565,3279,1626,3227,196,112,2833,3189,146,654,914,204,166,1591,2309,1052,2428,2602,3390,1640,2989,501,1158,2464,428,1678,969,1269,2403,770,1598,1738,1133,1475,1152,2546,3124,262,2044,2799,1007,3091,1997,1932,1069,2268,1870,1085,1688,1777,2697,1994,3563,3389,2899,1053,64,1657,3089,2218
36,1111,1648,686,1465,148,3232,3328,1392,1135,3375,646,493,1251,1280,1674,2498,2381,1875,2856,1140,882,3546,3258,3041,496,1201,1611,1358,1090,2725,3326,2785,2339,1013,873,2659,2193,2907,1763,3372,2060,1440,1545,1125,1012,356,39,376,2626,3152,523,1436,655,962,1229,1871,2077,3537,2812,3145
37,1439,2397,293,3593,3440,1971,789,1023,2246,1005,1174,2836,413,1938,2114,1613,1236,1563,1050,1246,1281,3201,836,2852,2331,2798,542,379,998,3147,1003,3448,1821,1,1548,2568,1483,2845,830,3313,1295,2237,3251,286,3149,682,3539,1693,2016,3031,2429,3325,1596,1666,752,3116,234,570,2140,419
38,935,2986,537,2695,1708,884,988,1609,1564,3495,1089,3346,1547,348,203,2283,1444,1605,2267,393,1188,1460,2691,2961,3211,1647,2097,588,2587,2905,3032,2629,1224,2870,452,1610,2639,2956,214,1569,881,3278,825,2278,2361,192,1918,1288,1566,2588,299,2931,3395,1386,2007,2329,1972,244,2360,1476
39,2115,2593,2141,1346,1399,2318,2190,320,1180,3156,1958,2137,1072,2846,2484,2087,1751,1073,2732,2556,2883,1243,2513,2759,871,434,2589,3186,3571,3162,188,2850,1272,1398,439,2896,1723,3108,3592,2507,902,14,73,763,2355,476,345,1983,2061,2282,99,1772,2374,3229,2150,180,2189,1039,63,1043
40,1136,65,271,2113,2064,647,1710,3072,2888,2312,3482,3154,1167,1661,2138,1001,847,1646,2248,212,715,590,599,1222,724,3223,1969,3179,2067,2680,1137,426,2172,2787,367,1532,2004,2104,3369,1700,416,1217,3225,1165,1553,2116,213,3033,908,1982,3501,1531,1187,2963,1499,2532,3309,2474,2277,2529
41,2872,1349,2320,2411,1429,2915,1203,374,288,1748,1068,1779,250,2911,3230,1298,1825,710,2472,88,474,3420,2485,780,3269,3158,1147,798,3488,3456,1290,3526,1803,338,2399,3081,1823,1637,700,2291,1993,96,794,1734,2618,491,826,3003,3050,1937,693,2444,3122,559,874,3257,726,2109,1924,1877
42,1183,472,2453,2851,844,2223,1991,2036,1234,1913,3455,3348,2718,2993,357,3575,1017,828,1833,2992,2882,601,894,2927,3226,1895,216,1443,3564,2035,934,928,2152,1202,2322,158,3007,330,3028,1482,3118,1847,3188,3600,638,746,2561,1286,1471,545,281,875,775,1578,473,741,1385,1526,3594,2260
43,2573,944,448,1728,2842,2459,841,2212,1848,1903,722,1193,2947,1859,2844,2681,2132,1509,1329,2703,3550,858,2433,102,2365,1063,3385,2840,2942,3203,3142,721,3427,531,309,2226,16,443,2984,692,522,782,1413,3321,616,3374,8,762,2943,3157,1177,1694,3029,1045,3006,62,3008,1287,1235,640
44,168,79,2028,481,3066,368,2481,1575,3314,2147,3284,3199,2452,1689,2051,2442,3085,3178,129,3195,2311,1635,759,60,3039,1311,457,2167,2164,2555,1915,2165,430,1468,268,861,739,399,2847,1065,3283,2642,2280,2228,550,3082,3572,3515,176,3465,365,10,3038,1237,381,754,3165,1304,2936,1021
45,1208,1957,2503,2506,33,3090,2627,1291,164,61,1057,1768,2567,258,675,3250,2976,3135,729,424,429,1715,370,1253,1727,2158,2892,1664,685,141,2868,2704,1633,2364,1717,3339,1379,3164,1282,3083,2611,3574,940,662,2337,3311,608,3099,2334,3405,2995,936,1207,1604,421,2402,1731,2901,2017,89
46,1394,2990,1873,3167,2166,504,1370,2102,2495,2236,3133,708,1112,1529,3107,1009,264,1581,11,2829,1354,1321,3267,812,2475,664,2338,3419,3406,1806,783,253,2790,2926,2389,361,2994,483,409,668,2705,1305,1451,735,383,3322,2966,174,2173,2775,913,1869,2954,561,2176,2528,1219,2418,3597,1308
47,2438,2661,3361,3365,1506,2081,1828,1204,701,1101,1391,2946,975,3480,1218,240,108,242,2540,1178,307,1950,1339,263,2395,2777,3421,2549,1215,1850,2988,508,2854,1577,579,1462,2634,2231,1923,3517,539,1121,1909,2772,2722,611,2649,3521,2620,541,986,115,2195,2569,2179,2653,30,1537,375,3483
48,453,598,1016,1732,1752,2214,1454,1572,1769,3466,1309,1955,1000,1623,938,1491,2608,827,1750,138,3561,3097,2900,1240,150,2571,3334,3312,1593,2727,1721,1415,1447,3159,3305,2363,2651,1431,996,1256,1034,558,2999,2877,185,918,3364,575,666,2637,1989,1411,1275,259,2949,1706,3368,1794,1328,2244
49,2055,1116,1182,1332,597,3121,3492,916,1335,2664,3441,1186,3208,1707,2292,492,1122,967,1014,1712,1490,1906,467,1364,2779,2478,1525,1350,3181,1098,2925,2072,2788,295,1123,3171,1974,2245,2818,2052,2182,1380,1560,1497,2672,1557,626,1904,2420,1044,1378,2425,1270,1418,167,2098,2776,3590,1872,142
50,676,3428,1071,1080,2979,3173,2373,84,395,2952,1692,3354,2093,2701,2677,2336,2566,1718,3583,949,1031,865,3110,3432,3263,1668,449,642,1048,2375,1831,1132,1658,818,1582,210,337,3056,2761,593,3217,1965,76,1882,3472,723,581,1922,77,1064,2023,1793,243,2505,1931,2743,3026,3513,711,822
51,137,3416,58,2287,1303,2650,2493,2610,1562,1614,3249,993,1687,879,2647,683,645,2880,1067,1059,2530,2746,1900,2483,1521,310,613,3553,169,2866,3299,1629,2902,3244,2523,3467,423,43,3317,3015,855,3291,3271,2837,896,948,1655,814,2795,1954,1518,298,1113,2239,1432,2598,22,256,911,1855
52,903,20,1966,2328,1897,728,3174,2299,3384,1588,3447,2205,458,1164,906,3247,1946,2347,1029,2198,2111,2736,1953,756,2603,1327,3363,917,3128,93,359,586,287,3399,1917,2581,1830,3160,400,2407,1990,2133,3228,3557,1209,3030,208,592,3450,1108,1087,1796,787,252,2095,2423,2213,1319,1127,1279
53,97,3498,46,352,3433,3413,699,3207,1963,1905,1326,3402,820,2563,382,2590,1960,23,1843,2175,3576,2090,610,2431,306,1478,585,237,111,2008,2960,2671,3418,2416,1832,2262,1889,955,2174,2128,104,280,1968,2153,1921,3414,520,1038,3425,37,924,2738,3379,3190,1006,2971,785,3139,535,2669
54,1590,3587,687,1359,2609,3273,652,2335,813,709,464,422,2134,1868,2265,776,2454,811,538,1420,2537,1075,2648,3286,2340,2869,3266,59,2417,3394,3477,3336,2491,1320,773,999,1894,1486,362,3222,1076,974,273,718,3511,3528,480,1051,1597,1617,1189,1170,3532,3087,1020,612,2342,946,2144,3146
55,1074,1864,1713,1248,3260,2652,1041,2100,3024,990,712,553,1018,2789,3588,1197,653,2752,3445,403,2577,835,1631,2860,2049,627,396,2084,963,3335,1389,3536,1119,67,1230,2941,2893,3452,3221,1667,2583,1704,2307,2366,190,269,2434,3120,1780,249,2376,3131,1603,257,1810,241,1801,3444,1172,245
56,1348,3599,821,1293,3431,499,1730,2488,1841,2640,3115,1492,2069,1405,440,563,2427,3403,3185,3143,2393,329,3319,206,1032,1944,274,1022,2819,1145,15,2256,2107,2914,71,3187,2041,2624,1699,837,3057,2891,3438,162,239,1307,2313,2760,2578,334,2063,3052,475,2092,737,471,2508,2085,532,1770
57,1851,1487,2666,2177,870,230,2864,1625,1161,1846,609,3296,173,3150,156,829,2388,451,2636,843,2105,3412,1516,1561,1289,1862,1638,556,2398,943,3088,2737,909,2080,3234,1296,2878,1054,1025,644,2257,3504,195,3471,450,2771,3075,1649,3591,1421,3409,2630,954,2071,887,1102,1198,3246,742,1874
58,2975,2130,540,486,3494,1120,127,1987,1736,3407,24,1883,3551,2719,3093,2724,1534,2276,2351,755,2272,977,2663,1549,3490,2106,2345,2783,1255,2582,1114,2306,648,1008,3002,19,54,1798,790,1819,2683,853,1250,901,2934,3533,564,3054,304,178,1976,510,1199,3055,2089,842,2917,3196,673,1827
59,3298,973,3148,81,1469,1554,1522,1607,716,1264,3429,792,2385,2233,17,641,1616,2657,3183,2631,574,1762,218,2793,2831,979,1528,3276,2576,3500,1154,2120,2815,838,3180,2768,2782,49,1372,414,784,2377,702,228,201,2632,778,3064,1992,2786,2253,637,1775,2991,3489,968,1221,2353,569,3485
