,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
26,2927,2953,2064,1483,699,847,2557,514,1619,406,3457,1769,278,390,2142,577,181,2395,312,587,733,1674,766,2925,1949,3298,2225,2677,3454,3065,2173,2942,2052,1194,458,3204,3374,1030,3590,3344,3521,2418,1034,525,1264,2789,600,1685,391,760,1870,2962,207,2273,855,3357,1578,1167,2066,2424
27,3543,1831,3400,1802,2649,1126,2060,1299,838,1642,3569,1631,1660,1828,3177,1376,2259,3439,1254,1779,2698,2527,2478,1897,1877,1073,2283,3242,2451,3117,140,3125,3223,1230,79,3236,101,744,322,1506,383,1782,1502,1445,2748,1492,965,1763,13,1896,1418,3176,1459,1796,1850,1675,176,1443,582,955
28,298,1499,3244,834,749,1986,2328,1138,1771,958,2288,1985,1807,670,117,3038,2869,2832,2293,1900,602,2255,1704,2497,2930,3216,707,2326,1635,3342,25,3005,130,2672,1354,1340,3181,2575,688,2467,647,1025,2908,3045,2152,3121,3563,1360,740,2673,1109,2373,239,168,1607,1718,2242,416,450,3219
29,1100,3359,1708,446,954,1813,1468,2513,660,3138,2605,487,3387,2246,1899,3363,1778,1424,2327,1333,1438,1962,3388,1634,3140,1679,319,2216,3493,3097,2915,1036,1210,1414,2482,1712,2076,2780,1898,1223,581,34,243,1605,284,116,848,2413,1533,1677,1751,1061,3253,49,3581,823,1312,2861,1678,3207
30,1209,1079,2921,3225,2114,1790,2712,700,2188,599,379,746,968,2768,945,2819,247,2028,3354,785,3299,413,2889,1574,1276,1373,778,1820,2380,1658,1199,3085,3424,190,341,1453,3358,1512,2427,3041,2630,692,226,3220,1164,3596,235,488,3325,3269,1074,2951,1891,3136,32,2888,633,2209,1335,1970
31,1302,3218,1829,3433,1709,282,558,2897,860,400,56,1999,914,2934,3321,1665,132,2612,3168,2503,3575,1221,3193,274,933,2344,3103,2329,3538,2661,2393,620,3272,3347,1043,2958,664,2262,2713,2493,1052,3082,637,1436,1842,315,219,186,497,521,2163,1010,3456,2234,409,1146,429,2526,2682,1460
32,1975,780,2782,1367,2207,2563,2566,248,1976,513,1168,3104,1603,376,2658,2551,2754,2772,1523,1328,2264,2287,1914,3178,443,714,126,1296,3462,706,917,912,3450,2489,2069,2248,2309,2787,651,3088,2614,2368,522,2371,2193,589,3467,3152,1388,534,339,2811,773,1858,2083,436,94,1776,3527,1011
33,2387,879,1557,710,2755,1906,2002,3087,2902,1428,2971,380,2139,3468,294,1467,2678,1331,1766,999,1819,3019,1114,1577,611,2111,1726,1188,1482,1892,2615,2085,983,2620,2391,594,563,908,716,2694,499,2730,2297,2909,635,279,2638,1797,100,165,3156,2813,3063,3550,3515,112,2688,2284,2881,105
34,2726,1327,3488,2275,2109,1809,194,3578,804,842,1249,549,3329,2914,3020,972,2641,2241,1228,297,3310,2300,1439,96,2910,3003,1481,1956,1966,1682,19,1005,678,2727,1115,817,3112,3337,1613,2874,2521,265,2643,3064,366,1762,2790,1260,1770,1859,2585,750,1786,788,1741,1562,1405,2407,268,1406
35,792,412,1129,3023,2296,2445,786,2646,1486,1314,2449,729,805,1591,1192,3278,3143,1148,1427,1532,123,3372,2546,537,2280,1307,2524,1435,2183,2731,1640,2729,3119,3577,1234,1297,3274,75,2981,685,1702,2744,863,1022,1835,2245,3565,2831,2565,2211,1220,1664,3383,1213,2120,22,2025,361,575,592
36,1054,1174,204,1397,627,2112,2844,922,1630,2917,3591,3326,969,3532,715,677,1566,2404,3208,1479,1062,2050,2685,856,2952,1967,2536,1006,1662,1401,819,3444,881,1746,3530,822,7,663,2499,920,2848,2128,3268,3147,2594,387,1871,1930,337,2302,1205,1846,1774,960,3016,1189,2900,2132,291,2049
37,1732,65,865,161,3302,1224,2356,3423,2963,1940,2860,652,2277,1404,3039,1657,2355,225,489,1525,290,2976,2707,1552,3180,1964,1044,1711,197,3497,2352,3348,814,3385,1617,90,844,1085,843,2603,3154,15,2108,2250,2864,2303,1104,202,3249,3148,1946,131,1170,1473,1250,1695,3052,1703,1576,3024
38,2491,3536,1193,2538,2022,812,217,2455,2628,3320,2692,1313,1389,745,121,3506,2318,2102,2916,6,82,1370,3008,138,1383,1149,769,3369,2959,1256,2577,1273,1954,2106,2460,438,755,1643,3127,639,3239,189,3031,2758,2996,314,2573,2411,357,2377,903,588,3484,498,3160,152,2240,211,2640,3134
39,2307,2740,3408,1289,420,2357,2940,30,3048,1153,1456,1929,1240,210,1595,2710,2375,3391,280,1298,2168,1415,689,2633,603,2890,2011,1686,942,1681,102,1291,2974,2312,2485,2184,2432,1553,3161,1353,3185,791,78,3000,2796,1955,1945,915,3586,784,1237,8,2553,172,1402,916,2286,3583,757,3340
40,1412,2872,2325,695,3227,1272,884,156,998,1590,95,2149,2697,1326,1942,119,2857,320,2691,3355,2257,2809,2892,362,1811,2829,923,2143,2466,3518,2308,2492,2671,24,3494,3084,64,1510,2081,2126,3141,2520,1053,705,1851,655,2985,224,512,2929,3375,1077,1374,1904,3562,285,397,1873,287,2475
41,2231,2233,2251,1772,1701,3169,1775,88,3189,162,1179,2053,2346,2919,2965,460,2442,1543,427,1068,2182,1337,1251,3259,579,693,2824,964,2891,1633,3212,2230,188,403,1886,1131,761,3504,3102,3182,1670,3427,17,364,3199,1191,1325,3389,1800,2214,466,1520,2946,2013,410,1676,3568,2490,902,258
42,384,2014,1671,3124,1622,3448,3078,1121,2964,1349,2169,3595,86,1437,656,1215,107,3165,179,1012,3130,1485,2422,1255,1496,2362,2659,2271,2433,1730,1707,1290,2613,871,240,1615,2851,1947,1446,3247,2989,445,3401,1698,2118,2849,40,3252,342,3192,3402,187,1324,69,2708,2236,3460,408,85,359
43,50,2859,2272,2131,839,854,3068,3184,2370,2894,1277,3339,293,305,1156,328,2877,2256,2174,1283,2040,3258,453,2237,2511,367,3566,3033,2604,3123,1960,1739,1547,2306,2094,1183,1051,1366,346,720,1801,1651,3396,3426,743,173,2843,1395,1087,2873,593,336,3437,1346,1143,2954,2179,1399,502,1440
44,3210,894,1593,2322,2270,1548,327,2044,3367,261,2769,1887,676,1540,645,2611,2582,904,3131,796,3451,3234,701,1271,813,338,3015,2632,1151,316,3202,465,2571,3044,3304,2564,2701,1787,1777,1866,1504,1410,171,3291,343,1561,3505,437,2420,2982,858,3200,77,734,612,3556,2339,1419,1122,909
45,1827,1107,1,3276,1098,2129,3331,1814,3046,1046,109,2528,3445,2548,2523,1799,3043,3579,2027,2089,2190,1458,1608,2762,2732,2162,344,2136,318,463,1231,1257,2046,382,347,2051,515,5,486,286,1471,1441,2385,2406,1755,55,2539,1689,2147,1059,2885,3306,2023,3589,2918,1478,806,2177,2033,2724
46,1461,3022,2498,1067,1875,2354,3171,1692,719,1116,2988,444,775,1355,1416,1303,2721,767,1913,3191,1177,2333,2034,3404,1864,529,1474,227,2501,2436,1268,2440,565,2313,2509,1118,2218,2403,980,931,921,2803,263,1364,2447,3517,1072,2736,3282,1145,3198,2472,395,242,1040,46,2720,898,3584,3313
47,3553,3144,2610,1400,2340,1384,3034,1304,2473,3055,962,2973,137,3434,2781,455,415,553,448,2801,3036,799,711,2471,3519,2353,1092,3465,1347,1849,1097,2639,1105,1161,324,756,2115,2295,1931,2969,2074,1847,84,956,752,3297,1348,1274,3585,967,2369,1041,1086,528,371,1568,1923,3279,2097,1294
48,2195,1880,1004,2783,462,2767,1392,550,1150,2148,1284,3083,147,169,830,125,2967,1190,1624,1057,1785,1226,313,3349,2015,254,1836,2534,2852,561,3432,311,3552,857,2000,3405,2648,2073,2753,230,1944,3089,2452,2494,3415,3417,2170,1229,2568,2865,2412,936,401,1393,1334,2515,2358,2569,1667,9
49,1039,2470,1978,2823,3441,2734,3183,3288,2210,1691,1592,2229,530,1028,1491,3307,616,144,2382,53,1236,43,827,993,1216,1385,568,1952,759,3431,428,3473,3050,468,2584,3392,1950,2642,1990,2099,566,2423,887,3012,1684,182,71,2876,191,2054,3061,991,1932,2560,1767,2939,2311,2530,2197,1081
50,1948,151,641,3380,1136,38,2200,1008,36,2107,910,2187,3201,2468,3528,658,963,141,3094,2512,3222,3333,29,726,2652,3115,1876,625,2676,2070,1522,2519,2757,2664,886,2500,193,2667,2488,3539,835,1422,2895,3491,3271,1636,122,2206,1266,331,2913,1844,1781,1321,596,1013,423,1342,2972,1984
51,1288,3153,1204,3524,2600,2221,3254,1988,2587,3496,1610,3237,3541,1117,1408,485,3275,2048,1515,1015,918,1233,932,2887,2366,739,200,1430,351,108,2226,1357,2836,532,2417,2376,2617,1278,653,68,1747,2199,433,1810,1894,1973,2059,111,2945,1569,3435,354,1783,3571,482,1629,2024,586,3364,1972
52,2410,1937,1953,1833,3009,2063,510,3002,1933,2350,2616,2426,636,1715,2525,2130,1000,2999,2943,404,3324,3526,3447,2579,926,1344,1094,2798,2153,3508,1137,267,1721,3502,3057,1490,1648,129,668,828,1934,591,816,800,372,1754,2198,289,505,2875,1235,2001,3213,1521,1007,2305,1539,441,2100,994
53,2595,2802,3573,2317,1731,2778,2453,2390,1606,2924,1487,479,142,2828,3366,1867,158,2124,1425,1080,657,681,2267,2133,2506,3335,2480,3206,551,435,2950,526,1556,251,3430,2185,23,1293,3004,2599,1142,2269,1508,491,1600,2853,1350,326,3139,2669,574,136,3090,396,3062,1505,1027,2578,950,1172
54,16,2991,3128,2402,1926,1544,303,2644,1060,1938,684,3256,2907,3146,665,3096,535,1888,2176,442,2949,301,3175,2125,1749,837,1987,304,472,63,2990,3567,608,97,1217,26,1727,2765,3549,2792,3133,3514,1403,1733,2444,1724,1182,175,2434,1106,2668,2038,2586,1693,2196,3440,195,987,938,2394
55,2477,215,2457,496,1612,2166,2656,1489,2647,613,474,352,990,228,3157,1078,3305,1451,2893,1616,1329,2399,370,643,2113,3425,2882,3308,494,59,2711,332,3492,2830,1729,2061,3056,874,83,3214,3458,730,1752,363,430,3092,1368,2592,3277,1476,1601,973,779,1868,1830,3328,3042,1843,3246,1206
56,1232,1760,3265,709,1567,1856,377,996,241,3537,545,3080,2941,2239,329,2304,1431,1927,2984,269,1181,2252,3151,1599,3520,1825,3416,1528,1382,826,524,2944,2920,57,81,2331,1076,869,1860,2856,1958,1369,414,44,669,2110,1514,2651,1171,3352,2186,2379,1806,2956,2243,3312,567,2589,1666,3287
57,2167,493,673,2505,2746,1488,422,3394,2301,432,451,3262,452,1447,1123,3066,1075,1845,1609,1919,1500,2080,3058,2463,1464,1009,2978,3438,2021,1132,2580,183,2817,2504,783,426,2550,2443,2337,11,456,2039,3323,1700,506,728,3332,2725,2714,1773,758,3273,790,1287,2055,3371,2189,1038,249,3077
58,1069,2086,392,2103,2429,1753,1063,1110,803,1527,3211,419,617,160,736,1743,180,3407,99,2653,1108,2374,782,1993,218,895,2554,3215,1494,2332,818,3554,1472,2542,2253,1983,1979,2795,3379,516,3507,2164,1884,1710,2087,2222,3368,3419,1546,1455,1222,2591,2227,222,2265,2235,2719,41,2822,2508
59,3350,913,18,4,257,3029,1581,2749,2075,1854,626,1371,1943,3353,3283,37,1452,721,3365,2101,1554,661,598,2067,2461,3167,1791,2396,3463,2773,2619,3187,35,2502,984,1507,292,1925,2681,2774,3413,3476,2846,60,798,1020,201,712,184,1021,644,2670,2763,3576,2756,1434,3422,2745,349,421
