,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
13,1359,504,690,1307,106,79,986,1466,945,86,70,552,121,283,958,1117,953,1141,990,1010,1530,834,1379,134,375,1600,319,1128,1407,745,683,1032,702,1142,602,1355,10,919,373,1028
14,241,727,304,1314,207,733,266,1095,294,1017,1335,981,1285,826,1067,215,1306,1129,586,1508,556,1098,606,935,394,100,408,1105,229,807,1016,584,1288,1491,688,995,467,412,830,1575
15,845,289,163,1509,1325,1029,318,1069,1236,1452,925,1060,1023,148,1134,1031,354,468,68,1212,1370,308,650,192,1348,631,433,41,7,18,1168,1316,1533,333,1293,573,1167,1136,1053,792
16,706,1165,187,582,81,1071,280,653,828,532,162,360,1161,1568,777,167,286,601,681,1109,1594,1080,913,1481,201,40,1395,1302,679,1467,1528,521,1480,126,682,65,1468,1303,1121,617
17,1599,75,651,611,431,1560,213,193,194,116,1278,382,900,1548,1392,152,1371,1233,191,1427,1446,952,1312,1090,161,497,131,234,920,655,640,664,392,869,580,155,1561,1339,1487,1418
18,46,1185,199,704,151,78,1598,676,1406,1126,498,1512,871,1523,1518,227,1502,1052,886,472,328,135,803,96,647,1041,1178,1291,771,1005,922,390,1110,752,211,1000,636,635,709,1130
19,672,57,742,1497,1221,942,1454,720,24,1373,307,1398,719,537,786,104,1403,998,716,1106,9,881,377,217,1083,1349,1107,1097,493,1304,523,219,975,1457,1260,565,269,754,697,608
20,1386,195,1326,675,1225,376,1075,781,1566,400,687,1188,858,66,380,1475,1320,263,1315,1441,206,1246,55,1113,264,780,361,1152,1166,114,1400,115,1155,501,275,1546,515,185,947,926
21,757,884,712,717,1577,67,60,887,1329,899,1444,615,1084,1096,1388,1197,436,533,808,581,1580,165,508,1501,946,1585,247,444,1101,77,873,1380,62,366,290,343,378,1564,25,1514
22,798,288,1346,1227,1286,379,1049,1376,5,1397,542,625,732,83,1267,576,967,1439,1374,1394,629,548,577,494,741,11,1430,94,1144,1362,785,71,512,1009,1219,389,1082,1156,509,108
23,797,136,1465,856,755,846,624,463,1305,1426,296,477,1416,901,710,1405,1423,1214,859,265,425,789,1256,812,143,562,665,659,345,677,1519,1360,964,1145,1576,129,724,255,220,156
24,1070,1310,784,6,592,749,589,1332,691,97,371,1550,76,1171,1411,1122,183,168,320,1463,1572,965,503,58,782,721,49,1189,430,1470,1150,51,1417,1175,799,1571,30,876,1146,1011
25,963,1119,1507,906,243,563,571,440,347,1116,1081,1311,599,596,1072,1321,1517,474,765,397,69,500,944,1541,456,1269,257,31,469,954,740,1340,348,1046,1176,728,666,1581,61,936
26,507,1199,1525,983,1271,272,374,723,337,567,481,475,417,471,1247,999,84,1284,249,921,1294,1504,350,1524,342,48,951,928,815,22,145,878,1526,1538,572,1521,1088,686,446,1456
27,72,1077,1553,326,973,1208,405,416,804,971,772,1123,1597,1043,748,153,1500,1216,1127,695,1536,1451,21,908,1277,452,407,658,924,703,330,637,630,230,867,543,312,613,1442,300
28,281,760,306,1343,594,420,1385,912,1,216,1503,1252,1443,432,618,1021,169,839,367,744,663,311,766,1229,1115,1549,1337,735,1007,35,1458,372,369,466,1586,529,1375,1527,970,15
29,955,734,313,558,660,714,1191,1290,16,1448,122,395,1248,1280,149,1425,541,1203,252,1399,1494,806,74,314,453,1557,1054,80,1421,1008,505,865,1057,287,560,1529,1583,113,833,534
30,1058,773,293,1588,1562,1068,1540,1002,840,614,1308,64,253,641,209,28,317,1495,1034,1228,2,860,181,228,435,1118,1334,93,176,1299,119,1196,693,1241,315,1384,950,1289,1044,1148
31,1438,1003,1537,88,1483,598,175,1103,923,715,872,297,1158,441,1243,258,1544,1224,587,968,33,363,893,889,198,578,1499,1545,729,1558,1257,43,1120,1253,422,56,701,180,443,605
32,102,822,1092,450,909,514,1239,536,1275,939,1327,1099,239,699,1202,59,816,902,616,726,539,609,982,1217,231,1179,87,1163,1434,133,1551,1472,750,949,1085,438,465,262,1019,892
33,674,880,1194,458,1363,85,8,1435,387,1242,1513,888,969,401,278,518,1045,897,661,158,402,1020,1328,1555,476,3,1193,1235,1038,1292,1086,150,368,171,1590,1074,1024,233,1255,473
34,819,832,957,961,761,362,327,597,271,1026,837,810,583,489,1218,948,73,1366,763,1563,1162,1482,863,1111,931,885,519,821,551,170,174,1063,632,237,1453,883,1157,570,866,927
35,652,335,36,1476,1033,685,996,111,1429,147,1133,445,857,633,140,739,1565,776,1281,205,1078,1570,434,525,1485,276,356,836,1428,756,1102,1108,1230,516,738,895,825,1076,196,916
36,423,1245,849,485,99,1206,1183,959,480,124,1211,1027,1372,1201,1589,90,669,478,938,1511,943,270,604,1422,346,353,1461,818,708,829,224,814,1593,694,904,962,1035,292,125,484
37,439,1051,403,1173,188,1091,1025,53,1039,794,1124,1013,791,282,1012,1322,177,32,770,743,1004,1330,1265,522,1592,1559,1270,254,482,279,1493,442,1450,1319,109,762,711,774,17,864
38,410,538,103,579,731,1351,1582,339,491,1061,1515,331,222,1181,260,540,547,979,259,835,1361,692,1459,1431,1390,451,349,159,870,1350,940,1522,261,862,246,1539,210,1137,1447,490
39,544,1433,1455,197,54,817,1187,1062,769,978,1596,1138,628,555,649,670,779,1263,1357,107,399,4,1432,1506,787,166,341,1282,911,139,178,783,413,997,383,418,1367,569,1287,1420
