,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
28,956,235,790,985,853,236,1542,1125,842,557,1159,1205,1036,559,1556,1318,138,1220,1089,793,1050,1204,1391,843,1143,38,496,384,644,646,603,1490,696,648,448,847,268,459,45,483
29,295,26,223,903,590,1532,1066,960,1048,1387,1489,851,1317,291,934,1336,427,737,1094,667,44,1498,730,1510,309,1059,1534,398,310,110,1104,854,1261,1415,214,184,1488,98,454,273
30,524,1164,1356,767,700,34,844,1244,736,1413,1055,1114,63,460,574,117,1484,905,1404,1180,671,164,285,447,1462,915,277,1177,256,619,929,1301,1381,575,917,831,1344,764,517,50
31,1243,889,180,297,729,1257,923,363,443,441,893,1545,1483,715,701,1544,1499,258,198,1103,605,598,33,1158,1120,578,43,1558,1537,1253,587,1003,1438,88,56,872,422,968,1224,175
32,890,914,344,364,1436,437,1182,805,1190,1223,146,1087,1135,1006,554,1342,1579,1364,1154,274,499,1352,994,527,127,298,1554,386,284,1424,95,1474,1131,47,14,182,607,144,877,1578
33,618,1229,1527,1252,1007,1458,1,311,970,432,766,735,594,216,1375,169,1337,1021,1115,912,15,420,663,1443,369,1549,372,35,306,466,367,760,281,1343,529,1503,1586,744,839,1385
34,149,314,113,395,1421,505,16,806,833,1280,74,80,660,1448,1583,541,1054,1425,453,1290,534,714,1494,1248,1057,1557,865,1008,313,287,252,734,955,558,1529,122,560,1399,1203,1191
35,777,1481,1303,360,679,1528,828,1080,1121,1568,913,1302,81,532,1468,286,1395,167,201,653,617,1071,1594,1161,1480,40,521,1467,187,126,681,1165,706,582,65,162,682,1109,601,280
36,649,1506,569,1138,911,178,769,4,1287,555,1432,1282,54,978,1367,779,341,670,787,1062,1420,817,399,628,413,166,783,139,1455,997,1357,1433,544,197,418,1596,383,107,1263,1187
37,1202,1217,262,1099,1434,1551,1275,609,1019,699,982,1163,909,939,465,816,87,59,231,536,892,514,539,239,750,1179,1472,133,1092,949,616,822,102,450,438,1327,1085,726,902,1239
38,1139,1440,1100,355,987,203,464,725,678,302,200,1300,1047,1341,801,154,977,1410,980,1486,1401,1215,301,1040,861,1065,1460,421,1112,221,1516,141,1573,1056,461,120,225,20,370,352
39,278,1555,233,888,1038,1086,387,1020,1255,401,1328,1235,1363,1242,1024,1045,1193,518,476,1435,473,85,402,969,368,3,150,1292,1194,171,661,880,674,458,1074,1513,1590,158,897,8
