,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
11,1195,218,240,414,1140,1313,1073,457,868,208,668,751,513,492,972,1437,753,426,707,1172,388,506,322,626,1547,775,1396,1266,128,1264,142,800,1153,1186,381,993,795,1393,645,1297
12,1492,479,1569,1377,802,612,488,561,242,535,520,1279,316,930,82,1268,1587,112,1531,713,1272,1022,593,1001,502,1200,1369,1471,470,585,299,91,705,768,882,600,1232,841,173,449
13,254,1330,762,279,864,770,1322,439,1173,1493,791,17,1004,177,282,188,403,1450,774,1091,1051,109,743,53,711,1265,1270,1559,1013,1012,482,32,1319,1039,1124,794,1025,442,522,1592
14,329,622,212,896,52,1378,852,1412,132,932,429,27,1251,1469,1477,1259,1160,321,1237,642,1149,1079,29,303,824,991,419,1383,989,42,1389,189,250,1037,974,1365,910,546,528,1535
15,851,960,214,398,44,1104,737,1261,1415,1532,1510,1048,730,1336,1387,1317,310,309,223,1498,854,1488,98,667,934,1489,427,1059,903,295,590,454,110,1066,184,291,273,1534,26,1094
16,836,1570,895,756,916,1281,739,652,1476,1102,857,196,1078,1565,633,1033,36,1230,1076,685,335,738,205,111,825,434,356,276,445,140,1428,776,516,1429,1133,147,996,1108,525,1485
17,444,165,343,77,1514,808,1197,757,717,873,1084,25,1580,436,1096,1577,712,62,1564,67,884,290,581,887,378,508,247,1585,615,1388,1101,533,366,1329,1444,899,60,1380,1501,946
18,735,311,529,35,15,367,1021,281,1343,1458,1443,970,663,169,432,594,306,369,1527,420,760,1586,744,912,1375,766,1337,1549,1252,618,1007,839,466,1,1503,216,1385,372,1229,1115
19,1114,1244,917,1177,671,929,905,1381,575,34,447,736,285,117,1413,63,256,1462,1356,164,1301,1344,764,1180,574,1055,1484,915,767,524,700,517,619,844,831,460,50,277,1164,1404
20,821,1482,883,170,927,763,948,819,961,174,583,866,1162,73,489,761,957,632,570,362,832,1453,1563,597,1157,863,519,885,810,1218,551,1366,237,271,837,1026,327,1063,1111,931
21,1105,1098,995,807,1575,586,215,241,1314,1016,1285,830,556,1306,826,207,304,1288,412,733,727,688,1508,1095,467,606,408,100,981,1067,229,1129,1491,294,1335,1017,266,584,935,394
22,1128,834,1355,745,1028,990,1117,1359,1307,683,121,373,1530,953,283,106,690,702,919,79,504,602,1010,1466,10,1379,319,1600,552,958,1407,1141,1142,945,70,86,986,1032,134,375
23,1163,609,438,133,892,616,59,102,450,1551,239,1019,539,816,699,909,1092,750,262,514,822,1085,726,536,465,982,87,1179,1099,1202,1434,902,949,1275,1327,939,1239,1472,1217,231
24,818,270,962,829,484,938,90,423,485,224,1372,125,943,669,1201,99,849,1593,292,1206,1245,904,1511,959,1035,604,1461,353,1027,1589,708,478,694,480,1211,124,1183,814,1422,346
25,658,1451,543,703,300,1127,153,72,326,330,1597,1442,1536,1500,1043,973,1553,630,613,1208,1077,867,695,416,312,21,407,452,1123,748,924,1216,230,804,772,971,405,637,908,1277
26,1087,805,14,386,499,95,1364,1131,47,437,527,1190,994,1342,1223,1135,284,127,344,1352,1474,607,144,274,554,146,1579,298,364,890,1436,877,1424,1182,182,1006,1578,1554,914,1154
27,159,692,1539,1350,490,259,540,410,579,940,222,1447,1361,547,1181,731,103,261,1137,1351,538,246,835,339,210,1459,349,451,331,260,870,979,862,491,1515,1061,1582,1522,1431,1390
28,31,500,728,954,936,765,1321,963,906,740,599,61,69,1517,596,243,1507,348,1581,563,1119,1176,397,440,666,944,257,1269,1311,1072,469,474,1046,347,1081,1116,571,1340,1541,456
29,553,827,1333,409,894,1296,1505,848,918,486,850,796,1209,385,1030,393,1591,358,531,424,718,1042,404,1169,1449,656,396,966,1273,248,1445,365,325,588,238,976,684,511,357,1574
30,1282,4,418,139,1420,1357,670,544,197,178,628,1287,399,779,555,54,1455,413,569,817,1433,383,107,1062,1367,1432,341,166,1138,649,911,1263,997,769,1596,978,1187,783,1506,787
31,928,1504,1521,22,1456,249,999,507,983,145,417,446,1294,84,471,1271,1525,1526,686,272,1199,572,921,723,1088,350,951,48,475,1247,815,1284,1538,337,481,567,374,878,1524,342
32,1205,1125,448,384,1050,603,1220,696,648,236,843,842,1391,1318,557,1036,644,1143,790,1204,1490,268,459,793,1556,1159,138,38,985,956,853,45,646,1542,847,559,483,496,235,1089
33,1291,135,1000,1005,1130,886,227,46,704,922,871,709,328,1502,1523,151,199,1110,635,78,1185,211,472,676,636,803,1178,1041,1512,1518,771,1052,752,1406,498,1126,1598,390,96,647
34,80,806,1529,1008,534,252,1425,955,558,505,1248,833,1494,541,1280,660,313,1057,113,714,734,560,1399,1290,1583,74,1054,1557,395,149,1421,1203,287,16,122,1448,1191,865,314,453
35,564,415,1382,1240,1298,941,1014,1170,809,1419,338,898,937,267,610,510,1309,351,1151,992,1520,627,391,1283,634,340,530,334,778,130,591,487,1192,1402,204,933,662,428,689,1250
36,1300,725,461,421,1401,1516,1410,1573,1056,203,1040,678,301,154,302,1047,1112,861,1100,1215,141,225,20,1486,801,200,977,1065,355,1139,987,370,221,464,120,1341,352,1460,1440,980
37,93,860,1384,1299,1148,1034,28,1058,1588,119,253,1044,2,317,641,1562,293,693,1289,1068,773,315,1228,1002,950,181,1334,1118,64,209,176,1495,1241,840,1308,614,1540,1196,228,435
38,1152,1246,1546,114,926,1315,1475,1386,675,1400,858,947,206,1320,66,1225,1326,1155,185,376,195,275,1441,781,515,55,361,780,1188,380,1166,263,501,1566,687,400,1075,115,1113,264
39,1189,965,1571,1470,1011,320,1122,1070,6,1150,76,1146,1572,183,1171,592,784,1417,876,749,1310,799,1463,1332,30,503,49,721,1550,1411,430,168,1175,691,371,97,589,51,58,782
