,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,759,1584,137,639,89,37,1295,1353,623,1358,673,747,1324,621,1368,657,1464,1093,838,1262,1323,1184,359,251,1345,19,1207,226,118,1595,202,568,39,323,1354,160,1274,324,1408,820
11,564,1419,1283,933,510,627,1014,487,1520,941,130,204,898,1402,338,809,415,334,1309,391,662,1382,1298,937,340,1151,351,591,689,1240,634,267,778,428,1170,610,1192,1250,992,530
12,658,330,416,971,973,867,153,1216,1077,1127,748,772,1442,804,1597,326,1451,452,1553,695,405,543,300,1536,21,613,630,924,908,703,312,1500,1123,637,72,1043,230,1277,1208,407
13,1097,523,720,1373,1221,1260,104,998,57,716,786,307,697,24,719,1497,881,1349,742,1106,1454,565,608,9,377,754,975,493,217,1304,269,1403,1398,219,672,537,1457,1083,942,1107
14,553,486,1169,976,393,1042,1505,365,718,1296,248,238,796,588,850,918,827,966,1591,404,684,1333,894,1209,656,531,358,1445,357,409,1449,385,1273,511,848,1030,325,1574,424,396
15,1128,683,1466,86,106,602,1117,1141,504,990,958,70,373,945,121,1307,834,1600,690,1010,986,1355,1028,1530,1379,919,702,1407,134,745,10,953,552,1032,1359,283,1142,375,79,319
16,1105,1016,1095,1017,207,688,215,1129,727,586,1067,1335,830,294,1285,1314,1098,100,304,1508,266,995,1575,556,606,412,1288,229,935,807,467,1306,981,584,241,826,1491,394,733,408
17,93,119,1002,614,1562,315,28,1495,773,1034,209,1308,1044,840,253,1588,860,1118,293,1228,1540,1384,1148,2,181,1289,693,176,228,1299,950,317,64,1196,1058,641,1241,435,1068,1334
18,41,1168,1069,1452,1325,1293,1031,468,289,68,1134,925,1053,1236,1023,1509,308,631,163,1212,318,573,792,1370,650,1136,1533,7,192,18,1167,354,1060,1316,845,148,333,1348,1029,433
19,159,940,339,1061,731,246,540,979,538,259,260,1515,1447,491,222,579,692,451,103,835,1582,1539,490,1361,1459,1137,261,870,1431,1350,210,547,331,1522,410,1181,862,1390,1351,349
20,1087,437,274,1006,1135,607,1364,877,1474,95,890,182,1190,1182,527,47,805,298,284,144,1578,14,499,994,146,344,127,1436,914,386,554,1342,364,1554,1131,1223,1424,1154,1352,1579
21,23,813,758,232,336,1018,823,595,462,811,680,988,1338,875,526,1198,1258,788,179,1331,1567,620,245,495,1238,1409,406,643,190,1543,101,638,1254,1414,550,1234,698,722,1147,874
22,80,505,1290,1448,660,560,1425,1203,734,252,149,122,833,16,1248,558,806,1557,313,1399,1191,1529,534,1494,74,113,1057,1421,314,1008,1583,541,395,865,955,1280,287,453,714,1054
23,1282,178,1062,978,54,383,670,1263,1433,1357,649,1596,1287,769,628,197,4,166,1455,107,1187,418,1420,399,1432,569,413,911,1506,139,1367,779,1138,783,544,555,997,787,817,341
24,928,145,723,567,1271,572,999,1284,1199,249,1247,481,446,337,417,983,1504,48,1525,921,374,1521,1456,1294,350,686,1526,815,1524,22,1088,84,475,878,507,471,1538,342,272,951
25,329,932,303,1365,1259,1079,852,189,1149,1378,42,974,27,1037,429,132,622,1383,1160,29,910,212,52,1251,991,1237,321,1389,528,896,824,1469,989,546,1412,1477,250,1535,642,419
26,1545,1257,1103,715,1483,422,258,1224,1003,587,1243,872,443,923,1158,88,363,578,1537,968,175,56,605,33,893,180,1120,729,889,1558,701,1544,297,43,1438,441,1253,198,598,1499
27,1235,1086,1435,1242,1363,1590,518,897,880,661,278,1513,1255,387,969,458,1020,3,1194,158,8,1074,473,402,1328,233,368,1038,1555,1292,1024,1045,888,150,674,401,171,476,85,1193
28,1174,92,654,746,1249,1276,455,1210,12,244,172,1132,545,1213,332,879,105,984,305,1015,411,1479,1222,123,891,186,907,1064,1496,1552,566,157,1347,855,13,1478,1231,549,1226,1473
29,1302,1528,653,532,81,682,167,601,1165,681,777,162,1121,828,1161,582,1080,40,187,1109,280,65,617,1594,913,1303,1480,679,1481,1467,1468,286,360,521,706,1568,126,201,1071,1395
30,31,740,440,1116,243,1176,1321,474,1119,765,1072,1081,61,347,599,906,500,1269,1507,397,571,728,936,69,944,1581,348,469,1541,954,666,1517,1311,1340,963,596,1046,456,563,257
31,94,785,1376,1397,1286,1219,576,1439,288,1374,1267,542,509,5,732,1227,548,11,1346,1394,1049,389,108,629,577,1156,512,1144,494,1362,1082,967,625,71,798,83,1009,741,379,1430
32,444,873,887,899,1577,290,1197,533,884,808,1388,1444,25,1329,1084,717,165,1585,712,581,60,343,1514,1580,508,1564,62,1101,1501,77,378,436,615,1380,757,1096,366,946,67,247
33,1189,1150,1332,97,592,799,1122,168,1310,320,1411,371,1146,691,76,6,965,721,784,1463,589,1571,1011,1572,503,876,1417,430,58,1470,30,183,1550,51,1070,1171,1175,782,749,49
34,1492,535,1001,600,1268,1022,488,91,1272,612,585,882,1279,768,520,242,479,1471,1587,593,1232,1569,802,316,1200,1531,112,299,173,1377,502,930,470,841,561,82,705,449,713,1369
35,1114,34,1180,460,63,1344,905,517,1301,929,524,831,736,844,447,575,1244,915,256,764,50,917,671,285,1055,1356,1462,700,1164,1177,574,117,767,277,1381,1413,619,1404,164,1484
36,836,1102,111,147,1033,738,739,776,335,1281,140,1133,196,1429,857,1476,1570,276,36,205,996,895,916,1078,434,1076,1230,1428,525,756,825,1565,445,1108,652,633,516,1485,685,356
37,851,1532,667,291,1317,1488,737,454,854,1104,295,184,1048,1066,1510,1415,960,1059,310,98,273,214,44,730,1489,223,309,590,26,398,934,1336,903,1534,1261,1387,110,1094,1498,427
38,1300,203,1486,1341,1047,225,1410,370,141,1516,1139,120,678,464,1040,1056,725,1065,1112,20,352,461,1401,301,200,1100,861,987,1440,421,801,154,355,1460,1573,302,221,980,1215,977
39,1291,922,676,1126,151,211,227,1052,1185,886,1518,498,709,1406,871,704,135,1041,199,472,1598,1000,1130,328,803,635,1110,771,96,1005,636,1502,1512,390,46,1523,752,647,78,1178
