,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
20,1498,1261,309,1387,427,454,273,851,1066,1510,1532,184,398,1048,730,1488,214,26,934,667,590,291,1104,903,110,310,1336,1534,223,1317,1415,1059,295,737,44,98,960,1094,854,1489
21,1215,1573,861,302,977,370,352,1300,464,1040,203,120,421,678,301,225,461,1440,801,1486,987,1341,1516,355,221,1112,154,1460,1100,1047,1056,1065,1139,1410,1401,20,725,980,141,200
22,992,1170,351,610,530,487,662,564,1402,338,1419,204,1240,898,937,627,1382,689,634,1283,591,933,941,778,1192,1309,267,428,1151,510,809,334,130,1014,1298,391,415,1250,1520,340
23,1351,410,261,1181,349,979,1582,159,491,222,940,1515,1350,1447,1361,246,1539,1431,210,339,870,1061,259,331,862,179,547,1522,1137,731,579,451,260,540,490,835,692,1390,462,1459
24,942,672,975,537,1107,998,1454,1097,24,719,523,307,1304,697,9,1260,565,217,269,720,493,1373,716,1398,1457,742,1403,219,754,1221,1497,1349,786,104,608,1106,881,1083,57,377
25,1206,423,1593,1201,1461,478,1183,818,480,1372,224,1211,829,125,943,904,962,1422,1035,959,708,124,938,1027,694,849,669,814,292,99,485,353,1589,90,484,1511,270,346,1245,604
26,1029,845,1533,148,433,468,318,41,1236,1023,1168,925,18,1053,1370,1293,573,192,1167,1069,7,1452,68,1060,333,163,354,1316,1136,1325,1509,631,1134,1031,792,1212,308,1348,289,650
27,424,848,358,1030,396,365,684,553,588,850,486,238,409,796,1209,1042,1333,357,1449,1169,1445,976,1296,1273,325,1591,385,511,531,393,918,966,248,1505,894,404,827,1574,718,656
28,685,652,1230,633,356,776,996,836,1429,857,1102,1133,756,196,1078,738,895,525,825,111,1428,147,1281,445,516,36,1565,1108,1076,1033,1476,276,140,739,916,205,1570,1485,335,434
29,1068,1058,693,641,1334,1495,1540,93,840,253,119,1308,1299,1044,2,315,1384,228,950,1002,176,614,1034,64,1241,293,317,1196,1289,1562,1588,1118,209,28,1148,1228,860,435,773,181
30,1172,457,426,972,1396,800,795,1195,1186,668,208,381,414,751,513,506,240,645,1547,626,142,993,1313,128,1153,753,492,1393,707,1437,868,1266,1264,1073,1140,322,218,1297,388,775
31,713,561,112,82,1369,91,1232,1492,768,520,535,882,1377,1279,316,1022,1569,173,502,1001,299,600,612,470,705,1587,930,841,1531,1268,242,1471,585,488,802,593,479,449,1272,1200
32,1408,1354,1207,160,820,1353,1323,759,621,1368,1584,747,1595,1324,251,37,1184,118,202,137,226,639,1358,39,1274,838,568,323,19,89,657,1093,673,1295,359,1262,1464,324,623,1345
33,376,1386,1143,66,361,263,1075,1152,1566,858,1400,687,114,947,206,275,1546,1113,515,793,1166,400,1315,1188,501,1326,1320,115,185,1225,675,780,380,1475,926,1441,1246,264,195,55
34,817,544,413,555,341,1263,1187,1282,769,628,178,1596,139,1287,399,383,418,1506,1367,1062,911,978,1357,1138,997,1455,779,783,569,54,197,166,649,670,1420,107,4,787,1433,1432
35,1147,550,406,1234,874,595,1567,23,875,526,813,988,1543,1338,495,1018,620,190,101,758,643,232,811,1254,698,103,638,1414,1409,336,1198,788,680,823,245,1331,1258,722,538,1238
36,846,797,964,901,665,1214,624,659,1305,1416,1519,296,677,220,425,1576,129,812,724,463,345,1426,859,477,1145,1465,1423,1360,255,755,856,562,710,1405,156,265,789,143,136,1256
37,79,1359,702,283,319,1141,986,1128,945,121,683,70,745,373,1530,602,1355,134,10,1466,1407,86,990,552,1142,690,953,1032,919,106,1307,1600,958,1117,1028,1010,834,375,504,1379
38,714,955,1057,1280,1054,1203,1191,80,16,1248,505,122,1008,833,1494,560,1529,314,1583,1290,1421,1448,252,395,287,313,541,865,113,660,558,1557,149,1425,534,1399,806,453,734,74
39,272,507,1526,471,951,1284,374,928,337,417,145,481,22,446,1294,572,1521,1524,1088,723,815,567,249,475,1538,1525,84,878,686,1271,983,48,1247,999,1456,921,1504,342,1199,350
