,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,6794,5047,5870,8053,3116,2545,5945,6655,7315,9207,420,2319,1102,4964,9562,8082,5338,53,4821,5086,2614,2044,1332,3251,5686,6380,9106,7507,2670,2921,2256,4008,2859,9504,658,4210,1223,949,7092,7828,4058,1772,2571,8185,7272,6983,3186,4648,7984,7346,7004,9076,6220,283,7902,9916,9994,1424,46,8070,5677,3919,4906,2412,9401,3536,625,2540,6740,8989,1943,2898,7453,4712,4669,3063,2031,8902,6233,9588,6166,2220,4609,1513,5222,8266,2457,7939,1131,4174,9757,8199,7452,5380,128,6275,1118,7338,9934,203
11,4123,9903,2474,71,3859,4059,8144,1429,4237,1370,9166,1656,9292,5853,9031,4830,5850,3475,7203,3078,3287,7886,2944,5817,5651,8657,838,7543,4435,8377,538,6759,9974,8550,6608,2933,6223,6781,1200,6351,7335,1601,4685,5567,733,4401,208,9851,5879,2563,7057,2059,1098,4916,9646,9096,7179,7782,2561,7398,7749,6368,9138,1353,4006,2959,8234,4623,8101,1387,6891,9336,2816,2517,5602,4187,1942,8209,5955,153,3985,7597,4571,1497,3766,1160,7498,3765,9947,7005,3637,3855,2020,1006,4304,6463,9941,1717,2694,26
12,9452,1191,2062,2751,3096,7429,4653,8933,356,2125,4663,5062,9176,5363,613,6705,8880,3326,1793,6748,8540,5433,5489,3463,4397,6410,8215,3663,8238,6640,4427,9371,2909,3073,8285,2692,4870,5185,4115,2579,845,4432,9928,5993,6909,7616,7723,35,1273,8755,1595,1777,9500,4679,6636,9085,8043,1869,6989,4148,1408,4296,353,6559,3480,7708,8192,261,4273,2607,7983,3477,508,2554,3438,3388,3368,6734,7658,6496,5882,7277,1590,7684,5571,8288,1198,6242,4213,3229,295,944,4764,8584,8796,3718,3436,6291,9613,7493
13,5696,4121,4998,509,6006,2594,8186,6605,6329,5758,1964,7681,828,394,2054,2438,5676,8807,3055,5814,2494,5921,8632,6998,386,9996,9406,4448,8712,2284,9064,4198,414,929,5365,7149,6126,4573,1097,4770,6785,6512,1756,7772,3991,3557,7201,626,3019,7183,5948,3462,1896,213,2170,3152,9312,9379,6840,9603,1600,1846,9023,2128,8016,7211,8305,8454,8779,4580,9556,4686,9722,3979,7401,6919,9553,1271,6525,7372,7391,3858,6727,739,2617,1537,3755,1715,2011,7146,3715,4254,7280,2882,2892,9432,1843,2265,3447,4766
14,7827,3655,3220,442,5317,6580,7467,1836,382,1138,7363,2949,2710,666,5665,4256,5082,8831,6140,557,4987,815,187,2781,3657,40,4425,3868,5570,1266,729,4467,8894,2930,1176,1304,7120,4754,6702,8689,9503,963,2591,9384,7929,5014,4417,7095,6677,3332,1201,791,3782,5034,1794,6339,9862,7266,8096,2090,6681,4838,6737,682,9425,8656,8098,3135,5188,9066,8490,8331,8509,9235,9335,6391,4486,8204,3215,6674,3194,1143,7021,9872,8947,6327,1525,4365,5312,7387,9375,1422,4007,8911,657,7023,7731,679,1584,8588
15,5584,29,513,3328,3591,7715,2655,7957,9160,3470,2411,8156,9459,2521,8175,6717,924,302,7014,5708,1024,8361,8640,3830,2228,8088,1818,1539,2633,6257,8966,5413,8007,916,7675,5863,8854,3093,4924,8451,6122,6448,5894,1784,9586,2678,9080,7118,2500,5290,8715,3828,9532,5375,1382,5169,1065,4652,8395,4513,3844,2978,2111,9716,6762,9233,8163,412,4157,8174,7444,3349,5453,5954,1591,2396,6567,38,4836,4449,3379,8312,3432,395,7987,5506,5661,6698,8309,6867,5055,4251,596,1329,7545,253,4245,7481,3214,813
16,7585,5298,347,7348,1194,6311,2346,8069,2650,5001,4179,3947,576,1688,1233,2753,2977,2732,4200,3472,9609,3206,1597,7360,655,4190,8613,7123,9211,8972,5100,9115,6570,4691,5075,9015,9104,1811,9320,7519,7652,2807,154,8338,1375,5423,1135,1436,3923,6170,8722,7349,4735,2421,5270,856,7847,773,7081,5721,3419,3227,8994,4056,6238,8184,5865,1296,8688,881,1322,3835,6243,9191,4576,4252,8851,9565,2731,1837,1758,4029,5013,4090,3525,8403,9468,2798,1614,8018,9220,5692,8928,2161,3867,5421,194,9105,3908,8637
17,7279,2480,6670,1549,6714,6589,2484,177,1199,6181,863,113,8250,3017,365,8857,5769,885,7013,9710,6955,7659,2348,5922,2079,3503,1083,8137,6349,6545,6109,798,4556,8020,8268,6829,7944,457,6133,1510,6159,1340,6505,1944,9324,5058,6337,9092,2147,520,4140,799,6415,2835,5356,8358,7354,4332,5498,8501,595,8943,9608,3264,4853,8385,5868,6032,7228,2681,1692,1828,1081,383,809,4222,150,4545,4117,8336,7327,1773,7358,9230,3977,6839,7117,1087,7855,9121,8836,62,2960,4902,5216,6544,9769,7744,9399,8932
18,7920,444,8938,3290,9461,4069,9973,1647,9896,1041,4450,8014,7926,6814,5330,2657,5857,5398,4750,6098,7408,2572,6121,1204,6387,5623,8753,3050,3110,619,168,4266,6697,1039,6340,7511,3189,1306,6657,8860,9999,2060,6806,8013,5300,9131,1937,316,3068,4208,7382,6715,8033,7069,7800,8983,5784,9820,1347,4997,1498,200,3303,5404,7460,7740,2146,5190,5358,8345,6606,1996,3340,6746,3319,5893,2908,11,9409,4732,4792,6756,821,7589,1342,311,692,7661,7002,592,5207,4650,9836,4414,4855,1564,6585,2162,6228,1766
19,4604,6792,3433,5236,4503,5858,9522,1324,9816,2234,2719,2761,1410,2819,9708,5768,989,9663,34,3552,6087,7274,2309,8000,7246,3044,7172,4138,1841,4921,9418,4420,7763,89,9745,8515,6428,4441,1073,6870,9835,4338,4928,3726,7464,6966,4817,9939,3709,4595,9976,3783,4861,825,9273,9642,4336,6538,1305,8914,7874,2295,2050,9547,8560,6399,2987,2573,333,2794,3672,3487,2117,512,3745,7442,4978,1801,3156,2838,1309,6022,8469,3210,9735,5991,887,5944,4704,25,548,6849,1360,3915,5628,842,9776,4472,8978,8917
20,1320,5025,7191,7887,8674,5589,1336,1394,4797,4462,2810,7632,4659,2397,5994,8461,1269,3505,2737,7628,5902,7311,6634,5859,9326,1920,5517,2000,2877,2292,5271,4169,8337,1099,3705,9694,9936,8773,6298,6422,2895,1914,9033,9407,5667,1224,180,2626,9664,7147,4353,8346,8566,4740,4995,4695,4582,6704,6827,2446,1091,1403,8990,2012,6304,2526,5576,9020,5287,9287,1791,6100,3112,8335,6486,1043,8172,6232,721,4559,3458,2814,5409,4841,802,5701,6065,4907,271,419,8532,4722,7369,2485,9808,1181,7101,3331,275,8392
21,321,8926,1878,438,1368,1734,9310,1632,7563,713,1720,1810,8079,7787,2329,7914,1870,2913,9365,9394,9542,7958,8508,9563,6413,7642,6456,3615,286,3734,5376,5630,3132,3993,2663,9397,8441,6008,3833,5066,6092,1229,2651,4150,8005,9775,9668,6925,2763,5266,2436,4411,131,2912,64,8655,6369,7741,8593,1838,6451,1035,9654,192,9347,4600,9830,5908,1220,1281,636,9779,1414,8452,7065,5564,1252,1001,886,3932,2793,8826,4810,930,6111,3468,6175,7150,8051,9457,3145,9226,7128,6951,2844,1707,664,7572,8797,752
22,5911,6694,9902,4607,8366,9881,3356,8015,3102,224,858,8119,8071,7770,8411,5956,7802,921,3857,2618,3770,3780,5666,1230,7175,2691,7366,3950,4676,5782,8970,4903,7041,2386,3188,2116,7528,1702,9972,1578,6030,2359,6497,4372,5407,5053,7195,1217,4994,5490,7454,1915,3741,1639,6218,1986,8028,5161,8286,2919,7261,7635,3763,9188,2899,1880,5925,8812,7668,8789,2150,7797,7780,8006,3441,7292,56,5476,638,2559,9717,245,9978,5441,2422,7793,5662,627,1260,2671,5703,3297,4641,1613,1899,2417,5359,2200,6003,6215
23,6764,6918,2308,5499,8449,5307,9990,849,4016,4244,9666,3197,144,401,170,2939,8817,4065,1654,1092,5177,3797,5192,914,6864,6834,4684,7284,686,4537,7917,4131,7334,7048,3954,897,6434,1570,1474,9184,417,8724,7516,8239,1321,6345,7115,9436,2358,568,4424,9876,2556,4829,2550,4459,1346,646,9266,4629,8941,6469,6687,9864,3784,5353,5614,4299,1627,3254,8369,5760,2665,5109,7478,7713,8303,4290,1019,7608,552,3291,8208,6309,2298,9529,4569,3578,5652,9385,9241,5337,4344,9139,5775,1193,47,1383,7904,9089
24,9737,8213,1913,9760,3079,5813,4314,3097,1774,7133,9050,8290,7843,9761,9311,2368,9391,7322,6610,3430,4917,5288,3354,5046,1404,1713,1916,2975,8340,7764,5171,3882,7275,2738,7108,3071,9086,1464,9549,7158,5941,1067,3299,6183,5284,7905,2789,2095,1636,9216,5073,5881,1558,5323,8678,2910,1212,6914,8668,1572,1966,1249,3970,6984,7236,4963,8731,8929,7660,9215,1905,7317,2271,3031,3134,387,6390,95,4495,2948,1489,9988,1376,5067,5244,490,223,2074,2246,4833,6852,3875,3014,7504,1803,427,8315,7965,5935,7822
25,1762,6520,3602,5381,1982,2405,3725,3461,257,8325,4854,9289,248,9297,1884,920,5343,3054,7345,7960,9792,8697,9918,127,7362,5731,9412,428,7625,8398,1152,8421,196,5819,5560,9728,9900,6085,4155,4895,9476,1701,673,6449,4896,607,3043,1663,6376,8404,2278,9788,6568,8176,4331,4264,1339,5204,2393,2434,4083,9485,9596,1855,7603,9673,7761,5342,608,9359,2725,1680,7846,5148,9004,8191,2241,1865,514,5544,3750,2043,4192,5219,9178,282,4375,2311,1130,8790,6150,8251,7145,1373,1690,5105,3809,2272,8909,2875
26,9294,6465,8676,9006,6856,5486,7999,5716,9001,1428,4374,4574,6443,5720,7085,7945,171,505,1926,6274,4317,6651,8212,4702,8825,2268,801,9942,4667,6577,5520,5591,8762,745,1028,5272,1423,5304,2891,4178,3359,7657,4328,5663,1439,5522,1114,7578,9752,3524,3987,2307,2361,7940,3573,2580,19,1228,728,1551,1709,6420,119,8225,6799,3013,7550,4751,6135,8887,7406,5777,5606,4715,6812,6547,5582,7500,5215,1276,1005,3245,7799,1979,3334,4930,7738,2279,779,781,4654,7087,7496,4403,6869,9854,8193,4258,7995,6498
27,4561,7922,9750,3789,8200,9112,3686,8500,7192,9612,5032,7075,9155,1652,9703,6720,1088,6603,932,2590,4310,3897,6362,7967,1139,1045,5633,8962,2853,5965,7566,4458,3146,9356,2536,5158,4096,4186,6054,826,7678,4386,2759,8794,255,9400,6992,5638,4302,2110,7890,8727,8059,8572,1021,5020,4120,9513,2730,4196,3984,7583,5056,8387,2957,524,875,814,2176,697,8881,8138,4976,1874,633,7305,226,3246,6217,9393,6418,1049,6662,1159,4211,5918,4785,98,5626,7884,4662,6828,2915,5451,1154,300,7707,2748,7378,2604
28,7962,1886,9429,6371,5797,536,4159,440,3142,8065,3792,15,4730,8545,1704,2302,9825,8815,535,1649,3599,3548,4419,3169,8177,645,1047,4342,2856,4788,9361,8460,4277,9544,6389,8232,1974,3618,5208,8638,853,5932,5012,1264,7267,4657,5900,3080,719,2904,156,6728,3053,219,6564,6372,7918,9955,9831,6503,8973,8707,6276,8916,4869,8228,5687,7798,5756,2880,2143,3813,8964,6744,4605,6825,941,2883,3563,1272,7792,6343,6565,8650,2946,2496,4066,3779,4360,579,8230,1809,4775,8901,3260,3313,4301,8287,3512,9366
29,8634,1839,7168,5915,454,8643,2964,784,3338,9917,4043,252,5035,6431,1892,8132,4236,1101,3098,561,4819,4163,6536,6768,8534,5043,7294,708,8701,5268,1331,8075,7670,7795,7663,1018,5895,5548,3673,152,3233,6886,4743,2025,9751,6707,1834,2901,4177,1007,1137,5487,5239,8205,4536,4030,9777,1,2858,5278,8317,9101,7820,1782,1861,7415,2583,8039,5639,3986,6573,9758,4533,4383,5981,5450,9746,3975,9637,1617,6426,2765,3428,8081,9852,3171,3485,7959,4392,2644,6739,6272,5430,2324,5252,1188,5083,9582,1426,5452
30,2118,6693,7458,6811,4469,9070,3811,9269,834,3109,2057,6308,7188,173,6176,1520,6647,5477,5610,6771,1812,1946,1917,9386,1708,1307,9025,322,4670,9027,1516,2743,3839,6110,9958,9647,9424,8774,6551,812,9042,9531,7212,7619,1700,598,52,6757,3321,4612,534,7077,1753,6440,9396,5191,4966,6615,6299,5914,7722,9099,2555,3740,6533,7860,2958,5974,3973,1275,3795,3418,5779,6425,8702,5694,5763,4118,1648,4954,4915,8152,3962,7593,9173,2923,272,3144,4862,5885,5554,6146,500,2868,5812,6050,3774,5546,1724,2518
31,2817,2568,5281,8884,1721,269,5096,5643,8723,1527,3034,5048,6227,8953,1046,7461,4151,5833,8827,7794,4566,2501,9325,1100,7801,3692,7015,2179,1216,4790,227,6658,4086,8001,2374,5389,1267,9935,7961,8526,8595,3850,4763,5874,9058,6478,9827,7176,7361,3230,8229,6165,4826,8639,9782,8784,91,3559,3499,4371,1105,1928,6879,6259,4736,4022,5351,3620,1206,164,1866,162,2008,3129,2506,2601,6237,7638,1440,8344,7839,3324,5434,3396,5181,5722,6296,912,9651,7806,5978,3901,3507,117,6452,5274,8424,5422,3035,7509
32,9350,5311,6344,2281,8370,6790,1555,3111,4395,5461,7951,2428,2115,6847,1450,1076,3440,5574,8838,4760,8719,1748,9128,9581,4773,7913,4799,7046,2567,2429,7410,2574,4143,6943,5101,3775,2475,2788,1208,1924,2779,8912,5303,6915,1323,8223,8777,7250,2314,4697,6732,6502,3627,2385,5764,8201,2435,2113,2818,123,2841,1596,5611,7375,6521,2022,1238,7427,3930,1161,9620,3527,2193,8304,1203,9257,947,8062,5253,3816,1799,4033,553,7525,9358,7243,5092,9111,1889,7010,2766,8055,3392,9267,7352,8090,5163,6522,6602,5640
33,9880,1540,8195,9927,1736,1182,9959,9517,6495,2119,7898,3327,5869,1856,8602,5121,4509,4989,7644,1364,7492,888,9977,9144,2865,5502,7072,9905,3819,2828,5166,2981,7626,8049,4918,3968,4781,1108,9116,1873,1921,4465,1406,9203,6206,3223,6446,7304,3996,2776,2551,1848,631,8038,1945,7475,5176,2860,6317,8161,3896,4990,804,1612,2345,1860,6322,8364,2503,9559,9964,7515,2015,2530,605,3983,4527,1820,2009,7086,8557,4201,6147,9950,1246,7234,6094,7031,2943,954,9700,6019,4608,4734,2316,7555,830,5650,6877,340
34,7093,2208,6549,66,3778,3241,1333,1778,4060,8742,147,7817,2135,8951,2505,4886,5690,2121,6890,9515,8311,182,4413,876,5711,7876,2034,9635,4786,9018,7447,2890,7830,2709,7258,235,6566,1350,5631,5891,7047,4774,6934,8948,1089,2708,8032,3948,1427,9218,9340,6357,2669,1712,9802,6881,2938,5150,2478,8029,5247,9550,700,8434,8122,4707,8143,1501,7992,1565,710,2592,9057,8868,8379,3988,3092,3062,5283,8308,943,8587,6933,4887,3943,5913,4809,6767,5531,6016,425,2407,2283,5194,6897,3555,3069,2342,1069,9545
35,7033,5232,6334,919,1483,4078,1190,7050,3304,2375,8568,4303,5258,9891,480,4379,9889,8944,5615,2513,5938,6588,787,9475,5966,9786,8541,4938,5019,7622,9118,3453,8675,519,6029,8556,6286,4738,10,28,6730,1274,8680,1670,1760,9645,5432,6793,2166,8816,2768,4603,3687,7152,1268,3907,7141,7531,6550,4085,8848,7174,9540,1923,5377,8937,4956,5608,3165,2418,5220,9692,6408,1677,2018,4404,5349,3021,9493,2205,5590,2920,6441,4637,4816,6049,2847,3963,8955,866,833,5744,1499,109,3609,2690,2940,8531,3516,3494
36,7559,8244,27,7571,4144,9150,5355,6873,7714,8037,5070,6095,4101,3929,1767,416,8617,9643,1560,5799,1298,7103,9306,5933,3571,5947,7908,6789,9774,2188,5113,59,8900,7639,2634,3269,5371,9334,7043,4147,2461,2379,5727,5251,7941,723,3421,6302,6699,1378,4081,2661,5406,1457,237,819,3086,1151,266,3486,8057,1210,7037,5076,4255,4261,6466,8418,1407,8585,8996,2099,6323,5428,1731,3592,6692,2047,7314,7883,7682,2367,6333,7823,5179,5715,3237,9205,4325,5702,3906,2371,88,9770,8732,9177,146,9147,1104,1235
37,65,957,5627,1523,8440,7219,1279,8254,3491,9172,9730,2104,4560,9197,7698,5697,4847,3259,7505,770,6375,5324,5788,8654,4815,5496,8046,7435,6178,1531,8450,1992,763,7310,8494,8729,7942,3826,8896,3305,2082,4693,7420,4092,9474,1349,8629,585,8246,749,8653,4728,1145,391,3697,6072,1003,2951,9801,6438,7903,8631,1285,6929,3949,2165,3178,9449,7066,2334,8728,1392,284,4898,466,1582,8927,6803,3582,9734,1593,7251,8359,32,3409,9619,1453,5129,9993,1121,6395,5210,1400,6624,4468,4354,1686,495,7445,1788
38,6671,4923,8770,9584,584,6207,7517,9043,2808,8019,184,7160,9154,5141,445,31,4986,684,2826,5842,7590,4975,1239,5392,7396,4505,4651,3451,7700,3840,4719,1184,2903,3408,668,9963,6557,4297,1967,6403,3683,2036,3509,5806,8060,5507,2107,883,8734,9000,5968,1250,1441,9303,7100,400,8694,7356,9641,993,4489,2635,2362,7596,8581,5466,1771,3669,9971,6967,2806,6473,2210,703,4768,7161,7867,2383,3739,4727,6752,2716,822,9497,3918,5916,5123,5670,8376,4974,8559,4584,4934,2186,9981,238,9541,6396,5260,3405
39,5823,2453,8591,6314,6130,5446,4285,7357,6444,8319,2091,4206,5488,4572,9683,2600,1326,9299,8248,8126,5006,3593,4811,3936,2726,7223,77,5440,672,78,2322,6960,8478,8620,6905,6081,9224,7863,1397,8405,6464,1365,6417,1251,2605,9141,8056,3151,756,5519,8564,2180,2305,6281,6190,1640,3821,4284,3523,4911,8210,1240,1745,5465,6189,4312,1552,2242,8824,8456,6857,270,6430,7766,3375,4508,8077,3051,6957,6471,5796,7964,9534,4769,6031,3905,4491,3489,5431,3173,5648,717,9622,1116,2599,4955,4745,3015,5656,355
40,1956,7990,5861,74,1628,7954,8486,7107,3352,8683,1610,292,4968,7735,3724,1904,4235,3296,6858,7567,844,9527,5537,8673,2711,4241,3175,4883,5845,7911,4624,3493,6252,1567,8590,8269,3758,2603,2023,6279,8103,5418,120,7562,7538,746,4717,792,2631,3465,8306,3255,9674,6382,6278,610,4866,48,6993,9420,5444,9225,4368,9263,8940,6052,1311,5050,4175,2648,7895,244,6926,7971,8130,6139,8519,2867,8615,5443,6186,2611,4100,3293,1327,6576,2639,8703,5199,1318,4939,18,4628,3706,6131,4402,2340,7019,6607,6074
41,1852,2335,6912,8462,7241,8592,7200,4305,2443,4477,1947,9044,9005,7449,8553,55,7138,8652,7848,4037,7476,2687,3531,3282,7321,6427,6546,6300,4617,1027,5999,9285,6203,8084,4111,9421,5773,43,9185,314,5248,2637,2658,1619,8270,5598,6107,6776,7156,6293,4431,9434,6295,4102,7862,14,306,3595,8853,3400,8406,4442,2728,4464,5306,1607,9374,174,68,2414,5495,12,6265,4694,4590,231,5318,6932,8714,234,364,969,6321,3661,4877,2269,6012,151,7436,8846,7355,7463,4832,5357,4531,5481,452,2120,6277,7975
42,2537,6755,2905,4440,8295,8782,6364,3039,7371,7865,2454,8576,2255,9248,7025,4943,2223,715,8862,4671,5563,2341,5678,475,2471,5809,832,125,2331,6813,7154,8873,1626,1622,3940,8034,3395,4180,2993,8140,350,2804,5634,5730,9423,2327,7532,8360,7527,2171,9124,2157,9521,3198,7935,6904,1939,5331,6123,1358,3551,3717,5689,6796,2467,3307,5937,3619,3926,8660,8243,6865,3846,9847,1263,1178,9271,2560,2325,3942,4126,6214,84,9962,9142,3812,3413,4027,1685,2149,3101,7612,6950,6831,9380,358,7728,9857,5580,3862
43,5805,4170,9721,691,458,9888,772,7024,2275,8481,6249,8870,4242,6076,7742,4119,5860,2821,7030,4023,1317,2636,9097,2831,486,3272,8876,3364,8021,1185,7395,994,2800,9885,75,6997,7981,3916,3642,498,1536,9602,7418,4948,3696,5415,5774,7008,1411,8710,7880,1859,2746,734,4042,3838,9656,6956,9232,9913,5103,1325,2419,714,683,4359,4183,4130,5880,7552,2677,5637,5765,9689,7421,794,4218,9175,6884,1997,7879,2373,1401,1789,4880,2758,5550,2182,5928,9849,6709,7732,9945,4709,7754,4046,9610,2520,1314,6558
44,9135,4330,2885,5528,8047,9587,7651,1907,1854,7813,6005,9995,7220,3514,526,7859,775,2578,239,1234,6219,806,7189,8771,3011,3277,4436,5168,9879,3130,3107,8322,6667,8382,6977,1288,5279,9773,2620,6587,7394,6661,8743,1862,8658,5552,5734,6821,2378,8320,2243,9016,2744,884,2001,3638,5135,1844,6980,9376,5063,1482,527,6684,7491,8527,3104,6848,4062,1196,9428,995,2664,9316,4153,3873,320,2586,8362,8465,2390,1868,8539,263,8740,8609,481,1894,9469,8164,2156,4802,2922,9680,2783,6554,4341,1214,2153,2328
45,2142,8574,9265,9296,3429,5229,220,6458,294,1061,3805,1014,3742,1265,2558,3495,1950,3412,5603,2267,9308,6320,5877,2388,2253,4973,3448,1726,2401,1167,207,1478,8971,5394,4950,742,8607,4913,6398,6037,374,8372,4047,4350,8473,8528,5195,8041,9300,7686,3366,894,9242,8347,9109,6289,8999,8813,9867,2896,1890,6575,4860,6116,2372,4422,6164,8142,9002,2184,3681,3691,9699,4270,8874,2077,7164,7424,2749,661,2754,9165,6769,6974,8804,1747,9194,1580,8475,7650,2398,5497,1277,4291,7003,7808,2248,4772,3677,1125
